wavelength,Back_TacRuvm,Belly_TacRuvm,Breast_TacRuvm,Crissum_TacRuvm,Crown_TacRuvm,DorTail_TacRuvm,Patch10_TacRuvm,Patch11_TacRuvm,Rump_TacRuvm,Throat_TacRuvm,WingTip_TacRuvm
248.29,1.05453333333,2.06373333333,-0.0034,1.51233333333,0.9262,5.51153333333,10.3885333333,0.655533333333,1.92173333333,1.94226666666,4.68606666667
248.67,1.4122,2.35366666667,0.230233333333,1.73073333333,1.26,5.8878,10.7442,1.07306666667,2.0354,2.29833333333,5.057
249.04,1.85553333333,2.69193333333,0.460466666667,1.79233333333,1.64833333333,6.19946666667,10.9681333333,1.4198,2.19986666667,2.678,5.18
249.42,1.7806,2.46893333333,0.320233333333,1.61393333333,1.599,5.87073333333,10.7311333333,1.24373333333,1.9878,2.53933333333,5.10433333333
249.79,0.914533333333,1.62853333333,-0.597666666665,0.890399999999,0.842466666665,4.8374,10.0882666667,0.5014,1.26346666667,1.8572,4.36426666667
250.17,0.685533333333,1.57246666667,-0.850466666667,0.891200000001,0.886933333333,4.4902,10.2614,0.269933333334,1.114,1.85086666667,4.26733333333
250.54,0.260466666667,1.08406666667,-1.48406666667,0.344133333333,0.441933333333,3.99173333333,10.1746,-0.544399999999,0.614133333334,1.4794,3.83813333333
250.92,0.0888666666668,0.9334,-2.02973333333,-0.0542666666666,0.00500000000006,3.73333333333,10.1481333333,-0.7604,0.483933333333,1.2098,3.52093333333
251.29,-0.0259333333332,1.2722,-1.91326666667,0.0676000000001,0.197333333334,3.47353333333,10.5348666667,-0.617733333333,0.9968,1.26686666667,3.60333333333
251.66,0.520466666667,2.19406666667,-1.19773333333,0.796733333333,0.860466666667,4.27626666667,10.9374666667,0.239133333332,1.94413333333,2.093,4.28153333333
252.04,1.2146,2.9962,-0.390499999999,1.755,1.55166666667,5.10413333333,11.6693333333,1.25746666667,2.67526666667,2.825,4.976
252.41,1.42986666667,2.9082,-0.211233333333,1.87366666667,1.57046666667,5.22066666667,11.6111333333,1.4134,2.72946666667,3.03813333333,5.27473333333
252.79,0.491199999999,2.03086666667,-0.7257,1.126,0.689800000001,4.45373333333,11.1258,0.684333333332,2.27386666667,2.20746666667,4.8236
253.16,0.279800000001,2.09913333333,-0.512066666666,1.25946666667,0.705266666668,4.55646666667,11.4076666667,0.6828,2.54673333333,2.03186666667,4.84186666667
253.54,0.539399999999,2.75993333333,-0.244133333334,1.87966666667,1.12446666667,5.10506666667,12.2316666667,1.10746666666,2.93006666667,2.4134,4.895
253.91,1.1428,3.1226,0.0462333333326,2.2108,1.39693333333,5.55266666667,12.6926666666,1.4026,3.17453333333,2.61466666667,5.1312
254.28,2.46613333333,4.22413333333,1.11213333333,3.28013333333,2.39526666667,6.62540000001,13.6873333333,2.3008,4.3244,3.994,5.87606666667
254.66,2.9764,5.094,1.56386666667,3.81126666667,2.9158,7.21713333333,13.9989333333,3.06113333333,4.74286666667,4.57946666667,6.334
255.03,2.4028,4.8566,1.2269,3.47986666667,2.6578,6.69859999999,13.7284666666,2.45373333333,4.16826666667,4.34046666667,5.65966666667
255.41,1.97233333333,4.04593333333,0.540300000001,2.73546666667,1.8034,6.0182,13.2388666667,1.59413333333,3.18806666667,3.49206666667,5.13326666667
255.78,1.43753333333,3.15973333333,-0.4235,1.73613333333,1.01386666667,5.19446666667,12.6596666667,0.826333333334,2.33326666667,2.53473333333,4.42366666667
256.15,2.6514,3.5698,0.657599999999,2.4774,1.9834,5.95686666667,13.1872666667,1.6702,3.22893333334,3.3124,5.4558
256.53,3.18733333333,4.00933333333,1.3592,2.86106666667,2.5416,6.46960000001,13.6798,2.08626666667,3.75126666666,3.52706666667,5.6948
256.90,4.6494,5.49953333333,2.57213333333,3.92006666667,3.77426666667,7.68160000001,14.7224,3.4254,4.54813333333,4.72566666666,6.7618
257.28,4.10846666667,4.83353333333,2.0337,3.3482,3.2478,7.11473333333,13.8166666667,3.0416,4.02,4.22046666667,6.69606666667
257.65,3.02646666667,3.71353333333,0.986100000001,2.33413333333,2.04033333333,6.14746666667,12.5465333333,2.1452,3.2468,3.35693333333,5.99006666667
258.02,2.7192,3.60286666667,1.0402,2.41553333333,2.02126666667,6.36753333333,12.5447333333,2.2434,3.17246666667,3.553,6.05493333333
258.40,1.8808,2.93253333333,0.553100000001,1.80646666667,1.36466666667,5.63833333333,11.8240666667,1.79453333334,2.31486666667,2.91306666667,5.49746666667
258.77,1.9024,2.82773333333,0.6208,2.002,1.32786666667,5.755,11.9505333333,1.9162,2.329,2.8346,5.43526666667
259.15,2.07353333333,2.9874,0.724133333333,2.18573333333,1.44793333333,5.97446666667,11.8518,2.09153333333,2.48026666667,2.8264,5.6192
259.52,2.31406666667,3.25073333333,1.02896666667,2.5564,1.78513333334,6.16546666667,11.9973333333,2.405,2.6942,3.09913333333,5.7768
259.89,2.23173333333,3.1606,1.09653333333,2.5822,1.76826666667,6.0296,11.8566666667,2.37226666667,2.67446666667,3.071,5.6762
260.27,1.76253333333,2.8824,0.681033333333,2.16306666667,1.35706666667,5.66806666667,11.551,1.938,2.28893333333,2.63,5.26746666666
260.64,1.58286666666,2.83546666666,0.519500000001,2.04166666667,1.21386666667,5.5376,11.498,1.82806666667,2.14133333333,2.60013333333,5.20266666666
261.01,1.09613333333,2.34,-0.0181,1.5608,0.786399999999,5.09133333333,10.9546,1.22926666667,1.79806666667,2.14653333333,4.75973333333
261.39,1.32313333333,2.42433333333,0.179866666667,1.7602,0.953866666667,5.30253333333,11.1192,1.3304,2.03553333333,2.28893333333,4.75446666667
261.76,1.63866666666,2.6478,0.409033333334,1.95606666667,1.2768,5.5188,11.3598,1.562,2.11986666667,2.4892,4.86933333333
262.13,1.44493333333,2.42066666667,0.0892666666668,1.61826666667,1.07793333333,5.17166666667,11.0726666667,1.23006666667,1.82273333333,2.20813333333,4.5948
262.51,1.3668,2.3814,-0.0057333333334,1.5062,1.03433333333,5.1888,11.0258666667,0.986066666667,1.82426666666,2.08866666667,4.57806666667
262.88,1.7004,2.81473333333,0.355833333334,1.80773333333,1.46106666666,5.5586,11.1294,1.21853333333,2.26833333333,2.47706666667,4.88333333333
263.25,2.39006666667,3.32666666667,1.14636666667,2.48386666667,2.1014,6.11266666667,11.7758666667,1.72546666667,2.9472,3.14546666667,5.29386666667
263.63,3.0046,3.9978,1.7944,2.97186666667,2.5996,6.77993333333,12.2674,2.27826666667,3.53786666667,3.6984,5.7284
264.00,2.7818,3.71173333333,1.39496666667,2.62886666667,2.2504,6.5702,12.2705333333,2.1458,3.13613333333,3.42986666667,5.39453333333
264.37,3.27106666667,4.015,1.82886666667,3.0216,2.65993333333,6.66666666667,12.6184,2.6018,3.39966666667,3.882,5.7066
264.75,2.97753333334,3.8034,1.55446666667,2.74873333333,2.50313333333,6.47173333333,12.41,2.38466666667,3.1724,3.67226666667,5.4088
265.12,3.1378,3.8452,1.81446666667,2.99633333333,2.58013333333,6.52933333333,12.5634666667,2.74646666667,3.17933333333,3.79106666667,5.47233333333
265.49,3.29,4.05613333333,1.99723333333,3.3148,2.74646666667,6.65013333333,12.7774,2.99766666667,3.21186666667,3.8624,5.73606666667
265.87,3.262,4.04293333333,2.36236666667,3.52346666667,2.6992,6.76166666667,12.7110666667,3.07566666666,3.46013333333,4.10226666667,5.969
266.24,3.90746666667,4.6352,3.06226666666,4.25993333333,3.21766666667,7.41726666667,13.1477333333,3.88853333333,4.10073333333,4.67686666667,6.5114
266.61,3.90533333333,4.5464,3.0747,4.44446666666,3.18033333333,7.348,13.0674,3.9782,4.08373333333,4.80866666667,6.44086666667
266.98,3.91233333333,4.4432,3.08573333333,4.45026666667,3.11066666667,7.2368,13.1943333333,3.96573333333,4.0014,4.8352,6.5526
267.36,3.04693333333,3.82,2.1419,3.66886666667,2.351,6.4698,12.6129333333,3.05046666667,3.198,4.1116,6.01986666667
267.73,2.25653333333,2.92526666667,1.2945,2.96626666667,1.67013333333,5.74066666667,11.8999333333,2.20173333333,2.61333333333,3.4088,5.33253333333
268.10,2.1422,2.9762,1.3714,3.003,1.8152,5.7992,11.842,2.08546666667,2.75286666667,3.44013333333,5.3888
268.48,1.5976,2.59226666667,0.868,2.579,1.26466666667,5.514,11.3044,1.67666666667,2.33206666667,3.0336,5.0298
268.85,1.45133333333,2.53193333333,0.770800000001,2.503,1.02893333333,5.19906666667,11.0562666667,1.4738,2.0318,2.7866,4.99926666667
269.22,1.33413333334,2.639,0.880833333335,2.50406666667,1.00286666667,5.15593333333,11.0446666667,1.39186666667,2.0122,2.70973333333,5.03386666667
269.59,0.800533333334,2.3604,0.458766666665,1.98386666667,0.442866666666,4.6606,10.6122666667,0.904799999999,1.34786666667,2.28446666667,4.70806666667
269.97,0.7844,2.23173333333,0.164966666666,1.70246666667,0.261333333334,4.5442,10.6162666667,0.594533333334,1.06433333333,2.06046666667,4.47246666666
270.34,0.910333333333,2.348,0.212933333334,1.7348,0.334066666667,4.6038,10.6452666667,0.603800000001,1.1432,2.0844,4.58226666666
270.71,1.0178,2.38833333333,0.201733333333,1.66446666667,0.519333333333,4.6106,10.5354666667,0.703133333334,1.2848,2.09186666667,4.68186666667
271.09,0.447266666667,1.7598,-0.2769,1.22326666667,0.0924000000006,4.00973333333,10.0101333333,0.201933333333,0.790399999999,1.6934,4.19433333333
271.46,0.886066666667,2.10366666667,0.343599999999,1.71986666667,0.789400000001,4.5772,10.1532666667,0.894466666667,1.31946666667,2.19733333334,4.6708
271.83,1.5164,2.83893333333,1.00196666667,2.36233333333,1.44373333333,5.1826,10.7447333333,1.50306666667,1.87466666667,2.8336,5.3656
272.20,2.1346,3.5272,1.5776,2.92846666667,1.95746666667,5.6542,11.1676,2.0148,2.4234,3.37106666667,5.88573333333
272.58,2.67033333333,4.0754,2.16486666667,3.5306,2.61926666667,6.17786666667,11.6456666667,2.48433333334,2.94,3.84113333333,6.27466666667
272.95,3.16146666667,4.3074,2.60366666667,3.9314,3.11653333333,6.62893333333,11.9293333333,2.84573333333,3.44226666667,4.30233333334,6.5038
273.32,3.53913333333,4.51433333333,2.8931,4.28466666667,3.5116,6.9212,12.2632666667,3.19486666667,3.7162,4.60406666667,6.70893333333
273.69,3.8876,4.67373333333,3.12793333333,4.53246666667,3.89506666667,7.13533333333,12.58,3.487,4.08686666667,4.99366666667,6.87333333333
274.06,3.637,4.5354,3.0026,4.4478,3.71433333333,6.95246666667,12.3861333333,3.4516,4.0128,4.79793333333,6.82366666667
274.44,3.11766666667,4.08733333333,2.53106666667,3.91733333333,3.204,6.5648,11.956,2.859,3.62733333333,4.41646666667,6.30346666667
274.81,3.18413333333,4.1784,2.68456666667,4.01193333333,3.22473333334,6.64513333333,12.1537333333,2.91266666667,3.76186666667,4.36366666667,6.32273333333
275.18,3.62506666667,4.65826666667,3.0689,4.22526666667,3.52653333333,6.94613333333,12.5030666667,3.27706666667,4.02506666667,4.56486666667,6.62833333333
275.55,3.46493333333,4.61433333333,2.80393333333,3.93493333333,3.15633333333,6.67786666667,12.5266,3.17066666667,3.88106666667,4.2802,6.4262
275.93,3.18953333333,4.31113333333,2.4907,3.6956,2.91053333333,6.39626666667,12.2375333333,2.96226666666,3.61226666667,4.10133333333,6.16626666667
276.30,3.14113333333,4.08106666667,2.333,3.6408,2.7836,6.377,12.2103333333,2.77766666667,3.487,4.03666666667,6.16426666667
276.67,1.99233333333,3.0694,1.12736666667,2.5598,1.62613333333,5.4158,11.3958,1.79706666667,2.46826666667,3.11533333333,5.2174
277.04,1.5984,2.76846666667,0.630066666667,2.19433333333,1.1544,5.0652,11.0304666667,1.51773333333,2.0112,2.80893333333,4.88213333333
277.41,1.25013333333,2.58793333333,0.171966666666,1.89086666667,0.822066666667,5.02886666667,10.6265333333,1.297,1.79713333333,2.63166666667,4.6852
277.79,1.1394,2.57726666667,0.0325666666667,1.95926666667,0.732733333333,5.21653333333,10.2716666667,1.28866666667,1.73886666667,2.50893333333,4.7012
278.16,1.446,2.85546666667,0.456433333333,2.32213333333,1.20706666667,5.63413333333,10.4533333333,1.68806666667,1.95153333333,2.837,4.96013333333
278.53,1.48713333334,2.80473333333,0.455933333334,2.33233333333,1.20246666667,5.59446666667,10.3438,1.76586666667,1.72946666667,2.7046,4.9946
278.90,1.42293333333,2.57533333333,0.240799999999,2.07886666667,1.00473333333,5.52646666667,10.2106666667,1.5944,1.43493333333,2.52113333333,4.87973333333
279.27,1.5882,2.72566666667,0.4045,2.3496,1.31853333333,5.91113333333,10.3052,1.77486666667,1.609,2.71113333333,5.01626666666
279.64,1.99966666667,2.8558,0.6573,2.55406666667,1.63693333333,6.12406666666,10.4280666667,1.8952,1.71526666667,3.0184,5.09066666667
280.02,1.96753333333,2.74606666667,0.636133333334,2.38106666667,1.4822,6.10366666667,10.4495333333,1.84973333333,1.59973333333,2.8522,5.018
280.39,2.06986666667,2.8222,0.788466666667,2.4126,1.64926666667,6.10666666667,10.4777333333,2.0392,1.7692,2.8918,5.1624
280.76,2.65166666667,3.38413333333,1.34976666667,2.88426666667,2.1838,6.43146666666,10.8314,2.48066666667,2.3602,3.22906666667,5.64286666667
281.13,2.41446666667,3.18,1.202,2.72366666667,2.06846666667,6.27613333333,10.8297333333,2.27033333333,2.29646666667,2.92306666667,5.48946666667
281.50,2.03306666667,2.93173333333,0.937033333335,2.44113333333,1.75593333333,5.92226666667,10.6354666667,1.87133333333,2.05873333333,2.57473333334,5.2342
281.87,2.47933333333,3.36573333333,1.45326666667,2.75906666667,2.2372,6.1798,11.0986,2.26706666667,2.52666666667,3.0088,5.60786666667
282.25,2.57926666667,3.52033333333,1.5354,2.8384,2.2664,6.18753333333,11.2309333333,2.33946666667,2.70873333334,3.0314,5.65686666667
282.62,2.6268,3.65906666667,1.7169,3.01473333333,2.57186666666,6.183,11.5087333333,2.5742,2.9742,3.25433333333,5.83326666666
282.99,2.64133333333,3.81246666666,1.7743,3.09493333334,2.71386666667,6.15233333333,11.5917333333,2.67186666667,3.09033333333,3.30053333333,5.87193333333
283.36,2.2268,3.5162,1.4895,2.71386666667,2.34333333333,5.6632,11.3695333333,2.24746666667,2.83046666667,2.8852,5.55326666667
283.73,1.97486666667,3.39253333333,1.61593333333,2.69246666667,2.22453333333,5.5256,11.4076,2.15533333333,2.82166666667,2.73266666667,5.43413333333
284.10,2.14893333333,3.57013333333,1.78603333333,2.9414,2.49126666667,5.6502,11.544,2.2912,3.04473333333,2.9652,5.59213333333
284.47,1.8358,3.22213333333,1.46196666667,2.634,2.111,5.40013333333,11.3421333333,1.98073333333,2.70106666667,2.65493333333,5.18593333333
284.85,2.052,3.32613333334,1.755,2.86066666667,2.26446666667,5.66606666667,11.6324666667,2.18893333333,2.873,2.8728,5.3782
285.22,2.19586666666,3.47986666667,1.8906,2.90333333333,2.38813333333,5.78286666667,11.7617333333,2.37826666667,3.01633333333,3.03213333333,5.54506666666
285.59,2.34426666667,3.49326666667,1.93746666667,2.89826666667,2.44893333333,5.78313333333,11.8822,2.45086666667,3.0416,3.0418,5.54693333333
285.96,1.7226,2.9822,1.3397,2.3438,1.91746666667,5.26246666667,11.5374,1.819,2.4596,2.45753333333,4.99033333333
286.33,1.4954,2.6326,1.0635,1.99893333333,1.7634,4.93393333333,11.3363333333,1.49726666667,2.17886666667,2.1654,4.70046666667
286.70,1.75086666667,2.85273333333,1.3454,2.21153333333,1.93926666667,5.1214,11.5462666667,1.7414,2.4626,2.37126666667,4.874
287.07,1.89173333333,2.92866666667,1.48993333333,2.3524,1.93533333333,5.18993333333,11.6577333333,1.89546666667,2.5872,2.58746666667,4.96253333333
287.44,1.9016,2.88473333333,1.39853333333,2.21773333333,1.873,5.18053333333,11.7194,1.94933333333,2.6178,2.6026,4.9004
287.82,1.88786666667,2.9464,1.24486666667,2.25466666666,1.86686666667,5.2432,11.7548666667,2.02726666667,2.6388,2.65973333333,5.01386666667
288.19,2.0852,3.1824,1.43933333333,2.38293333333,1.96406666667,5.48853333333,12.1034,2.22353333333,2.80773333333,2.7616,5.16193333333
288.56,2.3676,3.50133333333,1.78243333333,2.6574,2.26913333333,5.84006666667,12.6419333333,2.5608,3.146,3.1382,5.42106666667
288.93,2.14046666667,3.3636,1.52776666667,2.45593333333,2.16573333333,5.59546666667,12.6633333333,2.36633333333,2.97393333333,3.01493333333,5.25073333333
289.30,2.12453333333,3.3324,1.55186666667,2.39226666667,2.07746666667,5.445,12.6864666667,2.26713333333,2.8438,2.99626666667,5.1148
289.67,1.9854,3.1366,1.3892,2.22353333333,1.86333333333,5.1574,12.7213333333,2.07393333333,2.6446,2.8218,4.8602
290.04,2.11553333333,3.12826666667,1.49743333333,2.33153333333,1.86833333333,5.11226666667,12.9486666667,2.22546666667,2.78093333333,2.97326666667,4.95926666667
290.41,2.13186666667,3.13986666666,1.565,2.3952,1.84306666667,5.20493333333,13.131,2.28513333333,2.84113333333,3.09473333333,5.09273333333
290.78,2.0802,2.9938,1.4477,2.2912,1.7446,5.17266666667,13.1675333333,2.10953333333,2.66426666667,2.93273333333,4.99313333333
291.15,2.34233333333,3.24326666667,1.68693333333,2.53646666667,2.09686666667,5.52826666667,13.6105333333,2.29273333333,2.88493333333,3.22146666667,5.30646666667
291.52,2.65786666667,3.54386666667,2.054,2.9222,2.35993333333,5.8582,14.0146666667,2.53493333333,3.12873333333,3.5558,5.6118
291.89,2.80586666667,3.69133333333,2.22583333333,2.92686666667,2.56786666667,5.90426666667,14.3036,2.598,3.28373333333,3.6712,5.72466666667
292.26,2.56333333333,3.409,2.08936666667,2.8268,2.43666666667,5.7086,14.2096,2.37126666667,3.10253333333,3.5252,5.50446666667
292.64,2.4966,3.36553333333,2.08493333333,2.8708,2.4384,5.58366666666,14.2251333333,2.2534,3.0392,3.48193333333,5.53986666667
293.01,2.5034,3.4564,2.25106666667,2.97253333333,2.47806666667,5.6464,14.4147333334,2.29513333333,3.14506666666,3.61633333333,5.57893333333
293.38,2.76373333333,3.69966666667,2.5826,3.37573333333,2.85673333333,6.00606666667,14.8836,2.59633333333,3.56633333333,3.93906666667,5.9594
293.75,3.1474,4.15773333333,3.1155,3.85966666667,3.40326666667,6.48926666667,15.4873333333,3.09873333333,4.06886666667,4.51073333333,6.5906
294.12,3.48573333333,4.6128,3.43983333333,4.30606666667,3.74666666666,6.865,15.9278666667,3.53166666667,4.43113333333,4.80266666667,6.938
294.49,3.74206666667,5.01733333333,3.59493333333,4.58626666667,3.99546666667,7.12253333333,16.3702666667,3.80326666667,4.70886666667,5.0766,7.10806666667
294.86,3.79473333333,5.12806666667,3.51153333333,4.6496,3.99806666667,7.11713333334,16.7514,3.7748,4.69166666667,5.12006666667,7.21273333333
295.23,3.387,4.87426666667,3.18373333333,4.36566666667,3.61933333333,6.799,16.6090666667,3.458,4.35046666667,4.7746,6.79713333333
295.60,3.18406666667,4.75426666666,2.92623333333,4.15586666667,3.4586,6.5238,16.5999333333,3.24626666667,4.14673333333,4.68466666667,6.663
295.97,3.05886666667,4.63266666667,2.7059,4.0296,3.25766666667,6.35293333333,16.6868,3.05006666667,3.96866666667,4.59433333333,6.5498
296.34,2.95873333334,4.57273333333,2.53473333333,3.81346666667,3.1308,6.20313333333,16.7085333333,2.9654,3.87353333333,4.47386666667,6.50273333334
