wavelength,Back_CamPalf,Belly_CamPalf,Breast_CamPalf,Crissum_CamPalf,Crown_CamPalf,DorTail_CamPalf,Rump_CamPalf,Throat_CamPalf,WingTip_CamPalf
803.15,31.6760666667,59.7213333333,46.5084,51.6309,32.5348,26.9002666667,38.3804,42.5685333333,30.629
803.46,32.8428666666,61.3026,47.0269333333,52.6206666667,33.6322666667,27.6245333333,39.4329333334,43.9232666667,31.3715333333
803.76,33.6896666667,60.2524666667,47.023,52.1048333333,34.2688666667,28.1143333333,39.4060666667,44.2909333333,31.9413
804.07,32.528,59.0062666667,45.4407333333,50.6529,33.6598,27.3124,38.513,43.1848,30.8160666667
804.38,32.3881333333,59.0912666667,45.7071333333,50.5926333333,33.8277333333,27.4954666666,38.7641333333,43.5550666667,31.2358666667
804.68,32.4216666667,59.4163333333,45.8498666667,50.9557,33.9678,27.2792666666,38.6871333333,43.6397333333,31.5172
804.99,32.6834666667,59.2187333333,46.2213333333,51.3873,33.7568,27.6744,38.963,43.3882666667,32.0810333333
805.30,32.9633333333,58.6796666667,46.2677333333,51.4364,33.5074666667,28.2335333333,39.0424,43.2064,32.3432666667
805.60,32.9262,58.9457333334,46.9502666667,51.8611,34.2492666667,28.8695333333,39.8474,43.1770666667,32.6354
805.91,32.4628666666,58.9843333333,47.3268,51.4618,34.6390666667,28.1029333333,39.4196,42.5389333333,32.8109333333
806.21,33.4262,59.0783333333,47.6384666667,51.9937,35.3341333333,28.7458666666,39.8714,43.2298,33.9764333333
806.52,33.772,59.2762666667,47.8802,52.0139,35.0730666667,29.2252,39.9708,43.6989333333,34.4371333333
806.83,33.9985333333,58.9732,48.3658666667,52.0861333334,35.5387333333,29.776,40.2602,44.2299333333,35.4085333333
807.13,32.6426666667,59.0390666667,47.4775333333,51.6929666667,34.6996666667,28.9264666667,39.5946666667,43.6410666667,34.8272666667
807.44,33.0216666667,58.8902,47.6398666667,52.3717333333,35.1958,29.3121333333,40.2812666667,44.1354666667,35.8532333333
807.74,33.7134666667,59.2169333333,47.7841333333,52.9722666667,35.8115333333,30.4981333333,40.7069333333,44.5306666667,36.4613
808.05,33.4934,58.9474,46.9259333333,51.8802,35.6140666667,30.7781333333,40.1296666667,44.1114,36.1479333333
808.35,32.5180666667,58.1104666667,45.6228,50.5868,34.7886,30.0264666667,39.0096,44.1296,35.6114
808.66,34.017,59.5315333333,46.7896,51.9278,36.1675333333,31.421,40.3455333333,45.8524666667,37.6498333334
808.97,33.7048666667,59.0940666667,45.8846666667,51.3976666667,35.8962666667,31.1498666667,39.4346,45.9698,37.4681333333
809.27,32.9209333333,58.1796666667,44.5818666667,50.1438333333,34.8814666666,30.8129333333,38.8252666666,45.2121333333,36.6510666667
809.58,31.7824666667,58.5292,44.0048666667,49.7242,34.4844,30.6233333333,38.1535333333,44.9481333333,35.6713333333
809.88,32.1918666667,58.7556,43.8049333333,50.2458666667,35.0614666667,30.8758666667,38.5018,44.6768,35.8185666667
810.19,31.7294,58.9146,43.1996,49.7488,34.6293333333,30.3604,37.9586666667,44.115,34.4430666667
810.49,31.7768,58.3234,42.8318666667,48.9730666667,34.5848,30.1563333333,37.2803333333,44.1877333333,34.3121333333
810.80,30.9664,57.7887333334,41.9490666667,48.0672333333,33.6445333333,29.4430666666,35.9541333333,43.4971333333,33.4316333333
811.10,30.8353333334,57.3182666667,41.6876666667,47.9991333333,33.7009333333,28.9638666667,35.7644,43.5255333333,33.5171333333
811.41,30.4488666667,56.8828666667,41.5378,47.6765666667,33.6492666667,28.753,36.0764666667,43.5827333333,33.4288666667
811.71,30.7375333333,56.4769333333,41.9131333333,48.3269,33.7630666667,29.2036,36.0049333333,43.1605333333,33.1268
812.02,29.9531333333,56.3379333333,41.6047333333,47.3666333333,33.4869333333,28.8775333333,35.3564,42.7400666667,31.7798333333
812.32,30.2983333334,56.4288666667,42.0752666667,47.2459666667,33.195,29.6497333333,35.3134666667,43.3462666667,32.1314333333
812.63,31.8528,56.7564666667,43.406,48.4768,34.4544666667,31.4506666667,36.2087333334,44.9892666667,33.2006333333
812.93,31.1282666667,55.5987333333,42.9026666667,47.5841,33.6520666667,30.5684666667,35.28,44.3754666667,32.5753333333
813.24,30.4934666667,54.8484666667,42.5106666667,46.6188333333,33.013,30.4416,34.5196,44.3290666667,31.6665333333
813.54,30.2596666667,54.7359333333,43.1256,46.7706333333,32.7447333333,30.7445333333,34.5454,45.0908,32.5714666667
813.85,30.6908,54.7669333333,43.4886666667,47.4178666667,32.8236,31.3989333333,35.1208,45.4318,32.6079666667
814.15,32.0726,56.5630666667,44.9827333333,48.8169333333,33.7910666667,32.5819333333,36.563,46.9602666667,33.8428333333
814.46,32.1174,57.1428,45.1190666667,48.6651,33.6904,33.2568,36.7602666667,47.1089333333,33.9625333334
814.76,32.5382666667,58.366,45.9152666667,49.9782,33.7876666667,33.5254666667,37.0991333333,47.9160666667,34.4211
815.07,32.4348,58.6649333333,45.8900666667,49.3498,33.8482,32.8009333333,37.1552,48.1238666667,34.7557
815.37,30.891,57.6532666666,44.7978,48.6918,32.4379333333,31.9078,36.4623333333,47.2143333333,34.2591
815.68,31.5323333333,58.3183333333,45.0532666666,49.1634666667,33.0003333334,32.2662,37.3453333333,47.8872666667,34.9465666667
815.98,30.6649333333,58.1348,44.2660666667,48.8644666667,31.6580666667,30.9585333333,36.5286,47.2106,34.2055333333
816.29,30.5831333333,57.7895333333,43.6032,48.7293666667,31.0008666667,30.4613333333,36.2317333333,46.719,33.7989666667
816.59,30.7121333333,58.4446666667,44.3688,49.253,30.8692,30.5724,36.7408666667,47.0422666667,34.2812666667
816.89,30.6684,57.9019333333,43.951,48.8198666667,31.2436666667,30.533,36.8696,46.6074666667,34.0397666667
817.20,29.9010666667,58.7785333333,43.7676,48.9719333333,30.8216,30.0903333333,36.7398666667,46.744,34.2710333333
817.50,28.3872,57.6343333333,42.6666,47.7891333333,29.2646666667,28.9807333333,35.5012,45.4795333333,32.7225
817.81,28.4344,57.0201333333,42.9798666667,47.5633,28.7457333334,28.6953333333,35.564,45.5892666667,32.6558
818.11,27.1371333333,54.3779333333,40.9490666667,45.6298333333,27.1133333333,27.9106666667,33.7321333333,44.1706,31.2200666667
818.41,26.1618666667,53.933,40.647,45.7081,26.2170666666,27.9052666667,32.5837333333,43.6133333333,30.1302
818.72,26.1666,52.7120666667,40.0984666667,45.2879,25.6667333333,27.6061333333,31.6666666667,42.7121333333,29.1099
819.02,25.0696,51.4138666667,39.3699333333,44.5604333333,24.5421333333,26.1539333333,30.6153333333,41.4507333333,28.0366
819.33,24.9372,51.9943333333,39.5536666667,44.1909666667,24.484,26.1296,30.7252666667,41.074,27.8102666667
819.63,25.641,52.3258666667,40.409,44.3467666667,24.8962,27.0025333333,31.4284666667,41.4104,28.2234
819.93,26.4564,52.797,41.1566666667,45.1734333333,25.2681333333,27.4238,31.756,41.4510666667,28.7407
820.24,26.5251333333,52.8950666667,41.2130666667,44.9844666667,24.949,26.9721333333,31.5538,40.6109333333,28.4374666667
820.54,27.3445333333,52.8753333333,41.6602666667,45.4479333333,25.1714666667,27.3264,32.1385333333,40.4947333333,28.2940333333
820.85,27.7721333333,52.9392,42.0384666667,45.4195666667,25.3640666667,27.3841333333,32.2556,40.3542,28.4125666667
821.15,27.9943333333,52.9328666667,42.1282666667,45.5180333333,25.434,27.3594666667,32.2323333333,40.0158,28.4184333333
821.45,28.6682,53.7513333333,43.0140666667,46.3334666667,26.1489333333,27.7836,32.8688666667,40.432,28.9842
821.76,28.9189333333,53.9822,43.3251333333,46.4537666667,26.2761333333,27.8918666667,33.2196666667,40.4609333333,29.0956333333
822.06,29.0574666667,54.2711333333,43.5749333333,46.7084333333,26.3825333333,28.0647333333,33.4886666667,40.6402,29.4497333333
822.36,29.1852,54.6638,43.8988,46.9285,26.4939333333,28.2662666667,33.7198666667,40.7587333333,29.4710666667
822.67,29.1272,54.3860666667,43.8954,46.9936,26.4577333333,28.2406666667,33.6610666667,40.7726,29.4702
822.97,29.2358666667,54.5701333333,44.1378,47.1469333333,26.4738666667,28.2488,33.7053333333,40.7642,29.5742333333
823.27,29.1880666667,54.4834666667,44.0695333333,46.9745666667,26.4794666667,28.2552666667,33.7228666667,40.7352666667,29.6137333333
823.58,29.5480666667,54.5875333334,44.4200666667,47.3931333333,26.787,28.6011333333,33.9594,40.9768,29.9065333333
823.88,29.2986,54.3618,44.3361333333,47.2644666667,26.6558,28.4830666667,33.8218,40.854,29.8659666667
824.18,29.2604666667,54.4916666667,44.3930666667,47.4574333333,26.6567333333,28.5072666667,33.9204,40.9250666667,29.8852
824.49,29.1037333333,54.4857333333,44.2945333333,47.4679,26.5800666666,28.5523333333,33.8004,41.0357333333,29.7815
824.79,28.8958666667,54.1048666667,43.9584,47.0889,26.1735333333,28.4688,33.5432666667,40.7337333333,29.5482666667
825.09,28.8881333333,53.9342,43.7824666667,47.0162666667,26.0713333333,28.5152,33.3774666667,40.5281333333,29.4743666667
825.39,29.0049333334,53.963,43.6817333333,46.9369666667,26.0507333333,28.6928666667,33.3138666667,40.3678,29.3630666667
825.70,29.1053333333,53.4450666667,43.2348666667,46.8077,25.9938,28.7761333333,33.1099333333,40.1763333333,29.4491666667
826.00,29.5242,53.7708666667,43.295,46.9283333333,26.0609333333,28.9276,33.3668666667,40.3796,29.6435
826.30,29.4596,53.2121333333,42.8735333333,46.8063666667,25.9054666667,28.9686666667,33.2990666667,40.2921333333,29.4485666667
826.61,29.7653333333,53.2113333333,42.964,47.1518,26.1471333333,29.0891333333,33.5429333333,40.1972666667,29.4788666667
826.91,29.5784,53.2412,42.7334666667,46.9641666667,25.7374,29.0882666667,33.2729333333,40.1654666667,29.136
827.21,29.7438,53.5701333333,42.9408666667,46.9730666667,25.6095333333,28.9657333333,33.0157333334,40.2951333333,29.1941333333
827.51,29.5784,53.2908,42.7123333333,47.0001,25.7843333333,29.1437333333,32.8824,40.0586666667,29.1307333334
827.82,29.6471333333,53.3635333333,42.8834666667,47.0948666667,25.8404,29.2991333333,32.8816666667,40.0869333333,29.3461
828.12,29.4177333333,53.0196666667,42.7022,47.0763333333,25.7253333333,29.2746,32.7266666667,39.8293333333,29.2416333333
828.42,29.1761333333,52.4712,42.3312666667,46.7903333333,25.4882,29.1835333334,32.6714666667,39.76,29.0488666667
828.72,29.1140666667,51.9788,42.3692666667,46.5418333333,25.3043333333,28.9461333333,32.4317333333,39.8086666667,29.0671666667
829.02,28.4794666667,50.999,41.6866666667,45.7307333333,24.5889333333,28.3281333333,31.7518666666,39.1041333333,28.4459333333
829.33,28.5510666667,50.8272,41.6633333333,45.7107,24.5519333333,28.6016666667,31.6378666667,38.6270666667,28.5187666667
829.63,28.8618,50.9058666667,41.6553333333,45.6523,24.7540666667,28.7863333333,31.7941333333,38.3498,28.7384333333
829.93,28.2454666667,50.0753333333,41.06,45.2440333333,23.9832666667,28.6248,31.2524666667,38.3654666667,28.2595333333
830.23,27.6830666667,49.2924,40.4476666667,44.7278333333,23.5571333333,28.1185333333,31.0042666667,37.8161333333,28.1367
830.54,28.3444666667,48.5557333333,40.3586,45.1137666667,24.3612,29.0234666667,31.9242666667,37.9123333333,28.5622666667
830.84,28.5248666667,48.0503333333,40.5832,44.6660333333,23.92,28.5724666667,32.221,37.8230666667,28.9047333333
831.14,29.0254666666,48.2274666667,41.3560666667,45.2613333333,23.9266666667,29.0818,33.0437333333,37.6906,29.0712666667
831.44,29.6614666667,48.1814666667,41.3264666667,45.274,23.9720666667,29.2074666667,33.1099333333,38.0803333333,29.1273333333
831.74,31.0596,50.2006666667,42.823,47.1911333333,24.9770666667,30.1795333333,34.2414,39.7044666667,30.3837
832.04,31.3508,50.6720666667,43.2661333333,47.8628,25.5644,30.4771333333,34.6774666667,39.9932,30.5376
832.35,32.3539333333,52.1058,44.4336666667,49.1889666667,26.5394666667,31.266,35.8142,40.687,31.7844666667
832.65,32.0594,52.256,44.8452,49.2381666667,26.7618,31.2798666667,35.8452666667,41.0119333333,31.6814666667
832.95,32.0914,53.3912,45.6094666667,49.8961,27.0075333333,31.4616,36.4125333333,41.5250666667,31.9931
833.25,32.348,53.7902666667,45.9564666667,49.8595666667,27.2172666667,31.7094666667,36.752,41.2385333333,32.1415333333
833.55,31.8583333333,53.5854,45.3649333333,49.2519333333,26.7296,31.2124666667,36.2204,40.6405333333,31.5774
833.85,32.1712,54.3171333333,45.8920666667,49.6305666667,27.3089333333,31.6056,36.5289333333,40.9888666667,31.8552
834.16,33.1680666667,55.4305333333,46.6316,50.7732,28.058,32.7428,36.9668666667,41.7317333333,32.6000333334
834.46,33.6428,55.8782666667,46.9664,50.9973333333,28.7348666667,33.1072666667,37.3373333333,42.0192666667,33.1539666667
834.76,33.4875333333,55.9173333333,47.1096666666,50.5228,28.7079333333,32.6114666667,37.3661333333,41.628,33.1440666667
835.06,33.1614,55.0683333333,46.6615333333,49.9671666667,28.614,32.4026,37.1067333333,40.8648666667,33.0956333333
835.36,33.5136666667,55.5979333333,46.9212,50.2175666667,29.0319333333,32.6968666666,37.5974,41.0661333333,33.2856
835.66,33.4404,55.4202,46.9259333334,49.7321,28.8101333333,32.7298,37.2588666667,40.908,33.1669333333
835.96,33.0944666667,54.8222666667,46.2254,49.2709666666,28.0146,32.3713333333,36.8628666666,39.9997333333,32.9596
836.26,32.9209333333,53.4185333333,45.9463333333,48.5494333333,27.5376666667,32.3247333334,36.11,39.3451333333,32.6227666667
836.57,32.7980666667,52.4910666667,45.6817333334,47.8159,27.2876,31.7487333333,35.4532,38.0586666667,32.4982
836.87,33.6065333333,51.5566,46.12,48.0371,27.8739333333,32.2702666667,36.1276,38.2307333333,33.0941666667
837.17,33.417,51.9966666667,46.0484,47.7485,27.1846,31.9298666667,35.5304666667,37.4019333333,33.2038666667
837.47,33.0644666667,50.5377333333,45.3674666667,46.1512333333,26.4964,31.1382,35.0717333333,36.4248666667,32.6837666667
837.77,33.8498,50.7508666666,45.0022666666,46.2266333333,26.7528,30.8080666667,35.3707333333,36.1549333333,33.0033666667
838.07,34.6768666667,52.2340666667,46.2085333333,47.5063666667,27.878,31.7862666667,36.4988666667,36.5191333333,33.9287666667
838.37,35.4179333333,52.3321333333,46.6562,47.6678333333,28.4519333333,32.4664,37.2652,37.1518,35.2115666667
838.67,35.9938,51.7390666667,46.6564666667,47.7587333333,28.9338666667,33.3436666667,37.4638,37.2774,36.3198
838.97,37.7395333333,53.3231333333,47.75,49.6458666667,31.0312,34.5937333333,39.4792666667,38.625,37.849
839.27,39.5370666667,55.0306666667,49.2900666666,50.7767666667,32.8087333333,35.7406666667,41.3066,39.8765333333,39.146
839.57,40.8909333333,56.6562,50.1048666667,52.4109,33.9413333333,36.0168,42.7463333333,40.9223333333,40.5712333333
839.87,41.7902,58.8681333333,51.4815333333,53.9815,35.3086,37.2016,44.0124,43.4362666667,42.1554
840.17,41.9400666667,60.793,51.9398666667,54.6303333333,35.6056,37.3098,44.2658666667,43.2369333333,42.5990666667
840.47,41.3396666666,58.7974666667,51.3186,53.7448,34.8101333333,37.2784666666,44.1666666667,42.2257333333,41.8302
840.77,42.5312666667,60.2916,52.3957333333,54.8907,36.6563333333,39.1665333333,46.2188,43.9896,43.0885666667
841.07,42.0334,59.759,52.4214,54.5808,36.6666666667,39.2349333333,46.7714666667,44.4024666667,42.5420333333
841.37,45.3706,61.9594666667,54.7226666667,56.8118666667,39.8444666667,42.6024,49.5906,47.0502666667,45.5055
841.67,45.8346666667,62.9714,54.9324666667,56.8017666667,39.557,42.3232,50.0378666667,46.4289333333,44.5974333333
841.97,47.0778666667,64.911,55.9666666667,58.0778666667,40.9333333333,42.9111333333,51.2222,46.9888666667,45.4223
842.27,46.4765333333,65.0028666667,55.9358666667,57.3620666667,40.3447333333,42.5669333333,50.3625333333,46.2626666667,45.1515666667
842.57,47.3111333333,66.0345333333,56.7162,58.4696333333,41.8091333333,43.5068,50.6195333333,47.9180666667,46.3321333333
842.87,47.7298,66.7417333333,57.1482,58.7616666667,42.4765333333,44.6779333333,50.6066666667,48.8055333333,47.1607666667
843.17,47.4515333333,64.9676666667,55.0964666667,57.4838666667,41.4284666667,44.3757333333,49.7296666667,47.4518,45.9137
843.47,48.3300666667,64.7414,54.8919333333,57.3413666667,41.7811333333,44.6496,49.535,47.4395333333,45.7498666667
843.77,50.4132,67.1074666667,56.763,58.9945,43.5261333333,45.7025333333,51.4875333333,49.876,47.2658333333
844.07,50.5156,67.8142,56.8047333333,59.0923,43.5147333333,44.2122666667,50.7626,48.8308666667,47.0370666667
844.37,51.8722,68.067,56.7884666667,59.0258333333,43.8507333333,43.7746666667,50.0456,48.0974,48.2193666667
844.67,48.4369333333,64.1946666667,53.4131333333,56.9058333333,40.8771333333,39.5375333333,46.4912666667,45.1515333333,45.3907
844.97,47.7262,63.7166,53.6267333333,57.0171333333,42.1841333333,39.8207333333,45.7537333334,44.7758666667,46.3732333333
845.27,47.1574,61.9458666667,52.132,55.0255666667,40.3722,38.2571333333,43.8242,44.1624,44.1286
845.57,47.5268,60.0827333334,51.1330666667,54.7312,41.0256,37.3036,44.2182,44.9794,43.6477666667
845.87,45.8666666667,57.0833333333,48.6333333333,52.0083333333,39.35,34.9166666667,41.95,41.85,41.45
846.17,46.4392666667,57.0952666667,48.224,52.1609333333,40.42,34.8383333333,42.1523333333,41.6447333333,41.1985
846.47,47.1525333333,59.3586,50.1068,53.4791,41.516,33.9552666666,42.8572,42.0214666667,41.7006666666
846.77,46.9832,58.9515333333,50.7616,53.0069,42.1166666667,34.0454666667,43.4024666667,42.5518,43.2839666667
847.07,46.6666,58.2220666667,49.3332666667,52.4346666667,43.4782666666,34.3962,44.1546666667,42.1836,44.1353333333
847.37,46.5708666667,58.0842666667,49.0614666667,52.5478666667,43.6592,35.9195333333,44.9232666666,42.6052666667,44.3103666667
847.67,44.7378666667,55.4868666667,47.4156666667,51.0768,42.6030666667,35.9924,44.2135333333,41.4232666667,42.7434666667
847.97,45.0194,56.9573333333,48.2753333333,51.2985,42.8876,36.8411333333,45.872,42.6938666667,42.9361
848.26,45.6193333334,57.4822,47.9557333333,51.2889,42.2154666667,35.8508666667,46.6263333333,45.2970666667,42.6383666667
848.56,42.1074666667,53.5359333333,44.9240666667,47.5988,40.1824,31.7932666667,44.9037333333,41.8237333333,40.1012666667
848.86,42.1884666667,54.6302,45.6738,46.4134333333,40.1823333334,32.4822,45.694,41.4388,39.1591
849.16,42.9856,55.5624666667,45.6441333333,47.8935333333,41.4928666667,34.8467333333,47.2392,43.0470666667,41.1145666667
849.46,38.7402666667,51.8992,41.5502,43.9438333333,39.3023333333,31.783,44.6122666667,38.876,37.3062
849.76,36.742,48.7758,38.9266,41.6384333333,37.4200666667,29.8681333333,42.5987333333,36.5536,35.3956
850.06,34.2406666667,47.1794666667,36.2721333333,40.0888666667,36.4103333333,27.8896666667,42.0514,34.5760666667,32.8303666667
850.36,35.9958666667,47.8480666667,38.3383333334,41.0310333333,37.9578666666,28.989,42.7626666667,36.2561333333,33.6436
850.65,35.4166,44.7292,35.0832,38.3750666667,35.9582666667,26.5414666667,41.0624,35.0624666667,32.1874
850.95,34.2179333333,44.8543333333,33.9158666667,37.4217666667,34.5846666667,24.1424666667,39.7626,35.3398666667,30.3129
851.25,28.8669333333,39.296,28.801,32.4641333333,29.9891333333,18.5258666666,33.8174,30.4729333333,25.9735333333
851.55,26.3647333333,36.9338666667,26.1556,28.7805,28.1996666667,15.6562,31.3124666667,24.8316,22.7875
851.85,26.9503333333,39.3854,26.8322,28.3334,27.9432666667,17.1630666667,30.3309333333,24.2553333333,23.6053
852.15,21.3828,33.4814,21.358,24.9012333333,23.284,12.4197333334,24.2962,19.3087333333,17.7037333333
852.45,19.2856666667,30.1058666667,20.0265333334,21.8650666667,20.9787333333,6.87840000001,21.984,16.6403333333,12.6982666667
852.74,21.9128666667,30.5205333333,21.3219333333,20.6469333333,20.8158,6.24459999999,22.3626666667,17.159,13.5865666667
