wavelength,Back_TanCaym,Belly_TanCaym,Breast_TanCaym,Crissum_TanCaym,Crown_TanCaym,DorTail_TanCaym,Patch10_TanCaym,Patch11_TanCaym,Patch12_TanCaym,Rump_TanCaym,Throat_TanCaym,WingTip_TanCaym
396.04,8.54453333334,5.49533333333,4.4206,7.4958,3.31473333333,6.34853333333,6.61673333333,4.39413333333,8.90273333334,11.5414,3.98393333334,5.3266
396.40,8.57160000001,5.5203,4.42613333333,7.48033333333,3.34553333333,6.36273333334,6.6578,4.41493333333,8.93086666667,11.6046,3.99646666667,5.33926666667
396.76,8.53506666667,5.4753,4.40066666667,7.4702,3.32673333333,6.32813333333,6.66253333333,4.40946666667,8.89993333333,11.631,3.96866666667,5.30826666667
397.12,8.52873333334,5.45036666667,4.34166666667,7.4276,3.27633333333,6.28406666667,6.6682,4.36833333333,8.89006666666,11.6508,3.91166666667,5.28453333333
397.48,8.60406666667,5.50743333333,4.37466666667,7.4822,3.32166666667,6.28733333333,6.73633333333,4.4222,8.93446666667,11.7154,3.93633333333,5.32893333333
397.84,8.6316,5.50303333333,4.35886666667,7.53166666667,3.2974,6.26353333333,6.763,4.42926666667,8.96939999999,11.7532,3.93093333333,5.30253333333
398.20,8.67653333334,5.4992,4.36346666667,7.5734,3.30353333333,6.273,6.81226666667,4.44906666667,9.013,11.8053333333,3.94333333333,5.2992
398.56,8.81406666667,5.5972,4.47893333333,7.69533333333,3.38953333333,6.35146666667,6.92646666667,4.56246666667,9.12866666667,11.8926,4.0496,5.39986666667
398.92,8.9168,5.66763333333,4.57533333333,7.76593333333,3.44406666667,6.42773333333,7.016,4.63833333333,9.25073333333,12.0274,4.09973333333,5.44826666667
399.28,8.93413333334,5.66466666667,4.52873333333,7.77346666667,3.40766666667,6.4096,7.01373333333,4.64853333333,9.23926666666,12.0376,4.05826666667,5.398
399.64,8.92100000001,5.65543333333,4.5146,7.77033333333,3.38033333333,6.38766666667,7.01566666667,4.63793333333,9.23073333334,12.0656666667,4.02413333333,5.3918
400.00,9.00313333333,5.6884,4.52346666667,7.8278,3.3908,6.44833333333,7.09226666667,4.70186666667,9.3304,12.1604666666,4.06906666667,5.43253333333
400.36,8.94733333333,5.59853333333,4.43793333333,7.7794,3.28213333333,6.34946666667,7.02506666667,4.6418,9.30313333333,12.1381333333,3.9702,5.33426666667
400.72,9.05013333335,5.64786666667,4.45746666667,7.82813333333,3.2862,6.3788,7.08613333333,4.68606666667,9.37766666666,12.2226666667,3.98133333333,5.33106666667
401.08,9.09406666668,5.6658,4.47166666667,7.8816,3.33,6.42906666667,7.09986666667,4.72546666666,9.45126666667,12.2903333333,4.01653333333,5.3258
401.44,9.10979999999,5.62426666667,4.45626666667,7.8802,3.2872,6.39393333333,7.1092,4.6972,9.48326666667,12.3188666666,4.003,5.28393333333
401.80,9.14786666667,5.62546666667,4.4428,7.89253333333,3.28046666667,6.3924,7.13026666667,4.69573333333,9.50420000001,12.3476,3.99546666667,5.28446666667
402.16,9.19646666667,5.59116666667,4.41226666667,7.89806666667,3.22293333333,6.35646666667,7.12526666667,4.6418,9.51333333333,12.3684,3.94726666667,5.2324
402.52,9.2618,5.59063333333,4.41406666667,7.90746666667,3.2224,6.38393333333,7.1712,4.64706666667,9.574,12.4586,3.92686666667,5.2334
402.88,9.29553333333,5.5597,4.40206666667,7.91153333333,3.2176,6.34433333333,7.1564,4.63406666667,9.59733333333,12.4952666667,3.8914,5.21326666667
403.24,9.33506666667,5.5357,4.38233333333,7.90793333333,3.20086666667,6.32453333333,7.1862,4.6052,9.66019999999,12.5414,3.86466666667,5.1888
403.60,9.49000000001,5.60486666667,4.4762,8.0078,3.29113333333,6.43566666667,7.29553333333,4.68093333333,9.81659999999,12.6576666667,3.94026666667,5.24693333333
403.95,9.57166666665,5.63433333333,4.5224,8.05946666667,3.32166666666,6.45786666667,7.34933333333,4.6996,9.90346666667,12.7244,3.94653333333,5.29033333333
404.31,9.63373333333,5.65123333333,4.54086666667,8.10406666667,3.3362,6.48333333333,7.3952,4.71586666667,9.98206666666,12.7752666667,3.9708,5.31033333333
404.67,9.6638,5.64143333333,4.52146666667,8.13873333333,3.34853333333,6.48333333333,7.4116,4.71246666667,10.0248,12.8265333333,3.9678,5.32746666667
405.03,9.71926666665,5.63253333333,4.5358,8.18173333333,3.33646666666,6.4894,7.45066666667,4.73706666667,10.073,12.8832666667,3.9858,5.33853333333
405.39,9.80653333334,5.6808,4.576,8.26966666666,3.37933333333,6.55826666667,7.51273333333,4.7916,10.1575333333,12.9415333333,4.02873333333,5.38066666667
405.75,9.8418,5.64446666667,4.55853333333,8.29373333333,3.3668,6.53,7.52426666667,4.7924,10.2081333333,12.9841333333,4.00353333333,5.36
406.11,9.93079999999,5.686,4.59786666667,8.38046666667,3.42406666667,6.56426666667,7.59353333333,4.8736,10.3326,13.1002666667,4.0328,5.4082
406.47,9.99666666665,5.7029,4.59193333333,8.43633333334,3.42006666667,6.54666666667,7.636,4.89366666667,10.3964,13.1762,4.043,5.41426666667
406.83,10.0324,5.70156666667,4.5492,8.452,3.38373333333,6.53246666667,7.65046666667,4.8966,10.4083333333,13.2046,4.00726666667,5.376
407.19,10.1676,5.76313333333,4.61593333333,8.54446666667,3.44713333333,6.61486666667,7.72426666667,4.98473333333,10.5176666667,13.3493333333,4.0804,5.4426
407.55,10.1923333333,5.7284,4.57993333333,8.53740000001,3.40773333333,6.57486666667,7.722,4.97293333333,10.5131333333,13.3808,4.04053333333,5.40886666667
407.90,10.2202,5.71743333333,4.56606666667,8.56753333333,3.38993333333,6.5592,7.74473333333,4.97553333333,10.5406,13.4364666667,4.03673333333,5.3768
408.26,10.3758666667,5.80636666667,4.65993333333,8.68980000001,3.46486666667,6.6322,7.85586666667,5.06146666667,10.6804666667,13.6060666667,4.10046666667,5.42813333333
408.62,10.5009333333,5.84863333333,4.73186666667,8.75980000001,3.4834,6.68426666667,7.92193333333,5.1308,10.8050666667,13.7230666667,4.13773333333,5.4408
408.98,10.5856666667,5.84953333333,4.75013333333,8.79260000001,3.4696,6.66573333333,7.94733333333,5.11833333333,10.88,13.8073333333,4.1116,5.44086666667
409.34,10.6692666667,5.8479,4.74193333333,8.84239999999,3.44746666667,6.6508,7.97486666667,5.13133333334,10.9692,13.946,4.09093333333,5.4342
409.70,10.7918,5.8987,4.78373333333,8.92293333334,3.48893333333,6.71473333333,8.04106666667,5.18793333333,11.0808,14.0772,4.12693333334,5.46893333334
410.06,10.8727333333,5.90336666667,4.796,8.94526666667,3.49746666667,6.74733333333,8.09086666667,5.23126666667,11.1239333333,14.1573333333,4.14,5.49446666667
410.42,10.9577333333,5.92693333333,4.83066666667,8.99693333333,3.52213333333,6.8052,8.1302,5.2824,11.196,14.2308,4.16253333333,5.5094
410.77,11.0590666667,5.9195,4.868,9.05933333333,3.51853333333,6.84066666667,8.1804,5.31066666667,11.2866,14.3342666667,4.183,5.53786666667
411.13,11.0604,5.87883333333,4.828,9.05659999999,3.4612,6.791,8.1794,5.279,11.2939333333,14.3351333333,4.12386666667,5.50433333333
411.49,11.1472666666,5.9061,4.8286,9.10500000001,3.45473333333,6.8042,8.2266,5.31686666666,11.3807333333,14.4228,4.12893333333,5.508
411.85,11.2462,5.92,4.84426666667,9.16593333334,3.45593333333,6.83473333333,8.29493333333,5.3442,11.4702666667,14.5347333333,4.13226666667,5.52193333333
412.21,11.3157333333,5.8947,4.80546666667,9.19993333333,3.42066666667,6.82526666667,8.32693333333,5.3478,11.5302,14.5929333333,4.1232,5.50773333333
412.57,11.3457333334,5.85173333333,4.7516,9.20953333333,3.36793333333,6.7848,8.33093333333,5.30266666667,11.5538666667,14.6372666667,4.07906666667,5.45333333333
412.92,11.4312666667,5.8485,4.7244,9.2404,3.32533333333,6.75746666667,8.3456,5.31906666667,11.6078666667,14.7145333333,4.05893333333,5.39693333333
413.28,11.5485333333,5.87016666667,4.76193333333,9.28673333334,3.34386666667,6.80193333333,8.41366666667,5.39273333333,11.7165333333,14.8258,4.09706666667,5.40633333333
413.64,11.6422,5.84073333333,4.74913333333,9.31726666665,3.30546666667,6.8024,8.4534,5.40546666667,11.7882,14.9168,4.08186666667,5.37706666667
414.00,11.7400666667,5.85243333333,4.7324,9.35506666665,3.28613333333,6.797,8.46946666667,5.39293333334,11.8808,15.0173333333,4.07153333333,5.33386666667
414.36,11.8273333333,5.82676666667,4.70366666667,9.38426666667,3.25566666667,6.75726666667,8.48393333333,5.3828,11.9732666666,15.1234,4.03606666667,5.2942
414.72,11.9366666667,5.8524,4.71893333333,9.44759999999,3.28753333333,6.7786,8.5564,5.4108,12.0996,15.2504,4.04346666667,5.29026666667
415.07,12.1228,5.9021,4.77773333333,9.56759999999,3.34006666667,6.83246666667,8.65439999999,5.4868,12.2678,15.4535333333,4.1082,5.33206666667
415.43,12.2015333333,5.85976666667,4.7524,9.59813333334,3.30553333333,6.79773333333,8.6646,5.47446666667,12.3306666667,15.5691333333,4.07666666666,5.29306666667
415.79,12.3179333334,5.85733333333,4.76406666667,9.654,3.30826666667,6.81733333333,8.68133333334,5.5122,12.425,15.6977333333,4.06806666667,5.2824
416.15,12.4552,5.89326666667,4.79666666667,9.73859999999,3.33306666667,6.84046666667,8.73446666667,5.5768,12.5328666667,15.8795333333,4.07353333333,5.31186666667
416.51,12.5745333333,5.92833333333,4.81573333333,9.80913333333,3.36413333333,6.85866666667,8.80646666667,5.63646666667,12.65,16.0103333333,4.0786,5.34233333333
416.86,12.6966666667,5.97773333333,4.8686,9.91319999999,3.422,6.93473333333,8.91793333333,5.72126666667,12.7872666667,16.1712666667,4.12026666667,5.39933333333
417.22,12.7957333333,6.00046666667,4.8564,9.97406666668,3.42786666667,6.948,8.96139999999,5.72393333333,12.8489333333,16.2751333333,4.10873333334,5.39246666667
417.58,12.9304,6.03573333333,4.90066666667,10.0728666667,3.45933333333,6.99546666667,9.04680000001,5.77746666667,12.9508,16.4142,4.14013333333,5.4272
417.94,13.0486666667,6.04173333333,4.93486666667,10.1520666667,3.47,7.02073333333,9.11406666667,5.8242,13.0566,16.5340666667,4.16033333333,5.44346666667
418.29,13.1702666667,6.04753333333,4.9536,10.2156,3.47286666667,7.0544,9.17806666667,5.87173333333,13.154,16.6418,4.178,5.4586
418.65,13.2891333333,6.05903333333,4.96526666667,10.2732666667,3.48133333333,7.06646666667,9.23853333333,5.91646666667,13.2516666667,16.7601333334,4.18653333333,5.47006666667
419.01,13.4186,6.0782,4.99,10.3498,3.4896,7.09813333333,9.30520000001,5.96126666667,13.3682666667,16.8992666666,4.19333333333,5.47533333333
419.37,13.5660666667,6.12036666667,5.03926666667,10.4454,3.5284,7.15813333333,9.39226666667,6.0306,13.5078,17.0524666666,4.2332,5.5144
419.73,13.6718,6.12486666667,5.03293333333,10.4718666667,3.533,7.16086666666,9.44519999999,6.04446666667,13.5984,17.1362666667,4.231,5.50713333333
420.08,13.7594,6.1115,5.02666666667,10.4958,3.52533333333,7.16613333333,9.47000000001,6.06173333333,13.6628666667,17.1943333333,4.21893333333,5.48433333333
420.44,13.8718666667,6.1025,5.03213333333,10.5496,3.5236,7.19433333333,9.50326666666,6.08886666667,13.7378,17.305,4.22286666667,5.47806666667
420.80,13.9764,6.1077,5.03946666667,10.5948666667,3.5304,7.19833333333,9.54073333333,6.106,13.8256666666,17.3946666667,4.2158,5.4724
421.16,14.0983333333,6.1294,5.07173333333,10.6579333333,3.5422,7.21926666667,9.59906666667,6.15286666667,13.9447333333,17.5046666667,4.23573333333,5.48346666667
421.51,14.2220666667,6.13856666667,5.07553333333,10.7106666667,3.5436,7.22446666667,9.63286666667,6.1786,14.0476,17.5997333333,4.23073333333,5.48373333333
421.87,14.3384,6.14256666667,5.0812,10.763,3.54173333333,7.22986666667,9.67486666665,6.21346666667,14.1361333333,17.7108,4.22773333333,5.48033333333
422.23,14.4727333333,6.15886666667,5.0926,10.8350666667,3.56433333333,7.24873333333,9.72826666667,6.25033333333,14.2321333333,17.8199333333,4.22913333333,5.48713333333
422.58,14.5925333333,6.1755,5.11646666667,10.9150666667,3.57573333334,7.2638,9.77466666666,6.28966666667,14.3443333333,17.9428,4.24066666667,5.4942
422.94,14.6977333333,6.16876666667,5.09853333333,10.9443333333,3.56273333333,7.26153333333,9.80453333332,6.29473333333,14.4367333333,18.034,4.21746666667,5.47546666667
423.30,14.8505333333,6.20336666667,5.12113333333,11.0336,3.57933333333,7.28753333333,9.86413333335,6.33726666667,14.5593333333,18.1630666667,4.23566666667,5.4958
423.66,14.9826666667,6.2214,5.14746666667,11.1094,3.58866666667,7.302,9.92026666666,6.3854,14.6696,18.3002,4.2498,5.505
424.01,15.1478666667,6.2588,5.17786666666,11.208,3.61333333333,7.33113333333,9.99513333333,6.434,14.8174,18.4614,4.28406666667,5.53506666667
424.37,15.2922666666,6.28333333333,5.20206666667,11.2895333333,3.62753333333,7.33093333333,10.0548,6.46966666667,14.9334666667,18.5801333333,4.29906666667,5.5478
424.73,15.4170666667,6.27766666667,5.1996,11.3411333333,3.61826666667,7.32433333333,10.0892666667,6.49626666667,15.0077333333,18.6856,4.29786666667,5.5408
425.08,15.5565333333,6.27633333333,5.20566666667,11.4141333333,3.6296,7.32793333333,10.1329333333,6.53673333333,15.1026666667,18.816,4.29446666667,5.54406666667
425.44,15.6786666667,6.30433333333,5.22093333333,11.4903333333,3.654,7.3394,10.1900666667,6.57966666667,15.2144,18.9589333333,4.31093333333,5.54933333333
425.80,15.8369333333,6.3394,5.24506666666,11.5708,3.68893333333,7.37346666667,10.2562666667,6.62633333333,15.3386666667,19.1029333333,4.336,5.56826666667
426.16,15.9772,6.3606,5.25433333333,11.6447333333,3.69473333334,7.37846666667,10.3114,6.66873333333,15.4651333333,19.2740666667,4.347,5.55746666667
426.51,16.1644666667,6.38766666667,5.2726,11.7265333333,3.71526666667,7.40746666667,10.3772,6.71473333333,15.596,19.4378,4.37013333333,5.57513333333
426.87,16.3338666667,6.41123333333,5.30973333333,11.8197333333,3.74653333333,7.43673333333,10.4550666667,6.78433333334,15.7094666667,19.5978,4.40713333333,5.59813333334
427.23,16.4642666667,6.3945,5.3006,11.8684,3.7458,7.4348,10.4884,6.8058,15.8090666667,19.7194,4.407,5.56693333333
427.58,16.6588666667,6.44013333333,5.33046666667,11.9916666667,3.7886,7.47773333333,10.5668666666,6.87253333333,15.9665333333,19.8936,4.43713333333,5.59146666667
427.94,16.8579333333,6.47606666667,5.36253333333,12.0874,3.81646666667,7.5,10.6517333333,6.9382,16.1122,20.0672666667,4.4588,5.60393333333
428.30,17.0516,6.50343333333,5.39566666667,12.1740666666,3.84026666667,7.55006666667,10.7274,6.99366666667,16.2702666667,20.2608666667,4.47573333333,5.62446666667
428.65,17.2713333334,6.5471,5.44333333333,12.2974,3.8888,7.6012,10.8273333333,7.06293333333,16.4594666667,20.4793333334,4.51706666667,5.65773333333
429.01,17.4394,6.5561,5.43493333333,12.3574666667,3.86106666667,7.60706666667,10.8823333333,7.08313333333,16.5910666667,20.6305333333,4.5082,5.6374
429.37,17.6393333333,6.57793333333,5.4488,12.4482666667,3.86973333333,7.6348,10.9670666667,7.12626666666,16.7423333333,20.8162,4.5146,5.64073333333
429.72,17.8111333333,6.58576666667,5.45453333333,12.5224,3.8578,7.64573333333,11.0327333333,7.16146666667,16.8894,20.9848,4.5034,5.63493333333
430.08,17.9932,6.5861,5.4684,12.5979333333,3.8478,7.6656,11.0938666667,7.18426666667,17.0352666667,21.1384666667,4.49453333333,5.63873333333
430.44,18.1612666666,6.58196666667,5.46526666667,12.6668,3.843,7.67973333333,11.1642,7.22073333333,17.1560666667,21.2903333333,4.48146666667,5.63913333333
430.79,18.381,6.61096666667,5.48886666667,12.7832666667,3.85346666667,7.6964,11.2365333333,7.2746,17.339,21.5038666667,4.48013333333,5.64326666667
431.15,18.5881333333,6.6147,5.48433333333,12.8666,3.8484,7.69046666667,11.2950666667,7.32313333334,17.478,21.6959333333,4.4552,5.638
431.50,18.7846666667,6.62096666667,5.5002,12.9561333333,3.8412,7.69146666667,11.3534666667,7.362,17.6172666667,21.8813333333,4.44213333333,5.62853333333
431.86,18.9301333333,6.6164,5.50873333334,13.0413333333,3.836,7.71006666667,11.4202,7.39446666667,17.7484,22.0420666667,4.4306,5.62053333333
432.22,19.0996666667,6.63646666667,5.5094,13.1304666667,3.84513333333,7.72846666667,11.4800666667,7.44533333333,17.8784666667,22.1906,4.43233333333,5.60286666667
432.57,19.2420666667,6.64833333333,5.52186666667,13.2040666667,3.84446666667,7.7488,11.5384,7.4716,17.993,22.3265333333,4.4268,5.60833333333
432.93,19.4149333333,6.67863333333,5.5706,13.293,3.89593333333,7.79033333333,11.6152,7.53333333333,18.1449333333,22.506,4.4528,5.64246666667
433.29,19.5701333333,6.684,5.59073333333,13.3622,3.89146666667,7.79926666667,11.6592666667,7.57393333333,18.2728,22.6415333333,4.45673333333,5.64306666667
433.64,19.7444666667,6.7052,5.6088,13.4482,3.90506666667,7.80613333333,11.7181333333,7.60846666667,18.3836,22.7809333333,4.46293333333,5.6428
434.00,19.9112,6.72133333333,5.6268,13.5232,3.93366666667,7.82726666667,11.7784,7.65513333333,18.5074666667,22.9397333333,4.47693333333,5.6494
434.35,20.0951333333,6.7532,5.66693333333,13.6262,3.95733333333,7.84946666667,11.8437333333,7.70493333333,18.6536,23.0928666667,4.49866666667,5.65726666667
434.71,20.2723333333,6.79306666667,5.7084,13.7208,3.9958,7.90593333333,11.9275333333,7.76673333334,18.7934,23.2489333333,4.53413333333,5.69146666667
435.07,20.4208666667,6.80556666667,5.72873333333,13.7861333333,4.0002,7.93286666667,11.995,7.79013333334,18.9231333333,23.3881333333,4.53726666667,5.692
435.42,20.6154,6.82436666667,5.73593333333,13.8778,4.00906666667,7.97726666667,12.0716,7.84333333333,19.074,23.5642666667,4.55466666667,5.70653333333
435.78,20.8425333333,6.85133333333,5.76413333333,13.9721333333,4.02906666667,8.0206,12.1455333333,7.89820000001,19.2386666667,23.7512666667,4.57873333333,5.735
436.13,21.0832666667,6.88943333333,5.8108,14.0966666667,4.07193333333,8.0728,12.2557333333,7.97093333334,19.4252,23.9648,4.61766666667,5.77026666666
436.49,21.2982666667,6.9186,5.82873333333,14.1964666667,4.07593333333,8.1058,12.3129333333,8.02606666667,19.5850666667,24.1536,4.6314,5.77066666667
436.84,21.5168,6.92823333333,5.82246666667,14.3108666667,4.0658,8.10833333333,12.3728,8.07233333332,19.7355333333,24.3500666667,4.63133333333,5.76013333334
437.20,21.7568666667,6.95866666667,5.84573333333,14.431,4.09946666667,8.15086666666,12.4704666667,8.14173333334,19.9051333334,24.5667333333,4.65973333333,5.78153333333
437.56,21.9561333333,6.97593333333,5.86866666667,14.5411333333,4.10933333333,8.17999999999,12.5513333333,8.19666666667,20.0736666667,24.7764,4.66893333333,5.78933333333
437.91,22.1602666667,7.0256,5.89866666667,14.6496,4.12386666667,8.23346666667,12.6532,8.26426666667,20.2397333333,24.9583333333,4.6952,5.81526666667
438.27,22.3682,7.03533333333,5.89486666667,14.7334666667,4.11886666667,8.24306666666,12.735,8.30426666667,20.4006,25.166,4.68193333333,5.8014
438.62,22.5232,7.0093,5.87733333333,14.7751333333,4.09106666667,8.20446666667,12.7620666667,8.29866666667,20.5079333333,25.2824666666,4.647,5.74833333334
438.98,22.7601333333,7.0339,5.9046,14.8973333333,4.1092,8.23493333334,12.8431333334,8.36586666667,20.6724,25.4888,4.66,5.75233333333
439.33,22.9189333333,7.03783333333,5.91706666667,14.9689333333,4.10313333333,8.2344,12.8996,8.38993333334,20.8040666666,25.6138666666,4.64726666667,5.7354
439.69,23.097,7.0368,5.92206666667,15.0338666667,4.0978,8.23073333333,12.9596666667,8.4272,20.9252,25.7841333333,4.6354,5.716
440.04,23.2634,7.0539,5.94106666667,15.1015333333,4.1038,8.24393333333,13.0196666667,8.46693333334,21.0688666667,25.9356,4.638,5.72546666667
440.40,23.4198666667,7.06126666667,5.953,15.1632666667,4.12046666667,8.24546666666,13.0834,8.51746666667,21.1880666667,26.0804,4.6396,5.72546666667
440.75,23.6034666667,7.09433333333,5.99193333333,15.2496666667,4.148,8.28026666666,13.1721333333,8.56693333333,21.3363333333,26.2283333333,4.6684,5.7472
441.11,23.7716666667,7.09653333333,6.00753333333,15.3178666667,4.1498,8.29846666667,13.2299333333,8.59733333333,21.4599333334,26.3747333333,4.66513333333,5.7332
441.47,23.9569333333,7.10093333333,6.01953333333,15.3923333333,4.15613333333,8.3154,13.2918,8.64173333334,21.5964,26.5242666667,4.67593333333,5.7402
441.82,24.1539333333,7.0936,6.02326666667,15.4756,4.14953333333,8.29946666666,13.347,8.67246666667,21.7375333333,26.6886,4.6672,5.7236
442.18,24.3583333333,7.1166,6.06006666667,15.5828,4.17746666667,8.33600000001,13.4234666667,8.7456,21.8876666667,26.8654666667,4.69986666667,5.73766666667
442.53,24.5861333333,7.1547,6.0974,15.7090666667,4.2088,8.3784,13.5162666667,8.82620000001,22.0683333333,27.0788666667,4.734,5.7838
