wavelength,Back_CorMelm,Belly_CorMelm,Breast_CorMelm,Crissum_CorMelm,Crown_CorMelm,DorTail_CorMelm,Patch10_CorMelm,Patch11_CorMelm,Patch12_CorMelm,Patch13_CorMelm,Rump_CorMelm,Throat_CorMelm,WingTip_CorMelm
354.38,8.33586666667,12.0008666667,11.0969416667,11.8242666667,4.99041111111,5.34626666667,11.2920833333,7.96146666667,3.8492,17.1704,9.66786666667,10.8615333333,6.6394
354.74,8.35413333334,12.1796666667,11.2328791667,11.9457333333,5.04195555556,5.42706666667,11.3696666667,8.071,3.9872,17.2417333333,9.69209999999,11.0082666667,6.6928
355.11,8.09633333334,12.0654666667,11.1670833333,11.6922666667,4.7644,5.12993333333,11.1169166667,7.80106666666,3.74506666667,17.0502666667,9.45036666667,10.7883333333,6.44506666667
355.47,8.08373333333,12.1509333333,11.289375,11.7639333333,4.82067777778,5.11333333333,11.3008333333,7.94293333334,3.82433333333,17.1622,9.48146666668,10.8722,6.5557
355.83,8.4743,12.5508,11.6648125,12.2108,5.21091111111,5.49706666667,11.6665833333,8.3724,4.17393333333,17.4514666667,9.86126666667,11.2241333333,6.9041
356.20,8.52386666667,12.5614,11.6846791667,12.2214,5.2704,5.487,11.6476666667,8.43819999999,4.2682,17.5218666667,9.91823333333,11.3011333333,6.97476666667
356.56,8.30100000001,12.3343333333,11.5107416667,12.0720666667,5.02473333333,5.25806666667,11.4838333333,8.23773333333,4.05593333333,17.4612666667,9.76013333334,11.185,6.74693333333
356.93,8.36473333333,12.3608,11.653775,12.2540666666,5.12675555555,5.36233333333,11.5605833333,8.34780000001,4.1196,17.5658666667,9.89643333332,11.3079333333,6.8922
357.29,8.47083333333,12.458,11.7810583333,12.4402666666,5.25296666667,5.49553333333,11.66375,8.49746666666,4.23146666667,17.7742,10.0646,11.4817333334,7.00956666667
357.66,8.53470000001,12.528,11.8700041667,12.5279333333,5.29235555555,5.49153333333,11.7695,8.49126666666,4.26786666667,17.7995333333,10.1347666667,11.6295333333,7.00083333333
358.02,8.60323333334,12.6514,11.9947916667,12.6535333333,5.38678888889,5.49726666667,11.9103333333,8.58379999999,4.37193333333,17.8640666667,10.2223666667,11.7814,7.04483333333
358.38,8.49346666667,12.6312666667,11.9204125,12.5578666666,5.3481,5.3812,11.821,8.45333333334,4.29453333333,17.7733333333,10.1289333333,11.7034,6.849
358.75,8.45773333333,12.6306,11.8663791667,12.509,5.27906666667,5.28193333333,11.7594166667,8.39633333333,4.18286666667,17.7791333333,10.0929333333,11.7034,6.7792
359.11,8.6385,12.8633333333,12.0632375,12.7258666667,5.52751111111,5.51846666667,11.9925,8.58906666667,4.3984,18.0154,10.2552333333,11.9652,6.90463333333
359.48,8.72719999999,12.9294,12.1270125,12.8350666667,5.59083333333,5.58053333334,12.0076666667,8.63886666667,4.42086666667,18.0079333333,10.3058,12.0792666667,6.88603333333
359.84,8.51863333333,12.7679333333,11.8670833333,12.5665333333,5.34371111111,5.37586666667,11.7824166667,8.4226,4.16793333333,17.8327333333,10.0304,11.8914666667,6.5948
360.20,8.561,12.8563333333,11.9339625,12.6251333333,5.29822222222,5.4358,11.8431666667,8.4454,4.12493333333,17.9207333333,10.0479,11.9203333333,6.63423333333
360.57,8.65353333334,13.0385333333,12.0439291667,12.7562666667,5.38548888889,5.51706666667,12.0065,8.53533333333,4.19066666667,17.8858,10.0872,12.0545333334,6.7452
360.93,8.7166,13.1022666667,12.0499875,12.7826,5.37644444444,5.4604,12.00775,8.52926666667,4.16873333333,17.957,10.1006666667,12.1092,6.7124
361.29,8.61833333333,13.0685333333,11.9785708333,12.7302,5.25234444445,5.37606666667,12.0015,8.4058,4.044,17.8727333333,10.0004,11.9848,6.5387
361.66,8.5039,13.0419333333,11.9219125,12.6919333333,5.13426666667,5.30646666667,11.9468333333,8.34506666666,3.90426666667,17.8865333333,9.93306666665,11.9107333333,6.4711
362.02,8.4858,13.0644,11.92145,12.6814666667,5.03435555555,5.27813333333,11.9461666667,8.32806666667,3.86946666667,17.8561333333,9.88036666667,11.8894,6.44366666667
362.39,8.58316666667,13.1547333333,12.0342166667,12.7758666667,5.13514444445,5.36726666667,12.0253333333,8.45833333334,3.90526666667,17.9883333333,9.97656666667,11.9688,6.50953333333
362.75,8.66546666666,13.2510666667,12.1178,12.8736,5.223,5.433,12.1315833333,8.56499999999,3.94473333333,18.0525333333,10.0692666667,11.9961333333,6.57083333333
363.11,8.67636666665,13.3246666667,12.0780041667,12.8871333333,5.16093333333,5.3808,12.102,8.59753333334,3.88526666667,18.0256666667,10.0832666667,11.9768,6.5681
363.48,8.49546666667,13.1926666667,11.9147458333,12.7502666667,4.91898888889,5.21613333333,11.9638333333,8.41633333333,3.6874,17.8859333333,9.94083333332,11.8184,6.39636666667
363.84,8.54733333333,13.2720666667,12.0774458333,12.9032666667,4.94713333333,5.24866666667,12.0606666667,8.47553333334,3.75893333333,17.9476666667,10.0216,11.8990666667,6.44423333333
364.20,8.43533333333,13.2458666667,12.0172291667,12.8396666667,4.87562222222,5.1282,11.9725,8.44066666667,3.70466666667,17.8854,9.9692,11.864,6.3012
364.57,8.47613333334,13.3055333333,12.078475,12.9242,4.87427777778,5.1762,11.9833333333,8.47826666667,3.75673333333,17.9903333333,10.0558333333,11.8859333333,6.31286666667
364.93,8.55453333333,13.4545333333,12.2352458333,13.0572666667,4.96357777778,5.30093333333,12.1338333333,8.65086666666,3.86266666667,18.0992,10.1312333333,12.0086,6.39696666667
365.29,8.6629,13.6291333333,12.4190291667,13.1602666667,5.08695555556,5.367,12.1909166667,8.84199999999,3.96793333333,18.1658666667,10.2189666667,12.1982,6.5762
365.66,8.88129999999,13.8122,12.6119333333,13.2939333333,5.25927777778,5.4784,12.3625,9.07126666667,4.17173333333,18.3790666667,10.3756666667,12.3290666667,6.73193333333
366.02,8.94213333333,13.9084666667,12.6963833333,13.3999333333,5.37867777778,5.5654,12.3743333333,9.21040000001,4.27286666666,18.4234666667,10.4502333333,12.4452,6.76413333333
366.38,8.95816666668,14.0252,12.7805666667,13.4785333333,5.34632222222,5.5942,12.395,9.19333333334,4.32186666667,18.4015333333,10.4491666667,12.5622666667,6.83196666667
366.75,9.00523333334,14.1476666667,12.8603916667,13.5780666667,5.38712222222,5.6648,12.451,9.26553333333,4.40506666667,18.4399333333,10.4696,12.7047333333,6.83833333333
367.11,8.97983333334,14.1062666667,12.881375,13.6399333333,5.35843333333,5.69246666667,12.4326666667,9.27226666667,4.37373333333,18.4984666667,10.4583666667,12.7602,6.856
367.47,9.19359999999,14.3949333334,13.0836625,13.9020666667,5.57945555555,5.8338,12.6490833333,9.52493333333,4.59106666667,18.7439333333,10.6544,12.9686666667,7.09
367.84,9.3273,14.6062,13.2524541667,14.1020666667,5.76085555556,5.94566666667,12.813,9.68153333332,4.7354,18.9641333333,10.8036333333,13.1556666667,7.3063
368.20,9.43403333335,14.743,13.3887166667,14.3100666667,5.84491111111,6.04533333333,12.9170833334,9.81486666666,4.8124,19.0498,10.8600333333,13.2925333333,7.4158
368.56,9.5687,14.9164666667,13.5533833333,14.4256666667,5.96614444445,6.11206666667,12.9871666667,9.98973333334,4.8932,19.2031333333,10.9367,13.4122,7.49006666667
368.93,9.54963333334,14.9171333333,13.4810166667,14.3912,5.89757777778,6.07026666667,12.8993333333,9.93646666667,4.87206666667,19.0912,10.8557333333,13.4101333333,7.43603333333
369.29,9.65313333334,15.0202,13.5450458333,14.517,5.91777777778,6.14673333333,12.9708333333,10.0351333333,4.95686666667,19.1877333333,10.9317333333,13.5167333333,7.46443333334
369.65,9.57070000001,15.0012,13.4809333334,14.4776,5.78533333333,6.05653333333,12.87925,9.96253333332,4.8526,19.1022666667,10.8129666667,13.5386666667,7.3044
370.01,9.6745,15.1414,13.6492041667,14.5515333333,5.83887777778,6.062,12.9785,10.0748,4.8682,19.2788666667,10.9498,13.6926666666,7.37566666667
370.38,9.70140000001,15.1535333333,13.6516166667,14.5778,5.83362222222,6.0168,13.0223333333,10.1498,4.83693333333,19.2881333333,10.9449666667,13.6908666667,7.31263333334
370.74,9.6138,15.0557333333,13.5378041667,14.5092666667,5.68022222222,5.87206666667,12.8714166667,10.0697333333,4.67386666667,19.2430666667,10.8445,13.5702,7.21916666666
371.10,9.6955,15.1262,13.6280458334,14.6032666667,5.75223333333,5.91173333333,12.9260833333,10.1188,4.73886666667,19.1943333333,10.8835333333,13.6357333333,7.23086666667
371.46,9.69976666667,15.2034666667,13.7247916667,14.605,5.76441111111,5.9692,12.9175,10.2041333333,4.76973333334,19.2298,10.8886333333,13.7359333333,7.25256666667
371.83,9.69883333334,15.2608,13.7577041667,14.6119333333,5.76454444445,5.96533333333,12.8601666667,10.2368,4.74333333333,19.2148666667,10.8707333333,13.7238,7.21073333333
372.19,9.60943333333,15.2655333333,13.7457,14.4982666667,5.67923333333,5.8954,12.7595,10.1371333333,4.6528,19.1419333333,10.7978333333,13.6771333333,7.09773333333
372.55,9.49793333335,15.1938,13.6310125,14.4175333333,5.57313333333,5.7758,12.6625833333,10.0452666667,4.52453333333,19.0448666667,10.7054666667,13.6321333333,7.01403333333
372.92,9.47236666667,15.2989333333,13.6528166667,14.4895333333,5.57145555555,5.73933333333,12.6765,10.0699333334,4.46326666667,19.1194,10.7504,13.653,6.9902
373.28,9.3837,15.2523333333,13.5315083333,14.4070666667,5.50674444445,5.60366666667,12.5515,10.0225333333,4.3504,19.0422666667,10.6246666667,13.5692,6.8995
373.64,9.43573333333,15.3582,13.5712,14.4626666667,5.56372222222,5.6778,12.5208333333,10.0848666667,4.37533333333,19.0850666667,10.6711,13.6061333333,6.95533333333
374.00,9.3601,15.3742,13.5377291667,14.4990666667,5.51708888889,5.67933333333,12.454,10.0538666667,4.32833333333,19.0844,10.6127333333,13.5434666667,6.9268
374.37,9.45873333332,15.5389333333,13.6455625,14.6034666667,5.59394444445,5.75933333333,12.4941666667,10.1955333333,4.40406666667,19.2117333333,10.6628333333,13.6510666667,6.9884
374.73,9.60310000001,15.8281333333,13.9461333333,14.829,5.75782222222,5.97046666667,12.655,10.4161333333,4.6134,19.3706,10.862,13.9046,7.21756666667
375.09,9.51973333333,15.8191333333,13.9479208333,14.7722666667,5.63456666666,5.86406666667,12.5521666667,10.4076,4.56026666667,19.3984666667,10.7933,13.8210666667,7.1391
375.45,9.5816,15.9403333333,14.0559208333,14.9068666667,5.68656666667,5.93153333333,12.5515,10.5115333333,4.6044,19.4351333333,10.8762333333,13.8519333333,7.1617
375.81,9.46446666665,15.9419333333,14.03775,14.7834,5.53891111111,5.81193333333,12.4716666667,10.4387333333,4.47013333333,19.3744666667,10.7737666667,13.8030666667,7.0122
376.18,9.48063333333,15.9903333333,14.0768916667,14.8659333333,5.51077777778,5.7662,12.5201666667,10.5559333333,4.47606666667,19.4695333333,10.7965666667,13.8141333333,7.0039
376.54,9.51206666666,16.1856666667,14.2376291667,15.0341333333,5.57135555555,5.81113333333,12.5778333333,10.6726666667,4.54213333333,19.5842666667,10.8565,13.9423333334,7.0541
376.90,9.43983333335,16.1886666667,14.2665,15.0307333333,5.534,5.74933333333,12.4735833333,10.6800666667,4.52113333333,19.5587333333,10.808,13.9522,7.00513333333
377.26,9.42280000001,16.2932,14.3777208333,15.1446666667,5.52767777778,5.74826666667,12.5038333333,10.7453333333,4.54946666667,19.6599333333,10.8348666667,14.0017333333,7.02066666667
377.63,9.42026666666,16.3234,14.4543041666,15.2452,5.51437777778,5.7124,12.5150833333,10.7818666667,4.51593333333,19.7234,10.8605333333,14.0814,7.04883333333
377.99,9.43256666667,16.4074666667,14.5250916667,15.3226,5.52942222222,5.725,12.4775833333,10.8362666667,4.56726666667,19.7236666667,10.8774333333,14.1383333334,7.0439
378.35,9.41746666665,16.4806,14.5869791667,15.3766,5.50391111111,5.7164,12.4871666667,10.8342666667,4.58493333333,19.6966,10.8658,14.2327333333,7.04326666667
378.71,9.28626666667,16.3314666667,14.473475,15.2419333333,5.3554,5.51293333333,12.33375,10.6922,4.42013333333,19.5994666667,10.6921333333,14.1627333333,6.82473333333
379.07,9.28320000001,16.41,14.5300166666,15.3007333333,5.38214444445,5.53306666667,12.3126666667,10.7408,4.3742,19.5858666667,10.6785,14.2193333333,6.80956666667
379.44,9.27653333334,16.4572666667,14.5521041667,15.3701333333,5.37395555555,5.5096,12.3435,10.7633333333,4.3606,19.6094,10.6709333333,14.3359333333,6.76646666667
379.80,9.36976666667,16.5351333333,14.6711416667,15.5602666667,5.45011111111,5.59786666667,12.3974166667,10.9095333333,4.45393333333,19.7066,10.7729666667,14.505,6.88056666667
380.16,9.55976666667,16.8366,14.9369333333,15.8272666667,5.66721111111,5.77793333333,12.5825833333,11.1215333333,4.6472,19.8577333333,10.9629,14.7732,7.07483333333
380.52,9.59236666667,16.8874666667,14.9989125,15.8754666667,5.64591111111,5.78073333333,12.6068333333,11.1983333333,4.6286,19.9023333333,11.0146333333,14.8643333333,7.0733
380.88,9.71506666665,17.0792,15.1618,16.0444666667,5.69155555555,5.8274,12.73525,11.3572,4.70673333333,20.0697333333,11.1568666667,15.0622666667,7.15756666667
381.24,9.65803333335,17.0765333333,15.1926416667,16.0282666667,5.56847777778,5.78606666667,12.6729166666,11.2722666666,4.61093333333,19.9766,11.1132666667,15.0934666667,7.109
381.61,9.60693333333,17.0928,15.20725,15.9914,5.52418888889,5.7182,12.6155,11.2603333333,4.6156,19.9512,11.1112666667,15.0916666667,7.06043333333
381.97,9.65253333333,17.2308,15.2667583333,16.0614666667,5.48622222222,5.713,12.6770833333,11.3351333333,4.5452,20.0142,11.0945666667,15.1714666667,7.0454
382.33,9.63613333333,17.2396666667,15.2828666667,16.1238,5.4488,5.63053333333,12.6494166667,11.3814,4.48793333333,20.0708666667,11.1226333333,15.1588666667,7.01283333333
382.69,9.64276666667,17.3546,15.3705875,16.2119333333,5.46864444445,5.65786666667,12.6963333333,11.4697333333,4.50166666667,20.104,11.1921666667,15.2477333333,7.0543
383.05,9.7,17.5444,15.4785291667,16.3432666667,5.49585555556,5.68686666667,12.7924166667,11.6178666667,4.5812,20.2634,11.2603333333,15.4159333333,7.11016666667
383.41,9.74340000001,17.6369333333,15.556675,16.3774,5.48807777778,5.6758,12.7846666667,11.6382,4.6006,20.3029333333,11.2841666667,15.4530666667,7.14096666667
383.77,9.72763333333,17.6854666667,15.5572583333,16.3763333333,5.4122,5.61546666667,12.7974166667,11.6391333333,4.53726666667,20.3425333333,11.2699333333,15.4914666667,7.06893333333
384.14,9.58019999999,17.6012,15.4523166667,16.2804,5.23225555555,5.4888,12.6314166667,11.5314,4.37333333333,20.2724,11.1502666667,15.3856666667,6.9395
384.50,9.53213333333,17.5980666667,15.4465666667,16.2506,5.16486666667,5.4226,12.539,11.5040666667,4.35006666667,20.2296,11.067,15.3474666667,6.8808
384.86,9.45153333333,17.5728,15.4337083333,16.2164,5.09905555555,5.37626666666,12.4786666667,11.4332666667,4.2712,20.1658,10.9834,15.2996666667,6.80483333333
385.22,9.55676666667,17.8135333333,15.5827666667,16.3731333334,5.24701111111,5.4968,12.6100833333,11.6465333333,4.36946666667,20.36,11.0819666667,15.4684666667,6.90766666667
385.58,9.62440000001,17.956,15.7195,16.551,5.32681111111,5.56813333333,12.7063333333,11.7984666667,4.42693333333,20.4393333333,11.1443,15.6168666667,7.00523333333
385.94,9.58836666667,17.9113333333,15.7338916667,16.5487333333,5.29302222222,5.5048,12.6681666667,11.7919333333,4.4014,20.4020666667,11.1369,15.6444666667,6.97963333333
386.30,9.62156666667,18.0224,15.826125,16.6298,5.31002222222,5.53213333333,12.66575,11.8652,4.43526666667,20.4553333333,11.1485,15.7051333333,7.02316666667
386.66,9.70543333335,18.1962666667,15.9682416667,16.7375333333,5.38953333333,5.62586666667,12.7225,11.9661333333,4.5116,20.5546,11.188,15.8131333333,7.05913333333
387.03,9.64786666666,18.1661333333,15.9766875,16.7225333333,5.28811111111,5.543,12.6555,11.9249333333,4.4394,20.4746,11.1420333333,15.8093333333,7.02913333333
387.39,9.62176666668,18.2180666667,16.0427166667,16.7420666667,5.28147777778,5.54013333333,12.6434166667,11.9725333333,4.4162,20.4854,11.1306,15.8698,7.05943333333
387.75,9.63963333335,18.3177333333,16.1335541667,16.8808,5.34491111111,5.57733333333,12.6299166667,12.0516,4.45893333333,20.527,11.1560333333,15.9492,7.11933333333
388.11,9.68406666666,18.4054666667,16.2206,16.9534,5.40394444445,5.61773333333,12.6461666667,12.142,4.50673333333,20.5786666667,11.2144666667,16.0829333333,7.16056666667
388.47,9.59240000001,18.3946,16.1951458333,16.9476666667,5.32243333333,5.54206666667,12.5375833334,12.0985333333,4.42313333333,20.5349333333,11.1598333333,16.1016,7.10446666667
388.83,9.57856666667,18.4601333333,16.2502083333,17.0001333333,5.31633333333,5.54966666667,12.51725,12.1493333333,4.42866666667,20.5322,11.1685,16.1698666667,7.0876
389.19,9.57963333333,18.4882666667,16.3178041667,17.1169333334,5.28167777778,5.50713333334,12.4995833333,12.2137333333,4.42806666667,20.5150666667,11.2051666667,16.2694666667,7.09733333333
389.55,9.58300000001,18.6095333333,16.4039291667,17.2226,5.25887777778,5.485,12.4801666667,12.2627333333,4.38833333333,20.5817333333,11.2017666667,16.3647333333,7.02326666667
389.91,9.62306666666,18.7544666667,16.5671208333,17.3608,5.27331111112,5.48833333333,12.49075,12.3708,4.43906666667,20.6571333333,11.2452666667,16.5126666667,7.04573333334
390.27,9.61606666667,18.8329333333,16.6727583333,17.4604666667,5.28552222222,5.5174,12.5266666667,12.4368666667,4.44813333333,20.7182666667,11.2858,16.6667333333,7.0464
390.63,9.62689999999,18.8911333333,16.735675,17.5517333333,5.25984444444,5.4844,12.5365833333,12.4845333333,4.40993333333,20.7984,11.3157333333,16.7314666667,7.053
391.00,9.65803333333,18.9667333333,16.8041541667,17.6447333333,5.31212222222,5.491,12.5473333333,12.5163333333,4.4246,20.8783333333,11.3404333333,16.8326666667,7.0563
391.36,9.59923333333,19.0186,16.83805,17.732,5.23964444445,5.428,12.53225,12.5496,4.3596,20.9156,11.2960333333,16.8843333333,6.97796666667
391.72,9.61886666666,19.1274666667,16.9324416667,17.8036,5.24735555555,5.43206666667,12.5505,12.6296,4.38306666667,20.9726666667,11.3335666667,16.9973333334,6.96896666667
392.08,9.65400000001,19.2264,17.0820333333,17.9254666667,5.26915555555,5.43113333334,12.5548333333,12.6732666667,4.41606666667,21.0577333333,11.3901666667,17.1010666667,6.96623333333
392.44,9.79526666667,19.4622,17.3103916667,18.1545333334,5.38421111111,5.54833333333,12.7290833333,12.8575333333,4.5332,21.2552666667,11.5357,17.3131333333,7.09846666667
392.80,9.83363333333,19.5502,17.3885625,18.2524,5.39197777778,5.55186666667,12.7309166667,12.9430666667,4.5598,21.2915333333,11.5490333333,17.4222,7.12506666667
393.16,9.77273333333,19.5925333333,17.3801625,18.2326666667,5.31487777778,5.46933333333,12.61825,12.9051333333,4.46033333333,21.2954666667,11.4703,17.4102,6.9993
393.52,9.74859999999,19.6448666667,17.4245,18.2415333333,5.30105555555,5.4836,12.5805833333,12.9311333333,4.45106666667,21.241,11.4595666667,17.4603333333,7.01136666667
393.88,9.78816666667,19.7694,17.4862208333,18.3298666667,5.34527777778,5.55633333333,12.6125,12.9723333333,4.5006,21.3134,11.5213,17.5729333334,7.07943333333
394.24,9.71049999999,19.8209333333,17.4881416667,18.3311333333,5.26744444445,5.4426,12.4790833333,12.9666,4.389,21.2642666667,11.4557666667,17.5602666667,7.0076
394.60,9.71929999999,19.9553333333,17.5820458333,18.4220666667,5.30393333334,5.47433333333,12.47825,13.0537333333,4.43066666667,21.2822,11.5110666667,17.6771333334,7.04076666667
394.96,9.76760000001,20.1218,17.7610875,18.5700666667,5.36148888889,5.515,12.51075,13.2315333333,4.50913333333,21.3691333333,11.5983333333,17.8239333333,7.08736666667
395.32,9.8014,20.2032666667,17.8102125,18.6324666667,5.40873333333,5.50993333333,12.4598333333,13.3057333333,4.54326666667,21.4020666667,11.6267,17.9,7.1093
395.68,9.78723333334,20.2573333333,17.8757916667,18.6801333333,5.39682222222,5.46886666667,12.3858333333,13.3759333333,4.52746666667,21.3636,11.6038666667,17.9346666666,7.092
