wavelength,Back_PhrErym,Belly_PhrErym,Breast_PhrErym,Crissum_PhrErym,Crown_PhrErym,DorTail_PhrErym,Rump_PhrErym,Throat_PhrErym,WingTip_PhrErym
778.16,18.0281666667,43.2046666667,23.6678333333,44.6941666667,16.1169333333,17.2070333333,19.988375,44.4702333333,21.0244666667
778.47,18.0625666667,43.1209333333,23.8492333333,44.3165466667,16.3445333333,17.3833333333,19.997075,44.7408666667,21.0503333333
778.78,17.8597333333,42.7746333333,23.5891666667,43.8949,16.0748,17.2609333333,19.6899833333,44.5928666667,20.6958
779.09,18.1560333333,42.9142,23.6709,44.13794,16.4655333333,17.2318,19.867775,44.4323666667,21.0536
779.40,18.0038,42.5779333333,23.5554666667,43.6156733333,16.3843333333,17.0287333333,19.971125,44.3254666667,20.9751333333
779.71,17.8194333333,42.6383333333,23.4239,43.6847733334,16.4318666667,17.3496,19.891125,44.4592333333,20.9741333333
780.02,18.0839666667,43.0165333333,23.7658,43.6221733333,16.63,17.7745333333,20.1700583333,44.3823333333,21.1594
780.33,16.3124666667,41.4444333333,22.0474333333,42.0729533333,14.8556666667,15.6995333334,18.4475833333,42.8711666667,19.3118
780.64,16.4666333333,42.1460666667,22.3385,42.4277866667,14.9846666667,15.6025333333,18.60705,43.3435666667,19.7384666666
780.95,16.6745,42.6074666667,22.4251666667,42.6479133333,15.285,15.7558666667,18.811475,44.036,19.9374666667
781.26,17.6610666667,43.336,23.1742666667,43.42718,16.2344666667,16.4465666667,19.6147583333,45.5449333333,21.0076666667
781.57,18.1301,43.822,23.7265,43.2562866667,16.717,16.7568666667,19.7895083333,45.6229,21.4661333334
781.88,18.5736333334,44.4009,24.3656333333,44.0570933334,17.0604666667,16.8322,20.2396,45.9903333333,21.8036666667
782.19,18.1711333333,44.4031,24.0703,43.8443133333,16.6941333333,16.1000666667,19.8521333333,45.8113333333,21.4247333333
782.50,17.4958666667,43.9175,23.7521333333,43.4158933333,16.1156,15.7245,19.1577666667,45.2396,20.9754
782.81,17.2793,44.0949,23.2716,43.7864066667,15.7728666667,15.5396666667,18.7850416667,45.2415666667,20.7980666667
783.12,17.0983,43.8586333333,22.7880333333,43.7478133333,15.0538666667,14.8920666667,18.47805,44.9203666667,20.5222
783.43,17.5480333333,43.8656333333,23.2102666667,44.1110533333,15.2676,14.9927333333,18.45635,45.3589666667,21.1902666667
783.74,17.7313666667,43.9756333333,23.5098666667,44.2627866667,15.11,15.1243333333,18.3860416667,45.7782,21.4524
784.05,17.0541333333,42.9228,23.0529,43.3091866667,14.2179333333,14.3886,17.6474666667,44.9550333333,20.503
784.36,16.7258666667,43.1940666667,22.9152333333,43.91874,13.9620666667,14.2971333333,17.5296666667,44.8813,20.6050666666
784.67,15.4375666667,42.5803333333,21.3273,42.62222,12.7143333333,13.0089333333,16.5438583333,43.3513,19.3333333333
784.98,14.9065666667,41.8611666667,20.5017,42.20368,12.1757333333,12.3746333333,16.1407083333,42.5259333333,18.7592
785.29,14.2389333333,41.6233666667,19.5292666667,41.8147266667,11.3912,11.856,15.58895,42.0672,18.2662666667
785.60,14.3711333333,41.8137333333,19.9078,42.16772,11.1981333334,12.1914,15.8974,42.1498,18.6024
785.91,15.3743333333,42.6826,20.4723666667,43.06942,11.7885333333,12.852,16.69935,43.1372,19.2394666667
786.22,15.2399,42.5115666667,20.7133,43.0058866667,11.9824,12.9649,16.4459166667,43.0146666667,18.9648
786.53,15.1727333333,41.9750333333,20.7838,42.23698,12.3316666667,13.1665,16.5264833334,42.4760666667,18.6645333333
786.84,14.5941666667,41.5023,20.1994,41.7658466667,11.9516,12.7632333333,16.4237333333,42.2242,18.0229333334
787.14,15.1067333333,41.5571333333,20.5992666667,41.70016,12.5615333333,13.3662,17.06205,42.1757666667,18.418
787.45,14.9248,41.3494333333,20.0134333333,41.3522266667,12.3924666667,13.2554333333,16.7982833333,41.6720666667,18.6020666667
787.76,14.3988333333,40.6734666667,19.3475666667,40.1752466667,11.8969333333,12.2362333333,16.2495833333,41.0077,17.7479333334
788.07,15.0957666667,40.9135666667,20.3184333333,40.88918,12.9607333333,13.1186666667,17.080875,41.6407333333,18.4368666667
788.38,15.3939666667,40.8913,20.5281333333,40.8341666666,12.8953333333,13.4233333333,17.201375,41.767,18.4028
788.69,16.0231666667,40.7671666667,20.9284333333,40.68986,13.3384,13.9364666667,17.6564416667,42.0110666667,18.9351333333
789.00,16.6516333333,41.0945666667,21.1921666667,40.9416133333,13.8842,14.5604666667,18.3609083334,42.4493333333,19.2336666667
789.31,16.6114666667,41.0266666667,21.3654,40.67516,14.237,14.8343333333,18.5812166666,42.6956666667,19.3475333333
789.62,16.7898,41.364,21.3819,40.71532,14.2257333333,14.7614333333,18.784625,43.0999666667,19.5846666667
789.92,16.9181666667,42.2337333333,21.7121666667,41.5987066667,14.3929333333,15.0374,19.0089166667,43.9942333333,20.0268
790.23,16.7700666667,42.2275666667,21.702,41.7980733333,14.3954,15.0625666667,18.6288333333,43.7255,20.2016
790.54,15.9011666667,42.4993666667,20.9169,41.8382066667,13.4932666667,14.1559666667,17.502975,43.6448666667,19.623
790.85,16.7074333333,43.0242,21.9102666667,42.55174,14.3248666667,14.8964666667,18.4726583333,44.5641,20.0991333333
791.16,17.8061,43.5036666667,23.1277333333,43.5301133333,15.6004666667,16.3673,19.2725166667,45.4184333333,21.0277333333
791.47,17.5858333333,43.3904666667,23.0953333333,43.4713,14.9246666667,16.073,18.9210416667,45.4278333333,20.5364666667
791.78,16.3105333333,42.9646666667,22.0805333333,42.75356,14.0143333333,14.6422333333,17.7491666667,44.7204333333,19.6814
792.08,15.5217666667,43.0822666667,21.6048,42.4839333333,13.3725333333,13.3365666667,16.7261083333,44.1747333333,18.5518666666
792.39,15.6156,43.3734666667,21.6152,42.7046266666,13.7805333333,13.3634,16.7417,44.3877666667,18.7254
792.70,15.1922,42.9622333333,20.9041333333,42.06558,12.7664666667,12.716,16.150475,43.2456666667,18.1375333333
793.01,15.8033333333,42.9666666667,21.1166666667,42.3653333333,13.4133333334,13.6166666667,16.845,43.1733333333,18.6666666667
793.32,15.4108333333,42.6018333333,20.7313,41.9184466667,12.8590666667,13.2564666667,16.5380416667,42.9794333333,18.2431333333
793.62,16.4598666667,43.4201,21.2613,42.2728133333,13.2934666667,13.7972666667,17.4032916667,43.6269666667,18.7854666667
793.93,17.7745666667,43.5647,22.3667333333,42.90224,14.7782666667,15.1895666667,18.8744416667,44.1200333333,19.8586
794.24,17.4975,43.1208333333,21.7728666667,42.3775066667,14.5384,14.9288333333,18.501475,43.6504333333,19.6446666667
794.55,17.6354333333,43.5372666667,21.4084666667,42.1861533333,14.1300666667,14.5252666667,18.7913666667,43.7286,19.6366
794.86,17.3786333333,43.4838666667,21.0192,41.8124933333,14.0922,14.8634666667,18.8029,43.7315666667,19.9750666667
795.16,18.0935,43.8310666667,21.8396666667,42.0381666667,15.0091333333,15.9654,19.7139166667,44.0800333333,20.68
795.47,19.2953666667,44.6150666667,23.1466666667,43.44226,16.3410666667,17.7946666667,21.3018833333,45.2605333333,22.3326666667
795.78,19.3245333333,44.7577333333,23.5770333333,43.60176,16.5346,17.7945333333,21.0389083333,45.4127,22.3906666667
796.09,19.2301,44.7521666667,23.0650666667,43.84888,16.8554,17.7168333333,20.9815916667,45.8997,22.2594666667
796.40,18.2458,44.7558,22.5044666667,43.8762933333,16.2749333333,16.6787333333,20.4280083333,45.5424666667,21.1873333333
796.70,18.3362666667,44.8906,22.7352333333,44.28068,16.3388,16.5421,20.4599166667,45.8621666667,21.269
797.01,17.959,44.5280666667,22.6429,44.1747466667,16.2358,16.4009666667,20.385825,45.9090333333,21.0083333333
797.32,17.4272,44.6855666667,22.0969,43.90548,15.6744666667,16.1909333333,20.0759666667,45.9341333333,20.4757333333
797.63,17.336,45.0144333333,22.0173,44.5329,15.4978,16.055,20.0536166667,46.0326,20.3456666667
797.93,17.1799666667,45.0625666667,22.3100666667,44.6109133333,15.7010666667,16.4132,19.9856,45.8101,20.5710666667
798.24,18.5015,46.1246666667,23.1668333333,45.9433,17.0878666667,17.2642,20.990075,46.8528333333,21.5998
798.55,18.8457,46.2322333333,23.5920666667,46.7354666667,17.4858,17.6615666666,21.2222166667,47.1476666667,21.9106
798.85,18.2213666667,45.2751333333,22.3999333333,46.1153533334,16.6191333333,16.5886,20.0550833333,46.5411,20.8214
799.16,18.3025,45.0754,22.1229333333,45.89084,16.3032,16.7626666667,19.9965166667,45.9636333333,20.7955333334
799.47,18.1735333333,45.5069666667,22.6840666667,46.2965133333,16.1388666666,16.5519333333,19.707375,45.5659333333,21.0068
799.78,18.2474333334,45.1770666667,22.3273666667,45.5492866667,15.5414,16.3021333333,18.9792583333,45.7694,21.1916666667
800.08,18.2460666667,45.2270666667,22.2048,45.0167466667,15.5136666667,16.3591333333,19.0303916667,45.6044666667,20.9783333333
800.39,17.9915333333,45.2114666667,22.1845333333,45.1155266667,15.3136666667,16.2861,18.6741583333,45.1833,20.7118
800.70,18.6659666667,45.7072666667,23.1860333333,45.36758,15.9034,16.9294333333,19.2454833333,45.4691,21.4286
801.00,19.0723333333,46.6737333333,23.7390333333,45.5831,16.4516,17.5131666667,19.53885,46.0810666667,21.5944
801.31,18.8937333333,46.3568,23.3514333333,45.73336,16.0504,16.8179,18.9955333333,46.2017333333,20.8576666667
801.62,17.8715333333,45.3174333333,22.5396666667,44.4032266667,14.7979333333,15.8442,17.9410666667,44.9386666667,19.6537333333
801.92,17.2289333333,45.0853333333,21.8717333333,43.6395133333,14.1312666667,15.1939666667,17.388625,44.5303666667,19.1802666667
802.23,16.7649,44.9234,21.5573333333,43.0808666667,13.9738666667,14.6251333333,17.395325,44.3086333333,19.0102
802.54,16.2635666667,44.2846666667,20.9478,42.38932,13.631,14.1432,17.3348583333,44.0776666667,18.2934
802.84,17.1142666667,44.1748333333,21.1708333333,42.39444,14.2784666667,14.9875333333,18.0316166667,44.1244333333,19.1694666667
803.15,18.2148,44.599,22.1409333333,42.6702133333,15.5998,16.1296666667,19.2730166667,44.104,20.1952666667
803.46,18.9733,44.1308333333,22.2792333333,42.47844,16.167,16.6359333333,19.746,43.8055666667,20.6435333333
803.76,19.4707333333,44.1701333333,22.2915333333,42.2416933333,16.2500666667,16.8476,20.1110916667,44.3613666667,20.6831333333
804.07,19.4666,43.5610333333,21.8280666667,41.7934,16.3099333333,16.4966666666,20.0942166667,43.9551,20.2854
804.38,19.2320666667,42.4178333333,21.3851,40.8967933333,16.0562666667,16.5258,20.0361666667,43.3233,20.3554666667
804.68,19.8218,42.7129666667,22.0132,40.85674,16.8054666667,17.1684,20.966975,43.5478333333,21.1882
804.99,19.5745666667,42.9514,21.4707666667,41.01778,16.3214666667,16.6398,20.789925,43.6717666667,21.1190666667
805.30,19.7140333333,42.7782333333,21.5708,41.17246,16.2596,16.6096333333,20.6441166667,43.3569333333,20.9148666667
805.60,19.7988333333,43.5107333333,22.4564666667,41.8676133333,16.4926,17.4035666667,20.8519583333,43.6096333333,21.201
805.91,19.8972666667,44.2661,23.0453,42.7387933334,17.2290666667,17.7297333333,21.4653166667,44.2901,22.1330666667
806.21,19.4896666667,44.2221666667,23.3438,42.5263533333,17.3404,17.3959666667,21.57725,44.8298666667,21.3194
806.52,19.4022333333,44.2334333333,23.7798666667,42.8825533333,17.5105333333,17.1834666667,21.6982833333,45.3025,21.4134666667
806.83,19.8314333333,45.6917333333,25.2831,44.26368,18.7382,18.3405666667,22.7491666667,46.6812,22.3799333333
807.13,19.0337666667,45.2693666667,24.9496333333,43.95176,18.441,17.9347666667,22.1202,45.9374666667,22.2342666667
807.44,18.0261666667,44.7692333333,24.8127333333,43.609,17.8334666667,17.3647333333,21.21505,45.4596666667,21.7594666667
807.74,18.0804,45.4151,25.4227,43.7512266667,17.9918666667,17.1762,21.1674,45.5555666667,21.3141333333
808.05,17.3025,45.0225333333,25.0902666667,43.8480466667,17.6147333333,17.1180333333,20.6029333333,45.4665666667,20.8803333333
808.35,17.6797,44.9869333333,25.6349333333,43.7536266667,18.1166666667,17.6911,20.6214666667,45.4576,20.9943333333
808.66,18.1807333333,45.6597333333,26.0412666667,44.4897,18.8940666667,18.1006666667,21.5189166667,46.3006333333,21.6477333333
808.97,17.8774333333,44.7407666667,25.8419333333,43.7139333333,18.6379333333,18.0136,21.22575,45.3196666667,21.5588666667
809.27,17.8780666667,44.4913333333,25.8474333333,43.0475866667,18.0114,17.7485666667,20.448425,44.8229,21.1123333333
809.58,17.3100666667,43.9648,24.8147666667,42.7805266667,16.8731333333,16.7524333333,19.3556833333,44.0934666667,20.3976666667
809.88,16.2377,43.8389333333,23.7984,42.7607,15.5015333333,15.8696666667,18.1310916666,43.4425333333,19.2314
810.19,15.7628,43.0306666667,22.4253666667,41.82732,14.4377333333,15.2146666667,17.0991,42.2985,18.6584666667
810.49,15.8311666667,43.2205333333,22.0050666667,42.27152,14.4945333333,15.1838666667,17.13565,42.147,18.7887333333
810.80,16.4134,43.2616666667,21.7511,42.29864,15.0295333333,15.8564666667,17.7425833333,42.2994666667,18.9114666667
811.10,16.6451666667,43.3677,22.0437666667,42.5604,15.1157333333,16.1439333333,17.876,42.5749333333,19.3658
811.41,15.9855666667,42.7634333333,21.7009333333,41.23734,14.2502666667,15.6555666667,17.3489416667,41.1309333333,18.6975333333
811.71,15.1022333333,42.7596333333,21.2299666667,41.4748733333,13.5244666667,15.1631333333,17.043775,40.4824,18.2616666667
812.02,14.9241333333,43.2885666667,21.5817333333,41.6541133333,12.8685333333,15.6210666667,16.676775,41.0770666667,17.8552666667
812.32,15.2022666667,43.5668666667,21.3747,41.61898,12.9917333333,15.5346,16.8731916667,41.5858,17.664
812.63,15.7641333333,43.1993333333,22.1849333333,41.999,13.7176,16.0456,17.5435083333,41.5102666667,18.0966666667
812.93,16.0650666667,43.1997,23.4267333333,42.41188,14.376,16.9741333334,18.4636416667,41.8939333333,18.8858666667
813.24,17.1211666667,42.6103666667,24.4849333333,42.0518466667,15.4025333333,17.987,19.157925,41.9870333333,20.0606
813.54,17.5087666667,42.7776666667,24.9349333333,42.11974,15.6769333333,17.5738666667,19.0776083333,42.2178666667,20.2084
813.85,18.7041666667,43.3162666667,26.6668,42.7629666667,17.0844666667,18.8876,19.7888833333,43.4525666667,21.4237333333
814.15,18.4505,43.5079666667,26.5731,42.6182066667,16.6197333333,18.4504666667,19.47535,43.3419,21.7199333333
814.46,18.8621333333,44.0186666667,26.8823666667,43.5397266667,17.4704,18.9297666667,20.2158083333,43.7393333333,22.555
814.76,19.5097333333,44.5668666667,27.1059666667,44.30256,18.3185333333,19.2352333333,20.7478166667,44.4907666667,23.4641333334
815.07,19.9336,44.1634333333,27.8289333333,43.3275666667,19.0288,19.1781333333,21.1239166667,44.4874,23.9022
815.37,19.7251,43.2305666667,28.0686,42.7271333333,19.1634,18.4418,20.60865,43.6571,23.7226
815.68,20.0887333333,42.8980333333,28.0813666667,42.7271733333,19.2744666667,18.6497333333,20.95825,43.4139,23.8613333333
815.98,19.7,42.7697,27.0884333333,42.35588,18.9214,18.4997,20.774625,43.1670333333,23.2602666667
816.29,19.7871333333,43.3254,26.5303,41.9685866667,18.9960666667,18.4619333334,20.6263916667,43.2087333333,23.261
816.59,18.9963666667,43.6515333333,26.0302666667,41.6449866667,18.572,17.8537666667,20.995425,43.2885666667,22.2112666667
816.89,17.2683,42.3536666667,24.5486333333,40.11858,17.1218666667,17.0447666667,20.4390083333,41.9836333333,20.6342
817.20,16.6987666667,41.7327,23.4413,39.0219666667,16.2144,16.3065666667,20.28015,40.5602333333,20.136
817.50,18.3849,43.1349666667,25.2777,40.6554666667,17.4286666667,17.7419666667,21.60815,42.1746333333,21.2461333333
817.81,18.6416,43.0835333333,25.4068333333,40.0159133333,17.5784666667,18.3655,22.2956,42.2587666667,21.4074666667
818.11,18.5275333333,42.834,24.9316666667,39.6752,16.9145333333,18.2945666667,21.731525,42.0903,20.8064666667
818.41,19.0537333333,43.3333,24.9728666667,40.2701866667,17.3202,18.6818666667,22.2283083333,42.9794333333,20.9534666667
818.72,19.6572666667,44.0902666667,24.5792333333,40.7550066667,18.0583333333,19.4297,23.193325,43.2960666667,21.6702
819.02,19.8206666667,45.1304666667,25.1534666667,41.4253866667,18.5518666667,19.8075333333,23.4058333333,44.1682333333,21.8656
819.33,18.6586666667,44.2397,24.2760666667,40.6533266667,17.3906,18.5584333333,22.3227666667,43.2390666667,21.0825333334
819.63,18.2617333333,43.6739,24.1605,40.63368,17.2530666667,18.3861333333,21.8809916667,42.6385333333,20.8813333333
819.93,18.1451,42.8839333333,23.7302666667,40.4730866667,16.8970666667,18.2867333333,20.8288916667,42.1560666667,20.6160666667
820.24,18.0039666667,42.3783333333,23.6981333333,40.5333,16.6649333333,17.9695,20.387225,42.046,20.4050666666
820.54,17.1362666667,41.9048,22.8994,40.2555466667,15.6670666667,17.0761333333,19.4827,41.8284666667,19.4151333333
820.85,16.9129333333,41.9538333333,22.7948333333,40.3481133333,15.8017333333,17.1300666667,19.542675,41.7062333333,19.3330666667
821.15,16.5184333333,41.7588666667,22.2632,40.4090866667,15.3148,16.6979333333,18.9419,41.4518666667,18.8008666667
821.45,16.4807,41.9419,22.2796333333,40.7485933333,15.1714666667,16.4829666667,18.7636,41.7687,18.7708666667
821.76,16.8006666667,42.2945,22.6032666667,41.3197666667,15.3434,16.8383666667,19.0862416667,42.1479666667,19.2265333334
822.06,16.7425333333,42.2781666667,22.6102,41.3834666667,15.0722666667,16.6915333333,19.0309416667,42.2523666667,19.2447333333
822.36,16.6684,42.2273666667,22.4964333333,41.32004,14.9531333333,16.5231666666,18.9215,42.3031666667,19.2728666667
822.67,17.0456,42.5552333333,22.7868,41.7180533333,15.351,16.8357666667,19.1425,42.7018,19.5919333333
822.97,17.2536666667,42.8436333333,22.9488,41.97826,15.5396,17.0766333333,19.350325,42.9249333333,19.7080666667
823.27,17.2231666667,43.1868666667,22.9079,42.2235,15.5121333333,16.9262666667,19.3476083333,43.1966,19.6858
823.58,17.3721666667,43.4304333333,22.9971,42.5420933333,15.6518666667,17.0518666667,19.4723583333,43.4043666667,19.8579333333
823.88,18.0683,44.0465666667,23.6828,43.2073933333,16.3654,17.6301333333,20.0835416667,43.9323,20.5846666667
824.18,18.193,44.1353666667,23.7756666667,43.33516,16.4090666667,17.6005333333,20.079375,44.1527666667,20.8078
824.49,18.4333666667,44.4168,24.181,43.6491866667,16.6434666667,17.7354,20.3119333333,44.5588333333,21.1287333333
824.79,18.7281333333,44.5924333333,24.4273,43.8035133333,17.073,18.0832,20.654575,44.5890333333,21.5197333333
825.09,18.4160333333,44.3121666667,24.1955333333,43.45226,16.9302666667,17.7348333333,20.130775,44.2959666667,21.2499333333
825.39,18.0734666667,43.9878,24.079,43.2438266667,16.7891333333,17.4667666667,19.7025666667,44.0504,20.9034666667
825.70,18.2107,44.0072333333,24.3369666667,43.3938333333,16.9289333333,17.7620333333,19.7713583333,44.0099,20.9031333333
826.00,17.8841333333,44.0236333333,24.4354666667,43.23928,16.6426666667,17.7793666667,19.7971416667,43.8754,20.8686
826.30,17.8674333333,43.9237333333,24.4572333333,43.13806,16.3468666667,17.6136333333,19.7794083333,43.8637333333,20.9810666667
826.61,18.1116333333,43.9282333333,24.9450666667,43.21888,16.5478,17.9863666667,20.1039083334,43.8712333333,21.4186666667
826.91,18.5965333333,44.5029333333,25.3987666667,43.6392866667,16.997,18.3831,20.413525,44.2757666667,21.9314666667
827.21,17.9232666666,44.1458333333,24.8806666667,43.35666,16.3174,17.9848333333,19.8625166667,44.0429,21.3087333334
