wavelength,Back_SpoColf,Belly_SpoColf,Breast_SpoColf,Crissum_SpoColf,Crown_SpoColf,DorTail_SpoColf,Patch10_SpoColf,Patch11_SpoColf,Patch12_SpoColf,Rump_SpoColf,Throat_SpoColf,WingTip_SpoColf
205.74,-72.7777333333,167.777733333,89.4444000001,-37.2222666665,-3.3333333332,201.666666667,-181.111133333,-200.555533333,-235.5556,-279.444333333,-151.666666667,174.999933333
206.12,-38.4126666668,123.809466666,74.6032666665,4.76180000008,6.98413333333,129.841333333,-89.2064000001,-88.254,-93.9682,-151.428533333,-67.6190666669,113.015933333
206.50,-63.3333333332,111.481533333,69.6296666666,-14.0742,-21.1111333333,128.518466667,-129.259266667,-112.2222,-112.5926,-202.222133333,-75.5555333333,105.555533333
206.87,-97.5000000001,108.75,58.3333333334,-47.0833333333,-54.5833333333,108.333333333,-184.583333333,-138.75,-148.333333333,-262.5,-82.9166666665,96.2500000001
207.25,-85.6410666667,59.9999999999,13.8460666667,-53.5898666667,-58.9743999999,39.9999333333,-131.5384,-99.4871999999,-108.9742,-178.718,-39.4870666667,40.0
207.63,-120.222266667,5.3334,-35.5556666666,-86.2223333333,-87.7777333334,-12.8888666667,-151.333266667,-124.4444,-120.222266667,-191.777666667,-74.4444666667,-3.33339999986
208.01,-172.174066667,-14.7826666668,-54.7825333335,-119.710133334,-123.188333333,-51.8841333333,-207.826066667,-168.406,-172.4638,-256.5218,-105.7972,-19.7099999999
208.39,-121.379266667,6.89653333334,-17.7012000001,-64.1379333333,-83.4481999999,-25.9770666667,-145.057466667,-115.4022,-120.919466667,-172.183866667,-63.4482000001,7.35640000013
208.77,-137.530866667,16.7902000001,-22.4691333335,-63.9505333333,-98.2715999999,-20.4938666666,-146.6668,-121.481466667,-139.753133333,-187.6544,-68.6420666668,-5.43226666666
209.14,-85.0877333333,30.8772666666,1.40333333326,-26.842,-52.6316000001,11.9296666667,-80.1753333332,-63.8596666667,-85.4386,-118.245666667,-23.5088000001,13.8596
209.52,-30.6897333334,49.8852,27.8161333333,8.73580000001,-8.39073333333,31.8391333333,-25.8620666667,-17.2414000001,-28.7356666667,-48.2759333334,14.7126,36.7816
209.90,-22.2950666666,52.7868666667,33.2240666667,11.0382,-0.983666666674,33.7705333333,-15.8471333333,-6.55726666668,-19.1256666667,-36.3934666666,19.4536,45.1366000001
210.28,-79.7978666667,52.7273333334,10.7071333333,-31.1111333333,-42.6261333333,12.7272666667,-65.6566000001,-58.9897999999,-77.3736666667,-95.5557333333,-5.85859999992,36.7676666667
210.66,-165.1852,82.9630000001,-5.92593333346,-70.3704000001,-83.7037333332,-6.2962,-152.962866667,-151.851866667,-181.4814,-190.740733333,-46.2962666666,41.8519333333
211.03,-856.666666667,221.666666667,-145.0,-310.0,-474.999999999,-128.333333333,-773.333333333,-891.666666667,-976.666666667,-1058.33333333,-358.333333331,93.3333333333
211.41,766.666666667,32.0000000001,252.0,386.666666667,556.0,257.333333333,830.666666666,897.333333335,1008.0,960.000000001,488.0,40.0000000001
211.79,355.833333333,-58.3333333335,38.3333333334,130.0,230.833333333,33.3333333333,425.0,452.499999999,600.0,515.833333333,172.5,-34.9999999999
212.17,-271.111133333,250.000066667,111.111,-27.7778,-135.5556,187.777866667,-416.666666667,-431.111066667,-590.000066667,-521.111133334,-74.4445333332,208.888933333
212.55,2353.33333333,-686.666666666,180.0,1066.66666667,1433.33333333,-479.999999999,3380.0,3413.33333333,4420.0,3980.00000001,1053.33333333,-326.666666665
212.92,-1313.33333333,1520.0,626.666666669,-213.333333333,-793.333333333,1380.0,-2606.66666666,-2513.33333333,-3326.66666667,-3006.66666666,-526.666666666,1073.33333333
213.30,268.333333333,-391.666666667,-203.333333333,-51.6666666671,173.333333334,-296.666666667,603.333333333,661.666666667,738.333333332,658.333333333,163.333333334,-325.0
213.68,238.518533333,-31.8519999999,3.70373333346,84.4446000003,214.814733333,-0.7407333332,372.5928,400.7406,462.962933333,396.296199999,185.925933333,-13.3333333335
214.06,703.333333334,70.0,115.0,270.0,583.333333334,166.666666667,933.333333334,1071.66666667,1171.66666667,1036.66666667,458.333333333,124.999999999
214.44,-600.000000001,81.6666666667,41.6666666666,-141.666666667,-465.0,-83.3333333326,-789.999999999,-911.666666667,-1100.0,-970.0,-374.999999999,3.33333333328
214.81,-188.888933333,16.1110666666,19.4444,-52.2221333333,-170.555666667,-6.66670000044e-05,-226.111,-292.222266667,-360.5556,-299.4444,-120.555666666,4.44459999986
215.19,-26.9231333334,56.1539333332,59.9999333332,21.0256000001,-21.0254666667,47.1795333333,-42.0514000001,-72.5641333332,-101.282133333,-66.9230666667,-0.5127333334,53.3333333333
215.57,5.15146666674,116.363666667,109.393933333,70.3030666667,27.8787333333,113.030266667,-2.7272666666,-26.0606666667,-57.5756666667,-36.3636,50.9089333332,95.7575333333
215.95,11.7241333334,104.367733333,93.3332000001,59.9998666667,27.5862000001,97.0115333333,19.0804000001,-12.1838,-24.1381333335,-11.7240666667,50.1150000001,81.3794000001
216.32,-16.5714666667,81.3334000001,58.4760666667,35.4285333333,5.14280000001,64.5714,5.5239333334,-14.2857333333,-36.7619333333,-21.1430000001,30.0951333332,52.7620000001
216.70,4.26666666667,77.1999999999,52.2666666666,35.0666666667,14.1333333333,56.2666666666,18.2666666667,7.06666666667,-13.7333333333,-1.33333333325,30.9333333335,55.2000000001
217.08,3.88893333333,78.7499333333,45.8334000001,28.8888666666,10.6944,49.1667333333,15.1389333333,-2.63886666667,-21.1111333333,-10.1389333333,32.7776666666,59.1668000001
217.46,-4.49273333333,77.1014000001,33.4783333332,10.7247333333,0.28986666668,37.6811333333,8.69586666667,-12.4638,-36.6666666667,-18.9854000001,31.3043333332,50.2897999999
217.83,1.57900000002,87.1929333333,35.9649333334,3.33326666668,6.14019999994,50.877,9.47353333334,-11.9299333333,-40.3509333333,-24.5616,40.0000666667,63.5088666667
218.21,-1.99999999994,140.0,54.6666666667,-24.0000000001,-22.6666666667,83.3333333333,-13.0,-49.0,-92.6666666667,-66.3333333333,46.3333333335,101.0
218.59,31.5151333333,99.5958666667,64.0402666667,14.1414,13.9394,81.6163999999,14.5454666667,-3.83839999998,-34.7475333333,-13.1313999999,57.5756666667,83.8381333333
218.97,48.2051333333,92.5641999999,64.9999333334,38.7178666667,34.7434666667,78.4614666667,29.8718,21.923,10.6408666667,13.5898,69.8717333333,80.2564000001
219.34,27.6024,74.6198666666,43.5088666667,20.2339333333,13.3332666667,60.4679333333,6.19886666668,9.35673333333,-5.26333333335,-6.90053333334,50.4093333333,59.9999333334
219.72,21.8017333333,57.0271333333,34.3242666667,17.4776666667,13.2432666667,46.8468666667,2.34233333335,8.64866666669,-5.67566666665,-5.58566666666,37.7476666667,47.9279333333
220.10,14.9074666667,53.5184666667,29.9073333333,14.9073333333,10.1851333333,43.7038,-8.33326666666,7.7778,-11.3888,-10.2776,32.2222,46.9444666667
220.47,15.5128666667,60.5127333333,36.1538666667,12.3076,4.23066666666,49.6154,-24.1026666667,-9.48720000001,-28.0769333333,-29.1024666667,41.5384666667,53.8461333333
220.85,-36.1615999999,35.1516,4.64653333326,-45.4546666667,-52.5252666666,16.7676666667,-95.5556666667,-76.1614,-96.3635999999,-100.202066667,17.7776666667,25.6566
221.23,-74.2222000001,5.33333333334,-18.6666666667,-86.6665333334,-80.0001333334,-16.4444666667,-142.222133333,-103.7778,-144.666733333,-127.333266666,-15.5555333332,-2.88893333326
221.61,-103.703733333,-8.642,-28.8888666667,-105.678933333,-104.6914,-30.6172666667,-173.827133334,-117.777866666,-167.654266667,-151.605,-29.6295999999,-20.9876666667
221.98,-63.0475999999,28.3809333334,4.57153333334,-49.3332,-60.5714666667,-0.761933333334,-103.047533333,-63.8095333333,-100.761933333,-88.9523333333,-2.0952,9.71426666673
222.36,-70.9909333333,17.6576666667,-7.74766666666,-48.6486,-58.3783333334,-3.78386666669,-96.0361333333,-58.3783999999,-96.3964666666,-88.4684666667,-0.720866666746,5.04493333335
222.74,-68.4849333333,25.8586666667,-10.3028666667,-47.4747333334,-56.1616666666,-1.414,-100.202066667,-58.3837333333,-97.7778000001,-87.8787333334,11.9192666668,16.1615333333
223.11,-260.4446,-61.7777333332,-112.0,-214.6666,-218.222266667,-104.0,-306.666666667,-211.999933333,-316.000066667,-274.666666667,-75.5555333336,-71.9999333332
223.49,-1021.66666667,-305.0,-456.666666667,-825.000000001,-810.0,-446.666666667,-1090.0,-849.999999999,-1185.0,-958.333333333,-296.666666667,-321.666666666
223.87,420.666666667,136.0,232.666666667,361.333333333,371.333333333,198.666666667,436.0,373.333333333,516.0,391.333333333,142.0,162.0
224.24,213.968133333,85.7143333333,137.142866667,216.190466667,219.999866667,130.158733333,223.809533333,215.873066667,270.158733333,219.0476,93.9681999999,118.095266667
224.62,421.8182,167.2728,312.121266667,430.909133333,433.939533333,279.394,410.909066667,390.909133333,506.060533333,420.605933333,228.4848,269.090866667
225.00,-770.0,-86.6666666667,-555.0,-756.666666667,-760.0,-386.666666667,-723.333333333,-696.666666666,-1011.66666667,-738.333333333,-248.333333333,-435.0
225.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.75,-3.37769972053e+15,-9.2119083287e+14,-3.42887698902e+15,-3.41181789952e+15,-3.9150610397e+15,-1.50119987579e+15,-3.36064063103e+15,-4.20506556116e+15,-4.6144837091e+15,-3.90653149495e+15,-2.01297256072e+15,-2.49062706665e+15
226.13,-577.333333333,-224.0,-592.0,-596.0,-662.666666666,-302.666666666,-581.333333333,-757.333333333,-788.000000001,-706.666666667,-350.666666667,-412.0
226.51,-148.421,-46.3156666668,-141.0526,-151.929866667,-175.4386,-82.4560666666,-141.403466667,-197.543733333,-220.000133333,-183.508666667,-96.1404666665,-108.070066667
226.88,-243.333333333,-105.185066667,-213.333333333,-230.370333333,-261.851866667,-160.370533333,-210.0,-275.555533333,-298.518533333,-280.3704,-169.6296,-198.518466667
227.26,-121.010133333,-35.9596,-112.929333333,-116.161666667,-139.596,-80.202,-95.9595333334,-146.868666667,-156.767733333,-146.262733333,-88.8889333333,-94.3435999999
227.64,-43.6559333334,1.61279999999,-38.6019333333,-37.6344666667,-56.6666,-17.0967333333,-28.3872,-58.7097999999,-64.0861333333,-58.1720666666,-31.9356,-26.6666
228.01,-21.0988666667,13.3333333333,-13.1868,-16.1173333333,-29.2307333333,-0.7326,-5.49453333333,-30.2564,-31.3553333333,-28.7911333333,-13.1135333333,-2.9304
228.39,-11.0554666667,16.8334,-4.66666666666,-4.94446666667,-13.3332666667,8.38893333335,4.27786666668,-17.2778666667,-18.4444,-14.4444,-5.27780000002,5.7222
228.76,-6.57646666668,16.2162666667,-1.17126666667,-0.585600000001,-7.83786666665,13.1981333333,4.4594,-13.1080666667,-11.7116,-9.41453333335,-2.2074,8.87386666667
229.14,-3.67673333334,16.0,1.81813333333,1.81813333334,-5.17179999999,17.1313333334,5.69706666666,-9.77773333333,-7.51506666665,-7.59600000001,-1.5756,11.0302666667
229.52,-3.13939999999,13.7566,3.38626666667,2.57486666667,-1.51666666667,14.8148666667,4.90293333334,-7.90119999999,-7.7248,-7.12513333333,-1.79900000001,9.77086666667
229.89,-4.01399999999,12.8446666667,4.36293333333,1.18686666667,-0.9424,12.9145333333,4.74693333333,-7.50433333333,-8.27226666667,-7.8184,-0.942400000006,9.35420000001
230.27,-2.80526666667,12.1452666667,4.25733333333,1.122,-0.792133333332,12.2112,3.59746666666,-7.35973333335,-8.5148,-5.97366666667,-0.59413333334,6.56766666666
230.65,-2.59999999999,11.0333333333,1.70000000001,-0.066666666666,-3.03333333333,10.1333333333,0.566666666672,-8.69999999999,-9.23333333333,-7.76666666667,-0.500000000007,4.86666666667
231.02,0.436133333334,11.9938666667,3.2398,1.55773333333,-2.1496,11.1525333333,2.1496,-6.94700000001,-5.14019999999,-4.6418,2.27420000001,8.03726666666
231.40,0.527066666664,11.3178666667,4.0,3.03873333333,-2.41866666667,11.3488666667,1.64340000001,-6.38760000002,-4.49606666666,-3.90693333333,3.19386666667,7.78293333333
231.78,-2.6534,7.36313333334,-0.132799999999,-2.58706666667,-7.29686666666,6.6666,-2.68653333332,-10.6468,-9.55220000001,-8.88873333334,0.09946666666,3.05133333333
232.15,-7.70953333334,2.04833333333,-7.1508,-6.40599999999,-12.6630666666,0.409733333334,-9.12473333332,-16.4617333333,-15.6424666667,-16.0894,-2.79326666666,-2.27173333333
232.53,-3.96920000001,3.39120000001,-4.62426666667,-1.6956,-10.6742666667,2.00373333333,-7.74573333333,-13.3718666667,-11.5992,-11.6377333333,0.886333333334,1.46440000001
232.90,0.117533333335,5.88240000001,1.21566666666,1.13706666667,-6.98033333334,3.68626666667,-3.80399999999,-8.7452,-9.64713333335,-6.86266666666,4.62753333333,7.41173333333
233.28,-3.83333333334,0.374999999992,-4.45833333334,-2.41666666667,-13.0,-3.91666666667,-8.00000000001,-12.5416666667,-15.1666666667,-10.4166666667,0.041666666666,4.95833333332
233.66,-3.94306666667,0.569133333333,-5.04060000001,-1.70733333333,-15.5691333333,-2.27646666667,-8.29273333334,-13.6584666667,-13.7396666667,-8.78073333334,2.92686666665,4.22766666668
234.03,1.03946666667,3.5124,-2.04293333333,3.19006666667,-13.0106666667,2.0788,-1.72046666666,-7.67019999999,-8.38706666665,-2.65226666667,8.10046666667,8.27953333333
234.41,2.66666666667,5.1382,1.30086666667,6.53660000001,-11.1544666666,5.04066666667,2.309,-3.54480000001,-4.58526666666,-0.552733333334,9.72353333333,10.7968
234.78,6.36366666667,9.27293333332,6.36360000001,10.1817333333,-5.30306666667,10.0606666666,7.6364,0.666666666667,-4.60015359138e-12,4.63633333332,12.1211333333,14.3635333333
235.16,8.84066666667,12.3766,10.5216666667,13.3044,-0.405733333332,13.2172666667,9.97100000001,5.10160000001,1.39120000001,7.39133333332,13.0145333333,15.5652
235.54,10.7393333333,14.4212,11.548,13.9469333333,3.59840000001,14.5606666667,11.6875333333,7.14093333335,2.90093333332,8.70286666667,13.4728,17.4058
235.91,11.9838666667,16.7070666667,12.7935333333,15.0606666667,7.44926666667,16.7071333333,13.6303333333,8.39413333335,5.56000000001,11.0660666667,15.6815333333,19.1363333333
236.29,11.137,15.0903333333,12.9457333333,12.4288,7.62273333333,15.8139333334,13.5142,7.00260000001,5.71053333334,10.3875333333,13.1781333333,17.6743333333
236.66,8.72600000001,13.0244,10.8366,9.62686666667,5.66293333334,13.7451333333,11.5572666667,4.34993333334,2.83126666667,7.15573333333,11.197,14.6719333333
237.04,5.48706666667,11.0013333333,7.35246666665,7.59946666667,1.6186,11.0288,9.46513333333,0.356666666674,-0.905266666666,4.06033333333,9.54733333333,11.3854666667
237.41,4.86559999999,11.4785333333,8.0108,7.9838,2.66133333333,11.3172666667,8.38713333333,-1.15579999999,-1.29033333333,3.8978,10.2958,10.2956666667
237.79,2.645,9.36579999999,6.53166666667,5.85693333333,0.971733333333,8.31306666667,6.50473333333,-2.34813333333,-1.64640000001,0.539866666668,7.82726666667,8.043
238.17,3.98386666667,12.3578,9.45799999999,7.56093333334,3.8754,9.89159999999,7.45266666667,-1.70746666667,0.29813333334,1.13826666667,8.59073333333,9.13293333333
238.54,5.49466666666,12.1874,7.99466666667,6.40626666667,6.38026666666,9.03626666665,6.87493333334,-1.9792,1.06753333333,1.64046666667,8.82820000001,8.88026666667
238.92,5.66786666666,11.173,6.71306666667,6.96873333333,7.01520000001,8.71086666667,6.89893333333,-1.8582,2.2532,1.55633333333,8.91973333333,8.85020000001
239.29,4.28579999999,8.24660000001,3.76620000001,4.87013333334,4.54546666667,6.83973333333,5.6062,-4.19926666667,1.27693333333,0.714133333334,6.83999999999,6.73166666666
239.67,4.06146666666,6.7242,3.96546666667,4.84666666667,3.4866,6.62846666667,5.74713333333,-3.2184,0.9578,1.3026,6.91573333334,5.8812
240.04,1.8182,4.52853333333,2.59266666667,2.59266666667,0.740866666667,4.41066666666,3.771,-3.73733333333,-0.606066666665,-0.252666666668,4.96633333333,3.14826666667
240.42,1.9752,4.5316,2.58526666667,2.49826666667,0.217933333333,5.03993333333,3.16626666667,-2.89033333333,-0.261466666666,0.377466666667,5.67906666667,2.745
240.79,2.53253333334,4.5064,2.843,2.89253333333,0.248333333333,5.16446666667,3.4014,-1.25393333333,0.943333333333,1.09246666667,6.04593333333,3.501
241.17,3.25933333333,4.65593333333,3.7036,2.92066666667,1.3228,5.71426666667,3.7566,-0.0212666666654,2.12686666667,1.9894,6.3386,3.71426666667
241.54,4.11813333333,5.1062,4.52453333334,3.6012,1.4128,6.74986666667,4.59833333333,1.0526,3.09333333333,2.3084,7.08213333333,4.4138
241.92,5.05,6.28333333333,5.50833333333,4.65833333333,2.63333333333,8.25000000001,5.55833333333,2.49166666667,3.98333333333,3.36666666667,8.20833333334,5.84166666667
242.29,3.878,5.3688,4.58086666667,3.81606666667,2.00066666667,7.84833333334,4.8976,2.1398,3.34486666666,2.64953333333,7.47773333334,5.6314
242.67,4.341,6.42826666667,5.4316,4.6442,2.57866666667,8.59506666667,5.84333333334,2.96853333333,3.9076,3.568,8.24846666668,6.31273333333
243.05,4.38833333333,6.7158,5.65726666667,4.62666666667,2.45353333333,8.57340000001,5.83253333333,3.00033333333,3.6242,4.15706666667,8.24406666667,6.38626666666
243.42,4.25053333333,6.77486666667,5.8072,4.67673333333,2.46366666667,8.6024,5.92893333333,3.11333333333,3.45853333334,3.95946666667,8.27726666665,6.82226666667
243.80,4.44673333333,7.39106666667,6.022,4.93846666667,2.878,8.85346666666,6.10166666667,3.2636,4.11433333333,4.14093333333,8.49460000001,7.5308
244.17,5.053,7.80460000001,6.45453333333,5.52873333333,3.44593333333,9.45039999999,6.2746,3.69013333333,4.7058,4.62866666667,8.7754,8.26746666667
244.55,5.45733333333,8.3224,6.617,5.89146666667,3.9628,9.92873333334,6.79066666667,4.07453333333,5.13473333333,5.1286,8.68206666666,8.69446666667
244.92,6.46633333333,9.38753333333,7.48513333333,6.6726,5.01173333333,11.0366,7.73846666667,4.65246666667,6.00706666667,6.0424,9.46986666667,9.34633333334
245.30,7.15406666667,9.76986666666,7.77686666667,7.45193333334,5.58893333333,11.4920666667,8.41046666667,5.32353333334,6.72086666667,6.4664,9.97566666669,9.94306666667
245.67,7.587,10.0298666667,7.99,7.66673333333,6.2238,11.7364,9.17919999999,5.92053333333,7.06953333333,7.17906666667,10.169,10.403
246.05,7.5844,9.77946666667,7.9036,7.48086666667,6.19893333333,11.6374,9.59953333335,5.821,7.01313333333,7.42226666667,9.96873333335,10.1349333333
246.42,7.6544,9.34153333335,7.58446666667,7.2716,5.95886666667,11.2964,9.37440000001,5.67073333333,6.92593333333,7.37453333333,9.78199999999,9.69546666665
246.79,6.84786666667,8.07006666667,6.682,6.50473333333,5.10493333333,10.5147333333,8.38246666667,4.95846666667,6.177,6.3736,8.83340000001,8.80273333334
247.17,6.9622,7.95373333333,6.8252,6.47926666667,5.2424,10.7048666667,8.50546666667,5.2532,6.6126,6.2448,8.94546666667,8.77960000001
247.54,7.53473333334,8.39913333333,7.18266666667,6.95366666667,5.874,11.2285333333,8.96286666666,5.7576,7.23406666667,6.74533333333,9.57113333333,9.10986666667
247.92,7.41706666667,8.11093333333,7.10153333333,6.73313333333,5.65066666667,11.0358666667,8.87453333333,5.64733333333,7.11486666667,6.587,9.33926666666,8.80826666666
248.29,7.31606666667,8.12453333333,7.1438,6.8224,5.69573333333,10.9675333333,9.0358,5.70913333333,7.124,6.59713333333,9.53293333333,8.784
248.67,7.25386666667,8.08473333333,7.1906,6.82,5.74593333333,10.9476,8.9556,5.80586666667,7.19046666667,6.5332,9.92673333333,8.85213333333
249.04,7.13773333333,8.00813333333,7.02853333333,6.70086666667,5.72453333333,10.8518,8.96753333333,5.95673333333,7.2606,6.50633333333,9.9404,8.84100000001
249.42,6.99606666667,7.98026666667,6.92366666667,6.55446666667,5.58453333333,10.8361333333,8.89600000001,5.85593333333,7.10473333333,6.35893333333,9.83699999999,8.71873333333
249.79,7.02546666666,8.03233333333,7.1142,6.59333333333,5.7216,10.9105333333,8.82333333333,6.0726,7.20686666667,6.2192,9.94593333333,8.4684
250.17,7.77013333334,8.78193333333,7.65773333333,7.24966666667,6.29193333333,11.2847333333,9.23173333333,6.9124,7.7452,6.6292,10.6892666667,8.96100000001
250.54,7.69026666667,8.64273333333,7.71686666667,7.3298,6.30613333333,11.0369333333,9.04766666666,6.84913333333,7.72153333333,6.37733333333,10.8767333333,8.76726666666
250.92,7.84006666667,9.0324,8.11453333333,7.56553333333,6.68553333333,11.1995333333,9.28786666665,7.07833333333,7.91093333333,6.55773333333,11.3129333333,9.1224
251.29,7.514,8.724,7.95493333333,7.37693333334,6.3678,10.9184,9.07666666667,6.80393333333,7.2986,6.32373333333,11.0164,9.04233333333
251.66,7.03793333333,8.39553333334,7.64806666667,6.97166666667,5.80226666667,10.5466666667,8.60413333334,6.55473333333,6.75306666667,6.1224,10.6127333333,8.6906
252.04,7.12233333333,8.46813333333,7.87653333333,7.23746666667,6.01726666667,10.6625333333,8.54146666666,6.86046666667,6.83933333333,6.31046666667,11.2909333333,8.78773333333
252.41,6.74073333333,7.85526666667,7.39573333333,6.61373333333,5.56786666667,9.98440000002,8.05599999999,6.429,6.23866666667,5.71566666667,10.7713333333,8.4152
252.79,6.79606666667,7.77686666667,7.40506666667,6.63966666667,5.3624,9.8572,8.13253333333,6.31093333333,6.00373333333,5.38946666667,10.5630666667,8.35353333333
253.16,5.9254,6.88079999999,6.6392,5.86493333333,4.43713333333,9.00066666665,7.35860000001,5.46946666667,4.893,4.25046666667,9.86260000001,7.51233333333
253.54,5.18206666667,6.168,5.96633333333,5.2492,3.83193333333,8.2296,6.98039999999,4.9804,4.51553333333,3.49013333333,9.39493333333,6.90753333333
253.91,5.14013333333,6.28226666667,5.94286666667,5.32093333333,3.61333333333,8.23293333332,7.11326666667,4.84033333333,4.65953333333,3.59066666667,9.62413333334,7.1982
254.28,4.09046666667,5.1348,5.2162,4.5258,2.7618,7.421,6.0342,3.7366,3.95126666667,2.92426666667,8.97006666666,6.27206666667
254.66,4.7256,5.62986666667,5.678,4.81626666667,3.2428,7.91459999999,6.68466666667,4.4846,4.37,3.61053333333,9.42133333333,6.93786666667
255.03,5.26386666667,5.89073333333,5.68593333333,5.059,3.2836,8.33039999999,7.15699999999,4.76106666667,4.7548,3.92286666666,9.87586666666,7.2564
255.41,5.572,6.25373333333,5.49326666667,5.454,3.57273333333,8.5874,7.38100000001,4.80493333333,4.85733333333,3.86753333333,10.6196,7.53206666667
255.78,5.05086666667,5.59826666667,4.53006666667,4.814,2.83306666667,7.92420000001,6.89666666666,3.95533333333,4.50966666667,2.7722,9.99326666667,6.64653333333
256.15,4.44666666667,5.00173333334,3.3166,3.8984,1.95253333333,7.17486666667,6.25873333333,2.89546666667,3.58406666667,1.79213333333,8.73279999999,5.7172
256.53,4.5206,5.16626666667,2.95506666667,3.8486,1.6504,7.1886,6.32086666666,2.82453333333,3.42466666667,1.6764,8.37566666667,5.323
256.90,4.7924,5.43533333333,3.70046666667,4.2038,1.88066666667,7.27326666667,6.86073333334,3.36686666667,3.90673333333,2.43266666667,8.53506666666,5.52006666667
257.28,5.32773333333,5.79093333333,4.3276,4.62146666667,2.5424,7.68933333333,7.4068,3.79666666667,4.435,3.00553333333,9.03960000001,5.99433333333
257.65,5.9136,6.12313333334,4.7072,4.8866,3.06153333333,8.27726666667,7.5492,4.0638,4.87653333333,3.47546666667,9.23453333333,6.26273333333
258.02,5.4188,5.3616,4.02566666667,4.32086666667,2.82193333333,7.72480000001,6.9842,3.57126666667,4.2504,2.98946666667,8.39059999999,5.873
258.40,5.2506,5.14046666667,3.7206,4.05853333333,2.67666666667,7.38413333333,6.98566666667,3.35233333333,3.99766666667,2.62333333333,7.86639999999,5.78973333333
258.77,5.19033333333,5.25646666667,3.65106666667,4.10793333333,2.78046666667,7.44453333333,6.90166666667,3.3662,3.98893333333,2.61833333334,7.82846666666,5.78286666667
259.15,5.16673333333,5.2052,3.7854,4.0434,2.79533333333,7.37513333334,6.71406666667,3.4,4.0048,2.7418,7.6094,5.75366666667
259.52,5.30193333333,5.32073333333,4.01013333333,4.01553333334,2.8024,7.3774,6.71546666667,3.49413333333,4.248,2.90493333333,7.44486666667,5.61813333334
259.89,5.46426666667,5.4968,4.30926666667,4.22946666667,2.97946666667,7.4016,6.83153333333,3.712,4.36193333333,3.10206666667,7.4866,5.81673333333
260.27,5.51806666667,5.60493333334,4.46373333333,4.22973333333,3.04973333333,7.55220000001,6.93453333333,3.84366666667,4.54833333333,3.22346666667,7.66086666667,5.95486666667
260.64,5.73526666667,5.66913333333,4.6764,4.3674,3.31566666667,7.83639999999,7.05806666667,3.99946666667,4.8014,3.4124,7.96373333333,6.22586666667
261.01,5.57733333333,5.52286666667,4.32026666667,4.22373333333,3.25193333333,7.69953333334,6.89066666666,3.8014,4.67866666667,3.20953333333,7.8056,6.07713333333
261.39,5.40426666666,5.37126666667,4.12553333333,4.10666666667,3.1996,7.48846666667,6.63353333334,3.6732,4.46413333333,3.11186666667,7.5642,5.82593333333
261.76,5.286,5.3348,4.13726666667,4.0324,3.16966666667,7.29226666667,6.51513333333,3.6436,4.2374,3.02773333333,7.45613333333,5.77466666667
262.13,5.65666666667,5.79186666667,4.56526666667,4.37126666667,3.50686666667,7.57953333333,6.76866666667,4.04233333333,4.49393333333,3.29506666667,7.85266666667,5.9756
262.51,5.92226666667,6.1924,4.9132,4.4858,3.7332,7.88253333333,6.9368,4.32593333333,4.75606666666,3.56506666666,7.946,6.0408
262.88,5.91886666667,6.29886666667,5.13793333333,4.5922,3.76906666667,8.02346666667,6.96533333333,4.1852,4.8696,3.66953333334,7.8306,6.07566666667
263.25,5.5168,6.19486666667,4.82226666667,4.35033333333,3.57913333333,7.77666666667,6.6732,3.80873333333,4.63946666667,3.3666,7.524,5.7728
263.63,5.4012,6.09413333333,4.67166666667,4.46753333333,3.59226666667,7.79353333333,6.51713333333,3.771,4.504,3.23126666667,7.76446666667,5.8898
264.00,5.11606666667,6.03113333333,4.61626666667,4.49633333333,3.68913333333,7.7818,6.32693333333,3.657,4.32466666667,3.21753333333,8.00546666667,5.76326666666
264.37,5.06073333333,6.06553333333,4.81366666667,4.7272,3.93233333333,7.67146666667,6.17653333333,3.74313333333,4.0066,3.27373333333,8.18206666667,5.74826666667
264.75,5.10613333333,6.39626666667,5.14773333333,4.8898,4.04493333333,7.728,5.98826666667,3.9534,4.124,3.55806666667,8.2438,5.8552
265.12,5.16766666667,6.30226666667,5.23406666667,4.62933333333,4.09526666667,7.66046666667,5.6812,3.85906666667,4.04966666667,3.47826666667,8.18626666667,5.87573333333
265.49,5.58453333333,6.8368,5.7142,4.9564,4.50253333333,8.16213333333,6.22893333333,4.2512,4.58353333333,3.87026666667,8.54286666667,6.2856
265.87,4.95366666667,6.29566666667,5.12326666667,4.34966666667,3.8918,7.77973333333,5.50606666667,3.52086666667,4.04973333333,3.32346666667,7.80753333333,5.63246666667
266.24,4.6944,6.0054,4.87133333333,4.12906666667,3.63713333333,7.68933333333,5.3172,3.27573333333,4.07153333333,3.29106666667,7.55873333334,5.39793333333
266.61,4.59173333333,5.61806666667,4.6818,4.08246666667,3.50573333333,7.60666666667,5.22846666667,3.12373333333,3.68173333333,3.34453333333,7.55813333333,5.42333333333
266.98,4.62013333333,5.55073333333,4.6056,3.8532,3.34413333333,7.57546666667,5.3762,3.3988,3.486,3.27513333333,7.54633333333,5.28173333333
267.36,4.67346666667,5.56333333333,4.7924,3.8676,3.3036,7.5496,5.5842,3.69233333333,3.4614,3.38413333333,7.756,5.50006666667
