wavelength,Back_CatHomf,Belly_CatHomf,Breast_CatHomf,Crissum_CatHomf,Crown_CatHomf,DorTail_CatHomf,Rump_CatHomf,Throat_CatHomf,WingTip_CatHomf
259.89,-2.824,-1.2914,-0.493266666666,-2.1522,-1.63786666667,1.83726666667,-2.24666666667,-0.839866666666,1.39626666667
260.27,-2.98113333333,-1.60286666667,-0.684133333334,-2.18466666667,-1.32726666667,1.79693333333,-2.47066666667,-0.755466666666,1.30686666667
260.64,-1.97406666667,-0.644933333334,0.0993333333334,-1.24013333333,-0.515933333334,2.23213333333,-1.45833333333,0.0198000000006,2.37093333333
261.01,-2.33113333333,-0.813533333333,-0.228133333332,-1.498,-0.853266666667,2.13293333333,-1.61706666667,-0.208333333333,2.27186666667
261.39,-2.3924,-0.880933333335,-0.450333333333,-1.47146666667,-1.10113333333,1.94193333333,-1.7218,-0.480466666667,2.3124
261.76,-2.9342,-1.35813333333,-0.933133333333,-1.9182,-1.7522,1.5448,-1.93873333333,-0.570333333332,1.82486666667
262.13,-2.61446666667,-0.8934,-0.381266666667,-1.48146666667,-1.36173333333,2.04786666667,-1.35073333333,-0.1634,2.1678
262.51,-3.22,-1.60993333333,-1.2404,-1.94393333333,-1.8724,1.4072,-1.765,-1.0972,1.41913333333
262.88,-2.3042,-0.931933333333,-0.647133333335,-1.03553333333,-0.8414,2.47246666666,-0.970799999998,-0.491799999999,2.21366666667
263.25,-2.30226666667,-0.4802,-0.903933333335,-0.649866666666,-0.240066666667,3.0932,-0.621466666667,-0.0846666666674,2.3586
263.63,-3.5432,-1.69393333333,-1.74046666667,-1.5384,-1.36766666667,1.81813333333,-1.77166666667,-1.55406666667,1.3832
264.00,-3.75733333333,-2.24426666667,-1.91193333333,-1.36313333333,-2.0282,1.57953333333,-1.62926666667,-1.6294,1.197
264.37,-3.24833333333,-1.66666666667,-1.41153333333,-1.1904,-1.75166666667,2.02373333333,-0.986533333334,-1.42853333333,1.2584
264.75,-5.17746666667,-3.18606666667,-3.0304,-3.30733333333,-3.80946666667,0.658066666668,-2.61466666667,-3.6018,-0.8312
265.12,-4.3078,-2.2564,-2.15393333333,-2.30773333333,-3.5214,1.2648,-1.47013333333,-2.66666666667,-0.085599999998
265.49,-3.15353333333,-1.33973333333,-0.980400000001,-0.915133333335,-2.51633333333,2.451,0.0002,-1.79746666667,1.12746666667
265.87,-2.40566666667,-0.754799999999,-0.109999999999,0.0943333333312,-1.5724,2.9876,0.408799999999,-1.60393333333,2.2484
266.24,-2.434,-1.00766666667,-0.635599999999,-0.124133333334,-1.70546666667,2.94573333333,0.434133333334,-1.876,2.52713333333
266.61,-2.3724,-0.8558,-0.3454,-0.0300666666674,-1.6518,3.19826666667,0.255199999998,-1.5016,2.73273333333
266.98,-3.41546666666,-1.75993333333,-0.984466666666,-1.2826,-2.62493333333,2.1924,-0.671066666666,-2.29686666667,2.19246666667
267.36,-3.79086666667,-2.49833333333,-1.77206666667,-2.03333333333,-3.58746666667,1.2492,-1.24913333333,-3.1808,1.48146666667
267.73,-3.51033333333,-2.25053333333,-1.83993333333,-1.92506666667,-3.213,1.5852,-1.4154,-3.01486666667,1.61373333333
268.10,-3.479,-1.9126,-2.02346666667,-1.71866666667,-2.92453333334,2.00966666667,-1.59393333333,-2.71653333333,1.8018
268.48,-3.83713333333,-2.4844,-2.70533333333,-2.01526666667,-3.18833333333,1.55973333333,-2.4154,-3.13313333333,1.64246666667
268.85,-2.807,-1.8758,-1.99733333333,-0.931266666668,-2.19966666667,2.2132,-1.78153333333,-2.3752,2.91493333333
269.22,-3.2332,-2.2044,-2.45826666667,-0.961866666666,-1.92393333333,2.12426666667,-1.9774,-2.37806666667,3.16633333333
269.59,-3.46033333334,-2.15093333333,-2.48486666667,-0.988733333332,-1.72333333333,2.12426666667,-2.19093333333,-1.77686666667,3.15293333333
269.97,-2.53046666667,-1.3616,-1.78553333333,-0.398133333335,-0.937799999999,2.89006666666,-1.3744,-0.680733333333,3.3528
270.34,-2.2886,-1.45526666667,-1.56726666667,-0.261333333332,-0.945333333335,2.52493333333,-1.3184,-0.522400000001,3.22133333333
270.71,-1.94586666667,-0.997000000001,-1.48953333333,-0.096133333334,-0.900866666666,2.53453333333,-0.852933333333,-0.132133333333,3.50746666667
271.09,-1.64373333333,-0.930933333334,-1.67806666667,0.287333333332,-0.6668,2.73566666666,-0.620733333334,0.0114666666666,3.75873333333
271.46,-0.413066666667,0.256733333333,-0.234533333334,1.608,0.6476,3.87506666667,0.804066666667,1.34006666667,5.1816
271.83,-0.184733333333,0.456799999999,-0.021733333332,2.0556,1.03306666667,4.15446666667,1.25066666667,1.75093333333,5.41606666667
272.20,0.1062,0.488466666666,0.212333333335,2.29306666667,1.2952,4.1506,1.57106666667,1.66666666667,5.68993333334
272.58,0.78,1.1024,0.7592,2.9016,1.5496,4.784,2.35046666667,2.236,6.37526666666
272.95,0.677066666667,1.09373333333,0.645933333333,2.51033333333,1.5,4.677,2.15626666667,2.25,6.08333333334
273.32,1.9908,2.00113333333,1.7968,3.34853333333,2.52173333333,5.71726666667,3.07313333333,3.27726666667,6.73819999999
273.69,2.4416,2.675,2.27966666667,3.90066666667,3.1104,6.09933333333,3.6576,3.89053333333,7.24413333333
274.06,2.08,2.34,2.0176,3.8272,2.912,5.7096,3.3072,3.6296,7.32173333333
274.44,1.7572,2.49206666667,1.7146,3.6848,2.86466666667,5.8146,3.08826666667,3.525,7.32700000001
274.81,2.3964,3.01746666667,2.37486666667,4.29193333333,3.46413333333,6.231,3.366,3.97613333333,7.8868
275.18,2.47066666667,3.10526666667,2.8382,4.44079999999,3.46133333333,6.2326,3.39453333333,4.09573333333,7.93539999999
275.55,2.114,2.61746666666,2.31526666667,4.1722,2.9754,6.06273333333,2.63973333333,3.64646666667,7.39373333334
275.93,2.8916,3.3964,3.22446666667,5.0028,3.44246666667,6.80446666667,3.68313333333,4.7734,8.33059999999
276.30,3.46253333333,3.86153333333,3.68553333333,5.37540000001,3.63846666667,7.37086666667,3.82626666667,5.12913333333,8.66193333333
276.67,3.72613333333,4.19046666667,4.28566666667,5.65479999999,4.3096,7.8214,3.96426666667,5.5238,9.119
277.04,4.2996,4.46853333333,4.68613333333,6.18353333333,4.75853333334,8.28506666667,4.45646666667,6.14733333333,9.48066666666
277.41,4.193,4.2052,4.13106666667,5.72666666666,4.29193333333,7.81693333334,3.74773333333,5.51653333333,9.22706666666
277.79,3.00246666667,2.519,2.92626666667,4.0968,2.5192,6.7558,2.16286666667,3.8804,7.58266666667
278.16,2.91346666667,2.41726666667,2.7482,3.57513333333,2.36653333333,6.79393333333,2.04826666667,3.62586666667,7.15013333334
278.53,3.2192,2.31946666667,3.0926,3.7388,2.34473333333,6.97086666667,2.15466666667,3.6502,7.17373333333
278.90,2.42753333333,1.19493333333,2.03773333333,2.83026666667,1.58493333333,6.54073333333,1.48426666667,2.55333333333,5.9748
279.27,3.00186666667,1.72606666667,2.25146666667,3.23953333333,2.02633333333,7.20453333334,1.78846666667,2.86426666667,6.05380000001
279.64,3.10546666667,2.27966666667,2.6,3.62313333333,2.48913333333,7.44306666667,2.26726666667,3.33946666667,6.24773333333
280.02,3.285,2.53613333333,2.669,3.82846666667,3.0918,7.33086666667,2.11353333333,3.6112,6.28026666667
280.39,3.05313333333,2.33746666667,2.68333333333,3.80446666667,3.1008,7.10793333333,2.0632,3.93546666667,6.11806666666
280.76,2.93466666667,2.33386666667,2.42633333333,3.48953333333,2.80773333333,6.53966666666,2.11446666667,3.859,5.81179999999
281.13,2.6622,1.91273333333,2.11413333333,3.188,2.38253333333,6.23033333333,1.95753333333,3.60173333333,5.77186666666
281.50,2.32786666667,1.4754,1.825,2.929,2.22953333334,6.0984,1.96713333333,3.44266666667,5.58466666667
281.87,3.49153333333,2.79533333333,2.76373333333,3.9874,3.77626666667,6.73,3.0802,4.4832,6.70886666667
282.25,3.1616,2.5272,2.4232,3.7752,3.4944,6.1984,2.6832,4.0872,6.33373333333
282.62,3.52106666667,2.77013333333,2.50626666667,3.74433333334,3.5312,6.3318,2.85126666667,4.21086666667,6.37246666667
282.99,3.71913333333,3.33326666667,2.99706666667,4.1346,3.96626666667,6.6468,3.23453333333,4.84653333333,6.81506666667
283.36,3.61093333333,3.55366666667,3.0746,3.96553333333,4.2338,6.41766666667,3.40046666667,5.02866666667,7.01146666667
283.73,3.76606666667,3.3856,3.01486666667,3.81366666667,4.27966666667,6.191,3.281,4.9644,7.08520000001
284.10,4.06226666667,3.6498,3.15446666666,3.81466666667,4.264,6.59333333333,3.6772,5.062,7.40020000001
284.47,4.83106666667,4.46206666667,3.9526,4.5762,5.19993333333,7.23766666667,4.462,5.81466666667,8.01066666666
284.85,4.82586666667,4.413,3.785,4.58513333333,5.31606666667,7.32046666667,4.34413333333,5.78053333333,7.90539999999
285.22,4.33666666667,3.9796,3.24833333333,4.03053333333,4.85553333333,6.64113333333,3.61393333333,5.17006666667,7.13433333334
285.59,4.332,4.23093333333,3.41346666667,4.12993333333,4.863,6.54,3.5988,5.30973333333,6.96159999999
285.96,4.28753333333,4.13633333333,3.56453333333,4.05206666667,4.70786666667,6.60773333333,3.53926666667,5.45593333333,6.84333333334
286.33,4.8988,4.62613333333,4.07266666667,4.50246666667,5.17966666667,7.09626666667,4.02313333333,6.03866666667,7.22019999999
286.70,4.83213333333,4.80753333333,4.136,4.7256,5.48733333333,7.158,4.16866666667,6.23253333333,7.22353333334
287.07,5.27053333333,4.98973333333,4.337,4.83273333333,5.73313333333,7.0798,4.32046666667,6.4188,7.2118
287.44,5.48573333333,5.16766666667,4.45566666667,4.93313333333,5.55266666667,7.24453333333,4.221,6.5076,6.99333333334
287.82,5.32146666667,5.03393333333,4.37393333333,4.83926666667,5.21993333333,7.2504,4.0524,6.38746666667,6.6666
288.19,5.3194,4.96533333333,4.65453333334,4.97413333333,5.22446666667,7.271,3.99826666667,6.39026666667,6.4422
288.56,4.73193333333,4.38346666667,4.06106666667,4.1394,4.39213333333,6.51866666667,3.36366666667,5.72546666667,5.69073333334
288.93,5.0634,4.72186666667,4.55553333333,4.3628,4.74813333333,6.82433333333,3.6794,6.1674,5.8958
289.30,5.77546666667,5.51333333333,5.17253333333,5.0504,5.60946666667,7.66273333333,4.49986666667,6.92013333333,6.58806666667
289.67,5.54386666667,5.17553333333,5.07013333334,5.0438,5.55266666667,7.53513333333,4.3772,6.70173333333,6.69293333333
290.04,5.1688,4.6694,4.31886666667,4.67806666666,5.07206666667,7.06086666667,3.95966666667,6.10593333333,6.3864
290.41,4.8574,4.37606666667,4.04633333333,4.52766666667,4.74153333333,6.86266666666,3.7968,5.97153333333,6.14093333333
290.78,4.92086666666,4.2334,3.9258,4.51373333333,4.63126666667,6.6938,3.8084,6.03346666667,6.21439999999
291.15,4.5138,3.8534,3.6996,4.369,4.35113333333,6.54,3.40113333333,5.8344,6.04246666667
291.52,4.31106666666,3.6108,3.46526666667,4.19266666667,4.37486666667,6.39373333333,3.35613333333,5.848,6.0846
291.89,5.14366666667,4.52346666666,3.94906666667,4.72413333333,5.21666666667,6.86726666666,4.10406666667,6.72133333333,6.67586666667
292.26,4.90546666667,4.51833333333,3.51306666667,4.55506666667,5.0346,6.48233333333,3.965,6.53766666667,6.50059999999
292.64,4.8494,4.322,3.0602,4.45386666667,5.10353333333,6.41246666667,3.67233333333,6.53473333333,6.39366666666
293.01,4.44133333333,3.6424,2.4536,4.1274,4.3936,5.8868,3.06233333333,5.8774,5.75386666667
293.38,4.435,3.80546666667,2.60373333333,4.27273333333,4.49206666667,5.88453333333,3.1664,6.12286666667,5.78913333333
293.75,4.4602,3.93946666667,2.70833333333,4.3844,4.5548,5.909,3.12506666667,6.24053333333,5.59666666667
294.12,5.2732,4.86813333333,3.75713333333,5.23553333333,5.3956,6.6008,4.03026666667,7.22213333333,6.41239999999
294.49,5.35713333333,4.90846666667,3.99273333333,5.12826666667,5.5678,6.55673333333,3.97446666667,6.98726666667,6.50186666667
294.86,5.15393333333,4.6614,4.04573333333,4.6614,5.57606666667,6.35893333333,3.5708,6.59626666667,6.21813333333
295.23,5.20226666667,4.65733333333,3.9506,4.5722,5.64506666667,6.34306666667,3.73766666667,6.5134,6.48786666667
295.60,5.31213333333,4.7654,4.11253333333,4.70013333333,5.78546666667,6.43006666667,4.0066,6.4056,6.43806666667
295.97,4.89306666667,4.29406666667,3.94406666667,4.403,5.50753333333,6.161,3.6328,6.04446666667,6.23873333333
296.34,4.7034,4.03886666667,3.85966666667,4.076,5.39006666667,6.1216,3.38926666667,5.79313333333,6.017
296.71,4.6506,4.10486666667,4.1194,4.1994,5.38566666667,6.01166666667,3.46433333333,5.68426666667,6.04066666666
297.08,5.0392,4.58433333333,4.62686666667,4.51306666666,5.91326666667,6.23306666667,3.94453333333,6.1692,6.36813333333
297.45,5.35193333333,4.7192,4.904,4.73333333333,6.01993333333,6.41086666667,4.04406666667,6.30433333333,6.6028
297.82,5.05546666667,4.43973333333,4.69033333333,4.39666666667,5.7072,6.02226666667,3.831,6.10093333333,6.28713333333
298.19,4.44206666667,3.84466666667,3.94553333333,3.87346666667,5.16206666667,5.5724,3.13906666667,5.4068,5.57966666667
298.56,4.98533333333,4.28366666666,4.22513333333,4.28353333333,5.48253333333,5.9942,3.61093333333,6.00153333333,5.921
298.93,5.22353333333,4.5848,4.38173333333,4.79526666667,5.682,6.32846666667,4.01353333333,6.31346666667,6.14793333333
299.30,5.65113333333,4.92553333333,4.84926666667,5.17753333333,5.99473333333,6.61326666667,4.46733333334,6.67426666667,6.35353333333
299.67,5.75713333333,4.77666666667,4.911,5.18,5.9786,6.67453333333,4.30213333333,6.7854,6.33453333333
300.04,5.8496,4.76313333333,4.9346,5.06533333333,5.99673333333,6.56873333333,4.24833333334,6.68286666667,6.26613333333
300.41,6.01446666667,4.786,4.964,5.2096,6.14993333333,6.57353333333,4.26093333334,6.79366666667,6.2516
300.78,6.6324,5.28353333333,5.26633333333,5.66993333333,6.80426666667,7.07053333333,4.7938,7.24226666667,6.6838
301.15,6.39546666667,5.02193333333,4.93433333333,5.59933333333,6.518,7.06046666667,4.5408,7.0954,6.48293333333
301.52,6.362,5.18706666667,5.1088,5.69186666667,6.72746666667,7.13653333333,4.81286666667,7.3456,6.658
301.89,7.05773333333,5.99733333333,5.63226666667,6.20606666667,7.33593333333,7.75326666667,5.37153333333,7.90093333333,7.11873333333
302.26,7.40533333333,6.1538,6.2148,6.3364,7.66626666667,7.83993333333,5.5976,8.1356,7.5446
302.63,6.98613333334,5.8288,5.94126666667,6.114,7.45266666667,7.4784,5.2504,7.65966666667,7.25393333333
303.00,7.05173333333,5.94786666667,6.06766666667,5.96486666667,7.3856,7.35993333333,5.28026666666,7.6252,7.31719999999
303.37,6.10313333333,5.27093333333,5.14093333333,4.98486666667,6.41533333333,6.51073333333,4.17846666667,6.65793333333,6.43253333333
303.74,6.2886,5.3266,5.27506666667,5.08586666667,6.366,6.3574,4.3814,6.49486666667,6.47766666666
304.10,6.336,5.4918,5.2916,5.35246666667,6.30966666667,6.42293333333,4.43853333333,6.55346666666,6.58840000001
304.47,6.7716,5.90653333333,5.6182,5.92393333333,6.64026666667,6.60546666667,4.80553333333,6.99866666667,7.01613333334
304.84,6.9054,6.2244,6.0832,6.28653333333,6.86113333333,6.7816,5.11073333333,7.41826666667,7.48906666667
305.21,7.08893333333,6.69366666667,6.46013333333,6.57686666667,7.08,6.74746666667,5.45386666667,7.45726666667,7.87966666666
305.58,7.15926666667,6.5208,6.4114,6.31106666667,6.72153333333,6.62106666667,5.1346,7.2414,7.606
305.95,7.8844,7.0546,7.1448,6.86526666667,7.4244,7.1898,5.73746666667,7.89353333333,8.5702
306.32,8.2882,7.53166666667,7.43246666667,7.48666666667,7.73873333333,7.6846,6.31533333333,8.34226666667,8.98199999999
306.69,7.93406666667,7.22886666667,7.28233333334,7.20206666667,7.55926666666,7.48766666667,6.2294,8.16606666667,8.88893333333
307.06,7.8886,7.2776,7.37493333333,7.2776,7.72913333333,7.63173333333,6.40986666667,8.34886666666,8.91553333333
307.43,8.67353333333,8.01046666667,8.30706666667,8.22866666666,8.81333333333,8.4556,7.391,9.41533333334,9.72073333335
307.80,8.92926666667,8.73926666666,8.6702,8.59246666666,9.41266666668,9.05000000001,7.92746666667,10.0604666667,10.3886
308.17,8.24873333333,8.34173333333,8.2404,7.96959999999,9.06940000001,8.5704,7.4702,9.80553333335,10.017
308.54,8.10906666667,8.101,8.19066666667,7.54686666667,8.89146666665,8.51653333333,7.30226666667,9.73906666665,9.77166666667
308.90,7.593,7.411,7.5456,6.8804,8.171,8.10766666667,6.6114,9.11326666667,9.01799999999
309.27,7.381,6.92006666667,7.22733333333,6.4516,7.87253333334,7.8494,6.28273333333,8.81713333333,8.69426666667
309.64,7.27006666667,6.88266666667,7.2924,6.62186666667,8.11173333333,7.90313333333,6.33886666666,8.88646666667,8.67773333333
310.01,6.477,6.2364,6.68126666667,5.9884,7.46186666667,7.41806666667,5.6966,8.19853333333,8.08179999999
310.38,6.0736,5.8736,6.4738,5.56626666667,7.10966666667,7.1526,5.31613333333,8.04580000001,7.73853333333
310.75,6.2848,6.27066666667,6.74446666667,5.9102,7.32413333333,7.47973333333,5.48606666667,8.31386666666,7.90386666667
311.12,6.0402,6.06826666667,6.5048,5.68106666667,7.09613333333,7.21573333333,5.20946666667,7.8564,7.793
311.49,5.58146666667,5.65973333333,5.97153333333,5.13473333334,6.4964,6.72346666667,4.68093333333,7.2622,7.41846666667
311.85,5.0426,5.0356,5.4416,4.91466666667,6.01126666667,6.1608,3.98853333333,6.7662,6.93033333333
312.22,5.44866666667,5.27566666667,5.7802,5.27566666667,6.2848,6.5226,4.35313333333,6.87566666667,7.28653333333
312.59,5.08706666667,5.18353333333,5.79166666667,5.1688,6.18473333333,6.5702,4.16006666667,6.57773333333,7.20806666666
312.96,5.04313333333,5.17846666666,5.78726666667,4.923,6.12566666667,6.4636,4.14126666667,6.381,7.10266666667
313.33,5.3286,5.62086666667,6.0976,5.18266666667,6.53593333333,6.87406666667,4.29073333333,6.71293333333,7.47399999999
313.70,4.52346666667,4.9032,5.17213333333,4.4998,5.86786666667,6.2476,3.66926666667,5.8996,6.7536
314.07,4.639,5.004,5.18246666667,4.7526,6.04213333333,6.3098,3.89293333333,5.98546666667,6.6504
314.43,5.1972,5.5874,5.62066666667,4.97306666667,6.68326666667,6.66673333333,4.2922,6.23493333333,6.98226666667
314.80,5.12286666667,5.44533333333,5.36046666667,4.63113333333,6.60733333333,6.53953333333,4.18153333333,6.1494,6.79393333334
315.17,5.87733333334,6.22913333333,6.22053333333,5.35386666667,7.43013333333,7.37026666667,4.87353333333,7.33593333333,7.542
315.54,5.90313333333,6.30633333333,6.41793333333,5.57706666667,7.42173333333,7.43893333333,4.79626666667,7.14706666667,7.45613333333
315.91,6.067,6.36253333333,6.64066666667,5.31946666666,7.4228,7.60526666667,4.92826666667,7.3186,7.4402
316.28,5.85413333333,6.26473333333,6.62293333333,5.05886666667,7.3482,7.53166666667,4.98046666667,7.32186666667,7.3044
316.64,6.18233333333,6.3056,6.75486666667,5.31053333333,7.46813333333,7.58246666667,5.3898,7.6178,7.521
317.01,6.3012,6.5598,6.74673333333,5.58826666667,7.52226666667,7.78966666667,5.5258,7.82533333333,7.74513333333
317.38,6.17113333333,6.3874,6.77466666667,5.51353333333,7.42353333333,7.63953333333,5.6036,7.7838,7.66673333333
317.75,6.75706666666,6.9018,7.4084,5.74413333333,7.67079999999,8.12306666667,5.9792,8.2496,8.41253333334
318.12,6.7844,6.9378,7.27213333333,5.31186666667,7.49800000001,8.0038,5.7546,8.11213333333,8.27486666667
318.49,6.09886666667,6.48353333333,6.7948,4.68866666667,6.7032,7.49993333333,5.43046666667,7.49086666667,7.738
318.85,6.52753333333,6.88926666667,7.34353333333,5.04406666667,6.9728,7.7144,5.7302,7.72373333333,8.08526666667
319.22,5.64326666667,5.94933333333,6.2744,4.20853333333,5.9972,6.8962,4.7156,6.69533333333,7.03013333333
319.59,6.0336,6.283,6.70513333333,4.42213333333,6.42686666666,7.38593333333,5.2758,7.38613333333,7.41486666667
319.96,6.15453333334,6.77286666667,6.9758,4.8406,6.67633333334,7.74873333334,5.84546666667,7.53613333333,7.6038
320.32,6.61826666667,6.95733333333,7.07373333333,5.10666666667,6.9282,7.839,6.04653333333,7.71306666667,7.70353333333
