wavelength,Back_DigSitf,Belly_DigSitf,Breast_DigSitf,Crissum_DigSitf,Crown_DigSitf,DorTail_DigSitf,Rump_DigSitf,Throat_DigSitf,WingTip_DigSitf
646.16,14.308,38.0756666667,36.5946666666,37.5014285714,14.5763333334,15.7599166666,15.6496666666,32.7658333334,15.8865
646.49,14.4421666666,38.1333333333,36.6026666667,37.5957380952,14.6955,15.9388333334,15.7673333333,32.8326666666,16.0538333333
646.82,14.4591666666,38.0871666667,36.6633333333,37.6180714285,14.7086666667,15.91825,15.7126666666,32.8885,16.1595
647.15,14.4788333333,38.0985,36.712,37.7321904762,14.789,16.0525,15.8151666667,32.99,16.2378333334
647.48,14.4655,38.1386666667,36.8458333333,37.7843809523,14.733,16.0651666667,15.723,33.0325,16.1803333333
647.81,14.3788333333,38.1878333333,36.8541666667,37.8187619048,14.7598333333,16.17775,15.7623333333,33.1618333334,16.2671666666
648.14,14.4471666667,38.142,36.7933333333,37.8322142857,14.7833333334,16.23875,15.7103333334,33.0681666667,16.2801666667
648.47,14.3771666667,38.1068333333,36.8128333333,37.771,14.695,16.13225,15.6358333333,33.0198333334,16.1588333333
648.80,14.2456666667,38.0213333334,36.7638333334,37.768,14.6103333333,16.0650833333,15.576,33.0476666667,16.018
649.13,14.2966666667,37.9001666666,36.6456666667,37.7798333333,14.572,16.0570833334,15.4786666667,33.0373333333,15.9913333333
649.46,14.2143333333,37.8226666667,36.5401666667,37.7613095238,14.4468333333,16.0045833333,15.3821666667,33.0296666667,15.8706666666
649.79,14.1681666667,37.7523333334,36.5401666667,37.6573809524,14.2778333333,15.836,15.239,33.037,15.6846666666
650.11,14.0678333334,37.7755,36.5341666667,37.5308095238,14.2456666666,15.67325,15.218,33.135,15.7208333334
650.44,14.1233333333,37.8091666667,36.587,37.588452381,14.2388333334,15.6415,15.2151666666,33.1701666667,15.6076666667
650.77,14.0815,37.7331666666,36.5816666667,37.4845952381,14.1285,15.5695833333,15.0391666667,33.1746666666,15.5273333334
651.10,14.0863333333,37.7511666667,36.5083333333,37.509047619,14.1215,15.55625,15.0865,33.3433333334,15.4755
651.43,14.0935,37.7348333333,36.471,37.4946428571,14.1426666667,15.5525,15.0701666666,33.1815,15.4741666666
651.76,13.967,37.7755,36.5663333334,37.4530238095,14.1541666666,15.55875,15.1325,33.179,15.4928333333
652.09,13.9931666666,37.781,36.564,37.5071904762,14.257,15.6104166666,15.2493333333,33.0858333333,15.6411666667
652.42,14.1336666667,37.9871666666,36.7486666666,37.5908333334,14.3625,15.7458333333,15.3888333334,33.173,15.8131666666
652.75,14.12,38.0476666667,36.8391666667,37.6965714286,14.4068333333,15.7189166666,15.4876666667,33.2476666666,15.8436666666
653.08,14.2316666666,38.2201666667,36.9996666667,37.7621666667,14.4598333333,15.7598333333,15.5433333333,33.386,15.9191666666
653.41,14.4946666666,38.4011666666,37.1595,38.0044761904,14.7606666666,15.94175,15.8275,33.4848333333,16.2426666666
653.74,14.4556666666,38.305,37.1426666667,38.0003571428,14.688,16.0005,15.6976666667,33.258,16.0693333334
654.06,14.4081666667,38.3248333333,37.1803333333,37.9583333333,14.6728333333,16.0643333333,15.6958333334,33.1101666667,16.1575
654.39,14.4268333333,38.5033333333,37.3108333334,38.0159523809,14.8431666667,16.0960833333,15.836,33.1186666667,16.3556666667
654.72,14.2523333333,38.4095,37.2231666667,37.8352380952,14.7668333334,16.0128333333,15.6746666667,32.7896666666,16.3638333334
655.05,14.1448333334,38.2946666667,37.1728333333,37.7744285715,14.7616666667,15.961,15.6426666667,32.906,16.4311666667
655.38,14.2346666667,38.4006666666,37.2301666667,37.8326428571,14.7061666666,15.9386666667,15.635,32.9493333333,16.4033333333
655.71,14.3933333334,38.4125,37.2936666667,37.9370714285,14.7678333333,16.0635833333,15.7038333333,33.028,16.5063333333
656.04,14.2916666667,38.3261666666,37.1665,37.9850714286,14.7621666666,15.9099166666,15.657,32.9135,16.4413333334
656.37,14.2218333334,38.4303333333,37.1651666667,37.8755952381,14.7801666667,15.98175,15.6263333334,32.8906666666,16.4771666666
656.69,14.0625,38.4088333333,37.1978333333,37.8565,14.701,16.0218333333,15.5091666667,32.744,16.4263333334
657.02,13.8256666667,38.1513333333,37.0786666667,37.7130952381,14.4461666667,15.90625,15.2675,32.638,16.166
657.35,13.8356666666,38.2823333333,37.208,37.8248333333,14.4545,15.9149166667,15.2756666667,32.796,16.2786666667
657.68,13.9783333334,38.3465,37.186,37.8586190476,14.5296666666,15.9835,15.3421666666,32.7858333333,16.4213333333
658.01,14.0568333333,38.411,37.2718333334,37.9782857143,14.525,16.1184166666,15.3878333334,32.8963333334,16.3485
658.34,14.0845,38.5293333333,37.2975,38.0800952381,14.6031666667,16.1506666667,15.3895,33.0693333334,16.4361666667
658.66,14.0573333333,38.5936666667,37.2916666667,38.0702380953,14.615,16.1900833333,15.3595,33.053,16.337
658.99,14.007,38.4756666666,37.1738333334,38.0206428571,14.6011666667,16.2268333334,15.2961666667,33.0211666667,16.338
659.32,13.9228333333,38.4543333333,37.0853333333,37.8322857143,14.484,16.1223333333,15.1756666666,33.0225,16.2106666666
659.65,13.9746666667,38.461,37.0936666667,37.7427142857,14.4783333334,16.2686666666,15.157,33.0946666666,16.2463333334
659.98,14.1143333334,38.5255,37.1976666667,37.8227619048,14.556,16.3798333333,15.2493333334,33.3265,16.3505
660.31,14.1505,38.447,37.1588333334,37.8332857143,14.6671666667,16.4090833333,15.332,33.4071666666,16.4445
660.63,14.187,38.6148333333,37.2388333334,37.8601190476,14.633,16.4853333333,15.355,33.4421666666,16.3645
660.96,14.3155,38.6553333333,37.3428333334,37.9426190476,14.714,16.54225,15.5071666667,33.5523333333,16.4478333334
661.29,14.252,38.6358333333,37.3155,37.923,14.6725,16.463,15.4788333333,33.5883333334,16.3335
661.62,14.2698333334,38.5488333334,37.2281666666,37.8844761905,14.6616666666,16.5109166666,15.5003333333,33.5265,16.3325
661.94,14.4278333334,38.553,37.3385,37.9743809524,14.7221666667,16.6346666666,15.6136666666,33.6853333334,16.3451666667
662.27,14.4458333333,38.5618333333,37.3925,38.0331666667,14.698,16.57075,15.6448333334,33.6648333334,16.4895
662.60,14.4346666666,38.6381666666,37.4381666667,37.9734047619,14.6505,16.4455,15.5968333333,33.7385,16.4421666666
662.93,14.381,38.7838333334,37.581,38.0623095238,14.6571666666,16.42875,15.5928333333,33.6006666666,16.4876666667
663.26,14.3208333333,38.7193333334,37.6068333333,38.0683809523,14.6065,16.33675,15.5448333333,33.6145,16.4113333334
663.58,14.2766666667,38.6198333333,37.477,38.0545238095,14.5013333333,16.2299166666,15.4408333333,33.319,16.3091666667
663.91,14.2313333333,38.6833333333,37.3225,37.9922619048,14.3008333333,16.0439166666,15.337,33.1791666666,16.1338333334
664.24,14.1595,38.4308333334,37.1881666666,37.9234047619,14.3443333334,15.9213333333,15.3361666667,33.221,16.1645
664.57,13.9836666667,38.3453333333,37.0505,37.8002380952,14.2713333334,15.8371666666,15.2146666667,33.0606666667,16.0056666667
664.89,13.9515,38.4218333333,37.0853333334,37.8671904762,14.2833333334,15.9600833334,15.2535,33.0563333333,16.0528333333
665.22,13.797,38.4271666666,37.1475,37.8467619048,14.0498333333,15.70825,15.0245,32.9233333334,15.942
665.55,13.6528333333,38.413,37.0281666667,37.805452381,13.932,15.537,14.9475,32.6846666667,15.8496666667
665.87,13.837,38.4278333334,37.0093333333,37.7859047619,13.96,15.6786666666,15.0096666667,32.7533333333,15.843
666.20,13.8856666666,38.4821666667,37.0291666667,37.9700714285,14.0808333334,15.8925833334,15.1308333334,32.7346666666,15.995
666.53,13.8583333333,38.4735,37.1571666666,38.1764761905,14.0966666667,15.8693333334,15.1171666667,32.9498333333,16.0726666667
666.86,13.855,38.462,37.131,38.0823571429,14.0401666667,15.7213333333,15.0536666666,32.9391666666,16.1026666666
667.18,13.8585,38.389,37.14,38.0361666667,14.0918333333,15.7163333334,15.1375,32.9643333333,16.1563333333
667.51,13.881,38.306,37.2248333333,38.0597380952,14.1691666666,15.801,15.1963333334,33.0401666666,16.2453333334
667.84,14.0381666666,38.456,37.3185,38.1073809524,14.3211666667,15.9723333333,15.273,33.092,16.5275
668.16,14.1558333333,38.5175,37.3635,38.1763333333,14.379,16.1020833334,15.3,33.1638333333,16.6376666666
668.49,14.1945,38.4591666667,37.4765,38.2108571429,14.4358333334,16.11475,15.3603333333,33.3698333334,16.616
668.82,14.3383333334,38.48,37.4668333333,38.2389761905,14.5615,16.1698333333,15.4328333334,33.4123333333,16.705
669.14,14.5265,38.4958333333,37.5561666667,38.2591190476,14.677,16.2806666666,15.5475,33.3765,16.8026666666
669.47,14.4566666667,38.5991666667,37.684,38.3147380953,14.7641666666,16.2341666667,15.559,33.475,16.8373333333
669.80,14.5355,38.5083333333,37.8245,38.2628333333,14.8605,16.2426666667,15.6336666667,33.6126666667,16.8785
670.13,14.6626666667,38.5981666667,37.8421666667,38.2423571428,14.947,16.4175,15.7681666667,33.6895,16.97
670.45,14.695,38.8525,38.0583333333,38.4992380952,15.1366666667,16.652,15.9746666667,33.768,17.0938333333
670.78,14.506,38.8553333334,38.1096666667,38.4589523809,15.0031666667,16.55,15.825,33.813,16.9176666666
671.10,14.5945,38.9935,38.1898333333,38.5721666666,15.0121666667,16.5496666666,15.8481666667,33.8556666666,16.8905
671.43,14.6063333333,39.0496666666,38.1651666667,38.6572142857,15.0611666666,16.6128333334,15.9781666667,33.9393333333,16.9456666666
671.76,14.6326666667,39.0191666667,38.1583333333,38.7078809524,15.1098333333,16.5194166666,16.0188333333,33.925,17.0243333334
672.08,14.5978333333,39.1883333334,38.1513333334,38.6547380952,15.2085,16.4345833333,15.9683333333,33.7466666667,17.226
672.41,14.5735,39.2123333334,38.1875,38.6083095238,15.3623333333,16.5219166667,16.0895,33.8871666667,17.4145
672.74,14.4761666667,39.1076666667,38.1933333333,38.584047619,15.3381666667,16.49225,16.0153333333,33.9036666666,17.3255
673.06,14.6266666667,39.33,38.3296666666,38.7903809523,15.341,16.5879166667,16.1233333334,34.0633333334,17.3888333334
673.39,14.637,39.3581666666,38.2421666667,38.7263571428,15.2216666667,16.4009166666,16.0745,33.9781666666,17.2456666667
673.72,14.5415,38.9978333334,38.0418333333,38.4975714286,15.0735,16.39825,16.0505,33.8835,17.0221666667
674.04,14.5963333333,38.7798333333,37.9491666667,38.4287142857,15.1106666667,16.4385833333,16.0206666667,33.8896666667,17.0966666667
674.37,14.7273333333,39.0845,38.1081666666,38.643,15.2528333333,16.5576666667,16.2076666667,33.8931666667,17.2211666666
674.69,14.6323333333,38.8625,38.0686666667,38.409952381,15.2831666667,16.5594166667,16.2065,33.7355,17.2701666666
675.02,14.5206666667,38.6941666667,38.2116666667,38.2638333334,15.2951666667,16.4899166667,16.0618333333,33.6013333333,17.2236666666
675.35,14.526,38.706,38.2003333334,38.1730714286,15.2491666666,16.59,16.0173333333,33.5585,17.1806666666
675.67,14.4995,38.6108333333,38.1788333333,38.2330714286,15.162,16.5990833334,15.97,33.6166666666,16.9425
676.00,14.563,38.7811666667,38.1463333334,38.4402857143,15.0896666667,16.6429166667,15.8915,33.7511666667,16.8438333333
676.32,14.5705,39.0061666667,38.1946666667,38.5928095238,15.1575,16.7473333333,15.9318333333,33.8806666667,17.029
676.65,14.456,38.7658333333,38.1361666666,38.3833809524,15.0935,16.7670833334,15.8853333334,33.8691666667,16.933
676.97,14.5051666667,38.8048333333,38.3473333334,38.5536666667,15.0505,16.8601666667,15.8586666666,34.0298333333,16.9158333334
677.30,14.4751666667,38.9636666666,38.4488333333,38.6698809524,15.0876666667,16.8570833334,15.7226666666,34.0483333334,17.0166666666
677.63,14.4231666667,38.9411666667,38.4185,38.5196428572,14.9631666667,16.8334166666,15.6216666667,33.9035,16.8936666666
677.95,14.3586666667,38.6785,38.3125,38.4393571428,14.9211666667,16.83475,15.5716666666,33.7851666666,16.846
678.28,14.3383333334,38.7141666667,38.3198333334,38.5345238095,14.769,16.8231666667,15.4231666666,33.7853333333,16.6811666667
678.60,14.416,38.8365,38.2435,38.7439761905,14.6701666667,16.80775,15.5378333333,33.8693333333,16.6268333333
678.93,14.408,38.8611666666,38.2983333333,38.8207619048,14.6223333333,16.7670833334,15.5268333333,34.0251666667,16.551
679.25,14.4243333333,38.8406666667,38.2783333334,38.7745952381,14.5961666667,16.7480833333,15.583,34.0466666666,16.581
679.58,14.3985,38.821,38.2543333333,38.6182857143,14.5916666667,16.6968333333,15.6093333333,33.973,16.5976666666
679.90,14.4895,38.6781666667,38.3143333333,38.5767619048,14.5791666667,16.7269166666,15.6526666666,33.9775,16.5813333333
680.23,14.5675,38.7275,38.2001666667,38.6996904762,14.6935,16.7783333333,15.6508333333,33.9216666666,16.6903333334
680.55,14.415,38.6811666667,38.079,38.6484761905,14.703,16.7535,15.6188333334,33.7661666667,16.6906666666
680.88,14.4513333334,38.6956666666,38.0286666666,38.6394761905,14.749,16.6231666667,15.6915,33.731,16.6645
681.20,14.5041666667,38.7615,38.0391666666,38.78,14.7165,16.5759166666,15.7321666667,33.7556666667,16.5681666667
681.53,14.7396666667,38.9213333333,38.1526666667,38.9405476191,14.8348333333,16.7826666667,15.8826666666,34.0333333334,16.7726666667
681.85,14.862,39.1525,38.2401666666,39.0498571429,15.1055,16.921,16.0585,34.2256666666,16.9956666667
682.18,14.85,39.0838333334,38.201,38.8825238095,15.1986666666,16.864,15.9876666667,34.1155,17.0451666666
682.50,14.8301666667,39.0276666666,38.156,38.7907857142,15.2135,16.8093333334,16.0195,34.0485,16.9891666667
682.83,15.0493333333,39.1998333333,38.3243333333,39.0205238095,15.3795,17.0174166666,16.2265,34.2521666666,17.217
683.15,14.963,39.1001666667,38.3518333334,39.0176428572,15.4015,17.0615,16.2936666667,34.1525,17.2565
683.48,14.9116666666,39.2313333333,38.3613333334,39.1035238095,15.338,17.0018333333,16.2353333333,34.1485,17.1253333333
683.80,14.884,39.284,38.5186666667,39.0691428571,15.3316666666,16.9275833334,16.2548333333,34.193,17.0685
684.13,14.9471666667,39.2438333333,38.5981666667,39.0669523809,15.324,16.9895,16.2638333334,34.1595,17.0203333333
684.45,15.1931666667,39.4,38.8045,39.3000238095,15.5065,17.18125,16.3923333334,34.3835,17.2648333333
684.78,15.3441666667,39.5811666666,39.0468333333,39.4222380952,15.7886666667,17.3636666666,16.6323333333,34.6346666666,17.6376666666
685.10,15.2008333333,39.5238333333,38.9431666667,39.3311190476,15.8186666667,17.1831666667,16.5275,34.4893333334,17.579
685.43,15.286,39.48,39.0118333333,39.3558095238,15.7651666667,17.221,16.5483333334,34.4933333334,17.5738333334
685.75,15.2686666666,39.5493333334,39.2048333333,39.486952381,15.6188333333,17.3479166667,16.5471666666,34.7148333334,17.4673333333
686.08,15.2616666666,39.6656666666,39.3001666667,39.6298571428,15.7228333333,17.4619166667,16.5576666667,34.8746666667,17.649
686.40,14.9216666667,39.4351666667,39.216,39.4494047619,15.5236666666,17.2245833334,16.2398333333,34.665,17.452
686.72,14.9588333334,39.4063333333,39.2175,39.4910952381,15.5308333333,17.2645833334,16.267,34.7813333334,17.3808333333
687.05,14.9253333334,39.2113333333,39.1268333333,39.4085952381,15.5166666666,17.3151666667,16.2988333334,34.7206666666,17.446
687.37,14.868,39.0355,39.0056666667,39.4002380952,15.248,17.2490833334,16.131,34.5745,17.3118333334
687.70,14.8156666666,39.1683333334,39.0776666667,39.4142857143,15.2976666667,17.20475,16.1053333333,34.6998333333,17.4415
688.02,14.5375,39.0351666667,38.9695,39.1392380952,15.1435,17.228,16.0685,34.5381666666,17.2425
688.34,14.3876666667,39.0281666667,38.8248333333,39.0366190476,15.0483333333,17.121,15.9015,34.3653333334,17.2256666666
688.67,14.3566666666,38.9393333333,38.7103333334,38.9227380952,14.796,17.0631666666,15.741,34.3085,16.9926666667
688.99,14.3398333333,38.8106666666,38.7218333334,38.9113095238,14.7878333334,17.0578333333,15.7426666667,34.3101666666,16.9391666667
689.32,14.4586666667,38.8878333333,38.6925,39.0314761905,14.9725,17.12025,15.902,34.3186666667,17.0828333333
689.64,14.4923333333,38.9001666666,38.666,38.9359285714,14.907,17.166,15.9195,34.1961666667,17.0728333333
689.96,14.7078333333,39.0083333334,38.6018333334,38.9798333334,15.0546666667,17.4443333334,16.0611666667,34.3483333333,17.2838333334
690.29,14.712,39.168,38.7116666667,39.045,15.0411666666,17.4795833333,15.9275,34.3666666667,17.3823333334
690.61,14.5426666666,39.304,38.5335,38.9361904762,14.8768333333,17.446,15.7146666667,34.2855,17.1618333333
690.94,14.5195,39.2408333333,38.5151666667,38.9168809524,15.0476666667,17.5795833334,15.8883333333,34.1561666667,17.1743333333
691.26,14.5603333333,39.1753333333,38.4143333334,38.9259761905,15.1688333334,17.7124166667,16.0283333333,34.1118333333,17.2753333333
691.58,14.6881666666,39.2116666667,38.5478333333,39.1102619048,15.192,17.6604166667,15.9186666666,34.22,17.3335
691.91,14.9621666666,39.3283333333,38.8938333333,39.4565952381,15.3813333333,18.0423333334,16.1616666666,34.5116666667,17.392
692.23,14.9663333334,39.3843333333,38.99,39.477952381,15.5465,18.1160833333,16.347,34.5341666667,17.5478333333
692.55,14.6165,39.2228333333,38.8321666666,39.345952381,15.3911666666,17.9798333334,16.2478333334,34.3126666667,17.413
692.88,14.5016666666,39.262,38.7983333333,39.3363333333,15.3266666667,18.1023333333,16.1228333333,34.3566666666,17.4243333333
693.20,14.6471666666,39.4435,38.846,39.5551190476,15.5033333333,18.221,16.266,34.5776666667,17.7168333334
693.52,14.8225,39.6265,39.1696666667,39.8999761905,15.5895,18.3428333334,16.4056666666,34.6978333333,17.6851666667
693.85,14.8366666667,39.4266666667,39.0365,39.9469523809,15.5353333333,18.405,16.3681666667,34.7238333334,17.6115
694.17,14.9776666667,39.3193333334,39.405,40.000547619,15.814,18.6058333333,16.5878333333,34.9238333334,17.918
694.49,15.0193333333,39.3905,39.4933333334,39.9439761905,15.7733333333,18.4829166666,16.5241666667,35.0898333334,17.9333333333
694.82,14.92,39.3521666667,39.2995,39.8390714286,15.5011666667,18.27625,16.3036666667,35.0866666667,17.5976666666
695.14,14.834,39.2741666667,39.1166666666,39.8058333333,15.4813333334,18.353,16.322,34.9788333333,17.4976666666
695.46,14.6746666667,39.158,38.864,39.5356428572,15.3848333333,18.0905833334,16.2016666667,34.8348333334,17.4546666666
695.79,14.5995,39.119,38.8101666667,39.4758809524,15.293,18.0421666666,16.0143333333,34.8713333333,17.395
696.11,14.8418333333,39.2451666667,38.8926666667,39.5337857143,15.3095,18.12275,16.023,35.0583333333,17.45
696.43,14.7911666666,39.1931666667,38.8811666667,39.3623095238,15.2666666667,17.928,15.9228333333,34.9083333334,17.3785
696.75,14.719,39.1345,38.8776666667,39.3600238095,15.1823333333,17.8930833333,15.8351666667,34.9518333334,17.1801666666
697.08,14.4415,39.0253333333,38.544,39.1050238095,15.069,17.7355,15.6193333333,34.8033333333,17.1318333334
697.40,14.397,39.0783333334,38.662,38.978952381,15.1458333333,17.6719166666,15.712,34.727,17.2248333333
697.72,14.5135,39.1138333333,38.717,39.1677380953,15.2561666667,17.6555833334,15.836,34.8535,17.3195
698.05,14.5766666666,39.1695,38.7663333333,39.2701190476,15.3598333333,17.8544166667,16.004,34.966,17.419
698.37,14.827,39.2596666667,38.9105,39.4215952381,15.581,18.0879166666,16.2365,35.0051666666,17.5861666667
