wavelength,Back_LopPusm,Belly_LopPusm,Breast_LopPusm,Crissum_LopPusm,Crown_LopPusm,DorTail_LopPusm,Patch10_LopPusm,Patch11_LopPusm,Rump_LopPusm,Throat_LopPusm,WingTip_LopPusm
735.79,15.2307333333,45.9072333333,30.0629757576,53.9489333333,12.3728,10.6515,54.5526,59.4106,18.4309333333,5.7802,17.0903222222
736.11,15.4818666666,46.0328666667,30.1792484848,54.1368,12.4714666667,10.8400666667,54.7124666667,59.6771333333,18.6452666667,6.07426666667,17.3476444444
736.43,15.5048666667,45.9105333333,30.0371454545,54.0098,12.4754,10.7585333333,54.7058666667,59.593,18.6200666667,6.00486666667,17.3733111111
736.74,15.3712,45.6935666667,29.7416545454,53.7754666667,12.2416,10.7163333333,54.5065333333,59.3924666667,18.4586666667,5.82426666667,17.2660444444
737.06,15.7764666667,46.1439,29.9576181818,54.1204666667,12.6604666667,10.9669333333,54.7858666667,59.8188666667,18.8033333333,6.06833333333,17.6246555556
737.38,15.7988,46.1961333333,30.0288545455,54.2471333333,12.9608666667,11.1062,54.7188,60.0448,18.9498666667,6.35146666667,17.9176666667
737.69,15.1596,45.6117666667,29.4190242424,53.422,12.6728666667,10.7664,54.3412666667,59.3247333333,18.5114,5.98166666667,17.5977666667
738.01,15.1374,45.5145666667,29.627,53.6218,12.7222666667,10.7959666667,54.6002,59.4283333333,18.578,6.08746666667,17.5276222222
738.33,15.2964666667,45.7721,29.6461818182,53.7426,13.0097333333,10.826,54.4437333333,59.2990666667,18.6912,6.39693333333,17.6580555555
738.64,15.7020666667,46.2064333334,30.0060666667,54.1851333333,13.2572,11.1734,54.9215333333,59.6710666667,18.947,6.6862,17.9867888889
738.96,15.7059333334,45.9717,29.7402969697,53.9234666667,13.3088,11.2253666667,54.7281333333,59.461,18.9392,6.83246666667,18.0006222222
739.28,15.6778,46.1833333333,29.6046484849,54.0786666667,13.2939333333,11.2139333333,54.8782666667,59.4734666667,18.9569333333,6.67653333333,18.0315777778
739.59,15.2974666666,46.1513666667,29.3292969697,54.028,13.0471333333,10.9609666667,54.8369333333,59.2406666667,18.591,6.37033333333,17.8326555556
739.91,15.2796666667,46.2138666667,29.4734606061,54.0431333333,13.0148666667,10.9218,54.8206,59.1648,18.5553333333,6.3884,17.8174222222
740.23,15.0695333333,45.8591666667,29.2404969697,53.8952,12.8296666667,10.6251666667,54.5786,58.8964,18.4056,6.04413333333,17.5382444444
740.54,14.5279333333,45.4708,28.8640969697,53.4310666667,12.3314666667,10.1747,54.2813333333,58.5304666667,17.9628666667,5.4542,16.9608222222
740.86,14.3754666667,45.4843666667,28.7100787879,53.4799333333,11.9586,9.84430000001,54.4750666667,58.3714,17.7822,5.03533333333,16.7671111111
741.18,14.3952,45.4235,28.7710727272,53.7302,11.6706666667,9.43946666666,54.5077333333,58.3829333333,17.675,4.62593333333,16.4847666667
741.49,14.0623333333,45.1950666667,28.4027454545,53.1680666667,11.4958666667,9.19373333334,54.1734666667,57.9648666667,17.5202666667,4.49873333334,16.3716
741.81,14.5845333333,45.3702666667,28.8459393939,53.4977333333,11.9287333333,9.65646666667,54.4886666667,58.4832666667,18.0122,5.07873333333,16.8578888889
742.12,14.8005333333,45.3376333333,29.0301212121,53.303,12.1205333333,9.94326666667,54.3059333333,58.4749333333,18.2788,5.22733333333,16.9502777778
742.44,14.8323333333,45.3964333333,29.1398181818,53.1566,12.0447333333,9.80903333333,54.1444666667,58.7059333333,18.2848,4.95153333333,16.9702555555
742.76,15.2253333333,45.5102666667,29.4977636364,53.0778666667,12.5136666667,10.3186666667,54.1361333333,58.6695333333,18.6385333334,5.37253333333,17.0940111111
743.07,15.4836,45.4921333333,29.7405878788,53.2936666667,12.748,10.4231,54.4582,58.9122,18.9092666667,5.536,17.2054666667
743.39,15.8462666667,45.4588666667,29.9259818182,53.4506,12.9787333333,10.7505666667,54.5169333334,58.9622,19.2252666667,5.69746666667,17.4513
743.70,16.5204,46.0253666667,30.5380121212,53.8978,13.5156666667,11.239,55.296,59.5222666667,19.6612666667,6.18906666667,17.8477
744.02,17.1338,46.0207666667,30.7254545455,54.0572,14.0428,11.7604,55.4353333334,59.432,20.0604666667,6.9464,18.3939
744.34,17.6854,46.2872,31.1748848485,54.2194666667,14.5712666667,12.4502333333,55.8441333333,59.9047333333,20.5425333333,7.51513333333,18.9202666667
744.65,18.0902666667,46.8663333333,31.6786969697,54.4212666666,15.032,13.0816,56.2210666667,60.4312,20.9808,8.02953333333,19.3618333333
744.97,18.3676666667,47.1853666667,32.0627212121,54.9070666667,15.0974,13.2426333333,56.7003333333,60.8936666667,21.2132,8.07313333333,19.5170666667
745.28,18.6472666667,47.4938666667,32.3736363636,55.1262666667,15.3506666667,13.6095666667,57.3326666667,61.0249333333,21.5922,8.2204,19.6781888889
745.60,18.0226666667,47.1804,31.7946848485,54.9522666667,14.8268666667,12.9345333333,57.058,60.6422666667,21.0722666667,7.71513333333,19.2433666667
745.91,17.5836,46.6577333333,31.2265757576,54.7819333333,14.5608666667,12.7225,56.8038666667,60.1674,20.8153333333,7.50586666667,18.7610777778
746.23,17.0227333333,46.2955666667,30.8671454545,54.8748,14.1960666667,12.4027333333,56.7269333333,60.2562666667,20.4012,6.94133333333,18.5189222222
746.55,16.7173333333,45.8557333333,30.444169697,54.2204666667,13.9157333333,12.0594666667,55.8363333333,59.7282666667,19.9670666667,6.62173333333,18.1621111111
746.86,16.796,46.2906,30.7928121212,54.4704666667,14.1485333333,12.0803,56.3207333333,60.4392,20.0932666667,6.6486,18.4877777778
747.18,16.5934,46.2625333333,30.6634121212,54.2851333333,13.8931333333,11.9158333333,56.0963333333,60.3292666667,19.7994666667,6.529,18.4034555555
747.49,15.9933333333,46.1761,30.3013030303,54.384,13.3242666667,11.3723,56.0959333333,60.4830666666,19.3237333333,5.84226666667,17.9860777778
747.81,15.5316666667,45.5243333333,29.6309636363,53.5777333333,12.9664666667,10.9379333333,55.308,59.5646,18.8396,5.557,17.4362666667
748.12,15.66,45.5196333333,29.6604545455,53.4456,13.292,11.1144,55.2166,59.5359333333,18.912,5.975,17.6644777778
748.44,15.4503333333,45.4017,29.4240727273,53.3832666667,13.3541333333,11.0555666667,55.0760666667,59.5724,18.8235333333,5.85,17.6598
748.75,14.9654666667,45.0994666667,28.9715151515,52.9209333333,13.2097333333,10.5345666667,54.6029333333,59.3549333333,18.2707333333,5.22326666667,17.3255888889
749.07,15.2008,45.2961333333,29.1647212121,52.9903333333,13.5796,10.7915,54.8167333333,59.6014,18.4843333333,5.26226666667,17.6117111111
749.38,15.2894666667,45.3889333333,29.4936848485,52.9619333333,13.6256666667,10.9136666667,54.9357333333,59.6579333333,18.5234,5.40646666667,17.8753222222
749.70,15.4121333333,45.3860333333,29.3536484848,52.5832,13.6240666667,10.9579666667,54.755,59.3255333333,18.7061333333,5.75373333333,17.9658
750.01,15.3424,45.3814,29.3693515152,52.5484,13.4844666667,10.9943,54.8482666666,59.2354666666,18.7091333333,5.88453333333,18.1925555556
750.33,15.1883333333,45.3408666667,28.964769697,52.6646,13.3100666667,11.0814666667,54.5952666667,59.1802666667,18.7294666667,5.86713333333,18.0977555556
750.64,15.6018666667,45.4429666667,29.4063030303,52.7265333333,13.9604,11.6297666667,54.7636666666,59.1706666667,19.3556,6.54806666667,18.6663333333
750.96,16.3739333333,45.9143333333,30.0355575758,53.1151333333,14.7688666667,12.3256333333,55.1134,59.4889333333,20.2325333333,7.3442,19.3332222222
751.27,16.8464,47.1043,30.9467515152,54.5122,15.2315333333,12.7277666667,56.428,61.0138666667,20.8164666667,7.59520000001,19.9832888889
751.59,16.8328,47.1886666667,30.8688909091,54.8193333333,15.1689333333,12.6126666667,56.5718,61.2456666667,20.9044666667,7.48219999999,20.0154222222
751.90,17.2593333334,47.5734,31.1446060606,54.9214,15.4224,13.0518,56.8208,61.3482,21.1348666667,7.94966666666,20.3382
752.22,17.3566,47.6355,31.1081393939,55.1046,15.0452,13.1002666667,56.7422666667,61.2697333333,21.2074,8.04040000001,20.2660333333
752.53,17.2121333333,47.0799,30.8649818182,54.4567333333,14.8155333333,12.9039666667,56.0036,60.6942,21.0234,8.00766666666,19.8887
752.85,17.1960666667,47.2523,30.8695030303,54.4544,14.7768,12.7492666667,55.9066,60.4968666667,20.7689333333,7.85866666666,19.6238
753.16,17.0542,47.0542666667,30.8836848485,54.4974666667,14.7379333333,12.4781,55.8752666667,60.4603333334,20.5523333333,7.47733333333,19.5555111111
753.47,17.3176666667,47.6063666667,31.1761939394,54.906,14.891,12.6957666667,56.2533333333,60.8599333333,20.7609333333,7.57186666667,19.4918
753.79,17.3351333333,47.0186333333,31.0948484848,54.1569333333,14.8403333333,12.6664666667,55.7505333333,59.9164666667,20.5967333333,7.60673333333,19.3196888889
754.10,16.9748666667,46.7028666667,30.7420666667,53.9108,14.2746,12.3844666667,55.264,59.8376,20.2766666667,7.18106666667,19.0492333333
754.42,16.2932666667,46.0473666667,30.1857575758,53.1937333333,13.4213333333,11.6499333333,54.7146666667,59.1256,19.4353333333,6.4512,18.3733222222
754.73,15.7765333333,44.9360666667,29.3735757576,52.0620666667,12.7971333333,11.1538666667,53.4779333333,57.7888666667,18.8734,5.95273333333,17.7181222222
755.05,15.6428,44.9884666667,29.3428424242,52.1071333333,12.6880666667,10.9445666667,53.443,57.7818666667,18.6521333333,5.617,17.6382222222
755.36,15.6545333333,45.1126,29.3311454545,52.2432,12.8677333333,10.7716666667,53.3302666667,57.8012,18.7476,5.51833333333,17.6975555556
755.67,15.4211333333,45.0425333333,29.3651939394,52.1762666667,12.8618666667,10.5336333333,53.5814,57.8687333333,18.6318666667,5.40413333333,17.6449555556
755.99,15.6454666667,45.2800333333,29.4873272727,52.6211333333,12.7719333333,10.5820666667,54.0802,57.9607333333,18.7168,5.39913333333,17.9110666667
756.30,15.7475333333,45.4249,29.4924060606,52.6691333333,12.8076,10.8954333333,54.1864,57.9098666667,18.8826,5.46433333333,18.1728777778
756.62,15.7371333333,45.5440666667,29.2043272727,52.6778666667,12.7188666667,10.5274333333,54.2612666667,57.9034,18.8344,5.32693333333,18.058
756.93,15.4156666667,45.0007666667,28.941860606,52.4752666667,12.7054,10.2127333333,53.9612,57.4978666667,18.6402,4.82406666667,17.9088
757.24,15.4423333333,45.3533333333,29.1163393939,52.8665333333,12.8346,10.2652333333,54.3146666667,57.9703333333,18.5993333333,4.57026666667,17.9600111111
757.56,15.6246666667,45.4955,29.3149212121,53.33,13.0785333333,10.0638,54.7164,58.107,18.6902666667,4.63026666667,17.9657888889
757.87,16.0132666667,45.8626333333,29.7472727273,53.4856,13.5616666667,10.5057666667,54.7130666667,58.2873333333,19.1088,5.14426666667,18.1103333333
758.18,16.4342,46.6714333333,30.2337030303,53.817,14.2973333333,11.1269666667,55.2109333333,58.7925333334,19.5636666667,5.73733333333,18.7840666667
758.50,16.3386,46.2153,30.0482424242,53.3208,14.1487333333,11.2839666667,54.7578666667,58.135,19.3033333333,5.76073333333,18.5733111111
758.81,16.4595333333,46.0916,30.1736848485,53.0118,14.2579333333,11.5662333333,54.765,57.8973333333,19.3754,6.04826666667,18.5714111111
759.13,16.3096,45.8878666667,30.0157090909,52.9546666667,14.1120666667,11.5112,54.54,57.6915333333,19.1658666667,5.9896,18.3108666667
759.44,16.3158,46.0034,30.1225757576,52.924,14.3674666667,11.7883666667,54.7092,57.8085333333,19.3014,6.26646666667,18.3795222222
759.75,16.3339333333,46.2138666667,30.2899030303,53.1854666667,14.618,11.5512333333,54.8828,58.1609333333,19.6087333333,6.48486666667,18.5207444445
760.07,16.0244666667,45.9263,30.2716787879,52.9032,14.2919333333,11.4194333333,54.7190666667,57.9016,19.3763333333,6.4732,18.2851333333
760.38,16.3824666667,46.2259333333,30.3199636364,52.7708666667,14.4611333333,11.8285333333,54.7195333333,57.9997333333,19.5896666667,6.98906666667,18.6270111111
760.69,16.5100666667,46.4529,30.3572181818,52.8274,14.5287333333,11.7629666667,54.6643333333,58.0668666667,19.6296,7.2146,18.6358888889
761.01,16.5276666667,46.6152666667,30.3524181818,52.6365333333,14.598,11.9996666667,54.4575333333,58.0588,19.5696,7.2932,18.6585
761.32,16.3612666667,46.3998,30.2124060606,52.851,14.4777333333,11.7523,54.5834,58.1963333333,19.3522,6.9664,18.7380666667
761.63,16.1578666667,46.0876333333,29.9390787879,52.6979333333,14.2820666667,11.3765,54.2602,58.028,19.1254666667,6.60333333333,18.4443222222
761.94,16.0350666667,46.1797,29.8964909091,52.6087333333,14.111,11.0709,54.2702,57.8794666667,18.9808666667,6.449,18.3325777778
762.26,15.5957333333,45.8501333333,29.6116666667,52.3532,13.6224666667,10.7292666667,53.9912,57.7812,18.5744666667,5.9604,18.1211222222
762.57,15.5924,45.8624,29.5612424242,52.2148,13.5576,10.6799666667,53.666,57.6916,18.5145333333,5.81426666667,18.2782111111
762.88,15.5902666667,45.8187333333,29.3817515151,52.0823333334,13.3451333333,10.4912333333,53.3453333333,57.4574,18.366,5.59413333334,18.2691
763.20,16.0008666666,46.0323333333,29.6300666667,52.2736666667,13.5750666667,10.9386333333,53.6169333333,57.6995333333,18.5244,5.837,18.5500555556
763.51,16.3123333333,46.3214333333,29.9236666667,52.4847333333,13.9364666667,11.3348333334,53.7392,57.9635333333,18.7524,6.00853333333,18.8041333333
763.82,16.2316666667,46.4068333333,30.0844848485,52.4885333333,13.9354,11.4022333333,53.8141333333,57.9464666667,18.7752,5.96626666667,18.8064444445
764.14,16.1015333333,46.4363333333,30.0518727273,52.5554666667,13.8742,11.1932666667,53.7452666667,57.8874666667,18.7688666667,5.80593333333,18.9147111111
764.45,16.2161333333,46.2582,29.9475212121,52.4276666667,13.8772666667,11.1391666667,53.6834666667,57.6914666667,18.8444,5.77046666667,18.9316
764.76,15.9506666667,46.3015333333,29.5680787879,52.1239333333,13.6471333333,10.9866666667,53.5106,57.2679333333,18.5295333333,5.582,18.7736555556
765.07,16.1524666667,46.5518,29.7695939394,52.4893333333,13.6704,11.0648,53.95,57.5704666666,18.6567333333,5.72546666667,19.0292888889
765.39,16.3536666667,46.6575333333,29.9593515152,52.7099333333,14.0792666667,11.3457333333,54.3009333333,57.8168666667,19.0663333333,6.0458,19.3056222222
765.70,16.4518,46.6680333333,30.0595757576,52.7118666667,14.2916666667,11.3497,54.2778,57.7932,19.0884,6.11626666667,19.3986
766.01,16.5784,46.8865666667,30.2882666667,52.8764,14.5856666667,11.5025333333,54.6464666667,57.7584666666,19.2334666667,6.18073333334,19.5632888889
766.32,16.0315333333,46.9185,30.2402909091,52.9068,14.446,10.9905666667,54.9990666667,57.8644,18.9614666667,5.76726666666,19.3388222222
766.64,15.4246,46.2056,29.8022545454,52.3332666667,14.1841333333,10.4320666667,54.4699333333,57.3599333333,18.3991333333,5.19566666667,18.8354
766.95,15.1483333333,46.0339666667,29.4569636364,52.1696666667,13.9916,10.1628,54.6496,57.1026,18.0288,5.03153333334,18.6723222222
767.26,14.7528,45.8412666667,29.2720242424,52.4154666667,13.6108,9.57673333333,54.6104,57.1043333333,17.5096666667,4.32233333333,18.2532777778
767.57,14.1394666667,44.9862,28.7158727273,51.6362666667,13.0609333333,8.99316666666,54.2314,56.5322666667,16.8195333334,3.707,17.4954333333
767.88,13.6442,44.9595666667,28.4089515151,51.4116666667,12.6658,8.57116666667,54.3958,56.5860666667,16.2216666666,3.20286666667,17.1440888889
768.20,13.8648,44.8118666667,28.9381151515,51.5338,13.0774,8.87379999999,54.7351333333,56.9876,16.649,3.61106666667,17.3624111111
768.51,13.1715333333,43.8589666667,28.2144060606,50.6449333333,12.3752,8.33623333334,53.8306666667,55.9937333333,15.933,2.91486666667,16.4314222222
768.82,13.2918666667,43.7802,28.292169697,50.4943333333,12.4808666667,8.5039,53.5362,55.8907333333,15.8037333333,2.90906666667,16.4011888889
769.13,12.9851333333,43.6540333333,27.9270484849,50.3526,12.3650666667,8.26143333333,53.4012666667,55.4480666667,15.6984666667,2.77286666667,16.2306333333
769.44,13.1126666667,43.3678666667,27.7799939394,50.3049333333,12.4464666667,8.2349,53.1646,55.0032,15.7040666667,2.98073333333,16.2607888889
769.76,13.4911333333,43.3705666667,27.8210424242,50.1314666666,12.6587333333,8.82616666666,52.7681333333,54.9014,15.6198666667,3.3728,16.4483222222
770.07,12.9935333333,42.8817333333,27.3242787879,49.7786666666,11.8309333333,8.29863333334,52.3094,54.4018666667,15.1845333333,2.87513333334,16.1248222222
770.38,13.2198,42.9019333333,27.8732242424,49.8911333333,12.0345333333,8.76246666667,51.9527333333,54.6867333333,15.6402666667,3.2334,16.2715333333
770.69,13.7115333333,42.9869,27.9820060606,49.6696,12.2488,9.03163333334,51.7748,54.5135333333,16.0582,4.05106666667,16.6121222222
771.00,13.8520666667,42.9225333333,28.0512121212,49.7934666667,12.2726,9.52479999999,51.7539333333,54.1735333333,16.2947333333,4.3986,16.7438555556
771.32,13.8189333333,42.3391666667,27.8074848485,49.2233333333,12.0962,9.66096666667,50.7262666667,53.1316666666,16.2886666667,4.58186666667,16.5505222222
771.63,13.5613333333,41.9796333333,27.218969697,48.7462666667,11.5468666667,9.35336666667,49.9419333333,52.4306666667,16.0083333333,4.13593333333,16.2067777778
771.94,13.8776,42.1442,27.5055878788,49.1016,12.0104,9.73966666668,50.2558,52.9344,16.4296666667,4.54593333333,16.8276
772.25,13.0692,41.2833,26.689430303,48.1953333333,11.0354666667,9.05876666666,49.1012,51.9980666667,15.8716666667,3.916,16.3269666667
772.56,13.218,41.3193666667,26.5995212121,48.4114666667,10.7810666667,9.2982,48.8008,52.3286666667,15.9144,3.87413333333,16.5039333333
772.87,13.2254666667,41.4756,26.3574848485,48.4754,10.5392,9.40686666667,48.8528666667,52.9606666667,15.9461333333,3.72546666667,16.4893666667
773.18,13.4815333333,41.3110333333,26.4750242424,48.6913333333,10.7013333333,9.42463333333,48.9036666667,53.0962666667,16.3704666667,3.80266666667,16.4929555556
773.50,13.8113333333,41.8322333333,26.6114545454,49.2258666667,11.2471333333,9.87053333333,48.9172,53.5723333333,16.6193333333,4.2568,16.7223555555
773.81,13.4902666667,42.0500666667,26.0823515151,49.5570666667,10.9846,9.11923333333,49.0610666667,53.0903333333,16.1426,3.80153333334,16.7020222222
774.12,12.8421333333,41.4044,25.2582484849,48.9844666667,10.6522666667,8.511,48.8410666667,52.5607333333,15.5025333333,3.02386666667,16.2522222222
774.43,13.2311333333,41.4774333333,25.2225939394,49.0594,11.0532,8.88796666667,48.7575333333,52.2749333333,15.9354666666,3.28213333333,16.5771666667
774.74,13.1072,41.2978666667,24.9683757576,48.8872666667,10.8918666667,8.66096666667,48.5943333333,51.8684,15.7440666667,3.00173333333,16.5492333333
775.05,13.4673333333,41.8109333333,25.4418606061,49.3716,11.2880666667,9.29680000001,48.8149333333,52.3082666667,16.4658,3.6168,17.1216888889
775.36,13.1462666667,41.5353333333,25.1016484849,49.0412666667,10.8964,8.89586666666,48.3085333334,51.6497333333,16.1392666667,3.09693333333,16.5288666667
775.67,13.6434666667,42.1503,25.2518545454,49.6215333333,11.3459333333,9.11680000001,48.8852,52.0295333333,16.2040666667,3.06506666667,16.8234888889
775.98,14.3409333333,42.5346666667,25.6746666667,49.9243333333,12.1064,9.38140000001,49.6580666667,52.1325333333,16.8364,3.88406666667,17.2547777778
776.30,13.8236,42.1465666667,25.515969697,49.5098,11.8627333333,9.46083333333,49.3189333333,51.6666666667,16.5581333334,3.98366666667,16.8489555556
776.61,13.7825333333,42.6594666667,25.7300484848,49.9946666667,11.9018,9.59516666667,50.0,52.1055333333,16.7085333333,3.92373333333,16.9812111111
776.92,14.13,42.6573,26.0477272727,50.1152666667,12.0964,9.65146666667,50.2987333333,51.8396666667,17.0912,4.19293333333,17.4118888889
777.23,13.9653333333,42.0901666667,25.7187636364,49.1996666667,11.7017333333,9.61149999999,49.7072666667,51.396,17.1458,4.15953333333,17.4195
777.54,14.5308666667,42.9647666667,26.5226484849,50.0392666667,12.3868,10.4734,50.2222,52.5020666667,18.0601333333,4.9726,18.3520222222
777.85,14.9842666667,43.8042333333,27.2159515152,50.4073333333,13.0317333333,10.7329,50.8253333333,53.3596,18.5079333334,5.5978,18.8211222222
778.16,15.0148666667,44.5010666667,27.6748484849,51.2301333333,13.263,11.2705666667,51.5816,54.5012,18.9726666667,5.90973333333,19.2628444445
778.47,14.5400666666,44.3625666667,27.2841272727,51.0238,12.9948,10.6252,51.4333333333,54.2286666667,18.1218,5.5148,18.9062555555
778.78,14.3914666667,44.5424333333,27.6554909091,51.1568,13.0042666667,10.7839,51.2992666667,54.3915333333,18.1579333333,5.8772,19.3009777778
779.09,14.0245333333,44.5514333333,27.6412181818,51.1483333333,12.5418,10.3177,51.1483333333,54.7268,18.4672,5.68546666667,18.9586
779.40,12.5876,43.3899,26.4946727273,50.0622,11.2034,9.12703333334,49.6100666667,53.678,17.2542,4.07346666667,17.6788555556
779.71,12.1116666667,43.2814666667,26.1103212121,49.7089333333,10.8498666667,8.33196666666,49.4496666667,53.4772666667,16.9115333333,3.36493333333,17.7104555556
780.02,12.1275333333,42.9042666667,26.2217878788,49.7854666667,10.9681333333,8.75356666667,48.9680666667,53.1826666667,17.2522,3.77393333333,18.1255888889
780.33,11.7078,42.7376,25.9379575758,49.777,10.6925333333,8.91146666666,49.0728,53.3802666667,17.2535333333,3.52706666667,17.9469111111
780.64,12.7672666666,43.3513333333,26.5793454546,50.9621333333,11.7008666667,10.1220666667,49.9552666667,54.4890666667,18.3556666667,3.79513333333,18.5521222222
780.95,12.3562,42.5929,26.0186242424,50.4917333333,11.2291333333,9.36753333334,49.4722666667,53.6570666667,17.7218,3.26133333333,17.8687222222
781.26,10.8086666667,41.4755666667,24.617169697,49.6543333333,9.48766666667,8.08346666667,48.6665333333,53.1480666667,16.3458,1.49386666667,16.3364
781.57,10.0781333333,40.8591,24.2900909091,49.2970666667,9.28466666666,7.46326666666,48.4410666667,52.7961333333,15.9950666667,0.687266666667,15.6502777778
781.88,10.9715333333,41.1935333333,24.6845454545,49.9682,9.87293333333,8.06996666667,48.9398666667,53.5746,17.0095333333,0.838000000001,15.8771777778
782.19,10.5550666667,41.3145,24.1386666667,50.3084,9.79566666667,8.12419999999,49.5034666667,54.0149333333,17.1696666667,0.136333333332,15.8304111111
782.50,11.1370666667,41.137,24.2867575758,50.6303333333,10.2468,8.56710000001,49.5322,54.1261333333,17.3098666667,0.286000000001,16.2432
782.81,11.8913333333,41.2641,24.8777878788,51.0572,11.2835333333,9.35329999999,49.8998,54.717,18.0472,1.1056,17.0256666667
783.12,12.6012,41.2716666667,25.1906848485,51.2138666667,11.7533333333,10.1156,49.3770666667,54.8876666667,18.3172,1.87553333333,17.0841111111
783.43,12.7756,41.0518666666,25.0598848485,50.412,12.0152666667,10.2029333333,48.9797333333,54.7149333333,18.4854666667,2.12953333333,17.0986777778
783.74,12.7436666667,41.6026,25.4078606061,50.5128666667,12.4102,10.1091,49.0512666667,55.0320666667,18.6473333333,2.08966666667,16.9572
784.05,11.9056,40.8559,24.9823454545,49.6900666667,11.5762666667,9.17316666667,48.0362666667,54.5154666667,17.5452666667,1.99606666667,16.2219666667
784.36,11.5223333333,41.3518333333,24.8335212121,49.9474666667,11.6402,9.32076666667,48.3267333333,55.0524,17.7756,1.76506666666,16.2150888889
784.67,12.5376666667,41.8991666667,25.5792969697,50.5037333333,12.6789333333,10.2407,48.6044,55.3995333333,18.5692,3.25313333333,17.5436444444
784.98,14.3801333333,43.4030333333,26.4360121212,51.424,13.9169333333,11.8616666667,49.1341333333,55.9784,19.5877333333,5.15066666667,19.0579777778
785.29,14.3180666667,43.5511666667,26.1501515152,51.3384,13.6112,11.4425,48.9268666667,55.8838666667,19.1349333333,5.164,19.2960777778
785.60,14.2255333333,43.4558333333,26.0776787879,50.8012,13.0318,10.4901,48.6458666667,55.168,18.6113333333,5.22153333333,18.9150555556
785.91,14.3151333333,43.6617333334,26.5210969697,50.9755333333,13.0332,10.5316666667,49.3871333333,55.4659333333,18.8118,5.72846666667,19.1380555556
786.22,14.5476666667,44.2755333333,26.6575878788,51.1487333334,12.9014666667,10.5103333333,49.615,55.4555333333,18.748,5.7778,19.1903666667
786.53,14.4713333333,44.1929,26.4407212121,50.4700666667,12.6901333333,10.1143,49.4988666667,54.8298666667,18.7198,5.2998,19.0126111111
786.84,14.3646666667,44.1129,26.4199212121,50.8045333333,12.1528666667,9.82593333333,49.6553333333,54.9550666666,18.5897333333,4.90200000001,18.8473888889
787.14,14.3282666667,43.6762,26.1351333333,50.4702,11.6894,9.6512,49.1598,54.1218666667,18.4834666667,5.00453333333,18.7130444444
787.45,14.7229333333,44.5043,26.3806909091,50.8775333333,12.4109333333,10.4312666667,49.5778666667,54.6152,18.8858,5.39673333333,19.0097222222
787.76,16.0306666667,44.8637,27.3126606061,51.6681333333,13.1047333333,11.5683333333,50.2081333333,54.7816,19.824,6.27973333334,19.6209777778
788.07,16.4192,45.3299333333,27.7090484849,51.9493333333,13.2922666667,11.5548666667,50.7421333333,55.0413333333,20.0883333333,6.07186666667,19.8498777778
788.38,15.9276,44.8976,27.7514363636,52.0154,12.4666,10.7985,50.929,55.2269333333,19.8396,5.17653333333,19.4064111111
788.69,15.3486,44.1769,27.4739515152,50.8378666667,12.4194,11.0311333333,50.4159333333,54.5754,19.461,5.04979999999,19.2031555556
789.00,16.2141333333,44.3413333333,28.1754606061,50.6243333333,13.8659333333,12.6603,50.4410666667,54.9886,19.9884666667,6.22573333333,19.9894888889
789.31,16.3052,44.1616666667,28.1924121212,50.5210666667,14.4662666667,13.4672,50.094,54.7681333333,20.1707333333,6.66106666666,20.2021666667
789.62,16.9992,44.4133666667,28.7725454545,50.7018666667,15.0382666667,14.5609,49.9517333333,54.7484666667,20.6706666667,7.28633333333,20.6582555555
789.92,16.9871333333,44.8629333333,29.5020484848,51.6258,15.4428666667,14.8894333333,50.6760666667,55.3498,20.9032666667,7.52333333333,20.6818444445
790.23,16.7406666667,44.7767666666,29.0307393939,51.1858666667,15.2796,14.8535666667,50.435,55.1019333333,20.3844,7.28786666666,20.221
790.54,16.2652,44.2793333333,28.6047151515,50.5597333333,14.9819333333,14.2670666667,50.1641333333,55.4500666667,19.9634666667,6.57553333333,19.8255777778
790.85,16.0439333333,43.9374333333,28.7546848485,50.5226666667,14.5854,13.8215666667,50.3410666667,55.1613333333,19.9624666667,6.0532,19.5034555555
791.16,15.0127333333,43.3619666667,27.8753393939,49.3638666667,13.8930666667,13.0089666667,48.8168666667,54.3256666667,19.0456666666,5.19733333333,18.8294444444
791.47,14.9552666667,43.2823,27.8497878788,49.0166666667,14.0167333333,13.3686333333,48.2885333333,54.0676666667,19.2529333333,5.33846666667,19.0347444444
791.78,13.9883333333,42.4481666667,26.8470181818,48.1712666667,13.703,12.6945666667,47.6071333333,53.4371333334,18.2816,4.64986666666,18.4640888889
792.08,13.8076,42.5651666667,26.9709454546,48.5705333334,13.34,12.2811666667,47.5618,53.8678666667,18.1228666666,3.88120000001,17.8068111111
792.39,13.8906,43.0886333333,26.8661272727,48.9434,12.9664,12.0184333333,47.3460666667,53.8022,18.3212666667,3.60166666666,17.8106333333
792.70,13.6010666667,43.1686333333,26.1971878788,48.4655333334,12.6674,11.6409,47.2501333333,53.3607333333,17.8235333333,3.28193333333,17.5568222222
793.01,12.5918,42.9871,25.6083818182,48.1427333333,12.235,10.5106,47.4501333333,53.2632,17.3416666667,2.67233333333,16.9675555556
793.32,13.598,43.5004666667,25.9435090909,48.5892666667,13.3473333333,11.3478333333,47.7812,54.0369333333,18.2306666667,3.63633333333,18.1771666667
