wavelength,Back_HemFlaf,Belly_HemFlaf,Breast_HemFlaf,Crissum_HemFlaf,Crown_HemFlaf,DorTail_HemFlaf,Patch10_HemFlaf,Rump_HemFlaf,Throat_HemFlaf,WingTip_HemFlaf
826.91,21.7417777778,61.7986666667,45.734,42.6552222222,22.8302222222,24.511,26.9044444444,26.3427777778,45.2305555556,21.1997777778
827.21,21.7877777778,61.8706666667,45.7834444445,42.6865555556,23.0013333333,24.5557777778,27.0302222222,26.4504444445,45.5132222222,21.2081111111
827.51,21.914,62.179,45.9562222222,42.8685555556,23.298,24.886,27.0817777778,26.542,45.7083333334,21.4502222222
827.82,21.8985555556,61.7232222222,45.6976666667,42.7774444445,23.205,24.8392222222,27.0098888889,26.5265555556,45.2757777778,21.6367777778
828.12,22.1616666667,62.0996666667,46.279,43.2486666667,23.6164444444,25.3605555555,27.3116666667,26.8237777778,45.7825555555,22.0021111111
828.42,22.5868888889,62.5323333333,47.0052222222,43.9922222222,24.1002222222,25.7982222222,27.7547777778,27.4363333333,46.6223333333,22.5452222222
828.72,22.942,62.8712222222,47.8947777778,44.6745555556,24.6924444445,26.2927777778,28.3277777778,27.9828888889,47.1746666666,23.0023333333
829.02,23.4085555556,62.9721111111,48.3187777778,44.9396666667,25.2694444444,26.7112222222,28.5558888889,28.273,47.2195555555,23.2887777778
829.33,24.3856666667,64.3258888889,49.6761111111,46.3513333334,26.1277777778,27.7838888889,29.5317777778,29.2813333333,48.2581111111,24.3247777778
829.63,24.3785555556,64.261,49.8551111111,46.5464444444,26.2583333333,27.9967777778,29.5397777778,29.3848888889,48.3054444444,24.3244444444
829.93,25.2006666667,65.1586666667,50.7764444444,47.8205555556,26.7911111111,28.8917777778,30.1223333333,30.4073333333,49.3734444444,25.1633333333
830.23,24.969,65.2354444445,50.8808888889,48.0514444444,26.8802222222,29.3785555556,29.8752222222,30.446,49.9544444445,25.5977777778
830.54,24.7181111111,65.2632222222,50.7504444444,48.459,27.0982222222,29.9404444445,29.7005555556,30.4201111111,49.7113333333,25.8815555556
830.84,24.0678888889,64.3616666667,50.0001111111,48.4205555556,27.0063333333,29.5316666667,29.2836666667,29.7152222222,49.2653333333,25.0778888889
831.14,23.8403333334,65.5188888889,50.2492222222,48.7911111111,27.2368888889,29.7018888889,29.3158888889,29.6547777778,50.1175555556,25.2515555556
831.44,23.1846666667,64.3094444444,49.042,47.6471111111,26.5496666667,28.9431111111,28.6908888889,28.9426666667,48.9337777778,24.7323333333
831.74,23.0281111111,64.0518888889,48.7655555556,46.9906666667,25.8486666667,28.4893333333,28.4207777778,28.3178888889,48.2423333334,24.6226666667
832.04,22.7236666667,63.7935555556,47.5167777778,46.0917777778,25.4696666667,27.929,27.9527777778,27.913,47.5405555556,24.4426666667
832.35,22.259,63.0143333333,46.4653333333,45.2233333333,24.787,27.5058888889,27.5794444445,27.6382222222,47.0384444444,24.1474444444
832.65,21.8893333334,61.8444444444,45.3681111111,43.9012222222,24.3412222222,26.6162222222,26.7726666667,26.5553333333,46.2034444444,23.3225555556
832.95,21.8566666667,62.2426666667,45.1691111111,43.8354444444,24.0622222222,26.6206666667,26.6653333333,26.5177777778,46.2012222222,23.3634444444
833.25,21.3397777778,61.2163333333,44.4083333334,42.8837777778,23.3507777778,26.1302222222,26.4181111111,25.7217777778,45.5071111111,22.6964444444
833.55,20.9445555556,61.2036666667,44.271,42.7737777778,23.205,25.7313333333,26.5232222222,25.4767777778,45.3636666667,22.332
833.85,21.1297777778,61.373,44.4952222222,42.7437777778,23.2471111111,25.5672222222,26.6203333333,25.6123333333,45.4244444444,22.3967777778
834.16,21.6502222222,62.0506666667,45.011,42.9243333333,23.1702222222,25.7782222222,26.9505555555,25.9575555555,45.8521111111,22.9851111111
834.46,21.7734444444,61.658,44.9211111111,42.8401111111,22.9794444444,25.6996666667,27.1635555556,26.1876666667,45.7176666666,22.8392222222
834.76,22.077,62.4673333333,45.2284444445,43.4453333333,23.076,26.044,27.6295555555,26.6538888889,46.5122222222,23.1457777778
835.06,22.3941111111,63.1081111111,45.4996666667,43.9107777778,23.4494444444,26.4435555556,27.7934444445,27.0137777778,47.0273333333,23.4247777778
835.36,22.6504444444,63.4523333333,46.2227777778,44.3722222222,23.2167777778,26.569,28.0312222222,27.2147777778,47.3691111111,23.5922222222
835.66,23.0796666667,63.9597777778,47.0096666667,45.0608888889,23.4197777778,27.0124444445,28.6494444444,27.8344444445,48.0725555555,24.2488888889
835.96,23.3622222222,64.8135555556,47.8251111111,45.9721111111,23.5326666667,27.5412222222,29.3557777778,28.4484444445,48.8176666667,24.9204444444
836.26,23.6612222222,65.2192222222,48.4206666667,46.3856666667,24.3337777778,27.8671111111,30.0383333333,28.8208888889,49.2891111111,25.7302222222
836.57,24.4351111111,66.5532222222,49.2104444445,47.6595555555,25.7115555555,28.7282222222,30.487,29.9668888889,50.3072222222,26.8556666667
836.87,24.8682222222,67.1214444444,49.3747777778,47.8863333333,25.9742222222,28.9613333333,30.4907777778,30.4806666667,50.6354444444,27.4935555556
837.17,26.075,67.6493333333,49.905,48.9112222222,26.8342222222,29.637,31.3792222222,31.4015555555,51.7141111111,28.7773333333
837.47,26.7812222222,68.242,50.197,49.6597777778,27.7361111111,30.6003333333,31.7938888889,32.1636666667,52.4645555555,29.7528888889
837.77,28.5376666667,69.3696666667,51.7314444445,50.9714444444,29.3348888889,32.2495555556,33.0717777778,33.57,53.6744444444,31.826
838.07,29.2965555556,69.0118888889,52.0056666667,51.1725555556,29.7833333333,32.6412222222,33.6153333333,33.8715555556,53.5177777778,32.7951111111
838.37,28.6455555555,68.1948888889,51.5927777778,50.8807777778,29.5648888889,31.6367777778,33.3721111111,33.5146666667,52.7325555556,32.4787777778
838.67,29.5086666667,68.3651111111,51.7826666667,51.1863333333,31.272,32.0107777778,34.1761111111,33.9427777778,53.5588888889,33.3721111111
838.97,29.6777777778,69.0643333333,51.6117777778,51.1662222222,31.9312222222,31.5381111111,34.1848888889,33.8443333333,53.4853333333,33.6215555556
839.27,29.0701111111,68.8573333333,51.5282222222,50.8722222222,31.4967777778,30.9456666667,33.7531111111,33.4907777778,53.4828888889,33.281
839.57,29.6341111111,68.8681111111,51.8432222222,51.1658888889,31.4967777778,31.3665555556,33.6327777778,33.9975555555,54.1616666667,33.6331111111
839.87,29.0498888889,68.9995555556,51.4167777778,50.9951111111,30.3281111111,30.2491111111,33.5706666667,33.4124444444,54.053,33.1224444444
840.17,29.8398888889,69.6086666667,52.4562222222,51.7468888889,30.8773333333,30.7196666667,34.1738888889,33.8193333333,54.308,33.9244444444
840.47,29.2083333333,69.7537777778,52.3884444444,50.978,30.4723333333,30.2462222222,33.6658888889,33.1468888889,54.1315555555,33.2136666667
840.77,28.3918888889,69.8062222222,52.5387777778,50.6551111111,30.0844444444,29.0606666667,33.4835555555,32.6236666667,54.136,32.5142222222
841.07,27.5194444444,70.0544444445,52.182,50.7894444444,29.8305555556,27.8638888889,33.0891111111,31.5676666667,54.4645555556,31.9838888889
841.37,26.9625555556,69.973,52.1134444444,50.1962222222,29.5743333333,27.038,32.1406666666,30.329,54.7856666667,31.6275555556
841.67,27.4364444444,70.1584444445,51.8775555555,50.6361111111,30.1832222222,27.5915555555,32.2935555555,30.5245555556,55.0901111111,32.2006666667
841.97,28.1493333333,71.0271111111,52.891,51.4856666667,30.2165555556,28.1492222222,33.2042222222,31.4436666667,55.7976666667,33.511
842.27,28.0783333333,70.5651111111,52.8936666667,51.7773333333,29.5207777778,27.8034444445,32.9555555556,30.6885555556,55.8987777778,33.2991111111
842.57,29.3304444444,71.3875555556,53.4732222222,52.7912222222,30.8561111111,28.8637777778,34.3924444444,32.1665555556,56.3633333333,35.2361111111
842.87,30.0854444444,72.3645555556,53.8081111111,53.6942222222,31.0731111111,29.4396666667,35.8404444444,32.9534444444,57.3978888889,36.1634444444
843.17,32.3593333333,74.7962222222,55.496,55.476,34.0093333333,32.0614444445,38.8392222222,35.8178888889,59.5308888889,38.8988888889
843.47,32.2875555556,76.4487777778,55.926,56.9496666667,34.488,32.3311111111,40.1744444445,35.9477777778,62.0478888889,39.6294444444
843.77,33.541,78.0312222222,57.1693333333,59.3821111111,35.3388888889,32.8723333333,41.7012222222,36.9524444444,63.6237777778,41.8855555556
844.07,34.3304444444,77.588,56.7664444445,59.0457777778,35.9685555556,33.5707777778,42.2128888889,37.607,63.414,43.5184444445
844.37,34.8887777778,78.0986666667,56.8394444445,59.5803333333,35.5802222222,33.7282222222,43.3086666667,38.7404444444,63.2098888889,44.6667777778
844.67,35.7433333333,80.137,56.9506666667,60.2485555556,36.2505555556,32.547,44.7995555556,40.0051111111,63.8254444444,45.3322222222
844.97,34.6024444444,80.2122222222,56.2548888889,59.9067777778,36.9853333333,31.8312222222,45.2474444445,39.3162222222,64.1024444445,45.4287777778
845.27,33.9674444445,82.7130000001,57.1822222222,61.7038888889,37.4414444444,32.0375555556,46.1262222222,39.1784444445,66.1151111111,45.0233333333
845.57,34.3018888889,84.9856666666,59.6581111111,63.0483333333,39.2593333334,32.9345555556,47.8916666667,40.9117777778,68.0626666667,46.3534444445
845.87,34.2257777778,84.6861111111,59.0383333333,62.8094444445,38.5145555556,31.8076666667,48.1002222222,39.9251111111,66.8968888889,46.4594444445
846.17,32.9815555555,83.4946666666,57.5784444444,61.6241111111,38.0237777778,29.7857777778,47.7278888889,38.1998888889,65.3766666667,46.4378888889
846.47,30.6724444444,80.5557777778,57.3392222222,59.3858888889,36.082,27.3684444444,45.0292222222,35.3216666667,63.3625555556,45.6724444444
846.77,30.8703333334,76.6281111111,56.0482222222,56.5955555555,35.7144444444,26.7924444444,44.3621111111,35.1122222222,59.5237777778,44.7456666667
847.07,28.7942222222,76.1904444444,54.3024444444,55.2212222222,35.1991111111,25.9537777778,43.7761111111,34.5308888889,57.6997777778,43.5532222222
847.37,27.636,76.814,54.7618888889,55.924,35.516,24.6033333333,43.7641111111,34.4387777778,57.7663333333,42.6303333333
847.67,27.5146666667,75.8103333334,54.1978888889,55.4724444444,36.7415555556,24.9377777778,42.7264444444,33.8598888889,57.1625555555,42.7264444445
847.97,26.5811111111,75.0426666667,54.758,56.5527777778,36.6952222222,26.1823333333,43.1624444444,34.1596666666,58.2622222222,43.2193333334
848.26,27.1412222222,74.7976666667,55.2371111111,56.8576666667,36.1977777778,26.1574444444,43.3738888889,34.2302222222,59.1434444444,43.6053333333
848.56,26.634,70.7788888889,51.6342222222,53.9485555556,35.4574444445,25.6265555556,41.0128888889,32.7071111111,56.5087777778,42.6197777778
848.86,28.1792222222,69.5156666667,51.2043333333,53.7167777778,36.7781111111,27.3761111111,41.8284444444,33.0484444444,56.799,43.4343333333
849.16,29.0081111111,70.0595555555,51.5668888889,53.7167777778,38.5908888889,28.5158888889,42.1652222222,33.6182222222,58.56,43.9265555556
849.46,28.6738888889,69.0988888889,51.8687777778,53.2515555556,38.7352222222,27.4451111111,41.6283333333,33.4103333333,57.8341111111,42.7803333333
849.76,28.0031111111,68.8147777778,49.8275555556,52.2674444444,37.4172222222,25.9082222222,41.6864444444,32.6702222222,57.3322222222,41.1562222222
850.06,26.992,69.3884444444,50.1403333333,52.9461111111,37.2895555556,25.056,41.0774444445,32.1828888889,58.642,40.2638888889
850.36,26.5603333334,67.6181111111,50.3778888889,50.9656666667,36.4678888889,23.9854444444,40.666,31.2343333333,58.942,38.8468888889
850.65,28.3793333333,68.6713333334,51.4893333334,51.6894444444,37.5427777778,24.828,43.0698888889,31.4718888889,60.2234444445,39.9772222222
850.95,26.4771111111,68.289,51.0865555555,49.8928888889,35.5065555556,22.0384444444,42.9138888889,29.1092222222,60.2081111111,37.1594444445
851.25,24.5727777778,65.4152222222,49.5726666667,47.2222222222,33.0283333333,19.3223333334,41.0561111111,26.5567777778,56.5933333334,33.8218888889
851.55,26.0447777778,67.7356666667,52.7048888889,48.267,33.3008888889,20.3111111111,43.019,27.5023333333,57.2076666667,35.1475555556
851.85,26.6064444444,68.4068888889,53.3133333333,46.1512222222,32.4965555555,19.344,42.6705555555,26.5395555556,56.1578888889,33.9357777778
852.15,23.3473333334,66.702,49.5077777778,41.3854444445,28.8677777778,14.346,39.5216666667,22.5738888889,52.0745555556,29.6062222222
852.45,22.9797777778,66.5945555556,49.6394444444,41.1257777778,28.0662222222,12.3016666666,40.2597777778,21.3203333333,51.5513333333,28.788
852.74,24.4085555555,67.2044444444,51.0752222222,41.2187777778,29.068,13.0825555556,41.7563333333,21.5413333333,52.7238888889,30.2508888889
853.04,27.9175555556,69.2872222222,54.9614444444,42.9417777778,33.0187777778,16.0725555556,44.0251111111,25.0874444444,54.8218888889,32.1102222222
853.34,30.9474444445,71.711,56.7826666666,43.2173333333,35.9577777778,18.7116666667,46.4895555556,27.4028888889,56.4416666667,34.6966666667
853.64,32.1064444445,72.9382222222,58.0435555556,44.9557777778,37.7298888889,19.8022222222,47.3414444444,28.9708888889,57.9413333334,37.3552222222
853.94,30.0731111111,71.058,56.9527777778,44.4112222222,36.9593333334,19.3944444444,45.1763333333,29.3413333333,56.6865555555,37.2256666667
854.23,30.9412222222,70.6957777778,57.4441111111,45.7978888889,38.4952222222,22.1276666667,45.6403333333,31.9797777778,56.6256666667,39.6286666667
854.53,29.9704444444,72.1068888889,57.1712222222,45.0708888889,38.246,21.9914444444,45.895,30.9923333333,56.2148888889,39.9603333333
854.83,25.5952222222,67.8902222222,52.5462222222,41.2698888889,34.4246666667,17.9895555555,41.8321111111,27.8108888889,53.1415555556,35.3836666667
855.13,23.9316666667,68.3417777778,54.1537777778,43.0427777778,34.4273333334,18.2223333333,43.6582222222,27.8288888889,54.6667777778,36.3077777778
855.43,22.0442222222,69.5868888889,56.4815555555,44.6581111111,32.799,17.9132222222,44.5512222222,28.7037777778,56.4103333333,35.9687777778
855.72,17.7851111111,68.0088888889,55.2571111111,42.6546666667,29.642,14.9888888889,41.9835555555,26.4353333333,55.6301111111,32.8858888889
856.02,13.6328888889,68.2032222222,54.0976666667,41.056,28.0142222222,12.6871111111,40.5043333333,25.2953333333,54.4917777778,30.2601111111
856.32,7.51622222222,63.7255555555,50.8987777778,37.7858888889,22.5898888889,8.04744444444,37.1732222222,18.6274444444,50.531,27.0017777778
856.62,1.96566666666,59.5726666667,48.1196666667,35.3845555555,17.8632222222,2.35044444444,33.5042222222,13.205,47.5642222222,22.9915555556
856.91,-0.689111111123,56.9337777778,45.6932222222,34.9267777778,15.0303333333,0.559888888887,31.9981111111,9.81922222224,46.1672222222,18.8201111111
857.21,-1.56900000001,54.6648888889,44.1475555555,32.994,13.7403333333,1.39944444445,31.8491111111,7.71833333332,45.4197777778,17.0058888889
857.51,-1.83733333336,54.943,44.7945555555,32.3711111111,13.1233333333,1.04988888889,31.7148888889,5.86199999999,48.1627777778,15.8791111111
857.81,4.16155555556,56.6792222222,48.9387777778,35.2474444444,18.2271111111,6.28399999999,34.2904444444,9.98777777779,52.6008888889,19.2675555556
858.10,6.07899999999,56.723,50.0804444444,36.1512222222,19.525,8.37355555556,35.6278888889,9.62166666667,54.1062222222,20.5313333333
858.40,7.85444444443,55.2874444444,47.7394444444,35.7471111111,19.0803333333,9.84688888889,35.4024444444,10.6512222222,54.0997777778,20.0
858.70,11.8471111111,55.3715555555,47.1303333334,36.1662222222,21.4128888889,12.5094444444,36.939,11.9205555555,55.0404444444,22.5165555556
858.99,14.3533333333,56.7575555556,50.2367777778,36.8672222222,23.3515555556,14.6813333333,37.5591111111,14.0984444444,55.8834444444,24.5537777778
859.29,18.0513333333,57.3673333333,52.8205555555,37.4361111111,26.0854444445,18.9402222222,38.1878888889,16.4445555555,57.1964444444,25.8121111111
859.59,21.3125555556,58.9343333333,54.4834444444,40.3507777778,29.7921111111,22.0274444445,38.8241111111,20.4678888889,58.5121111111,27.4204444444
859.89,23.3237777778,59.5846666667,54.8628888889,41.1708888889,30.406,24.5514444444,39.4712222222,23.2294444445,59.8047777778,29.3358888889
860.18,24.8383333333,60.1416666667,55.8634444444,40.1353333333,30.7478888889,25.7311111111,39.7045555556,24.623,57.8331111111,31.2403333333
860.48,25.8845555556,61.6696666666,57.9453333333,41.1235555556,31.0676666667,25.6981111111,39.7578888889,26.1948888889,58.7834444445,31.7814444444
860.78,25.2723333333,61.22,57.0184444444,39.9625555556,29.7854444445,24.3384444445,38.282,24.9301111111,56.9251111111,30.0654444444
861.07,25.1544444444,61.5433333333,56.6975555555,40.4938888889,29.074,23.6421111111,38.0864444444,24.321,55.679,31.2345555556
861.37,26.7511111111,62.681,58.0615555556,40.6702222222,31.099,24.8188888889,39.4927777778,27.3852222222,55.9478888889,31.7935555556
861.67,26.3445555556,64.6375555556,61.2237777778,41.1915555556,31.4331111111,23.092,39.4525555556,27.0531111111,56.6504444444,31.0467777778
861.96,24.457,62.0396666667,59.7417777778,39.723,30.0283333333,20.8373333333,37.0157777778,26.0623333333,55.2407777778,29.9023333333
862.26,24.4251111111,63.2824444444,60.4086666667,40.1658888889,30.4596666666,20.4981111111,37.3563333333,25.1596666667,55.9386666666,30.0126666667
862.56,21.5384444444,62.9058888889,58.8034444444,40.3418888889,27.8291111111,16.6153333333,35.4531111111,22.735,55.7264444444,28.9914444445
862.85,20.4658888889,63.8352222222,59.5697777778,38.8887777778,25.1972222222,14.5877777778,35.2328888889,21.2903333334,57.4194444444,29.1038888889
863.15,20.645,64.1078888889,60.8131111111,39.2921111111,26.849,15.282,36.8032222222,20.3294444444,56.9926666667,29.5827777778
863.45,19.6446666667,63.1835555555,59.8398888889,39.15,27.4468888889,15.2211111111,35.9107777778,20.0974444445,57.8891111111,28.7008888889
863.74,19.6446666667,62.7656666667,57.9937777778,38.4185555556,26.193,14.2108888889,34.7613333334,19.0176666667,56.5656666667,27.6904444445
864.04,19.1192222222,61.4614444444,57.1236666667,38.3048888889,26.126,15.7824444444,33.6001111111,18.4517777778,55.3887777778,26.4264444444
864.33,16.4458888889,60.7202222222,55.5215555556,35.4402222222,24.8386666667,15.2565555555,30.649,16.5477777778,54.9098888889,22.7658888889
