wavelength,Back_DigGlaf,Belly_DigGlaf,Breast_DigGlaf,Crissum_DigGlaf,Crown_DigGlaf,DorTail_DigGlaf,Patch10_DigGlaf,Rump_DigGlaf,Throat_DigGlaf,WingTip_DigGlaf
348.54,14.0042222222,13.6306666667,13.7804444444,9.54166666668,19.1861111111,6.45433333333,1.72611111111,16.7248888889,12.3606666667,7.90077777779
348.91,14.1062222222,13.8194444444,13.9083333333,9.6858888889,19.405,6.60388888889,1.79666666667,16.9123333333,12.503,8.06711111111
349.27,14.2127777778,13.7652222222,13.8922222222,9.77511111111,19.4433333333,6.66,1.79244444444,16.8671111111,12.5316666667,8.08288888888
349.64,14.1218888889,13.5792222222,13.7772222222,9.74588888889,19.4006666667,6.53933333333,1.73,16.7521111111,12.5206666666,7.92700000001
350.00,14.1111111111,13.4995555555,13.6212222222,9.7108888889,19.311,6.48722222222,1.78133333333,16.6544444445,12.4006666667,7.85633333335
350.37,14.0207777778,13.3828888889,13.4556666666,9.60766666668,19.1447777778,6.32933333333,1.56966666667,16.5595555556,12.3362222222,7.73777777778
350.73,13.9754444445,13.2538888889,13.3964444445,9.50555555555,19.0134444444,6.17844444445,1.49577777778,16.4188888889,12.2055555556,7.55144444445
351.10,13.992,13.3181111111,13.5268888889,9.59555555554,19.0932222222,6.10355555556,1.49166666666,16.3666666667,12.1917777778,7.54944444445
351.46,14.063,13.3745555556,13.5435555556,9.67299999999,19.2116666667,5.92377777778,1.47933333333,16.2702222222,12.233,7.47888888888
351.83,13.9003333333,13.1981111111,13.3991111111,9.4801111111,19.1348888889,5.68844444445,1.28333333333,16.1902222222,12.0681111111,7.24833333333
352.19,13.9086666667,13.1606666667,13.4405555555,9.62166666668,19.117,5.71255555556,1.33355555556,16.1206666667,12.1562222222,7.26633333333
352.55,13.8693333333,13.0931111111,13.4696666667,9.72877777779,19.0243333333,5.86377777778,1.45166666667,16.1143333333,12.1252222222,7.35122222222
352.92,13.9882222222,13.1904444444,13.6166666667,9.77066666666,19.078,5.97522222222,1.60122222222,16.1257777778,12.2426666667,7.44277777778
353.28,13.9353333333,13.2992222222,13.6943333333,9.78955555557,19.182,5.90755555556,1.59933333333,16.2344444445,12.2801111111,7.5028888889
353.65,13.9396666667,13.4157777778,13.7651111111,9.75888888889,19.1702222222,5.94744444444,1.66722222222,16.2198888889,12.3658888889,7.513
354.01,13.9148888889,13.4964444444,13.9811111111,9.82733333333,19.2661111111,6.00844444445,1.70633333333,16.3001111111,12.481,7.56633333332
354.38,13.9973333333,13.7054444444,14.1118888889,9.86022222223,19.3557777778,6.12766666667,1.84655555556,16.357,12.5533333333,7.64111111112
354.74,13.9234444445,13.7038888889,14.1253333333,9.81355555555,19.4043333333,6.149,1.80033333334,16.3491111111,12.5523333333,7.62677777779
355.11,13.8905555556,13.5981111111,14.0375555556,9.71299999999,19.3513333333,6.11811111111,1.68477777778,16.276,12.494,7.50277777778
355.47,13.8394444444,13.6428888889,14.0525555556,9.67877777779,19.3947777778,6.25488888889,1.65133333333,16.3431111111,12.48,7.6031111111
355.83,14.0274444445,13.8395555555,14.3206666667,9.83700000001,19.5411111111,6.47233333333,1.86633333333,16.5208888889,12.7168888889,7.81922222222
356.20,14.0231111111,13.9081111111,14.2957777778,9.70100000001,19.5617777778,6.41222222222,1.85866666667,16.5723333333,12.6826666667,7.82422222223
356.56,13.9168888889,13.8635555556,14.1845555556,9.53344444444,19.5956666667,6.25911111111,1.64144444444,16.4244444444,12.6054444445,7.65422222223
356.93,13.7191111111,13.7454444444,13.9134444445,9.35733333334,19.4268888889,6.06311111111,1.45266666666,16.2572222222,12.3818888889,7.48622222222
357.29,13.7771111111,13.8031111111,13.9086666667,9.33722222221,19.4175555555,6.129,1.45344444444,16.2181111111,12.3825555556,7.48877777778
357.66,14.0653333334,14.0296666667,14.207,9.57755555557,19.8068888889,6.36244444445,1.68877777778,16.4585555555,12.5948888889,7.74055555554
358.02,14.2912222222,14.1496666667,14.3452222222,9.72755555555,19.9683333333,6.43111111111,1.75288888889,16.5907777778,12.7087777778,7.81444444445
358.38,14.4098888889,14.1735555556,14.478,9.82455555555,20.0403333334,6.54922222222,1.88888888889,16.6766666667,12.7787777778,7.86733333335
358.75,14.5008888889,14.3714444444,14.5615555556,9.94144444445,20.1612222222,6.63855555555,1.94788888889,16.7993333333,12.8786666667,7.98188888889
359.11,14.5985555556,14.5088888889,14.6561111111,10.0395555555,20.2741111111,6.78422222222,2.081,16.9326666667,12.9566666667,8.15411111112
359.48,14.5892222222,14.466,14.6452222222,9.99333333335,20.1735555556,6.70544444444,2.04688888889,16.9214444444,12.9554444445,8.1241111111
359.84,14.5595555556,14.3697777778,14.5215555556,9.9311111111,20.0721111111,6.59344444445,1.95755555555,16.8452222222,12.7995555556,8.07844444443
360.20,14.6344444445,14.3594444444,14.6107777778,10.0258888889,20.1463333333,6.61944444445,2.00511111111,16.8773333333,12.7863333333,8.12588888888
360.57,14.6763333333,14.3491111111,14.668,10.0672222222,20.1888888889,6.63533333333,2.07922222222,16.9121111111,12.84,8.14600000001
360.93,14.8595555555,14.4007777778,14.9042222222,10.2493333333,20.336,6.74277777778,2.19411111111,17.0815555555,13.0168888889,8.26777777777
361.29,14.9013333334,14.4324444445,14.9738888889,10.3016666667,20.3857777778,6.73422222222,2.24122222222,17.1192222222,13.0936666667,8.29566666667
361.66,14.8183333333,14.3412222222,14.8832222222,10.2795555556,20.2602222222,6.629,2.18055555555,17.112,12.9586666667,8.21911111111
362.02,14.8362222222,14.4026666667,14.8984444444,10.2843333333,20.3045555556,6.66588888889,2.22477777778,17.1085555556,13.0021111111,8.2101111111
362.39,14.85,14.4406666667,14.8962222222,10.2833333333,20.3698888889,6.65,2.17566666667,17.1684444445,13.0374444445,8.22233333335
362.75,14.9048888889,14.4068888889,14.9405555556,10.268,20.3757777778,6.65833333333,2.18955555555,17.1722222222,13.0468888889,8.25077777777
363.11,14.9112222222,14.4107777778,15.0182222222,10.2871111111,20.3828888889,6.64422222222,2.184,17.1345555555,13.0905555556,8.22211111111
363.48,14.9432222222,14.4572222222,15.0837777778,10.3392222222,20.4182222222,6.71277777778,2.25122222222,17.1202222222,13.1045555555,8.22288888889
363.84,14.9263333333,14.512,15.1471111111,10.3187777778,20.4535555556,6.78111111111,2.328,17.1365555556,13.2576666667,8.26144444444
364.20,14.8277777778,14.4856666667,15.1311111111,10.225,20.3728888889,6.73233333334,2.31788888889,17.1055555556,13.2832222222,8.20944444446
364.57,14.7963333333,14.4818888889,15.1148888889,10.1751111111,20.2903333334,6.68566666667,2.24488888889,17.1193333333,13.2414444444,8.1858888889
364.93,14.7537777778,14.5338888889,15.144,10.1916666667,20.3463333333,6.73611111111,2.28033333333,17.1763333333,13.2638888889,8.28733333332
365.29,14.7018888889,14.4746666667,15.1286666667,10.1712222222,20.3471111111,6.73444444445,2.24288888889,17.1773333333,13.262,8.35955555555
365.66,14.6254444444,14.4732222222,15.0848888889,10.0734444444,20.3628888889,6.70555555556,2.16644444445,17.0602222222,13.3646666667,8.33000000001
366.02,14.5128888889,14.4237777778,15.042,10.0414444444,20.2833333333,6.66744444444,2.15677777778,17.0364444444,13.3773333333,8.38877777777
366.38,14.5127777778,14.4406666667,15.0571111111,10.0797777778,20.3005555555,6.69144444444,2.15377777778,17.0607777778,13.3946666667,8.40388888888
366.75,14.4551111111,14.3514444445,14.9303333333,10.0853333333,20.2578888889,6.55333333333,2.09311111111,16.9761111111,13.3626666667,8.29266666666
367.11,14.4024444444,14.2326666667,14.8014444444,10.029,20.1946666667,6.46666666667,2.01411111111,16.9123333333,13.2545555555,8.27233333333
367.47,14.381,14.1745555556,14.7734444445,10.0331111111,20.2233333333,6.36644444444,1.95988888889,16.9563333333,13.1846666667,8.21100000001
367.84,14.4108888889,14.1851111111,14.739,10.1146666667,20.2396666667,6.28644444444,1.939,16.9653333333,13.0562222222,8.23733333332
368.20,14.4241111111,14.2345555556,14.6501111111,10.112,20.2798888889,6.27266666667,1.78911111111,16.9851111111,12.9684444444,8.19688888888
368.56,14.4872222222,14.3066666667,14.6558888889,10.0753333333,20.2948888889,6.24044444445,1.79222222222,16.9491111111,12.9517777778,8.23766666667
368.93,14.5718888889,14.37,14.6266666667,10.0471111111,20.2398888889,6.237,1.83955555556,16.9641111111,12.9691111111,8.19522222223
369.29,14.5372222222,14.3313333333,14.5628888889,9.95144444445,20.1964444444,6.11666666667,1.78177777778,16.9081111111,12.89,8.05277777778
369.65,14.5525555556,14.3264444444,14.5298888889,9.9791111111,20.0815555556,6.08088888889,1.74122222222,16.9674444445,12.8222222222,8.018
370.01,14.6158888889,14.3636666667,14.5904444444,9.95333333334,20.0484444444,6.08733333333,1.75455555556,16.9956666667,12.8104444444,7.97177777777
370.38,14.6558888889,14.3203333333,14.6794444444,9.93977777779,20.0593333333,6.055,1.81011111111,16.9513333334,12.8254444444,7.99888888888
370.74,14.5911111111,14.3288888889,14.7847777778,9.90499999999,19.9847777778,6.05811111111,1.83388888889,16.958,12.8183333333,8.05222222222
371.10,14.6851111111,14.4392222222,14.8964444444,9.94377777777,20.0568888889,6.07188888889,1.88188888889,17.0354444444,12.8843333333,8.08222222221
371.46,14.739,14.4925555556,14.9494444444,9.98544444446,20.0353333333,6.223,1.96088888889,17.0461111111,12.9843333333,8.19233333333
371.83,14.7027777778,14.4681111111,14.9716666667,9.97488888888,20.0055555556,6.28788888889,1.90966666667,17.0376666667,13.0336666667,8.17177777777
372.19,14.8636666667,14.551,15.0957777778,10.1694444445,20.087,6.42122222222,2.09144444445,17.1131111111,13.2027777778,8.33122222222
372.55,14.8064444444,14.5243333333,15.1416666667,10.2536666667,20.0791111111,6.44322222222,2.15422222222,17.1894444444,13.2316666667,8.31544444446
372.92,14.6462222222,14.3868888889,15.0542222222,10.2041111111,20.0832222222,6.32877777778,2.02388888889,17.0501111111,13.18,8.22777777779
373.28,14.5488888889,14.3585555555,15.0155555555,10.2316666667,20.0147777778,6.33722222222,2.04822222222,17.0022222222,13.1354444444,8.19066666667
373.64,14.5097777778,14.3896666666,15.0938888889,10.2271111111,20.0513333333,6.29177777778,2.08855555555,17.0018888889,13.1296666667,8.19166666668
374.00,14.3896666667,14.2697777778,15.0084444444,10.2107777778,19.999,6.19033333333,1.98377777778,16.8346666667,13.0808888889,8.11133333334
374.37,14.2867777778,14.1461111111,14.9086666667,10.0795555556,19.8745555555,6.07288888889,1.84133333333,16.742,12.9888888889,7.96599999999
374.73,14.382,14.2107777778,14.9054444444,10.0972222222,19.9666666667,6.16177777778,1.88422222222,16.7731111111,13.085,7.97566666666
375.09,14.4321111111,14.2635555556,15.0182222222,10.2068888889,20.0831111111,6.28855555556,1.98011111111,16.8734444444,13.2448888889,8.07977777778
375.45,14.5744444445,14.4093333333,15.1603333333,10.3896666667,20.2646666667,6.35666666667,2.06744444444,17.0202222222,13.404,8.17888888889
375.81,14.6264444444,14.4714444445,15.2403333334,10.4235555555,20.3253333333,6.389,2.11655555556,17.0546666667,13.4393333334,8.21233333334
376.18,14.5523333333,14.4516666667,15.261,10.3455555556,20.2614444445,6.37255555555,2.11577777778,16.9841111111,13.3931111111,8.1501111111
376.54,14.6292222222,14.524,15.3077777778,10.3525555555,20.3375555556,6.44911111111,2.151,16.9894444445,13.4181111111,8.15588888889
376.90,14.7181111111,14.5734444445,15.3737777778,10.3181111111,20.3671111111,6.47811111111,2.162,17.0594444444,13.4262222222,8.13499999999
377.26,14.9292222222,14.71,15.5284444444,10.3998888889,20.5131111111,6.62977777778,2.25666666667,17.175,13.6236666667,8.24899999999
377.63,14.9377777778,14.6418888889,15.4824444444,10.3965555556,20.4981111111,6.65611111111,2.22755555556,17.1616666667,13.6226666667,8.26611111112
377.99,15.0741111111,14.7694444444,15.5321111111,10.4894444444,20.6514444444,6.73966666667,2.29244444445,17.3386666667,13.7542222222,8.37544444446
378.35,15.1203333333,14.8517777778,15.5403333333,10.5426666667,20.7128888889,6.80555555555,2.37866666667,17.3875555556,13.818,8.49099999999
378.71,15.099,14.8415555555,15.5512222222,10.5502222222,20.7484444445,6.82577777778,2.37,17.4041111111,13.7976666667,8.48466666666
379.07,14.9795555556,14.7288888889,15.4112222222,10.4523333333,20.6094444444,6.70511111111,2.30844444444,17.2937777778,13.6641111111,8.39222222221
379.44,14.9225555556,14.6544444444,15.3498888889,10.3631111111,20.5248888889,6.62422222222,2.31555555555,17.1827777778,13.588,8.36022222221
379.80,14.9452222222,14.6274444444,15.3487777778,10.3056666667,20.5251111111,6.56133333334,2.30866666667,17.1043333333,13.5766666667,8.30544444444
380.16,14.9058888889,14.5836666666,15.2706666667,10.2756666667,20.5,6.50077777778,2.28188888889,17.1058888889,13.5401111111,8.25655555556
380.52,15.0404444444,14.6653333333,15.4171111111,10.3688888889,20.6396666666,6.56522222222,2.38422222222,17.2252222222,13.6398888889,8.37622222222
380.88,15.0312222222,14.6497777778,15.3778888889,10.3806666667,20.5908888889,6.51844444444,2.37588888889,17.2086666667,13.5992222222,8.36777777778
381.24,14.9691111111,14.6014444444,15.3372222222,10.3501111111,20.5092222222,6.49655555555,2.36355555556,17.156,13.4691111111,8.35655555554
381.61,14.9644444444,14.5393333333,15.295,10.254,20.4898888889,6.475,2.33766666667,17.0605555556,13.443,8.31077777778
381.97,14.879,14.4704444444,15.2582222222,10.1703333333,20.3811111111,6.40688888889,2.32266666667,16.9846666667,13.3541111111,8.29644444446
382.33,14.8016666666,14.4283333333,15.1986666667,10.1594444444,20.3467777778,6.31411111111,2.27022222222,16.9418888889,13.2732222222,8.193
382.69,14.7441111111,14.3901111111,15.1873333333,10.1008888889,20.2685555555,6.23633333333,2.21933333333,16.8642222222,13.1932222222,8.11966666668
383.05,14.7497777778,14.4646666667,15.1867777778,10.0618888889,20.2452222222,6.20544444444,2.13644444444,16.8146666667,13.1684444444,8.05022222223
383.41,14.7811111111,14.4805555556,15.204,10.0425555556,20.2737777778,6.22366666667,2.14433333333,16.837,13.1924444445,8.03833333332
383.77,14.8531111111,14.5553333333,15.3117777778,10.1337777778,20.4197777778,6.32522222222,2.21755555555,16.9778888889,13.3295555556,8.15500000001
384.14,14.9034444444,14.5868888889,15.3954444444,10.19,20.4927777778,6.33855555556,2.23955555555,17.0115555556,13.3962222222,8.19522222222
384.50,14.8646666667,14.6108888889,15.3847777778,10.2257777778,20.4697777778,6.34522222222,2.26622222222,16.9945555555,13.4397777778,8.23166666666
384.86,14.936,14.6965555556,15.507,10.3345555556,20.5705555556,6.44133333333,2.35455555556,17.0771111111,13.5593333334,8.34277777779
385.22,14.9005555555,14.7163333333,15.465,10.3126666667,20.5655555556,6.39288888889,2.31677777778,17.0918888889,13.5951111111,8.35122222222
385.58,14.9333333334,14.8063333333,15.5541111111,10.3581111111,20.5811111111,6.389,2.32822222222,17.1825555556,13.6295555556,8.34144444445
385.94,15.0336666667,14.847,15.6318888889,10.4036666667,20.6568888889,6.47344444444,2.40133333333,17.2376666667,13.706,8.33333333334
386.30,15.1152222222,14.9355555556,15.7318888889,10.466,20.7288888889,6.54566666667,2.435,17.3,13.8138888889,8.37744444444
386.66,15.2125555555,15.0416666667,15.8137777778,10.555,20.842,6.65444444445,2.52988888889,17.4036666667,13.9557777778,8.47511111112
387.03,15.2996666667,15.1047777778,15.8928888889,10.6705555556,20.9273333333,6.73144444444,2.62077777778,17.5297777778,14.0254444444,8.53455555554
387.39,15.2517777778,15.0777777778,15.9262222222,10.6696666667,20.9208888889,6.702,2.569,17.5531111111,14.0231111111,8.49622222222
387.75,15.1894444444,15.023,15.847,10.6442222222,20.7913333333,6.65066666667,2.50555555556,17.5368888889,13.9911111111,8.41033333333
388.11,15.1592222222,15.0213333333,15.8348888889,10.59,20.7277777778,6.65188888889,2.49866666667,17.5325555556,13.9343333333,8.38566666667
388.47,15.1195555556,14.9836666667,15.8021111111,10.5556666667,20.7154444445,6.59655555556,2.40955555555,17.496,13.8625555556,8.33033333335
388.83,14.9914444445,14.9055555556,15.7301111111,10.4538888889,20.6307777778,6.52322222222,2.35511111111,17.4027777778,13.8031111111,8.22622222222
389.19,14.9743333333,14.8432222222,15.7295555556,10.4504444445,20.5993333333,6.48033333333,2.29566666666,17.3375555555,13.7891111111,8.12211111112
389.55,14.9293333334,14.789,15.7253333333,10.4841111111,20.6294444444,6.54777777778,2.327,17.3311111111,13.7935555556,8.18866666666
389.91,14.8501111111,14.7228888889,15.6795555555,10.4218888889,20.5398888889,6.48833333333,2.25055555555,17.3026666667,13.7072222222,8.12855555554
390.27,14.8603333333,14.7731111111,15.7455555555,10.4584444444,20.5595555556,6.56833333333,2.30833333333,17.3383333333,13.6723333333,8.20955555556
390.63,14.9374444444,14.842,15.8331111111,10.5427777778,20.6208888889,6.61977777778,2.386,17.4391111111,13.6966666667,8.30177777778
391.00,14.8671111111,14.7867777778,15.814,10.4646666667,20.5624444445,6.59722222222,2.32288888889,17.3694444444,13.6594444444,8.27344444443
391.36,14.876,14.8036666667,15.7727777778,10.4387777778,20.5334444444,6.61288888889,2.33944444445,17.329,13.6707777778,8.30777777779
391.72,14.9104444444,14.8604444444,15.8452222222,10.454,20.572,6.643,2.38433333333,17.3158888889,13.6577777778,8.36
392.08,14.8726666667,14.8676666667,15.8328888889,10.4373333333,20.5463333333,6.60211111111,2.36966666666,17.2866666667,13.6641111111,8.341
392.44,14.8898888889,14.8418888889,15.8556666667,10.4441111111,20.5443333333,6.62355555555,2.41666666666,17.2522222222,13.6957777778,8.35844444445
392.80,14.9741111111,14.8364444445,15.887,10.4775555555,20.5342222222,6.648,2.48444444444,17.2816666667,13.7348888889,8.41077777777
393.16,15.0426666667,14.9088888889,15.9741111111,10.5121111111,20.5884444445,6.726,2.59322222222,17.3513333334,13.7732222222,8.525
393.52,15.0533333333,14.9228888889,15.9685555556,10.5217777778,20.5824444444,6.68655555556,2.58311111111,17.3325555556,13.7764444444,8.50955555557
393.88,15.0411111111,14.9438888889,15.9906666667,10.5495555555,20.6084444444,6.67144444445,2.55722222222,17.2802222222,13.8105555555,8.53688888888
394.24,15.0361111111,14.9163333333,15.9655555555,10.5726666667,20.5792222222,6.65066666667,2.55133333333,17.2898888889,13.8488888889,8.53144444444
394.60,14.9572222222,14.8234444445,15.8902222222,10.5065555555,20.5042222222,6.57144444444,2.43133333333,17.1785555555,13.8387777778,8.46411111111
394.96,14.9647777778,14.8298888889,15.9167777778,10.5755555556,20.5052222222,6.59166666667,2.52088888889,17.2118888889,13.8952222222,8.51133333332
395.32,14.9488888889,14.8496666667,15.9403333333,10.6227777778,20.519,6.62533333333,2.55588888889,17.2324444445,13.8985555555,8.51566666668
395.68,14.9404444444,14.8681111111,15.9552222222,10.6545555556,20.528,6.62988888889,2.58255555556,17.2366666667,13.9306666667,8.54366666666
396.04,15.0403333333,14.893,15.9975555555,10.7467777778,20.581,6.72555555555,2.64533333333,17.2771111111,13.9808888889,8.64166666668
396.40,15.0058888889,14.8698888889,15.9238888889,10.7295555556,20.4984444444,6.69088888889,2.60511111111,17.2658888889,13.9443333333,8.60055555557
396.76,14.9851111111,14.919,15.8992222222,10.7488888889,20.491,6.72377777778,2.56722222222,17.2611111111,13.9276666667,8.58488888888
397.12,14.9318888889,14.8727777778,15.8065555555,10.6804444444,20.4377777778,6.63766666666,2.47288888889,17.2227777778,13.8974444445,8.47100000001
397.48,14.9808888889,14.9012222222,15.8115555556,10.7203333333,20.4555555556,6.63755555556,2.52155555556,17.243,13.9068888889,8.4768888889
397.84,14.9918888889,14.902,15.794,10.7391111111,20.4411111111,6.65022222222,2.58666666667,17.239,13.8778888889,8.48933333332
398.20,15.0245555556,14.9361111111,15.8107777778,10.7433333333,20.4548888889,6.72166666667,2.64177777778,17.2525555555,13.8808888889,8.51155555556
398.56,15.0818888889,14.9964444444,15.8313333333,10.8196666667,20.4953333334,6.79277777778,2.77444444444,17.2945555556,13.8947777778,8.57977777778
398.92,15.0617777778,15.0186666667,15.8434444444,10.8371111111,20.5457777778,6.75777777778,2.73355555556,17.2693333333,13.893,8.55588888888
399.28,15.0492222222,14.9675555556,15.8458888889,10.7941111111,20.5072222222,6.71944444444,2.66144444445,17.2303333333,13.8401111111,8.51188888888
399.64,15.0144444444,14.8863333333,15.7587777778,10.7308888889,20.4246666667,6.69333333333,2.58766666666,17.1532222222,13.7322222222,8.43022222221
400.00,14.963,14.8323333333,15.7286666667,10.6931111111,20.3887777778,6.66522222222,2.557,17.118,13.6998888889,8.3781111111
400.36,14.9191111111,14.7946666667,15.7072222222,10.6262222222,20.3365555555,6.64622222222,2.50822222222,17.1044444445,13.6763333333,8.32655555557
400.72,14.9444444444,14.8363333334,15.7433333333,10.6705555555,20.3387777778,6.65266666666,2.52177777778,17.1086666667,13.6651111111,8.38966666667
401.08,14.978,14.863,15.8254444445,10.7207777778,20.3501111111,6.70222222222,2.57366666667,17.1431111111,13.6615555555,8.45722222221
401.44,14.9903333333,14.9396666667,15.8422222222,10.7245555556,20.3221111111,6.74933333333,2.58677777778,17.1265555555,13.6905555555,8.44411111111
401.80,15.0503333334,14.9928888889,15.8824444444,10.7491111111,20.3436666667,6.814,2.61477777778,17.1745555556,13.7048888889,8.48988888889
402.16,14.9862222222,14.9496666667,15.8276666667,10.7085555555,20.3043333333,6.70033333333,2.53688888889,17.1141111111,13.6861111111,8.44255555557
402.52,14.9113333333,14.9065555556,15.832,10.6573333333,20.207,6.62911111111,2.48688888889,17.0893333334,13.626,8.36988888889
402.88,14.9045555556,14.8766666667,15.8133333333,10.6221111111,20.1233333333,6.661,2.51988888889,17.0672222222,13.6022222222,8.38144444446
403.24,14.902,14.9218888889,15.7727777778,10.6428888889,20.1215555556,6.69911111111,2.58055555556,17.0698888889,13.6335555556,8.43233333334
403.60,14.946,14.988,15.8402222222,10.7086666667,20.172,6.74322222222,2.65144444444,17.111,13.687,8.4761111111
403.95,14.9071111111,14.9824444445,15.8328888889,10.7098888889,20.1482222222,6.69988888889,2.61455555556,17.0683333333,13.6715555556,8.43666666666
404.31,14.8826666667,14.9866666667,15.8358888889,10.7491111111,20.1245555555,6.697,2.66711111111,17.0656666667,13.6982222222,8.49577777777
404.67,14.8736666667,14.9327777778,15.8463333333,10.7228888889,20.1427777778,6.69977777778,2.69555555556,17.0691111111,13.7363333333,8.48511111111
405.03,14.8833333333,14.9617777778,15.8792222222,10.7606666667,20.1593333334,6.72677777778,2.73533333333,17.0654444444,13.7671111111,8.51177777777
405.39,14.8034444445,14.9298888889,15.8607777778,10.7357777778,20.1573333333,6.69411111111,2.71122222222,17.033,13.767,8.51088888889
405.75,14.7196666667,14.8777777778,15.7953333333,10.6981111111,20.1158888889,6.63222222222,2.66611111111,16.9764444444,13.733,8.43577777777
406.11,14.7176666667,14.9112222222,15.808,10.7017777778,20.1138888889,6.65311111111,2.70988888889,16.9721111111,13.761,8.46122222222
406.47,14.7287777778,14.9373333333,15.8002222222,10.7113333333,20.1324444444,6.67755555555,2.73566666667,16.9732222222,13.793,8.50044444445
406.83,14.7215555556,14.959,15.8104444444,10.6977777778,20.1435555556,6.66344444444,2.74644444445,17.0017777778,13.7955555556,8.49611111112
407.19,14.7318888889,14.9668888889,15.8406666667,10.7266666667,20.1455555556,6.65211111111,2.74133333333,17.0045555556,13.8111111111,8.49266666667
407.55,14.7114444444,14.9885555556,15.8957777778,10.7465555555,20.1594444444,6.64522222222,2.749,17.038,13.8734444445,8.50877777778
407.90,14.7684444444,15.0558888889,15.9398888889,10.7715555555,20.2056666667,6.67744444444,2.81433333334,17.1034444445,13.9012222222,8.59444444443
408.26,14.7971111111,15.0896666667,15.942,10.7776666667,20.2513333333,6.70322222222,2.792,17.0801111111,13.8843333333,8.58533333333
408.62,14.7154444444,15.0657777778,15.8508888889,10.7132222222,20.1707777778,6.63366666667,2.72055555556,16.9785555556,13.8288888889,8.50466666667
408.98,14.652,15.029,15.8033333333,10.6965555556,20.1353333333,6.587,2.69977777778,16.9652222222,13.8103333334,8.46566666667
409.34,14.6948888889,14.993,15.7978888889,10.6765555556,20.0872222222,6.60233333333,2.70644444444,17.0123333333,13.795,8.46455555556
409.70,14.7251111111,15.0343333333,15.8554444444,10.7352222222,20.1137777778,6.68066666667,2.79033333333,17.0707777778,13.8506666667,8.55833333334
410.06,14.7531111111,14.9895555556,15.8515555556,10.7447777778,20.0935555556,6.70466666667,2.79633333333,17.0786666667,13.8247777778,8.54200000001
410.42,14.7275555555,14.9714444444,15.8061111111,10.7412222222,20.0403333333,6.70688888889,2.79666666667,17.0368888889,13.8146666667,8.505
410.77,14.7353333333,14.9387777778,15.7752222222,10.7366666667,19.9946666667,6.70588888889,2.769,16.9934444444,13.8018888889,8.512
411.13,14.7236666667,14.9294444445,15.771,10.7285555556,19.9586666667,6.72622222222,2.78822222222,16.9998888889,13.7793333333,8.52177777779
411.49,14.6597777778,14.8617777778,15.6884444444,10.6524444445,19.8853333334,6.68366666667,2.76477777778,16.934,13.708,8.50566666666
411.85,14.6087777778,14.7916666667,15.6533333333,10.6245555555,19.7938888889,6.697,2.73933333333,16.8466666667,13.6605555556,8.44155555554
412.21,14.5563333333,14.7396666667,15.6426666667,10.5682222222,19.7012222222,6.67188888889,2.75377777778,16.8062222222,13.6425555556,8.41933333333
412.57,14.538,14.6924444444,15.6476666667,10.5738888889,19.6521111111,6.64722222222,2.759,16.8065555555,13.6032222222,8.40666666667
412.92,14.5713333333,14.7166666667,15.6472222222,10.5587777778,19.6205555555,6.66988888889,2.77088888889,16.7516666666,13.6078888889,8.43111111111
413.28,14.6058888889,14.7432222222,15.6602222222,10.6078888889,19.6321111111,6.71166666667,2.82677777778,16.7422222222,13.6501111111,8.48533333334
413.64,14.5595555555,14.71,15.6186666667,10.5452222222,19.5287777778,6.67777777778,2.80266666666,16.6586666667,13.6161111111,8.44177777778
414.00,14.5114444445,14.7174444445,15.5926666667,10.534,19.4764444444,6.63677777778,2.75166666667,16.5972222222,13.5928888889,8.4381111111
414.36,14.5023333333,14.6747777778,15.5962222222,10.5423333333,19.4801111111,6.61233333333,2.73811111111,16.5631111111,13.559,8.40977777779
414.72,14.5205555555,14.7438888889,15.6218888889,10.5932222222,19.5035555556,6.64977777778,2.79533333333,16.5828888889,13.6038888889,8.45422222221
415.07,14.5872222222,14.7846666667,15.6853333333,10.6511111111,19.557,6.68244444445,2.86588888889,16.6201111111,13.693,8.5088888889
415.43,14.598,14.7827777778,15.6461111111,10.6785555556,19.5316666667,6.68411111111,2.86855555556,16.6378888889,13.7095555555,8.51855555557
415.79,14.6293333333,14.8006666667,15.6546666667,10.7173333333,19.5555555555,6.69677777778,2.90911111111,16.6644444445,13.7684444444,8.54644444444
416.15,14.6761111111,14.8517777778,15.6878888889,10.7577777778,19.6248888889,6.73888888889,2.94277777778,16.7183333333,13.8115555556,8.58977777778
416.51,14.7136666667,14.9182222222,15.7341111111,10.7972222222,19.6802222222,6.81522222222,2.95577777778,16.7507777778,13.8713333333,8.65577777777
416.86,14.7187777778,14.9344444444,15.7481111111,10.8461111111,19.6753333333,6.82577777778,2.95711111111,16.7947777778,13.8784444444,8.67044444443
417.22,14.7124444445,14.9785555556,15.7832222222,10.8514444445,19.6373333333,6.83922222222,2.96,16.7853333333,13.868,8.66944444446
417.58,14.7341111111,14.9871111111,15.7956666667,10.8915555555,19.6613333333,6.82422222222,2.96766666667,16.7831111111,13.8613333333,8.67511111111
417.94,14.7407777778,14.98,15.811,10.9055555556,19.6481111111,6.832,2.99,16.7773333333,13.8838888889,8.67999999999
418.29,14.7344444444,15.0141111111,15.815,10.9014444445,19.6023333333,6.85855555556,3.00555555556,16.7914444444,13.9217777778,8.71511111111
