wavelength,Back_TacPhof,Belly_TacPhof,Breast_TacPhof,Crissum_TacPhof,Crown_TacPhof,DorTail_TacPhof,Patch10_TacPhof,Patch11_TacPhof,Rump_TacPhof,Throat_TacPhof,WingTip_TacPhof
584.69,8.6648,42.2078,19.7777666667,17.2036,7.75033333333,7.6934,9.54486666667,9.73653333333,8.27626666667,33.1606,9.54116666667
585.03,8.624,42.1390666667,19.7326,17.1582666667,7.71233333333,7.63893333333,9.49593333333,9.69026666668,8.20946666666,33.0770666667,9.49616666667
585.37,8.52906666667,42.1134666667,19.6614333333,17.0973333333,7.6378,7.56813333333,9.43653333334,9.63493333332,8.14926666667,33.0204,9.43263333333
585.70,8.49446666667,42.1593333333,19.6850333333,17.0805333333,7.6171,7.5776,9.4374,9.63066666667,8.1572,33.0346666667,9.39239999999
586.04,8.49446666667,42.1084,19.6859333333,17.0716666667,7.5987,7.58846666667,9.43066666666,9.63946666668,8.1602,33.021,9.38270000001
586.38,8.52426666667,42.1706,19.7079333333,17.0726666667,7.6223,7.61693333333,9.47806666666,9.67993333333,8.20913333333,33.0712,9.41033333333
586.72,8.58313333333,42.2551333333,19.8022333333,17.1797333333,7.6562,7.67233333333,9.58053333334,9.75346666668,8.26733333333,33.1387333333,9.47253333333
587.06,8.54213333333,42.2831333333,19.7573666667,17.158,7.6256,7.6414,9.54573333334,9.70600000001,8.24013333333,33.113,9.44806666667
587.39,8.53026666667,42.3434,19.7624666667,17.186,7.6143,7.61353333334,9.54746666667,9.70993333333,8.22866666667,33.1106,9.46363333333
587.73,8.52133333333,42.3582666667,19.7573333333,17.1676,7.5874,7.57273333333,9.53666666667,9.701,8.2118,33.1368666667,9.44626666667
588.07,8.56446666667,42.4660666667,19.8253333333,17.2245333333,7.6227,7.6092,9.5836,9.74333333333,8.27493333333,33.1826666666,9.50336666667
588.41,8.59626666667,42.5111333333,19.8263333333,17.233,7.63526666667,7.64813333333,9.60933333333,9.7884,8.3038,33.2123333333,9.52613333333
588.74,8.63686666667,42.6094666667,19.8773666667,17.2784666667,7.677,7.70913333333,9.665,9.83733333334,8.37686666667,33.3292,9.57443333333
589.08,8.6756,42.646,19.934,17.3158,7.71546666667,7.7242,9.65966666667,9.85926666665,8.39513333333,33.3496,9.61506666667
589.42,8.67006666667,42.6057333333,19.9021,17.3172,7.71486666667,7.73246666667,9.65673333333,9.88079999999,8.37306666667,33.3138,9.65
589.76,8.6656,42.7233333333,19.9303666667,17.3546666667,7.7298,7.74373333333,9.6592,9.88286666668,8.35213333334,33.349,9.68903333334
590.09,8.696,42.7686666667,19.9932,17.4234666667,7.75656666667,7.7716,9.68019999999,9.93393333333,8.38373333333,33.3886666667,9.6911
590.43,8.63346666667,42.7983333333,19.9681666667,17.3544666667,7.7377,7.74313333333,9.61773333333,9.88713333333,8.34013333333,33.3827333333,9.64726666667
590.77,8.61446666667,42.7868666667,19.9979333333,17.3379333333,7.71103333333,7.7408,9.5972,9.88559999999,8.30406666667,33.3836666667,9.62920000001
591.11,8.58886666666,42.7822666667,20.0227,17.3058666666,7.6936,7.73793333333,9.59126666667,9.8748,8.2976,33.3910666667,9.62776666667
591.44,8.6074,42.8168666667,20.0646333333,17.3467333333,7.7385,7.7704,9.6224,9.9208,8.31286666667,33.4117333333,9.68406666667
591.78,8.58946666667,42.8300666667,20.0761,17.3442,7.7293,7.7856,9.59899999999,9.93273333335,8.2924,33.4292,9.68560000001
592.12,8.58906666667,42.8423333333,20.0625333333,17.3510666667,7.74063333333,7.80426666667,9.59086666666,9.93306666668,8.28246666667,33.447,9.67033333333
592.46,8.59973333333,42.8234666666,20.0793666666,17.3640666667,7.73263333333,7.80546666667,9.59193333334,9.94279999999,8.28133333333,33.4004666667,9.67543333334
592.79,8.5908,42.8300666667,20.0865,17.3258666667,7.7015,7.79706666666,9.58826666667,9.92466666666,8.268,33.3929333333,9.63973333333
593.13,8.59533333333,42.8186,20.0959666667,17.2900666667,7.6659,7.76533333333,9.55106666666,9.89513333333,8.23853333333,33.3792,9.61766666666
593.47,8.582,42.8079333333,20.0899333333,17.2886,7.64486666667,7.74966666667,9.5562,9.8906,8.22573333333,33.3774,9.59150000001
593.80,8.5358,42.8232,20.0408333333,17.2408,7.57776666667,7.6746,9.50073333334,9.81853333334,8.16926666667,33.3948666667,9.57529999999
594.14,8.53873333333,42.8397333333,20.003,17.2384666667,7.57213333334,7.64533333334,9.4762,9.79853333332,8.155,33.3705333333,9.56066666667
594.48,8.55153333333,42.9712666667,20.0222666667,17.2949333333,7.58816666667,7.6606,9.53353333333,9.82840000001,8.20193333333,33.4208666667,9.59949999999
594.81,8.59206666667,43.0355333334,20.0438666667,17.3246666667,7.5985,7.67873333333,9.56846666667,9.86626666667,8.21273333333,33.4452,9.63329999999
595.15,8.57453333333,42.9715333333,20.0166,17.2881333333,7.5752,7.6746,9.55573333333,9.86046666666,8.21086666667,33.4,9.60743333333
595.49,8.60046666667,43.045,20.043,17.322,7.58946666667,7.68433333333,9.58300000001,9.87259999999,8.229,33.4488,9.61443333333
595.82,8.61553333333,43.0182,20.0676333333,17.3335333333,7.59173333333,7.6686,9.61586666667,9.87639999999,8.24766666667,33.4450666667,9.64539999999
596.16,8.58866666667,43.0942,20.0754333333,17.3118,7.5804,7.63406666667,9.59953333333,9.86106666666,8.22286666667,33.4803333333,9.64510000001
596.50,8.57533333334,43.0989333333,20.0468,17.3274666667,7.5826,7.64153333333,9.61533333333,9.88860000001,8.2228,33.4952,9.64446666666
596.83,8.56806666666,43.1176666667,20.0641,17.3510666667,7.57,7.64406666667,9.599,9.87886666667,8.2268,33.4976,9.64703333333
597.17,8.625,43.1733333333,20.1308,17.4098666667,7.62276666666,7.69886666667,9.6642,9.93573333333,8.283,33.5756666667,9.70819999999
597.51,8.6146,43.1674666667,20.1287,17.3859333334,7.6326,7.6968,9.65573333334,9.934,8.2884,33.5609333333,9.70636666667
597.84,8.5938,43.1941333333,20.1369,17.3528666667,7.5901,7.67366666667,9.64053333333,9.90946666668,8.25726666667,33.5852666667,9.67680000001
598.18,8.60466666667,43.2392,20.1714,17.3744666667,7.60746666667,7.68473333333,9.65933333332,9.92373333333,8.27393333333,33.6703333333,9.6895
598.52,8.56106666667,43.2189333333,20.1255666667,17.3642,7.57773333333,7.624,9.59333333333,9.86999999999,8.2424,33.6748,9.62909999999
598.85,8.59706666667,43.3258,20.1659,17.4209333333,7.60983333333,7.6522,9.63013333333,9.90020000001,8.28486666667,33.7392,9.65396666667
599.19,8.58853333333,43.3448666667,20.1764666667,17.4380666667,7.62996666667,7.64993333333,9.64166666666,9.90446666665,8.27513333333,33.7726666667,9.64859999999
599.53,8.53273333333,43.3956,20.1366,17.3903333333,7.56573333333,7.59286666667,9.55746666666,9.84806666667,8.2248,33.7727333333,9.5895
599.86,8.51626666666,43.4474,20.1478666667,17.4402666667,7.55713333333,7.61926666667,9.57579999999,9.86673333333,8.23253333333,33.7852,9.59636666667
600.20,8.53213333333,43.5478,20.2202666667,17.4866,7.56426666667,7.63686666667,9.61340000001,9.86146666667,8.25186666667,33.8803333333,9.65016666666
600.53,8.563,43.6486666667,20.2716,17.5328666667,7.62106666667,7.6638,9.67193333333,9.9112,8.27246666667,33.9481333334,9.65486666666
600.87,8.568,43.7051333333,20.2717333334,17.5282666667,7.60906666667,7.6606,9.68666666667,9.92039999999,8.29273333333,33.9310666667,9.66669999999
601.21,8.58653333333,43.7422,20.2879333333,17.5619333333,7.6375,7.70633333333,9.71319999999,9.93646666667,8.30666666667,33.9494666667,9.69133333333
601.54,8.61573333333,43.7582,20.3333333333,17.638,7.6883,7.77473333333,9.75179999999,9.99719999999,8.36266666667,33.9756,9.75523333333
601.88,8.63286666667,43.7381333333,20.358,17.646,7.6891,7.7796,9.75326666666,10.0176666667,8.351,33.9132666667,9.77746666667
602.21,8.65306666667,43.7424,20.4091333333,17.6566,7.71746666667,7.83666666667,9.78273333333,10.0612,8.38586666667,33.9056666667,9.82553333333
602.55,8.656,43.7860666667,20.4451333333,17.6994,7.69393333333,7.8466,9.79333333333,10.0639333333,8.38286666667,33.9611333333,9.85166666667
602.88,8.70366666667,43.8045333333,20.4681333333,17.7050666667,7.6895,7.87326666667,9.82366666667,10.0984666667,8.41233333333,33.9592,9.91146666666
603.22,8.76,43.8152,20.5237666667,17.7536,7.73816666667,7.9446,9.90213333334,10.1598666667,8.46373333333,33.9645333333,9.96636666666
603.56,8.8318,43.8572,20.5645333333,17.7903333333,7.77323333333,7.9858,9.94239999999,10.1914666667,8.52673333333,33.9926,10.0010333333
603.89,8.8592,43.8914,20.5713333333,17.8098666667,7.81096666667,8.0252,9.96179999999,10.2387333333,8.56513333333,33.9963333333,10.0539666667
604.23,8.86493333333,43.8864,20.5812,17.8216666667,7.8258,8.03673333333,9.99353333333,10.2613333333,8.588,34.0068666667,10.0781
604.56,8.80153333333,43.8285333333,20.5119333333,17.7381333333,7.76773333333,7.9566,9.91459999999,10.1948666667,8.52766666667,33.9588666667,9.99473333333
604.90,8.8228,43.8641333334,20.5479333333,17.7524666667,7.7857,7.96946666667,9.94179999999,10.2239333333,8.54266666667,33.9793333333,10.0093333333
605.23,8.84173333333,43.8524666667,20.5473,17.7346666667,7.78883333333,7.96373333333,9.96066666666,10.2196666667,8.54393333333,33.9684666666,10.0016666667
605.57,8.8504,43.8841333333,20.5538,17.7362666667,7.79446666666,7.97613333333,9.96686666667,10.2282,8.56906666667,34.0148666667,10.0140333333
605.90,8.8878,43.9778,20.6014333333,17.755,7.83336666666,8.00493333333,10.0214,10.2628666667,8.61133333333,34.0897333333,10.0418
606.24,8.90446666667,43.9603333333,20.5975,17.735,7.86206666667,8.02253333333,10.0305333333,10.2616666667,8.61753333333,34.0515333334,10.0530666667
606.58,8.86873333333,43.9592666667,20.5875333333,17.7283333333,7.86313333333,7.99493333333,10.0090666667,10.2290666667,8.60133333333,34.0060666666,10.0239666667
606.91,8.8672,44.0583333334,20.6079666667,17.7507333333,7.87826666667,7.9914,9.99093333333,10.2367333333,8.6006,34.0392666667,10.0300666667
607.25,8.87286666667,44.0463333333,20.6036333333,17.7462,7.90383333333,8.0116,9.99173333334,10.2524666666,8.6068,34.0592,10.0507333333
607.58,8.83506666667,44.0076,20.5926333333,17.7210666666,7.87303333333,7.9608,9.95493333334,10.2253333333,8.5846,34.0286666666,9.99626666666
607.92,8.838,44.0282,20.6000333333,17.7382666667,7.86966666667,7.97446666667,9.93406666666,10.2144666667,8.58706666667,34.0689333333,10.0019333333
608.25,8.91373333333,44.0956,20.6951333333,17.8545333333,7.9655,8.0796,10.0144,10.3166666667,8.66286666667,34.1807333333,10.1033333333
608.59,8.91773333333,44.0536,20.6829333333,17.8653333333,7.97443333333,8.0804,10.0151333333,10.3087333333,8.67133333333,34.1652666667,10.1011333333
608.92,8.9358,44.1522666666,20.7259,17.9115333333,7.9887,8.07393333333,10.0108,10.3255333333,8.69786666667,34.2351333333,10.1142333333
609.26,8.89773333333,44.171,20.7292,17.9360666667,8.00736666667,8.063,10.0039333333,10.3142,8.68886666667,34.2519333333,10.0948666667
609.59,8.85426666667,44.0633333333,20.6789,17.911,7.9514,8.00086666667,9.94046666667,10.2482666667,8.617,34.1739333333,10.0560333333
609.93,8.87713333333,44.1149333333,20.6980333333,17.9687333333,7.96303333333,7.99986666667,9.95533333333,10.2843333333,8.65233333333,34.2398,10.0769333333
610.26,8.83026666666,44.1046666667,20.6618666667,17.9697333333,7.9189,7.95373333333,9.90433333334,10.2456666667,8.63006666667,34.2789333333,10.0351333333
610.60,8.799,44.0538666667,20.6321,17.9414666667,7.87463333333,7.88926666667,9.87553333334,10.1884,8.593,34.2886666667,10.0025333333
610.93,8.827,44.0652666667,20.6430666667,17.9687333333,7.88883333333,7.89333333333,9.88286666666,10.2016,8.6024,34.3122666667,10.0098666667
611.27,8.8842,44.0844666667,20.6529,18.0315333333,7.93386666667,7.94993333333,9.9022,10.2266666667,8.63066666667,34.3132666667,10.0555
611.60,8.91186666667,44.089,20.6537666667,18.0286,7.92506666667,7.93,9.89399999999,10.2332,8.63533333333,34.3128666667,10.0496666667
611.93,8.9128,44.0796,20.6244,18.0289333333,7.90883333333,7.92233333333,9.84840000001,10.1962666667,8.6242,34.2549333333,10.0238
612.27,8.87793333333,44.0742,20.5965333333,18.0174666667,7.8556,7.8766,9.77153333333,10.1589333333,8.59066666667,34.249,10.0070666667
612.60,8.87033333333,44.0336,20.5805666667,18.0238666667,7.86613333333,7.89713333333,9.74320000001,10.1632,8.58146666667,34.232,10.0376
612.94,8.89366666666,44.0856,20.571,18.006,7.8283,7.88733333333,9.72219999999,10.1502,8.56386666667,34.2553333333,10.0444
613.27,8.97006666667,44.2214666667,20.6179333333,18.091,7.8863,7.96233333333,9.78606666666,10.2346,8.64593333333,34.3628666667,10.0968333333
613.61,8.92086666667,44.1942666667,20.5753666667,18.0311333333,7.84603333333,7.9274,9.72473333334,10.1679333333,8.59693333333,34.3261333333,10.0366
613.94,8.96773333333,44.2022,20.5915,18.0072666667,7.85883333333,7.9556,9.74086666666,10.1894,8.58346666667,34.3106,10.0317
614.28,9.02606666667,44.2318666667,20.6152666667,18.0403333333,7.9007,8.0156,9.76040000001,10.2180666667,8.63193333333,34.3493333333,10.0415333333
614.61,8.97393333333,44.3344666667,20.6279666667,18.0341333333,7.8501,7.97306666667,9.74026666667,10.1808666667,8.58906666667,34.3844,9.99433333334
614.94,8.94046666667,44.3730666667,20.6001666667,17.9926,7.8085,7.92646666667,9.72546666666,10.1278,8.56493333333,34.4115333333,9.95766666666
615.28,8.90866666667,44.4142,20.6002,18.0025333333,7.81506666667,7.94393333333,9.74446666667,10.1226666667,8.56593333333,34.4192666667,9.95916666667
615.61,8.9202,44.4428666667,20.5947666667,18.0037333333,7.81793333333,7.94173333333,9.77053333333,10.1321333333,8.57306666667,34.4639333333,9.96059999999
615.95,9.02533333333,44.6136,20.7188666667,18.1356666667,7.9562,8.07973333333,9.96026666667,10.2846,8.70173333333,34.5988,10.0803
616.28,8.98413333333,44.6698666667,20.7007,18.1136,7.92766666667,8.04893333333,9.96346666667,10.2378,8.64866666667,34.6090666667,10.0205
616.61,9.0208,44.6371333333,20.7176,18.1354666667,7.97693333333,8.0756,10.0015333333,10.2602,8.69146666667,34.6022666667,10.0422333333
616.95,9.01066666666,44.6752666667,20.7643,18.1394666667,7.99596666667,8.08846666667,10.0139333333,10.2620666667,8.71473333334,34.6277333333,10.0769
617.28,8.96846666667,44.6825333333,20.7472666667,18.1322,7.97093333333,8.06826666667,9.99426666667,10.2413333333,8.68526666667,34.5962,10.0781333333
617.62,8.9684,44.7574,20.7497666667,18.1618666667,7.99913333333,8.09,10.0104,10.2769333333,8.72266666667,34.6302,10.1165
617.95,8.9068,44.7233333333,20.7276666667,18.1295333333,7.9679,8.06766666667,9.97773333333,10.2752,8.67526666667,34.5467333333,10.0928333333
618.28,8.94226666667,44.7174666667,20.7502,18.1642666667,8.01136666667,8.11,10.0127333333,10.2991333333,8.7144,34.5732666667,10.1605
618.62,8.94393333333,44.6344666667,20.7718,18.1439333333,8.00653333333,8.1094,9.99833333334,10.3026666667,8.6942,34.5403333333,10.1476333333
618.95,8.92346666667,44.635,20.7215,18.085,7.95933333333,8.06846666667,9.95933333333,10.2717333333,8.65746666667,34.5096666667,10.1182
619.28,8.8524,44.6186,20.7192,18.0487333333,7.91176666667,8.02153333333,9.92353333333,10.2203333333,8.63433333333,34.4817333333,10.1133333333
619.62,8.80993333333,44.6318666667,20.6631,17.9874,7.81826666667,7.93013333333,9.81819999999,10.1229333333,8.553,34.4630666667,10.0242666667
619.95,8.857,44.6044666667,20.6870333333,17.9926666667,7.86536666667,7.97853333333,9.86733333334,10.195,8.59386666666,34.4516,10.0823333333
620.28,8.9022,44.6562666667,20.7412333333,18.0132666667,7.88746666667,8.0164,9.90633333333,10.2367333333,8.6172,34.48,10.1340666667
620.62,8.90953333333,44.6222666666,20.7272666667,17.9695333333,7.8581,8.00646666666,9.8852,10.2340666667,8.5774,34.4301333333,10.1358
620.95,8.99766666667,44.7127333333,20.8113333333,18.0303333333,7.9019,8.06013333333,9.94753333333,10.3071333333,8.6476,34.5094,10.1880666667
621.28,9.0264,44.7714,20.8951333333,18.0755333333,7.92113333333,8.07833333333,9.95526666667,10.3225333333,8.67613333333,34.5522,10.2293666667
621.62,9.05893333333,44.8172666667,20.9211,18.1195333333,7.93763333333,8.07926666667,9.96426666667,10.3346666667,8.6984,34.624,10.3072333333
621.95,9.02726666666,44.7774,20.8845666667,18.087,7.90056666667,8.03,9.92820000001,10.3202666667,8.65966666667,34.5667333333,10.2833333333
622.28,9.0518,44.8686666667,20.9065,18.1268666666,7.91756666667,8.0488,9.95586666667,10.3678,8.69606666667,34.5624666667,10.3109
622.62,9.109,44.9448666666,20.9813,18.2018,7.97713333333,8.11633333333,10.0025333333,10.451,8.7672,34.6504666667,10.3962666667
622.95,9.1896,45.0829333333,21.0686333333,18.2801333333,8.04006666666,8.1708,10.0923333333,10.5684,8.83973333333,34.7360666667,10.4726666667
623.28,9.20273333333,45.1035333333,21.1483,18.3285333333,8.11023333333,8.24466666667,10.1396666667,10.6562,8.92666666667,34.7468,10.5381333333
623.62,9.20646666667,45.2165333333,21.2023,18.4063333333,8.12323333333,8.2586,10.1846,10.6993333334,8.99106666667,34.8202666667,10.5902
623.95,9.1816,45.2522666667,21.2277666667,18.4589333333,8.10366666667,8.28493333333,10.1829333333,10.6978666666,9.00333333334,34.8501333333,10.5906666667
624.28,9.16739999999,45.3319333333,21.2486,18.5093333333,8.06113333333,8.2662,10.1685333333,10.6593333333,8.98113333333,34.8802,10.5789666667
624.62,9.18666666667,45.4685333333,21.3285,18.5613333333,8.09216666667,8.30133333333,10.2133333333,10.7045333333,9.0104,34.9578,10.6196
624.95,9.22166666667,45.4672,21.3522333333,18.5548,8.1365,8.3628,10.2660666667,10.741,9.0406,34.9930666667,10.6651
625.28,9.24239999999,45.5746,21.4172,18.5848666667,8.1691,8.39573333333,10.3166,10.7812,9.068,35.0566,10.6603333333
625.61,9.23839999999,45.6264,21.4528333333,18.6105333333,8.19316666667,8.42233333333,10.3589333333,10.8044,9.0888,35.1506666667,10.6699333333
625.95,9.24706666667,45.6764666667,21.515,18.6423333333,8.22453333333,8.44466666667,10.3934,10.8308,9.1126,35.2516,10.7002666667
626.28,9.28433333334,45.7429333333,21.5666333333,18.6651333333,8.24563333333,8.43513333333,10.4207333333,10.8535333333,9.11966666667,35.2992666667,10.7188666667
626.61,9.23920000001,45.7703333333,21.5664333333,18.641,8.21163333333,8.41486666667,10.3904,10.8064,9.07266666667,35.3066,10.6692666667
626.94,9.24219999999,45.7816666667,21.5856,18.6256,8.17183333333,8.39893333333,10.3873333333,10.7972666667,9.02926666667,35.3165333333,10.6762333333
627.28,9.25233333333,45.7092666667,21.5525333334,18.5924666667,8.11813333333,8.37713333333,10.3376,10.7418666667,8.99873333333,35.2586,10.6391666667
627.61,9.2426,45.6394,21.4785333333,18.5596,8.09796666667,8.34433333333,10.3102,10.7246,8.9688,35.1728,10.6106333333
627.94,9.28753333333,45.6840666667,21.5034,18.5854,8.18216666667,8.42766666667,10.3655333333,10.7910666667,9.02366666667,35.2243333333,10.6462
628.27,9.30926666667,45.6113333333,21.4566666667,18.5790666667,8.19993333333,8.4438,10.3670666667,10.7824666667,9.00946666667,35.2079333333,10.6620333333
628.61,9.24566666667,45.5956,21.4279666666,18.5543333333,8.1525,8.39053333333,10.3248666667,10.7234,8.9676,35.1688666666,10.6097666667
628.94,9.2528,45.5528666667,21.4094333333,18.5642666667,8.14086666667,8.38313333333,10.3221333333,10.7062,8.97353333333,35.1215333333,10.6078666667
629.27,9.28686666667,45.5974,21.4394666667,18.5675333333,8.1595,8.376,10.3172666667,10.6967333333,8.98613333333,35.1250666666,10.6162333333
629.60,9.30773333334,45.6865333334,21.4482333333,18.6052,8.1774,8.3794,10.3219333333,10.7042,8.98593333333,35.1572666667,10.6557666667
629.94,9.22273333333,45.6518666667,21.4082333333,18.5674666667,8.1482,8.34513333333,10.2746,10.6124666667,8.92933333333,35.1137333333,10.6108
630.27,9.2604,45.6474,21.4002,18.6426666667,8.14806666667,8.3726,10.2796666667,10.6124666667,8.94853333333,35.1070666667,10.6405333333
630.60,9.26986666667,45.7050666667,21.3998666667,18.7059333333,8.17056666667,8.378,10.2788666667,10.6158,8.9696,35.1540666667,10.6332666667
