wavelength,Back_ChlNitf,Belly_ChlNitf,Breast_ChlNitf,Crissum_ChlNitf,Crown_ChlNitf,DorTail_ChlNitf,Patch10_ChlNitf,Patch11_ChlNitf,Patch12_ChlNitf,Patch13_ChlNitf,Patch14_ChlNitf,Rump_ChlNitf,Throat_ChlNitf,WingTip_ChlNitf
232.15,-49.4368769841,-49.2721666667,-46.6155833333,-50.2910833333,-50.2546666667,-45.233,-45.342,-52.4381666667,-45.5239166667,-45.81525,-48.6171666667,-58.00575,-59.061,-44.1775
232.53,-43.8577301587,-46.1511666667,-44.3149166667,-47.5635833334,-45.02125,-39.9011666667,-41.6313333333,-49.7880833334,-43.2204166667,-42.2315,-45.2329166667,-52.825,-53.5663333333,-42.5494166667
232.90,-44.1972460318,-44.2624583333,-43.9484166667,-47.6851666667,-43.9153333333,-40.7076666667,-43.41925,-48.6111666667,-44.3121666667,-43.35325,-44.4443333333,-52.48,-51.5210833333,-42.92325
233.28,-44.4571428572,-43.0333333334,-44.6333333333,-47.3666666667,-42.1333333334,-40.2333333333,-43.7333333333,-46.7666666666,-42.8666666667,-43.7666666666,-43.0,-52.4,-50.2333333334,-43.9333333333
233.66,-40.4163174604,-38.082125,-38.2353333333,-43.9339166667,-38.4498333333,-35.2941666667,-39.9816666667,-41.7588333333,-36.7341666667,-40.1349166667,-39.0319166666,-46.3543333333,-45.3125,-39.0625
234.03,-45.318265873,-40.4482083333,-41.7269166666,-47.7435833334,-42.8699166666,-38.0265,-44.1635833333,-46.2695,-40.8544166667,-44.3141666666,-43.2910833333,-49.1275,-47.8040833334,-41.6365833333
234.41,-46.2925873016,-42.3880833333,-43.2860833333,-48.4686666667,-44.7585833333,-40.31225,-46.0836666667,-48.02725,-41.7254166667,-46.2308333333,-44.4639166667,-51.0011666667,-49.5878333334,-43.8456666667
234.78,-47.6406190476,-44.8555,-44.9759166667,-50.99275,-47.6533333333,-42.38875,-50.2706666667,-51.5945,-43.14075,-48.586,-45.728,-51.83525,-52.0158333334,-45.9386666667
235.16,-44.0516587302,-42.1551666667,-42.6723333333,-47.1264166667,-43.6205833333,-40.2299166666,-48.0745833333,-48.592,-40.68975,-46.92525,-42.9883333333,-48.5056666667,-48.56325,-42.7586666667
235.54,-40.7983333333,-40.2778333333,-39.4665,-44.7745833333,-40.5940833333,-36.68875,-45.462,-46.9198333333,-36.6886666667,-44.6370833333,-40.2640833333,-45.7370833333,-45.9021666667,-39.2464166666
235.91,-32.7570912699,-32.784625,-31.43725,-36.1525833333,-32.36025,-28.3434166667,-37.1008333333,-39.5958333333,-28.6675,-36.6766666667,-34.1816666667,-37.0258333333,-37.37525,-30.4141666667
236.29,-35.5426547619,-35.4477083333,-32.388,-37.0895833333,-33.582,-28.63175,-38.55725,-41.6416666667,-29.5523333333,-38.1591666667,-37.6616666667,-37.7114166667,-39.204,-32.5125
236.66,-33.6526031746,-33.3215,-29.9576666667,-34.1596666667,-32.6015,-27.6910833334,-36.9925,-39.37675,-28.4230833334,-36.1896666667,-36.237,-34.96225,-39.5419166666,-30.5004166667
237.04,-33.7762698413,-33.5065416667,-29.1783333333,-33.8644166667,-32.64075,-27.5161666667,-37.32675,-39.1043333333,-27.1469166667,-35.64175,-36.1958333334,-33.9104166667,-38.1116666667,-28.8549166667
237.41,-33.9922222222,-34.94875,-29.746,-34.1131666667,-32.1301666667,-26.96075,-36.96525,-40.0400833334,-27.56225,-36.1185833333,-36.8315833333,-34.3583333333,-37.5444166667,-28.2753333333
237.79,-36.0488333333,-38.2757916667,-32.8679166667,-35.5495833333,-34.4859166667,-29.78725,-38.74125,-41.977,-31.0949166667,-38.5195,-39.6055,-36.6135833334,-40.0265833333,-30.3191666666
238.17,-39.7318174603,-42.8747083334,-36.6754166667,-38.4144166666,-38.4144166666,-32.9490833334,-42.3439166667,-45.5283333333,-33.9879166667,-42.93125,-43.6764166667,-40.2664166667,-45.2348333333,-34.4396666667
238.54,-40.8312936508,-44.1420833334,-37.6569166666,-40.1434166666,-38.7544166667,-33.49025,-44.2204166667,-46.483,-35.2375,-44.9371666667,-45.2060833333,-41.846,-46.7740833333,-35.7750833333
238.92,-40.2565277778,-41.6557916667,-35.88425,-38.3715833333,-37.0535833333,-32.7594166667,-42.1131666667,-44.324,-33.5035,-43.02725,-43.36725,-40.1574166667,-45.9185,-34.2474166666
239.29,-44.0729563492,-44.5437916667,-37.38275,-41.5174166666,-40.5583333333,-35.1664166667,-45.4176666667,-47.5704166666,-35.8695833334,-45.5881666667,-46.1849166667,-43.20125,-49.7016666666,-36.7648333333
239.67,-40.0266547619,-38.8857083333,-32.473,-36.9839166667,-36.1239166667,-29.8356666666,-39.46875,-41.4945833334,-31.49875,-40.8256666667,-41.227,-37.2706666667,-43.5780833333,-31.9570833333
240.04,-36.968047619,-35.109125,-29.3545833333,-33.9138333333,-33.3334166667,-26.4855833333,-34.7335,-37.7049166667,-27.4760833334,-36.7655,-37.1925833334,-33.3503333334,-39.7028333333,-28.8761666667
240.42,-33.9786944444,-31.392875,-26.26375,-30.9265833333,-30.5806666667,-24.0675,-30.7910833333,-34.0555,-24.8495,-33.2730833333,-33.4838333333,-30.43025,-35.4843333333,-25.5265
240.79,-30.4580357143,-27.2674583333,-23.2124166667,-27.0504166667,-26.4065,-20.9385,-27.0505833333,-29.4295,-21.7009166667,-29.2980833334,-29.009,-27.3001666667,-31.1121666667,-22.0163333333
241.17,-25.8671269841,-23.1637083333,-19.5840833333,-22.5941666667,-22.6290833333,-16.81775,-22.0595,-25.2441666666,-18.9680833333,-25.0465,-24.8489166667,-23.245,-27.38275,-18.4913333333
241.54,-22.8741468254,-20.1831666667,-16.70825,-19.8710833333,-20.8801666667,-14.5025833333,-19.4130833334,-22.3886666667,-16.7080833333,-22.2949166667,-21.6811666667,-19.9229166666,-24.7504166667,-15.8031666667
241.92,-19.3474523809,-16.5780833333,-13.80175,-17.05875,-17.5811666667,-11.5154166667,-16.3214166666,-18.9156666666,-13.60575,-19.0928333333,-18.2624166667,-16.9091666667,-21.09,-12.8965
242.29,-16.4853333333,-13.9353333333,-11.71725,-15.04875,-15.1183333333,-9.37708333334,-13.80475,-15.8576666667,-11.5604166667,-16.20575,-15.5098333334,-14.3006666666,-17.9628333333,-10.8733333333
242.67,-14.0238174603,-11.8257916666,-10.2014166667,-12.898,-13.1495,-7.39908333333,-11.2005,-13.6128333333,-9.66524999998,-13.9375,-12.9466666667,-11.5496666667,-15.164,-8.86124999999
243.05,-13.9381468254,-11.97325,-10.686,-13.1891666666,-13.284,-7.16108333333,-11.1691666667,-13.6406666667,-10.3135833333,-14.1159166667,-13.2525,-11.5810833333,-15.0111666667,-9.21266666668
243.42,-12.7150317461,-10.8332916667,-10.1584166666,-11.81,-12.3379166667,-6.23666666667,-9.74350000001,-12.74525,-9.19316666667,-12.9789166667,-12.3454166667,-10.0905833333,-13.8159166667,-8.60491666667
243.80,-13.122031746,-11.2568333334,-11.0155833333,-12.2288333333,-13.42675,-7.33891666666,-10.458,-13.63775,-10.1188333333,-13.4645,-13.1704166667,-11.13625,-14.5645833333,-9.50875000001
244.17,-13.6304047619,-11.876875,-11.6290833333,-12.7853333333,-14.0916666666,-8.14566666667,-11.3515,-14.2566666667,-10.83325,-13.64875,-13.6638333333,-12.395,-14.9849166667,-10.2178333334
244.55,-13.2206468254,-12.01525,-12.02975,-12.95575,-14.217,-8.07075,-11.5558333333,-14.37725,-11.2060833333,-13.867,-13.83775,-12.5255833333,-14.9825833334,-10.3383333333
244.92,-13.1668452381,-12.05025,-12.3538333333,-13.3105833333,-14.653,-8.14758333332,-11.718,-14.8886666666,-11.3968333333,-14.2459166667,-14.41725,-12.7249166667,-14.87425,-10.5684166667
245.30,-12.2719206349,-11.0813333333,-11.6204166667,-12.4933333333,-13.85575,-7.32808333333,-10.906,-14.0080833333,-10.44975,-13.3068333333,-13.5646666666,-11.7790833333,-13.7433333333,-9.58333333335
245.67,-11.3265595238,-9.90454166667,-10.5281666667,-11.2619166667,-12.6743333333,-6.26683333333,-9.70908333333,-12.9310833333,-9.62333333333,-12.11175,-12.62525,-10.9440833333,-12.5518333333,-8.32108333332
246.05,-11.3132579365,-9.90712500001,-10.8265,-11.21925,-12.7619166667,-6.28975,-9.54008333334,-13.0748333333,-9.85891666667,-12.2324166667,-12.352,-10.8776666667,-12.69925,-7.90641666667
246.42,-10.3981071429,-8.77354166667,-9.76133333334,-10.1811666667,-11.7115833333,-5.22116666666,-8.40516666667,-12.2031666667,-8.95275000001,-11.02575,-11.0924166666,-9.80750000001,-11.6503333333,-6.58775
246.79,-10.1681865079,-8.35929166666,-9.14866666667,-10.0683333333,-11.5804166667,-4.87291666667,-8.10116666666,-11.9691666667,-8.74575,-10.6939166667,-10.6608333333,-9.57533333335,-11.4665833333,-6.20966666667
247.17,-8.93925793652,-7.46666666667,-7.93066666667,-8.85866666667,-10.5565833333,-3.9085,-6.99833333333,-10.80175,-7.67691666666,-9.82575,-9.41883333333,-8.59591666668,-10.4561666666,-5.05083333333
247.54,-7.83431349206,-6.421,-6.89366666667,-7.89191666667,-9.54216666667,-2.75991666667,-5.96125,-9.55016666665,-6.63766666667,-8.80358333333,-8.34983333332,-7.77225,-9.32358333333,-3.93558333333
247.92,-7.55664682539,-6.16945833333,-6.75525,-7.75941666668,-9.05458333333,-2.47883333333,-5.61141666667,-9.05875,-6.19325,-8.58833333334,-7.95875000001,-7.26916666667,-9.00283333333,-3.70641666667
248.29,-7.4918015873,-6.33816666666,-6.96533333333,-7.80033333334,-9.20358333334,-2.60666666667,-5.46408333334,-8.9645,-6.39291666667,-8.92125000001,-8.08241666667,-6.91041666667,-9.25066666666,-3.83333333333
248.67,-7.65732142857,-6.42629166666,-6.96225,-7.97491666667,-9.37341666668,-2.95516666666,-5.58716666667,-9.082,-6.53666666667,-9.16458333333,-8.19933333334,-7.06075,-9.63358333334,-3.95183333333
249.04,-7.85105555555,-6.62733333333,-7.126,-8.16400000001,-9.55658333334,-3.10891666667,-5.74525,-9.13283333332,-6.75466666666,-9.39516666667,-8.16766666666,-7.0615,-9.83141666666,-4.11825
249.42,-8.78346825396,-7.446375,-8.06691666666,-9.21391666666,-10.6185,-3.96458333333,-6.69675000001,-9.96558333332,-7.66766666667,-10.41225,-9.05500000001,-8.06708333333,-10.9493333334,-5.11591666667
249.79,-9.17572619047,-7.83241666667,-8.77508333334,-9.93175000001,-11.5118333333,-4.72675,-7.26316666668,-10.387,-8.15124999999,-11.0884166667,-9.50825,-8.73883333334,-11.6985833333,-6.184
250.17,-10.057015873,-8.21066666667,-9.29516666666,-10.7233333333,-12.549,-5.46716666667,-7.78358333334,-11.0375,-8.51991666667,-11.79325,-10.2619166667,-9.52583333334,-12.3871666667,-7.25358333333
250.54,-11.3832301587,-9.49545833333,-10.5665833333,-12.259,-14.2726666667,-6.99441666667,-8.86358333334,-12.28575,-9.76858333333,-13.4586666667,-11.7075,-10.8933333334,-13.8496666667,-8.80999999999
250.92,-12.0012023809,-10.2819583333,-11.2775833334,-12.6730833334,-14.8853333334,-7.60716666667,-9.41124999999,-12.4915,-10.2793333333,-13.9949166667,-12.3894166667,-11.53275,-14.5394166667,-9.38291666667
251.29,-13.5559603175,-11.1614166667,-12.7810833333,-14.467,-16.2074166666,-8.96175,-10.7988333334,-13.6088333333,-11.4755833333,-15.26475,-13.5365,-12.5936666667,-16.0563333333,-10.8954166667
251.66,-16.28925,-13.3577083333,-15.5400833333,-17.39625,-19.00925,-12.0519166667,-13.7288333333,-16.2891666667,-14.3176666667,-17.95325,-15.9945833333,-14.9258333333,-18.8426666667,-13.7353333333
252.04,-17.1362857143,-14.4360833333,-16.7195,-18.5728333334,-20.4395,-13.1189166667,-14.7604166667,-17.6198333333,-15.8060833333,-19.0230833333,-16.9315833333,-15.9518333333,-20.14825,-14.8926666667
252.41,-17.4555515873,-14.312375,-16.6463333333,-18.98375,-20.4945833333,-13.30625,-15.12875,-17.9946666667,-16.15175,-19.424,-16.7953333334,-15.9823333333,-20.5285,-15.21
252.79,-17.7391190476,-14.2787916667,-17.3518333333,-19.3105833333,-21.1448333333,-13.7804166667,-15.8499166667,-18.3971666667,-16.5420833333,-19.98875,-17.1789166667,-16.196,-20.6396666667,-16.0368333333
253.16,-18.1175992064,-14.2955416667,-17.9151666667,-19.5776666666,-22.0398333333,-14.38,-16.1405833333,-18.8340833333,-17.1646666667,-20.4335833334,-17.5435,-16.5614166667,-21.1911666667,-16.5121666667
253.54,-18.1391547619,-14.3909166667,-17.9761666667,-19.6498333333,-22.3809166667,-15.028,-16.0574166667,-19.0056666667,-17.4579166667,-20.5741666667,-17.8220833333,-16.4425833333,-21.3025833333,-16.5335833333
253.91,-19.34275,-15.188375,-19.0304166667,-20.4870833333,-23.1648333333,-15.93125,-17.18075,-20.2513333333,-18.3589166666,-21.451,-18.9516666667,-16.9595,-22.40775,-16.9951666667
254.28,-18.7017579365,-14.794125,-18.7680833333,-19.8515833333,-22.6875,-15.34325,-17.1101666667,-19.9316666667,-18.2083333333,-20.957,-18.681,-16.2885833334,-22.15675,-16.6158333334
254.66,-20.1461190476,-15.980875,-20.4470833334,-21.35625,-24.3560833333,-16.9316666667,-19.0455,-21.5605,-19.9545833334,-22.6590833333,-20.4849166667,-17.71975,-23.7045833333,-18.1894166667
255.03,-24.05025,-18.8603333333,-24.4443333333,-25.4738333333,-28.7091666666,-20.6536666667,-23.0556666667,-25.572,-24.0276666667,-27.1160833333,-25.1879166667,-21.536,-27.4508333333,-22.3446666666
255.41,-24.0112777778,-18.7182916667,-24.54425,-25.4475,-29.1876666667,-20.7699166667,-22.847,-25.41375,-24.37525,-26.9504166667,-25.86125,-21.7324166667,-27.2458333333,-22.2814166667
255.78,-22.8214047619,-17.7740833333,-23.423,-24.052,-28.2403333334,-19.4329166667,-20.9928333333,-24.20725,-23.4745,-25.8185,-25.0085833333,-20.9409166667,-26.3445,-21.1824166667
256.15,-22.4927222222,-17.1617083333,-22.6411666667,-23.51925,-27.9269166667,-19.3353333334,-20.7558333333,-23.7001666667,-23.1319166666,-25.4046666667,-24.535,-20.5405,-25.88675,-20.85925
256.53,-21.2960634921,-16.146875,-21.4453333333,-22.09925,-27.17125,-18.2009166667,-19.2403333333,-22.3675833333,-21.5291666667,-23.7508333333,-23.6083333333,-19.7854166667,-24.2036666667,-19.341
256.90,-22.3396626984,-17.4139166666,-22.292,-22.8784166667,-28.17425,-18.4988333333,-19.6400833333,-23.1919166667,-22.4846666666,-24.333,-24.5741666667,-20.7810833333,-24.7990833333,-19.6880833333
257.28,-19.4941865079,-15.1617083333,-19.4828333333,-19.9138333333,-24.18825,-15.4955,-16.487,-20.45975,-19.0875833333,-21.0775833333,-21.3361666667,-17.9023333333,-21.3578333333,-16.408
257.65,-16.3409126984,-12.1465833333,-16.3229166666,-16.3739166667,-20.1809166667,-11.9493333333,-13.1716666667,-17.2141666667,-15.6416666667,-17.61525,-17.79975,-14.757,-18.3473333334,-12.8531666667
258.02,-13.3070039683,-9.82516666667,-13.36325,-13.2086666667,-16.97,-9.04491666666,-10.12025,-14.2840833333,-13.0596666666,-14.6869166667,-14.7695833333,-12.0065,-15.20525,-10.0815833333
258.40,-10.8741825397,-7.84454166667,-11.1344166667,-10.9474166667,-14.3565833333,-6.81341666667,-7.85633333334,-12.1305833333,-10.9288333333,-12.41125,-12.0134166667,-9.77350000002,-12.6495,-7.70675
258.77,-7.7936547619,-5.13954166667,-8.03616666667,-7.56866666666,-11.0041666667,-3.57816666667,-4.60466666667,-8.99908333333,-7.85391666666,-9.26058333333,-8.53141666666,-6.677,-9.0625,-4.55691666666
259.15,-5.44123412698,-2.95941666667,-5.60908333333,-5.14566666666,-8.5285,-1.3585,-2.42125,-6.81783333333,-5.48716666666,-6.79325,-5.85975,-4.44891666667,-6.72358333333,-2.17741666667
259.52,-4.67591269841,-2.253,-4.74783333334,-4.33083333333,-7.62016666667,-0.560583333333,-1.7515,-6.1615,-4.69033333333,-6.15833333333,-4.96116666667,-3.77658333333,-5.96733333333,-1.398
259.89,-4.34813492064,-1.83370833333,-4.19808333333,-4.04291666667,-7.0185,-0.149083333333,-1.5265,-5.70966666667,-4.34416666667,-5.80508333334,-4.47825,-3.35725,-5.44433333333,-0.885500000002
260.27,-4.00953571429,-1.35983333333,-3.75183333333,-3.58891666667,-6.50591666667,0.43175,-1.04958333333,-5.29041666667,-4.01216666667,-5.322,-4.061,-2.84825,-4.85583333333,-0.237166666667
260.64,-4.05323412698,-1.30808333333,-3.88083333334,-3.63866666667,-6.49433333333,0.290083333333,-1.19408333333,-5.3285,-4.29483333333,-5.39608333334,-4.13141666667,-2.91191666666,-4.89458333333,-0.1745
261.01,-3.56451190476,-0.865874999999,-3.29808333333,-3.234,-5.83666666667,0.625499999999,-0.667416666667,-4.79216666667,-3.7785,-4.9375,-3.52716666666,-2.41566666667,-4.52141666666,0.335
261.39,-3.83058333334,-0.996458333333,-3.49483333333,-3.56858333333,-6.267,0.280583333333,-0.938166666667,-5.05675,-4.20916666667,-5.26091666667,-3.86333333333,-2.64458333333,-4.84408333333,0.0565833333332
261.76,-4.41097619048,-1.52558333333,-4.16966666666,-4.26041666667,-6.94833333334,-0.27525,-1.5255,-5.67175,-4.99241666667,-5.90591666667,-4.30125,-3.16525,-5.26458333334,-0.518166666666
262.13,-4.71914682539,-1.71658333333,-4.367,-4.67525,-7.34091666666,-0.502250000001,-1.70116666667,-5.8185,-5.31316666666,-6.24075,-4.47166666667,-3.36841666667,-5.50408333333,-0.721083333333
262.51,-5.80515873016,-2.68891666667,-5.27041666667,-5.85408333333,-8.50108333333,-1.41241666666,-2.72741666667,-6.71633333333,-6.34733333333,-7.30333333334,-5.55566666667,-4.46533333333,-6.47466666667,-1.59708333334
262.88,-6.7873015873,-3.53145833334,-6.15466666666,-7.20483333333,-9.46191666667,-2.39158333333,-3.91625,-7.7765,-7.46983333333,-8.1915,-6.60308333334,-5.42966666666,-7.84758333333,-2.51875
263.25,-7.88408333333,-4.571375,-7.25808333333,-8.43308333332,-10.6795,-3.629,-4.89541666667,-8.83566666666,-8.67366666668,-9.16791666667,-7.62758333333,-6.23225,-8.95608333333,-3.64958333334
263.63,-9.33892857142,-5.84995833333,-8.70783333334,-10.0768333333,-12.315,-5.05916666666,-6.4465,-10.4561666667,-10.3635,-10.6595,-9.01775,-7.45008333333,-10.4328333333,-5.16091666667
264.00,-9.73471825396,-6.29629166667,-9.37700000001,-10.4003333333,-12.8385833333,-5.544,-6.84841666667,-10.93725,-11.0025,-11.2081666667,-9.40191666668,-7.676,-10.9071666667,-5.68425
264.37,-10.2174126984,-6.89995833333,-9.94016666666,-10.8276666667,-13.2429166667,-6.20141666667,-7.35141666667,-11.379,-11.48925,-11.7411666666,-9.68275,-8.24925,-11.5101666667,-6.19083333334
264.75,-9.44157142858,-6.27075,-9.15825,-10.0250833333,-12.2859166667,-5.15883333333,-6.3075,-10.5524166667,-10.5524166667,-10.9335833334,-8.6415,-7.55025,-10.6413333333,-5.47741666667
265.12,-8.10036507936,-4.982375,-7.82866666667,-8.63200000001,-10.9635,-3.69583333333,-4.6325,-9.04358333332,-9.27024999999,-9.30108333332,-7.27808333333,-6.23316666667,-9.19308333334,-3.99416666667
265.49,-6.97332142857,-4.13391666667,-6.72408333333,-7.57383333333,-9.91741666666,-2.47933333334,-3.52541666667,-7.83549999999,-8.24275,-8.268,-6.24625,-5.356,-8.04675,-3.04766666667
265.87,-6.1556547619,-3.35870833333,-5.57341666667,-6.65883333333,-9.08283333334,-1.56733333333,-2.67716666666,-6.92174999999,-7.243,-7.53033333333,-5.54425,-4.69233333333,-6.87316666666,-2.23425
266.24,-5.86835714286,-3.03783333333,-5.38741666667,-6.32075,-8.61141666666,-1.12191666667,-2.47458333333,-6.67416666668,-7.00425,-7.33408333333,-5.279,-4.68983333333,-6.70716666667,-1.89475
266.61,-4.76005952381,-2.04620833333,-4.33575,-4.87283333334,-7.30458333333,-0.207666666667,-1.27241666667,-5.50441666666,-5.996,-6.21275,-4.13283333334,-3.55983333333,-5.5675,-0.961083333333
