wavelength,Back_EmbYpim,Belly_EmbYpim,Breast_EmbYpim,Crissum_EmbYpim,Crown_EmbYpim,DorTail_EmbYpim,Patch10_EmbYpim,Patch11_EmbYpim,Rump_EmbYpim,Throat_EmbYpim,WingTip_EmbYpim
187.15,-23.888888889,98.3333333334,-137.5,230.833333334,305.0,250.055555555,-343.333333333,170.833333333,778.333333334,588.333333334,115.625
187.53,541.111111111,136.666666666,716.666666666,24.9999999994,-346.666666667,-25.0,876.666666667,-120.000000001,-1026.66666667,-596.666666666,227.083333333
187.91,111.666555555,56.3889333334,134.583533333,52.7777333333,19.1666666666,57.8888955555,115.0,39.3054666667,-23.0556,10.9722666668,79.6875
188.29,214.6032,87.6190666666,207.857166667,68.8094,26.1906000001,132.730257778,183.8094,52.6190333333,-36.6666666668,9.28566666674,132.738166667
188.67,171.957688889,91.1108666667,153.809533333,77.9364333334,51.1111333333,128.592477778,172.063466666,70.6348666667,20.3174666667,41.4284666667,117.65875
189.05,508.889022222,214.2856,413.8093,213.333333333,81.9047333333,354.254006667,491.428733333,196.6666,81.9047333333,77.6190000001,290.476166667
189.43,276.000088889,164.444466667,253.111066667,177.555633333,109.777933333,216.133286667,256.889,150.222266667,95.1111333335,101.777766667,163.611
189.81,158.740777778,85.1111333333,136.2222,107.2222,70.8888,107.074075555,139.333466667,79.4445333333,55.7777999999,53.4445000001,86.8054583333
190.19,153.103444445,76.7814,117.0116,99.0804666667,73.7930666667,93.1110755556,135.632266667,72.8735333335,63.6782,51.4942333333,87.7872083333
190.57,146.9732,73.3332666667,120.8047,87.1264666666,65.9770000001,96.9885844444,133.1036,74.9424333333,68.2757999999,66.2068000001,101.00575
190.95,170.048222222,94.7824666667,136.376866667,103.913,82.8985999999,100.454348889,126.666733333,99.1304666669,77.6812666667,71.4493666668,121.376833333
191.33,271.851844444,127.2222,206.6666,129.722333333,102.777866666,109.851826667,147.777933333,127.777866667,76.1111333335,81.9444333334,194.097291667
191.71,242.6984,140.0,164.761833333,121.904666667,108.0952,105.079488889,166.666533333,142.381,68.0953333333,64.762,171.726166667
192.09,599.555555556,409.333333333,263.333333334,268.0,237.333333333,202.533333334,398.666666667,333.333333333,37.3333333334,17.9999999992,422.5
192.47,379.506088889,300.740666667,244.444466667,206.296266667,222.2224,169.259213333,301.4814,302.222366667,100.740733333,102.222133333,291.6665
192.85,646.666666667,459.999999999,346.666666666,330.833333333,314.999999999,130.722222222,373.333333334,573.333333332,101.666666667,-41.6666666672,422.916666666
193.23,201.805555556,177.5,103.125,108.541666667,124.583333333,91.3055555556,101.666666667,188.541666667,72.4999999999,45.4166666666,166.666666667
193.61,166.666822222,143.921733333,53.1372,37.6470666666,87.4509333333,57.3203311111,77.2549333335,156.078466667,43.9215999999,17.6471666668,127.695958333
193.99,132.280733333,146.315933333,38.9474,20.8773333335,67.7194,61.3450133334,51.2281333332,151.578933333,34.7368666665,23.6842,117.105458333
194.37,112.083333333,116.25,54.375,42.0833333333,73.3333333333,77.6527777779,49.5833333335,120.729166667,38.3333333333,33.6458333333,94.6614583334
194.75,124.575222222,123.921466667,63.2353,52.8431,91.1765333333,88.0586688891,54.9018666666,123.0392,51.3725333333,42.2549666668,91.6667500001
195.13,159.663511111,152.5252,91.6162,88.0809000001,118.181733333,118.067368889,81.2120666667,148.080833333,81.2121333335,73.3333666668,126.894
195.51,204.370377778,192.6668,129.888933333,136.777866667,162.444466667,160.725857778,124.222133333,179.777733333,130.888933333,119.666633333,172.083333333
195.89,256.714888889,245.507266667,165.2175,156.376833333,206.6668,194.202948889,157.101466667,216.231966667,172.4638,145.217366667,221.014291667
196.27,272.533333333,250.666666667,194.0,179.466666667,217.333333333,202.08,165.066666667,235.866666667,221.333333333,174.8,236.0
196.65,164.397333333,165.815733333,125.957766667,119.5745,129.5036,130.245928889,106.383066667,133.900733333,141.5602,114.61,146.2765
197.03,183.589666667,181.025733333,156.4103,138.0129,150.641066667,157.619706667,131.666666667,151.6026,158.589866667,144.8077,164.983958333
197.40,174.291288889,182.183866667,158.620533333,132.413633333,149.080266667,163.130308889,134.022933333,155.5746,163.908066667,149.252766667,159.626541667
197.78,196.230111111,204.0478,180.5357,156.964366667,167.9762,186.365102222,144.642866667,177.202333333,186.547533333,167.976233333,179.092041666
198.16,193.4464,202.485866667,172.711966667,161.8644,167.9096,184.28626,146.7796,171.525466667,186.4408,166.4407,175.282291666
198.54,197.316711111,214.088066667,180.125633333,165.974866667,168.805066667,192.809268889,147.9246,174.0252,202.767266667,172.264133333,178.852291667
198.92,207.470488889,235.177333333,195.1065,180.992933333,174.042533333,204.430215556,151.347266667,181.9859,221.7022,179.1489,197.517833333
199.30,164.015577778,192.397466667,163.684133333,148.830533333,145.1462,167.676435556,129.239866667,152.748566667,181.1696,155.263066667,155.33625
199.68,131.922511111,166.137466667,134.709033333,125.3439,120.211666667,142.938371111,102.7514,135.1324,153.862333333,136.6667,119.180083333
200.06,134.681444444,166.8852,137.431766667,132.896166667,122.185866667,149.242351111,91.9124666666,141.748766667,157.595733333,145.191466667,119.877
200.44,124.803977778,151.470733333,131.078466667,127.794,116.961,145.712371111,90.4902666667,130.3921,142.548933333,136.176533333,112.62275
200.82,130.915044444,147.647066667,135.882333333,132.8922,124.313666667,151.529437778,89.7059999999,139.656966667,149.6078,141.519666667,116.421541667
201.19,119.052822222,144.153133333,117.7049,124.754233333,112.677466667,144.06922,72.6774666666,126.612,139.8908,129.0165,109.153083333
201.57,131.5812,158.461466667,142.051266667,145.320533333,129.102533333,157.867515555,86.1538000001,135.512866667,155.384533333,146.0897,130.929541667
201.95,165.645666667,201.8018,196.4863,189.819833333,165.405466667,207.765868889,112.792733333,172.342333333,201.6216,196.936966667,175.563
202.33,198.814866667,229.111133333,239.555566667,223.555666667,188.888933333,246.07402,132.888933333,197.999866667,250.0,234.888666667,211.666625
202.71,213.3334,257.222333333,258.610933333,250.6944,201.388866667,291.416777778,146.666666667,215.4166,276.9444,274.722333333,241.145958333
203.09,282.222222222,362.083333333,334.791666667,313.333333333,287.916666667,407.666666667,197.083333333,332.708333333,404.166666667,397.5,325.78125
203.47,267.485355556,314.736666667,270.000133333,267.193133333,270.1754,373.953197778,179.999933333,289.473666667,378.947466667,314.0351,317.763125
203.85,446.868755556,502.424266667,433.939366667,443.333266667,433.939533333,614.060657778,319.393866667,461.212066667,616.363666667,463.3334,585.984916667
204.22,294.166666667,344.583333333,293.958333333,292.5,302.083333333,419.111111111,250.0,322.083333333,431.25,289.166666667,404.166666667
204.60,477.7778,617.777666667,418.518666667,478.148133333,462.222266667,695.901413333,368.148066667,518.148166666,708.1482,459.629566667,655.092625
204.98,-764.888888889,-1102.66666667,-608.666666667,-788.666666667,-746.666666667,-1120.22222222,-608.0,-843.999999999,-1178.66666667,-778.666666667,-1067.5
205.36,-378.888866667,-533.8888,-345.5555,-409.7222,-421.6668,-562.463093333,-344.4444,-463.055633333,-583.333266667,-420.833366667,-497.569416667
205.74,-108.352466667,-170.574733333,-65.5171,-112.643766667,-128.505866667,-180.107253333,-77.2413333334,-144.367766667,-189.655133333,-126.321766667,-150.718375
206.12,-108.533333333,-181.866666667,-37.2,-109.866666667,-127.733333333,-179.626666667,-78.4000000001,-136.0,-209.333333333,-129.6,-152.0
206.50,-86.0416666667,-154.375,-37.5,-90.5208333334,-110.416666667,-157.222222222,-66.0416666666,-121.145833333,-165.0,-97.2916666666,-118.489583333
206.87,-575.277777778,-803.333333333,-481.666666667,-663.75,-700.833333333,-831.388888889,-522.5,-757.499999999,-921.666666667,-609.166666667,-700.000000001
207.25,2553.33333334,3343.33333333,2395.0,3260.0,3160.0,3841.44444445,2540.0,3218.33333333,3803.33333334,2638.33333333,3191.66666667
207.63,535.061644444,771.851866665,518.148233333,753.703766667,688.888666667,844.740568889,573.333266666,718.888733333,828.148133334,652.222266667,717.129666668
208.01,384.126911111,547.142666667,377.857,525.714266667,510.476133333,612.745882222,383.8096,499.999933333,607.142866666,476.190433333,490.178541666
208.39,340.694444445,482.916666667,305.625,479.583333333,444.583333333,541.194444445,342.083333333,427.916666667,497.5,447.916666667,432.291666667
208.77,288.771933334,403.5086,302.456133333,396.491166667,383.859466666,446.865317778,317.1928,372.4562,425.614,380.7016,394.956291667
209.14,274.0352,389.824666667,305.263033333,395.438566667,393.684133333,459.906393333,325.614066667,375.9649,418.245666667,376.4912,393.859458333
209.52,316.111111111,447.083333333,348.75,464.375,432.083333333,528.805555556,374.583333333,421.041666667,483.333333333,410.208333333,465.885416667
209.90,225.396977778,279.7618,250.595266667,320.000133333,276.190466667,343.992131111,263.333333334,275.119133333,304.285666667,266.071466667,294.494125
210.28,261.835711111,347.2466,305.652166667,395.797166667,333.3334,404.309106667,315.6522,335.507233333,354.492933333,315.652166667,357.427458333
210.66,190.873022222,251.9046,226.309533333,298.571433333,248.809466666,304.198388889,238.809466667,247.500133333,255.714266667,240.952333333,265.77375
211.03,-1215.55548889,-1891.1112,-1226.66656667,-2102.2222,-1713.33333333,-2200.81482889,-1602.22233333,-1648.8889,-1691.111,-1622.22223333,-1961.11104167
211.41,-3971.11111111,-6153.33333333,-3580.0,-6300.0,-4740.0,-6836.22222222,-5466.66666666,-5116.66666667,-5233.33333333,-5176.66666667,-5524.99999999
211.79,-240.972222222,-359.583333333,-236.25,-375.833333333,-296.666666667,-417.625,-340.833333333,-303.541666667,-320.416666667,-290.208333333,-303.645833333
212.17,-251.851866667,-429.444333333,-269.722233333,-438.888833333,-323.333266667,-467.018466667,-408.888866667,-370.833233333,-341.666733333,-332.7778,-370.833375
212.55,-266.0606,-463.030266667,-341.2121,-472.1213,-369.0908,-519.454608889,-419.394,-392.424233333,-408.484666667,-349.697,-386.742333333
212.92,-131.110955556,-271.7648,-161.960733333,-288.0393,-206.274666667,-310.6798,-225.4902,-223.7256,-236.862866667,-200.588133333,-208.08825
213.30,-193.846066667,-389.7436,-254.871833333,-396.6667,-281.5384,-419.640926667,-294.3588,-317.4358,-336.410333333,-261.794933333,-296.474333333
213.68,1151.11111111,2586.66666667,1623.33333333,2496.66666667,1833.33333333,2761.33333333,1753.33333333,2161.66666667,2213.33333334,1813.33333333,1733.33333334
214.06,-746.666666667,-2406.66666667,-1275.0,-2121.66666667,-1633.33333333,-2248.55555556,-1270.0,-1920.0,-2053.33333333,-1371.66666667,-1302.08333333
214.44,314.222222222,902.666666667,500.0,810.666666667,659.999999999,925.688888888,554.666666666,792.0,790.666666667,525.333333334,545.833333333
214.81,198.518488889,551.8518,254.0741,456.296266667,360.740666667,534.419802222,363.703733333,487.777666667,476.2962,302.963066667,312.962958333
215.19,109.722222222,334.166666667,143.75,250.416666667,201.666666667,301.847222222,197.083333333,272.5,267.083333333,171.25,163.28125
215.57,150.158688889,670.476133332,235.7143,469.5238,419.0476,561.65068,257.142933333,566.6668,499.047666667,293.809366667,308.928583333
215.95,554.444444445,2196.66666667,700.0,1636.66666667,1196.66666667,1936.22222222,716.666666665,2118.33333333,1803.33333334,1035.0,941.666666667
216.32,197.111111111,450.666666667,159.333333333,365.666666667,274.666666667,460.377777778,172.666666667,476.333333333,415.333333333,229.333333333,173.75
216.70,143.3332,317.222333333,78.6110333333,251.111166667,146.666733333,315.611044444,121.111133333,375.000033333,307.777733333,144.722266667,92.7082500001
217.08,176.388888889,440.833333333,53.3333333333,316.25,204.166666667,459.305555556,181.666666667,536.666666667,400.0,172.916666667,93.75
217.46,4.888888889,-455.999999999,293.333333333,-174.0,-45.3333333335,-486.444444444,-31.9999999998,-568.666666667,-362.666666667,4.6666666666,135.0
217.83,-4.2222222222,-197.333333333,170.666666667,-56.9999999999,-16.0,-211.933333333,-27.9999999999,-270.0,-157.333333333,11.9999999999,58.75
218.21,317.037133333,935.555600001,-356.666733333,481.111166667,228.888866667,1051.18523778,391.111066667,1209.9999,748.888999999,258.888900001,222.222125001
218.59,279.365111111,507.619,-73.3333,289.5238,203.809466667,559.587493333,209.523866667,653.333333334,454.2858,211.904766667,133.928458334
218.97,-200.952333333,-429.523933333,79.5239666667,-226.666633333,-165.714333333,-470.603104444,-80.9523333332,-545.714300001,-382.8572,-120.952333333,-97.6189166667
219.34,-221.728444444,-335.555666667,-67.7777,-242.592633333,-183.703666667,-438.394957778,-122.2222,-505.926,-367.407333333,-166.296366667,-155.555583333
219.72,-389.259355556,-448.888799999,-187.2223,-434.444533333,-282.222133333,-689.666644445,-174.4444,-730.555466667,-562.222266667,-232.777733333,-217.361291667
220.10,411.111111111,544.000000001,152.0,485.333333333,285.333333333,754.355555556,176.0,769.333333333,546.666666667,231.333333333,221.666666668
220.47,-235.925955556,-411.1112,-79.9999333334,-396.111,-141.111066667,-541.333222222,-85.5555999999,-533.888866667,-322.222333333,-96.6666666666,-158.3335
220.85,-202.020266667,-339.999933333,-155.151266667,-345.454633333,-216.363533333,-386.222188889,-158.181933333,-395.454666667,-272.1212,-152.424233333,-189.015166667
221.23,-328.642044445,-417.777733333,-252.9632,-498.5184,-299.259266667,-513.407431111,-226.666733333,-500.000033333,-394.074,-207.037033333,-225.463041667
221.61,-245.128111111,-285.128066667,-204.615466667,-356.410133333,-199.999933333,-360.20514,-175.897333333,-335.641,-288.717933333,-139.999966667,-166.987041667
221.98,-93.7961777778,-124.166733333,-67.7777666667,-164.0278,-58.3333333334,-160.499966667,-69.1666,-133.333533333,-112.500133333,-36.2499,-48.0902499999
222.36,-4.48973333334,-15.7822,7.7551,-43.8774,11.1564666667,-37.4649177778,4.48980000006,-19.0476,-8.43533333334,19.0476666667,20.9184166666
222.74,4.52671111112,-11.2347333333,11.4198666667,-43.8888666667,8.76553333334,-36.1522755555,-3.20980000002,-14.3828,-3.58020000002,20.5555333333,16.20375
223.11,6.62835555555,-11.8390666667,14.4253,-38.5631333333,10.5748666667,-36.1647466667,-5.747,-12.3563666667,-3.56333333333,19.3678333333,16.666625
223.49,3.19184444446,-16.8483333333,16.3636,-39.7574666667,14.6665333333,-39.55966,-18.7878,-14.788,-7.87880000001,25.0301,15.4544166666
223.87,0.05046666668,-31.3635333333,17.3484666667,-52.5756333333,8.78806666666,-59.0909266667,-40.0001999999,-25.9846666667,-21.3635333333,22.4999666666,13.1627083333
224.24,-8.95064444446,-40.3702666667,9.72236666666,-64.2592333333,1.48133333333,-82.864151111,-47.2221333333,-46.2962333334,-37.0370666667,24.2593000001,10.3010416667
224.62,-81.9323333333,-121.159466667,-46.3768,-137.1015,-57.1013333333,-194.338231111,-139.1306,-138.115833333,-120.5798,-20.4348000001,-27.5362500001
225.00,-69.2222222223,-91.6666666666,-25.3333333333,-109.0,-43.0,-198.033333333,-151.0,-137.833333333,-124.0,6.33333333327,-18.9583333333
225.38,-140.202022222,-226.0606,-72.1213333334,-242.424333333,-101.818133333,-405.070631111,-328.4848,-316.969666667,-271.5152,-66.0606333332,-57.1969999999
225.75,504.0,657.333333333,342.0,756.666666667,436.0,1005.68888889,842.666666667,867.999999999,693.333333333,414.666666667,290.833333333
226.13,-898.51851111,-1062.2222,-723.333433333,-1262.2222,-817.777933332,-1675.48145778,-1324.4444,-1454.44453333,-1246.66653334,-747.777833334,-583.333374999
226.51,3222.22222222,3546.66666667,2910.0,4380.0,3000.0,5466.88888889,4513.33333333,4790.0,5000.0,2816.66666667,2425.0
226.88,-276.296222222,-290.3702,-194.814866667,-357.037033333,-182.962933333,-433.333455555,-333.333266666,-398.5186,-475.555533333,-221.111,-163.425916667
227.26,-186.464644445,-167.272733333,-92.4242333333,-240.000033333,-116.363733333,-270.444415556,-207.272733333,-269.091066667,-359.393933333,-160.606033333,-78.7880416667
227.64,-319.2592,-275.555666667,-175.185133333,-371.851933333,-285.925933333,-408.123506666,-302.222066667,-412.962866667,-520.7408,-316.666633333,-169.907458333
228.01,-72.3809999999,-64.1270000001,7.77786666666,-77.3015666667,-60.9525999999,-101.43898,-65.7142666666,-109.6825,-160.0,-66.0317666667,-25.1984583333
228.39,3.66933333336,0.46506666666,38.5273,-1.39536666666,3.56586666666,-8.63052888889,-1.86033333334,-10.5426666667,-36.8991999999,3.25596666667,19.6705
228.76,15.0792222222,7.14293333332,40.7143666667,6.5476,5.4762,7.40469333333,9.16673333332,4.28576666666,-23.4524666667,8.51193333333,26.3392083333
229.14,27.6861777778,13.8823333333,45.4902333333,22.9803333333,22.2743333333,22.10724,32.8627333333,24.549,6.58826666668,24.0,36.17625
229.52,31.5238888889,21.652,45.1030666667,34.5427666667,28.0234666667,29.7127444444,38.4071333333,32.1533333333,19.9409333333,29.6460666667,35.0664166667
229.89,35.9936444444,25.9369333333,45.6933,38.5156666667,31.6788666667,32.7412288889,38.1508666667,36.5693666667,24.6228666667,32.9683,38.382125
230.27,41.3757333333,27.9894,49.0477,44.9205,34.6031333333,38.2978866667,40.5291333333,40.5555333334,28.2539333333,39.8148,45.5687083334
230.65,38.2148666667,22.2404666667,44.7813333333,43.7705333333,28.7978666667,35.18394,36.8305333334,34.4807666667,27.5956,40.8744333333,43.61325
231.02,39.0863111111,19.7506666667,40.8723,44.6729,23.8004666667,32.2345644444,35.3892666667,32.5232333333,27.0404666667,39.7508,46.3005833333
231.40,32.8078222222,11.6844666667,35.3044333333,42.2220666667,19.7849333333,27.0108555556,34.6237333333,27.3838,26.9533333333,39.0322,43.1450833334
231.78,38.7745777778,20.623,40.9033,45.3584,28.972,36.6644044444,43.3644666667,34.673,38.0062,44.1122333333,50.2337916666
232.15,38.3544444444,25.4452666667,37.6337333333,41.1196333333,31.9594,36.42248,41.4758,34.0968,38.3715333333,39.7710666667,49.6500833333
232.53,32.7777333333,18.9217333333,30.0735,35.0490333333,25.8334,31.04412,34.3628666667,29.1911,29.5098,34.2402,43.6274166667
232.90,34.6665111111,21.5173333333,30.2757666667,35.6782666667,29.2413333333,33.7669422222,36.8737333333,31.8390666667,30.6667333334,35.1035333333,41.6090833333
233.28,30.9048222222,18.9047333333,25.7379666667,30.6191333333,26.4284,28.3809133333,32.0477333333,28.1904666667,26.4762,32.4761666667,35.80375
233.66,31.2380222222,20.7144,29.4047,31.1665666667,27.1904,31.4412644444,31.0952666667,29.2380333333,27.6666666667,34.5952666667,39.7619166667
234.03,23.8976222222,13.2275333333,24.0474333333,25.9260666667,21.5345333333,25.6508066667,24.7090666667,23.1481,22.1165333333,33.2540666667,35.3505833333
234.41,18.0581111111,7.86793333334,22.7327333333,22.2523666667,19.5195333333,18.9809311111,21.9819333333,18.1381,17.117,29.9098666667,29.3920416667
234.78,16.8807555556,5.93259999999,19.5108,21.9572333333,20.0610666666,16.0774288889,19.8776666667,17.4007333333,14.0674,25.2904333333,32.071875
235.16,16.5056444444,6.71759999999,19.9491333333,21.0178666667,18.168,13.9066777778,16.4886666667,15.8270666667,17.0482666666,26.7174666667,27.0040416667
235.54,18.0354444445,7.97106666666,18.3574333333,21.9564666667,18.0192666667,12.3430911111,15.8936,15.6521,15.4106,25.8937333333,24.8186666667
235.91,21.3748666667,13.4292666667,19.1129,24.0527,22.0144666666,11.3924866667,17.1224,18.4892,16.9305333333,28.9688666667,26.318875
236.29,5.16013333333,-4.74580000001,2.37283333334,8.50286666667,4.6894,-6.11847999999,2.65539999999,1.10170000001,0.113066666667,16.1863333333,10.5930833333
236.66,0.314799999993,-4.55553333333,0.11103333334,5.66666666666,-0.388866666666,-7.74457777779,0.499999999998,-2.88880000001,-1.22226666666,11.75,5.41674999999
237.04,-4.65944444445,-6.55900000001,0.295766666666,1.72033333334,-4.35493333333,-10.0321844444,-4.24719999999,-9.3548,-4.56993333333,9.56976666668,-0.806458333332
237.41,0.167044444453,0.80206666666,5.83963333333,5.23816666666,2.8572,-2.10022444444,2.75693333334,-3.05760000001,0.95226666666,13.4585666667,6.51625000001
237.79,1.32,1.00246666667,3.55893333333,5.63893333333,4.11026666667,-1.52210666666,7.31820000001,-0.551466666661,1.95486666667,15.4386666667,5.98366666666
238.17,5.70048888889,9.61346666666,7.46386666667,10.6039333333,9.95166666667,3.74399555556,14.2029333333,3.62323333334,7.00479999999,18.9131,11.715125
238.54,-0.78797777778,2.74226666665,0.402066666666,0.66196666666,0.992800000002,-0.989766666674,8.32166666667,-3.07326666667,-0.614466666666,10.0238333333,7.91962499999
238.92,-5.9008,-1.66686666666,-0.067466666666,-0.495433333326,-2.52253333333,-3.10368888889,6.08126666667,-3.35586666666,-1.39646666668,7.63516666667,2.843625
239.29,1.74502222223,4.49893333333,5.685,5.54183333333,6.0122,4.08579333333,12.6788,4.39676666667,2.41313333333,12.7401333333,9.63691666668
239.67,5.87737777779,8.92533333333,9.21673333333,9.08936666666,8.88873333334,9.11595333332,15.0455333333,7.52280000001,6.04739999999,15.0091333333,13.7979583333
240.04,7.44777777776,8.44873333335,11.5016333333,10.4783,8.87793333332,11.6305511111,17.0297333333,8.67979999999,5.8414,15.3796666667,15.655875
240.42,11.3936222222,12.5706666667,14.0677666667,14.6751,12.6836,15.0801,19.5196666667,11.8926333333,9.15253333333,16.8644,18.485125
240.79,10.9407555556,10.1403333333,13.3972333333,13.3588333333,12.2094666667,13.7643288889,17.8032,10.9707,8.91453333333,16.2836333333,18.742
241.17,9.31746666667,7.78553333334,10.5833333333,11.3691666667,9.76193333333,10.9008066667,14.8572,9.9643,7.78566666667,14.5118666667,18.1847083333
241.54,8.86035555556,8.57466666667,9.63546666667,10.8358666667,8.63880000001,11.1796822222,13.4833333333,9.43193333334,7.30966666667,13.8799,16.546
241.92,7.80380000001,7.1734,8.01173333333,8.86936666667,7.48553333333,9.84467111111,11.7932,8.26513333333,5.67246666667,12.4562,15.0585
242.29,9.08988888889,7.77213333333,9.08726666667,8.90276666666,8.07379999999,10.1641888889,10.7538,8.11560000001,6.24793333333,12.5209666667,14.7195
242.67,11.0961333333,9.58599999999,11.4821333333,10.6321666667,10.3083333333,11.3879622222,12.1596666667,10.3309333333,8.89386666667,14.6726,15.3122083334
243.05,13.6609777778,12.6496666667,13.0627333333,11.5740666667,12.8916,13.9226333333,13.8462666667,11.8375666667,10.8689333334,17.0299666667,16.702375
243.42,10.7235111111,10.5958,10.0355,9.10636666666,10.6949333333,12.39962,12.2268,9.62423333332,9.40433333334,14.7023333333,14.813875
243.80,7.94924444443,8.72439999999,7.62486666667,7.174,8.49886666667,10.0474244444,9.64060000001,7.44886666666,7.15993333333,12.7976666667,13.4074583333
244.17,8.89344444444,9.19906666667,7.63183333333,7.46076666667,9.28126666667,10.6302,10.1438,7.74820000001,7.73446666666,13.8536333333,13.3811666667
244.55,7.81731111111,7.86566666667,6.66646666667,5.90256666667,8.10286666666,10.0223644444,9.45973333333,7.86566666667,7.20693333334,13.4847666667,12.0304583333
244.92,8.77740000001,9.76446666666,7.4661,6.4003,9.33093333333,10.7309866667,11.2638666667,9.07056666667,8.24020000001,13.5996666667,12.53875
245.30,12.0183555555,12.9366666667,10.5508666667,9.39413333333,12.9476666667,13.7021288889,14.9312666667,12.2754333333,11.5372,15.8456666667,15.812375
245.67,11.6516444444,11.6516666667,10.17,8.974,11.932,12.6895,13.9539333333,11.7718,10.5405333333,15.0652666667,15.897125
246.05,11.9969555556,12.2084,10.0091,9.36513333333,11.5010666667,12.8692466667,13.9499333334,11.6464,10.5305333333,14.4943,16.0035416667
246.42,12.0553333333,12.1240666667,10.1739,9.85090000001,11.3292666667,13.1795622222,14.6500666667,12.0414666667,10.6749333333,13.9711333333,15.68325
246.79,12.4109555556,12.5628,10.6126333333,10.3699666667,11.3140666667,13.9739111111,15.0288,11.9459333333,10.9981333333,13.8266,16.2669166667
247.17,12.7143333333,12.5791333333,11.3589666667,10.9784,10.9498666667,13.62664,14.9483333333,11.8995666667,11.3838666667,13.4934,16.47975
247.54,12.8946,12.7598666667,11.5656333333,11.0864666667,10.9177333333,13.6472133333,14.6694,12.0986333333,11.154,13.4548666667,16.4851666667
247.92,13.0161333334,12.5242666667,11.8607666667,10.6923666667,10.9062,13.3479088889,14.7702,12.1133666667,11.2298,13.1716,16.20125
248.29,11.9230444445,11.7410666667,11.1829,10.0761,9.8128,12.4326488889,13.5171333333,11.2336666667,10.5360666667,11.8933333333,15.5010416667
248.67,11.9604888889,12.2486,11.4823,10.3594,9.73826666667,12.3407933333,13.4279333333,10.8231,10.4572666667,11.9742,15.7086666667
249.04,11.8125111111,11.9884666667,11.6636666667,10.4279,9.35653333333,12.0070755556,13.0050666667,10.4955,10.3668666667,12.0753666667,15.4561666667
249.42,10.8933111111,11.0928,11.4504666667,10.2213333333,8.4236,11.1465333333,11.7807333333,9.60506666666,9.62213333333,11.5492666667,14.3555416667
249.79,10.5974666666,11.1427333333,12.0008,10.2738,8.60886666667,10.8047177778,11.8364,8.99963333333,10.2008666667,11.3288666667,14.083625
250.17,10.1391555555,9.89480000001,11.9493666667,9.85949999999,8.156,9.96788888889,10.9942,8.1209,9.6764,10.9708,13.4309166666
250.54,9.11166666667,8.70546666666,10.4652666667,8.59563333334,6.84446666667,8.85477555556,9.82240000001,7.09826666667,8.36726666667,10.3764666667,12.4945416667
250.92,8.91522222222,8.74886666667,9.96503333333,8.9938,6.71033333333,8.20622444445,9.76366666667,7.04283333333,8.2416,10.3237333333,11.9859583333
251.29,8.88884444444,8.78873333333,9.74493333333,9.19393333333,7.122,8.47329777779,9.95446666665,7.34053333333,8.37886666667,10.5008666667,12.3291666667
251.66,10.0782222222,9.40686666666,10.8920666667,10.3908333333,8.53326666667,9.58410888889,11.1540666667,8.67586666667,9.56326666666,11.9863,13.5518333334
252.04,9.4786888889,8.66573333333,9.87556666667,9.25386666667,7.52753333333,9.23669555556,10.2248,7.47486666667,8.38826666666,11.6594,12.5419166666
252.41,9.5883111111,8.97993333334,10.2537666667,9.57543333335,8.11133333333,9.84282,10.3955333333,7.81353333334,8.82386666666,12.5768666667,12.561
252.79,10.2844444444,9.28866666667,10.5183333333,9.70523333333,9.12600000001,10.3571155556,10.9451333333,8.38926666666,9.76640000001,13.3282666667,13.389125
253.16,10.5503777778,8.955,9.9477,9.46206666667,9.57153333335,10.7142177778,10.7628666667,8.63636666667,10.0732666667,13.7721,13.793125
253.54,11.7514,10.3133333333,9.70713333333,9.91280000001,10.6008,12.1735222222,11.9671333333,9.75336666667,10.7447333333,14.5351666667,15.2028333333
253.91,11.7377111111,10.0914666667,9.18186666667,9.6747,10.3049333333,12.4196533334,11.0773333333,10.2795333333,9.98973333334,13.8059333333,14.7293333334
254.28,12.4617333333,11.6146,9.9844,10.3386666667,11.2187333333,13.1518022222,12.2812666667,11.0365,10.6978666667,15.0729666667,15.052
254.66,12.8160888889,12.4044,10.1147333333,10.317,11.5628666667,13.1214133333,12.2402666667,11.1147333333,11.2677333333,15.5518333333,15.91525
255.03,12.0068888889,11.4188,9.4696,9.35403333334,11.4302,12.5398711111,10.2768,10.9400666667,10.7381333333,14.5733,15.5708333333
255.41,10.3489777778,9.58253333332,7.58016666667,7.33226666667,10.0061333333,10.9902733333,8.3606,8.88086666667,8.784,13.0973666667,14.2392083333
255.78,10.1921333333,9.574,7.36853333333,6.70420000001,9.06026666665,10.0485866667,7.74426666667,7.48743333333,8.65913333333,11.8359,13.8549583333
256.15,12.0890666667,11.2121333333,9.56973333333,9.58183333334,10.679,11.2033266667,9.63640000001,9.46063333333,10.7635333333,12.9151666667,15.4849166667
256.53,13.1526,12.0876,10.9055,10.7323666667,11.1304,12.0308044444,10.9918666667,10.6575333333,11.5340666667,13.4430333333,16.8756666667
256.90,12.9007333333,12.1342666667,11.7216666667,10.8526666667,11.0122666667,12.44188,11.0672,11.2046666667,11.1881333333,13.8172333333,16.4743333333
257.28,11.9140222222,11.8040666667,11.4094333333,10.7046333333,9.82499999999,11.6541622222,11.0044666667,9.94493333335,9.88486666665,12.5538666667,15.204875
