wavelength,Back_ConCinm,Belly_ConCinm,Breast_ConCinm,Crissum_ConCinm,Crown_ConCinm,DorTail_ConCinm,Patch10_ConCinm,Patch11_ConCinm,Rump_ConCinm,Throat_ConCinm,WingTip_ConCinm
728.17,13.683625,43.1989166666,28.353,33.2640833333,16.7599166667,19.1175833333,45.664,41.0176666667,16.59725,23.8974166666,16.1965
728.49,13.6490833333,43.1839166667,28.2669166667,33.3333333333,16.6570833333,18.96975,45.4890833333,41.0114166667,16.46475,23.75825,16.1514166667
728.80,13.6726666667,43.17475,28.3271666667,33.3001666667,16.6405,19.0500833334,45.6103333333,41.0928333333,16.51725,23.8355,16.1969166667
729.12,13.471,43.0705,28.2250833333,33.25275,16.52425,18.9955833334,45.4633333333,41.0999166667,16.3774166667,23.5913333333,16.0193333333
729.44,13.2189583334,43.1785,27.9829166667,33.1855833333,16.3590833333,18.9461666667,45.5173333333,41.0229166666,16.1015833333,23.3690833333,15.806
729.76,13.4025416667,43.1778333334,28.2785,33.3070833333,16.4294166667,19.1691666667,45.4715833333,41.0973333334,16.2515,23.4841666667,16.0665
730.08,13.3766666667,43.2603333334,28.3830833333,33.3025,16.4041666667,19.3411666667,45.5793333333,41.149,16.20625,23.5351666666,16.1701666667
730.39,13.3414166667,42.9550833333,28.1559166667,33.194,16.286,19.3451666667,45.3923333333,40.8770833334,16.0944166667,23.3049166667,16.19375
730.71,13.2644583333,42.9828333333,28.1235,33.1893333333,16.2106666666,19.2420833333,45.47075,40.8610833333,15.8798333333,23.235,16.1090833334
731.03,13.1349583333,42.9173333334,28.0318333333,33.0378333333,16.2253333334,19.1283333333,45.29,40.79825,15.8194166667,23.2869166667,16.0541666667
731.35,13.186375,43.1165833333,28.15225,33.0904166667,16.3350833333,19.0646666666,45.3745,40.77475,15.9288333333,23.4285833333,16.1505833333
731.67,13.0989166667,43.2249166667,28.3173333333,33.1999166667,16.2665,19.0295,45.5198333334,40.7846666667,15.97875,23.3016666667,16.10975
731.98,13.2046666667,43.4036666667,28.5951666667,33.0903333333,16.4516666667,19.1538333333,45.6778333333,40.86025,16.1453333333,23.3589166667,16.09625
732.30,13.1347083333,43.538,28.6444166667,33.1060833333,16.44875,19.1421666667,45.6623333333,40.8234166666,16.135,23.2715,16.1984166667
732.62,13.303125,43.5581666667,28.8205,33.3193333334,16.57475,19.3023333333,45.8333333333,40.9411666667,16.26625,23.4761666667,16.4524166666
732.94,13.5390833333,43.5125833334,29.01625,33.5345833333,16.9198333333,19.61325,45.9625,41.03,16.5625,23.7431666667,16.7803333334
733.25,13.6585416667,43.8255833333,29.1258333333,33.8083333333,17.0410833333,19.7755,46.2600833333,41.1845833333,16.7385833334,23.8725833334,16.8776666667
733.57,13.985625,44.18525,29.5164166667,34.1833333333,17.5359166666,20.1079166667,46.50775,41.5698333333,17.1170833333,24.2515,17.2140833333
733.89,14.2852916667,44.4420833333,29.7895,34.3183333333,17.7675,20.2866666667,46.7445833333,41.7305833333,17.4373333334,24.5099166667,17.65175
734.21,14.4263333333,44.4709166666,29.9160833333,34.3791666667,17.8375833333,20.4393333333,46.7025833333,41.84425,17.73725,24.63975,17.7999166667
734.52,14.642625,44.8455833333,30.0241666667,34.67225,18.0645,20.6864166667,46.83375,42.0933333333,18.0594166667,24.7444166667,17.97
734.84,14.6075,44.5995833333,29.94225,34.5996666667,18.0010833333,20.69875,46.82625,42.0591666667,18.0376666667,24.5919166667,17.8309166667
735.16,14.4979583333,44.0855,29.57275,34.1483333334,17.7436666667,20.4404166667,46.4406666667,41.6111666667,17.9209166667,24.3226666667,17.6273333333
735.48,14.6287083333,43.8814166667,29.4889166666,34.3935833334,17.7510833333,20.5649166667,46.609,41.7395833333,18.0884166667,24.47125,17.7350833333
735.79,14.5512916667,43.3401666667,29.2525833333,34.2326666666,17.5716666666,20.543,46.3635833333,41.5195,18.0431666667,24.3321666667,17.5088333333
736.11,14.7122083334,43.2756666667,29.24725,34.2210833333,17.7566666667,20.69,46.4055,41.4510833333,18.3820833333,24.2925,17.63075
736.43,14.768875,43.3079166667,29.2535833334,34.2766666667,17.734,20.57,46.3118333333,41.4708333333,18.4183333333,24.3159166667,17.6294166667
736.74,14.848875,42.9854166666,28.9898333333,34.12975,17.5956666667,20.5126666667,46.1568333334,41.2849166667,18.3724166667,24.2450833333,17.6896666666
737.06,14.5875,42.78575,28.679,33.6546666667,17.2485,20.163,45.8056666667,40.9465,18.0131666667,23.8668333334,17.387
737.38,14.6845416666,43.0989166667,29.0229166666,34.0701666667,17.44275,20.5136666666,46.05525,41.3121666667,18.0234166667,24.09,17.398
737.69,14.6175833333,43.1035,28.99175,34.2381666667,17.4455,20.54625,46.19875,41.3754166666,17.9495,24.014,17.552
738.01,14.5777083333,42.9106666667,29.04625,34.2104166667,17.5016666667,20.6203333333,46.2143333333,41.3865,17.7986666666,24.0473333333,17.6219166667
738.33,14.3045416667,42.8633333333,28.9294166667,34.1195833333,17.4503333333,20.4641666667,46.0145,41.4139166667,17.57675,23.8539166667,17.4335
738.64,14.162625,42.8954166667,28.84975,34.255,17.23875,20.3613333333,46.1138333333,41.2665,17.4839166667,23.7009166666,17.3994166667
738.96,13.8296666667,42.9960833333,28.65275,34.0991666666,16.9485,20.2311666666,46.0938333333,41.1768333333,17.1136666667,23.44825,17.26175
739.28,14.0969583333,43.6376666667,28.8953333333,34.3894166667,17.0706666667,20.4495,46.422,41.5800833333,17.18025,23.6265,17.4371666667
739.59,13.63225,43.6718333334,28.41175,34.0205,16.6075833334,20.00475,46.18125,41.6075833334,16.5869166667,23.213,16.9349166667
739.91,13.4354583333,43.62725,28.2385833333,33.8725833333,16.3716666667,20.0005833334,46.2876666666,41.5295,16.5266666667,23.0663333334,16.7235
740.23,12.906125,43.74075,28.13875,33.73475,16.11925,19.5318333333,46.26225,41.55425,16.1983333333,22.719,16.5146666667
740.54,12.8029166666,43.5811666666,28.1643333334,33.9583333333,16.0141666666,19.423,46.2911666667,41.5833333333,16.2985833333,22.6739166667,16.5553333333
740.86,12.5094166667,43.0935,27.7195833333,33.5325,15.7850833333,18.9814166666,45.9158333333,41.1901666667,16.1369166667,22.46725,16.26775
741.18,12.4150833333,42.9813333334,27.5598333333,33.3553333333,15.8080833333,18.99075,45.7735,40.8931666667,16.1825,22.371,16.1793333334
741.49,12.1485,42.6244166666,27.2593333333,33.0850833333,15.502,18.6554166666,45.4689166667,40.4798333333,16.03675,21.98675,15.9666666667
741.81,11.8690416667,42.4574166667,27.0818333334,32.859,15.24025,18.4645,45.2135833334,40.2755833333,15.73725,21.7953333333,15.8629166666
742.12,12.0135416667,42.4988333333,27.2456666667,32.9024166667,15.5340833333,18.7198333333,45.107,40.5110833333,15.8734166667,22.1080833334,16.05625
742.44,12.5722916667,42.6126666667,27.5750833334,33.1954166666,16.20025,19.1761666666,45.2930833333,40.8946666667,16.44325,22.5231666667,16.62375
742.76,13.02575,42.6818333333,28.0294166667,33.75525,16.8346666667,19.6695,45.73125,41.37,16.9998333334,22.97275,17.23025
743.07,13.8758333333,42.7665833333,28.7169166667,34.2296666667,17.3790833333,20.37675,45.7906666666,41.61075,17.6516666667,23.6243333333,17.8750833333
743.39,14.1095833333,42.7925,28.9718333333,34.2641666667,17.52175,20.47025,45.8001666667,41.8416666667,17.7894166667,23.72225,18.12925
743.70,14.3274583334,42.7105,29.059,34.5395,17.6904166666,20.73875,45.7886666667,41.7594166666,18.0451666667,23.86025,18.1211666667
744.02,14.5361666667,42.4806666667,28.8573333333,34.3655,17.6821666667,20.954,45.6066666667,41.6368333333,17.9470833333,23.8619166666,18.3075
744.34,14.0480833333,42.1990833334,28.3760833333,34.0624166667,17.1893333333,20.54525,45.0793333334,41.1106666666,17.56575,23.435,17.79875
744.65,13.976875,42.8658333333,28.6114166667,34.3418333333,16.9018333333,20.5915833333,45.3223333334,41.4829166667,17.4674166666,23.5690833334,17.5729166666
744.97,14.42925,43.5301666667,29.2684166667,34.9524166667,17.3661666667,21.1898333333,45.8970833333,42.0525,17.76225,24.1284166667,17.9446666667
745.28,15.19675,43.9016666667,29.79125,35.45175,17.8233333333,21.7453333334,46.1944166666,42.2621666667,18.4736666667,24.8425,18.50775
745.60,15.5580833333,44.3445833333,30.1534166667,35.8945,18.2378333334,22.08825,46.4075,42.6533333333,18.76375,25.165,18.73275
745.91,15.1640416667,44.0676666666,29.8804166667,35.7035833333,17.95075,21.8408333333,46.0656666667,42.20975,18.5314166667,24.9794166666,18.3298333333
746.23,14.7979166666,43.8105,29.5170833333,35.1765833333,17.6413333333,21.4641666667,45.6538333333,41.7898333333,18.19525,24.7606666667,18.0378333333
746.55,14.5620416667,43.9705,29.2705,35.2011666667,17.76075,21.4075833333,45.6713333333,41.67,18.1901666667,24.615,18.1151666667
746.86,14.7886666667,44.2944166667,29.3763333333,35.4839166667,17.955,21.486,45.8179166667,41.7245833333,18.3331666667,24.7136666667,18.2070833333
747.18,14.7315,44.335,29.3376666667,35.23975,17.8349166667,21.5190833333,45.7570833333,41.6869166667,18.21075,24.7698333333,18.1124166667
747.49,14.6019166667,44.6563333333,29.65025,35.5926666666,17.99575,21.503,45.9991666667,42.0251666667,18.3948333333,25.0540833333,18.1006666666
747.81,15.3907916666,45.1195833333,30.4105833334,36.435,18.8538333333,22.2154166667,46.8475833334,42.8378333333,19.1945833333,25.67175,19.0696666667
748.12,15.3045,44.5545,30.1025833333,36.1711666667,18.7716666667,21.8525833334,46.4995,42.596,19.025,25.3163333333,18.9115
748.44,14.535625,43.6923333333,29.1865,35.326,18.0070833333,20.9355,45.6026666667,41.8839166667,18.47175,24.4401666667,18.0929166667
748.75,14.0907083333,43.2655,28.78425,34.9485833333,17.6228333333,20.5203333333,45.2893333333,41.5844166667,17.972,23.9450833333,17.6984166666
749.07,13.7193333334,42.7924166667,28.4128333334,34.4755,17.1110833333,20.1553333333,44.8788333334,41.2059166666,17.5915,23.4925833333,17.2854166667
749.38,13.6566666667,42.9809166667,28.2988333333,34.33225,16.7629166667,19.93575,44.8925833333,41.1124166667,17.38675,23.11825,17.17775
749.70,13.2785,42.8719166667,28.05325,34.3244166667,16.4223333333,19.61975,44.8976666666,41.0774166667,17.1755,22.8571666666,16.5996666667
750.01,13.27425,42.8891666667,28.3319166667,34.5055833334,16.5356666667,19.5688333333,45.1095833333,41.15275,17.2814166666,23.09875,16.59275
750.33,13.133875,43.0789166667,28.3394166667,34.6111666667,16.6228333333,19.65625,45.3188333333,41.2294166666,17.1375,23.07975,16.5926666667
750.64,13.1292916667,42.8916666667,28.4395,34.5618333334,16.8180833333,19.6856666667,45.19725,41.1180833333,17.2825833333,23.0916666667,16.4579166667
750.96,12.9992916667,42.9385833334,28.2928333333,34.2948333333,16.7341666667,19.7030833333,44.99325,40.9954166667,17.1625833333,22.8744166666,16.22475
751.27,12.778,42.991,28.1473333333,33.95,16.3836666667,19.5040833333,44.7365,40.6591666667,16.71725,22.6746666666,15.9118333333
751.59,13.3853333333,43.4341666667,28.58525,34.2506666667,16.9824166667,19.9429166666,45.1310833333,40.9710833333,17.2514166667,23.37025,16.40125
751.90,13.6964583333,43.7433333334,29.0050833333,34.4744166667,17.1176666667,20.2813333333,45.4934166666,41.0608333333,17.4440833333,23.7614166667,16.8585833334
752.22,14.0151666667,44.0174166667,29.3045833333,34.9978333334,17.494,20.7660833333,45.8534166667,41.3438333333,17.8639166666,24.10225,17.2248333333
752.53,14.4985,44.2758333333,29.4728333333,35.2869166667,18.0510833333,21.1595833333,45.9829166667,41.5700833333,18.2409166667,24.5141666666,17.6018333333
752.85,14.6678333333,44.56375,29.8205833333,35.6249166667,18.5400833333,21.5175833334,46.347,41.9678333333,18.49325,24.9163333333,17.8475833333
753.16,14.9486666667,44.7764166667,30.04725,35.7938333334,18.7609166667,21.8139166667,46.3709166667,41.9863333333,18.63775,25.03675,18.308
753.47,15.1997083333,45.07575,30.2996666667,35.646,18.83625,22.2255833334,46.3780833333,42.1816666667,18.7999166666,25.0731666667,18.534
753.79,15.1339166667,44.6824166666,30.2310833333,35.1866666667,18.76575,22.1171666667,45.9945,42.022,18.8123333334,24.97675,18.4569166667
754.10,15.3860416666,44.9680833333,30.2589166667,35.37075,18.8373333333,22.3089166667,46.2185,42.3069166667,18.84425,24.9165833333,18.6506666667
754.42,15.6047916667,44.9479166667,30.1966666666,35.4569166667,18.8238333333,22.1585,46.3801666667,42.2974166667,18.8705833333,24.8624166667,18.6930833333
754.73,15.7997083333,44.8515,30.2328333334,35.4420833333,18.9609166667,22.2133333333,46.2415,42.5033333333,19.0823333333,24.9259166667,18.873
755.05,15.5482083333,44.66725,30.14175,35.20875,18.5794166667,22.2380833333,46.0584166667,42.41325,18.8523333333,24.52275,18.6304166666
755.36,15.74125,45.2608333333,30.355,35.689,19.02575,22.6025833333,46.40575,42.97425,19.0845833333,24.7579166667,18.9325
755.67,15.5609166667,45.2875,30.22875,35.4053333334,18.86075,22.3734166667,46.2151666666,42.85275,19.0246666666,24.6720833333,18.8920833333
755.99,15.226875,45.1985,30.1454166667,35.156,18.5496666667,22.17375,46.273,42.7305,18.6774166667,24.48575,18.61325
756.30,15.2829583333,45.1166666667,30.1928333333,34.995,18.4480833333,22.1165833333,45.8490833333,42.4306666667,18.6980833333,24.5353333333,18.6311666666
756.62,15.4222916667,45.3281666666,30.1154166666,34.9175833333,18.5080833334,22.1201666667,45.7823333333,42.3638333334,18.80025,24.5773333333,18.5149166666
756.93,15.1614166667,45.2461666667,29.7325833334,34.8811666667,18.32825,21.7478333333,45.7408333334,42.1328333333,18.5453333333,24.3415833334,18.14675
757.24,15.2129166667,45.3828333333,29.7425,35.1895833333,18.3441666667,21.8349166666,45.8441666667,42.32125,18.5729166667,24.4314166667,18.1224166667
757.56,14.7991666667,44.9971666667,29.3546666667,34.7694166667,17.9950833333,21.4904166667,45.31575,41.8706666667,18.1635,24.076,17.9093333333
757.87,14.9574583333,45.24275,29.81475,35.08375,18.4493333333,21.9144166667,45.5039166667,42.0568333333,18.5424166667,24.5383333333,18.256
758.18,14.915125,45.1804166667,29.8800833333,35.09925,18.5396666667,21.9964166666,45.4836666667,41.90225,18.6286666666,24.58625,18.0935833334
758.50,15.041875,45.2035,29.98425,35.30225,18.75975,21.9525833333,45.61875,41.8971666667,18.9371666667,24.7976666667,18.3554166667
758.81,15.2635416667,45.1046666667,30.2979166667,35.2851666666,18.8515,22.0563333333,45.7855833334,42.0445,19.1055,24.8765,18.3995833333
759.13,15.43825,44.8614166667,30.4266666667,35.4210833333,18.9756666666,22.1883333333,45.9580833334,42.0285833333,19.0600833334,24.8840833333,18.2974166667
759.44,15.742625,44.7975833333,30.3975,35.645,19.3898333333,22.4198333333,46.0704166667,42.4059166667,19.3340833333,25.0628333333,18.7621666667
759.75,15.4886666667,44.7523333333,30.2193333333,35.7031666667,19.2306666667,22.2245833333,46.2088333333,42.52025,19.1810833333,24.7884166667,18.6450833333
760.07,15.31575,44.6131666667,30.39025,35.7806666666,19.0961666667,22.1489166666,46.3273333333,42.676,19.04675,24.7025,18.6924166667
760.38,15.2642083333,44.3135,30.497,35.8858333333,18.9915,22.0831666667,46.1414166667,42.5945,18.848,24.7653333334,18.8409166666
760.69,15.1346666667,44.03875,30.41475,35.8609166666,18.6548333333,21.8914166667,46.065,42.379,18.731,24.637,18.74825
761.01,15.2980416667,44.3333333333,30.724,36.09425,18.8149166667,22.1078333334,46.4276666666,42.68025,19.01675,24.8989166667,19.0133333334
761.32,15.3679166667,44.4083333334,30.6078333334,36.1503333333,18.6518333333,21.9895833333,46.6981666667,42.94425,18.8940833334,24.856,19.0251666667
761.63,15.4219166667,44.61225,30.6760833333,36.1523333333,18.5638333333,21.9054166667,47.0258333333,43.0729166667,18.8235833333,24.9461666667,19.2068333334
761.94,15.2574166667,44.86825,30.7934166667,36.4093333333,18.6090833333,22.0096666666,47.261,43.1955,18.63975,25.15,19.2525
762.26,15.5215,44.97675,30.9061666667,36.454,18.7035,22.2086666667,47.0424166667,42.978,18.7413333333,25.3175833334,19.47825
762.57,15.6450833333,45.2115833333,31.0065,36.3534166666,18.7465,22.27175,47.0190833333,42.9829166666,18.8193333334,25.3930833333,19.64475
762.88,15.6614166667,45.74725,31.2713333333,36.5593333333,18.6794166667,22.3655,47.2203333333,43.003,18.9204166667,25.3285,19.6050833333
763.20,15.7626666667,45.504,31.3226666667,36.3866666667,18.6053333333,22.3093333333,47.1226666666,42.8213333333,18.7973333334,25.4693333334,19.56
763.51,15.7762916667,45.4791666667,31.1865,36.30375,18.6984166667,22.3016666667,46.917,42.629,18.7244166667,25.47075,19.6030833333
763.82,15.8476666667,45.6375833333,31.233,36.2956666667,18.83475,22.4110833333,47.0820833333,42.69325,18.8714166667,25.4495833333,19.54275
764.14,16.0165416666,45.8845,31.36225,36.306,19.08875,22.5620833334,47.085,42.83575,19.02075,25.603,19.621
764.45,16.089125,45.72925,31.2258333333,36.2223333333,19.0433333333,22.4738333333,46.9510833333,42.74425,18.9980833333,25.5681666667,19.5930833334
764.76,15.7512916667,45.36875,30.9615833333,35.8578333334,18.847,22.3634166667,46.4125,42.3195833333,18.65575,25.1394166667,19.2486666666
765.07,15.4111666667,45.28525,30.7005,35.7561666666,18.54675,22.2675833333,46.0745833333,42.2545,18.5015,24.9430833333,18.9416666667
765.39,15.594625,45.4401666667,30.7280833333,35.7109166667,18.6361666667,22.4775,45.8923333333,42.4443333334,18.7574166667,24.855,19.0471666667
765.70,15.44025,45.3803333333,30.482,35.6868333333,18.656,22.48775,45.7445833333,42.4636666667,18.65575,24.5985,18.9671666667
766.01,15.2481666667,45.50075,30.3021666667,35.8215,18.73025,22.5348333334,45.7709166666,42.654,18.59525,24.5225833333,18.7730833333
766.32,14.4822916667,44.7323333333,29.6579166667,35.3051666667,18.0463333333,21.9098333333,45.1364166667,42.1021666666,17.9765,23.9548333333,18.2413333333
766.64,14.11775,44.6874166667,29.4636666666,35.3191666667,18.1205,22.13975,44.90225,42.0929166667,18.10225,23.7428333333,18.0404166666
766.95,14.082125,44.6549166667,29.5186666666,35.277,18.1818333333,22.448,44.9341666667,42.4396666667,18.2813333333,23.7295833333,17.9904166666
767.26,13.800625,44.5706666667,29.27025,35.0063333333,17.8656666667,22.4148333333,44.7658333333,42.4233333334,17.95325,23.4703333333,17.7224166667
767.57,12.75125,44.04175,28.7495,34.5914166666,17.1606666667,21.9605833334,44.2824166667,41.8326666667,17.2020833333,22.62925,17.24375
767.88,12.141125,44.0581666667,28.5764166667,34.3971666667,16.9305,21.92525,44.1014166667,41.71425,16.7359166667,22.2841666666,16.92175
768.20,12.4534583333,43.993,28.9069166667,34.7095,17.2038333333,22.3316666667,44.4148333333,41.8441666667,17.253,22.7934166667,17.2704166667
768.51,12.72025,44.19975,29.3044166667,34.9256666667,17.6530833333,22.8386666667,44.7228333333,41.91425,17.4236666667,22.88,17.79575
768.82,11.8827916667,43.0940833333,28.4481666666,34.06825,16.6903333333,22.2348333333,43.9466666667,40.6350833333,16.3795,22.1359166667,17.0905833334
769.13,11.2094166667,42.78775,28.1665,33.7756666667,16.2684166667,21.9763333333,43.9971666667,40.4816666667,16.1551666667,21.9961666667,16.4895833333
769.44,10.6739583333,42.1054166667,28.0316666667,33.3888333334,15.7134166667,21.8270833333,43.5583333333,40.2440833333,15.9603333333,21.7966666667,16.2783333333
769.76,11.2645416667,42.4525833333,28.3138333333,33.7855,16.2350833333,22.54925,44.0761666666,40.8290833333,16.61525,22.313,16.7850833333
770.07,11.2442083333,42.4491666667,28.14625,33.952,16.0163333333,22.4196666666,44.2894166667,40.8735833333,16.4288333333,22.2875,16.95225
770.38,10.9007916667,42.39475,28.1014166666,34.0668333333,15.4639166667,22.1521666667,44.1964166667,40.534,16.2404166667,21.9201666667,16.6505833333
770.69,10.7955833334,41.9949166667,28.1735833333,34.2526666667,15.2930833333,22.018,44.1125,40.21125,16.27825,22.1000833333,16.6886666667
771.00,11.3094583333,41.9379166666,28.0620833333,34.4683333333,15.3045,22.1484166667,44.1971666667,40.2603333333,16.61675,22.4695,16.8328333333
771.32,11.7342916667,41.8285833333,28.22475,34.848,15.275,22.3843333333,44.232,40.4091666666,16.76175,22.82025,17.0690833334
771.63,11.178875,41.4745,27.439,34.2029166667,14.5721666667,21.7706666667,43.3943333334,39.781,16.2658333333,22.2785833333,16.5255
771.94,11.1560416667,41.4836666667,27.2993333333,34.4029166667,14.1500833333,21.717,43.3596666667,39.865,16.1005,22.4148333333,16.009
772.25,11.5882083333,42.0906666667,27.63075,34.8316666667,14.5529166667,22.079,44.04175,40.77825,16.7886666667,22.677,16.202
772.56,11.7485416667,41.7016666667,27.1993333334,34.523,14.27,22.22025,43.5701666666,40.5583333333,16.7361666667,22.32475,16.07475
772.87,12.2002083333,41.8121666667,27.1545833334,34.5445833333,14.611,22.4085833333,43.6233333333,40.368,17.09175,22.1989166667,15.892
773.18,12.6913333333,42.2199166667,27.6778333333,34.8693333333,15.0246666667,22.79875,44.07375,40.58975,17.3023333333,22.39875,16.1545833334
773.50,13.62275,43.1105,28.2001666667,35.31925,16.0240833333,23.6209166667,44.8255,41.54875,18.0810833333,23.01975,16.8965833334
773.81,13.55875,43.0824166667,27.6589166667,34.9035,16.3098333333,23.4415,44.6228333333,41.60125,17.7135,22.86475,16.7915833333
774.12,13.4261666667,42.98075,27.0251666667,34.8089166667,16.3440833333,23.45875,44.319,41.6605833333,17.6523333333,22.5625833333,16.55325
774.43,13.75,43.2195833333,27.3981666667,34.928,16.66075,23.8969166667,44.45425,41.7564166667,17.7158333333,22.4881666666,16.4268333333
774.74,13.9190416667,43.3299166666,27.2836666667,35.0448333333,16.9981666667,24.048,44.84225,42.0644166667,18.1066666667,22.5234166667,16.29925
775.05,14.1629166667,43.9960833334,27.50675,35.63825,17.2841666667,24.2235,45.5308333333,42.431,18.1950833333,22.4993333333,16.3913333333
775.36,13.4766666667,43.49125,26.9164166667,34.956,17.1075,23.6959166667,45.0220833333,42.0156666667,17.8239166666,22.0243333334,16.0299166667
775.67,13.5809583334,43.4836666667,27.2048333333,35.1995,17.71975,23.9653333333,45.0910833333,42.3071666667,18.0094166667,22.1975833333,16.3770833333
775.98,12.89125,42.5776666667,26.5956666667,34.4459166666,17.2659166667,22.7134166667,44.2284166666,41.3794166667,17.2231666667,21.4049166667,15.8535
776.30,12.4625833333,42.7441666667,26.7003333333,34.7658333334,16.9780833333,22.75775,44.6998333333,41.68525,16.7725833333,21.28175,16.1684166667
776.61,11.7214166667,42.0464166667,25.6975833333,34.1680833333,16.3926666667,21.9108333333,43.828,40.8258333333,15.832,20.7399166667,15.41475
776.92,11.0599166667,41.0579166667,25.48325,33.5278333333,15.6313333333,21.1910833333,43.1036666666,39.8594166667,15.192,20.0175833333,14.552
777.23,11.1411666667,40.79,26.05725,33.76875,15.827,21.4241666666,43.20275,39.7760833334,15.7463333333,20.1990833333,14.9191666667
777.54,10.4386666667,40.6768333333,25.5295,33.1945,14.8639166667,20.8523333333,42.7509166666,39.3155,14.9016666667,19.6796666667,14.5739166666
777.85,9.30154166666,40.4336666666,24.5545833334,32.4619166666,14.0330833333,19.9974166667,42.4218333333,39.1234166667,13.86525,18.971,13.7425
778.16,8.71233333335,40.4511666666,24.2745,32.2810833333,13.69925,19.6273333333,42.0458333333,38.60775,13.1895833333,18.6535,13.1175833333
778.47,9.25404166666,40.51875,24.66275,32.6329166667,14.546,20.6420833333,41.8676666667,39.26075,13.7743333333,19.1634166667,13.7288333333
778.78,9.96541666665,40.7086666667,25.0845833333,33.0726666667,14.8031666667,21.26675,42.1095833333,39.3991666667,14.38625,19.3510833333,14.1190833333
779.09,9.02675,39.9680833334,23.87875,32.3976666667,13.4554166667,20.5016666667,41.3615833333,38.3159166666,13.4885833333,18.5509166667,13.0771666667
779.40,9.72454166667,41.66,24.97275,33.8460833333,13.7955,21.7460833333,42.9586666667,39.3219166667,14.151,19.6814166667,13.7201666667
779.71,10.054625,41.8306666667,24.72,33.7296666667,13.8796666667,21.4208333333,42.5341666667,38.87975,14.3031666667,19.679,13.4768333333
780.02,11.1613333333,43.0326666667,26.1201666667,34.549,14.8360833333,22.6298333333,43.2855,39.7199166667,15.724,20.9358333334,14.5015
780.33,11.5270416667,43.63325,26.47125,35.46475,15.3671666667,23.728,43.8394166666,40.4840833333,16.35725,21.4864166667,15.1885
780.64,11.4529583333,43.5575,26.12025,35.4551666667,14.8389166667,23.4734166666,43.7955,40.0910833333,15.9521666667,21.4496666667,15.0560833333
780.95,10.9624583333,43.2861666666,26.3770833333,35.1811666667,14.7259166667,23.1306666667,43.8640833333,39.8471666666,16.08875,21.22575,14.5761666667
781.26,11.9280416667,43.9541666666,27.47225,35.8269166667,15.6010833333,24.19025,44.2385,40.3596666667,17.48375,22.4853333333,15.8425833333
781.57,12.0759583333,43.68425,27.8229166667,35.7640833333,15.6829166667,24.1731666667,44.3469166667,40.2053333333,17.9426666666,22.6619166667,16.189
781.88,10.4756666667,42.85625,26.773,34.3455,13.5416666667,22.5029166666,43.691,38.8665833334,16.3639166667,21.2028333334,14.6866666667
782.19,9.95912500002,43.0818333333,26.5506666667,34.2893333333,13.31675,22.2298333333,43.7969166667,38.904,16.0568333333,20.96525,14.5514166667
782.50,10.4730833333,43.6785,27.5843333333,34.8703333333,14.10475,22.6868333333,44.236,39.8205833334,16.3125833333,21.534,15.2575833334
782.81,10.9497916667,43.42875,27.48775,34.8306666667,14.9650833333,22.84475,43.7993333333,40.26,16.3565833333,21.5289166667,15.8045
783.12,10.9576666667,43.2243333333,27.35575,34.8756666667,15.0091666667,23.0816666667,43.7998333334,40.6230833333,16.19075,21.0558333333,15.7226666666
783.43,10.407,42.2790833333,26.5426666666,34.7595,14.1318333333,22.4728333333,43.186,40.1550833333,15.6355,20.186,15.15525
783.74,9.54437500001,41.3861666667,25.7086666667,33.4735,12.87375,21.03575,41.8845833333,38.8316666667,14.56375,19.229,13.8161666667
784.05,10.5057916666,41.98425,26.49475,34.2781666667,13.9249166667,22.09575,42.54175,39.9239166667,15.869,20.3919166667,14.3820833333
784.36,12.063875,42.2655833333,26.9563333333,35.3504166666,15.0210833333,23.14975,43.13775,40.37,16.9624166667,21.2086666667,15.7188333333
784.67,12.3595416667,41.80325,26.58,35.4678333334,14.7599166667,22.7438333333,43.04925,39.965,16.5756666667,20.898,15.6336666666
784.98,12.5417083333,42.5555,26.4280833333,35.8174166667,14.7448333333,22.93375,43.0340833333,40.2460833334,16.8109166667,20.9130833333,15.9449166667
785.29,13.58975,43.4075,27.7021666667,37.2844166667,16.1595833333,23.9403333333,44.2249166667,41.1973333334,17.9230833333,21.96475,17.3023333333
785.60,13.5687083333,42.5231666667,27.59175,37.1909166667,16.1826666667,23.5701666667,43.6403333333,40.66125,17.605,22.0360833333,17.2475
785.91,13.5168333333,42.1290833333,27.3275833333,37.078,15.9619166667,23.4289166667,43.4289166667,39.9780833333,17.7019166666,21.7695,17.1953333333
786.22,12.7919166667,41.9546666666,27.2975,37.1674166667,15.11525,22.902,43.7648333333,39.5686666667,17.56775,21.3651666667,16.7184166667
786.53,12.612375,41.75375,27.1758333333,37.26425,15.1581666667,22.8533333333,43.4000833333,39.4256666667,17.5661666667,21.62025,16.9424166667
786.84,11.7025,41.33625,26.60925,36.63075,14.9354166667,22.5431666666,43.1323333334,39.2241666667,17.2198333333,21.3721666667,16.6523333334
787.14,11.27625,41.0780833333,25.96175,36.506,14.6281666667,22.1435,43.3319166667,39.1688333334,16.7384166667,21.239,16.4369166667
787.45,10.0430833333,39.9569166667,24.99275,35.2371666667,13.1753333333,20.84775,42.60775,37.7586666667,15.5100833333,20.3231666667,15.2800833333
