wavelength,Back_CalCocf,Belly_CalCocf,Breast_CalCocf,Crissum_CalCocf,Crown_CalCocf,DorTail_CalCocf,Rump_CalCocf,Throat_CalCocf,WingTip_CalCocf
381.97,6.21825,11.83325,9.18349999999,10.9695,6.29716666667,6.047,8.62133333332,6.66391666667,5.55675
382.33,6.26333333333,11.8913333333,9.20258333333,11.0356666667,6.31433333334,5.97266666667,8.61391666667,6.63883333334,5.55675
382.69,6.11125,11.7648333333,9.08841666668,10.8996666667,6.18166666667,5.76708333333,8.45708333334,6.51891666667,5.41966666667
383.05,6.049,11.6188333333,9.01583333334,10.8474166667,6.07858333333,5.71416666667,8.39899999999,6.51158333333,5.445
383.41,6.123,11.7431666666,9.06266666667,11.0235833333,6.22016666667,5.86025,8.36908333334,6.6155,5.54583333333
383.77,6.07541666667,11.7249166666,8.95458333332,10.9659166667,6.16833333334,5.88025,8.25333333334,6.492,5.5055
384.14,6.01508333334,11.702,8.80658333334,10.9324166667,6.16025,5.79108333334,8.10933333333,6.40291666667,5.43783333333
384.50,6.09975,11.7336666666,8.89791666668,11.0511666667,6.18025,5.77383333333,8.11933333334,6.47191666667,5.48833333333
384.86,6.077,11.7071666667,8.88141666667,11.0150833333,6.11991666667,5.68525,8.06399999999,6.34941666667,5.44933333333
385.22,6.30216666667,11.7840833333,8.95375,11.1605,6.18425,5.77241666667,8.191,6.44441666667,5.63016666666
385.58,6.23816666667,11.7745833333,8.91191666667,11.04925,6.16308333333,5.66566666667,8.15349999999,6.382,5.55441666667
385.94,6.07666666666,11.63925,8.73683333334,10.8800833333,6.12441666667,5.56566666666,8.04933333334,6.22916666666,5.44316666667
386.30,6.06833333334,11.5661666667,8.74016666667,10.8955,6.19575,5.67625,8.14350000001,6.33241666667,5.49816666666
386.66,6.00458333333,11.4963333333,8.67524999999,10.8330833333,6.11966666667,5.639,8.07691666667,6.28466666667,5.47108333333
387.03,6.08916666667,11.49975,8.66816666666,10.833,6.19783333333,5.6545,8.11891666666,6.34166666666,5.47241666666
387.39,5.97825,11.3664166667,8.49391666667,10.71475,6.06016666667,5.54,8.06149999999,6.23533333334,5.38208333333
387.75,6.108,11.3975,8.56241666666,10.7504166667,6.20083333333,5.51308333334,8.10416666666,6.38341666667,5.50708333334
388.11,6.11308333333,11.3985833333,8.66491666667,10.7814166667,6.21958333333,5.57666666666,8.23258333332,6.47358333333,5.58541666667
388.47,6.0735,11.406,8.72683333334,10.6736666667,6.22566666667,5.57658333333,8.23283333333,6.49266666667,5.5995
388.83,6.10116666667,11.4395833333,8.72900000001,10.7645833333,6.36616666667,5.69416666666,8.23941666667,6.56808333333,5.69125
389.19,5.99366666667,11.3595833333,8.60791666667,10.5806666667,6.3215,5.71058333333,8.05866666666,6.47,5.58725
389.55,5.98133333333,11.179,8.49608333334,10.4705,6.23508333333,5.70808333333,7.95833333333,6.41966666667,5.49583333333
389.91,6.13575,11.2499166667,8.58466666666,10.5876666667,6.30608333333,5.86,8.03608333332,6.59816666666,5.63041666667
390.27,6.09333333333,11.2666666667,8.51733333334,10.504,6.248,5.808,7.92266666667,6.52266666667,5.52
390.63,6.206,11.276,8.58574999999,10.4631666667,6.277,5.922,7.92033333332,6.47691666667,5.59316666666
391.00,6.13216666667,11.1880833333,8.48108333334,10.3325,6.19675,5.84683333333,7.80958333334,6.39133333333,5.5045
391.36,6.14641666667,11.1776666667,8.50741666667,10.3131666667,6.13608333333,5.87791666667,7.75016666666,6.42275,5.52233333334
391.72,6.11516666666,11.1479166667,8.49691666667,10.30475,6.123,5.9165,7.75424999999,6.40741666667,5.486
392.08,6.03483333333,11.04375,8.45300000001,10.2103333333,6.1245,5.92741666667,7.62966666666,6.35666666667,5.48316666667
392.44,5.92458333333,10.863,8.26433333333,10.1380833333,6.05783333334,5.86041666667,7.47783333334,6.23533333333,5.36733333333
392.80,5.89183333333,10.7651666667,8.21541666666,10.01675,5.95066666667,5.78866666667,7.45716666666,6.2205,5.27841666667
393.16,5.94883333333,10.79125,8.27941666666,10.123,6.03958333333,5.82658333333,7.55491666668,6.37241666667,5.31975
393.52,6.14175,10.975,8.44591666667,10.2755833333,6.24458333334,6.03891666667,7.69016666666,6.60166666667,5.59391666667
393.88,6.02358333333,10.8075833333,8.31125,10.1301666667,6.08016666666,5.94,7.49391666668,6.44816666667,5.40758333333
394.24,6.04833333334,10.78125,8.30624999999,10.1249166667,6.06558333333,5.97916666666,7.48441666668,6.4505,5.46608333333
394.60,5.87358333333,10.6713333333,8.11474999999,10.0276666667,5.9505,5.81141666667,7.37675,6.455,5.34433333334
394.96,5.75683333333,10.5639166667,8.02008333334,9.97758333335,5.88716666667,5.75933333334,7.24316666666,6.366,5.32591666666
395.32,5.73208333333,10.4633333333,7.97533333332,9.92383333333,5.94883333334,5.65883333334,7.22433333332,6.34458333333,5.32866666667
395.68,5.60208333333,10.29725,7.79983333333,9.81475,5.81566666667,5.49041666667,7.06291666667,6.184,5.23366666667
396.04,5.68341666666,10.34125,7.85750000001,9.88333333333,5.83425,5.4815,7.11833333333,6.24366666666,5.25641666667
396.40,5.6765,10.2768333333,7.89566666666,9.8135,5.79233333333,5.5015,7.0615,6.23516666667,5.25175
396.76,5.59791666667,10.1405,7.79550000001,9.71150000001,5.68333333333,5.46866666667,6.90608333334,6.10716666667,5.19958333334
397.12,5.30075,9.78066666667,7.53050000001,9.38591666667,5.3685,5.23325,6.57158333333,5.766,4.94491666667
397.48,5.09158333333,9.51191666667,7.32908333334,9.15533333334,5.12808333333,4.98225,6.31958333333,5.54691666667,4.66758333333
397.84,4.98533333333,9.39033333335,7.29191666667,9.10141666668,5.10791666666,4.82141666667,6.25066666667,5.49841666667,4.67825
398.20,4.71816666666,9.10416666668,7.03833333334,8.83675,4.87383333333,4.54683333333,6.02866666666,5.25016666666,4.47675
398.56,4.69975,9.03458333332,7.03158333333,8.81475000001,4.88358333333,4.57041666667,5.97325,5.18375,4.43591666667
398.92,4.56825,8.9015,6.96724999999,8.71033333332,4.749,4.47783333333,5.82833333333,5.10258333333,4.28425
399.28,4.48141666666,8.85208333332,6.92208333333,8.58616666667,4.63883333333,4.4555,5.70175,5.08258333334,4.16925
399.64,4.36641666667,8.69650000001,6.85475000001,8.43891666667,4.52616666666,4.41033333334,5.60791666667,5.036,4.04691666667
400.00,4.25516666667,8.49266666667,6.67325,8.27416666666,4.38375,4.31458333333,5.42441666667,4.84383333333,3.90083333333
400.36,4.13591666666,8.32824999999,6.54400000001,8.15174999999,4.27158333333,4.16925,5.317,4.74708333334,3.86741666667
400.72,4.106,8.29783333333,6.5465,8.18374999999,4.31616666667,4.24025,5.42633333333,4.83841666667,3.87516666667
401.08,4.22225,8.45191666668,6.66266666666,8.26758333334,4.44933333333,4.34825,5.60775,4.97675,4.02283333333
401.44,4.23766666666,8.44316666667,6.69458333334,8.27099999999,4.53466666667,4.45975,5.70933333333,5.03841666667,4.12308333333
401.80,4.41408333334,8.51625000001,6.87599999999,8.28216666667,4.68466666667,4.71858333334,5.87408333334,5.17441666667,4.25808333333
402.16,4.50375,8.56208333333,7.018,8.35941666666,4.82083333333,4.90183333333,5.91708333333,5.2975,4.32516666666
402.52,4.52266666666,8.49383333334,7.05616666667,8.35200000001,4.83891666666,4.953,5.94408333333,5.316,4.36208333333
402.88,4.56041666667,8.50808333333,7.04233333333,8.34016666666,4.8575,4.95733333333,6.00775,5.34983333333,4.39458333333
403.24,4.53483333333,8.45283333334,7.01266666666,8.35983333333,4.83583333333,4.97958333334,5.984,5.25175,4.39566666667
403.60,4.54275,8.47208333334,7.01708333333,8.30733333334,4.83775,4.96366666667,6.01516666666,5.26941666667,4.43891666667
403.95,4.5645,8.51358333332,6.99641666667,8.32274999999,4.84875,4.96558333333,5.99691666666,5.28608333333,4.4605
404.31,4.6445,8.58316666666,7.03441666666,8.34991666666,4.913,5.05241666667,6.02883333333,5.33558333333,4.45916666667
404.67,4.764,8.68033333333,7.16125,8.38466666667,5.03491666667,5.05975,6.0715,5.39816666667,4.58533333333
405.03,4.78358333333,8.65049999999,7.15616666666,8.402,5.08233333333,5.10466666667,6.06366666667,5.41958333333,4.60591666667
405.39,4.74233333333,8.59541666666,7.14583333334,8.35541666666,5.04075,5.02658333333,5.96825,5.37141666667,4.50041666667
405.75,4.77433333333,8.69283333332,7.13008333333,8.45441666667,5.059,5.0245,5.97341666667,5.376,4.542
406.11,4.79275,8.71574999999,7.07483333333,8.48116666667,5.072,5.01125,6.01475,5.39366666667,4.55208333334
406.47,4.80925,8.79708333334,7.11116666667,8.47966666666,5.05733333333,5.0065,6.05375,5.41116666667,4.614
406.83,4.82883333333,8.78158333333,7.10316666667,8.47266666667,5.06433333333,5.03758333333,6.07358333333,5.42033333333,4.62825
407.19,4.91241666667,8.86616666667,7.17733333333,8.535,5.14891666667,5.12841666667,6.18766666667,5.54191666667,4.73141666666
407.55,4.89383333333,8.80041666666,7.17508333333,8.56791666667,5.15925,5.15925,6.09525,5.54383333333,4.75608333333
407.90,4.82575,8.71216666667,7.11608333334,8.53299999999,5.15741666667,5.13675,6.11708333333,5.55275,4.71858333333
408.26,4.79575,8.71841666667,7.13491666668,8.52691666667,5.17858333333,5.11908333333,6.11358333333,5.54533333333,4.71133333333
408.62,4.724,8.58899999999,7.02450000001,8.40291666667,5.10008333334,5.07158333333,6.02041666666,5.48475,4.61766666667
408.98,4.71308333333,8.59474999999,6.97949999999,8.37208333334,5.07441666667,5.058,6.02583333334,5.48883333333,4.64741666667
409.34,4.75441666666,8.66175,7.01800000001,8.39000000001,5.13741666667,5.14541666667,6.08975,5.51233333333,4.70983333333
409.70,4.64083333333,8.54675000001,6.92408333334,8.27491666666,5.05341666667,5.09366666667,6.04816666666,5.53066666667,4.61866666667
410.06,4.645,8.55399999999,6.98558333332,8.247,5.04425,5.15233333333,6.01683333333,5.5395,4.647
410.42,4.67783333334,8.52933333333,6.99366666667,8.27108333333,5.11166666667,5.19983333334,6.05366666667,5.62566666667,4.63175
410.77,4.69466666667,8.49875,7.07591666666,8.31125000001,5.14916666666,5.21475,6.04575,5.63141666667,4.68675
411.13,4.63083333333,8.44508333333,7.02933333333,8.27941666666,5.12816666667,5.15025,6.00491666666,5.5935,4.603
411.49,4.72141666667,8.53158333333,7.14608333334,8.30525000001,5.18591666667,5.26591666667,6.183,5.67616666667,4.65516666667
411.85,4.79516666667,8.62408333334,7.31283333333,8.35958333334,5.24808333333,5.4025,6.23641666666,5.71516666666,4.755
412.21,4.84108333333,8.61841666667,7.30608333333,8.36575,5.2415,5.43758333334,6.26258333333,5.73275,4.80066666667
412.57,4.9915,8.78750000001,7.50650000001,8.53291666666,5.33766666667,5.58625,6.39675,5.86708333333,4.90991666667
412.92,4.97875,8.75058333333,7.56399999999,8.52058333334,5.3025,5.57925,6.38141666667,5.85225,4.86275
413.28,4.80666666666,8.62100000001,7.43199999999,8.44875,5.14508333333,5.46708333333,6.26925,5.771,4.76416666667
413.64,4.73783333333,8.52816666668,7.35125,8.33933333334,5.05241666667,5.36066666667,6.136,5.65508333333,4.68916666667
414.00,4.80791666667,8.57500000001,7.45141666666,8.43391666667,5.14008333334,5.38983333333,6.24341666667,5.732,4.73741666667
414.36,4.81416666666,8.62991666667,7.48525000001,8.47949999999,5.13641666667,5.415,6.25541666667,5.70383333333,4.7965
414.72,4.82391666667,8.71974999999,7.52533333334,8.49074999999,5.18533333334,5.43391666667,6.25733333333,5.76391666666,4.82016666667
415.07,4.86416666667,8.75416666667,7.53108333333,8.47683333334,5.19441666667,5.502,6.26275,5.81158333334,4.87341666667
415.43,4.81341666666,8.67583333334,7.4335,8.41708333334,5.17416666667,5.391,6.14508333333,5.74991666667,4.77708333333
415.79,4.80766666667,8.64866666668,7.37008333332,8.37208333334,5.1335,5.36575,6.13183333333,5.76225,4.78141666667
416.15,4.88225,8.74749999999,7.49658333333,8.48816666667,5.25933333334,5.5135,6.28108333333,5.95291666667,4.89908333333
416.51,4.89858333333,8.70341666667,7.44683333332,8.43308333333,5.27191666667,5.5325,6.27733333333,5.97658333334,4.93725
416.86,4.90716666666,8.71775000001,7.44141666667,8.45933333334,5.31316666667,5.6005,6.31883333334,6.03266666667,4.99625
417.22,5.0325,8.81166666668,7.54491666666,8.52500000001,5.4025,5.66433333333,6.40725,6.1555,5.09091666667
417.58,5.14116666667,8.92891666666,7.68249999999,8.61849999999,5.519,5.81541666667,6.5635,6.26283333333,5.23775
417.94,5.06258333333,8.83075,7.58333333332,8.52408333334,5.46133333333,5.74666666667,6.48483333333,6.1875,5.17316666667
418.29,4.99025,8.73275000001,7.50233333333,8.40091666666,5.382,5.69116666666,6.37966666666,6.15316666667,5.09158333333
418.65,4.94008333333,8.67408333334,7.41566666667,8.34875000001,5.30216666667,5.67041666666,6.33166666667,6.11433333333,5.03866666666
419.01,5.01941666667,8.65733333333,7.51008333333,8.36500000001,5.3515,5.70508333333,6.40183333333,6.17708333333,5.11658333333
419.37,5.09725,8.748,7.60149999999,8.42108333334,5.42966666667,5.80091666667,6.4785,6.26425,5.20233333333
419.73,5.11366666666,8.75891666666,7.63725000001,8.44466666668,5.47475,5.83066666667,6.48816666667,6.32583333333,5.22908333333
420.08,5.04758333333,8.66200000001,7.55208333332,8.32625000001,5.38025,5.7525,6.39466666667,6.23991666667,5.17416666667
420.44,4.90691666667,8.57816666666,7.46516666666,8.22758333333,5.296,5.6635,6.30316666666,6.15025,5.07841666667
420.80,4.88866666667,8.55666666667,7.45425000001,8.18875000001,5.2655,5.61041666666,6.2765,6.14416666666,5.04783333334
421.16,4.87133333333,8.523,7.42016666666,8.16258333334,5.26291666667,5.62691666667,6.29,6.12316666667,5.06566666667
421.51,4.84016666667,8.46983333334,7.3595,8.08100000001,5.22691666667,5.59516666667,6.22683333333,6.09983333333,5.00233333333
421.87,4.88383333333,8.49691666666,7.38616666667,8.11200000001,5.24583333333,5.64633333333,6.26533333333,6.16475,5.04191666667
422.23,4.92141666667,8.53008333334,7.42433333334,8.12383333333,5.29866666667,5.69258333333,6.29925,6.19791666667,5.09483333333
422.58,4.98375,8.55791666667,7.46508333333,8.13475,5.377,5.74183333333,6.35983333333,6.24883333333,5.14625
422.94,4.97558333333,8.58341666668,7.46183333334,8.1455,5.38691666667,5.78216666666,6.35716666667,6.28425,5.13075
423.30,4.93775,8.51983333334,7.41733333333,8.11825000001,5.34816666666,5.7675,6.31833333333,6.2615,5.11458333334
423.66,4.89233333333,8.44766666667,7.3905,8.07150000001,5.30458333333,5.71958333333,6.3005,6.22958333333,5.07925
424.01,4.8875,8.43225000001,7.40475,8.06058333333,5.30541666667,5.734,6.28025,6.23666666667,5.05958333333
424.37,4.94875,8.46541666667,7.45700000001,8.10983333334,5.36108333333,5.79841666667,6.34075,6.28516666667,5.1295
424.73,4.9325,8.44908333333,7.45100000001,8.05508333334,5.36516666667,5.78575,6.31225,6.26658333333,5.09783333333
425.08,4.95183333333,8.46808333332,7.50433333333,8.0535,5.382,5.79741666666,6.30766666667,6.29541666667,5.09491666667
425.44,4.98466666667,8.50450000001,7.55499999999,8.1395,5.41608333333,5.84383333333,6.36091666667,6.34783333334,5.17375
425.80,5.05408333333,8.56558333334,7.62733333333,8.16575,5.47475,5.91433333333,6.427,6.41608333333,5.2395
426.16,5.02675,8.53758333334,7.60591666668,8.16358333333,5.45675,5.89875,6.43016666667,6.40258333333,5.23008333334
426.51,5.05125,8.56199999999,7.65424999999,8.19558333333,5.49733333333,5.95175,6.45916666667,6.46025,5.26116666667
426.87,5.01075,8.53975,7.60066666666,8.13583333334,5.48191666667,5.88475,6.39908333334,6.421,5.23258333333
427.23,4.9875,8.52299999999,7.58308333334,8.1105,5.47583333333,5.84925,6.41225,6.43058333333,5.22325
427.58,5.00366666667,8.55216666667,7.55083333334,8.07016666667,5.487,5.82083333333,6.36383333334,6.39758333333,5.21183333333
427.94,5.01516666667,8.55958333334,7.53441666667,8.08591666666,5.5185,5.82516666666,6.3755,6.3915,5.2425
428.30,5.02575,8.54525,7.51374999999,8.039,5.47991666667,5.79325,6.34383333334,6.40216666667,5.19825
428.65,5.12225,8.58875000001,7.57566666667,8.13316666667,5.52758333333,5.88766666667,6.41816666667,6.48025,5.28866666666
429.01,5.13183333333,8.58583333333,7.56425,8.15258333334,5.59091666667,5.89816666667,6.49208333333,6.49983333333,5.32791666666
429.37,5.08483333334,8.52616666667,7.52566666666,8.097,5.60208333333,5.85291666667,6.45366666666,6.46816666667,5.26691666666
429.72,4.98916666667,8.44016666668,7.46591666666,8.01975,5.55991666666,5.77475,6.36408333333,6.397,5.2185
430.08,4.98958333333,8.41875000001,7.49208333334,8.048,5.55075,5.75975,6.396,6.4065,5.20641666667
430.44,4.96325,8.35666666667,7.44558333332,7.99041666667,5.48616666667,5.71516666667,6.33116666667,6.3415,5.17541666667
430.79,4.90441666667,8.26358333333,7.39325000001,7.91983333334,5.40683333333,5.7085,6.32516666666,6.28833333333,5.14916666667
431.15,4.94583333333,8.29258333334,7.42574999999,7.94141666667,5.4915,5.81516666667,6.3395,6.34833333333,5.20008333333
431.50,4.97116666667,8.31149999999,7.4665,7.98708333333,5.51958333333,5.88658333334,6.40466666667,6.401,5.27166666667
431.86,5.02791666667,8.39350000001,7.53675000001,8.02408333333,5.55808333334,5.94033333333,6.49725,6.482,5.30175
432.22,4.95425,8.33558333334,7.49333333333,7.95825,5.54091666667,5.90683333333,6.46016666666,6.45341666666,5.28441666667
432.57,4.9705,8.36608333333,7.48549999999,7.95908333334,5.60183333333,5.93191666666,6.50025,6.48783333333,5.32341666667
432.93,4.98433333333,8.34666666668,7.48966666668,7.98683333333,5.59858333333,5.974,6.43008333333,6.49333333333,5.35408333333
433.29,5.01975,8.36500000001,7.52066666667,7.997,5.61616666667,6.02816666667,6.48175,6.54475,5.4065
433.64,5.07533333334,8.39933333334,7.56241666668,8.04566666667,5.68091666667,6.09825,6.5535,6.60225,5.47233333334
434.00,5.15141666667,8.42041666667,7.58774999999,8.0485,5.74225,6.15891666667,6.594,6.65966666667,5.51866666667
434.35,5.12475,8.44633333334,7.59033333332,8.04725,5.75258333334,6.184,6.60108333333,6.701,5.54408333334
434.71,5.207,8.51758333332,7.66416666667,8.13816666667,5.85,6.26108333333,6.67441666667,6.78916666667,5.61475
435.07,5.19058333333,8.49100000001,7.63600000001,8.12983333333,5.78508333333,6.22716666667,6.67266666667,6.76258333333,5.60441666667
435.42,5.1615,8.50258333334,7.64249999999,8.12991666667,5.79958333334,6.243,6.65733333333,6.80233333333,5.60175
435.78,5.19125,8.50208333333,7.66366666668,8.18250000001,5.86075,6.29791666667,6.65775,6.84775,5.66166666666
436.13,5.252,8.55049999999,7.67683333334,8.27233333334,5.897,6.36216666667,6.71608333333,6.91308333333,5.68083333334
436.49,5.25241666667,8.52808333333,7.686,8.29916666667,5.86458333334,6.3585,6.679,6.90891666667,5.6735
436.84,5.23108333333,8.5105,7.65550000001,8.23575,5.8035,6.32358333333,6.68808333333,6.915,5.63883333333
437.20,5.21591666667,8.50241666666,7.61483333333,8.21383333334,5.8105,6.28641666666,6.627,6.89425,5.62216666667
437.56,5.16483333334,8.45574999999,7.56508333334,8.16508333333,5.75041666667,6.23133333333,6.57875,6.86491666667,5.5545
437.91,5.09866666667,8.39449999999,7.51641666666,8.12366666667,5.71675,6.193,6.52275,6.80775,5.50925
438.27,5.10425,8.375,7.49925,8.10491666667,5.70008333333,6.17091666666,6.549,6.7935,5.50991666667
438.62,4.96883333333,8.21691666668,7.37666666666,7.98191666666,5.55833333333,6.01366666667,6.39241666667,6.6625,5.396
438.98,4.94833333333,8.21866666667,7.3915,7.98016666667,5.56125,6.00083333334,6.36016666667,6.6585,5.38358333334
439.33,4.92408333333,8.15449999999,7.34791666668,7.91308333333,5.542,6.00291666667,6.33558333334,6.61875,5.35833333334
439.69,4.89466666667,8.11658333333,7.29025,7.82691666667,5.51816666667,5.96408333333,6.30066666667,6.58366666667,5.35333333333
440.04,4.911,8.09183333333,7.31933333333,7.80125,5.54208333334,5.96725,6.28491666667,6.56483333333,5.38333333333
440.40,4.84066666667,7.99375,7.26583333334,7.68933333333,5.48366666667,5.90158333334,6.23825,6.50841666667,5.34433333333
440.75,4.898,8.03583333334,7.32625000001,7.74108333333,5.56666666667,5.96716666667,6.28766666667,6.56333333333,5.4035
441.11,4.88366666667,8.00225000001,7.31233333334,7.70383333333,5.50983333333,5.95833333334,6.27225,6.53166666667,5.38808333333
441.47,4.88716666667,8.00241666667,7.29891666667,7.67325,5.5075,5.96525,6.2555,6.544,5.42133333333
441.82,4.89633333333,8.04250000001,7.29925,7.66941666666,5.52391666667,5.98716666666,6.23675,6.57858333334,5.44066666666
442.18,4.89483333333,8.00783333332,7.28550000001,7.64966666667,5.535,5.98516666667,6.19016666667,6.57591666666,5.431
442.53,4.93375,8.06641666666,7.31091666666,7.67758333333,5.56958333334,6.03333333333,6.23533333333,6.60608333333,5.45675
442.89,4.96533333333,8.06416666667,7.34716666667,7.66466666667,5.60675,6.07766666667,6.28216666667,6.63016666667,5.49166666667
443.24,4.94958333333,8.04483333333,7.32541666667,7.66758333333,5.56891666667,6.05125,6.27633333333,6.6345,5.49133333333
443.60,4.90208333333,8.00283333333,7.29158333332,7.62416666667,5.52066666666,6.015,6.26216666667,6.5775,5.41433333333
443.95,4.93458333333,8.04900000001,7.31608333333,7.6595,5.5295,6.05791666667,6.302,6.62758333334,5.47258333333
444.31,4.94025,8.06766666666,7.32658333332,7.70491666667,5.55691666667,6.12841666667,6.319,6.65166666667,5.487
444.66,4.88658333333,8.02691666668,7.25408333334,7.66725,5.4995,6.08283333333,6.23691666667,6.60575,5.44666666667
445.02,4.84166666667,7.98474999999,7.22775,7.62616666667,5.473,6.061,6.22083333333,6.611,5.4235
445.37,4.84283333334,7.962,7.2275,7.64533333333,5.47033333333,6.05975,6.22233333334,6.62258333333,5.43808333333
445.72,4.87941666666,7.98049999999,7.25608333332,7.6705,5.48091666667,6.07183333334,6.27366666667,6.67691666667,5.50225
446.08,4.87466666667,7.97516666667,7.26866666666,7.68758333333,5.48683333333,6.07375,6.31175,6.69541666667,5.51691666667
446.43,4.87808333333,7.94133333333,7.24908333334,7.67933333334,5.4805,6.08808333333,6.3195,6.70333333333,5.52891666667
446.79,4.88241666666,7.93941666667,7.20099999999,7.66366666666,5.47333333333,6.07333333333,6.29383333333,6.72258333333,5.55625
447.14,4.92666666667,7.95216666667,7.22466666666,7.66491666667,5.50925,6.08441666667,6.31675,6.73858333333,5.57825
447.50,4.97575,7.97791666668,7.24675,7.71508333333,5.54866666667,6.1095,6.337,6.80025,5.65125
447.85,4.94908333334,7.91783333334,7.20716666666,7.69708333333,5.535,6.08916666667,6.33741666666,6.76583333334,5.63108333333
448.21,4.99266666667,7.97825,7.21983333334,7.71733333333,5.58475,6.10275,6.3655,6.81458333333,5.684
448.56,5.02033333333,7.96449999999,7.24341666668,7.72141666667,5.61025,6.10191666667,6.42183333333,6.83683333333,5.70625
448.92,5.078,8.00500000001,7.27083333334,7.76475,5.678,6.14033333333,6.46583333333,6.86408333333,5.743
449.27,5.103,8.02616666667,7.29133333333,7.78333333333,5.69841666667,6.12283333333,6.47591666667,6.87366666667,5.76483333333
449.62,5.058,7.95266666666,7.24858333332,7.74533333333,5.66133333333,6.08916666666,6.433,6.79316666666,5.72175
449.98,5.06941666667,7.96583333332,7.25308333333,7.71566666667,5.65341666667,6.10108333333,6.41141666667,6.77808333334,5.71683333333
450.33,5.10916666666,8.03941666667,7.31225000001,7.74775,5.72533333333,6.14233333333,6.46733333333,6.84775,5.78783333333
450.69,5.0835,8.01816666666,7.30283333333,7.74125,5.71641666667,6.11408333333,6.46241666667,6.7985,5.73383333333
451.04,5.05591666667,7.98158333333,7.26491666667,7.69891666667,5.6735,6.09641666667,6.41791666667,6.75858333333,5.7235
451.40,5.01833333334,7.91341666667,7.25066666668,7.638,5.625,6.09741666667,6.41875,6.71341666667,5.6855
451.75,5.04525,7.97233333333,7.29991666667,7.67216666667,5.68633333333,6.13575,6.42825,6.76,5.74333333333
452.10,4.99783333334,7.89124999999,7.26041666667,7.6,5.59275,6.10183333333,6.3665,6.69691666667,5.69883333333
452.46,4.94333333333,7.86099999999,7.17600000001,7.52541666666,5.51966666666,6.06708333334,6.30441666667,6.63675,5.64175
452.81,4.90925,7.81008333333,7.11391666667,7.4775,5.47816666667,6.04825,6.27033333333,6.614,5.60875
453.17,4.85216666667,7.74716666666,7.03591666666,7.39316666667,5.44725,6.06133333333,6.241,6.54483333333,5.54325
453.52,4.88408333333,7.76641666668,7.06616666667,7.39275,5.44566666667,6.10658333334,6.24533333333,6.58183333334,5.54275
453.87,4.83225,7.68833333334,6.98749999999,7.35641666667,5.37566666666,6.0495,6.18275,6.54033333333,5.502
454.23,4.79975,7.63875,6.98283333332,7.32033333333,5.38208333333,6.04058333333,6.146,6.49933333333,5.49983333333
454.58,4.84758333333,7.64833333333,7.00650000001,7.30041666666,5.39833333333,6.06383333334,6.17658333333,6.52233333333,5.54475
454.93,4.87591666666,7.70958333334,7.01258333332,7.33858333334,5.44458333334,6.119,6.23483333333,6.56991666666,5.55933333334
455.29,4.85766666667,7.71366666666,7.00466666666,7.35566666666,5.431,6.079,6.18641666667,6.57791666667,5.54158333333
455.64,4.85683333334,7.69675,7.00241666667,7.30833333333,5.40758333333,6.06016666667,6.17516666667,6.58033333334,5.52508333333
456.00,4.92683333333,7.76241666667,7.05266666667,7.36925,5.49425,6.13016666666,6.24808333333,6.65375,5.5795
456.35,4.9975,7.83074999999,7.14333333332,7.432,5.5785,6.18775,6.33533333333,6.74658333333,5.65766666667
456.70,5.0545,7.91691666667,7.23283333334,7.5015,5.64033333333,6.25333333334,6.37091666667,6.79916666667,5.74641666667
457.06,5.04408333334,7.90533333333,7.19758333333,7.47308333333,5.59733333333,6.22158333333,6.34575,6.77683333333,5.71833333333
457.41,4.9595,7.85341666666,7.11241666667,7.43525,5.53983333334,6.15133333333,6.29958333333,6.6985,5.65308333333
457.76,4.96025,7.84274999999,7.10208333333,7.43408333333,5.52533333333,6.14766666667,6.30125,6.70025,5.64566666666
458.12,4.95291666667,7.83649999999,7.06258333333,7.41116666666,5.49166666667,6.13666666667,6.3015,6.69666666667,5.59791666667
458.47,4.90208333333,7.79891666667,7.0305,7.38358333334,5.45416666667,6.11141666667,6.26983333333,6.70716666667,5.58208333333
458.82,4.88333333333,7.76375,7.03475000001,7.36966666667,5.44108333333,6.08858333334,6.2785,6.6855,5.55208333333
459.18,4.84041666666,7.72366666667,6.97600000001,7.30166666667,5.39816666667,6.05466666667,6.26033333333,6.65533333334,5.5165
459.53,4.78191666666,7.65325,6.89333333332,7.23566666666,5.33433333333,5.99666666667,6.1745,6.58791666667,5.43466666667
459.88,4.75508333333,7.60725000001,6.84191666666,7.2005,5.29016666667,5.93933333333,6.14391666666,6.54183333333,5.39141666667
460.24,4.70516666667,7.56975,6.79325000001,7.14616666667,5.23775,5.89425,6.09166666667,6.48633333333,5.35433333333
460.59,4.70058333333,7.53825,6.76924999999,7.12116666667,5.2115,5.85925,6.09033333333,6.46258333334,5.31541666667
460.94,4.68016666667,7.52525000001,6.78016666668,7.12283333333,5.20708333333,5.86241666667,6.06191666667,6.46183333333,5.30783333333
461.29,4.72141666667,7.55308333334,6.83183333334,7.12383333333,5.25291666667,5.87966666667,6.09966666666,6.50825,5.33975
461.65,4.77175,7.63074999999,6.89483333332,7.1405,5.33033333333,5.94925,6.15891666667,6.5655,5.39058333333
462.00,4.80675,7.67066666668,6.92024999999,7.15833333334,5.34533333333,5.97133333333,6.16908333333,6.58908333334,5.42341666667
462.35,4.87983333333,7.74616666668,7.00058333332,7.23833333333,5.40583333333,6.04641666667,6.23833333333,6.6285,5.45016666667
