wavelength,Back_DigCarf,Belly_DigCarf,Breast_DigCarf,Crissum_DigCarf,Crown_DigCarf,DorTail_DigCarf,Patch10_DigCarf,Rump_DigCarf,Throat_DigCarf,WingTip_DigCarf
254.66,4.54103333333,5.74285641025,6.88646666667,4.49886666667,4.20896666667,8.1362,8.0491,3.84573333333,4.20606666667,9.18353333333
255.03,4.43543333333,5.43971794872,6.70840000001,4.07513333333,4.08403333333,7.745,7.68849999999,3.4852,3.49713333333,8.75179999999
255.41,3.13393333334,4.23876410256,5.53893333333,2.91593333333,3.12763333333,6.51086666667,6.46710000001,2.27406666667,2.324,7.61993333333
255.78,2.9319,3.85211282051,4.9776,2.51766666667,2.964,6.15286666667,6.61213333334,2.18373333333,2.08093333333,8.03466666667
256.15,3.41653333333,4.25196410256,5.41386666667,2.8826,3.73903333333,6.43653333333,7.5231,2.80593333333,2.78053333333,9.14026666666
256.53,2.68213333333,3.68228717949,4.3224,2.19553333333,3.05426666667,5.66806666667,7.02933333334,2.5426,2.04033333333,8.70073333333
256.90,2.71003333333,3.81852307692,4.027,1.97833333334,3.09643333333,5.94673333333,7.23436666666,2.9442,2.2828,8.59226666667
257.28,3.61843333333,4.61338974359,4.75053333333,2.82926666667,3.877,6.64026666667,7.88326666667,3.8164,3.13013333333,9.38513333334
257.65,3.2895,4.40996410257,4.4258,2.7248,3.66076666667,6.28406666667,7.22923333334,3.62846666667,2.96906666667,9.0964
258.02,3.74043333333,4.80306666667,4.7458,3.19113333333,4.00936666667,6.3666,7.40303333333,4.1964,3.5262,9.1758
258.40,3.91513333333,5.00385128205,4.7206,3.2852,3.9881,6.50753333333,7.28663333333,4.43893333333,3.91513333333,9.24913333333
258.77,3.8907,4.64525128205,4.5858,3.1212,3.69446666667,6.446,6.95899999999,4.2676,3.98953333333,8.96820000001
259.15,4.1731,4.71749743589,4.76893333333,3.29466666667,3.7559,6.72566666667,7.0841,4.4916,4.2758,9.11406666667
259.52,4.4697,4.84620512821,5.00586666667,3.5034,3.82343333333,7.0612,7.27036666667,4.7414,4.44366666667,9.35053333333
259.89,4.33086666667,4.65568205128,4.846,3.28413333333,3.5836,6.93713333333,6.9662,4.51093333333,4.352,9.07293333333
260.27,4.16533333334,4.47454358974,4.58766666667,3.06653333333,3.28683333333,6.71653333333,6.6991,4.25713333333,4.17506666666,8.72819999999
260.64,4.30186666667,4.47163076923,4.62933333333,3.01013333333,3.24586666667,6.592,6.7488,4.256,4.1792,8.50986666666
261.01,4.26853333333,4.36565641025,4.5706,2.915,3.21086666667,6.44106666667,6.59853333333,4.0834,4.03226666667,8.38606666667
261.39,3.98133333333,4.17253846154,4.28426666667,2.69186666667,3.0347,6.20366666667,6.45136666667,3.8256,3.76286666667,7.99520000001
261.76,3.7663,3.86978974359,4.1296,2.36833333333,2.82516666667,6.0234,6.30683333333,3.55386666667,3.5964,7.8138
262.13,3.46216666667,3.42436410256,3.88006666667,2.00626666666,2.44576666667,5.68646666667,6.00536666667,3.15993333333,3.2128,7.48320000001
262.51,2.9464,2.77707179487,3.3798,1.3934,1.90406666667,5.09253333333,5.6802,2.66726666666,2.76553333333,6.93259999999
262.88,2.40406666667,2.23838461539,2.73726666667,0.534866666666,1.29093333333,4.4374,5.08866666667,2.10366666667,2.1664,6.35893333333
263.25,1.88726666667,1.79047179487,2.2568,-0.076866666668,0.7122,3.85493333333,4.7542,1.57126666667,1.64493333333,5.86433333333
263.63,1.47923333333,1.37137948718,1.843,-0.661133333334,0.5227,3.30193333333,4.66303333333,1.31113333333,1.1818,5.42186666667
264.00,1.00836666667,0.697117948719,1.28426666667,-1.44533333333,0.0303333333332,2.80193333333,4.41413333333,0.909933333335,0.503266666666,4.82693333333
264.37,0.593433333334,0.140205128205,0.795466666665,-1.94866666667,-0.336633333334,2.5758,3.8889,0.4714,-0.0294666666668,4.46553333333
264.75,0.835999999999,0.392897435896,1.20033333333,-1.495,0.0695666666668,3.16266666667,3.94396666667,1.0066,0.4464,5.0328
265.12,0.847333333333,0.313733333333,1.0924,-1.516,-0.220266666666,3.04053333333,3.77146666667,1.1132,0.431933333333,4.8972
265.49,0.562266666667,-0.352687179489,0.850666666665,-1.9754,-0.814000000001,2.57253333333,3.12486666667,0.879266666666,0.192266666666,4.59293333334
265.87,1.13506666666,0.250061538461,1.169,-1.36446666667,-0.2294,2.84066666667,3.5728,1.57586666667,0.654200000001,5.0348
266.24,1.42916666667,0.596805128207,1.24006666667,-0.9846,0.173600000001,3.18246666667,3.85226666667,1.90793333333,1.03786666667,5.2128
266.61,2.1834,1.44814871795,2.08166666667,-0.123733333333,0.978866666667,3.99573333333,4.4796,2.813,1.754,5.97166666667
266.98,2.81473333333,2.31425641025,2.91253333333,0.813733333331,1.73043333333,4.69346666667,5.16683333333,3.5342,2.39913333333,6.6842
267.36,3.15346666667,2.57452307692,3.23653333333,1.30613333333,2.21383333333,5.14006666667,5.28763333333,3.9084,2.6802,7.12466666666
267.73,3.218,2.82044615384,3.4304,1.55726666667,2.41156666667,5.33986666667,5.4009,4.04606666667,2.76546666667,7.14726666667
268.10,3.78633333333,3.40770769231,3.92266666667,2.05573333333,2.9779,5.69006666667,5.7379,4.5084,3.18286666667,7.55353333333
268.48,4.00223333333,3.63052307692,4.2644,2.17306666667,3.0867,5.803,5.8093,4.79193333333,3.21866666667,7.76266666667
268.85,3.74606666667,3.27101025641,3.8982,1.8424,2.64443333333,5.48653333333,5.44423333333,4.32833333333,2.7244,7.36659999999
269.22,3.91866666667,3.6403025641,4.04493333333,1.93993333333,2.87566666667,5.80093333333,5.59393333334,4.54306666667,2.81486666667,7.59466666666
269.59,4.1779,4.0444974359,4.29433333333,2.37546666667,3.31996666667,6.21913333333,5.87136666667,4.8046,3.25573333333,7.8992
269.97,3.93896666667,3.73926666667,4.07186666667,2.13953333333,2.91596666667,6.01293333333,5.54583333333,4.53586666667,3.03566666666,7.58033333333
270.34,3.92446666666,3.67148717948,4.1304,2.00093333333,2.8095,6.05413333333,5.3885,4.5398,2.94533333333,7.54546666667
270.71,3.90266666667,3.56496923077,3.87613333333,1.9326,2.72656666667,5.96966666667,5.25883333334,4.21493333333,2.7516,7.30253333334
271.09,3.97753333333,3.45303076923,3.8114,2.0784,2.83383333333,6.09626666667,5.1427,4.26946666666,2.83113333333,7.27193333334
271.46,3.65253333333,3.24495384615,3.4872,1.70086666667,2.45696666667,5.85,4.7655,3.95233333333,2.63413333333,6.94066666666
271.83,3.90733333333,3.41281538461,3.6346,1.96186666667,2.64383333333,5.99346666667,4.8543,4.12446666667,2.909,7.15906666667
272.20,3.60403333333,3.20134358975,3.4718,1.7936,2.39866666667,5.73306666667,4.5254,3.9104,2.7686,6.96553333333
272.58,3.40576666667,3.00906666667,3.12793333333,1.67633333333,2.31866666667,5.5386,4.35033333333,3.73433333333,2.69073333333,6.73913333333
272.95,3.47373333333,3.25256410256,3.23586666667,1.8592,2.57506666667,5.72506666667,4.57933333333,3.93013333333,2.79133333333,6.85680000001
273.32,3.27773333333,2.90155384615,2.84193333333,1.63166666667,2.3683,5.39266666667,4.1635,3.60206666667,2.52453333333,6.51513333333
273.69,3.32366666667,2.83148717949,2.65166666667,1.39986666667,2.32403333333,5.3274,3.9423,3.51773333333,2.27793333333,6.40233333333
274.06,3.57873333333,2.94909230769,2.941,1.47786666667,2.5375,5.59326666667,4.0279,3.71826666666,2.48693333333,6.6642
274.44,3.7658,3.10836923077,3.08393333333,1.64726666667,2.87696666667,5.75413333334,4.1983,3.8536,2.79806666667,6.75953333333
274.81,3.96833333333,3.13066153846,3.3678,1.90106666666,3.0664,5.98453333333,4.34406666667,4.19326666666,3.04073333333,6.9862
275.18,3.31476666667,2.33477435898,2.504,1.05646666667,2.26363333334,5.27733333333,3.6741,3.4284,2.20273333334,6.23866666667
275.55,3.60113333333,2.44244102564,2.63526666667,1.35813333333,2.5378,5.32193333333,3.92313333334,3.70666666667,2.232,6.34466666667
275.93,3.60756666667,2.20035384615,2.41786666667,1.30733333333,2.46083333333,5.21253333333,3.61863333333,3.75033333333,2.00806666667,6.06006666667
276.30,4.04026666667,2.56769230769,2.68706666667,1.79686666667,2.89243333333,5.664,3.99943333333,4.22186666666,2.32353333333,6.4018
276.67,4.7331,3.30275897436,3.5216,2.54366666667,3.63973333333,6.2984,4.69926666667,4.99713333333,3.1282,6.99546666667
277.04,4.84613333333,3.37377948718,3.65546666667,2.5684,3.8839,6.3886,4.6389,5.1624,3.44833333333,7.02133333333
277.41,5.14533333333,3.72246666667,4.145,2.96833333334,4.23213333333,6.8756,4.985,5.58173333333,3.75546666667,7.34793333333
277.79,5.4122,4.06107179487,4.55073333333,3.49993333334,4.47816666667,7.25606666667,5.4293,5.84933333333,4.06373333334,7.62913333334
278.16,5.31096666667,4.1098,4.39186666667,3.75846666667,4.49036666667,7.1368,5.43083333333,5.808,3.78933333333,7.26353333333
278.53,5.55603333333,4.36968205128,4.53486666667,4.08506666667,4.52793333333,7.23666666667,5.57273333333,6.06886666667,3.8392,7.47679999999
278.90,5.4553,4.36611282051,4.29926666667,4.0194,4.37833333333,7.12666666667,5.42613333333,5.91546666667,3.64513333333,7.29033333334
279.27,6.056,5.09578974359,4.9554,4.69526666667,5.0211,7.81926666667,6.21756666667,6.49966666667,4.26273333334,7.88793333333
279.64,6.46696666667,5.59595897436,5.3856,5.03926666667,5.47203333334,8.36333333333,6.58543333333,6.95966666667,4.7996,8.22206666666
280.02,6.69163333333,5.88927179487,5.6318,5.25473333333,5.6817,8.66533333333,6.87616666667,7.18286666667,5.24686666667,8.68373333333
280.39,6.4286,5.53358974359,5.40353333333,4.897,5.29803333333,8.28866666667,6.49983333333,6.6388,4.97333333333,8.28106666667
280.76,5.83,4.82012820513,4.69173333333,4.29166666667,4.63026666667,7.7132,5.7398,5.91953333333,4.33213333333,7.68813333334
281.13,5.74846666667,4.79280512821,4.69173333333,4.32453333333,4.423,7.5862,5.6538,5.82026666667,4.18093333333,7.6808
281.50,5.6341,4.74052307693,4.57293333333,4.3094,4.3296,7.37,5.5928,5.7234,4.2084,7.51353333333
281.87,5.7256,4.85883076923,4.7596,4.48946666667,4.54906666667,7.4748,5.6798,5.93186666667,4.36806666667,7.68100000001
282.25,5.7224,4.9051025641,4.83406666667,4.4788,4.61613333333,7.496,5.74493333334,5.90686666667,4.58373333333,7.91146666667
282.62,5.81623333333,5.03586153846,4.96353333333,4.65906666667,4.73853333333,7.59753333333,5.82173333333,6.001,4.79826666667,8.02393333334
282.99,5.9116,5.16781538461,5.0744,4.7726,4.82656666667,7.60506666667,5.85583333333,6.03813333333,4.84026666667,8.07553333333
283.36,5.75476666667,5.14901538462,5.0496,4.76713333333,4.80696666667,7.4178,5.6729,5.99546666667,4.80806666667,8.05653333333
283.73,5.60893333333,5.0783948718,4.9582,4.7186,4.69253333333,7.21353333334,5.57886666667,5.83833333334,4.6886,7.9482
284.10,5.41413333333,5.05014871795,4.92693333333,4.59466666667,4.6004,7.03973333333,5.51453333333,5.61906666667,4.60993333333,7.75493333334
284.47,5.4122,5.24356923077,5.04246666666,4.75333333334,4.8204,7.32846666667,5.72226666667,5.86686666667,4.77786666667,8.00339999999
284.85,5.73233333333,5.68037948718,5.50453333333,5.1404,5.2411,7.65666666667,6.19823333333,6.09573333333,5.11833333333,8.37220000001
285.22,5.97766666667,5.83205641026,5.6408,5.31733333333,5.445,7.87206666667,6.45806666667,6.26606666667,5.26913333333,8.5728
285.59,6.0734,5.90050769231,5.80186666667,5.38453333333,5.5959,8.04773333333,6.59156666667,6.32893333333,5.32093333333,8.78333333334
285.96,6.165,5.96851794872,5.85446666667,5.3316,5.52806666667,8.0052,6.62613333333,6.2614,5.407,8.74033333333
286.33,6.4945,6.34528717949,6.1886,5.54686666667,5.73893333333,8.3638,6.90046666667,6.4998,5.74513333333,8.98293333333
286.70,6.21076666667,6.10596410257,5.9144,5.25526666667,5.49623333333,8.13073333333,6.68156666667,6.21266666667,5.40946666667,8.81286666666
287.07,6.36203333333,6.39803589744,6.1998,5.47113333333,5.65516666667,8.31126666667,6.9599,6.524,5.707,9.06313333333
287.44,6.8782,6.88989230769,6.74066666667,6.0058,6.17146666666,8.87293333333,7.55486666667,7.06493333333,6.1662,9.51446666667
287.82,6.9133,6.97717435897,6.8688,6.13766666667,6.2252,8.98486666667,7.68366666667,7.05086666667,6.24313333333,9.61393333334
288.19,7.16836666667,7.21878461538,7.1504,6.38973333333,6.39326666667,9.2166,7.99566666667,7.27453333333,6.40953333333,9.87679999999
288.56,7.45836666667,7.45545128205,7.42313333334,6.6358,6.48116666667,9.30686666666,8.2221,7.42493333333,6.60153333333,10.0561333333
288.93,7.45686666667,7.52407692308,7.3554,6.5918,6.40533333333,9.2774,8.20500000001,7.48506666667,6.46206666667,10.0265333333
289.30,7.10256666667,7.38658461539,7.13573333333,6.41833333333,6.15963333333,8.9938,8.04183333334,7.22226666667,6.23986666667,9.81046666666
289.67,7.27353333333,7.6032,7.31766666667,6.61126666667,6.22953333334,9.10286666667,8.23233333333,7.36186666667,6.3808,9.98440000001
290.04,7.0062,7.48293333333,7.0202,6.42413333333,6.02646666667,8.89446666667,8.05813333333,7.11813333333,6.14506666667,9.89553333333
290.41,6.79566666666,7.26290769231,6.6892,6.22206666667,5.81486666667,8.57186666667,7.9182,6.83093333333,5.8148,9.5806
290.78,7.17196666667,7.64901538462,7.12153333333,6.61633333333,6.16703333333,8.9168,8.31656666667,7.12166666667,6.2396,9.85273333333
291.15,7.01683333333,7.50602051282,6.93726666667,6.56266666667,6.01456666667,8.8208,8.22563333333,6.81053333333,6.06673333333,9.76913333334
291.52,6.71673333333,7.23741025641,6.57026666666,6.22713333333,5.6307,8.42826666666,7.80663333333,6.38713333333,5.6818,9.52293333333
291.89,6.78823333333,7.38284615385,6.6122,6.2314,5.65213333333,8.44126666667,7.86766666666,6.41206666667,5.63646666667,9.58586666667
292.26,6.52233333333,7.27309230769,6.3602,6.04386666667,5.4159,8.2806,7.61690000001,6.10353333333,5.2916,9.36320000001
292.64,6.51816666667,7.29112820513,6.33326666667,6.0422,5.43713333333,8.2772,7.64166666667,6.03826666667,5.19553333333,9.37860000001
293.01,6.5573,7.40907179487,6.4376,6.13673333333,5.57633333333,8.47906666667,7.74886666667,6.17166666667,5.36353333333,9.4406
293.38,6.8208,7.72104615385,6.6998,6.2386,5.8634,8.75106666667,8.02006666667,6.37093333333,5.64926666667,9.6712
293.75,6.7301,7.83914358974,6.74146666667,6.20133333333,5.83473333333,8.75246666667,8.21753333333,6.3654,5.74846666667,9.63973333334
294.12,6.57806666667,7.87632307692,6.76153333333,6.13233333333,5.7509,8.69013333333,8.28789999999,6.35726666667,5.70946666667,9.54833333333
294.49,6.3088,7.73262051282,6.80773333333,5.9972,5.56363333333,8.65686666667,8.17323333334,6.3258,5.5272,9.50599999999
294.86,6.04746666667,7.62082051282,6.64133333333,5.75253333333,5.38613333333,8.5048,8.06813333334,6.11986666667,5.2876,9.39726666667
295.23,6.20756666667,7.78782051282,6.86453333334,5.6662,5.5832,8.58733333334,8.25766666667,6.2822,5.33953333333,9.47746666667
295.60,5.9389,7.70833846154,6.7872,5.4572,5.48306666667,8.46093333333,8.258,6.1968,5.23766666667,9.22346666666
295.97,5.78856666667,7.62666666667,6.70226666667,5.32586666667,5.36466666667,8.3604,8.33666666666,6.128,5.2382,9.06599999999
296.34,5.815,7.63267179487,6.80193333333,5.32233333333,5.3859,8.25073333333,8.47869999999,6.18526666667,5.31433333333,9.09120000001
296.71,5.76956666667,7.72999487179,6.8474,5.36686666667,5.37986666667,8.18466666667,8.59393333333,6.22713333333,5.3324,9.05313333333
297.08,6.01003333333,7.98985128205,7.13726666667,5.5926,5.55453333333,8.30293333333,8.9336,6.43193333333,5.58966666667,9.40133333333
297.45,6.11336666666,8.0968,7.22606666667,5.6834,5.5772,8.32813333333,9.11526666667,6.43953333334,5.6248,9.53833333333
297.82,6.3186,8.38003589743,7.44373333333,5.8984,5.79546666666,8.50173333333,9.36840000001,6.57973333333,5.69,9.77273333334
298.19,6.4978,8.44983076923,7.6192,5.97326666667,5.84293333333,8.65033333333,9.40753333333,6.67266666666,5.68386666667,9.89986666666
298.56,6.6063,8.60234871795,7.66606666667,6.03913333333,5.8693,8.66213333333,9.48123333333,6.7814,5.69633333333,10.0520666667
298.93,6.41033333333,8.44224615384,7.558,5.80653333333,5.63906666667,8.3916,9.4298,6.70113333333,5.45,9.85846666668
299.30,5.99216666667,8.23981025641,7.24433333333,5.50666666666,5.2363,8.04946666666,9.17163333333,6.33586666667,5.07906666667,9.51766666667
299.67,6.33993333333,8.62201025641,7.57780000001,5.7808,5.4178,8.24466666667,9.45339999999,6.55626666667,5.38286666667,9.86453333333
300.04,6.48016666667,8.82065641026,7.84280000001,5.92273333333,5.6038,8.2924,9.6654,6.752,5.48013333333,10.1011333333
300.41,6.68656666667,9.06709230769,8.04193333333,6.06866666667,5.7653,8.4806,9.8587,6.9258,5.64466666667,10.2002
300.78,6.6478,9.10703076923,7.97899999999,5.9494,5.69236666667,8.37873333333,9.87709999999,6.79813333333,5.546,10.2637333333
301.15,6.5178,9.08741025641,7.87973333333,5.70046666667,5.5167,8.21433333333,9.87943333334,6.63946666667,5.2396,10.0671333333
301.52,6.17616666667,8.78833333333,7.76873333333,5.40153333333,5.27356666667,7.90566666667,9.61083333333,6.4124,4.90106666667,9.77853333334
301.89,5.6029,8.36802051282,7.39860000001,4.8074,4.74903333333,7.36453333334,9.1671,6.01933333334,4.4606,9.2842
302.26,5.38983333333,8.44603076923,7.28313333333,4.8352,4.72576666667,7.259,9.28516666667,6.02573333334,4.45786666667,9.17346666667
302.63,5.63013333333,8.81600512821,7.56273333333,5.03646666667,5.0496,7.50813333333,9.81086666668,6.34093333334,4.8584,9.37093333333
303.00,5.8011,9.11052820512,7.80880000001,5.3108,5.25823333333,7.77246666667,10.1655,6.55173333333,5.1352,9.58846666667
303.37,6.30753333333,9.65027692309,8.30426666667,5.87206666667,5.84786666667,8.28406666667,10.8227333333,7.1554,5.699,10.1588666667
303.74,6.3275,9.82344102563,8.5406,5.98426666667,5.93596666666,8.37753333333,11.1353,7.30266666667,5.84346666666,10.3202
304.10,5.98413333333,9.61072307694,8.26573333332,5.6552,5.6057,8.1708,10.8510333333,7.02613333333,5.59446666667,10.0342666667
304.47,5.5774,9.41710769231,7.93366666666,5.22786666667,5.31776666667,7.7948,10.6887,6.6768,5.3076,9.80186666666
304.84,5.32266666667,9.25756923078,7.82986666667,5.03466666667,5.15343333333,7.72433333334,10.6277666667,6.5758,5.14613333333,9.64566666666
305.21,5.31616666667,9.32214871793,7.90046666667,5.10473333334,5.13666666667,7.67753333333,10.65,6.55306666667,5.23473333333,9.61933333333
305.58,5.52296666667,9.62822564102,8.00293333333,5.26046666667,5.17603333333,7.7496,10.7843,6.82113333333,5.44766666667,9.70353333334
305.95,5.4969,9.43270769231,7.79733333333,5.14253333333,5.04576666667,7.616,10.7014333333,6.69126666667,5.28053333333,9.56446666667
306.32,5.53926666667,9.53915384615,8.01706666666,5.08813333333,5.13283333333,7.65606666667,10.9179666667,6.72473333333,5.27293333333,9.68266666666
306.69,5.14813333333,9.33759487179,7.7934,4.777,4.9224,7.3818,10.6434666667,6.3714,4.92046666667,9.39833333333
307.06,5.14226666667,9.45036923078,7.81246666667,4.60153333333,4.93253333334,7.27906666667,10.5657333333,6.30346666667,4.88593333333,9.2922
307.43,5.01533333333,9.37464615384,7.86846666667,4.4568,4.70263333333,7.12133333334,10.5299,6.3024,4.7942,9.16053333333
