wavelength,Back_SalAtof,Belly_SalAtof,Breast_SalAtof,Crissum_SalAtof,Crown_SalAtof,DorTail_SalAtof,Rump_SalAtof,Throat_SalAtof,WingTip_SalAtof
624.28,11.0433333334,48.3791666667,44.3603333333,33.4951666667,8.13366666667,5.88783333334,17.0113333333,4.71516666667,10.7396666666
624.62,11.041,48.3803333333,44.363,33.5401666667,8.14016666667,5.86316666667,17.0425,4.716,10.7256666667
624.95,11.042,48.4071666666,44.2916666667,33.5388333333,8.0795,5.8255,17.0243333334,4.67383333334,10.6993333334
625.28,11.0298333334,48.4236666666,44.3381666666,33.6001666667,8.08933333333,5.81983333333,17.0623333334,4.65966666667,10.691
625.61,11.0768333333,48.553,44.4066666667,33.6496666666,8.125,5.82216666666,17.1048333334,4.69066666667,10.7241666666
625.95,11.0785,48.58,44.3923333333,33.7475,8.17516666667,5.8325,17.1376666666,4.6995,10.7335
626.28,11.0771666667,48.5645,44.4151666667,33.7508333333,8.18316666666,5.82083333333,17.126,4.69683333333,10.7193333333
626.61,11.0936666666,48.6341666667,44.4375,33.8185,8.21066666667,5.84783333334,17.1326666666,4.72083333333,10.7453333333
626.94,11.087,48.6563333333,44.5078333333,33.8315,8.2255,5.836,17.087,4.6955,10.7178333334
627.28,11.0993333333,48.6146666666,44.4603333334,33.8695,8.27916666667,5.86916666667,17.0715,4.72966666667,10.7538333334
627.61,11.0103333333,48.5233333333,44.3865,33.8258333334,8.21883333333,5.81783333333,16.9833333334,4.65833333333,10.6686666667
627.94,11.0066666667,48.491,44.3261666667,33.8276666667,8.22083333333,5.85733333333,16.9698333333,4.66733333333,10.6981666666
628.27,11.039,48.4448333334,44.2348333333,33.7875,8.22983333333,5.88683333333,16.9505,4.66783333334,10.6928333333
628.61,11.0381666666,48.4433333333,44.2278333333,33.7966666666,8.27616666667,5.8995,16.9573333334,4.70566666666,10.6921666667
628.94,11.1115,48.5706666666,44.2591666667,33.8555,8.26816666666,5.90283333333,16.958,4.69783333333,10.7306666667
629.27,11.0798333333,48.5705,44.2763333333,33.9081666667,8.25883333333,5.92216666666,16.9501666666,4.70033333334,10.7301666666
629.60,11.0715,48.5255,44.2858333333,33.8293333333,8.21,5.94033333334,16.932,4.67483333334,10.694
629.94,11.0981666667,48.6366666667,44.3441666666,33.9008333334,8.27733333333,6.02333333333,17.0038333334,4.72383333333,10.8118333333
630.27,11.142,48.6535,44.298,33.9013333333,8.2665,6.015,17.0195,4.70933333333,10.8221666667
630.60,11.1676666666,48.6995,44.3261666667,33.977,8.31066666666,6.084,17.0771666667,4.73816666667,10.9008333334
630.93,11.1483333333,48.7583333333,44.3986666667,34.0063333333,8.30583333333,6.06333333333,17.1061666667,4.71916666667,10.9166666667
631.26,11.2271666667,48.8508333333,44.484,34.1021666666,8.3555,6.141,17.2215,4.78116666667,10.9958333333
631.60,11.2625,48.9881666667,44.596,34.2221666666,8.43266666666,6.171,17.2933333333,4.83566666667,11.0128333333
631.93,11.2818333333,49.0405,44.7478333334,34.3083333333,8.46216666667,6.24283333333,17.362,4.89283333334,11.0951666667
632.26,11.25,48.9686666667,44.6626666667,34.2676666667,8.44916666667,6.23316666667,17.3275,4.82066666667,11.062
632.59,11.1416666667,48.878,44.644,34.1863333334,8.4115,6.20483333333,17.3276666666,4.78133333333,11.0166666667
632.92,11.1076666667,48.7361666666,44.6051666667,34.104,8.37666666667,6.18516666666,17.3208333333,4.7445,10.9725
633.26,11.188,48.8633333333,44.6878333333,34.205,8.43,6.18883333333,17.4163333333,4.80583333334,11.0435
633.59,11.187,48.9401666667,44.7153333333,34.2245,8.37966666666,6.1915,17.3965,4.79666666666,10.9975
633.92,11.15,48.8535,44.6988333334,34.2513333334,8.37383333333,6.171,17.3868333333,4.754,10.9935
634.25,11.1976666667,48.9226666667,44.7398333333,34.3146666667,8.4195,6.20183333334,17.4373333334,4.78816666667,11.0306666666
634.58,11.2168333333,48.8526666667,44.6635,34.291,8.38716666666,6.22083333333,17.439,4.77183333333,11.0083333333
634.91,11.2101666667,48.866,44.6998333333,34.2426666667,8.39583333334,6.19633333333,17.4268333334,4.7585,10.9875
635.25,11.2328333333,48.8145,44.7253333334,34.2021666667,8.38416666667,6.166,17.4086666667,4.731,10.947
635.58,11.2486666667,48.8191666666,44.7288333333,34.2045,8.42933333334,6.152,17.4413333333,4.763,10.9386666667
635.91,11.3218333333,49.013,44.9041666667,34.3423333333,8.47766666666,6.206,17.5605,4.813,11.0683333334
636.24,11.4133333333,49.0781666666,44.95,34.481,8.58766666667,6.2935,17.6396666667,4.92266666667,11.195
636.57,11.4781666667,49.1151666666,44.9145,34.4961666666,8.6135,6.29,17.6725,4.90916666666,11.224
636.90,11.4671666666,49.0985,44.8761666667,34.4755,8.62416666666,6.33733333333,17.6838333334,4.8935,11.2663333333
637.23,11.4741666667,49.0305,44.8588333334,34.4775,8.64233333333,6.30516666667,17.692,4.86066666666,11.2741666667
637.56,11.4525,49.1173333334,44.9785,34.5076666666,8.64883333333,6.31866666666,17.7041666666,4.84783333333,11.28
637.90,11.4876666667,49.1123333333,44.996,34.4665,8.6375,6.34816666666,17.7508333334,4.8685,11.3441666667
638.23,11.5648333334,49.274,45.154,34.5718333333,8.69066666667,6.3695,17.8223333334,4.88366666667,11.3763333334
638.56,11.6868333334,49.3701666667,45.2533333333,34.7476666666,8.79383333331,6.43233333334,17.8723333333,4.922,11.4878333333
638.89,11.6341666667,49.3401666666,45.1803333334,34.6981666667,8.67900000001,6.32466666667,17.7773333334,4.821,11.4186666667
639.22,11.6585,49.3986666667,45.1926666667,34.7111666667,8.64866666667,6.34533333333,17.8145,4.7755,11.4563333333
639.55,11.6438333333,49.2921666667,45.1453333333,34.6898333333,8.65833333333,6.40516666667,17.7585,4.78516666666,11.4845
639.88,11.6491666667,49.2551666667,45.1056666667,34.636,8.66750000001,6.42266666667,17.736,4.79066666667,11.4661666667
640.21,11.6381666667,49.3026666667,45.1341666667,34.745,8.71616666666,6.44283333334,17.7421666667,4.8475,11.4778333333
640.54,11.6216666667,49.2885,45.1118333333,34.7693333333,8.68450000001,6.42016666667,17.6955,4.80866666666,11.4385
640.87,11.6093333333,49.1996666667,45.0471666666,34.729,8.652,6.39433333333,17.653,4.75883333333,11.3618333333
641.20,11.6693333333,49.2023333333,45.027,34.7576666667,8.73033333331,6.47833333333,17.7461666666,4.89466666666,11.458
641.53,11.6058333333,49.2833333333,45.014,34.825,8.75016666665,6.41233333333,17.7306666667,4.828,11.3783333333
641.87,11.5665,49.2346666666,45.0123333333,34.745,8.7395,6.38816666667,17.7491666666,4.79283333334,11.3498333333
642.20,11.5205,49.207,44.9158333333,34.6581666667,8.67733333333,6.39216666667,17.7526666667,4.77733333334,11.3215
642.53,11.5966666667,49.298,44.9841666666,34.7873333334,8.82766666665,6.53916666667,17.8888333333,4.88233333333,11.459
642.86,11.5351666667,49.2521666666,44.8151666667,34.8028333334,8.74166666668,6.44566666666,17.7698333333,4.81266666667,11.3493333333
643.19,11.5118333333,49.2596666667,44.8495,34.7678333333,8.674,6.36833333333,17.7421666667,4.76766666666,11.2613333333
643.52,11.5416666667,49.3078333334,44.9573333333,34.8801666667,8.649,6.34283333333,17.7801666667,4.766,11.275
643.85,11.5465,49.2898333334,45.0306666666,34.8033333333,8.58533333332,6.33683333333,17.7723333333,4.74166666667,11.2618333333
644.18,11.5753333333,49.3346666667,45.0855,34.8753333333,8.62516666665,6.295,17.7718333334,4.78733333334,11.2681666666
644.51,11.563,49.4703333333,45.255,34.9641666667,8.61833333332,6.26383333334,17.7348333334,4.7705,11.2971666667
644.84,11.6001666667,49.4218333334,45.2228333333,34.9673333333,8.60816666669,6.223,17.7266666667,4.68966666667,11.2606666667
645.17,11.6626666667,49.3418333333,45.1526666666,34.9291666667,8.59783333332,6.24016666666,17.6341666667,4.73533333333,11.2701666666
645.50,11.7381666667,49.3803333333,45.089,34.9723333334,8.66066666668,6.27116666666,17.6055,4.783,11.3646666667
645.83,11.753,49.3075,45.043,34.9956666667,8.74566666667,6.26716666667,17.5775,4.80466666666,11.3346666667
646.16,11.7305,49.258,45.0423333334,34.9841666667,8.73383333333,6.24783333334,17.4963333333,4.75516666667,11.2788333334
646.49,11.8668333334,49.3576666666,45.1616666666,35.0145,8.96416666667,6.42066666667,17.6208333333,4.91316666667,11.4358333334
646.82,11.9468333333,49.4051666666,45.1951666667,35.1586666666,9.032,6.462,17.7403333333,4.96133333334,11.4478333333
647.15,11.9851666667,49.5581666666,45.2176666667,35.1986666666,9.05766666666,6.51083333334,17.7921666667,4.97783333333,11.4585
647.48,12.0611666667,49.726,45.3251666667,35.3975,9.09016666665,6.55883333333,17.8846666666,4.97583333334,11.5233333333
647.81,12.0773333333,49.7161666666,45.3183333333,35.432,9.11249999999,6.56683333333,17.9161666666,4.964,11.534
648.14,12.0986666667,49.6605,45.2118333334,35.4455,9.18533333334,6.58983333334,17.9895,4.98366666667,11.5951666666
648.47,12.1303333334,49.7001666667,45.2941666667,35.4738333334,9.28216666665,6.62633333333,18.0231666667,5.07166666667,11.675
648.80,12.1385,49.7636666666,45.3401666666,35.5403333334,9.30116666665,6.67916666667,18.1228333334,5.0785,11.7601666667
649.13,12.0163333333,49.6395,45.2811666666,35.538,9.22883333334,6.63283333334,18.1048333333,5.00183333334,11.6776666667
649.46,11.9665,49.8468333333,45.4258333333,35.6678333334,9.2,6.638,18.1181666667,4.97783333333,11.7476666666
649.79,11.9243333333,49.8161666667,45.3786666667,35.6658333333,9.191,6.61916666666,18.1671666667,4.9675,11.759
650.11,11.8493333333,49.7315,45.4203333334,35.69,9.02616666667,6.46916666667,18.1206666666,4.84866666667,11.6348333333
650.44,11.8196666667,49.6881666667,45.3613333333,35.604,9.04216666665,6.4745,18.086,4.8115,11.6301666666
650.77,11.718,49.518,45.2576666666,35.491,8.98183333335,6.382,18.0375,4.68016666667,11.5738333334
651.10,11.6286666667,49.3775,45.1471666667,35.3576666666,9.00149999999,6.35633333333,17.9681666666,4.65116666667,11.492
651.43,11.6255,49.4695,45.1568333334,35.4028333334,8.9775,6.457,17.968,4.66333333333,11.559
651.76,11.6655,49.5435,45.2648333333,35.47,8.96999999998,6.508,18.0725,4.71683333333,11.6171666667
652.09,11.6683333334,49.591,45.3161666667,35.523,8.92383333334,6.56,18.061,4.6665,11.5841666667
652.42,11.6583333334,49.6745,45.4138333333,35.581,8.97949999999,6.55733333333,18.1018333334,4.667,11.5731666666
652.75,11.7745,49.7921666667,45.5368333334,35.6958333334,9.04033333334,6.5935,18.2023333333,4.75266666667,11.6278333334
653.08,11.7843333333,49.6665,45.4323333334,35.5505,8.96883333335,6.52633333333,18.2053333334,4.71833333333,11.5665
653.41,11.8733333334,49.8521666666,45.5276666667,35.6078333333,9.03316666669,6.58133333333,18.2265,4.82433333333,11.675
653.74,11.937,49.876,45.363,35.5651666667,9.07833333335,6.64333333333,18.2043333334,4.8535,11.7921666667
654.06,11.9815,50.0075,45.4458333333,35.6878333333,9.13533333335,6.67216666666,18.2433333334,4.9175,11.8745
654.39,12.1403333334,50.1533333333,45.5206666667,35.8253333334,9.25816666666,6.76183333333,18.302,5.07616666666,11.9881666667
654.72,12.215,50.2555,45.539,35.9501666667,9.27200000001,6.78983333333,18.3423333333,5.07916666666,12.0665
655.05,12.2991666667,50.2813333333,45.6433333334,35.9996666667,9.33916666665,6.7435,18.4076666667,5.15133333333,12.0441666666
655.38,12.3098333333,50.3211666667,45.542,35.9828333333,9.35633333335,6.69283333333,18.2616666667,5.10533333334,11.9733333333
655.71,12.2598333334,50.3913333333,45.4718333333,36.02,9.29083333335,6.5965,18.287,5.05133333334,11.9485
656.04,12.149,50.1611666667,45.2498333333,35.914,9.084,6.37733333333,18.0678333334,4.914,11.7403333333
656.37,12.0831666667,50.0373333333,45.0676666666,35.8276666667,9.0445,6.3295,17.9876666667,4.865,11.6611666667
656.69,12.0641666666,49.9328333333,45.0306666667,35.909,9.04283333332,6.37666666667,18.0011666667,4.81766666667,11.6621666667
657.02,11.9831666666,49.8483333333,44.9843333333,35.8723333333,8.956,6.3385,18.0535,4.72066666667,11.6325
657.35,11.9873333334,49.7546666667,45.0313333333,35.8625,8.96616666666,6.38616666666,18.0951666667,4.736,11.6635
657.68,12.077,49.7008333333,45.0268333333,35.8391666667,9.01133333333,6.44133333333,18.1828333333,4.8275,11.743
658.01,11.9748333333,49.6223333333,44.9876666667,35.8081666666,8.95833333334,6.4275,18.1415,4.75583333333,11.6505
658.34,11.9238333333,49.5573333334,45.027,35.778,8.92433333335,6.34116666666,18.1033333333,4.7505,11.6081666667
658.66,11.8576666667,49.4663333334,44.96,35.7031666667,8.86650000001,6.309,18.0591666667,4.69666666667,11.5978333333
658.99,11.8681666667,49.3866666667,44.961,35.7165,8.8605,6.33916666667,18.147,4.73183333333,11.6423333333
659.32,11.8723333333,49.3035,44.9215,35.7278333333,8.886,6.34316666667,18.1383333333,4.7605,11.6336666667
659.65,11.9373333333,49.3511666667,45.0766666667,35.822,8.98766666666,6.46233333333,18.2833333334,4.86516666667,11.7608333333
659.98,11.9996666667,49.5081666666,45.2523333334,35.9173333334,9.05366666667,6.5465,18.4011666666,4.93033333333,11.9018333333
660.31,12.0488333333,49.5683333333,45.3731666667,35.9566666667,9.10766666665,6.56716666666,18.4316666666,5.00966666666,11.9783333333
660.63,12.1006666667,49.6591666666,45.4531666667,36.0791666666,9.14983333333,6.57716666667,18.4435,5.03783333333,11.998
660.96,12.0571666666,49.7325,45.4365,36.167,9.16666666666,6.56316666666,18.482,5.06433333333,11.9858333333
661.29,11.9015,49.6708333334,45.3966666667,36.1011666667,9.02866666666,6.37916666667,18.3295,4.88483333334,11.8131666667
661.62,11.9478333334,49.6675,45.4366666666,36.1063333334,9.03933333335,6.35183333333,18.3153333333,4.85733333333,11.8275
661.94,12.0413333333,49.7385,45.4456666666,36.1405,9.074,6.4315,18.4181666667,4.92133333333,11.8696666666
662.27,12.0398333333,49.7563333333,45.4773333334,36.145,9.08433333331,6.45666666666,18.4696666667,4.86716666666,11.9048333334
662.60,12.0883333333,49.8051666667,45.5786666667,36.1023333334,9.11249999999,6.52433333333,18.4468333333,4.8535,11.9258333333
662.93,12.1678333333,49.8801666666,45.7141666667,36.094,9.11916666665,6.5905,18.5386666667,4.86466666667,11.939
663.26,12.2755,49.965,45.8295,36.2073333334,9.179,6.683,18.6346666666,4.9405,12.0055
663.58,12.3195,49.9886666667,45.7996666666,36.17,9.17883333335,6.69766666667,18.5776666666,4.9595,12.0061666666
663.91,12.318,49.982,45.658,36.1195,9.11700000002,6.64266666667,18.572,4.87516666667,11.9621666666
664.24,12.4613333333,50.0448333333,45.6256666667,36.1208333333,9.20466666667,6.7505,18.708,4.93166666667,12.0203333333
664.57,12.5463333333,49.9966666667,45.7776666667,36.1296666666,9.25633333334,6.7845,18.7235,4.94683333334,12.0445
664.89,12.6435,50.0321666666,45.8181666667,36.2761666666,9.35316666668,6.895,18.8026666667,5.06283333333,12.1321666667
665.22,12.6763333333,50.1731666667,45.8245,36.3423333333,9.34983333335,6.92483333334,18.8723333333,5.159,12.2193333334
665.55,12.5365,50.1931666667,45.7453333334,36.389,9.3085,6.84583333333,18.7231666667,5.05883333334,12.1558333333
665.87,12.684,50.3558333333,45.9248333333,36.6611666667,9.44833333334,6.967,18.8898333333,5.21933333333,12.2238333334
666.20,12.6586666667,50.486,45.9305,36.6961666667,9.43300000001,6.92916666667,18.9033333333,5.20916666667,12.1743333333
666.53,12.585,50.3751666667,45.8243333333,36.6355,9.3815,6.83466666666,18.8365,5.18016666667,12.1773333333
666.86,12.5816666667,50.41,45.83,36.6055,9.40966666667,6.82316666667,18.7976666667,5.165,12.2126666666
667.18,12.6133333333,50.3998333333,45.848,36.6768333334,9.42383333335,6.82583333333,18.8646666667,5.13633333333,12.2571666667
667.51,12.6386666666,50.4636666667,46.0326666667,36.7323333333,9.54483333335,6.874,18.9025,5.23516666667,12.2996666667
667.84,12.5488333334,50.3323333334,46.0433333333,36.6086666667,9.42450000001,6.77033333333,18.7416666666,5.12516666667,12.2768333333
668.16,12.4638333333,50.4816666667,46.1226666667,36.6636666667,9.37533333335,6.7145,18.7201666667,5.04483333333,12.2121666666
668.49,12.4173333333,50.5091666667,46.1355,36.6268333333,9.33633333335,6.689,18.7476666666,4.978,12.2113333333
668.82,12.3163333334,50.4411666666,46.0445,36.5805,9.347,6.65616666667,18.724,4.86283333334,12.1293333334
669.14,12.4138333333,50.4316666667,46.1501666667,36.5228333334,9.44733333335,6.78066666667,18.8563333334,4.93766666666,12.2823333333
669.47,12.2783333333,50.3378333333,46.0213333334,36.3673333333,9.38649999999,6.6115,18.6928333334,4.776,12.1613333333
669.80,12.2045,50.1561666667,45.9291666667,36.3466666667,9.37416666666,6.48016666667,18.6276666667,4.69383333334,12.0755
670.13,12.3203333333,50.2278333334,45.9288333333,36.4733333333,9.52099999999,6.602,18.6846666667,4.80183333333,12.2005
670.45,12.2795,50.2801666667,45.8436666667,36.3878333333,9.44033333333,6.6455,18.7398333333,4.7135,12.2063333333
670.78,12.1605,50.219,45.7846666666,36.2506666666,9.32700000002,6.5805,18.7171666667,4.6395,12.0681666667
671.10,12.1,50.1156666667,45.6471666666,36.2408333333,9.23549999999,6.4955,18.6641666667,4.54433333334,11.9583333333
671.43,12.0446666667,50.0978333333,45.5633333333,36.267,9.15816666669,6.44966666667,18.7055,4.5155,11.8215
671.76,12.156,50.0386666667,45.4911666667,36.3066666667,9.23049999998,6.51883333333,18.8465,4.6195,11.879
672.08,12.1558333333,50.0228333333,45.447,36.275,9.19283333332,6.52266666666,18.7915,4.622,11.8911666667
672.41,12.231,50.0125,45.5183333334,36.4621666666,9.22666666667,6.62033333334,18.9421666666,4.72883333333,12.0461666666
672.74,12.19,50.0306666667,45.4443333334,36.4875,9.17033333331,6.58416666667,18.9336666667,4.6255,11.982
673.06,12.1721666666,49.9675,45.3113333333,36.4378333333,9.12016666665,6.58316666666,18.8978333333,4.57,11.9706666667
673.39,12.2671666666,50.1176666667,45.4358333334,36.6391666667,9.20416666669,6.684,19.0546666667,4.69616666667,12.1296666666
673.72,12.1703333334,50.1711666666,45.498,36.631,9.07266666667,6.61233333333,19.036,4.61283333334,12.0045
674.04,12.1343333333,49.978,45.3655,36.554,9.03566666665,6.5295,18.8808333333,4.58716666667,11.9281666667
674.37,12.133,49.8973333333,45.4135,36.6941666667,9.15016666669,6.578,18.8631666667,4.642,11.9918333333
674.69,12.1553333333,50.0808333334,45.5033333333,36.7138333333,9.1885,6.65033333334,18.914,4.68633333333,12.0998333333
675.02,12.2591666666,50.0958333334,45.5683333333,36.7896666667,9.32533333335,6.77816666667,18.9323333334,4.79233333333,12.1963333334
675.35,12.1938333333,50.0201666666,45.5673333333,36.7576666667,9.24233333334,6.71216666666,18.7826666667,4.65133333333,12.175
675.67,12.2016666667,50.1308333333,45.7341666667,36.9018333333,9.28416666665,6.739,18.9111666667,4.64966666667,12.2236666667
676.00,12.149,50.11,45.7838333333,36.7246666667,9.16750000001,6.61716666666,18.7206666667,4.58,12.0938333333
676.32,12.2308333334,50.0768333333,45.911,36.7548333333,9.18533333332,6.61083333333,18.7285,4.6675,12.1361666667
676.65,12.2273333333,50.0706666667,46.0,36.8281666667,9.1865,6.62666666667,18.7253333334,4.73616666667,12.1875
676.97,12.1596666667,49.968,45.8946666667,36.6306666667,9.11216666665,6.607,18.6238333333,4.68183333333,12.1418333334
677.30,12.2611666667,50.0035,46.003,36.7428333333,9.22483333332,6.618,18.6503333333,4.7295,12.2398333333
677.63,12.2721666666,50.0536666667,46.076,36.901,9.28566666665,6.57266666667,18.795,4.77883333333,12.2373333333
677.95,12.3215,50.1166666667,46.0421666667,36.8071666667,9.21983333333,6.4745,18.791,4.73916666667,12.225
678.28,12.3171666666,50.121,46.1206666667,36.8398333334,9.14166666668,6.44,18.7718333334,4.67933333334,12.1463333333
678.60,12.2845,50.1751666667,46.1575,36.8936666667,9.14533333331,6.3505,18.8196666667,4.60766666667,12.1498333333
