wavelength,Back_SicColm,Belly_SicColm,Breast_SicColm,Crissum_SicColm,Crown_SicColm,DorTail_SicColm,Patch10_SicColm,Rump_SicColm,Throat_SicColm,WingTip_SicColm
583.68,25.9626,63.8242,55.4857333333,53.9502,37.5506,17.0492666667,24.1470666667,29.5264,49.9974,15.6746
584.01,25.9220666667,63.9093333333,55.547,53.9988666667,37.5630666667,17.0116,24.2165333333,29.4588,50.0049333333,15.6486666667
584.35,26.0136,63.923,55.5673333333,54.0671333333,37.6410666667,17.0687333333,24.3672,29.4698,50.0136666667,15.7406666667
584.69,26.0986666667,64.0893333333,55.7254,54.2008666667,37.7807333333,17.0895333333,24.5196,29.6041333333,50.2252666667,15.8076666667
585.03,26.1108,64.0876666667,55.7343333333,54.179,37.794,17.0714666667,24.5806666667,29.574,50.2022,15.8012666667
585.37,26.0930666667,64.1245333333,55.7566666667,54.1614666667,37.796,17.016,24.6852,29.5156666667,50.2386666667,15.7614666666
585.70,26.1380666667,64.1544666667,55.8144666667,54.1957333333,37.8547333333,17.0260666667,24.8268666667,29.5441333333,50.2974,15.8138
586.04,26.206,64.2605333333,55.9381333334,54.2560666667,37.9805333333,17.0948666667,24.9605333333,29.6276,50.4217333333,15.892
586.38,26.195,64.4805333333,56.1041333333,54.3572,38.1084,17.0748,25.0700666667,29.7154,50.5530666667,15.9108666667
586.72,26.2007333333,64.5374666667,56.1844666666,54.4376,38.2028666667,17.0215333334,25.1859333333,29.7013333333,50.6343333333,15.93
587.06,26.2327333333,64.6018666667,56.2942,54.52,38.2918,17.1091333333,25.3253333333,29.7726666667,50.72,15.9664666667
587.39,26.147,64.6022,56.2872666667,54.5536666667,38.3411333333,17.1454,25.4083333333,29.796,50.7476,15.9866
587.73,26.1776666666,64.6528,56.3610666667,54.6134,38.4628666667,17.1991333333,25.5426666667,29.8784,50.8295333333,16.0334666666
588.07,26.0636,64.807,56.5123333333,54.7176,38.4943333333,17.1422666667,25.5989333333,29.8900666667,50.9166666667,15.9058
588.41,26.0412666667,64.8393333333,56.5547333333,54.7513333333,38.5372,17.2109333333,25.7028,29.9147333333,50.94,15.9309333333
588.74,26.0479333333,64.9002,56.6837333334,54.8132666667,38.6462666667,17.2649333333,25.8434666667,29.9819333333,51.0468,15.9671333333
589.08,26.0156,64.9072,56.7226,54.8101333333,38.6296,17.2472,25.8753333334,29.9792666667,51.0472666667,15.9014
589.42,25.988,64.9108666667,56.7526666667,54.7844,38.6292,17.2802,25.9337333333,29.9902666667,51.0388666667,15.9075333333
589.76,26.0647333333,65.068,56.9297333333,54.9174666667,38.7758666667,17.3356666667,26.1268666666,30.0689333333,51.2252666667,15.9816
590.09,26.018,64.9534666667,56.8292666666,54.8254,38.7504666667,17.3446,26.1852,30.0334666667,51.1021333333,15.959
590.43,25.9611333333,64.8636,56.7794666667,54.7262,38.7171333333,17.3365333333,26.2389333333,29.9916666667,51.0762,15.948
590.77,25.9952666667,64.9962666667,56.9067333334,54.828,38.8054,17.3128666667,26.3385333333,30.0079333333,51.1281333333,15.9510666667
591.11,26.0822,65.0691333333,57.0118,54.8448,38.8803333333,17.3569333333,26.4528666667,30.0338666667,51.1703333333,15.9928
591.44,26.0546666667,65.0044,56.9939333334,54.7886666667,38.8332,17.3073333333,26.5224,29.9863333333,51.1636666667,15.9490666667
591.78,26.064,64.9439333333,56.9584666667,54.7322,38.7882666667,17.3046,26.5998666667,29.9440666667,51.1538,16.0377333333
592.12,26.0862,65.0458666666,57.0842,54.8161333333,38.864,17.3403333333,26.7108,29.981,51.2128,16.0944
592.46,26.0550666667,65.1316666667,57.1372,54.9035333333,38.9192666667,17.3514,26.8191333333,30.0134666667,51.2696666666,16.1222666667
592.79,26.0403333333,65.2655333333,57.1921333333,54.9924666667,39.0095333333,17.379,26.9363333333,30.0902666667,51.3231333333,16.1810666667
593.13,26.0854666667,65.2809333333,57.2399333333,55.0363333333,39.0648,17.4062666667,27.0876666666,30.1032,51.369,16.2116666667
593.47,25.9581333333,65.2502,57.1726666667,54.9687333333,39.0316666667,17.3759333333,27.0992,30.0369333333,51.2538,16.1538
593.80,25.9416666667,65.3428666667,57.247,55.013,39.0451333333,17.3592,27.1582666667,30.02,51.3110666667,16.1401333333
594.14,26.0146666667,65.4912666667,57.3239333333,55.1296666667,39.1706666667,17.4948666667,27.3054,30.1348,51.3920666667,16.2272666667
594.48,25.891,65.4984666667,57.357,55.1642666666,39.1620666667,17.4688,27.3753333333,30.1073333333,51.4054666667,16.1738
594.81,25.7942666667,65.5204,57.3959333333,55.1732,39.1903333333,17.4811333333,27.4480666667,30.1185333333,51.4174,16.1533333333
595.15,25.7837333333,65.6515333333,57.479,55.2756666667,39.2617333333,17.5124666667,27.5492,30.1358,51.4922,16.2188
595.49,25.7946,65.8426,57.6778,55.4184,39.4452,17.6058666667,27.6736,30.2350666667,51.6474666667,16.2561333333
595.82,25.8464666667,65.9165333333,57.7295333333,55.413,39.5378,17.6683333333,27.7902,30.2857333333,51.6659333333,16.3271333333
596.16,25.8406666667,65.9284666667,57.7743333333,55.3776,39.5515333333,17.6936666667,27.8173333334,30.3118666667,51.6630666667,16.3529333333
596.50,25.799,65.8606666667,57.7683333333,55.3018666667,39.519,17.6689333333,27.8188666667,30.25,51.6448,16.3596666667
596.83,25.78,65.9518,57.8610666667,55.3393333333,39.563,17.6514666667,27.8493333333,30.2862666667,51.685,16.3615333333
597.17,25.8378,65.9672,57.9460666667,55.3708666667,39.5876,17.7034666667,27.9522,30.3244666667,51.7236,16.4144
597.51,25.9650666667,66.0530666667,58.0835333333,55.4944,39.7345333333,17.7892666667,28.1337333333,30.4328,51.8110666667,16.5218666667
597.84,26.0355333333,66.1424,58.1779333333,55.5718666667,39.7750666667,17.8030666666,28.2708666667,30.4584,51.91,16.5584
598.18,26.1294666667,66.123,58.1325333333,55.5372,39.7836666667,17.8398,28.3506,30.4756666667,51.9089333333,16.6380666667
598.52,26.2292666667,66.0514,58.0520666667,55.4602666667,39.7509333333,17.8338666667,28.3830666667,30.4482,51.8574666667,16.6486666667
598.85,26.3659333333,66.1996,58.2242,55.5484666667,39.9156,17.9442666667,28.5352666667,30.5776666666,51.9987333333,16.7298
599.19,26.4778666667,66.1159333333,58.1948666667,55.5066,39.934,17.9594666667,28.6327333333,30.6004666667,51.9711333333,16.7474
599.53,26.518,66.1004666667,58.2062666667,55.5497333333,39.9471333333,17.9682,28.7300666667,30.6032,52.0114,16.7239333333
599.86,26.5732,66.2516666667,58.3227333333,55.6558666667,40.0664666667,17.9932666667,28.8784,30.6089333333,52.1174,16.7002
600.20,26.7210666667,66.4163333333,58.4996,55.8226,40.2631333333,18.1448,29.1094,30.7546,52.2481333333,16.8139333333
600.53,26.7532,66.4594666666,58.5061333333,55.8733333333,40.3053333333,18.1658,29.2313333333,30.7206666667,52.2044666667,16.8106666667
600.87,26.7874666667,66.5134666666,58.5225333333,55.9396,40.3828,18.2188,29.3566666667,30.7547333333,52.2684,16.8810666667
601.21,26.7,66.6232666667,58.6078666667,55.9441333333,40.3272666667,18.2061333333,29.3642,30.6993333333,52.3198,16.8186
601.54,26.5683333333,66.6214,58.6104,55.8877333333,40.3070666667,18.1320666667,29.3553333333,30.6398666667,52.23,16.7439333334
601.88,26.5391333333,66.7400666667,58.7544,56.0168,40.4084,18.2211333333,29.4515333333,30.6886,52.3481333333,16.7505333333
602.21,26.3390666667,66.7402666667,58.8099333333,56.0512666666,40.4237333333,18.1759333333,29.4726,30.6676,52.3131333333,16.6989333333
602.55,26.1892,66.6686,58.7785333333,56.0055333333,40.3378,18.0705333333,29.3975333333,30.5767333333,52.2042,16.5884
602.88,26.1310666667,66.8692666667,58.8694666666,56.1099333333,40.3756,18.1104,29.4850666667,30.6112,52.282,16.6280666667
603.22,25.9729333333,66.8002666667,58.8045333333,56.0682666667,40.2994666667,18.0338666667,29.4316,30.5218,52.2018666667,16.5647333333
603.56,25.9018666666,66.6756,58.6680666667,55.9932,40.1858,17.985,29.4016,30.4912,52.0764,16.5265333333
603.89,25.7774,66.5873333333,58.5327333333,55.8842,40.0846,17.857,29.3307333333,30.4148666667,51.9382,16.4302
604.23,25.7432666667,66.6091333333,58.5690666667,55.8915333333,40.1209333334,17.8635333333,29.3658,30.4461333333,52.0115333333,16.4696666667
604.56,25.692,66.6029333334,58.5808,55.8979333333,40.1065333333,17.7897333334,29.3568,30.4344,52.0198666667,16.363
604.90,25.6810666667,66.5216,58.4847333333,55.8761333333,40.1279333333,17.7444,29.3852666667,30.4375333333,51.9946666667,16.3445333333
605.23,25.6737333333,66.4410666667,58.3804,55.8057333333,40.0947333333,17.7370666667,29.3944666667,30.4168,51.9437333333,16.3403333333
605.57,25.647,66.4009333333,58.3351333333,55.7177333333,40.0702666667,17.6986,29.4084,30.3886,51.8476666666,16.3302
605.90,25.7703333333,66.5795333333,58.4802666667,55.8550666667,40.1712,17.7174666667,29.5042666666,30.4472,52.0117333333,16.3596666667
606.24,25.8217333333,66.6405333333,58.4656,55.8788,40.2143333333,17.7361333334,29.6224666667,30.4607333333,52.0167333333,16.3906666667
606.58,25.7814666667,66.4529333333,58.3276,55.7346666667,40.1398,17.6988666667,29.6131333333,30.3878,51.8946666667,16.3358
606.91,25.8428,66.6361333333,58.4304,55.8270666667,40.2268,17.735,29.737,30.4301333333,51.9814666667,16.335
607.25,25.8232,66.6263333333,58.4554666667,55.7594,40.2206666667,17.6991333333,29.7764666667,30.3664666667,52.0366666667,16.3031333333
607.58,25.8985333333,66.7449333333,58.5679333333,55.8730666667,40.2963333333,17.7567333333,29.9147333333,30.3762,52.1787333333,16.3494666667
607.92,25.8439333333,66.7625333333,58.5567333333,55.8934,40.2545333333,17.6707333333,29.9332666667,30.2974,52.1694,16.2466
608.25,25.8770666667,66.8080666667,58.5856666667,55.8761333333,40.24,17.6382666667,29.9922666667,30.2926666667,52.1776666667,16.2488
608.59,26.0422,67.0159333333,58.7654,56.0382,40.3660666667,17.7478666667,30.2007333333,30.3908666667,52.3377333333,16.3290666667
608.92,26.0798666667,67.0426,58.8437333333,56.073,40.3568666667,17.7583333333,30.2958,30.4169333333,52.3630666667,16.3024666667
609.26,26.2174,67.1111333334,58.9048,56.1446666667,40.4271333333,17.7727333334,30.4316666667,30.4479333333,52.4094666667,16.3275333333
609.59,26.2892,67.0656666666,58.8858,56.1157333333,40.4130666667,17.7850666667,30.5559333333,30.4769333333,52.3526,16.3358
609.93,26.3494666666,66.9851333333,58.8500666667,56.0918666667,40.3896666666,17.8169333333,30.6088,30.5083333333,52.3368,16.3506666667
610.26,26.4014666667,67.0588666667,58.891,56.1516666666,40.3906666667,17.7187333333,30.6568,30.4518,52.3859333333,16.2850666667
610.60,26.5624666667,66.9768666667,58.8343333333,56.1131333333,40.4253333333,17.742,30.7789333333,30.5034,52.4136666667,16.3972666666
610.93,26.6333333333,67.0427333333,58.8418,56.2031333333,40.4638,17.7072666667,30.8664666667,30.5114,52.3690666667,16.3922666667
611.27,26.7298,67.0813333333,58.8708,56.2677333333,40.493,17.7053333333,30.9945333333,30.5545333333,52.4468,16.4119333333
611.60,26.9332,67.151,58.9618,56.3674,40.6282666667,17.8306666667,31.2244666667,30.6834,52.5199333333,16.5167333333
611.93,27.0555333333,67.2078,58.9888666667,56.4178,40.6849333333,17.8968666667,31.3672666667,30.7001333333,52.5413333333,16.5690666667
612.27,27.0339333333,66.9983333333,58.8886666667,56.2728666667,40.5934666667,17.8818,31.3532666667,30.6646,52.3867333333,16.5471333333
612.60,27.14,67.0236,58.9145333333,56.3648666667,40.7124,17.9226666667,31.4713333333,30.6733333333,52.4383333333,16.6062
612.94,26.9842,66.7782666667,58.6902666667,56.1772,40.5096666667,17.7612,31.3798,30.4986666667,52.3032666667,16.4167333333
613.27,26.9834666667,66.7808666667,58.6429333333,56.1988666667,40.5004,17.7562,31.4937333333,30.4576666667,52.3272,16.4337333333
613.61,27.0027333333,66.8936666667,58.7253333333,56.2429333333,40.5795333333,17.7138666667,31.6056,30.4152,52.4036,16.3844666666
613.94,27.0606666667,66.8844,58.7109333333,56.2596666667,40.6532,17.827,31.7084,30.5108666667,52.4061333333,16.4754666667
614.28,27.0281333333,66.9494666667,58.7667333333,56.3086666667,40.665,17.7929333333,31.7712,30.4850666666,52.3916,16.3948
614.61,27.1859333333,67.0606,58.9392666667,56.3633333333,40.8055333333,17.9511333333,31.9639333333,30.6156666667,52.5303333334,16.4729333333
614.94,27.2716,67.0413333333,59.0266666667,56.384,40.8828666667,18.006,32.0431333333,30.6958,52.5122,16.4860666667
615.28,27.1577333333,66.9488,58.9332,56.2916666667,40.7538,17.9407333333,32.0012666667,30.611,52.4922666667,16.4134
615.61,27.1096,67.0378,58.9348666667,56.3570666667,40.836,17.9373333333,32.0832,30.6350666667,52.5384,16.4268
615.95,26.9408,67.0556,58.8207333333,56.3056666667,40.7509333333,17.7339333333,32.0170666667,30.5289333333,52.4546,16.2701333333
616.28,26.7739333333,67.0693333333,58.7379333333,56.2120666667,40.6546666667,17.6582666667,31.9661333333,30.4966666667,52.4134666666,16.2126
616.61,26.9675333333,67.3074666667,58.9407333333,56.4522666667,40.9319333334,17.8559333333,32.1849333333,30.7392,52.5914666667,16.4548666667
616.95,26.9813333333,67.353,58.9823333333,56.5069333333,41.0208,17.9522666667,32.1855333333,30.7693333333,52.606,16.4931333333
617.28,26.9973333333,67.2923333333,58.9620666667,56.4832,41.0216666667,17.9918666667,32.2364666667,30.8177333333,52.5928666667,16.5464666667
617.62,26.9590666667,67.3594,59.0359333333,56.4986,41.0124,17.9336666667,32.2786666667,30.8072666667,52.6068666667,16.4899333333
617.95,26.9289333333,67.3442666667,59.0754666667,56.4726,40.9934,17.9096666667,32.2942,30.8524,52.6558,16.5176666667
618.28,26.7973333334,67.2718,58.9997333333,56.4564666667,40.8988666667,17.7603333333,32.2076,30.7802,52.601,16.4072
618.62,26.6368,67.0938666667,58.7559333333,56.2456666667,40.7274666667,17.6672,32.1060666666,30.6432,52.4706666667,16.3012666667
618.95,26.7232,67.2862,58.8839333333,56.3582666667,40.8452,17.7445333333,32.2006666667,30.7484,52.5266666667,16.3641333333
619.28,26.664,67.1243333333,58.7866666667,56.2521333333,40.7175333333,17.6821333333,32.1688,30.7137333333,52.3873333333,16.2830666667
619.62,26.7428666667,67.2206666667,58.9316666667,56.375,40.8084666667,17.7942,32.3077333333,30.7942,52.5014,16.3822
619.95,26.9486666667,67.4646,59.2295333333,56.6242666667,41.0025333333,17.8878666667,32.5205333333,30.9380666667,52.7558666667,16.4964
620.28,26.8584,67.3790666667,59.1678666666,56.5222,40.9225333333,17.8160666667,32.5174666667,30.8772,52.7289333333,16.3898
620.62,26.7612666667,67.1955333333,58.9794666667,56.3238,40.8058,17.7004,32.4547333333,30.8113333333,52.6254666667,16.2799333333
620.95,26.6796,67.2,59.0191333333,56.3443333333,40.75,17.6282,32.4136,30.7666,52.6215333333,16.2506
621.28,26.5686,67.0694,58.8954,56.2854,40.6876666667,17.5214,32.3445333333,30.6942,52.5422666666,16.1729333333
621.62,26.4632666667,66.9916666667,58.8098,56.2586,40.6412,17.4658666667,32.2858,30.5555333333,52.4401333333,16.0094
621.95,26.5389333333,67.0178666667,58.823,56.2916666667,40.7424,17.6105333333,32.4324,30.6664,52.4876666667,16.1428666667
622.28,26.5278,66.9932666667,58.8460666667,56.3392666667,40.8171333333,17.7058666667,32.5299333333,30.7453333333,52.5142,16.2472
622.62,26.3982666667,66.7233333333,58.6416666667,56.1979333333,40.7003333334,17.5692,32.4191333333,30.6213333333,52.3912,16.1392666667
622.95,26.2823333333,66.6334,58.5814,56.0997333333,40.6345333334,17.5536,32.3204666667,30.5098666667,52.3591333333,16.0542666666
623.28,26.2135333333,66.5446666667,58.4256666667,56.0306,40.6440666667,17.5734,32.2740666667,30.4581333333,52.3170666667,16.0156666667
623.62,25.985,66.1974,58.1687333333,55.7232,40.4512666667,17.4824,32.0692,30.3032,52.0552,15.8695333333
623.95,25.9898,66.3527333333,58.3376666667,55.8784666667,40.5643333333,17.5909333333,32.1360666667,30.4026,52.1445333333,15.9705333333
624.28,25.9816666667,66.3870666666,58.4210666667,55.9454666667,40.6204,17.7062,32.1527333333,30.4689333333,52.1566,16.0612
624.62,25.9288666667,66.4247333333,58.3966666667,55.9329333333,40.6534,17.7630666667,32.1789333333,30.4866666667,52.1464666667,16.0687333333
624.95,26.0106666667,66.5036666667,58.5208666667,56.0137333333,40.7592,17.9430666667,32.2582666667,30.6838666667,52.2509333333,16.2618
625.28,25.9964666667,66.4798666667,58.5734,55.9519333333,40.8136,18.0010666667,32.2852,30.7465333333,52.2408666667,16.3762666667
625.61,25.9880666667,66.5464,58.6621333333,56.0015333333,40.8654,18.0758,32.3544,30.8116,52.3310666667,16.4442666667
625.95,25.9736666667,66.6792,58.7671333333,56.0828,40.8822666667,18.0841333333,32.3602666667,30.8348666667,52.3626666667,16.4133333333
626.28,25.9735333333,66.7935333333,58.8721333333,56.1512666667,40.931,18.1050666667,32.4098666667,30.8531333333,52.4034,16.4066666667
626.61,26.059,67.0272,59.0634666667,56.3576666667,41.1014666667,18.1922666666,32.5393333333,30.9945333333,52.5488,16.5393333333
626.94,26.0509333333,67.1472,59.1784666667,56.3774666667,41.099,18.1721333333,32.5776,30.9947333333,52.587,16.5548
627.28,26.1726666667,67.3497333333,59.3654,56.6040666667,41.2596,18.3220666667,32.7745333333,31.1695333333,52.7408666667,16.7258666667
627.61,26.1882666667,67.2433333333,59.3314666666,56.5268666667,41.2245333333,18.2924,32.7871333333,31.1380666667,52.7438666667,16.7474
627.94,26.2797333333,67.3919333333,59.4210666667,56.622,41.3019333333,18.3200666667,32.9032666667,31.2183333333,52.8933333333,16.8099333333
628.27,26.3736,67.4700666667,59.5028666667,56.6965333334,41.3574,18.405,33.0151333334,31.2995333333,52.9697333334,16.8760666667
628.61,26.3884666667,67.4246666667,59.4987333333,56.6788,41.3360666667,18.4244666667,33.1030666667,31.247,52.9988666667,16.8248666667
628.94,26.5656666667,67.6441333333,59.6074,56.8658666667,41.4399333333,18.525,33.2310666667,31.3424666667,53.147,16.8652666667
629.27,26.5732,67.6100666667,59.5633333333,56.8452666667,41.422,18.4601333333,33.272,31.3105333333,53.1098,16.8326
629.60,26.6545333333,67.6734666667,59.6288666667,56.9083333333,41.4563333333,18.4582,33.3823333333,31.3152666666,53.2703333333,16.8586666667
629.94,26.6822,67.6007333333,59.583,56.8268,41.4826666667,18.5806,33.4734,31.3626666667,53.259,16.9584
630.27,26.7201333333,67.4973333333,59.5141333333,56.7146,41.4431333333,18.6091333333,33.5266,31.3469333333,53.2600666667,16.9765333333
630.60,26.8128,67.5424,59.6428666667,56.7712666667,41.5396666667,18.699,33.6462666667,31.4524,53.4212666667,17.0270666666
630.93,26.781,67.5062666667,59.5912666667,56.6896,41.4857333333,18.6058,33.6489333333,31.3798666667,53.4022,16.9478666667
631.26,26.8343333334,67.7264666667,59.7127333333,56.7555333333,41.5803333333,18.688,33.7998,31.5009333333,53.5368666667,16.982
631.60,26.8265333333,67.6674666667,59.7598,56.6935333333,41.5541333333,18.6288,33.8392,31.4682,53.4905333333,16.9401333333
631.93,26.9121333333,67.6788,59.79,56.7626,41.6446,18.6699333333,33.9372,31.5178,53.5890666667,17.0308666667
632.26,26.9966,67.8649333333,59.9808,56.873,41.7844,18.7040666667,34.069,31.6019333333,53.6962666667,17.1327333333
632.59,26.9620666667,67.8329333333,60.0082666667,56.8834666667,41.7912666667,18.6672,34.0960666667,31.6508666667,53.7318,17.1588666667
632.92,26.9727333333,67.8253333334,60.0013333334,56.9078666667,41.7914,18.72,34.0881333333,31.6362666667,53.7434,17.1802
633.26,26.9504,67.8762666666,60.0510666667,56.9215333333,41.818,18.731,34.137,31.6549333333,53.6867333333,17.1908
633.59,27.131,68.0706666667,60.2626666666,57.062,41.9808666667,18.7871333333,34.2884666667,31.8099333333,53.9036666667,17.3532
