wavelength,Back_CreVerf,Belly_CreVerf,Breast_CreVerf,Crissum_CreVerf,Crown_CreVerf,DorTail_CreVerf,Rump_CreVerf,Throat_CreVerf,WingTip_CreVerf
260.27,7.13177777778,5.98511111111,5.34311111111,4.15011111111,7.17833333333,9.18844444445,7.74555555555,4.89244444444,10.9424444445
260.64,7.15507407408,6.11077777778,5.43311111111,4.377,7.15388888889,9.26311111111,7.77916666667,5.01644444445,11.0444444445
261.01,7.35766666667,6.30555555556,5.44277777778,4.57711111111,7.12733333333,9.30311111109,8.001,5.23688888889,11.1523333333
261.39,7.58207407408,6.47633333333,5.55388888889,4.91122222222,7.30233333333,9.47488888887,8.23927777778,5.39322222222,11.2494444444
261.76,8.03733333333,6.96644444445,6.02811111111,5.33844444444,7.60633333333,9.97711111111,8.63594444444,5.92533333333,11.6812222222
262.13,8.13277777778,7.00411111111,6.00577777778,5.27777777778,7.58077777778,9.97533333331,8.5478888889,5.88266666666,11.6876666667
262.51,8.23111111111,7.21366666667,6.01633333333,5.39666666667,7.70333333333,10.2427777778,8.63466666666,6.00877777778,11.6124444444
262.88,8.70455555555,7.68111111111,6.33911111111,5.83488888889,8.2231111111,10.8611111111,9.20761111112,6.31777777778,11.9451111111
263.25,9.19122222222,8.4258888889,6.769,6.37477777778,8.79700000001,11.435,9.88833333332,6.71733333333,12.3221111111
263.63,9.92581481481,9.1931111111,7.33611111111,7.148,9.77800000001,12.2611111111,10.5438333333,7.47344444444,13.1257777778
264.00,10.8783703704,10.1046666667,8.23433333334,8.14633333334,11.1056666667,13.3166666667,11.4522777778,8.53122222222,13.8888888889
264.37,11.4971851852,10.5407777778,8.74999999999,8.75566666668,11.823,13.8112222222,11.7409444445,8.925,14.2122222222
264.75,11.1795925926,10.0495555556,8.2918888889,8.39466666667,11.5846666667,13.3025555555,11.2907222222,8.389,13.8961111111
265.12,10.9882962963,9.93777777779,8.27666666667,8.067,11.406,13.1065555555,11.2697222222,8.22,13.5091111111
265.49,10.8652592593,9.94433333332,8.30999999999,8.01288888889,11.4413333333,12.9602222222,11.1275,8.22188888889,13.5545555555
265.87,10.8848888889,9.92622222223,8.13822222222,7.80944444445,11.3695555556,12.6137777778,11.0814444445,7.89566666667,13.3408888889
266.24,10.7141481481,9.98277777779,8.02788888889,7.57544444444,11.0227777778,12.5724444444,10.9915,8.033,13.2116666667
266.61,10.8944444444,10.0014444445,8.24722222222,7.53733333333,11.016,12.4906666667,11.1837222222,8.27711111111,13.4001111111
266.98,11.1590740741,10.283,8.59811111112,7.86633333333,11.1688888889,12.5312222222,11.3588888889,8.83411111111,13.5468888889
267.36,10.9025555555,9.753,8.28811111111,7.45366666667,10.8468888889,12.1354444445,10.8005,8.54777777778,13.2803333333
267.73,10.4017777778,9.10055555554,7.72711111111,6.86311111111,10.2152222222,11.5342222222,10.1217222222,7.87722222222,12.5482222222
268.10,10.1490740741,8.72488888888,7.42233333333,6.57933333333,9.77744444447,11.187,9.92472222222,7.54733333333,12.2218888889
268.48,10.3388148148,8.97533333334,7.66477777778,6.80011111111,9.91077777777,11.4287777778,10.1492222222,7.87677777778,12.5937777778
268.85,10.5097407407,9.12733333332,7.66833333333,6.83788888889,9.95322222223,11.4124444445,10.2941111111,7.98711111111,12.4875555556
269.22,10.3963703704,8.9371111111,7.38166666667,6.80588888889,9.97677777778,11.2701111111,10.0046666667,7.867,12.3313333333
269.59,10.3928148148,8.69522222222,7.361,6.835,9.87788888888,11.2498888889,9.92205555557,7.75677777778,12.0158888889
269.97,9.87274074073,8.29322222222,7.01388888889,6.57366666667,9.42833333334,10.8642222222,9.47983333336,7.35111111111,11.5676666667
270.34,9.81003703704,8.22133333335,6.95811111111,6.76422222222,9.46444444444,10.6346666666,9.31111111113,7.05911111111,11.3653333333
270.71,9.61703703706,8.13077777778,6.65244444445,6.66433333333,9.25933333333,10.4662222222,9.12572222222,6.86855555556,11.1702222222
271.09,8.96118518519,7.64344444444,6.15433333333,6.15811111111,8.62133333334,9.94788888889,8.52855555557,6.15044444444,10.5464444445
271.46,8.88285185185,7.71477777778,6.14888888889,6.28288888889,8.44044444444,10.036,8.54066666665,6.15622222222,10.4525555556
271.83,8.99377777778,7.90244444445,6.35933333333,6.35966666667,8.47588888889,10.1414444444,8.68822222221,6.23333333333,10.599
272.20,8.82185185184,7.83766666667,6.14466666667,6.13388888889,8.24711111111,9.80933333333,8.41455555556,5.94,10.2856666667
272.58,8.58233333332,7.48233333333,5.95755555555,5.97833333333,7.99177777778,9.52377777778,8.1721111111,5.67677777778,9.88422222222
272.95,8.39825925925,7.52355555556,6.00655555556,5.89722222222,7.99855555556,9.48833333333,8.06005555557,5.71955555555,9.64188888888
273.32,8.28725925925,7.64422222222,6.09633333333,5.83533333333,7.82611111111,9.57677777777,7.96,5.54688888889,9.49799999999
273.69,8.12848148148,7.656,6.00822222222,5.747,7.66977777778,9.37655555557,7.85616666667,5.43,9.44622222222
274.06,8.16177777778,7.76566666666,6.042,5.59433333333,7.61766666667,9.34155555555,7.80277777778,5.36866666667,9.27088888889
274.44,8.24318518519,8.09677777779,6.24055555556,5.57533333333,7.68677777778,9.58244444442,8.05916666665,5.543,9.47100000001
274.81,8.02511111111,7.89033333332,6.13277777778,5.31288888889,7.40866666666,9.39777777778,7.83522222221,5.313,9.22477777778
275.18,7.96711111111,7.9041111111,5.97144444445,5.27577777778,7.29144444445,9.23533333332,7.7036111111,5.26811111111,9.13322222222
275.55,7.86103703704,7.90444444444,6.00444444445,5.13744444444,7.09911111111,9.01055555556,7.5808888889,5.21066666667,8.91444444444
275.93,7.8472962963,7.94322222222,6.00066666667,5.21277777778,7.10022222222,9.03877777778,7.59044444445,5.27577777778,8.86911111111
276.30,7.72377777778,7.90566666667,5.95411111111,5.32533333333,7.00411111111,9.16344444446,7.56500000001,5.209,8.73911111111
276.67,7.92722222222,8.13488888888,6.03411111111,5.48422222222,7.16177777778,9.31555555555,7.66666666667,5.28488888889,8.77811111111
277.04,7.77318518519,7.94422222222,5.93644444444,5.39422222222,6.89255555556,9.15688888889,7.43905555556,5.08355555556,8.61066666667
277.41,7.91874074074,8.13055555555,6.28088888889,5.65733333333,7.22455555556,9.44000000001,7.84999999999,5.52022222222,8.86644444445
277.79,7.64044444444,7.80577777777,6.07388888889,5.41611111111,6.77744444444,9.32511111112,7.54138888888,5.30366666667,8.35133333333
278.16,7.36844444444,7.54666666666,5.91688888889,5.449,6.58555555555,9.14277777778,7.39205555557,5.30288888889,8.186
278.53,7.04244444444,7.03133333333,5.75944444444,5.17044444445,6.23688888889,8.92511111111,7.02716666666,5.01,7.80533333333
278.90,6.90581481482,6.87266666667,5.71011111111,5.05866666667,6.19666666667,8.79833333333,6.83144444445,4.766,7.67666666667
279.27,7.4562962963,7.11211111111,6.07977777778,5.366,6.53711111111,9.14422222222,7.11838888889,5.03522222222,8.09133333334
279.64,7.48496296296,7.14933333333,6.231,5.40111111111,6.86888888889,9.38677777779,7.30588888889,5.04833333333,8.40455555556
280.02,7.23962962963,7.03388888889,6.25166666667,5.24888888889,6.87266666667,9.16500000001,7.19305555556,4.99344444444,8.26444444445
280.39,7.14855555555,6.88811111111,6.10377777778,5.04222222222,6.83044444444,8.80733333332,7.23611111111,4.98455555556,8.34944444445
280.76,6.81788888889,6.80811111111,5.85833333333,4.793,6.51255555556,8.524,7.01555555556,4.71444444444,8.14244444445
281.13,6.5292962963,6.51733333333,5.45488888889,4.58677777778,6.27188888889,8.26077777778,6.79022222222,4.42911111111,8.01555555556
281.50,6.27866666667,6.29522222222,4.94022222222,4.33555555555,5.85411111111,7.82844444444,6.35933333333,3.95144444444,7.64333333333
281.87,6.409,6.49833333333,4.88411111111,4.39011111111,5.95566666667,7.92455555555,6.47911111111,4.10488888889,7.98733333333
282.25,6.69755555556,6.69655555555,5.03855555556,4.50966666667,6.24577777778,8.13766666667,6.70822222222,4.34355555556,8.35111111111
282.62,6.89774074074,6.93677777778,5.06866666667,4.703,6.37488888889,8.163,6.8385,4.45044444444,8.54166666667
282.99,6.71707407407,6.95055555556,4.90577777778,4.49755555556,6.30888888889,7.942,6.65722222222,4.34522222222,8.334
283.36,6.12051851852,6.54011111111,4.44755555556,3.99633333333,5.89644444444,7.55044444444,6.34461111111,4.04044444445,7.80944444445
283.73,5.7317037037,6.22266666667,3.87722222222,3.66777777778,5.477,7.05211111111,5.94544444445,3.711,7.25511111111
284.10,5.74977777778,6.102,3.584,3.569,5.29355555556,6.98233333333,5.89238888889,3.69477777778,7.19466666667
284.47,5.80981481481,6.20233333333,3.56911111111,3.62988888889,5.32144444444,7.10888888889,5.84622222222,3.76366666667,7.12355555555
284.85,5.74740740741,5.99866666667,3.39711111111,3.37711111111,5.15222222222,6.97522222222,5.65477777778,3.66322222222,6.96666666667
285.22,6.20718518519,6.41144444444,3.77566666667,3.71,5.56377777778,7.25333333333,6.06966666667,4.05988888889,7.29144444444
285.59,6.36577777778,6.43566666667,4.00522222222,3.85155555556,5.80577777778,7.39133333333,6.2875,4.41977777778,7.42355555556
285.96,6.24133333333,6.34844444445,3.99511111111,3.78777777778,5.873,7.24911111111,6.24611111111,4.36955555555,7.34722222222
286.33,6.15551851852,6.39011111111,4.00944444445,3.64466666667,5.81611111111,7.13333333333,6.23138888889,4.27966666666,7.284
286.70,6.08996296296,6.21077777778,3.84122222222,3.58177777778,5.74744444444,7.11366666666,6.13133333333,4.23588888889,7.27233333333
287.07,6.39714814815,6.22844444444,3.93688888889,3.84677777778,5.945,7.24844444445,6.40872222222,4.42166666667,7.48944444444
287.44,6.605,6.37633333333,4.18766666667,4.13433333333,6.15477777778,7.44666666667,6.58583333333,4.492,7.64955555556
287.82,6.57959259259,6.36111111111,4.28933333333,4.12488888889,6.11322222222,7.45766666667,6.53366666667,4.44577777778,7.598
288.19,6.45877777778,6.20044444445,4.304,3.98033333333,6.01277777778,7.26144444444,6.44644444445,4.25511111111,7.50633333333
288.56,6.333,5.96922222222,4.24333333333,3.71277777778,5.81811111111,7.06288888889,6.25216666667,4.08111111111,7.47522222222
288.93,6.15192592593,5.72877777778,4.14344444444,3.58644444444,5.69555555556,6.87622222222,6.21511111111,3.88011111111,7.42766666667
289.30,5.64374074074,5.22066666667,3.68122222222,3.07044444445,5.19811111111,6.40266666667,5.77211111111,3.32366666667,7.08655555556
289.67,5.446,4.98988888889,3.48522222222,2.87255555556,4.93866666667,6.17255555556,5.57138888889,3.02933333333,7.00444444445
290.04,5.38437037037,4.887,3.35655555556,2.74677777778,4.78622222222,6.01433333333,5.52244444444,2.80466666667,6.91455555555
290.41,5.28792592592,4.66322222222,3.17922222222,2.73522222222,4.68944444444,5.923,5.46488888889,2.65722222222,6.831
290.78,5.08025925926,4.40377777778,3.03777777778,2.48422222222,4.59588888889,5.67922222222,5.23366666667,2.46677777778,6.60844444444
291.15,4.95074074074,4.332,2.95266666667,2.194,4.57022222222,5.62333333333,5.08638888889,2.38222222222,6.66433333334
291.52,4.65562962963,3.95566666667,2.50377777778,1.78044444444,4.31711111111,5.16566666667,4.75938888889,2.10944444444,6.52511111111
291.89,4.861,3.98311111111,2.624,1.83088888889,4.45233333334,5.29666666667,4.95777777778,2.24277777778,6.80711111111
292.26,4.8862962963,3.99644444445,2.528,1.85233333333,4.48188888889,5.28366666667,4.93038888889,2.212,6.76433333333
292.64,5.20051851852,4.25711111111,2.74277777778,2.22355555555,4.786,5.51044444444,5.26316666667,2.49088888889,6.99077777778
293.01,5.45833333333,4.61477777778,2.95511111111,2.64155555556,5.27366666667,5.82155555556,5.60938888889,2.92977777778,7.342
293.38,5.61051851852,4.74388888889,3.20266666667,2.84111111111,5.44455555555,6.01211111111,5.79177777778,3.24711111111,7.48333333334
293.75,5.34162962963,4.49466666667,2.93088888889,2.48044444445,5.16677777778,5.83322222222,5.59844444444,3.01344444445,7.197
294.12,5.32485185185,4.37488888889,2.94377777778,2.48333333334,5.24244444445,5.90944444444,5.50383333333,3.15677777778,7.14011111111
294.49,5.10855555555,4.09788888889,2.76177777778,2.31533333334,5.05211111111,5.73566666667,5.36477777778,3.01733333333,6.921
294.86,5.19018518519,4.32255555556,2.83788888889,2.38888888889,5.17633333333,5.81266666667,5.69383333333,3.24277777778,6.95811111111
295.23,5.15977777778,4.39922222222,2.87111111111,2.61433333333,5.118,5.93611111111,5.81488888889,3.40444444444,6.87411111111
295.60,5.28285185185,4.62622222222,3.08211111111,2.87333333333,5.30744444444,6.15388888889,6.00872222222,3.64666666667,6.93266666667
295.97,5.25762962963,4.64355555556,2.95166666667,2.87666666667,5.32644444444,5.99133333333,5.963,3.69411111111,6.98211111111
296.34,5.11614814815,4.51422222222,2.86566666667,2.73355555556,5.24744444445,5.901,5.89733333333,3.64888888889,6.92355555555
296.71,5.02796296296,4.36344444444,2.76744444445,2.64855555556,5.20977777778,5.91811111111,5.84027777778,3.65022222222,6.85444444444
297.08,4.97711111111,4.21688888889,2.55144444444,2.41366666667,4.91066666666,5.799,5.75033333333,3.41411111111,6.71122222222
297.45,5.07566666667,4.15555555555,2.43288888889,2.39022222222,4.90366666667,5.81933333333,5.75183333333,3.306,6.67611111111
297.82,5.30407407407,4.38711111111,2.51122222222,2.63811111111,5.12588888889,6.06733333333,5.87922222222,3.47133333334,6.87711111111
298.19,5.18696296296,4.27433333333,2.32244444444,2.43666666667,4.97566666667,5.93122222222,5.78494444444,3.27833333333,6.66811111111
298.56,5.24385185185,4.31655555556,2.23655555556,2.268,4.90755555556,5.96933333333,5.71472222222,3.419,6.65466666667
298.93,5.10851851852,4.09388888889,2.04833333333,2.01377777778,4.72244444444,5.711,5.40277777778,3.18211111111,6.47255555556
299.30,4.98340740741,3.88211111111,1.88388888889,1.82544444444,4.58566666667,5.41344444444,5.23438888889,2.84111111111,6.33511111111
299.67,5.10203703704,3.82977777778,1.71533333333,1.69933333333,4.64666666667,5.38233333333,5.17205555556,2.75044444445,6.304
300.04,5.35296296296,3.89455555555,1.77822222222,1.83011111111,4.92288888889,5.68355555556,5.39205555555,2.88822222222,6.42555555556
300.41,5.55259259259,4.03844444445,1.81688888889,1.95555555555,5.09144444444,5.75644444444,5.63483333333,2.915,6.62833333333
300.78,5.41348148148,3.98488888889,1.619,1.707,4.94811111111,5.519,5.53072222222,2.71711111111,6.49988888889
301.15,5.37459259259,3.75977777778,1.49666666667,1.67711111111,4.968,5.27444444445,5.309,2.57277777778,6.38933333333
301.52,5.21540740741,3.64977777778,1.355,1.61733333334,5.05055555556,5.05366666666,5.2245,2.51766666667,6.29877777778
301.89,5.23266666667,3.55111111111,1.38466666667,1.52366666667,5.18011111111,4.91433333333,5.41022222222,2.36455555555,6.234
302.26,5.31037037037,3.66288888889,1.48988888889,1.75755555556,5.35244444445,5.04466666667,5.55705555556,2.50533333333,6.47888888889
302.63,5.63592592593,3.99644444445,1.87077777778,2.304,5.95022222222,5.43122222222,5.95338888889,2.62333333333,6.77066666666
303.00,5.92725925926,4.28188888889,2.04322222222,2.63277777778,6.27944444444,5.79377777778,6.36033333333,2.88011111111,7.16822222222
303.37,6.15811111111,4.48833333334,2.10088888889,2.77155555556,6.47633333333,6.07688888889,6.51133333333,3.07355555556,7.31177777778
303.74,5.90414814815,4.23766666667,1.78788888889,2.52888888889,6.20622222222,5.85111111111,6.36833333333,2.76477777778,7.18588888889
304.10,5.8637037037,4.35466666667,1.84855555555,2.49677777778,6.29866666666,5.78288888889,6.37538888889,2.74555555556,7.128
304.47,6.02451851852,4.60066666667,2.06055555555,2.78011111111,6.59633333333,6.02444444444,6.50127777778,3.02322222222,7.17488888889
304.84,6.11485185185,4.55977777778,1.98822222222,2.80111111111,6.69088888889,6.07677777778,6.46433333334,3.046,7.13155555556
305.21,6.06451851852,4.61444444445,1.99411111111,2.68577777778,6.73333333333,6.10388888889,6.53716666667,3.03788888889,7.06988888889
305.58,5.94851851852,4.45522222222,1.88466666666,2.41688888889,6.66211111111,6.07377777778,6.47277777778,2.97733333333,6.98455555556
305.95,5.84511111111,4.33055555556,1.71344444444,2.22966666667,6.57911111111,5.886,6.22477777778,2.844,6.89422222222
306.32,5.93088888889,4.376,1.68466666667,2.21,6.62444444445,5.82333333333,6.37877777778,2.90988888889,6.97244444444
306.69,5.76111111111,4.21222222222,1.48433333334,2.03311111111,6.42633333333,5.50311111111,6.274,2.72788888889,6.86066666667
307.06,5.71955555555,4.12222222222,1.44911111111,2.01666666667,6.30388888889,5.53666666667,6.16594444445,2.635,6.66877777778
307.43,5.68607407407,4.09011111111,1.41366666667,2.064,6.38011111111,5.55388888889,6.27638888889,2.71422222222,6.64388888889
307.80,5.86351851852,4.256,1.67844444444,2.27277777778,6.52866666667,5.84788888889,6.55783333333,2.94422222222,6.698
308.17,5.89207407407,4.17,1.51944444445,2.27455555556,6.39033333333,5.882,6.62972222222,2.81922222222,6.74866666667
308.54,5.73703703704,3.895,1.24177777778,1.93877777778,6.14122222222,5.66677777778,6.41805555555,2.63577777778,6.67711111111
308.90,5.9817037037,4.18677777778,1.60422222222,2.36533333333,6.50711111111,5.95455555556,6.87777777778,2.95744444445,7.03711111111
309.27,6.05785185185,4.264,1.76766666667,2.54255555555,6.61255555555,6.22255555556,7.03422222222,3.19144444444,7.131
309.64,6.11477777778,4.291,1.87544444444,2.62888888889,6.55144444444,6.30633333334,7.09,3.19544444445,7.13622222222
310.01,6.20337037037,4.50866666667,2.06066666667,2.83011111111,6.58466666666,6.45477777778,7.27505555556,3.37011111111,7.26988888889
310.38,6.37388888889,4.68677777778,2.32744444445,2.92211111111,6.67711111111,6.63744444444,7.43927777778,3.57888888889,7.41822222222
310.75,6.49425925926,4.73388888889,2.48488888889,2.90055555556,6.69822222222,6.78333333334,7.50777777778,3.76611111111,7.50311111111
