wavelength,Back_SpoArdm,Belly_SpoArdm,Breast_SpoArdm,Crissum_SpoArdm,Crown_SpoArdm,DorTail_SpoArdm,Rump_SpoArdm,Throat_SpoArdm,WingTip_SpoArdm
606.91,13.5756666667,53.0661666667,7.92366666667,45.6133333333,8.00783333334,13.3188333333,16.0336666666,8.49016666667,22.4723333334
607.25,13.6018333333,53.1108333334,7.96,45.7246666667,8.032,13.3628333333,16.0995,8.50416666667,22.5968333333
607.58,13.6,53.0875,7.962,45.7086666667,8.0495,13.4051666667,16.0938333333,8.5015,22.6398333333
607.92,13.5943333333,53.119,7.9675,45.7208333334,8.01433333333,13.4876666667,16.04,8.50716666667,22.7096666667
608.25,13.5615,53.139,7.95433333333,45.7866666666,7.95133333334,13.4933333333,16.043,8.51183333333,22.847
608.59,13.5743333333,53.1468333334,7.97233333333,45.7826666667,7.99516666667,13.525,16.0416666666,8.56166666666,23.0495
608.92,13.5658333333,53.1281666667,7.94833333333,45.7396666666,7.99766666667,13.4983333334,16.051,8.55266666667,23.1453333333
609.26,13.5965,53.144,7.91933333334,45.727,7.9695,13.5073333334,16.068,8.52433333334,23.361
609.59,13.6661666667,53.1243333333,7.877,45.6993333333,7.9655,13.4468333333,16.0705,8.53533333334,23.625
609.93,13.554,53.0141666666,7.82766666666,45.5935,7.891,13.3623333333,16.0153333333,8.47183333334,23.8198333334
610.26,13.536,52.9635,7.79566666667,45.5421666667,7.8665,13.3035,15.9596666667,8.44016666667,24.0791666667
610.60,13.5438333334,53.036,7.728,45.5733333333,7.87833333334,13.2636666667,15.9871666666,8.46266666667,24.4661666667
610.93,13.6235,53.1743333333,7.73516666667,45.6246666667,7.91616666666,13.3456666667,16.0201666666,8.584,24.9383333333
611.27,13.7191666667,53.2365,7.808,45.6528333334,7.99316666667,13.3943333333,16.0696666667,8.68033333333,25.4351666667
611.60,13.7106666666,53.3308333333,7.81633333333,45.7326666666,8.03583333333,13.4146666666,16.1325,8.69116666665,25.8553333333
611.93,13.6745,53.2143333333,7.70633333333,45.5735,7.9585,13.3576666667,16.0203333333,8.63283333334,26.0518333334
612.27,13.6461666667,53.1526666667,7.69383333333,45.4948333333,7.91716666667,13.3846666667,15.9771666666,8.6225,26.2178333334
612.60,13.6986666667,53.1503333334,7.7385,45.5196666667,7.98683333333,13.4781666667,16.0653333334,8.70799999998,26.4136666667
612.94,13.6936666666,53.1643333334,7.74933333333,45.6116666667,8.03433333334,13.563,16.0683333333,8.74816666665,26.5191666667
613.27,13.6895,53.2748333334,7.8845,45.7186666667,8.06316666667,13.6926666667,16.0575,8.86699999999,26.5968333333
613.61,13.8913333333,53.445,8.049,45.8313333334,8.28949999998,13.8833333333,16.235,9.03466666665,26.7393333334
613.94,13.8595,53.522,8.087,45.8138333334,8.29583333335,13.9726666666,16.2751666667,9.04333333333,26.774
614.28,13.906,53.4861666666,8.17316666667,45.703,8.30583333332,13.9556666667,16.2308333333,9.02983333335,26.7166666667
614.61,13.9471666667,53.5133333333,8.2645,45.7196666666,8.36033333332,14.0461666666,16.2446666667,9.08033333334,26.751
614.94,13.925,53.4636666667,8.259,45.6643333333,8.29116666666,14.0481666667,16.256,9.08733333333,26.6331666667
615.28,13.8741666667,53.3558333334,8.22683333333,45.6216666667,8.25533333335,14.0458333333,16.1878333333,9.04533333333,26.437
615.61,13.9418333334,53.3993333334,8.26783333334,45.675,8.36516666665,14.1056666666,16.2008333333,9.08899999998,26.443
615.95,14.0556666667,53.5916666666,8.33116666667,45.811,8.47716666669,14.1591666667,16.3043333333,9.14083333333,26.4455
616.28,14.0601666667,53.6346666667,8.29233333333,45.8655,8.43133333333,14.1043333333,16.2491666666,9.03916666665,26.382
616.61,14.0338333333,53.6033333334,8.2175,45.7556666667,8.35816666665,14.0226666667,16.1636666667,8.958,26.273
616.95,13.979,53.5021666667,8.086,45.6065,8.30916666668,13.9176666667,16.1591666667,8.82933333334,26.1313333333
617.28,13.8975,53.5028333333,7.98983333333,45.503,8.13916666666,13.9018333333,16.0436666666,8.68233333332,26.0305
617.62,13.8726666666,53.5438333334,7.945,45.4633333334,8.0805,13.8225,15.957,8.63166666668,26.0196666666
617.95,13.841,53.463,7.939,45.4613333333,8.043,13.851,15.9336666666,8.59783333334,25.9693333334
618.28,13.8193333334,53.3033333333,7.91683333333,45.3151666667,8.00116666667,13.7978333333,15.958,8.47566666667,25.8826666667
618.62,13.7586666667,53.2863333334,7.8685,45.2763333333,7.9915,13.7358333333,15.9256666666,8.41683333333,25.8801666666
618.95,13.9113333334,53.2593333333,8.00733333334,45.1846666667,8.05416666667,13.8145,16.0501666667,8.50383333332,26.0128333333
619.28,13.9231666666,53.2171666667,8.03233333333,45.1875,8.01983333334,13.8445,16.0711666667,8.52966666666,26.0523333333
619.62,13.8451666666,53.0698333333,7.98866666666,45.0913333333,7.91383333333,13.8093333334,16.0415,8.45816666667,26.0441666666
619.95,13.8705,53.0915,8.02783333333,45.0985,7.91933333334,13.8663333333,16.0596666666,8.4905,26.1048333334
620.28,13.875,53.0881666666,8.09316666666,45.0198333334,7.94433333334,13.8546666667,16.0576666667,8.50400000001,26.1486666667
620.62,13.8546666667,53.1248333333,8.08816666666,45.103,7.895,13.8706666666,16.0283333333,8.4605,26.228
620.95,13.7955,52.9015,8.04066666667,44.9775,7.8775,13.6936666666,15.918,8.36533333334,26.1755
621.28,13.8323333334,52.9613333333,8.0415,45.0996666666,7.92916666666,13.7668333333,15.9575,8.356,26.1938333333
621.62,13.7906666667,53.0185,8.01183333333,45.1401666667,7.95483333334,13.7521666666,15.9256666667,8.29383333333,26.2266666667
621.95,13.6851666666,52.741,7.8825,44.9595,7.87666666667,13.6075,15.708,8.208,26.0503333334
622.28,13.7163333333,52.7913333333,7.86566666666,45.0788333334,7.8835,13.6826666667,15.7061666667,8.104,26.0146666667
622.62,13.5731666667,52.805,7.74966666667,45.0893333333,7.83333333334,13.557,15.5918333333,7.982,25.7605
622.95,13.5005,52.7566666667,7.697,45.0243333334,7.76916666667,13.4946666666,15.5218333333,7.89233333333,25.5115
623.28,13.5635,52.796,7.72833333333,45.0938333334,7.82,13.5765,15.5031666667,7.91316666667,25.3503333334
623.62,13.4766666667,52.8093333333,7.64583333333,45.1101666667,7.74533333334,13.4936666667,15.4315,7.881,25.093
623.95,13.4408333333,52.6811666667,7.61783333333,45.0548333334,7.6445,13.4648333334,15.3913333333,7.81616666666,24.7395
624.28,13.4563333333,52.6881666667,7.698,45.0541666667,7.64383333334,13.5593333334,15.4465,7.89166666667,24.3926666667
624.62,13.5913333334,52.9208333333,7.85266666666,45.2676666667,7.74716666666,13.7131666667,15.5975,8.00433333333,24.2186666667
624.95,13.6123333333,52.8128333333,7.8825,45.1531666667,7.73683333334,13.6991666667,15.6623333334,8.0295,23.8588333334
625.28,13.5035,52.7235,7.87583333334,45.0291666666,7.5975,13.6293333334,15.6188333334,7.9665,23.4558333334
625.61,13.4781666667,52.9511666667,7.90216666667,45.1108333334,7.57583333333,13.722,15.7256666666,7.96633333334,23.2035
625.95,13.4003333333,52.9916666667,7.86983333333,45.0296666667,7.528,13.7056666666,15.6945,7.96683333333,22.9386666667
626.28,13.3543333334,52.9156666667,7.80616666666,44.9701666667,7.4675,13.6841666667,15.7138333333,7.9205,22.804
626.61,13.3493333333,53.0131666666,7.84783333333,44.9713333333,7.49283333333,13.7333333334,15.7898333333,7.96916666667,22.7946666667
626.94,13.1453333333,52.8671666667,7.70466666667,44.8173333333,7.3055,13.5705,15.6623333333,7.86233333333,22.5661666666
627.28,13.0965,52.7228333333,7.65466666667,44.7285,7.23716666667,13.5576666667,15.6085,7.80866666667,22.4396666666
627.61,13.1348333333,52.8621666666,7.72816666667,44.8856666666,7.4005,13.6085,15.7148333334,7.91933333334,22.5871666666
627.94,13.1408333333,52.8951666666,7.69683333333,44.8751666667,7.40066666666,13.5716666666,15.723,7.86216666666,22.6901666667
628.27,13.0343333333,52.8113333334,7.56383333334,44.7106666666,7.27866666666,13.5295,15.6113333333,7.81016666667,22.692
628.61,13.0358333334,52.8661666667,7.55283333334,44.7948333333,7.2985,13.624,15.5851666667,7.83866666667,22.9158333334
628.94,13.1068333334,52.8896666667,7.54416666667,44.8113333333,7.39633333333,13.7348333334,15.6643333333,7.925,23.138
629.27,13.0701666666,52.8888333334,7.5575,44.8018333334,7.38433333334,13.7088333334,15.6265,7.95766666667,23.3598333333
629.60,13.1146666666,52.8205,7.58016666667,44.7995,7.44916666667,13.7231666667,15.6761666666,8.0155,23.6145
629.94,13.0703333333,52.7368333333,7.53333333333,44.692,7.4045,13.7291666667,15.5881666667,7.95466666667,23.6831666667
630.27,13.0838333334,52.7455,7.583,44.704,7.426,13.8136666667,15.6213333333,7.9945,23.7786666667
630.60,13.176,52.7856666667,7.68766666666,44.7876666666,7.59966666666,13.8681666667,15.7278333333,8.07566666667,23.965
630.93,13.2105,52.9011666666,7.81483333333,44.8165,7.699,13.9955,15.8756666667,8.101,24.1608333333
631.26,13.0866666667,52.9085,7.68883333333,44.6841666667,7.5245,13.9361666666,15.8218333333,7.973,24.0788333334
631.60,13.0058333334,52.7821666666,7.61583333333,44.6173333334,7.55283333334,13.9506666667,15.7938333334,7.99216666666,24.0408333333
631.93,12.9563333333,52.6676666666,7.56033333333,44.6283333333,7.54233333333,13.9146666667,15.7758333333,7.942,24.0378333334
632.26,12.9335,52.7133333333,7.60016666667,44.5961666666,7.54316666667,13.9128333334,15.779,7.91283333333,23.9483333333
632.59,12.94,52.7798333333,7.57566666667,44.6915,7.53183333333,13.851,15.7796666667,7.91516666666,23.9311666667
632.92,13.0168333334,52.848,7.60766666666,44.815,7.65133333333,13.8981666667,15.8485,7.95033333334,23.918
633.26,12.9763333334,52.8145,7.663,44.8341666667,7.63916666667,13.9186666667,15.8718333334,7.98166666667,23.831
633.59,12.9673333334,52.9241666666,7.709,44.945,7.61383333334,13.922,15.896,8.04983333334,23.869
633.92,12.9181666667,52.8641666667,7.5965,44.9896666667,7.622,13.8295,15.852,7.98933333333,23.8023333333
634.25,12.871,52.9321666667,7.53066666667,45.1156666667,7.61133333333,13.859,15.8668333333,8.00483333334,23.8508333333
634.58,12.7798333333,52.9426666666,7.42766666667,45.2118333334,7.547,13.7883333333,15.7196666666,7.96083333333,23.8258333333
634.91,12.8353333334,52.966,7.4045,45.3046666667,7.61816666667,13.8181666667,15.6573333333,7.99416666667,23.9073333334
635.25,12.8188333333,53.0451666666,7.4215,45.4056666667,7.6065,13.8441666667,15.6413333334,8.00966666667,24.0318333334
635.58,12.8368333334,53.219,7.47633333333,45.5005,7.65933333333,13.9491666667,15.739,8.09366666667,24.1733333334
635.91,12.748,53.1148333333,7.4145,45.5596666667,7.647,13.8893333333,15.7575,8.1895,24.278
636.24,12.6728333333,53.104,7.36183333334,45.6561666667,7.62133333333,13.9158333333,15.7321666667,8.20433333333,24.4096666667
636.57,12.6296666666,53.0255,7.34366666666,45.6966666667,7.57033333334,14.0226666667,15.7586666667,8.22516666667,24.5868333334
636.90,12.6606666667,53.1291666667,7.29433333334,45.6876666667,7.5785,14.0333333334,15.7443333333,8.23533333333,24.6953333333
637.23,12.735,53.229,7.3155,45.8845,7.6625,14.0611666666,15.7801666667,8.33066666667,24.848
637.56,12.6655,53.2983333334,7.28716666667,45.835,7.61333333333,14.0463333333,15.7166666667,8.24266666667,24.9928333333
637.90,12.6761666667,53.3738333333,7.3515,45.7675,7.5885,14.1076666667,15.7316666666,8.24583333333,25.1386666666
638.23,12.7088333334,53.3785,7.45066666667,45.756,7.6205,14.0966666666,15.817,8.33783333334,25.2923333333
638.56,12.7635,53.3248333333,7.5045,45.7695,7.7105,14.2225,15.9978333333,8.44816666666,25.5071666667
638.89,12.8628333334,53.4343333333,7.6975,45.788,7.8165,14.3393333333,16.1233333333,8.5465,25.6925
639.22,12.9921666667,53.502,7.86433333333,45.9918333333,7.94033333331,14.416,16.1918333333,8.63933333333,25.9786666666
639.55,13.0265,53.5968333334,7.85283333333,46.082,7.97866666669,14.4101666666,16.1616666666,8.6,26.1638333334
639.88,13.2203333333,53.628,7.9955,46.054,8.24899999998,14.5481666667,16.2958333334,8.73916666665,26.395
640.21,13.2046666666,53.7161666666,7.98966666667,46.0585,8.24366666666,14.4458333334,16.2543333334,8.73816666667,26.4741666666
640.54,13.1636666667,53.6245,8.02266666666,46.1286666666,8.21,14.4483333333,16.2248333334,8.74999999999,26.6838333333
640.87,13.2286666667,53.6088333333,8.00216666666,45.9698333334,8.27616666669,14.6146666667,16.2123333333,8.8545,26.7946666666
641.20,13.2925,53.7205,8.116,46.1406666666,8.36083333335,14.7741666667,16.3125,9.08100000001,26.9198333333
641.53,13.3608333334,53.8015,8.12216666667,46.2183333333,8.35699999998,14.7866666666,16.2915,9.04233333331,27.0003333333
641.87,13.4668333333,53.7758333334,8.1755,46.2383333333,8.40583333335,14.909,16.3768333333,9.121,27.14
642.20,13.3603333333,53.8071666667,8.14916666666,46.263,8.27316666669,14.8811666666,16.236,9.09466666666,27.1216666667
642.53,13.3855,53.9496666667,8.10516666666,46.4663333333,8.32933333335,14.8818333333,16.2385,9.14500000001,27.1683333333
642.86,13.2883333333,53.9491666667,7.9975,46.2825,8.24916666666,14.8008333333,16.2543333334,9.10399999998,27.1328333333
643.19,13.456,54.1671666666,8.17916666667,46.4285,8.37933333335,14.982,16.4423333333,9.22583333334,27.2771666667
643.52,13.3813333333,54.2211666666,8.196,46.4705,8.19583333335,14.939,16.3896666667,9.23,27.3085
643.85,13.3906666667,54.2765,8.21683333333,46.4828333334,8.124,14.9503333333,16.4891666667,9.18433333334,27.334
644.18,13.4803333333,54.2433333333,8.27333333333,46.5035,8.17199999998,14.9751666667,16.5985,9.22033333335,27.2745
644.51,13.6445,54.4118333333,8.488,46.8346666666,8.32600000002,14.9678333333,16.8366666667,9.31966666665,27.4381666666
644.84,13.8621666667,54.5141666667,8.61883333334,47.0211666667,8.47749999998,15.061,16.9991666666,9.32933333335,27.5646666667
645.17,13.9303333333,54.4998333333,8.68366666667,46.9993333334,8.53600000001,15.1133333333,17.1158333333,9.45933333333,27.5793333334
645.50,13.9786666667,54.7211666666,8.6545,47.116,8.60650000002,15.1276666667,17.1086666667,9.46566666668,27.5253333334
645.83,14.1931666667,54.7568333333,8.86833333333,47.1771666666,8.88933333335,15.2553333334,17.3038333333,9.62633333331,27.619
646.16,14.2153333333,54.6156666667,8.913,47.1011666667,8.79016666665,15.2265,17.2848333334,9.62449999998,27.6271666666
646.49,14.301,54.7351666667,9.00966666667,47.2511666667,8.8115,15.3306666666,17.292,9.68066666667,27.6416666666
646.82,14.4755,54.7195,9.16683333333,47.3196666667,8.91083333335,15.4451666667,17.3888333334,9.79916666667,27.6938333333
647.15,14.6921666667,54.9828333334,9.35483333333,47.544,9.09650000002,15.6555,17.5591666667,9.90533333331,27.8061666667
647.48,14.9736666667,55.1945,9.5435,47.7381666667,9.38533333335,15.9021666667,17.6475,10.1121666667,27.9431666667
647.81,15.0605,55.5485,9.6245,48.031,9.50550000001,16.066,17.743,10.2001666667,27.9996666667
648.14,14.9651666666,55.4586666667,9.60633333331,47.7178333334,9.37133333335,16.0403333333,17.6215,10.0491666666,27.7915
648.47,14.9443333333,55.3888333334,9.67183333331,47.6925,9.33983333331,16.0463333333,17.6316666666,10.2113333333,27.7161666667
648.80,15.0195,55.4588333333,9.67849999999,47.7838333334,9.37850000002,16.0833333333,17.6103333333,10.2145,27.6673333334
649.13,14.999,55.3395,9.62233333331,47.7935,9.36633333335,16.1053333333,17.6306666667,10.223,27.6076666667
649.46,15.1061666667,55.5713333333,9.66683333335,47.849,9.27483333331,16.1445,17.674,10.2058333333,27.6113333333
649.79,15.0875,55.5946666666,9.60799999999,47.8461666666,9.25600000001,16.1395,17.6716666666,10.1453333333,27.5368333334
650.11,15.1345,55.6055,9.59066666668,47.8301666667,9.28699999998,16.0801666667,17.6941666666,10.1488333333,27.4671666666
650.44,15.0383333333,55.6773333333,9.52316666667,47.7721666667,9.28716666666,16.0795,17.6173333334,10.0715,27.383
650.77,14.931,55.6856666667,9.40966666667,47.6973333334,9.19400000002,16.0258333333,17.6648333333,10.1101666667,27.3066666667
651.10,14.7501666667,55.6975,9.34316666667,47.6425,9.08966666668,15.9516666667,17.6248333333,10.0293333333,27.1966666666
651.43,14.6981666666,55.5666666666,9.31366666667,47.5235,9.02416666668,15.8568333333,17.6458333333,9.93099999998,27.141
651.76,14.6881666666,55.5675,9.26016666667,47.6745,9.06283333333,15.8393333334,17.6975,9.95833333334,27.2026666667
652.09,14.6936666667,55.6358333333,9.18533333334,47.67,9.0385,15.7535,17.672,9.92016666665,27.3111666666
652.42,14.7266666667,55.6713333333,9.26716666667,47.6791666667,9.05333333331,15.7581666667,17.7466666667,9.91950000001,27.4078333333
652.75,14.7108333333,55.7201666667,9.32433333334,47.5675,8.9605,15.6386666666,17.7503333333,9.86300000001,27.3803333334
653.08,14.5071666667,55.5715,9.1285,47.5875,8.78,15.4918333334,17.6726666667,9.71483333334,27.3205
653.41,14.605,55.6211666666,9.18266666666,47.5301666667,8.87933333331,15.4938333334,17.6496666666,9.76133333335,27.3761666667
653.74,14.541,55.5753333333,9.15566666667,47.572,8.79366666665,15.4793333333,17.6266666667,9.68316666665,27.3255
654.06,14.5796666667,55.5223333334,9.12416666666,47.4053333334,8.75599999999,15.4513333334,17.6513333334,9.59866666669,27.2123333333
654.39,14.5123333333,55.3003333333,9.00933333334,47.311,8.65516666665,15.3388333333,17.4196666667,9.31683333335,26.955
654.72,14.7381666667,55.2005,9.00833333333,47.2658333334,8.68033333331,15.2826666666,17.4323333334,9.38566666669,26.8961666667
655.05,14.7545,55.4853333333,8.95516666667,47.3481666667,8.68433333335,15.315,17.4466666667,9.44850000002,26.8548333333
655.38,14.812,55.6265,8.9325,47.3906666667,8.68833333335,15.343,17.482,9.42749999998,26.7908333334
655.71,14.8395,55.597,8.98733333333,47.3758333334,8.72083333335,15.4101666667,17.3946666667,9.24016666666,26.542
656.04,15.0256666667,55.665,9.09366666666,47.4903333333,8.92083333334,15.494,17.5373333333,9.32349999998,26.4258333333
656.37,15.149,55.7686666666,9.20899999999,47.6785,9.03549999998,15.7041666666,17.5583333333,9.40199999998,26.3171666666
656.69,15.1268333333,55.698,9.16583333333,47.5443333333,9.06350000002,15.7025,17.5473333334,9.36633333335,25.9431666667
657.02,15.0723333333,55.7088333334,9.13349999999,47.6001666667,8.94250000002,15.6578333333,17.5776666666,9.19883333331,25.601
657.35,15.1856666667,55.7988333334,9.23300000002,47.6235,9.03916666669,15.7355,17.6413333334,9.26066666667,25.2923333334
657.68,15.1625,55.7641666666,9.24550000001,47.6828333333,8.92516666666,15.7225,17.6475,9.24383333334,25.0801666667
658.01,15.136,55.8371666666,9.30849999998,47.6151666666,8.93616666665,15.6503333333,17.6851666666,9.25000000001,24.911
658.34,14.9911666667,55.8115,9.27816666665,47.5918333333,8.83366666668,15.629,17.6483333333,9.11066666669,24.7061666667
658.66,14.9838333333,55.683,9.3005,47.4041666666,8.78533333332,15.6255,17.5615,9.0585,24.627
658.99,15.0228333334,55.7648333333,9.35633333331,47.4643333333,8.75049999998,15.7181666667,17.5786666667,9.08316666667,24.6013333334
659.32,15.037,55.7771666667,9.28699999998,47.4748333333,8.64933333335,15.7436666667,17.6221666667,9.12200000001,24.6293333333
659.65,14.7841666667,55.6581666667,9.11133333333,47.3166666667,8.48016666666,15.6325,17.5478333333,9.01266666665,24.6123333334
659.98,14.8175,55.6085,9.04283333334,47.1543333333,8.50216666665,15.6496666666,17.58,8.94700000002,24.7705
660.31,14.984,55.9051666667,9.21233333335,47.3321666666,8.60383333332,15.8131666666,17.6936666666,9.04100000001,25.1176666667
660.63,15.0223333333,56.0043333333,9.24433333332,47.379,8.64883333332,15.8521666666,17.6976666667,9.08200000002,25.385
