wavelength,Back_TanPref,Belly_TanPref,Breast_TanPref,Crissum_TanPref,Crown_TanPref,DorTail_TanPref,Patch10_TanPref,Patch11_TanPref,Rump_TanPref,Throat_TanPref,WingTip_TanPref
185.63,24.4068,22.1469333333,47.7966666666,59.8869333333,29.0396,40.678,31.4124666667,14.5763333333,36.3842666667,27.5707333333,19.209
186.01,24.6236,22.3655333334,41.0754,51.8279333333,26.6668,33.8708666667,30.6451333333,10.5374666667,34.7312666667,25.699,21.9356
186.39,27.3684666666,21.1696,34.3858666667,48.3042,26.6666,27.4854,34.9707333333,8.18719999999,32.8654666667,22.2222,9.47366666666
186.77,20.4694666667,14.46,19.3426,31.4554666667,10.9858666667,16.9014,18.7792666667,0.563466666668,19.9061333333,20.6572666667,7.60573333334
187.15,8.42766666668,-1.50946666666,-0.50320000002,22.2643333333,-10.1886,6.91833333335,5.53453333333,-16.7294666667,7.04413333334,12.327,-14.3396666667
187.53,2.06899999999,-1.14946666667,-2.41373333333,15.9769333333,-11.1494,1.49426666666,2.98853333333,-8.16086666668,6.78153333334,4.36799999999,-16.4368000001
187.91,-70.1235999999,-67.6543333334,-77.7778000001,-36.5431999999,-86.1727999999,-49.3826666665,-57.037,-89.1358000001,-41.9752666665,-68.8888666667,-103.2098
188.29,-336.2962,-325.925866667,-355.5554,-211.851866667,-394.0742,-280.000066667,-292.5926,-352.5926,-227.407333333,-315.555533333,-421.481466667
188.67,441.333333333,393.333333333,438.666666667,388.666666667,472.0,414.666666667,401.333333333,406.666666667,355.333333333,419.333333333,471.333333333
189.05,196.5432,179.999866667,184.444466667,186.419733333,205.925933333,180.246866667,179.012466667,160.740866667,165.926066667,182.469066667,200.247
189.43,111.238133333,99.8095333335,105.904866667,108.9524,119.619066667,109.524,106.0952,86.0952000001,94.2856666667,104.190333333,123.4286
189.81,98.7756,91.8367333334,105.442266667,107.347,105.5782,103.129133333,90.8843333333,83.4012666666,83.1292666666,99.4558666666,109.66
190.19,78.5778000001,82.6665999999,88.0887999999,82.1333999999,86.6666,83.1110666667,78.4,68.5332,75.4667333334,79.2000666667,91.9111333333
190.57,81.4232,90.7116666666,88.4645333335,83.2210000001,90.4868666667,81.573,81.1236,72.7341333333,75.3558,77.603,87.7153333333
190.95,77.0228,84.0776666667,83.3009999999,76.5048666666,83.042,76.4402,75.9224,66.9256,71.9741333333,73.0743333333,82.9774
191.33,86.1052666667,87.5790000001,91.0176000001,83.2982,88.2105999999,84.3508666666,83.5789333334,78.8772,80.0702666667,81.1928666667,89.2632666666
191.71,83.9604,82.4423333333,88.8447999999,78.8118666667,82.8382666667,80.2639333333,81.7822,80.1979333333,78.3498,76.0396,80.66
192.09,87.7777333333,90.0001999999,87.5214666667,80.5982000001,91.1109333333,83.2477333334,87.7776666667,87.6922666666,80.7692000001,81.7949333333,84.5298666667
192.47,103.8498,104.037533333,105.727666667,92.8638,105.821666667,99.5305999999,106.1032,102.253666667,95.3991333333,92.5820666667,101.3146
192.85,99.3939333334,107.099666667,103.29,87.0129333334,103.0302,95.0650000001,98.3548666666,94.6320000001,91.6017333334,92.5542000001,102.683866667
193.23,97.9411333335,109.901866667,100.4902,77.7452666666,102.7452,88.4312666667,97.0586666667,90.5883333335,90.0000000001,85.9805333333,99.2156666667
193.61,116.9156,121.392933333,122.2884,88.6567333333,116.7164,99.8010666667,118.606866667,106.865733333,102.089666667,100.696533333,115.621866667
193.99,111.300866667,115.121933334,113.902466667,89.6746666667,112.0324,99.6747333334,115.203333333,106.666533333,100.894266667,101.788666667,113.252
194.37,121.296466667,110.462933333,118.1482,96.0183333333,109.907333333,98.8888666667,119.1666,108.426066667,99.0740666665,104.537066667,118.796333333
194.75,158.636533333,139.090933333,146.3636,113.939466667,140.3032,130.302933333,161.212133333,146.969733333,134.242333333,142.727333333,152.424266667
195.13,173.833333333,152.5,151.666666667,112.5,154.666666667,140.166666667,168.166666666,155.166666667,140.166666667,163.5,168.5
195.51,104.523666667,94.2858000001,88.9285333334,68.4523333334,96.6666000001,85.1190666665,108.571466667,96.0714000001,79.9999333333,100.357266667,97.7380666667
195.89,108.9948,101.269866667,98.8359999999,77.7776666666,104.4444,91.4285333332,116.190533333,100.846533333,88.7830666666,111.8518,113.333333333
196.27,103.904733333,99.6189333335,99.1429333333,77.9048666667,105.238066666,99.0476000001,117.904733333,98.8572000001,89.1427999999,107.619133333,116.380933333
196.65,94.7914666667,92.1872666667,87.7082666665,66.5624,94.4789999999,87.3956666667,107.291533333,91.4582000001,75.2082,105.208133333,111.666666667
197.03,89.6296,68.1480666666,66.1728666667,48.5186,83.7038666666,72.9630666667,100.740733333,82.8394666667,55.8023333333,93.2097333333,97.6543999999
197.40,76.8965333333,53.1034666667,57.1265333333,40.4596666667,74.8275999999,72.6436,87.5862666666,76.4369333333,41.0344666667,83.6782666666,87.1263333334
197.78,49.6517333333,34.2288666667,28.8556666667,25.3732,53.5324666667,51.8408,58.6069333333,57.6119333333,23.98,62.2885333333,57.0148000001
198.16,55.9649333333,33.6843333334,23.1578666667,7.19300000008,66.3158000001,54.5612666667,70.7018,67.7194,12.2806666667,68.2456666667,68.7720666667
198.54,24.1667333333,6.38893333333,-27.5000666667,-41.1111333332,51.6664666667,45.5555999999,58.3334000001,68.0555333332,-36.3888666667,45.5554666667,51.389
198.92,1.77786666668,-56.4443333333,-94.2221333333,-104.444466667,43.111,3.99999999986,28.4444666666,37.3334,-127.555466667,-10.6666666667,38.6666
199.30,-74.0741333334,-188.148,-196.2964,-228.8888,22.2223333332,-36.2963333333,7.4073333332,0.74066666654,-265.185333333,-75.5555333333,-22.9630666665
199.68,-346.666666667,559.999999999,633.333333335,1060.0,-1060.0,-506.666666665,-959.999999999,-766.666666666,1080.0,-266.666666667,-866.666666668
200.06,42.5000000001,130.833333333,226.666666667,240.833333333,-84.1666666665,25.0000000001,-14.1666666667,-17.4999999999,270.833333333,100.0,40.8333333333
200.44,9.23073333333,137.435866667,127.1794,141.025666667,-23.5896666665,39.4870666667,4.10246666666,-1.02573333322,195.897266667,62.0512666667,36.923
200.82,-49.9999999999,158.333333333,105.0,101.666666667,-166.666666667,-60.8333333334,-94.1666666668,-132.5,173.333333333,8.3333333334,-43.3333333333
201.19,-12.0833333333,48.75,-6.66666666668,43.7500000001,-94.1666666667,-48.3333333333,-60.0,-77.0833333334,54.1666666665,-9.58333333346,-37.0833333333
201.57,-25.0793333334,23.8094,-23.4921333333,3.1745333332,-64.4443333332,-52.0633999999,-58.4128,-77.1429333335,16.1905333333,-18.7302666667,-44.7618
201.95,-31.5554666667,-8.29626666668,-26.5185333333,-18.5185333334,-44.0,-29.9258000001,-41.6296,-48.5926,-9.48146666667,-13.6296666667,-39.2593333333
202.33,-40.8081333333,-3.0304,-37.3737333333,-26.6665333333,-53.9393999999,-49.0908666667,-72.9293333333,-66.0606666666,-10.7070666667,-43.0304,-60.6060000001
202.71,-28.4444666667,-3.85186666668,-26.0740666667,-22.2223333333,-47.7037333333,-40.4443999999,-62.9629333333,-47.1111333334,-10.6668,-36.5926,-40.1481333333
203.09,-80.7408666667,-28.8889999999,-84.1974666665,-66.6666666666,-106.419733333,-110.617333333,-132.8394,-119.5062,-52.5926,-106.4198,-107.4074
203.47,-152.0,-95.0,-144.666666667,-147.666666667,-191.0,-203.0,-223.666666667,-217.666666667,-125.0,-172.0,-198.0
203.85,-27.7779333333,-3.17466666666,-18.0952666667,-17.1428666667,-47.3014666666,-53.3332666667,-57.9365333333,-59.0475333333,-7.77773333335,-33.9682,-51.2700000001
204.22,-6.51166666668,24.6511333333,-4.18613333333,-6.82166666668,-17.5193333333,-36.4341333334,-31.7830666667,-31.4729333333,4.80626666667,-16.4342,-44.1861999999
204.60,22.0154666667,30.8528666667,18.2944666667,17.8294,-4.18606666666,-10.8525333333,-12.4030666667,-8.52720000001,19.2246666667,9.45746666666,-20.7752
204.98,26.5040666667,31.5447333333,27.9675333333,27.1544666667,2.76413333334,0.162666666646,-11.5447333333,2.60173333334,21.9512,22.9267333333,-13.4960666667
205.36,47.8788666667,67.4748666666,66.2626,51.9192,24.0404,22.0201333333,1.81820000001,22.2221333333,45.0506,48.4849333334,6.46473333333
205.74,10.9333333333,27.4666666667,42.4000000001,37.0666666667,-35.7333333333,-9.86666666671,-43.7333333333,-18.4,11.7333333333,13.6000000001,-41.0666666667
206.12,83.5293333333,104.313733334,123.137333333,137.254866667,14.5098000001,50.1960666667,-3.52940000002,52.1569333334,87.4509999999,61.9607333333,-2.74519999974
206.50,59.1666666667,82.9166666665,111.666666666,116.666666667,-19.9999999999,43.75,16.6666666666,45.4166666666,77.0833333333,74.1666666668,-9.16666666666
206.87,526.666666665,146.666666667,-426.666666667,-546.666666667,1526.66666667,293.333333332,593.333333332,666.666666668,66.6666666674,660.000000001,1586.66666667
207.25,-48.5713333335,-42.8571333333,137.142666667,99.0475999999,-220.000066667,33.3333999999,-74.2856666668,-119.0478,60.0000666666,-74.2857333332,-215.238066667
207.63,51.4285333334,65.2381333335,152.381,126.190533333,-20.0,111.9048,38.5713999999,18.5712666667,142.857133333,35.2380666667,-21.9047333335
208.01,-1126.66666667,-706.666666667,386.666666667,-366.666666668,-2186.66666667,6.666666666,-1520.0,-1360.0,-253.333333333,-1646.66666667,-1873.33333333
208.39,-329.333333333,-252.0,-1.33333333328,-193.333333333,-590.666666667,-82.6666666666,-398.666666667,-404.0,-85.3333333334,-409.333333333,-437.333333334
208.77,508.333333333,348.333333333,93.3333333333,410.0,768.333333332,241.666666666,573.333333333,613.333333334,236.666666667,629.999999999,620.0
209.14,-328.333333333,-235.833333333,-76.6666666667,-274.166666666,-391.666666667,-174.166666667,-282.5,-335.833333333,-119.166666667,-406.666666667,-349.166666667
209.52,-93.9785333335,-66.0214666667,-14.4087333333,-78.7096666666,-101.935533333,-56.3440666667,-77.6343999999,-82.5807333333,-21.0753333333,-103.0108,-92.6880666666
209.90,-26.6666666667,-8.51066666667,23.2623333334,-27.6596,-32.9079333333,-0.425599999994,-24.6807333334,-20.2838,15.4610666667,-37.0212666667,-24.9646666667
210.28,-12.9168,5.83306666667,27.9165333333,-11.9793333333,-9.06273333332,1.4582,-7.91686666667,-8.12513333334,21.4582,-17.5000666667,-3.7502
210.66,-27.4358,1.795,22.6922,-33.5898666667,-16.6665333333,-7.43586666666,-32.6922666667,-17.8205333333,11.6666,-28.2050666667,-10.8974
211.03,-31.0256,7.17933333333,14.7435333333,-37.8204,-23.8462,-18.4615333333,-40.6410666667,-26.7948666667,1.79479999998,-27.9488,-9.87173333333
211.41,-23.7333333334,13.0666666667,18.1333333333,-33.4666666667,-17.7333333333,-17.7333333333,-35.3333333333,-13.4666666667,3.99999999999,-18.0,2.39999999999
211.79,-29.1358666667,3.70373333334,7.03686666666,-38.5185333333,-23.4568666667,-22.7160666667,-41.1110666667,-20.6174,-8.64200000001,-22.716,-3.82699999999
212.17,-19.1516,17.3332666667,18.0606,-22.5454666667,-10.9090666667,-15.5151333333,-29.3332666667,-11.515,11.8788666667,-7.27266666666,11.5152
212.55,-0.71793333334,26.8716666667,30.7692,-4.61533333335,3.69233333334,-1.84613333333,-12.4102666667,1.53846666667,17.5385333333,0.71786666666,24.2051333333
212.92,-1.20386666668,22.963,28.3333333333,-0.185199999994,4.44446666668,-2.59266666667,-13.1482,3.51860000001,19.9074,-0.092600000006,24.9074
213.30,0.312533333334,33.9584,30.5210666667,0.208466666666,4.06273333334,-3.12506666666,-14.0624,5.00026666668,19.6876666667,5.41699999998,31.2501333333
213.68,10.0566,50.5084666667,38.0791333333,8.58753333333,12.3164,8.24866666666,-8.58760000002,12.3165333333,22.2598666666,11.8642666667,39.3220666667
214.06,-7.87866666666,57.4242666667,33.7878666667,4.99999999999,0.45459999998,-4.39393333335,-16.2120666667,8.33333333333,11.2120666667,-6.66666000008e-05,36.3636
214.44,-59.2307333333,38.2052,-10.2563333333,-40.0000666667,-51.7948666666,-47.436,-75.8974000002,-33.3332,-40.7692666666,-44.8718000002,2.30773333334
214.81,-21.4414666667,47.3874000001,26.8468666667,12.072,-18.1981333333,-14.4144666667,-20.7205333333,-1.44153333333,-2.88280000001,-18.0180666667,23.2433333333
215.19,29.9392666667,71.7575333333,60.2423333333,59.2727333333,26.3029333333,37.6969333332,29.9393333333,50.9091333333,46.6666,36.9695333333,56.2424666667
215.57,30.9289333333,71.2568000001,62.6230666667,63.6066,33.224,36.9398666667,28.6339333333,55.4098666667,47.9780666667,43.1693333333,54.0983333333
215.95,31.8518666667,91.2593333333,78.3703333333,84.5925999999,35.2592666667,46.0742,33.3334,69.6295333334,64.0000000001,55.1111333333,73.7777333334
216.32,29.4815333333,74.0740666666,67.4075333333,68.5924,27.5554666667,39.7036666666,18.2221999999,61.3333999999,49.0368,47.9999333333,59.1112666666
216.70,36.2962666667,80.0000000001,65.3334666667,82.9630666666,37.6296666667,56.0000666667,26.5184000001,67.8517333333,53.037,65.7776666667,68.0000666667
217.08,22.1052,63.5087333333,46.4328,60.8186,26.3159333333,43.6256666667,20.5848,50.6432666667,35.9066,51.8127333334,49.0060666667
217.46,38.5333333334,78.2666666666,61.2,79.0666666667,31.8666666667,58.2666666666,30.6666666667,66.1333333334,53.2,56.1333333333,71.8666666667
217.83,9.72979999999,43.4234,33.6936666667,63.6036,-0.360400000014,25.4054666668,5.94600000001,42.7027333334,29.1892666667,36.0360666667,61.4414666667
218.21,14.6666666667,36.1905333333,34.6666,52.1906666666,-7.42860000001,15.9998666667,-7.61900000001,35.8095333334,26.8571333333,38.0952666667,61.3333333333
218.59,19.2857333333,37.3810666667,45.9524,57.1429333333,-29.2856,7.61913333335,-19.5237333333,36.9047333333,39.2857333334,32.1428666667,65.4762
218.97,-1.53853333334,3.3332666666,10.0000666666,23.3333333333,-58.2050666667,-18.4616,-50.7692666666,3.33333333327,1.2820666666,7.43599999992,36.6666000001
219.34,-89.5237999999,-89.2063333333,-71.7462000001,-73.3332,-136.825333333,-99.6825333334,-140.317466667,-106.349333333,-76.1904666667,-81.2698666667,-33.6506666667
219.72,-986.666733333,-1064.44446667,-897.777799999,-997.777733333,-1373.33333333,-1008.88886667,-1406.66673333,-1320.00006667,-993.333266667,-1068.88893333,-622.222266667
220.10,-374.166666667,-377.5,-317.5,-413.333333333,-476.666666667,-395.0,-507.5,-483.333333333,-401.666666667,-436.666666667,-252.5
220.47,565.833333333,536.666666667,511.666666667,548.333333334,605.833333333,566.666666666,614.166666667,618.333333333,531.666666666,623.333333334,433.333333333
220.85,324.848533334,335.7576,278.181733333,347.2728,361.8182,344.848466667,390.303,370.909,306.666666667,376.363733333,226.666666667
221.23,167.2,192.533333333,151.733333333,186.133333333,185.066666667,195.733333333,201.6,197.866666667,176.0,188.8,134.933333333
221.61,-3986.66666667,-4666.66666667,-3726.66666667,-4300.0,-3920.0,-4313.33333333,-4700.0,-4713.33333333,-4006.66666667,-4026.66666667,-3513.33333333
221.98,556.190466667,591.4286,526.666733333,610.476133333,559.047466667,596.1904,687.619066667,679.999933333,559.999933333,593.333333333,491.4286
222.36,-614.666666666,-663.999999999,-623.999999999,-779.999999999,-603.999999999,-642.666666667,-840.0,-837.333333333,-600.0,-674.666666667,-584.000000001
222.74,-361.481333333,-391.110933333,-350.3706,-438.5186,-319.999866667,-381.481333333,-448.1482,-502.222133333,-348.1482,-398.518533333,-332.5926
223.11,360.000066667,423.636333333,398.787866667,398.181733333,357.575733333,397.5758,449.696866667,502.4242,316.363733333,388.4848,351.5152
223.49,129.166666667,156.458333333,146.041666667,131.875,125.208333333,140.416666667,160.208333333,166.875,120.0,133.958333334,130.208333334
223.87,99.9999333333,130.450333333,134.414333334,111.8918,102.882866667,113.5134,124.324333333,132.792666667,100.0,114.955,114.054066667
224.24,87.6191333335,130.952466667,127.619066667,110.634866667,92.6984666667,114.603266667,113.650933333,129.047666667,96.0317333335,105.555666667,100.317466667
224.62,53.7777333334,93.1851999999,92.1482666665,79.5555333333,62.6667333334,65.7778666666,84.1481333333,99.2592000001,68.2962666667,73.7777333333,63.5555333334
225.00,60.7071333333,85.2525333335,86.5656,73.2323999999,64.2425333333,68.9898666667,79.1920666667,90.7071333333,64.0403333333,76.0606666666,72.3232666667
225.38,46.9524,71.8095333333,74.8571333332,55.1428666666,45.2382666667,46.1904,59.0475333333,71.7143333333,48.2858,62.2856666667,57.6189999999
225.75,28.0833333333,60.25,59.2500000001,42.25,35.5833333334,36.75,42.9166666667,54.5833333333,35.4166666667,48.1666666667,43.0
226.13,28.9394666667,56.7424,54.3182000001,35.2272666667,27.5,25.2272,32.7272666667,46.2878666667,28.5606,41.5152,36.3636
226.51,30.1723333333,54.3679333333,48.2184,32.1264666667,29.3105333333,31.8966,29.1954,40.6322666667,29.023,40.0,32.4712666667
226.88,25.5643333333,46.9291333333,41.5224666666,27.0342,24.4095333333,22.4145333333,23.0970666667,32.0735333333,22.2572,30.9710666667,24.1994666667
227.26,13.9836666667,33.7126,28.7805333333,14.9050666667,8.88886666666,8.5094,6.5582,17.7776666667,11.1110666667,17.2356666667,9.1598
227.64,13.3889333333,39.0554666667,26.1110666667,17.3333333333,10.8889333333,11.2222,6.05546666666,16.2221333333,12.2222666667,21.2222,11.8335333333
228.01,17.6150666667,39.0785333333,26.8292666667,18.7532666667,13.0623333333,13.279,9.5392,15.2302666667,11.9782666667,23.3602666667,12.466
228.39,11.7949333334,30.9556666667,21.0255333333,11.6550666667,10.5362666667,7.8788,6.01399999999,7.64573333334,6.24706666666,17.6691333333,11.7948
228.76,8.12033333333,31.1779333333,22.3058,9.57393333333,11.7292666667,9.87453333333,1.55386666667,5.06273333334,4.76186666666,15.5389333333,10.426
229.14,11.7830666667,35.6071333333,26.6665333333,14.3668,14.6253333334,14.3152666666,5.5298,7.13180000001,9.56066666665,22.1188666667,12.7132666667
229.52,10.7733333333,34.88,24.96,15.84,16.8533333333,18.8266666667,7.25333333333,5.65333333333,8.21333333332,21.1733333333,12.8
229.89,25.4504,41.081,33.1080666667,25.0900666667,27.5675333333,28.5134666667,20.8558666667,18.6036666667,23.2432,30.3153333333,25.6758
230.27,25.9360666667,48.4018666667,38.1278666667,32.6484,34.2008666667,39.452,27.4428,23.2877333333,29.9542666667,36.1187333333,32.7852666667
230.65,27.6884666667,47.202,38.6861333333,28.4671333333,30.2676,36.7883333333,26.6180666667,20.2919333333,29.5376666667,35.3771333333,32.6521333333
231.02,30.1678666667,50.5514,44.0767333333,32.3260666667,32.5179333334,39.8082,31.3189333333,23.3094,33.3334,40.4315333333,35.8272
231.40,30.0994666667,49.8508,41.592,34.5273333333,33.0845333333,39.204,31.8408666667,23.7810666667,32.5372666667,42.6367333333,37.1642
231.78,25.965,43.3084666666,41.5538666667,30.7268,25.9648666667,34.5866,28.3207333333,20.8021333333,25.9148,36.7920666667,32.0302
232.15,29.7284666667,45.5802666667,43.358,31.4073333333,26.0740666666,38.0740666667,29.6296,25.5308666667,27.5062,35.6048,29.3332
232.53,39.0242,54.6883333333,55.1219999999,37.7778,29.9729333333,45.2032666667,35.176,30.7316666667,36.6938,44.1192,31.7072
232.90,32.8572,49.1534,46.0846666667,30.4233333333,16.8784,40.2117333333,27.6189333333,21.7460666667,25.9787333333,34.8676666667,27.0899333333
233.28,27.9506,46.6668,40.7901333334,24.1480666667,11.9506,36.5432,22.7654666667,17.6296666667,20.7407333333,26.7160666667,21.3332666667
233.66,28.8747333333,45.775,39.5754,25.3927333333,16.1784666667,32.2718666667,23.4395333333,21.104,22.9724,31.1677333333,22.4204
234.03,24.2997333333,41.065,34.0433333333,21.5384,10.6509333333,27.4160666667,15.7791333333,16.6468666667,14.1616666667,27.4162,14.7927333333
234.41,16.7036666667,30.7408666667,23.8148,12.1112,3.18520000002,17.4815333333,7.40746666666,8.40746666667,5.25926666669,18.4072666667,6.33333333333
234.78,20.5180666667,34.8186,26.8048666666,18.1346666667,9.53353333333,21.3125333333,13.2642666667,15.0258666667,8.67,23.247,11.0534666667
235.16,24.0848666667,35.719,26.3724666667,21.3072666667,13.5947333333,24.7386666667,15.7190666667,17.1568,11.4704666667,25.8169333333,15.2288
235.54,26.6349333333,40.508,30.4762,23.3967333333,15.4286,27.3014666667,18.8888666667,20.0634,14.8570666667,26.2222666667,18.4127333333
235.91,32.043,42.9186666667,33.1183333333,28.0798666667,20.553,31.2748666667,21.8433333333,24.5469333333,18.7404,30.5375333333,22.0583333333
236.29,26.0818666666,38.3625333333,28.3918666667,24.2104666667,16.6374666667,25.8188666667,18.7135333334,18.9182,15.3800666667,27.3100666667,20.4970666667
236.66,20.2349333333,32.2173333333,22.0850666667,18.9133333333,11.7474666667,20.6755333333,14.0381333333,15.9470666667,9.48600000001,21.1748,15.5066
237.04,24.4173333333,34.9593333333,25.5554666667,22.6015333333,17.2357333333,22.9268666667,18.7806,21.0027333333,14.282,26.8564,18.7805333333
237.41,24.6236,34.4087333333,26.2633333333,23.8978,19.1398,23.6021333333,19.2742666667,21.7742,15.4300666667,28.2258666667,20.5914
237.79,25.0979333333,35.1540666667,26.3024666667,23.6414,20.0561333333,25.7703333333,20.5042666667,22.1848666667,15.0422,28.2634,20.5602666667
238.17,21.7858666667,31.6964,24.9703333333,21.2202,17.7678,24.1964,19.3749333333,18.4227333333,14.5238,25.6847333333,20.2978
238.54,27.463,38.9969333333,30.7962666667,28.0826,24.8671333334,27.7876,26.8731333333,23.9824,21.6520666667,30.2950666666,27.1682666667
238.92,23.9537333333,34.8339333333,28.0231333333,24.0115333333,20.6927333333,24.1558,23.8096,20.6638,19.7692666667,26.2626,24.8484666667
239.29,21.8678,31.9828666667,26.4942,20.7759333333,15.8046666667,21.2644,19.569,17.0403333333,18.0460666667,22.5574,21.9539333333
239.67,19.8915333333,28.8075333333,24.0379333333,19.4580666667,14.3904,19.8104666667,18.6992,13.8482666667,16.2060666667,21.1652,19.8915333333
240.04,16.8334666666,26.3334,19.3572,15.6665333333,11.7855333333,16.5000666667,16.2856666667,11.3571333333,15.1429333333,20.0714666667,18.0239333333
240.42,18.3101333333,27.1758666667,20.7638666667,16.5509333333,12.5232,17.7083333333,16.8980666667,11.412,15.9952666667,20.3472666667,18.9352
240.79,19.8598,27.7878,20.2602,17.0569333333,14.1341333333,19.0390666667,16.8168,11.7717333333,17.5574666667,21.7418,22.4625333333
241.17,21.0496,27.6244,21.0682666667,18.1584,16.1878666667,20.9576666667,17.3113333333,12.7808666667,18.8764666667,22.1179333333,23.5727333333
241.54,21.0708666667,25.9757333333,20.1209333333,17.841,15.1814666667,19.4992666667,16.9775333333,11.8308,19.2745333333,22.5215333334,22.1761333333
241.92,17.8956666667,22.522,16.8352666667,14.5059333333,11.1807333333,16.3373333333,13.5582666667,8.41773333333,16.8192666667,18.6184,19.8072666667
242.29,15.4933333333,20.2022,14.0481333333,11.3287333333,7.90973333333,13.7841333333,11.2044666667,5.65653333333,14.0326,15.6955333333,17.4359333333
242.67,15.0037333333,18.4322666666,13.0110666667,9.36266666667,6.3004,14.0218666667,10.3588666667,5.58240000001,12.3955333333,14.7399333333,16.4688666667
243.05,15.8896666667,19.695,14.1176666667,10.2106,8.30779999998,15.7008666666,11.2562666667,7.05879999999,13.8852666667,16.4705333333,17.8358
243.42,15.687,19.6476666667,13.3332,9.83786666667,8.03373333333,15.5462,11.9662666667,7.3854,12.4312666667,16.2366666667,18.069
243.80,16.613,20.6157333333,14.4445333333,10.3213333333,9.77239999999,16.6666666667,13.3065333333,8.60779999999,14.1366,17.0280666667,19.3574
244.17,16.4383333333,20.8871333333,14.8988666667,11.1806666667,10.9067333333,17.4951333333,14.4422,8.94973333335,14.7292,16.5556,20.4826666667
244.55,15.7421333333,19.9148,14.7080666667,10.888,11.6302,17.7614666667,14.854,9.75673333333,15.2066666667,16.0462666666,20.8029333333
244.92,14.9310666667,19.207,14.6435333333,10.5632,11.3218,17.4251333333,15.5516666667,9.34473333333,14.8965333333,14.8734666667,20.3908666667
245.30,11.1074666667,15.5268,10.7724666667,7.05566666667,8.21173333334,13.4305333333,12.9443333333,5.45653333332,12.0475333333,11.0318666667,17.3634666667
245.67,10.6346,15.3024,10.4847333333,6.77653333333,8.61573333333,14.3928,12.7736,5.38733333334,11.964,10.235,17.8510666667
246.05,12.3219333333,16.2943333333,12.4138,8.78153333333,10.6114666667,16.0736666666,14.8138,7.12653333333,13.4528666667,12.0091333333,19.2368
246.42,12.953,16.5272,12.1250666667,9.97893333333,11.6518,15.9019333334,14.9641333333,7.75666666667,13.7641333333,12.6320666667,19.5184
246.79,10.0753333333,13.7426,9.3568,7.30999999999,8.81366666667,13.4752666667,12.3725333333,4.71166666667,11.4453333333,10.4178,17.2849333333
247.17,8.73800000001,12.2778666667,8.09526666667,6.57933333333,7.44440000001,12.1030666667,11.0317333333,3.01606666667,9.68253333333,9.13493333333,15.9840666667
247.54,8.15493333333,11.8372,8.55033333333,6.27126666666,7.73646666667,12.0,10.7054,2.90693333333,10.2480666667,9.20146666667,15.9845333333
247.92,7.37699999999,11.0383333333,7.57226666667,5.85473333333,6.55746666667,11.2412,9.96106666667,1.92826666667,9.54733333333,8.91500000001,15.5114
248.29,6.52233333333,10.4773333333,8.0386,4.998,6.00086666666,10.6296666667,9.49860000001,1.05086666667,9.1616,8.55986666666,14.8576
248.67,6.71613333333,10.6600666667,8.05280000001,4.9176,5.76739999999,10.4620666667,9.142,0.973599999999,8.94386666667,8.96853333334,14.7194
249.04,7.48906666667,11.1636666667,8.81013333333,5.84446666667,6.11546666667,10.9624,9.37013333334,1.671,9.2914,9.82506666667,14.6455333333
249.42,7.93300000001,11.5922666667,9.8044,6.91806666667,6.3594,11.825,9.74853333332,2.57926666667,9.83233333333,10.7728666667,15.2326666667
249.79,8.5392,12.4216,9.66673333333,7.51959999999,6.62746666666,11.3626666667,9.86266666667,3.1864,10.1078,11.4706666667,15.5980666667
250.17,9.23306666666,13.5990666666,10.0204666667,7.83220000001,7.28013333333,11.8916,10.2555333333,4.00826666667,11.3700666667,12.638,16.3599333333
250.54,11.9093333333,16.7636666667,13.4951333333,10.3559333333,10.0324,15.027,13.3009333333,7.21673333333,14.412,15.5339333333,19.3096
250.92,15.1960666667,19.6188,17.0696666666,13.8018,13.8779333333,17.3094,15.9586666667,10.4465333333,17.6253333333,18.2896,22.2984
251.29,15.4132666667,19.8763333333,17.4254,13.7606666667,14.1090666667,17.4816666666,16.0877333333,10.9837333333,18.6396666667,18.6060666667,22.4059333333
251.66,12.6890666667,17.2818,14.3642666667,10.826,11.7048666667,14.4112,13.2396,7.8266,15.864,15.9812,19.5782
252.04,13.0877333333,16.9592666667,14.8538,10.7835333333,12.3040666667,15.1228,13.8714666667,8.73686666667,16.1402666667,15.8480666667,19.5788666666
252.41,14.8798666667,16.5062666667,14.7766,11.2257333333,12.5772,15.3149333333,13.7342666667,9.50733333333,16.197,15.842,19.6677333334
252.79,13.416,14.2434,12.8487333333,9.47993333334,10.7564666667,13.428,11.5956,7.22219999999,14.3736,13.7825333333,18.0734
253.16,12.5328666667,13.668,11.8518666667,8.62593333333,10.4062,12.2580666667,10.8841333333,6.83400000001,14.1098666667,13.5246,17.9211333333
253.54,17.0502666667,17.4341333334,15.0241333333,11.9544,14.9280666667,16.0311333333,14.2447333333,10.2637333333,18.4412666667,17.2061333333,21.9423333333
253.91,15.9142666667,16.2567333333,14.899,11.2172,14.5077333334,15.315,13.8716,9.56573333333,17.9572666667,16.2446666667,21.1988
254.28,15.7564666667,16.2209333334,15.3420666667,11.9898666667,15.455,15.4928666667,14.3378666667,10.5963333334,17.9910666667,16.6227333333,21.2931333333
254.66,13.649,13.7935333333,12.8993333333,9.69093333334,13.7672666667,13.3201333333,12.4523333333,9.02053333333,17.0678,14.5956666667,19.04
