wavelength,Back_IriJelf,Belly_IriJelf,Breast_IriJelf,Crissum_IriJelf,Crown_IriJelf,DorTail_IriJelf,Rump_IriJelf,Throat_IriJelf,WingTip_IriJelf
415.07,11.9289333333,4.38253333333,6.23,3.85693333333,3.77833333333,5.28,7.07374,3.84666666667,6.4882
415.43,11.9490666667,4.40966666667,6.241,3.86826666667,3.77306666667,5.28673333333,7.07851333334,3.87146666667,6.52206666667
415.79,11.9384666667,4.403,6.24373333333,3.87353333333,3.73893333333,5.27,7.07892,3.84666666667,6.52926666667
416.15,11.9471333333,4.41326666667,6.24853333333,3.88506666667,3.71726666667,5.275,7.08469333333,3.83406666667,6.5254
416.51,11.9601333333,4.42633333333,6.2696,3.90253333333,3.6958,5.27486666667,7.09888666667,3.83506666667,6.54333333333
416.86,11.986,4.44953333333,6.30026666667,3.9292,3.68306666667,5.3016,7.11852666667,3.855,6.57773333333
417.22,11.9667333333,4.4274,6.29793333333,3.90553333333,3.641,5.27273333333,7.07874666667,3.82186666667,6.5556
417.58,11.9647333333,4.43606666667,6.29466666667,3.89906666667,3.60806666667,5.2664,7.06382,3.8008,6.53946666667
417.94,11.9764666667,4.44386666667,6.30633333333,3.908,3.60053333333,5.27806666667,7.06222666667,3.80053333333,6.5432
418.29,11.9610666666,4.429,6.29466666667,3.88346666667,3.56273333333,5.2634,7.04103333333,3.77846666667,6.53053333333
418.65,11.9260666667,4.41426666667,6.27593333333,3.87146666667,3.51346666667,5.24853333333,7.02412666667,3.75866666667,6.50606666667
419.01,11.9229333333,4.40786666667,6.2532,3.85626666667,3.48473333333,5.22846666667,7.0032,3.74553333333,6.49873333333
419.37,11.9172,4.40966666667,6.26173333334,3.85526666667,3.46326666667,5.2304,7.00826666667,3.7384,6.48133333333
419.73,11.9455333334,4.43873333333,6.28186666667,3.87633333333,3.46593333333,5.24746666667,7.01205333333,3.76086666667,6.49986666667
420.08,11.9300666666,4.4268,6.27013333333,3.86686666667,3.4368,5.2262,7.00152666667,3.7502,6.49333333333
420.44,11.9436,4.43706666667,6.28346666667,3.87393333334,3.43266666667,5.2312,7.00426,3.7516,6.49173333333
420.80,11.9572666667,4.45073333333,6.29193333333,3.8828,3.44193333333,5.23753333333,7.00824,3.75966666667,6.49933333333
421.16,11.9932666667,4.4826,6.3062,3.91126666667,3.45373333333,5.27046666667,7.03854666667,3.78246666667,6.52786666667
421.51,11.9912666667,4.47506666667,6.30686666667,3.89706666667,3.4286,5.25626666667,7.03699333333,3.7748,6.51833333333
421.87,11.9883333333,4.4774,6.29473333333,3.8846,3.40453333333,5.24206666667,7.02196,3.7578,6.5126
422.23,12.0104,4.49146666667,6.31466666667,3.90553333333,3.40526666667,5.24546666667,7.02777333333,3.76686666667,6.5122
422.58,12.0492666667,4.5118,6.33466666667,3.91926666667,3.40786666667,5.2502,7.03026666667,3.7742,6.53473333333
422.94,12.0559333333,4.5264,6.35086666667,3.93413333333,3.4106,5.26693333333,7.03437333333,3.78626666667,6.53413333333
423.30,12.0582,4.51766666667,6.3502,3.93106666667,3.39626666667,5.25433333334,7.02295333333,3.7798,6.53513333333
423.66,12.0644,4.51066666666,6.3444,3.92446666667,3.38253333333,5.24073333333,7.02014666667,3.76846666667,6.5276
424.01,12.0914666667,4.5176,6.36533333333,3.92966666667,3.38193333334,5.25633333333,7.02492,3.7724,6.53473333333
424.37,12.0905333333,4.506,6.35126666667,3.92346666667,3.35766666667,5.23486666667,7.01131333333,3.75893333333,6.5116
424.73,12.0709333333,4.49286666666,6.341,3.90473333333,3.3182,5.2094,6.98796,3.73386666667,6.48646666667
425.08,12.0655333333,4.48433333333,6.3408,3.89566666667,3.29673333333,5.1876,6.98502,3.7206,6.4644
425.44,12.0651333333,4.48626666667,6.34406666667,3.9048,3.29233333333,5.1886,6.97282666667,3.7146,6.45633333333
425.80,12.0768666667,4.4952,6.36053333333,3.92226666667,3.29866666667,5.1922,6.98435333333,3.72773333333,6.4578
426.16,12.0870666667,4.50466666667,6.3748,3.92453333333,3.294,5.197,6.99266666667,3.73026666667,6.46086666667
426.51,12.0698,4.4826,6.35913333333,3.91273333333,3.26913333333,5.17753333333,6.98088,3.71486666667,6.43246666667
426.87,12.0704666667,4.47366666667,6.3464,3.89993333333,3.25086666667,5.1482,6.96574,3.68726666667,6.4156
427.23,12.1087333333,4.5052,6.3762,3.93393333333,3.26993333333,5.16673333333,6.98006,3.70173333333,6.43186666667
427.58,12.1026,4.50513333333,6.3874,3.93453333333,3.25626666667,5.16746666667,6.97083333333,3.6912,6.42
427.94,12.0836,4.50306666667,6.3744,3.93386666667,3.23233333333,5.14513333333,6.95937333333,3.67326666667,6.39646666667
428.30,12.1024,4.5416,6.41046666667,3.95686666667,3.2496,5.17173333333,6.97946,3.686,6.42166666667
428.65,12.1493333333,4.57413333333,6.44073333333,3.9866,3.27573333333,5.20433333333,7.00636,3.7042,6.45253333333
429.01,12.1735333334,4.60146666667,6.45913333333,4.01093333333,3.2846,5.21706666667,7.00639333333,3.71913333333,6.47573333333
429.37,12.2117333333,4.63186666667,6.4852,4.03706666667,3.3014,5.235,7.03882666667,3.7414,6.50726666667
429.72,12.2248666667,4.64026666667,6.50406666667,4.05206666667,3.29993333333,5.23226666667,7.03449333333,3.7424,6.50473333333
430.08,12.2274666667,4.64893333333,6.49926666667,4.05833333333,3.28666666667,5.20646666667,7.01738,3.73433333333,6.49973333333
430.44,12.2351333333,4.66833333333,6.52746666667,4.06546666667,3.29146666667,5.20186666667,7.02131333333,3.73693333333,6.4994
430.79,12.2496666667,4.6976,6.55866666666,4.0798,3.29573333333,5.2166,7.03624666667,3.75473333333,6.5084
431.15,12.2484666667,4.70646666667,6.56253333334,4.07313333333,3.29186666667,5.21313333333,7.03919333333,3.7614,6.5084
431.50,12.2821333333,4.73766666667,6.60433333333,4.099,3.3114,5.22913333333,7.0677,3.788,6.53093333333
431.86,12.2928666667,4.757,6.61946666667,4.10653333333,3.3218,5.2306,7.07136666667,3.79226666667,6.53586666667
432.22,12.2848666667,4.73593333333,6.61713333334,4.09146666666,3.30713333333,5.21353333333,7.06262666667,3.77986666667,6.52833333334
432.57,12.2885333333,4.75353333333,6.64466666667,4.0996,3.3138,5.21453333333,7.07696666667,3.78866666667,6.5272
432.93,12.2929333333,4.7596,6.6512,4.1034,3.3196,5.21126666667,7.07724666666,3.78786666667,6.5292
433.29,12.2944,4.76846666667,6.6632,4.10646666667,3.33213333333,5.2068,7.09086666667,3.8004,6.52713333333
433.64,12.3026,4.78486666667,6.66813333333,4.10766666667,3.33806666667,5.219,7.10890666667,3.80826666667,6.535
434.00,12.2985333333,4.78206666667,6.663,4.10606666667,3.34353333333,5.21946666667,7.10826666666,3.8074,6.52666666667
434.35,12.3108,4.79013333333,6.67406666667,4.1132,3.35026666667,5.22933333333,7.11667333333,3.8042,6.53446666667
434.71,12.3095333333,4.7814,6.66986666667,4.11133333333,3.35113333333,5.2278,7.11676666667,3.79933333333,6.52693333333
435.07,12.3064,4.7802,6.67333333333,4.1038,3.344,5.2192,7.1114,3.78546666667,6.50933333334
435.42,12.3031333333,4.76866666667,6.66666666667,4.09973333333,3.34053333333,5.21346666667,7.10310666667,3.77593333333,6.5026
435.78,12.3151333333,4.77026666667,6.67706666667,4.10033333333,3.34333333333,5.21086666667,7.10300666667,3.77733333333,6.50533333333
436.13,12.331,4.8038,6.6972,4.11833333333,3.3698,5.22533333333,7.11956,3.796,6.5164
436.49,12.3208666667,4.7808,6.6832,4.1138,3.35513333333,5.2074,7.10222666667,3.77666666667,6.50046666667
436.84,12.3041333333,4.7802,6.69386666667,4.117,3.34766666667,5.2022,7.10084666667,3.76793333333,6.4828
437.20,12.2958,4.77386666667,6.69866666667,4.111,3.32873333333,5.19666666667,7.07336666667,3.74486666667,6.47113333333
437.56,12.2934666667,4.78026666667,6.71466666667,4.11813333333,3.32426666667,5.1878,7.07937333333,3.73913333333,6.47133333333
437.91,12.2956666667,4.78593333333,6.72746666667,4.11826666667,3.31866666667,5.18753333333,7.08838666667,3.7318,6.48333333333
438.27,12.3002666667,4.81513333334,6.74966666667,4.1362,3.3352,5.1936,7.10664666667,3.74126666666,6.5016
438.62,12.3133333333,4.828,6.76353333333,4.1518,3.33306666667,5.19333333333,7.11439333333,3.74606666667,6.5078
438.98,12.2948666667,4.8236,6.7554,4.15886666667,3.3256,5.18726666667,7.1189,3.73753333333,6.50606666667
439.33,12.2811333333,4.83833333333,6.7608,4.1592,3.32293333334,5.182,7.12080666667,3.72846666667,6.50246666667
439.69,12.2741333333,4.86133333333,6.7736,4.1806,3.3286,5.19466666667,7.13488666667,3.73606666667,6.51386666667
440.04,12.2724,4.86426666667,6.7768,4.19933333333,3.3246,5.20013333333,7.13605333333,3.73093333333,6.509
440.40,12.2631333333,4.8708,6.7776,4.19953333333,3.32626666667,5.21073333333,7.14019333333,3.7312,6.51286666667
440.75,12.2611333333,4.87746666667,6.779,4.19706666667,3.32346666667,5.21126666666,7.13951333333,3.72993333333,6.52373333333
441.11,12.2558666667,4.8764,6.76926666667,4.20166666667,3.31753333333,5.20033333333,7.14098666667,3.72913333333,6.51906666667
441.47,12.2581333333,4.88306666667,6.777,4.21253333333,3.3166,5.20306666667,7.14336,3.73046666667,6.5246
441.82,12.252,4.902,6.79126666667,4.22273333333,3.32053333333,5.21693333333,7.15654,3.7322,6.5228
442.18,12.2370666667,4.88913333333,6.7866,4.21766666667,3.2916,5.2016,7.15247333333,3.72006666667,6.50893333333
442.53,12.2034666667,4.8808,6.7802,4.20286666667,3.27346666667,5.18593333333,7.14374666667,3.69773333333,6.49066666667
442.89,12.23,4.91353333334,6.81093333333,4.2318,3.28246666667,5.201,7.16388666667,3.71673333333,6.5096
443.24,12.2402666667,4.93133333333,6.8302,4.24886666667,3.28746666667,5.21093333333,7.18378666667,3.72406666667,6.5294
443.60,12.2484666666,4.94466666667,6.8658,4.26373333333,3.29126666667,5.21846666667,7.19914666667,3.73326666667,6.539
443.95,12.2362,4.96126666667,6.89173333333,4.27386666667,3.27953333333,5.232,7.21110666667,3.73986666667,6.55566666667
444.31,12.2500666667,4.99953333333,6.93093333333,4.31246666667,3.28893333333,5.25213333333,7.23554666667,3.77106666667,6.5834
444.66,12.2662,5.03166666667,6.97626666666,4.3404,3.30233333333,5.27653333333,7.26930666667,3.7892,6.60133333333
445.02,12.282,5.06266666667,7.01573333333,4.37473333334,3.31713333333,5.29973333333,7.30043333333,3.8088,6.62973333333
445.37,12.2985333333,5.0954,7.0528,4.39013333333,3.33306666667,5.31473333333,7.32628,3.8312,6.6428
445.72,12.3012,5.11546666667,7.06833333333,4.4058,3.32913333333,5.31773333333,7.33389333333,3.84373333333,6.6482
446.08,12.2924666667,5.12706666667,7.07473333333,4.4174,3.32826666667,5.32646666667,7.3353,3.84593333333,6.64766666667
446.43,12.2994666667,5.14553333334,7.09673333333,4.43546666667,3.32746666667,5.33966666667,7.34955333333,3.85546666667,6.66066666667
446.79,12.2882666667,5.15726666667,7.10740000001,4.4346,3.32713333333,5.3416,7.34661333333,3.8524,6.6612
447.14,12.2875333333,5.1774,7.12246666667,4.4456,3.32813333333,5.35026666667,7.35984,3.85786666667,6.66493333333
447.50,12.2774,5.18026666667,7.11913333333,4.44593333333,3.31386666667,5.34333333333,7.35802666667,3.85073333333,6.66086666667
447.85,12.2942666667,5.19613333333,7.13206666666,4.45086666667,3.3174,5.345,7.37068,3.86373333333,6.66606666667
448.21,12.2844,5.202,7.13386666667,4.44806666667,3.31413333333,5.3362,7.37237333333,3.8508,6.65906666667
448.56,12.2799333333,5.20913333333,7.14246666667,4.45586666667,3.30613333333,5.3294,7.37484,3.8516,6.65826666667
448.92,12.238,5.198,7.12513333333,4.43006666667,3.27593333333,5.3116,7.34929333333,3.8232,6.62693333333
449.27,12.2126666667,5.17013333333,7.10840000001,4.42213333333,3.24326666667,5.29646666667,7.32570666667,3.79866666667,6.6098
449.62,12.1972666667,5.1614,7.11686666667,4.4272,3.2324,5.2856,7.31175333333,3.78346666667,6.60133333333
449.98,12.2022,5.19753333333,7.1492,4.45673333333,3.2518,5.3134,7.33026,3.80993333333,6.62713333333
450.33,12.2085333333,5.2188,7.17073333333,4.47533333333,3.25873333333,5.32453333333,7.33989333333,3.82326666667,6.64106666667
450.69,12.1848666667,5.21946666667,7.18086666667,4.4844,3.24453333333,5.31626666667,7.34708666667,3.8182,6.64453333333
451.04,12.1418,5.20173333333,7.16853333334,4.47866666667,3.21446666667,5.29606666667,7.32586,3.8054,6.61846666667
451.40,12.13,5.1938,7.17026666667,4.47026666667,3.20026666667,5.289,7.30364666667,3.7968,6.6032
451.75,12.1058,5.2066,7.18033333333,4.4852,3.19386666666,5.28006666667,7.30436,3.79366666667,6.5966
452.10,12.0985333333,5.21706666667,7.19300000001,4.4826,3.17833333333,5.27433333333,7.30387333333,3.79806666667,6.59466666667
452.46,12.0819333333,5.21953333334,7.19473333333,4.48306666667,3.16953333333,5.2762,7.30258666667,3.7926,6.58986666667
452.81,12.0986,5.2524,7.23086666667,4.51853333333,3.18833333333,5.30206666667,7.33266,3.81986666667,6.62066666667
453.17,12.0662,5.26,7.22793333333,4.51393333333,3.181,5.29606666667,7.32771333333,3.81673333333,6.60966666667
453.52,12.0566,5.28253333333,7.2464,4.52606666667,3.1848,5.3146,7.3535,3.8338,6.63253333333
453.87,12.0645333334,5.30466666667,7.27540000001,4.54473333333,3.20086666667,5.3226,7.37873333333,3.85533333333,6.65153333333
454.23,12.0366666667,5.30066666667,7.28026666666,4.5406,3.19406666667,5.31126666667,7.38787333333,3.84346666667,6.6456
454.58,12.0446666667,5.30966666667,7.30233333333,4.54626666667,3.20006666667,5.3244,7.39849333333,3.85686666667,6.65453333333
454.93,12.0510666667,5.32986666667,7.33840000001,4.56333333333,3.21153333334,5.34633333333,7.41936666667,3.86593333333,6.66266666666
455.29,12.0461333333,5.36806666667,7.36746666666,4.5906,3.22986666667,5.3674,7.45710666667,3.88613333333,6.6856
455.64,12.0212666667,5.3596,7.36186666666,4.56993333333,3.2202,5.3594,7.4435,3.86493333333,6.6752
456.00,12.0126,5.37626666667,7.38939999999,4.58433333333,3.22713333333,5.36306666667,7.47269333333,3.86546666667,6.6798
456.35,12.0043333333,5.39346666667,7.40233333333,4.59473333333,3.2252,5.37193333333,7.4822,3.86326666667,6.687
456.70,11.9752666667,5.398,7.40453333333,4.59046666667,3.21846666667,5.3554,7.48388,3.85813333333,6.67946666667
457.06,11.9539333333,5.42153333334,7.42886666667,4.6098,3.228,5.36553333333,7.49238666667,3.86086666667,6.68813333333
457.41,11.9263333333,5.43166666667,7.43226666667,4.61313333333,3.23626666666,5.36266666667,7.49228666667,3.85853333333,6.69213333333
457.76,11.8832666667,5.43026666667,7.42940000001,4.60386666667,3.22286666667,5.34906666667,7.48128666667,3.833,6.67586666667
458.12,11.8829333333,5.4608,7.45966666667,4.63293333333,3.24886666667,5.37133333333,7.49819333333,3.85173333333,6.7004
458.47,11.8535333333,5.47406666667,7.46959999999,4.63746666667,3.24513333334,5.36926666667,7.50628,3.84253333333,6.70033333334
458.82,11.8311333333,5.48006666667,7.47073333334,4.6466,3.2544,5.35613333333,7.50286666667,3.8464,6.70626666667
459.18,11.7990666667,5.4772,7.46386666667,4.63746666667,3.24893333333,5.34126666667,7.49802,3.83193333333,6.69906666667
459.53,11.7987333333,5.50426666667,7.49460000001,4.6636,3.2738,5.3542,7.51751333333,3.84753333333,6.7128
459.88,11.7746666667,5.5118,7.50013333333,4.6772,3.285,5.3574,7.50846666667,3.84873333333,6.71606666667
460.24,11.7652666667,5.526,7.51200000001,4.69286666667,3.30353333333,5.3644,7.51981333333,3.85806666667,6.7226
460.59,11.7603333333,5.54193333333,7.53793333333,4.71273333334,3.32033333333,5.37293333333,7.5247,3.8678,6.7316
460.94,11.7641333333,5.56053333333,7.5584,4.72953333333,3.3454,5.38686666667,7.5465,3.88253333333,6.74753333333
461.29,11.7384,5.54826666667,7.55526666667,4.72513333333,3.3418,5.3746,7.53579333333,3.86346666667,6.7324
461.65,11.7188666667,5.54126666667,7.55373333333,4.72413333333,3.34893333333,5.36286666667,7.53292,3.86033333333,6.72126666667
462.00,11.6890666667,5.54453333333,7.54959999999,4.71786666667,3.34853333333,5.35113333333,7.52199333333,3.8572,6.71033333333
462.35,11.6781333333,5.56133333334,7.56079999999,4.7326,3.37446666667,5.35086666667,7.52289333333,3.86486666667,6.70993333333
462.71,11.6738666667,5.5874,7.58166666667,4.75113333333,3.3908,5.36893333333,7.54159333333,3.87566666667,6.72546666667
463.06,11.6691333333,5.61993333333,7.62093333333,4.77993333333,3.42546666667,5.38533333333,7.56313333333,3.89593333333,6.73433333333
463.41,11.6412,5.63286666667,7.63659999999,4.7932,3.4342,5.3864,7.56652666667,3.89433333333,6.74306666666
463.76,11.647,5.6654,7.66806666667,4.81426666667,3.46826666667,5.4172,7.59556,3.91453333333,6.764
464.12,11.6136666667,5.67933333333,7.68719999999,4.8104,3.4964,5.41873333333,7.59188666667,3.92133333333,6.757
464.47,11.6049333333,5.688,7.69873333333,4.81253333333,3.51446666667,5.41986666667,7.60278,3.91573333333,6.75346666667
464.82,11.5737333333,5.69213333333,7.70706666667,4.80206666667,3.5202,5.39666666667,7.59444666667,3.90526666667,6.74053333333
465.17,11.5784,5.7298,7.74686666667,4.82586666666,3.55366666667,5.41646666667,7.62295333333,3.93286666667,6.75113333333
465.53,11.582,5.76553333334,7.78506666666,4.84153333333,3.576,5.43393333333,7.63898666667,3.9442,6.77086666667
465.88,11.5869333333,5.7992,7.81966666666,4.873,3.61446666667,5.447,7.67223333333,3.959,6.77933333333
466.23,11.554,5.79993333333,7.81893333334,4.87146666666,3.6248,5.44346666667,7.66976,3.9526,6.77406666667
466.58,11.5484,5.81926666667,7.85026666667,4.88293333333,3.65546666667,5.46153333333,7.68361333333,3.96253333333,6.77113333333
466.94,11.5434666667,5.8296,7.87886666667,4.90293333333,3.675,5.47813333333,7.69813333333,3.97453333333,6.78113333333
467.29,11.5229333333,5.81946666667,7.87139999999,4.8924,3.683,5.47286666667,7.68172666667,3.97306666667,6.76253333333
467.64,11.4923333334,5.8124,7.87553333334,4.8792,3.69333333333,5.44853333333,7.67524,3.95453333333,6.75166666666
467.99,11.4776666667,5.81953333333,7.89293333334,4.8916,3.70306666667,5.44493333333,7.69002666667,3.95826666667,6.76673333333
468.35,11.4320666667,5.81046666667,7.87426666666,4.8614,3.69826666667,5.41826666667,7.67296,3.93466666667,6.7472
468.70,11.403,5.82246666667,7.89173333333,4.8838,3.71846666667,5.43086666667,7.68366666667,3.92706666667,6.75766666667
469.05,11.381,5.83566666667,7.89693333334,4.88546666667,3.73753333333,5.43366666667,7.68385333333,3.92186666667,6.75733333333
469.40,11.3590666667,5.84246666667,7.90513333333,4.89646666667,3.75186666667,5.43826666667,7.68316666667,3.9248,6.75726666667
469.75,11.3416666667,5.8552,7.92740000001,4.90766666667,3.77153333333,5.45213333333,7.68954,3.92066666667,6.76786666667
470.11,11.3278,5.86266666667,7.94633333334,4.91673333333,3.77506666667,5.45246666667,7.69171333333,3.92166666667,6.76493333333
470.46,11.3049333333,5.87946666667,7.95413333333,4.9212,3.7854,5.44486666667,7.6902,3.91586666667,6.77146666667
470.81,11.2764666667,5.88306666667,7.95413333334,4.92446666667,3.80693333333,5.43646666666,7.68358666667,3.91653333333,6.7732
471.16,11.2458666667,5.90046666667,7.97206666666,4.934,3.82526666667,5.4364,7.70965333333,3.9214,6.78946666666
471.51,11.2191333333,5.91106666666,7.97826666667,4.9508,3.83506666667,5.43346666667,7.72024666667,3.93386666667,6.78886666667
471.87,11.1861333333,5.92486666667,7.97759999999,4.9586,3.8366,5.42226666667,7.71715333333,3.91773333333,6.77206666667
472.22,11.1780666667,5.96726666667,8.0332,5.01626666667,3.8672,5.46673333333,7.75728666667,3.96306666667,6.81293333333
472.57,11.1732,5.97913333333,8.04486666667,5.02,3.8566,5.46633333333,7.75516666667,3.97153333333,6.8078
472.92,11.1706666667,6.00486666667,8.07013333333,5.05126666667,3.86926666667,5.4766,7.76976,3.99726666667,6.82966666667
473.27,11.1408,6.01573333333,8.08213333334,5.06653333333,3.8762,5.47726666666,7.77962666667,3.9988,6.82506666667
473.62,11.0999333333,6.02033333333,8.08860000001,5.0724,3.85626666667,5.46386666667,7.764,3.9998,6.8138
473.98,11.0798,6.0488,8.10766666666,5.09633333333,3.87013333333,5.4784,7.77805333333,4.01306666667,6.82533333333
474.33,11.0438,6.0636,8.10866666666,5.10506666667,3.8652,5.4748,7.78224666667,4.00253333333,6.8272
