wavelength,Back_ThlPecm,Belly_ThlPecm,Breast_ThlPecm,Crissum_ThlPecm,Crown_ThlPecm,DorTail_ThlPecm,Patch10_ThlPecm,Rump_ThlPecm,Throat_ThlPecm,WingTip_ThlPecm
216.32,-42.8847777778,72.9045555555,6.62766666667,14.035,-88.1093333332,-2.3391111111,-1.36444444443,-8.9668888889,53.801111111,-29.4347777778
216.70,-75.1207777777,77.2946666664,-10.8695555554,0.966222222223,-122.222222222,-19.3235555556,-15.7004444444,-27.7777777778,48.3092222221,-48.7923333333
217.08,-95.277777778,71.6666666666,-20.5555555556,2.22222222223,-150.277777778,-36.6666666667,-18.0555555555,-45.8333333333,54.4444444446,-58.3333333333
217.46,-44.6713333333,84.8071111112,8.16322222223,19.7278888889,-98.1858888889,-2.9477777778,15.6463333333,-8.84333333333,65.5327777778,-15.1926666667
217.83,-15.1708888889,101.923111111,33.3333333333,34.8291111111,-64.9572222222,31.4102222222,40.1708888889,15.3845555556,82.4786666668,10.8974444445
218.21,-43.275,91.5206666668,15.2044444445,17.5436666667,-114.035111111,18.1287777778,24.8536666667,-21.9298888889,75.4386666668,-4.97077777777
218.59,-105.555666667,72.2221111113,-18.5183333334,-30.3703333333,-176.666666667,-21.8517777777,-1.852,-65.1852222223,43.3335555556,-53.7037777779
218.97,-51.1695555556,91.8127777778,19.2983333333,-10.8188888889,-103.216444444,9.3568888889,20.7602222222,-26.9007777778,62.573,-15.2046666667
219.34,-29.1111111111,68.6666666666,13.5555555556,-10.4444444444,-67.5555555555,-2.22222222223,16.6666666667,-13.7777777778,44.6666666667,-13.3333333333
219.72,-57.3644444445,54.521888889,-7.23522222223,-28.9404444445,-99.7415555556,-26.6151111111,-14.2117777778,-41.3437777778,15.7624444444,-46.7701111111
220.10,-59.523888889,53.1746666667,-11.3756666666,-30.1586666666,-94.9735555554,-27.5132222222,-20.1059999999,-30.9523333333,14.8146666667,-50.794
220.47,-78.3333333333,36.6666666667,-17.2222222223,-47.2222222222,-116.666666667,-43.3333333334,-35.0,-40.5555555555,-5.27777777776,-70.2777777778
220.85,-34.0618888889,29.3261111111,2.18577777777,-21.3115555555,-64.6629999999,-20.0364444444,-7.46822222223,-6.37522222221,10.5646666667,-31.5118888889
221.23,-45.7627777778,21.8454444444,-5.64977777777,-25.9887777778,-71.3747777778,-26.177,-4.5198888889,-8.09800000001,0.941555555567,-38.0413333333
221.61,-55.5556666667,5.1852222222,-15.1852222222,-36.2962222222,-79.4446666667,-38.5185555556,-13.5185555556,-16.4814444444,0.000111111100001,-53.7037777778
221.98,-46.1905555556,11.9048888889,-6.19055555553,-25.3966666667,-62.0635555556,-27.9363333333,-6.98422222223,-6.50799999999,5.23799999997,-42.8573333333
222.36,-25.2777777778,30.4166666667,16.1111111111,0.97222222222,-32.7777777778,-7.91666666667,11.3888888889,17.0833333333,18.6111111111,-14.7222222222
222.74,-19.0294444444,31.2898888889,21.8391111111,2.68177777778,-25.6702222222,1.277,14.4317777778,22.0945555556,24.9043333334,-1.78811111111
223.11,-33.6076666666,21.8106666667,12.7572222222,-3.70388888889,-34.7051111111,-3.56644444443,1.78344444443,14.2663333333,18.6557777778,-12.2085555556
223.49,-37.6451111111,24.8754444444,22.7198888889,-3.15088888888,-45.6051111111,5.9701111111,8.12599999999,16.2521111111,25.7047777778,-10.7795555556
223.87,-56.6036666666,15.0944444444,18.8678888889,-18.8678888889,-63.3122222222,-6.07977777777,3.77355555557,8.1761111111,27.4633333333,-14.6752222222
224.24,-57.3097777778,20.273,20.2728888889,-13.2553333333,-64.5223333333,-4.67844444447,8.77177777779,6.43266666669,18.5184444444,-10.1363333333
224.62,-34.4445555556,25.2381111111,17.7776666667,-3.80966666668,-40.6348888889,4.6031111111,17.4604444444,8.8888888889,22.6985555556,-0.158666666657
225.00,-30.9858888889,23.9437777778,22.8482222222,4.22533333333,-35.3676666667,13.3018888889,15.9624444445,1.40844444443,27.3864444444,5.47733333333
225.38,-23.8482222222,21.9513333334,20.4607777778,3.92955555556,-30.6234444444,10.5688888889,3.92966666666,-2.84555555556,23.5771111111,0.948777777777
225.75,-17.9951111111,26.6908888889,18.3576666667,7.72966666667,-24.7585555555,15.942,0.241444444443,-0.48311111111,24.2754444445,5.91777777777
226.13,-27.6022222222,18.3625555556,8.88888888889,-1.98822222222,-32.7484444445,3.74266666667,-15.3216666667,-12.8655555555,11.1111111111,-2.924
226.51,-37.4395555556,8.21266666667,-2.65711111112,-19.9274444445,-51.6907777778,-11.4734444445,-31.5217777778,-28.9855555556,1.44922222221,-20.8936666667
226.88,-39.1111111111,0.555555555533,-9.88888888889,-20.6666666667,-56.5555555555,-21.0,-40.7777777778,-36.5555555555,-6.66666666666,-29.4444444444
227.26,-37.4485555556,-3.60077777777,-14.9176666667,-23.7654444444,-59.5678888889,-26.7488888889,-40.0204444444,-36.214,-9.77366666668,-27.2635555555
227.64,-27.2655555555,-2.52166666666,-14.1845555555,-13.6327777778,-43.7352222222,-20.2522222222,-31.3634444445,-25.2165555556,-5.595,-17.4938888889
228.01,-16.4727777778,3.16533333333,-5.81422222223,-3.48855555556,-29.651,-7.04133333335,-19.5735555556,-12.3384444445,2.19644444444,-8.59177777778
228.39,-17.0158888889,-2.60333333332,-11.3016666667,-8.12711111111,-33.2698888889,-11.3651111111,-21.5238888889,-16.9525555556,-1.07922222222,-14.0317777778
228.76,-11.5691111111,0.401,-2.7491111111,-3.55088888889,-26.0595555555,-6.47188888889,-15.292,-9.67933333334,3.32188888889,-7.38833333333
229.14,-8.5,2.27777777779,-4.0,-2.44444444447,-24.0,-5.88888888889,-15.2222222222,-5.83333333333,2.88888888889,-5.38888888889
229.52,-9.57444444444,-0.00011111109,-8.33333333332,-4.66899999999,-28.2506666666,-8.27433333332,-18.1442222222,-7.21022222221,0.649999999997,-7.565
229.89,-16.8913333333,-8.02833333333,-15.7995555556,-11.8175555556,-34.682,-14.9647777778,-25.0482222222,-14.9004444445,-7.51444444443,-14.8362222222
230.27,-15.8728888889,-12.8306666667,-21.6271111111,-10.7805555556,-36.2432222222,-17.3941111111,-24.4045555556,-15.0133333333,-8.39955555554,-16.2037777778
230.65,-18.6507777778,-13.6244444444,-25.7936666667,-9.52377777778,-33.2673333333,-16.2696666667,-20.3702222222,-14.6824444444,-6.15077777779,-15.0131111111
231.02,-19.1855555556,-12.6294444444,-25.1206666667,-8.21255555557,-30.7108888889,-14.7687777778,-16.1492222222,-13.0435555556,-4.27866666667,-11.9393333333
231.40,-18.8615555556,-10.631,-21.8793333333,-6.3098888889,-26.6116666667,-10.2194444444,-13.5803333333,-11.1111111111,-2.53777777778,-10.0823333333
231.78,-29.1863333333,-15.6494444444,-28.0124444444,-14.867,-35.7588888889,-19.3271111111,-22.4568888889,-18.9358888889,-10.2504444444,-16.4321111111
232.15,-25.1995555555,-12.055,-24.9817777778,-12.9266666667,-33.4787777778,-19.8256666666,-22.0767777778,-18.7364444445,-12.9991111111,-14.8874444444
232.53,-20.6071111111,-7.04122222222,-18.6692222222,-8.0748888889,-26.0335555556,-14.341,-18.7984444444,-12.0801111111,-9.8837777778,-11.6925555556
232.90,-23.0157777778,-8.53166666668,-23.2802222222,-11.442,-27.1164444444,-16.3361111111,-20.7671111111,-15.2778888889,-11.2434444444,-12.8306666667
233.28,-31.8377777778,-14.3874444445,-27.9202222222,-21.154,-35.4702222222,-25.7123333333,-27.3504444445,-23.1481111111,-17.6638888889,-19.5867777778
233.66,-29.5857777778,-13.7408888889,-21.762,-19.3951111111,-30.1116666667,-24.3261111111,-22.8795555556,-21.3017777778,-15.9106666667,-14.3984444444
234.03,-18.8352222222,-5.16933333333,-12.8341111111,-12.7153333333,-19.3702222222,-15.3297777778,-13.1314444445,-12.4181111111,-6.29833333334,-5.88222222221
234.41,-19.0971111111,-4.86122222223,-11.8634444445,-15.5093333334,-18.4605555556,-12.5578888889,-14.6412222222,-13.3681111111,-5.67122222223,-5.43977777778
234.78,-25.6455555555,-13.5735555556,-19.7598888889,-22.3423333333,-24.8646666667,-18.859,-23.4834444444,-19.3994444445,-13.5134444444,-11.4715555556
235.16,-17.5788888889,-6.02522222222,-12.4377777778,-17.7997777778,-16.252,-11.719,-15.0913333333,-11.4981111111,-6.85466666666,-7.07577777778
235.54,-16.9934444444,-6.318,-11.8192222222,-17.5924444444,-16.0675555555,-10.5665555556,-12.854,-9.47722222221,-6.80822222222,-5.39233333333
235.91,-14.7415555556,-5.28066666667,-10.0108888889,-14.4664444444,-13.8063333333,-6.65577777778,-9.901,-6.21577777778,-3.30033333334,-5.50044444445
236.29,-15.7802222222,-7.03333333333,-9.98811111112,-14.8347777778,-11.9976666667,-4.07811111112,-7.62422222223,-4.90544444446,-0.64988888889,-5.49633333333
236.66,-19.2635555556,-11.7028888889,-12.4918888889,-19.0006666667,-12.8861111111,-5.12833333332,-9.73055555557,-7.69233333334,0.394444444445,-5.25966666668
237.04,-21.5852222222,-14.225,-16.9143333333,-23.213,-16.8435555555,-6.4401111111,-11.9603333334,-10.2618888889,-3.82166666667,-10.8987777778
237.41,-12.6716666667,-6.49177777778,-10.7365555556,-14.3568888889,-9.42555555555,1.623,-4.05733333333,-5.86766666666,0.312111111111,-6.6168888889
237.79,-3.32766666667,4.68122222222,-2.93266666667,-3.7788888889,0.225666666667,11.7878888889,5.13255555555,2.48166666666,7.83988888889,0.225777777777
238.17,0.563222222222,7.62922222222,1.07511111111,1.53588888889,1.68966666667,13.4153333333,8.09011111111,5.17133333332,9.01177777778,2.45777777778
238.54,2.00677777778,8.95744444446,3.72022222222,3.23055555556,1.07688888889,12.8242222222,11.111,5.48211111112,9.54466666668,4.50322222222
238.92,8.40611111112,14.7731111111,11.3192222222,10.4868888889,5.65955555555,17.6446666667,15.5638888889,10.2787777778,13.1917777778,12.3594444445
239.29,5.51455555556,10.2126666667,7.51633333332,8.86433333334,2.49177777778,14.2155555556,10.7434444445,6.57677777778,7.43477777779,9.92644444444
239.67,8.33322222222,12.5541111111,10.3896666667,10.9668888889,5.55533333333,14.5382222222,12.3736666667,8.15288888889,9.19899999999,12.013
240.04,7.88911111111,11.5024444444,9.30433333333,8.79244444443,5.691,12.8574444444,11.3217777778,6.86533333333,6.71477777779,13.3392222222
240.42,7.7878888889,11.162,9.41133333332,7.45811111111,4.79455555556,12.5824444444,10.0708888889,6.79866666666,5.78388888888,13.8763333333
240.79,8.07499999999,11.2187777778,9.90533333333,7.92422222223,5.10344444444,12.3601111111,9.90533333333,7.12744444444,6.91211111111,14.7285555556
241.17,7.38866666667,10.7163333333,9.70100000001,8.44155555557,5.753,11.694,9.71988888889,7.08766666667,6.95622222222,15.0592222222
241.54,5.05511111111,8.7531111111,8.04066666667,6.90422222222,4.631,10.4155555556,7.413,6.24255555556,5.39444444444,14.0967777778
241.92,4.22166666667,6.52844444443,6.403,5.30444444443,2.93466666667,9.11811111111,5.82233333332,5.33588888889,4.20588888889,13.2922222222
242.29,3.00477777778,5.41433333333,5.325,4.87877777778,2.33533333333,8.28511111111,4.86388888889,4.46233333333,3.73344444444,12.9406666667
242.67,2.64755555555,5.39377777778,5.45,4.91477777778,2.46433333333,7.87222222222,4.23877777778,4.47833333333,3.394,11.9981111111
243.05,2.93833333333,5.68533333333,5.58966666667,4.82433333333,2.993,8.364,4.56466666667,4.85166666667,3.84033333333,11.521
243.42,2.89233333333,5.981,5.49655555555,5.05166666667,2.42122222222,7.91766666666,4.72444444444,5.07777777778,4.39733333334,11.1244444445
243.80,1.62388888889,4.55188888889,4.25777777778,3.65677777778,0.84388888889,7.173,3.11977777778,4.05322222222,3.65677777778,9.69177777777
244.17,-0.01277777778,3.16922222222,2.91444444444,2.67277777778,-0.687111111111,6.02011111111,1.61644444445,2.53266666667,2.94,8.05644444445
244.55,-0.424333333333,2.82133333333,2.32222222222,2.68422222222,-1.08588888889,4.96866666667,1.23611111111,1.88522222222,2.784,7.04122222222
244.92,-0.453555555554,2.53011111111,1.95722222222,1.98122222222,-1.12177777778,5.10811111111,1.02633333333,1.69477777778,2.16011111111,6.28944444444
245.30,0.574444444446,3.06777777778,2.634,2.47144444445,-0.650444444443,6.15722222222,0.986555555554,2.34155555556,2.89433333333,7.13277777778
245.67,1.98544444445,3.58955555556,3.26688888889,3.07122222222,-0.215111111111,7.15966666667,1.42811111111,2.83633333333,3.75577777778,7.727
246.05,1.60622222222,3.37022222222,3.11577777778,2.58933333333,-0.359777777778,6.82811111111,1.00933333333,2.57133333333,3.63366666667,7.29333333333
246.42,1.89166666667,3.48111111111,3.15533333333,2.50355555556,0.0715555555554,7.14511111111,1.26377777778,2.893,3.62422222222,7.73322222222
246.79,2.20477777778,3.51344444444,3.10133333333,2.91333333333,0.571222222222,7.83633333333,1.51822222222,3.29644444444,3.82433333333,8.60266666667
247.17,1.95322222222,3.14277777778,2.75755555556,2.62222222222,0.155333333334,7.63022222222,1.17588888889,2.87255555556,3.20344444445,8.54966666667
247.54,1.74944444444,2.64644444445,2.58222222222,2.31955555556,0.0256666666666,7.75344444444,1.24955555555,2.47988888889,2.99244444444,8.56088888889
247.92,2.36244444444,3.09955555555,2.71822222222,3.14322222222,0.575,8.11133333333,1.88111111111,2.69322222222,3.08088888889,9.02377777778
248.29,3.42577777778,4.1,3.67111111111,3.92844444444,1.62411111111,8.98466666667,2.91111111111,3.67733333333,4.01422222222,10.1183333333
248.67,3.75266666667,4.54855555556,3.77111111111,4.32188888889,2.00188888889,9.25011111111,3.208,4.00366666667,4.40755555556,10.8112222222
249.04,3.37833333333,4.31633333333,3.15,4.05,1.35633333333,8.68977777778,2.55433333333,3.52422222222,3.76488888889,10.5851111111
249.42,2.82633333333,3.70366666667,2.53833333334,3.47611111111,0.375111111111,7.88277777778,1.98911111111,2.91344444444,3.26822222222,9.98588888889
249.79,2.40911111111,4.03444444444,2.31577777778,3.58144444445,0.309111111111,7.501,1.92733333333,2.58911111111,3.22911111111,9.92433333333
250.17,3.12288888889,4.64177777778,2.82966666667,4.49533333333,0.586,7.98055555556,2.38244444444,2.93011111111,3.58555555555,10.3708888889
250.54,3.46211111111,5.04222222222,3.12811111111,5.09144444444,0.700666666667,8.13777777778,2.41933333333,3.21777777778,3.845,10.1986666667
250.92,3.78211111111,6.14366666666,3.66,5.17655555556,0.76688888889,8.061,2.89311111111,3.39855555556,4.30511111111,10.1525555556
251.29,3.32677777778,5.86088888889,3.04444444445,4.40244444444,2.33331872342e-13,6.76322222222,2.35155555555,2.79822222222,3.84655555555,9.24255555555
251.66,4.74855555555,7.46055555556,3.95077777778,5.39588888889,1.614,7.761,3.47233333334,3.96966666667,4.77666666667,10.717
252.04,4.97455555556,7.95166666666,4.24455555555,5.12822222222,2.07444444445,7.894,3.28444444444,4.17755555556,4.85933333333,11.4951111111
252.41,3.51666666667,6.69811111111,2.433,3.74333333333,0.640333333334,6.31377777778,1.58588888889,2.65944444444,3.03377777778,9.97822222221
252.79,2.58277777778,5.78333333333,1.53944444444,2.61311111111,-0.202555555554,5.55044444445,0.810333333332,2.01555555556,1.93433333333,9.14622222221
253.16,2.76244444444,5.74922222222,1.94711111111,3.03755555556,0.153,6.02444444444,1.66155555556,2.477,2.19166666667,9.29655555556
253.54,3.39188888889,6.51666666666,2.74433333333,3.70022222222,1.17166666667,6.78377777778,2.64155555555,3.51522222222,2.48733333333,10.0524444444
253.91,4.111,7.35244444445,3.62422222222,4.44244444444,1.82255555556,7.36255555556,3.59322222222,4.62888888889,3.07555555555,10.9351111111
254.28,3.71433333333,7.20355555557,3.45666666667,3.68233333333,1.49222222222,7.42877777778,3.65,4.50888888889,2.469,11.1003333333
254.66,3.02511111111,7.29888888888,3.374,2.93522222222,1.32711111111,7.09622222222,3.60988888889,3.88,1.87822222222,11.2011111111
255.03,3.32644444445,6.18577777778,3.27966666667,2.81277777778,1.58733333333,6.99088888889,3.805,4.10833333333,1.70411111111,11.0294444444
255.41,3.09988888889,5.92033333333,3.1,2.80811111111,2.27333333333,7.54911111111,4.109,3.96322222222,2.11533333334,11.3055555555
255.78,2.38811111111,5.191,2.715,2.57666666667,1.82266666667,7.15188888889,3.78333333333,3.83355555556,1.78477777778,10.0427777778
256.15,1.19188888889,3.40155555555,1.87455555556,1.52711111111,0.260555555556,6.046,2.84277777778,2.843,0.893777777778,8.04488888888
256.53,2.70366666666,4.70766666667,3.771,2.71555555555,1.68388888889,7.23344444444,4.18588888889,4.24522222222,2.60877777778,9.26122222222
256.90,2.87211111111,4.93466666667,4.00322222222,3.12711111111,1.54133333333,7.45155555556,3.83655555556,4.12488888889,2.91622222222,9.02655555555
257.28,3.27855555555,5.451,4.10555555555,3.737,2.09266666667,8.08155555556,3.59744444444,4.27488888889,3.75688888889,9.06833333333
257.65,2.57777777778,4.87111111111,3.45777777778,2.91555555556,1.72444444444,7.84888888889,2.92444444445,3.28888888889,3.27111111111,8.26666666667
258.02,2.11322222222,3.98033333333,2.98922222222,2.19,1.39855555556,7.30755555556,2.34366666667,2.65877777778,2.70477777778,7.79144444444
258.40,1.84522222222,3.88111111111,2.72511111111,2.17355555555,1.73355555556,7.04633333333,2.32466666667,2.70566666667,2.73833333333,7.97866666667
258.77,2.27955555556,3.77255555556,2.83644444444,2.44633333333,1.75711111111,7.20655555556,2.30811111111,2.85944444444,2.75055555556,8.11955555556
259.15,2.38422222222,3.99444444444,2.70944444445,2.42022222222,1.61522222222,7.31266666667,2.23966666667,2.67833333333,2.74544444444,8.35522222222
259.52,3.03966666667,4.61155555555,3.39366666667,2.80377777778,2.02477777778,7.79755555555,2.60555555556,3.32288888889,3.17188888889,8.93033333334
259.89,3.31877777778,4.901,3.71977777778,2.95288888889,2.16844444444,8.048,2.60477777778,3.45088888889,3.41566666667,9.22477777779
260.27,3.878,5.71977777778,4.16877777778,3.549,2.79477777778,8.55666666667,3.10666666667,4.017,4.00433333333,9.85477777777
260.64,3.832,5.60133333333,3.99777777778,3.49644444444,2.64733333333,8.56322222222,3.06155555555,3.89833333333,3.886,9.78544444446
261.01,4.02166666666,5.64422222222,4.08766666667,3.48488888889,2.95644444444,8.66677777778,3.28666666667,4.06711111111,3.98033333333,9.95911111111
261.39,4.24977777778,5.606,4.31677777778,3.48111111111,3.162,8.75955555556,3.66588888889,4.20344444444,3.95555555556,10.3258888889
261.76,4.61922222222,5.67455555556,4.48511111111,3.71522222222,3.35177777778,8.84922222222,3.83188888889,4.35533333333,4.13888888889,10.536
262.13,4.76122222222,5.61277777778,4.40422222222,3.76777777778,3.39677777778,8.72133333333,3.88233333333,4.29877777778,4.06066666667,10.5342222222
262.51,5.29033333333,6.05377777778,4.82922222222,4.259,3.62933333333,8.87988888889,4.031,4.58622222222,4.40288888889,10.8136666667
262.88,4.96611111111,5.86533333333,4.39055555555,3.95766666667,3.45322222222,8.58944444444,3.73822222222,4.49488888889,4.28655555556,10.7493333333
263.25,4.73688888889,5.68544444444,4.34411111111,3.54655555555,3.23266666667,8.28944444444,3.29888888889,4.25366666667,3.891,10.5552222222
263.63,4.49466666667,5.27466666667,4.00577777778,3.43055555556,3.06688888889,8.13022222222,3.04066666667,3.97266666667,3.45011111111,10.0932222222
264.00,3.90477777778,4.34511111111,3.17377777778,2.95366666667,2.18677777778,7.192,2.43522222222,3.29433333333,2.54888888889,9.32211111112
264.37,3.15322222222,3.31822222222,2.425,2.06466666667,1.494,6.26122222222,1.674,2.38744444445,1.43411111111,8.78388888889
264.75,3.36422222222,3.67366666667,2.76088888889,2.54955555555,2.18777777778,6.59288888889,1.96888888889,2.66255555556,1.66711111111,9.18777777777
265.12,2.86344444445,3.46566666667,2.73677777778,2.34277777778,2.00066666667,6.552,1.62877777778,2.365,1.66588888889,9.00622222222
265.49,2.25855555555,3.111,2.04011111111,2.033,1.34077777778,5.81422222222,0.670333333332,1.66844444444,1.20944444445,8.43733333332
265.87,2.19655555555,3.46922222222,2.12555555556,2.09688888889,1.57111111111,5.886,0.831444444446,1.84133333333,1.40755555556,8.53788888888
266.24,2.58388888889,3.91677777778,2.66555555555,2.43444444445,2.04688888889,6.57555555556,1.28522222222,2.183,1.95166666666,8.77877777779
266.61,2.35444444445,3.60444444445,2.209,1.94455555555,1.561,6.54766666667,1.11122222222,1.73277777778,1.75255555556,8.28044444444
266.98,2.49888888889,3.79333333333,2.46677777778,2.07611111111,1.58244444445,6.76633333333,1.32622222222,1.73655555556,1.96088888889,8.25322222222
267.36,2.66588888889,3.93988888889,2.54166666667,2.64711111111,1.92011111111,7.09677777778,1.74011111111,2.13133333333,2.39222222222,8.57555555555
267.73,2.96566666667,4.27855555555,2.97788888889,2.912,2.05277777778,7.41733333333,1.98711111111,2.50622222222,2.78066666667,8.90322222223
268.10,3.78288888889,5.34366666666,3.86433333333,3.4,2.88944444444,8.48266666667,2.81422222222,3.44077777778,3.66688888889,9.73588888889
268.48,4.00877777778,5.55255555555,3.94,3.44244444445,3.07077777778,8.90355555556,2.79055555556,3.72844444444,4.04877777778,9.80722222221
268.85,4.23366666667,5.62033333333,4.09266666667,3.29766666667,3.02722222222,9.02522222222,2.99344444444,4.025,4.29,9.78633333335
269.22,4.65233333333,5.87511111111,4.28544444444,3.67966666667,3.14055555556,9.11555555557,3.246,4.38,4.22977777778,9.86588888888
269.59,5.08444444444,6.32966666667,4.68933333334,3.89877777778,3.617,9.48133333333,3.57911111111,4.84088888889,4.70544444444,10.0713333333
269.97,5.00055555555,6.20544444444,4.60544444444,3.86877777778,3.48966666667,9.20055555554,3.51066666667,4.78455555555,4.66333333333,9.88477777778
270.34,4.77733333333,5.86677777778,4.321,3.62077777778,3.17977777778,9.10888888888,3.22644444445,4.53355555555,4.46111111111,9.62755555556
270.71,5.23222222222,6.26966666666,4.83655555556,4.34544444444,3.80366666667,9.50722222221,3.89922222222,4.95155555556,4.94166666667,10.2088888889
271.09,5.45444444445,6.36911111111,4.98277777778,4.48211111111,3.79844444445,9.51766666667,4.07766666666,5.10788888889,5.22333333333,10.3984444445
271.46,5.60888888889,6.41155555555,4.90366666667,4.45844444445,3.77166666667,9.32044444443,4.07311111111,5.15888888889,5.23311111111,10.211
271.83,5.27144444444,6.04144444444,4.43266666667,4.05666666667,3.48355555556,8.91088888889,3.76777777778,4.87722222222,4.92777777778,10.0477777778
272.20,4.83355555556,5.533,3.85422222222,3.70511111111,3.13211111111,8.331,3.37122222222,4.42722222222,4.63033333333,9.76622222222
272.58,4.65911111111,5.37011111111,3.82444444445,3.67444444444,2.98544444444,8.19188888889,3.53733333333,4.42511111111,4.48677777778,9.65811111111
272.95,4.29133333333,4.99488888889,3.47355555555,3.33722222222,2.65144444444,7.95833333333,3.28033333333,3.92222222222,4.12877777778,9.30833333334
273.32,4.14433333333,4.96255555556,3.339,3.30833333333,2.64311111111,7.87711111111,3.18577777778,3.68033333333,4.17466666667,9.21177777779
273.69,4.06677777778,4.99777777778,3.35511111111,3.16222222222,2.65711111111,7.87422222222,3.19277777778,3.62766666667,4.15033333333,9.27533333332
274.06,4.11866666667,5.02011111111,3.427,3.24411111111,2.85133333333,8.10355555556,3.19488888889,3.81088888889,4.14988888889,9.54044444442
274.44,4.36111111111,5.275,3.49244444444,3.50588888889,3.12633333333,8.15244444444,3.45644444445,4.27533333333,4.23444444444,9.83977777778
274.81,4.12066666667,4.75788888889,3.01844444444,3.10222222222,2.90222222222,7.72055555555,2.94388888889,4.03255555556,3.92555555556,9.39022222221
275.18,4.30122222222,4.87033333333,3.11077777778,3.35744444444,3.24355555556,7.74411111111,2.91655555556,4.00255555556,3.86488888889,9.28066666668
275.55,4.069,4.646,3.05555555556,3.21066666667,3.138,7.57566666666,2.77422222222,3.63733333333,3.62788888889,9.18100000001
275.93,4.08333333334,4.81466666667,3.21444444444,3.445,3.45488888889,7.66588888889,2.95433333333,3.42566666667,3.68577777778,9.07455555555
276.30,4.20033333333,4.92044444444,3.38,3.59,3.65522222222,7.77588888889,2.78522222222,3.13522222222,3.54,8.841
276.67,4.44555555556,5.14533333333,3.65,4.02244444444,4.088,7.98955555556,2.90977777778,3.28233333333,3.78588888889,8.90611111111
277.04,5.25122222222,5.81977777778,4.39122222222,4.96966666666,4.904,8.54577777778,3.50066666666,4.23533333333,4.55711111111,9.65744444445
277.41,5.39144444444,5.84577777778,4.42733333333,4.86644444444,4.87655555556,8.58188888889,3.61966666667,4.32122222222,4.65944444444,9.64711111111
277.79,5.17633333333,5.50222222222,4.26011111111,4.72844444444,4.61133333334,8.48466666667,3.736,4.20933333333,4.58077777778,9.36033333332
278.16,4.88366666667,5.42122222222,4.08744444444,4.60966666667,4.38144444444,8.30666666667,3.74766666667,3.98077777778,4.51855555556,9.042
278.53,4.72855555556,5.16988888889,4.21111111111,4.55088888889,4.00822222222,8.38144444444,3.61244444444,3.76444444444,4.79955555556,8.93444444445
278.90,4.47655555555,5.10888888889,4.10011111111,4.26088888889,3.51311111111,8.361,3.35255555555,3.533,4.59711111111,8.61677777778
279.27,4.10133333333,4.77822222222,3.73533333333,3.82077777778,3.08866666667,8.13277777778,3.09344444445,3.26911111111,4.32222222222,8.39366666667
279.64,3.92388888889,4.80811111111,3.53144444444,3.57611111111,2.97511111111,8.07133333333,2.84611111111,3.09922222222,4.08288888889,8.24522222222
280.02,3.702,4.53777777778,3.10211111111,3.17111111111,2.64511111111,7.86611111111,2.59088888889,3.176,3.953,7.98911111111
280.39,3.48055555556,4.45611111111,2.99277777778,3.25122222222,2.58166666666,7.86,2.81111111111,3.35144444444,4.10688888889,8.33811111111
280.76,3.52166666667,4.56177777778,2.96211111111,3.20933333333,2.57477777778,7.87388888889,2.878,3.54977777778,4.37077777778,8.40566666666
281.13,2.56255555556,3.734,2.006,2.37533333333,1.35866666667,6.97566666667,1.64588888889,2.38,3.31922222222,7.5
281.50,2.50522222222,3.72455555556,2.04677777778,2.37611111111,1.25477777778,6.92377777778,1.49966666667,2.33166666667,3.35955555556,7.49777777778
281.87,2.82877777778,3.93955555555,2.19977777778,2.72911111111,1.68755555556,6.96344444444,1.60511111111,2.67255555556,3.47966666667,7.69222222222
282.25,3.08277777778,3.68811111111,2.28655555555,2.59133333334,1.72344444444,6.93188888889,1.592,2.71011111111,3.34111111111,7.74055555556
282.62,3.10577777778,3.73688888889,2.16533333333,2.34655555556,1.72811111111,6.74766666667,1.59188888889,2.63955555556,3.03966666667,7.56833333333
282.99,3.083,3.78522222222,2.40055555556,2.57688888889,2.011,6.71155555555,1.79044444445,2.75377777778,3.12311111111,7.85966666667
283.36,3.37,3.97177777778,2.69055555555,2.78755555556,2.41477777778,6.87166666666,2.20122222222,3.05533333333,3.30377777778,8.10244444444
283.73,3.72633333333,4.29777777778,3.087,3.20355555556,2.72244444444,7.18944444444,2.59833333333,3.55322222222,3.66222222222,8.46033333333
284.10,4.20611111111,4.64911111111,3.49066666667,3.68333333333,3.02577777778,7.48233333333,3.01477777778,3.88666666667,3.80666666667,8.96066666667
284.47,3.84511111111,4.25188888889,3.03155555555,3.19766666667,2.52933333333,7.06788888889,2.47966666667,3.49511111111,3.27577777778,8.48633333334
284.85,3.714,4.02777777778,2.86211111111,3.03477777778,2.27266666667,6.93133333333,2.27944444444,3.16922222222,2.87922222222,8.37633333334
285.22,4.16188888889,4.49566666667,3.36655555556,3.43411111111,2.96911111111,7.47155555556,2.95888888889,3.72033333333,3.34988888889,8.725
285.59,4.31433333334,4.58866666666,3.51422222222,3.58711111111,3.243,7.61022222222,3.11722222222,3.92077777778,3.38855555555,8.85633333334
285.96,4.30722222222,4.62544444445,3.56277777778,3.49688888889,2.99822222222,7.614,3.01822222222,3.74288888889,3.39555555556,8.87377777778
286.33,3.83422222222,4.344,3.17777777778,3.18433333333,2.50188888889,7.182,2.61622222222,3.29877777778,3.10611111111,8.38388888889
