wavelength,Back_OreFram,Belly_OreFram,Breast_OreFram,Crissum_OreFram,Crown_OreFram,DorTail_OreFram,Patch10_OreFram,Rump_OreFram,Throat_OreFram,WingTip_OreFram
628.27,9.82591666667,13.7915833333,13.0196666667,13.1245833333,9.17208333333,11.1208657407,40.5410833333,13.8386666667,13.12275,10.9901666667
628.61,9.84616666667,13.8318333333,13.0465416667,13.19075,9.20508333333,11.1392777778,40.59475,13.85625,13.1674166667,11.01525
628.94,9.81091666668,13.8388333333,13.0512916667,13.2163333333,9.19799999999,11.1273009259,40.5770833334,13.8455833333,13.1881666667,11.01325
629.27,9.86158333333,13.881,13.1087916667,13.298,9.23716666667,11.1495555556,40.6325833333,13.879,13.2246666667,11.0393333333
629.60,9.93775000001,13.99225,13.2077916667,13.40525,9.31958333333,11.2395092593,40.781,13.9728333333,13.356,11.13075
629.94,9.94141666668,14.0091666667,13.2232916667,13.435,9.32608333333,11.2244074074,40.811,13.9754166667,13.3429166666,11.1410833334
630.27,9.897,14.00375,13.1906666667,13.4139166667,9.27891666667,11.1929814815,40.8159166667,13.9375833333,13.329,11.11725
630.60,9.89800000001,14.0716666667,13.1977916666,13.4380833334,9.2775,11.1899583333,40.8428333334,13.9744166667,13.3748333334,11.12625
630.93,9.96391666667,14.1299166667,13.2705,13.5020833334,9.31441666666,11.2078611111,40.8775,14.0195833333,13.4595,11.1595833333
631.26,9.98233333335,14.1644166667,13.2925,13.52625,9.34491666667,11.2200277778,40.8829166667,14.00725,13.5110833333,11.1875833334
631.60,10.0101666667,14.2226666666,13.3450416666,13.5833333333,9.37724999999,11.254074074,40.9114166667,14.06025,13.5836666667,11.2144166667
631.93,10.0765,14.313,13.399125,13.6494166667,9.41483333334,11.2998333333,40.9426666667,14.1176666667,13.6431666666,11.275
632.26,10.0235833333,14.2965,13.385375,13.6251666667,9.33925000001,11.2417361111,40.9258333333,14.04675,13.6229166667,11.2130833333
632.59,10.1003333333,14.34725,13.42975,13.64125,9.36433333334,11.2727824074,40.8744166666,14.0805833333,13.6786666667,11.2385833333
632.92,10.13825,14.4178333333,13.48675,13.72325,9.40658333333,11.3257546296,40.92325,14.12225,13.7845833333,11.2944166667
633.26,10.1134166667,14.4193333333,13.480875,13.7101666667,9.36983333334,11.2873472223,40.9040833334,14.0628333333,13.7775833333,11.2451666667
633.59,10.0710833333,14.424,13.4661666667,13.6990833333,9.29966666667,11.2376759259,40.8389166667,14.032,13.7869166667,11.2051666667
633.92,10.1445833333,14.5341666667,13.6063333334,13.7958333333,9.36699999999,11.3000416666,40.9185833333,14.1109166667,13.9023333334,11.27
634.25,10.1379166667,14.51025,13.6382083334,13.79575,9.35216666666,11.3181990741,40.858,14.0804166667,13.881,11.2589166667
634.58,10.0800833333,14.49275,13.6292916667,13.8083333333,9.33808333334,11.307212963,40.8215833333,14.0495833333,13.8720833333,11.2458333333
634.91,10.1099166667,14.5275,13.7019583333,13.8771666667,9.36933333334,11.3533888889,40.8996666667,14.1325,13.9309166667,11.2680833333
635.25,10.15675,14.5965833334,13.78575,13.9561666667,9.42216666666,11.3847453704,40.9450833333,14.1805,13.9998333334,11.29375
635.58,10.1213333333,14.6013333333,13.820875,13.969,9.39683333335,11.3652268519,40.9499166666,14.1521666667,14.0236666667,11.2341666667
635.91,10.1538333334,14.66,13.8675416667,14.01625,9.44116666667,11.4171296297,40.9355833333,14.2191666667,14.0911666667,11.2825
636.24,10.1415833333,14.6941666667,13.9025833333,14.0904166667,9.47641666668,11.4477222223,40.9485,14.2545833333,14.1260833333,11.30925
636.57,10.1789166667,14.7479166667,13.9644583333,14.1405833333,9.48391666667,11.5036435185,40.9390833333,14.2941666667,14.1976666667,11.3484166667
636.90,10.2133333333,14.8125833334,14.0677083333,14.2414166667,9.53941666667,11.5788796296,40.96,14.39475,14.2743333333,11.4150833333
637.23,10.18,14.80425,14.0593333333,14.2348333334,9.53199999999,11.5703796296,40.9076666667,14.3786666667,14.291,11.3856666667
637.56,10.1500833333,14.7615833333,13.9857083333,14.2283333333,9.48108333332,11.5503148148,40.87825,14.3188333333,14.2641666667,11.3599166667
637.90,10.1541666666,14.79275,13.9997916667,14.273,9.51691666667,11.5511666667,40.934,14.31975,14.339,11.3465
638.23,10.1864166667,14.8228333333,14.01725,14.3021666667,9.50283333333,11.5721296297,40.9500833334,14.3313333333,14.3748333333,11.3555833333
638.56,10.16625,14.8715833333,13.999125,14.309,9.50908333334,11.5727222222,40.9131666666,14.3028333333,14.3938333333,11.344
638.89,10.17375,14.9044166667,14.0165416666,14.3328333333,9.49274999999,11.5959722222,40.9259166666,14.2834166667,14.401,11.3738333333
639.22,10.19,14.9113333334,14.049875,14.3703333333,9.502,11.6111527778,40.8958333333,14.2779166667,14.435,11.4214166667
639.55,10.13325,14.85725,14.032125,14.3571666667,9.44025,11.5760324074,40.9253333333,14.2101666667,14.4065833333,11.3918333334
639.88,10.0961666666,14.8461666667,14.018125,14.3148333333,9.36675,11.579037037,40.944,14.156,14.3744166667,11.35225
640.21,10.0125,14.7895,13.9600416666,14.2385833333,9.30816666666,11.4922407407,40.8801666666,14.0774166667,14.2815,11.2964166667
640.54,9.999,14.8053333333,13.9104583334,14.1818333333,9.24416666667,11.4838796296,40.8558333333,14.041,14.2634166667,11.3025833334
640.87,10.03125,14.8895,13.984375,14.2514166666,9.28299999999,11.5709907408,40.9920833333,14.0828333333,14.3450833334,11.3604166666
641.20,9.98808333334,14.8796666667,13.9582916667,14.2694166667,9.24641666667,11.5212731481,40.91275,14.0491666667,14.32125,11.3364166667
641.53,10.0124166667,14.97025,14.0104166667,14.3296666667,9.26925,11.550087963,40.92575,14.1211666667,14.3543333333,11.3985833333
641.87,10.0235,15.0254166667,14.0381666667,14.37225,9.28941666668,11.5413935185,40.9640833334,14.128,14.4035,11.4061666666
642.20,10.0324166667,15.0484166667,14.0547083333,14.4134166667,9.25383333332,11.5491203703,40.996,14.1185,14.4209166667,11.4050833333
642.53,9.99191666667,15.02325,14.0234166667,14.3883333333,9.19583333332,11.4828009259,40.966,14.0838333333,14.4144166667,11.34125
642.86,9.95916666667,15.0621666667,13.959,14.3791666666,9.15724999999,11.458412037,41.0255833333,14.0668333333,14.4124166667,11.2895833334
643.19,10.065,15.1996666667,14.046125,14.4750833333,9.25183333332,11.5414305555,41.0665833333,14.1679166666,14.5183333333,11.3595833333
643.52,10.071,15.2654166667,14.0874583333,14.5653333333,9.28916666667,11.5268564815,41.0960833333,14.1975833333,14.60275,11.3826666667
643.85,10.0390833333,15.2601666667,14.0834166667,14.589,9.28358333334,11.5108379629,41.1101666667,14.2063333333,14.64175,11.33825
644.18,10.0309166667,15.28825,14.0803333334,14.629,9.27749999999,11.5058472222,41.1303333334,14.1765833333,14.66425,11.3098333333
644.51,10.0494166667,15.31025,14.1180416667,14.6675,9.31516666667,11.4742453704,41.13425,14.1801666667,14.6680833333,11.3070833334
644.84,10.11125,15.3936666667,14.2143333333,14.7298333333,9.37283333332,11.5419675926,41.22775,14.2311666667,14.78125,11.407
645.17,10.1336666667,15.4035833333,14.2599166666,14.7819166666,9.35950000001,11.5734166667,41.2414166667,14.2530833333,14.8535,11.4305833333
645.50,10.1090833333,15.3973333333,14.266125,14.7950833333,9.35391666667,11.5889907407,41.25725,14.2391666667,14.8701666667,11.4540833333
645.83,10.10875,15.3975833333,14.2822916666,14.79925,9.32966666667,11.5860925926,41.2736666667,14.23825,14.9139166666,11.4888333333
646.16,10.1085,15.3995,14.3095833333,14.8558333333,9.34758333333,11.6293564815,41.2708333333,14.2320833334,14.9625833333,11.5474166667
646.49,10.14,15.4239166667,14.4018333333,14.926,9.4,11.6873796296,41.2269166666,14.2839166667,15.0355,11.6055833333
646.82,10.1010833333,15.4534166667,14.454125,14.9624166667,9.40316666666,11.6997407407,41.2413333333,14.2771666667,15.0549166666,11.6580833333
647.15,10.13275,15.4690833333,14.4810416667,14.9645,9.40208333333,11.7294722222,41.2793333333,14.275,15.0779166667,11.6726666667
647.48,10.1741666667,15.5575833333,14.55225,15.0378333333,9.42150000002,11.790875,41.33875,14.2445833333,15.13325,11.7344166667
647.81,10.14075,15.5530833333,14.5792916667,15.0875833334,9.43291666666,11.7785601852,41.30475,14.23225,15.1656666667,11.7169166667
648.14,10.2016666667,15.6198333333,14.63125,15.181,9.42099999998,11.8262314815,41.2735833333,14.2439166667,15.25525,11.7781666666
648.47,10.1408333333,15.6300833333,14.5979166667,15.2068333334,9.36441666666,11.8081481481,41.2431666667,14.2035833333,15.2529166667,11.704
648.80,10.01675,15.5850833333,14.5479166666,15.1455833333,9.27066666667,11.7209537037,41.2429166667,14.0780833333,15.2125,11.6245833333
649.13,10.0455,15.6235,14.587375,15.179,9.28933333332,11.7570185185,41.2046666666,14.0965,15.2406666667,11.6405
649.46,10.1341666667,15.7938333333,14.7368333333,15.33075,9.44591666667,11.9001018519,41.2911666667,14.2128333333,15.4038333333,11.7554166667
649.79,10.14975,15.85275,14.7902916667,15.36275,9.48466666668,11.9238009259,41.3140833333,14.2471666667,15.44,11.7619166667
650.11,10.1760833334,15.907,14.8345,15.3985833333,9.50358333333,11.9583148148,41.377,14.2308333333,15.4509166667,11.7669166666
650.44,10.1689166666,15.9095833333,14.834,15.4503333333,9.47350000001,11.9759074074,41.3274166666,14.1971666667,15.5145,11.7249166667
650.77,10.12875,15.8840833333,14.8135833333,15.4546666667,9.43216666667,11.9392638889,41.2851666667,14.1660833333,15.5175833333,11.6994166667
651.10,10.1870833333,15.9054166666,14.8789583333,15.5294166667,9.48575,11.9711435185,41.2654166666,14.2346666667,15.60775,11.7508333333
651.43,10.20825,15.94625,14.9254583333,15.5715833333,9.52741666667,11.9874259259,41.3325833333,14.2590833333,15.6525833333,11.8035833333
651.76,10.1705,15.9265833333,14.9204166667,15.5743333333,9.53883333335,11.9689675926,41.3421666667,14.2509166667,15.6484166667,11.7790833334
652.09,10.15825,15.8974166667,14.92225,15.55975,9.55458333332,11.9482268519,41.3194166667,14.2435833333,15.647,11.77125
652.42,10.1976666667,15.9286666667,14.9146666667,15.57,9.57524999998,11.9676481481,41.3335,14.27225,15.6635833333,11.80525
652.75,10.16775,15.9721666667,14.9100833333,15.6199166667,9.55516666667,11.9601157408,41.3525,14.25725,15.6568333333,11.814
653.08,10.0945,15.88875,14.870875,15.5800833334,9.47375,11.8488935185,41.2664166667,14.1666666667,15.5553333333,11.6883333333
