wavelength,Back_DelCasf,Belly_DelCasf,Breast_DelCasf,Crissum_DelCasf,Crown_DelCasf,DorTail_DelCasf,Patch10_DelCasf,Patch11_DelCasf,Rump_DelCasf,Throat_DelCasf,WingTip_DelCasf
778.16,10.5388666667,50.4418,42.8401333333,44.8759333333,15.2324666666,12.5692,4.89306666667,12.0786666667,9.05046666667,41.1748666667,15.8940666667
778.47,10.4736666667,50.2683333333,42.8139333333,44.7489333333,14.9600666667,12.5512666667,4.77753333333,11.9977333334,8.94413333333,41.1472666667,15.2967333333
778.78,9.78086666668,50.1197333334,42.8746,44.7328,14.5894666667,11.9894666667,3.92073333333,11.3060666667,8.54233333333,40.9173333333,14.5369333333
779.09,9.95866666667,50.2783333333,42.8714666667,45.0680666667,14.9022666666,12.2912,3.8188,11.1841333333,8.88113333333,41.2434,14.6536666667
779.40,10.8481333333,50.8898,43.6061333333,45.5397333333,15.5398666667,13.2443333333,4.67366666667,11.5599333333,9.78646666667,41.8030666666,15.7118
779.71,10.7516666667,50.8296666667,43.5340666667,44.9176666667,14.9386,12.8900666667,4.33666666667,11.1051333333,9.54180000001,41.5872666667,15.4597333333
780.02,10.9324,50.7059333333,43.3959333333,44.7305333334,14.6500666667,12.7614,4.68866666667,10.9921333333,9.84199999999,41.269,15.3829333333
780.33,10.1646666667,50.5302,42.9616666667,44.5095333333,13.8634666667,12.0171333333,4.00966666667,10.2009333333,9.27480000001,41.1212666667,14.8506666667
780.64,10.4986666667,51.5396666666,43.8820666667,45.6255333333,13.973,12.2733333333,4.28966666667,10.0657333333,9.53273333334,42.0634,15.4216666667
780.95,11.5076666667,52.1938666667,44.5073333333,46.0497333333,14.8253333333,12.9240666667,5.2188,10.9663333333,10.4878666667,42.7383333333,16.3613333333
781.26,11.2216666667,52.1467333333,44.3572666667,45.8947333333,14.6346666666,12.5934,4.89306666667,10.4880666667,10.2966,42.6284666667,16.1148666667
781.57,10.3089333333,51.8178,43.8049333333,45.8405333333,13.665,11.8634,4.33826666667,9.65866666668,9.65846666667,42.2309333333,15.5122
781.88,9.84073333333,51.6135333333,43.3998666667,45.8367333333,13.0877333333,11.7398,3.83793333333,9.097,9.39580000001,42.2509333333,15.5046666667
782.19,10.2244666667,52.2478666667,43.5243333333,46.1709333333,13.0986666667,12.201,4.33506666667,9.56119999999,9.96313333333,42.5594,16.0134
782.50,10.3453333333,51.9122666667,43.2602,45.7636666667,13.0212,12.138,4.64146666667,9.72113333333,9.76766666666,41.846,16.3346
782.81,10.123,51.5120666667,42.4926,45.5567333333,12.9811333333,11.6183333333,4.30046666667,9.50479999999,9.5778,41.5287333333,15.9520666667
783.12,11.0176666667,52.2254666667,42.8429333333,46.4798,14.0342,12.319,5.4188,10.4439333333,10.4437333333,42.3490666667,16.7834666667
783.43,10.5294,52.4507333333,42.7563333333,46.4426,14.0868666667,12.1656666667,5.14586666667,10.3257333333,10.2170666667,42.2402666667,16.7819333333
783.74,10.4058666667,52.7738,42.6066,46.3868666667,14.3295333333,12.1869333333,5.4316,10.5834,10.249,42.1632,16.7450666667
784.05,10.3998666667,52.1816666667,42.2696666667,45.9891333333,14.5393333333,12.7168666667,5.88073333333,10.9349333333,10.3724666667,42.0800666667,16.6937333334
784.36,9.40666666668,51.6632,41.7253333333,45.7695333333,14.0925333333,12.2084,5.11386666667,10.2139333333,9.4272,41.8012666666,15.6866
784.67,9.71273333333,52.1429333334,42.248,46.3937333333,14.5308,12.6471333333,5.4972,10.7912,9.5868,42.584,16.1065333333
784.98,10.3036,52.6423333333,42.513,46.3875333333,15.7626666666,12.9634,6.04553333333,11.6719333333,10.2059333334,43.1064,16.74
785.29,9.93406666665,52.5199333333,42.1898,46.0411333333,15.6621333333,12.242,5.5128,11.6998,9.59326666667,42.3983333333,16.5102
785.60,10.1629333333,52.6118666667,42.4835333333,46.0908666666,15.9626,12.0915333333,5.54973333333,11.932,9.46933333334,42.7401333333,16.5451333333
785.91,10.4265333333,53.0419333333,42.8511333333,46.195,16.1151333333,12.2164666667,5.8758,12.3620666667,9.65666666668,43.2119333333,16.4966
786.22,10.9948,53.0872,43.8700666667,46.5299333333,16.3146,12.9572666667,6.63246666667,13.2786,10.1197333333,43.7196666667,17.0188666667
786.53,10.3936666667,53.0345333333,43.9648,46.3476666667,15.8723333333,12.8514,6.239,13.0482666667,9.52466666667,43.3400666667,16.9178666667
786.84,11.3253333333,53.0617333333,44.5129333333,46.9782,16.5143333333,13.5983333333,6.9582,13.7508666667,10.0199333333,43.7972,17.5214666667
787.14,12.1668666667,52.5174,44.6270666667,47.1637333333,17.1255333334,14.2319333333,7.56533333333,14.1173333333,10.6118,43.6328,18.0179333333
787.45,13.6065333333,53.4327333333,45.5679333333,48.0756666667,18.3178,15.0713333333,8.72746666667,15.3569333333,12.1229333333,44.6119333333,19.2054
787.76,14.6872666667,54.1615333333,46.5821333333,48.8365333333,19.1053333333,15.8598666667,9.77333333334,16.4158666667,13.3092,44.9381333333,20.2842
788.07,14.8214,54.1546666667,46.8393333333,48.8748666667,19.0535333333,15.9642666667,9.79773333333,16.3512,13.6546666667,44.7500666667,20.5774
788.38,14.7987333333,54.3964666667,47.2794,49.2912666667,18.5585333333,15.9458,9.40533333333,16.1802,13.6037333333,44.9850666667,20.5225333333
788.69,15.7538,55.0570666667,47.9579333333,49.964,19.2852666666,16.6065333333,10.4264,16.985,14.5885333333,45.8978,21.4235333333
789.00,15.4572,54.8416666667,47.5172,49.9064666666,18.8838666666,16.3680666667,9.94873333333,16.3682,14.1900666667,45.2669333333,21.3030666667
789.31,15.5250666667,55.378,47.8359333333,50.7008666667,19.2532,16.4983333333,10.2234,16.4064,14.6556,45.6932666667,21.8916
789.62,15.2090666667,54.9631333333,47.2446666667,50.3874666667,19.2249333333,16.0330666667,10.2152666667,15.8856666667,14.4218666667,44.9938,21.642
789.92,15.5929333333,54.8022666667,47.4572,50.7002666667,19.4957333333,15.9352666667,10.5446666667,15.8604666667,15.0016666667,45.0669333333,21.6185333333
790.23,15.1916,54.6486666667,47.1007333333,50.5108,19.0294666667,15.3639333333,10.0895333333,15.3065333333,14.9681333333,45.096,21.0984
790.54,14.6759333333,54.9565333333,47.0207333333,50.5076,18.5502666667,14.7294,9.3388,14.8831333334,14.3219333333,45.1503333333,20.7014
790.85,13.2918666667,54.2392666667,46.2517333333,49.6542,17.3236666667,13.4717333333,8.0636,13.4578,12.9184,44.1700666667,19.4261333333
791.16,12.1471333333,53.3548,45.3232666667,48.9604,16.6845333333,12.6332,7.19553333333,12.3258666667,12.0472,43.4869333334,18.7780666666
791.47,11.5677333333,53.2234666667,44.8131333333,48.7618,16.4907333333,12.2491333333,6.8352,11.7143333333,11.6263333333,43.1647333333,18.0512666667
791.78,11.0939333333,52.3528,44.1492666667,47.9106666666,16.2312666667,11.8110666666,6.68133333333,11.1526666667,11.0721333333,42.305,17.4313333333
792.08,10.1031333333,51.1038,43.0094666667,46.6298,15.3863333333,10.8608666667,5.49666666667,9.92653333333,10.0220666667,41.0302666667,16.3282
792.39,11.4534,51.3739333333,43.7526,47.0427333333,16.6811333333,12.5306666667,7.31746666667,11.4028,11.6704,41.6122666667,17.1872666667
792.70,11.3356666667,50.8432666667,43.2066666667,46.0512666667,16.475,12.4863333333,6.52193333333,11.2703333334,11.198,40.8757333333,16.4966666667
793.01,11.6228,51.4910666667,43.6769333333,46.63,16.9882666667,13.2894666667,6.57173333333,12.0321333333,11.3596,41.4766666667,16.9664
793.32,11.2449333333,51.1644,43.1325333333,46.2286666667,16.6046,13.1362666667,6.1774,12.0627333333,10.6608,41.2341333333,16.7944
793.62,11.5797333333,51.7029333333,43.4202666667,46.4276,16.826,13.5436,6.7392,12.6594,10.7101333333,41.1304666667,17.087
793.93,11.8064,51.6988666667,43.6702666667,46.6523333334,16.8530666667,13.6129333333,6.975,12.8172,10.8602666667,41.1469333333,17.154
794.24,12.5666666667,52.0412,43.777,47.1920666666,17.3730666667,14.3131333333,7.66786666666,13.3618,11.4448,41.6188,17.7635333333
794.55,12.5106666667,52.5247333333,43.8794666667,47.4256,17.2056666667,14.4042666667,7.73753333333,13.3049333333,11.1488666667,41.8226666667,17.6098666667
794.86,12.5070666667,52.5279333333,44.1595333333,47.367,17.1078,14.3348,7.89213333333,13.6204,11.0925333333,41.9258,17.7451333333
795.16,12.369,52.1125333333,44.2736,47.4713333333,16.8713333333,14.1866666667,7.67253333333,13.6663333333,11.169,41.8383333333,17.8357333333
795.47,13.4096,53.2570666667,45.6133333333,49.0160666667,17.8032666667,15.2876666667,8.80806666667,14.6292666667,12.1067333333,43.1599333333,18.8704
795.78,12.1064666667,52.7655333333,45.3487333333,48.7556666667,16.8385333333,14.2024666667,7.64813333333,13.782,11.3565333333,42.762,18.0442666667
796.09,12.2582,52.9005333333,46.0874,49.3055333333,16.8516666667,14.4781333333,8.25833333333,13.8918666667,11.8047333333,43.1902,18.4850666667
796.40,11.5990666667,53.2764666667,46.162,49.3034666667,16.0981333333,13.7952,7.4484,13.3048,11.6772,43.2053333333,18.1378
796.70,12.4645333333,54.2442666667,46.8643333333,49.7598666667,17.0268,14.6894,8.36866666667,14.1172666667,12.9024666667,43.7569333333,19.2444666667
797.01,12.4671333333,53.1601333333,46.1262,49.023,16.8816,14.5668666667,8.1498,14.2758666667,13.0214,43.4301333333,19.2930666667
797.32,12.8206,53.4997333333,46.4657333333,49.2307333333,17.6368,15.1282,8.76626666667,14.7817333333,13.7560666667,43.7422,19.6396
797.63,11.9971333333,53.5383333334,46.596,48.9643333333,17.3136,14.2239333333,7.8474,14.2452,12.9868666667,43.1176666667,18.8052666667
797.93,12.116,53.6985333333,46.5592,48.9294666667,16.9352,13.9276666667,7.38273333333,14.1639333333,13.0182,42.9286666667,18.2383333333
798.24,13.1027333333,54.3350666667,46.7963333333,49.5064666666,17.7512666667,14.6739333333,7.93506666667,14.6306666667,13.8378,43.1351333333,18.746
798.55,13.5729333333,55.7827333333,47.7454,50.5916666667,18.5318,15.4980666667,7.9924,15.4980666667,14.4044666667,44.1048,19.2883333333
798.85,13.0836666667,55.3461333333,47.1735333333,50.1476,18.5318666667,15.6866,7.58226666667,15.4294666667,14.5666666667,43.7609333333,18.8572
799.16,13.965,55.4796,47.131,50.0836666667,18.9877333333,16.2785333333,7.53426666667,15.7382,14.6956666667,44.0335333333,19.2845333333
799.47,14.1123333333,55.1202666667,46.4452,49.4081333333,18.6177333333,16.3115333333,7.08673333333,15.8304666667,14.2726666667,43.6503333333,19.0072
799.78,14.409,54.1418666667,45.7894666667,48.8025333333,18.5660666667,15.9496666667,6.81926666667,15.4766,13.9663333333,42.8680666667,18.6269333333
800.08,14.2293333334,53.202,45.0906,48.3352,17.8138,15.1564,6.24953333333,14.6542,13.0783333333,42.2866,17.5666
800.39,15.2471333333,54.2824666667,46.3028666667,49.1973333333,18.7663333333,15.9351333333,7.36253333333,15.176,13.8947333333,43.2502666667,18.4023333333
800.70,15.1398666667,53.805,45.6514666667,48.8328,18.2014666667,15.5874666667,6.9624,14.8600666667,13.5652,42.9816,18.7051333333
801.00,15.4918666667,53.5642666667,45.4320666667,48.7852666667,18.4468666667,15.9936666667,7.734,15.3964,14.2174,43.2416666667,19.2751333333
801.31,15.1644,52.6055333333,44.6087333333,47.8092,18.2707333333,16.0718666667,8.15333333333,15.3521333333,14.4678,42.6526,19.5462666667
