wavelength,Back_CamPauf,Belly_CamPauf,Breast_CamPauf,Crissum_CamPauf,Crown_CamPauf,DorTail_CamPauf,Rump_CamPauf,Throat_CamPauf,WingTip_CamPauf
261.76,9.11046666666,7.09313333333,8.19256666667,6.34266666667,5.38926666667,8.8346,7.81223333333,5.4978,11.3286666667
262.13,9.2642,7.02696666667,8.1196,6.4837,5.27473333334,8.84759999999,7.91986666667,5.52093333333,11.4739333333
262.51,9.2414,7.19313333333,8.01283333333,6.47706666667,4.98206666667,8.6606,7.91333333333,5.462,11.3654
262.88,9.85600000001,7.9367,8.68906666667,7.093,5.54186666666,9.31233333333,8.53593333334,6.03313333333,12.1715333333
263.25,9.97519999999,8.29006666667,8.98516666667,7.44096666667,5.71633333333,9.62913333333,8.88546666667,6.2294,12.5648666667
263.63,9.65886666667,8.2342,9.07413333334,7.49843333333,5.52633333333,9.53226666667,8.92943333333,6.18586666667,12.5278
264.00,10.1088666667,8.17186666667,9.39406666667,7.76423333333,5.58126666666,9.8278,9.15513333333,6.43493333333,12.7748666667
264.37,10.3829333333,8.2893,9.77526666667,8.04323333333,5.82213333333,10.1922666667,9.3065,6.6126,12.8947333333
264.75,10.1198666667,8.06833333334,9.57153333333,7.81223333333,5.81333333333,9.93826666668,9.11040000001,6.358,12.5455333333
265.12,10.0104666667,7.87633333333,9.42526666666,7.43163333333,5.9586,10.0143333333,9.08923333334,6.23966666667,12.5293333333
265.49,9.71513333334,7.94633333333,9.32273333334,7.0782,6.0208,9.7396,8.87513333334,6.3508,12.2882666667
265.87,9.55513333333,7.6694,9.04900000001,6.6317,6.2136,9.88513333333,8.81879999999,6.27033333333,11.8573333333
266.24,8.96146666665,7.40393333333,8.7675,6.22906666667,6.17626666667,9.43593333334,8.56263333333,6.08026666667,11.4263333333
266.61,8.43346666667,6.72266666667,8.4382,6.00826666667,5.92153333333,9.25320000001,8.09039999999,5.77546666667,10.9392
266.98,7.87366666667,6.01943333333,8.04753333333,5.61396666667,5.43846666667,8.74473333333,7.52723333333,5.33573333333,10.4446666667
267.36,8.51366666667,6.41216666667,8.36523333333,6.12573333333,5.90466666667,9.02853333334,7.993,5.78826666667,10.8638666667
267.73,8.74239999999,6.75976666667,8.60716666667,6.48786666667,6.27506666667,9.43519999999,8.29186666667,6.2498,11.0464
268.10,8.36113333333,6.62776666667,8.52086666666,6.3111,6.04993333333,9.18613333333,8.17226666667,6.12766666667,10.6972666667
268.48,7.99333333333,6.39493333333,8.25953333334,6.01983333333,5.92466666667,8.79313333334,7.97126666667,5.74,10.4538
268.85,7.91673333333,6.44103333333,8.2903,5.91706666667,5.6982,8.55433333333,7.78006666667,5.64633333333,10.3624
269.22,7.92953333334,6.67476666667,8.42260000001,5.9747,5.75046666667,8.58533333333,7.82206666667,5.6456,10.2726666667
269.59,7.497,6.26713333333,7.71533333333,5.76663333333,5.43146666667,8.26693333333,7.38133333333,5.22133333333,9.81213333333
269.97,7.3476,6.1117,7.70503333333,5.6139,5.13846666667,8.1274,7.13583333333,5.2476,9.7388
270.34,8.11933333334,6.64016666667,8.28343333333,6.16533333333,5.58293333333,8.69526666666,7.60266666667,6.05273333333,10.115
270.71,8.20186666667,6.42823333333,8.1763,6.02926666667,5.69586666667,8.62279999999,7.47813333333,6.01706666667,9.93180000001
271.09,8.07586666667,6.38113333333,7.96093333333,5.9643,5.52433333333,8.56286666666,7.4918,5.94553333333,9.71673333333
271.46,7.31293333333,5.59326666667,7.26166666667,5.20713333333,4.74353333333,7.96626666667,6.60613333333,5.12493333333,8.8958
271.83,7.30846666666,5.55183333333,7.2717,5.13536666667,4.69033333333,7.9236,6.56683333333,4.86353333334,8.8386
272.20,7.31453333333,5.5292,7.06326666667,5.12616666667,4.7852,7.83193333333,6.56296666667,4.841,8.83893333333
272.58,7.13973333333,5.32333333333,6.64243333333,4.85946666667,4.54326666666,7.636,6.23883333333,4.62513333333,8.5062
272.95,6.8704,4.92446666667,6.38693333333,4.66913333333,4.39453333333,7.47106666667,6.03363333333,4.4026,8.21733333333
273.32,6.6896,4.55136666667,5.90933333333,4.383,4.11373333333,7.21393333333,5.78806666667,4.18466666667,7.88466666667
273.69,6.74086666666,4.4558,6.03976666667,4.29453333333,4.148,7.3372,5.83496666667,4.16933333333,7.93113333333
274.06,6.615,4.16976666667,5.6796,4.1471,4.06413333333,7.12946666667,5.65176666667,3.82546666667,7.72786666667
274.44,6.1636,3.6764,5.08996666667,3.8652,3.7426,6.72853333333,5.19033333333,3.31026666667,7.26473333333
274.81,6.0,3.76333333333,4.88983333333,3.73743333333,3.6336,6.59613333333,5.1558,3.04213333333,7.2288
275.18,6.03966666667,3.6328,4.8181,3.6492,3.73426666667,6.46373333333,4.9627,2.82286666667,7.1586
275.55,5.95613333333,3.55463333333,4.64663333333,3.67903333333,3.8392,6.37726666667,4.9121,2.93773333333,7.08993333334
275.93,5.99593333333,3.36873333333,4.5492,3.66503333333,3.89313333333,6.19593333333,4.80683333333,3.0098,6.90813333333
276.30,6.08946666667,3.41606666667,4.56396666667,3.78753333333,3.93673333333,6.36806666667,4.8049,3.15146666667,6.8522
276.67,5.97093333333,3.35753333333,4.63346666667,3.78796666667,3.9262,6.339,4.70983333333,3.16433333333,6.7506
277.04,5.8158,3.34876666667,4.4274,3.6278,3.9182,6.1396,4.3773,3.03126666667,6.4174
277.41,5.57366666667,3.15316666667,4.4908,3.5525,3.7484,5.84953333333,4.03866666667,2.89513333333,6.28266666666
277.79,5.3494,2.9587,4.3279,3.60586666667,3.54386666667,5.5638,3.82143333333,2.74313333334,6.06233333333
278.16,5.09866666667,2.80593333333,4.2738,3.51813333333,3.38993333333,5.3246,3.57063333333,2.69193333333,5.81986666667
278.53,5.03566666667,2.8867,4.3997,3.3372,3.33833333333,5.31806666667,3.5014,2.49353333333,5.87553333333
278.90,4.76486666667,2.5633,4.1756,3.04626666667,3.01713333333,5.03786666667,3.23096666667,2.3698,5.5716
279.27,4.66313333333,2.51123333333,4.05586666667,3.10096666667,2.9336,5.02753333333,3.1724,2.529,5.65853333333
279.64,4.90673333333,2.75986666667,4.22086666667,3.2122,3.1764,5.1662,3.3136,2.7264,5.6038
280.02,4.46486666667,2.5347,3.6502,2.92006666667,2.80906666667,4.80146666667,2.9749,2.44333333333,5.28653333333
280.39,4.13253333333,2.22673333333,3.37993333333,2.5102,2.43826666667,4.44113333333,2.58083333333,1.90706666667,4.98213333333
280.76,4.04346666667,2.0402,3.1588,2.32553333333,2.39293333333,4.36686666667,2.56743333333,1.72246666667,4.83953333333
281.13,3.9516,1.91366666667,2.99306666667,2.19946666667,2.26513333333,4.3766,2.619,1.68406666667,4.84913333333
281.50,4.20366666667,1.96703333333,2.99306666667,2.31273333333,2.42106666667,4.53733333333,2.8098,1.77826666667,5.1138
281.87,4.0736,1.80113333333,2.6092,1.9969,2.1348,4.1294,2.41873333333,1.51273333333,4.79666666667
282.25,4.06853333333,1.7037,2.54433333333,1.96653333333,2.10826666667,4.2458,2.53166666667,1.48506666667,4.92833333333
282.62,3.9538,1.57866666667,2.2845,1.89253333333,1.98326666667,4.16993333333,2.43,1.65073333333,4.71246666667
282.99,4.08253333333,1.63273333333,2.36683333333,2.03726666667,2.1696,4.31713333333,2.5154,1.86226666667,4.93186666667
283.36,3.94906666667,1.59716666667,2.19823333333,1.7845,2.00413333333,4.18966666667,2.2337,1.63546666667,4.52846666667
283.73,3.94013333333,1.63076666667,2.23693333333,1.85206666667,1.93013333333,4.10013333333,2.18053333333,1.59086666667,4.65446666667
284.10,3.97926666667,1.78696666667,2.4016,1.95003333333,1.9684,4.20226666667,2.2773,1.5998,4.76073333333
284.47,4.155,1.96083333333,2.53126666667,2.08173333333,2.26206666667,4.3584,2.49736666666,1.86286666667,5.03033333333
284.85,3.9882,1.85066666667,2.33143333333,1.94713333333,2.11853333333,4.19493333333,2.24713333333,1.7514,4.8978
285.22,3.9898,1.88513333333,2.39193333333,2.0017,2.27046666667,4.11386666667,2.28486666667,1.7466,5.02713333333
285.59,3.94773333333,2.02156666667,2.4212,1.99483333333,2.361,4.22713333333,2.22226666666,1.9212,4.93093333333
285.96,4.14393333334,2.16396666667,2.623,2.1565,2.58413333334,4.55993333334,2.5343,2.14166666667,5.16993333333
286.33,4.44773333333,2.62096666667,2.9674,2.50046666667,2.93933333333,4.83326666667,2.82946666667,2.462,5.49973333333
286.70,4.41446666667,2.51113333333,2.93073333333,2.44416666667,2.90713333333,4.75233333333,2.68816666667,2.3468,5.52993333333
287.07,4.72493333333,2.91423333333,3.19736666667,2.7096,3.15,4.8706,2.91163333334,2.44426666667,5.74833333333
287.44,4.8534,2.93893333333,3.37936666667,2.7939,3.28233333333,4.91933333333,3.06646666667,2.50666666667,5.998
287.82,4.9858,3.04593333333,3.45016666667,2.93406666667,3.46186666667,5.14453333333,3.20306666667,2.6434,6.11526666667
288.19,5.3204,3.37116666667,3.7471,3.18756666667,3.8102,5.58133333333,3.42256666667,2.9508,6.44753333333
288.56,5.27806666667,3.33506666667,3.7759,3.2207,3.7444,5.58686666667,3.34273333333,2.88986666667,6.36306666667
288.93,5.51986666667,3.59303333333,4.00533333333,3.42233333333,3.8638,5.81486666667,3.58263333333,3.17306666667,6.55873333333
289.30,5.77573333333,3.87663333333,4.22533333333,3.733,3.94326666667,6.0956,3.77023333333,3.41726666667,6.78273333333
289.67,5.9524,4.0877,4.39346666667,4.0025,4.10493333333,6.21466666667,4.0068,3.38893333333,6.87
290.04,5.69046666666,3.86596666667,4.16623333333,3.80666666667,3.92753333333,5.90786666667,3.6753,3.17406666667,6.55366666667
290.41,5.62406666667,3.81336666667,3.9384,3.67966666667,3.8152,5.78153333333,3.5389,3.04013333333,6.38326666667
290.78,5.73913333333,3.98226666667,3.96363333333,3.82883333333,3.86493333333,5.85393333333,3.52636666667,3.01693333333,6.3388
291.15,5.6496,3.92183333333,4.04256666667,3.92703333333,3.89766666667,6.09853333334,3.61113333333,3.0264,6.3578
291.52,5.80513333333,4.1108,4.26203333333,4.13473333333,3.91913333333,6.3442,3.79273333333,3.22933333333,6.52873333333
291.89,5.991,4.3251,4.45783333333,4.38843333333,4.05953333333,6.42646666667,4.00076666667,3.50133333333,6.69013333333
292.26,5.7152,3.9096,4.17783333333,4.05433333333,3.77133333333,5.9808,3.65883333333,3.1164,6.318
292.64,5.74066666667,4.093,4.29663333333,4.14216666667,3.84933333333,5.9768,3.75263333333,3.30246666667,6.39686666667
293.01,5.75153333333,4.30496666667,4.43083333333,4.22753333333,3.90233333333,6.0012,3.8551,3.31266666667,6.5362
293.38,5.53846666667,4.08666666667,4.20096666667,3.92226666667,3.6092,5.6582,3.5788,2.96426666667,6.12446666667
293.75,5.15813333333,3.71996666667,3.79616666667,3.5514,3.07426666667,5.33133333333,3.1856,2.61306666667,5.8856
294.12,5.48326666667,3.98413333333,4.0201,3.7672,3.19073333333,5.54613333333,3.4969,2.755,6.2958
294.49,5.40826666667,3.93296666667,4.0752,3.6832,3.02526666667,5.34313333333,3.44513333333,2.77573333333,6.24966666667
294.86,5.7152,4.1659,4.51153333333,3.95026666667,3.30206666667,5.62793333333,3.86783333333,3.19306666667,6.57373333333
295.23,5.73806666667,4.1611,4.46733333333,3.82163333333,3.23406666667,5.31553333333,3.79766666667,3.2224,6.52973333333
295.60,5.61426666667,4.03326666667,4.31996666667,3.8027,3.16526666667,5.119,3.71083333333,3.15726666667,6.44573333333
295.97,5.35406666667,3.8114,4.15273333333,3.44293333333,2.89866666667,4.86273333333,3.50353333333,2.8676,6.18933333334
296.34,5.69346666667,4.28666666667,4.5924,3.8083,3.20146666667,5.2342,3.91633333333,3.22233333333,6.55713333333
296.71,5.75813333333,4.31206666667,4.63046666667,3.88836666667,3.13213333333,5.3574,3.93456666667,3.1294,6.58853333333
297.08,5.9304,4.37926666667,4.82643333333,4.04776666667,3.27686666667,5.47333333333,3.99496666666,3.39406666667,6.606
297.45,6.0888,4.47716666667,5.0528,4.2382,3.46373333333,5.80833333333,4.1944,3.64566666667,6.82786666667
297.82,6.31273333334,4.74156666667,5.3799,4.51583333333,3.8084,5.92966666667,4.43553333333,3.9382,7.03733333333
298.19,6.49166666667,5.0565,5.71923333333,4.74973333333,4.03806666667,6.18553333333,4.67656666667,4.19813333333,7.2156
298.56,6.73206666667,5.3979,6.0379,5.03376666667,4.21833333333,6.47293333333,4.9669,4.4398,7.42426666667
298.93,7.05226666667,5.77283333333,6.4086,5.3376,4.59226666667,6.87073333334,5.38136666667,4.78093333333,7.8224
299.30,7.22526666667,5.9914,6.6201,5.5043,4.60153333333,7.12333333333,5.5269,5.09153333333,7.99966666667
299.67,7.6972,6.4764,7.099,5.9242,5.12633333333,7.59473333333,5.9913,5.6108,8.4116
300.04,8.12166666667,6.95476666667,7.5124,6.33123333333,5.485,8.00226666667,6.37316666667,6.0068,8.8532
300.41,7.94273333333,6.7755,7.38183333333,6.19236666667,5.40046666667,7.867,6.20763333333,5.94006666667,8.61613333333
300.78,8.1702,6.99383333333,7.54883333333,6.27013333333,5.53813333333,7.97366666667,6.42556666667,6.2702,8.87246666667
301.15,8.40266666667,7.2907,7.8494,6.51826666667,5.75313333333,8.22873333333,6.76123333333,6.4726,9.24020000001
301.52,8.49806666667,7.51943333333,7.91883333333,6.51603333333,5.7698,8.11253333333,6.84556666667,6.56526666667,9.36219999999
301.89,8.68820000001,7.67486666667,8.15446666667,6.66853333333,5.7576,8.277,7.09873333333,6.60426666667,9.63560000002
302.26,8.66340000001,7.6771,8.0885,6.6135,5.66486666667,8.1728,7.0581,6.55713333333,9.61833333333
302.63,8.43066666667,7.3635,7.77656666667,6.4423,5.3792,7.95053333333,6.8286,6.32033333333,9.33899999999
303.00,8.08546666667,7.01073333333,7.44103333333,6.1902,4.8634,7.41106666667,6.37726666667,5.85546666667,9.00193333334
303.37,8.2622,7.11586666667,7.53073333333,6.33906666667,5.08166666667,7.54566666667,6.64123333333,5.9362,9.2336
303.74,8.15199999999,7.03543333333,7.51903333333,6.39993333333,4.91966666667,7.4724,6.58496666667,5.77486666667,9.17046666667
304.10,8.37280000001,7.24473333333,7.75523333333,6.67016666667,5.17833333333,7.67866666667,6.82836666667,6.05346666667,9.35873333333
304.47,8.69286666667,7.5181,8.02183333333,7.06476666667,5.39233333334,7.85406666666,7.11356666667,6.3466,9.71293333333
304.84,8.81733333333,7.72683333333,8.18626666667,7.31206666667,5.61733333333,8.0002,7.25846666667,6.51293333333,9.80086666668
305.21,8.59333333333,7.46963333333,7.91123333333,7.1027,5.30593333333,7.71933333333,6.94246666667,6.12233333333,9.36466666667
305.58,8.59933333333,7.35666666667,8.06203333333,7.16583333333,5.31413333333,7.7484,7.07583333333,6.05773333333,9.32826666668
305.95,8.3766,7.12916666667,7.91586666667,6.9982,5.1534,7.5354,6.89783333333,6.0786,9.07753333333
306.32,8.3384,7.09776666667,8.04156666667,7.03136666667,5.13766666667,7.4378,7.02836666667,6.16966666667,9.07459999999
306.69,8.79126666667,7.631,8.6721,7.39113333333,5.61526666667,7.84793333333,7.39733333333,6.57326666667,9.57853333333
307.06,8.60373333333,7.73133333333,8.58836666667,7.32623333333,5.6102,7.80653333333,7.3551,6.6648,9.46986666667
307.43,8.47706666667,7.86113333333,8.6676,7.38926666667,5.64966666667,7.8322,7.35693333333,6.68826666667,9.32213333333
307.80,8.51473333333,8.04413333334,8.8174,7.2997,5.71613333333,7.80293333333,7.47413333333,6.88766666667,9.39866666667
308.17,8.00806666667,7.6711,8.41896666667,6.79103333333,5.2068,7.34073333333,7.04323333333,6.52433333333,8.94306666667
308.54,8.01293333333,7.64953333333,8.37786666667,6.7211,5.13886666667,7.3076,7.04006666667,6.52786666667,9.03706666665
308.90,7.631,7.24146666667,7.997,6.25973333333,4.7574,6.83606666667,6.65713333333,6.07973333333,8.69773333335
309.27,7.75286666667,7.46043333333,8.2505,6.39366666667,5.00813333333,6.97386666667,6.88333333333,6.39213333333,8.99326666666
309.64,7.82793333333,7.61333333333,8.28323333333,6.51603333333,5.1114,7.071,6.9846,6.587,9.11319999999
310.01,7.99453333333,7.87566666667,8.4668,6.59046666667,5.22906666667,7.1696,7.19316666667,6.79053333333,9.31106666665
310.38,8.29633333333,8.10923333333,8.7296,6.85283333333,5.50633333333,7.57633333333,7.4171,7.01713333333,9.61299999999
310.75,8.2096,7.9303,8.53536666667,6.77413333333,5.42653333333,7.47813333333,7.2845,6.9358,9.5144
311.12,8.247,7.8922,8.57953333333,6.7946,5.33586666667,7.42713333333,7.29366666667,6.9652,9.49299999999
311.49,8.156,7.70203333333,8.45376666667,6.72043333333,5.17473333333,7.27566666667,7.20016666667,6.9104,9.43606666668
311.85,7.83713333333,7.47693333333,8.12926666667,6.39063333333,4.7718,6.962,6.85496666667,6.63866666667,9.14146666667
312.22,7.66053333333,7.29423333333,8.07766666667,6.28263333333,4.57013333333,6.7756,6.75986666667,6.41206666667,9.01906666667
312.59,7.7942,7.5802,8.26996666667,6.39166666667,4.62633333333,6.8592,6.94093333333,6.621,9.05739999999
312.96,7.93546666667,7.74893333333,8.4575,6.59383333333,4.7146,7.02306666666,7.08176666667,6.82933333333,9.19859999999
313.33,7.98,7.81113333333,8.45896666667,6.61986666667,4.73493333333,6.9802,7.12546666667,6.895,9.18360000001
313.70,8.18406666666,8.10063333333,8.74796666667,6.8748,4.96206666667,7.1214,7.28416666667,7.09626666667,9.31179999999
314.07,8.2664,8.17556666667,8.82396666667,6.98246666667,5.1648,7.38246666667,7.30606666667,7.1896,9.3798
314.43,8.07226666667,8.21479999999,8.70156666667,6.96496666667,4.99026666667,7.16906666667,7.15426666667,7.22693333333,9.05380000001
314.80,7.859,8.02486666667,8.56076666667,6.76956666667,4.78713333333,6.87426666667,7.0263,7.0478,8.85833333334
315.17,7.84333333333,8.13246666667,8.5292,6.8218,4.82226666667,6.8436,7.0203,7.03373333333,8.72246666666
315.54,7.88860000001,8.24539999999,8.63573333333,6.8308,4.891,6.80473333333,6.96953333333,6.9496,8.57013333333
315.91,8.15813333333,8.40883333334,8.8407,7.07606666667,5.19233333333,6.96893333333,7.09323333333,7.13773333333,8.64946666667
316.28,8.46760000001,8.76056666666,9.0567,7.43466666667,5.53846666666,7.1836,7.29586666667,7.492,8.83759999999
316.64,8.1962,8.43236666667,8.83373333333,7.22976666667,5.27733333333,6.91053333333,7.0594,7.18413333333,8.58886666667
317.01,8.04453333333,8.25996666667,8.68296666666,7.16093333333,5.2054,6.7206,6.89263333333,7.09233333333,8.24426666667
317.38,7.91253333333,8.08706666666,8.4087,7.07983333333,4.87626666667,6.60486666667,6.56973333334,6.86586666667,8.00433333333
317.75,7.14966666667,7.30983333333,7.59223333333,6.25166666667,3.95126666667,5.71686666667,5.68466666667,6.07993333333,7.21946666667
318.12,6.9064,7.07413333333,7.22833333333,5.99426666667,3.5172,5.25886666666,5.39843333333,5.83006666667,6.85246666667
318.49,6.8596,6.95703333333,7.02903333333,5.89476666667,3.40073333333,5.0556,5.28483333333,5.74733333333,6.74306666667
318.85,7.00426666667,7.24243333333,7.236,6.15756666667,3.58613333333,5.29593333333,5.43023333333,5.9512,6.8602
319.22,6.91326666667,7.1405,7.20403333333,6.07963333333,3.63593333333,5.1558,5.40713333333,5.79253333333,6.90046666667
319.59,6.9232,7.23663333333,7.1963,6.20366666667,3.7014,5.16666666667,5.40276666667,6.02086666667,6.92326666667
319.96,7.00193333334,7.32413333333,7.37836666667,6.30576666667,3.69426666667,5.1768,5.49543333334,5.9152,6.906
320.32,7.20906666667,7.3668,7.47926666667,6.3743,3.8166,5.33286666667,5.50993333333,6.02833333333,6.9562
320.69,7.0786,7.29316666667,7.28473333333,6.29053333333,3.81706666667,5.37153333333,5.27596666667,5.93806666667,6.6868
321.06,7.05673333333,7.34453333333,7.28476666667,6.19663333333,3.68666666667,5.36966666667,5.23826666667,5.80213333333,6.6852
321.43,7.03486666667,7.3229,7.3312,6.17533333333,3.735,5.28706666667,5.37196666667,5.869,6.68473333333
