wavelength,Back_SalSimm,Belly_SalSimm,Breast_SalSimm,Crissum_SalSimm,Crown_SalSimm,DorTail_SalSimm,Patch10_SalSimm,Patch11_SalSimm,Patch12_SalSimm,Patch13_SalSimm,Rump_SalSimm,Throat_SalSimm,WingTip_SalSimm
746.86,18.9092,48.4342666667,32.6854333333,41.2611333333,11.0090666667,14.6219333333,14.5576,14.9649333333,16.7852,41.0102,22.6186666667,59.5099333333,18.4937333333
747.18,18.8110666667,48.2876,32.5605333333,41.2026,11.0447333333,14.6730666667,14.6022666667,14.8719333333,16.7993333333,40.8916,22.5445333333,59.2958,18.5436333333
747.49,18.7268,48.3817333333,32.5760333333,41.3961333333,11.1468,14.7387333333,14.6429333333,14.9071333333,16.916,40.9339333333,22.5374,59.4782666667,18.7132
747.81,18.8296666667,48.4550666667,32.629,41.3860666667,11.2382666667,14.7876,14.6876666667,15.0691333333,17.0031333333,41.0428666666,22.4745333333,59.6318666667,18.8843
748.12,18.9289333333,48.4918666667,32.7684,41.5036666667,11.3542,14.88,14.8868666667,15.1132666667,17.0426,41.1504,22.6018666667,59.6875333333,19.0408666667
748.44,18.8692666667,48.6000666667,32.6605,41.5242666667,11.2098666667,14.7648,14.7648666667,14.9456666667,16.9132,41.133,22.5169333333,59.7490666667,18.9722
748.75,19.1291333333,48.9280666667,32.9092333333,41.7321333333,11.3094,14.9501333333,14.8688666667,15.2284,17.1483333333,41.583,22.8878666666,59.8958666667,19.2174333333
749.07,19.3107333333,48.8333333333,32.8309666666,41.8130666667,11.3874,14.9527333333,14.8514,15.2183333333,17.367,41.8174666667,22.8603333333,59.8151333334,19.1464666667
749.38,19.5490666667,49.1836666667,33.0944,42.0365333333,11.4862,15.2143333333,14.9594,15.4284666667,17.6364666667,42.2056,23.0018,60.2818666667,19.2896333333
749.70,19.2432,49.1555333333,32.8661666667,41.8006,10.9948666667,14.8833333333,14.4455333333,15.1249333334,17.3356,42.1128,22.6096,60.2188,19.0143
750.01,19.2092,49.1122,32.7351666667,41.8233333333,10.9927333333,15.0222,14.4820666667,15.2067333333,17.4198666667,42.2016666667,22.6301333333,60.2598,18.8934666667
750.33,19.3723333333,49.2019333333,32.8695333333,41.8191333333,11.1596666667,15.2729333333,14.5316,15.3842,17.6444666667,42.2804666667,22.8534666667,60.2412,19.0348666667
750.64,19.7611333333,49.5141333333,33.1852333333,42.2122666667,11.5853333333,15.5709333333,14.7968,15.8347333333,17.9357333333,42.6561333333,23.2638666667,60.6965333333,19.3308
750.96,19.7030666667,49.6571333333,33.2837333333,42.3251333333,11.4456666667,15.3591333333,14.5994666667,15.7481333333,17.7969333333,42.7738666667,23.2182666667,60.9139333333,19.2633
751.27,19.8854,49.7296,33.3127,42.3750666667,11.5843333333,15.6191333333,14.7386,15.8414,18.0948666667,42.7601333333,23.3562,60.8047333333,19.3296
751.59,20.0922,50.1439333333,33.4392333333,42.6736666667,11.7350666667,15.7904,14.7748666667,16.106,18.3857333333,42.9314666667,23.4380666666,61.1308,19.3806666667
751.90,20.1840666667,50.0012,33.3896666667,42.6124,11.8637333333,15.8375333333,14.7545333333,16.2516666667,18.4568,42.9458,23.477,60.975,19.4170333333
752.22,20.2476,50.0366666667,33.3643,42.57,12.1342666667,15.9286,14.8877333333,16.3892666667,18.6428,42.8681333333,23.4709333333,60.9650666667,19.4543666667
752.53,19.8385333333,49.9803333333,33.2179,42.3237333333,11.7364,15.7056,14.6163333333,16.2039333333,18.2877333333,42.6191333333,23.1821333333,60.7662,19.3446666667
752.85,19.6296,49.9815333333,33.0357666667,42.1804666667,11.5624666667,15.4027333333,14.4792,15.9862,18.1527333333,42.3958,23.1134,60.5671333333,19.3692333333
753.16,19.6569333333,49.8020666667,32.9937666667,42.1594,11.7449333333,15.4398,14.5304,15.9345333333,18.0938666667,42.3089333333,23.1514,60.2947333333,19.3542666667
753.47,19.6677333333,50.0046,33.0642,42.1146,11.8351333333,15.4410666667,14.5014,15.861,18.0471333333,42.1884666667,23.0725333333,60.2124,19.5531666667
753.79,19.5626666667,50.0592666667,32.9496,42.0417333333,11.6916666667,15.261,14.4052666667,15.7376,17.8422,42.0695333333,22.8856666667,60.1442,19.4383333333
754.10,19.5124,50.1007333333,32.9783,41.9268666667,11.5354666667,15.1688,14.4398,15.6398666666,17.7261333333,41.9362,22.6886666667,60.0117333333,19.2732666667
754.42,19.5824,50.0809333333,33.0117,41.8444666667,11.6954,15.2576,14.5936,15.7691333333,17.8573333333,41.8584666667,22.7362,59.8216666667,19.3746
754.73,19.2512666667,49.93,32.8367,41.7327333333,11.4416,14.8186666667,14.3362,15.6031333333,17.4448666667,41.7824666667,22.4789333334,59.8479333333,18.9887
755.05,19.1481333333,49.5668666667,32.7207333333,41.5774666667,11.5156,14.8964666667,14.4324666666,15.6410666667,17.3449333333,41.5037333333,22.4243333333,59.6026,19.0614333333
755.36,19.1846666667,49.7955333333,32.9858666667,41.6522,11.7339333333,15.1227333333,14.6897333333,15.6446666667,17.3738,41.6642666667,22.5132,59.8846666667,19.234
755.67,18.854,49.4354666667,32.7480666667,41.3698666667,11.2262666667,14.7469333333,14.2045333333,15.051,16.9560666667,41.4598,22.09,59.708,18.8516
755.99,19.3408666667,49.7595333334,33.1343,41.7624,11.6882,15.1250666667,14.6856,15.3766,17.3954666667,41.8844666667,22.5655333333,60.1636,19.2102
756.30,19.422,49.6375333333,33.3173333333,41.8296,11.8442666667,15.3318666666,14.7392666667,15.4666666667,17.5484666667,41.9250666667,22.5764666667,60.3379333333,19.1978333333
756.62,19.6796,49.9803333333,33.5603,42.2164666667,12.0092666667,15.6978,14.9556,15.6263333333,17.9733333333,42.2066,22.8032666667,60.8875333333,19.3911666667
756.93,19.6799333333,49.7504666667,33.4672,42.1112,11.748,15.5514666667,14.6855333333,15.467,17.8639333333,42.2479333333,22.6821333333,60.8063333333,19.2581
757.24,19.7839333333,49.6821333333,33.5830666667,42.1882666667,11.8405333333,15.636,14.7142666667,15.5364666667,18.142,42.3895333333,22.807,60.9290666667,19.3380333334
757.56,19.8219333333,49.5746,33.7202666667,42.1907333333,11.9287333333,15.7540666667,14.8196666667,15.5588,18.3284,42.495,22.8832666667,60.9,19.5066333333
757.87,19.9901333334,49.4128,33.7042333333,42.3115333333,12.0706666667,16.0526,15.0454666667,15.5736666667,18.5558,42.4785333333,23.0215333334,60.8353333333,19.6462333333
758.18,20.0466666667,49.54,33.8327,42.3728,12.153,16.2704666667,15.2349333333,15.4924666667,18.6896666667,42.5027333334,23.1872666667,60.7828,19.9766666667
758.50,20.0172,49.8338,33.8475666667,42.3896,12.1324,16.1338666667,15.2306,15.403,18.7744,42.7882666667,23.2728666667,60.8933333333,19.9003666667
758.81,20.0587333333,49.8373333333,33.7345333333,42.5002666667,12.1100666666,16.0466,15.1559333333,15.474,18.8526,42.7301333333,23.1927333333,60.5678,19.8398
759.13,20.7195333333,50.2261333333,34.1732333333,42.8838,12.6889333333,16.5669333334,15.7549333333,16.1075333333,19.2704666667,43.0805333333,23.7028,60.9166666666,20.316
759.44,20.7977333333,50.058,34.1963,42.9633333333,12.8330666666,16.6474,15.7795333333,16.3500666667,19.2773333333,43.0311333333,23.7706666666,60.7274666667,20.3517
759.75,20.723,50.1300666667,34.0176666667,42.9981333333,12.8029333333,16.3629333333,15.7098,16.3437333333,19.13,43.0947333333,23.7262666667,60.482,20.3495
760.07,20.8178,49.9259333333,33.9013,42.8550666667,12.8694666666,16.3151333333,15.8346,16.5518666667,19.1320666667,43.0390666667,23.8234,60.1435333333,20.4507
760.38,21.1902666667,50.3849333333,34.1862666667,43.2382666667,13.2098,16.6049333334,16.1892,16.8470666667,19.4298,43.3309333333,24.1101333333,60.6747333333,20.6462666667
760.69,21.5016666667,50.5280666667,34.2975333333,43.3180666667,13.4592,16.7586666667,16.4976,17.0876,19.4823333333,43.4628666667,24.2790666667,60.7670666667,20.9361666667
761.01,21.4207333333,50.6312666667,34.1787666666,43.1938666667,13.2899333333,16.5544666666,16.2297333334,16.9939333333,19.3708,43.5096,24.2644666667,60.8532666667,20.8189
761.32,21.1092,50.5525333333,33.9934333333,42.9187333333,13.0466,16.2878,15.9697333333,16.8234666667,19.1486666667,43.3167333333,24.0679333333,60.7158666667,20.5570333333
761.63,21.3413333333,50.7144,34.1087333333,42.9628666667,13.2456,16.3473333333,16.0760666667,17.1355333333,19.3826666667,43.5245333333,24.3106,60.9632666667,20.6514333333
761.94,21.1729333333,50.3632,34.0395666667,42.8469333333,13.1347333333,16.2830666667,15.9963333333,16.9972,19.2078,43.224,24.0855333333,60.6938666667,20.6948666667
762.26,21.0802666667,50.2992,34.0338666667,42.7902,12.9496666667,16.2986,15.9542666667,16.9145333333,19.2443333333,43.1364666667,24.0338666667,60.8382,20.5666
762.57,20.8845333333,50.2905333333,34.0528666667,42.893,12.9364666667,16.2224,15.9283333333,16.7919333333,19.2122666667,43.0561333333,23.9462666667,60.6890666667,20.5600333333
762.88,20.8469333333,50.3176,34.0982666667,42.7967333333,12.897,16.2314,15.957,16.6934666667,19.2561333333,43.0230666667,23.9712666667,60.7567333333,20.6122333333
763.20,20.9725333333,50.2445333333,34.3068,42.8632666667,12.9651333333,16.4996666667,16.148,16.8263333333,19.4478,43.0671333333,24.1010666667,60.8137333333,20.7029
763.51,20.8763333333,50.3721333333,34.3944,42.9378,12.9406,16.4231333333,16.098,16.7176,19.4182666667,43.1558,24.1267333333,60.8317333333,20.6827
763.82,20.7981333333,50.3882666667,34.4985666667,42.9593333333,12.9412666667,16.4314666667,16.1375333333,16.722,19.3729333333,43.2014666667,24.2400666667,60.8462,20.7205333333
764.14,20.4809333334,50.2736666667,34.3535,42.7995333333,12.7501333334,16.2350666667,15.9157333333,16.4845333333,19.1816,43.0202666667,24.0754,60.6406666667,20.4701666667
764.45,20.2624666666,50.1338,34.1742666667,42.7784,12.6426666667,16.1811333333,15.8221333333,16.3285333333,19.1127333333,42.7294,23.8717333333,60.41,20.3853666667
764.76,20.7193333333,50.5702666667,34.5825666667,43.1595333333,12.8787333333,16.4946666667,16.1792,16.6995333333,19.4028,43.1972,24.1984666667,60.8396666667,20.6828333333
765.07,20.7469333333,50.4268,34.6062,43.215,12.8851333333,16.6046,16.3016666667,16.6724666667,19.3382666667,43.1392,24.1074666667,60.5664666667,20.7713
765.39,20.9914666667,50.3971333333,34.7581666667,43.1754666667,13.1102,16.9634,16.4806,16.9812666667,19.5256,43.2015333333,24.3238,60.5530666667,20.8477
765.70,21.0507333333,50.424,34.8852,43.235,13.2678666667,17.0801333333,16.6191333333,17.0252,19.5262666667,43.2604,24.4170666667,60.5412,20.9672333333
766.01,20.9026,50.2926666667,34.5978,42.9132,13.0585333333,16.9371333333,16.4856666667,16.8208,19.3163333333,43.1501333333,24.2246,60.5362,20.7896666667
766.32,20.7205333333,50.1866666667,34.3939666667,42.8089333333,12.764,16.6121333333,16.2248666667,16.6264666667,19.1967333334,42.9457333333,23.9167333333,60.3636666667,20.4322666667
766.64,20.4656666667,49.8798666666,33.9229,42.3385333333,12.3622,16.0856666667,15.8577333333,16.1749333333,18.838,42.584,23.5576,59.9528,20.0557666667
766.95,20.238,49.5885333333,33.6269666667,42.1274666667,12.0108666667,15.9238,15.5824,15.9471333333,18.5014666667,42.2205333334,23.2142666667,59.9352666667,19.758
767.26,19.9973333333,49.0848,33.1943333333,41.7983333333,11.7542,15.7301333333,15.2331333333,15.781,18.3860666667,41.8730666667,22.8217333333,59.4842666667,19.4403
767.57,20.0884,49.1384666667,33.1869666667,41.7537333333,11.6929333333,16.0314666667,15.3990666667,15.8686,18.4148666667,41.7426,22.7754666667,59.3842,19.5305
767.88,20.528,49.3903333333,33.5274333333,42.0413333333,11.8686666667,16.4027333333,15.7773333333,16.1343333333,18.6582,42.1584666667,23.0292,59.6917333333,19.7287
768.20,20.231,49.0407333333,33.1827333333,41.7924666667,11.7398,16.2573333333,15.5644,15.8304,18.4738666667,41.8041333333,22.8072,59.3245333333,19.5730666667
768.51,20.3614666667,49.1628,33.2444333333,41.8307333333,11.9000666667,16.3594,15.6398666667,15.8839333334,18.7022666667,41.8939333333,22.96,59.4911333333,19.6417333333
768.82,20.3256,49.2558,33.1317333333,42.0804666667,11.8108,16.0776,15.7984,15.6807333333,18.8309333333,41.9226,22.8805333333,59.5162,19.7116
769.13,20.324,49.0837333333,33.165,42.2582,11.8088,16.0552666667,15.8934,15.7726,18.917,41.8898,22.9125333333,59.4314666667,19.7618333333
769.44,20.5592,49.3885333333,33.6244333333,42.7154,12.0812,16.4326,16.1886,16.3252,19.5510666667,42.2731333334,23.3528666667,59.7658666667,20.1479
769.76,20.8537333333,49.7956666667,33.9695,42.9796,12.4596666667,16.8843333333,16.3893333333,16.6384666667,19.7675333333,42.644,23.6007333333,60.2259333333,20.6262666667
770.07,21.3272,50.251,34.5460666666,43.5640666667,13.0066,17.4060666667,16.7964666667,17.1432666667,20.2155333333,43.0082666667,24.0694,60.6434666667,21.2379
770.38,21.6522,50.7458,35.0844666667,43.8198,13.5688,17.6752666667,17.2554,17.5524666667,20.8704666667,43.4818,24.4342666667,60.9218,21.7272
770.69,22.0199333333,51.4006666667,35.4456,44.2874,13.8286,17.959,17.6242666667,17.8162,21.0256666667,43.8374666667,24.7864,61.5140666667,22.2310333334
771.00,22.3862,51.821,35.9248,44.6691333333,14.0575333333,18.0704,17.8027333333,17.949,21.4162,44.5870666667,25.3361333333,62.0439333333,22.5895333333
771.32,22.2727333333,51.7820666666,35.8766666667,44.4732666667,14.3216666667,18.2144,17.7416,18.0953333333,21.4933333333,44.5382,25.6565333333,61.8542666667,22.6569
771.63,22.3332,51.8559333333,36.0908,44.3117333333,14.2585333333,18.0655333333,17.6448666667,18.0765333333,21.5907333333,44.498,25.6756,61.6018,22.6258666667
771.94,22.3378,52.211,36.1670333333,44.5784666667,14.1536,18.0722,17.7330666667,18.1879333333,21.4988666667,44.7315333333,25.7680666667,61.7114,22.4851333333
772.25,22.0408,52.4576666667,36.2669,44.3784666667,13.8054666667,18.0544,17.4834,18.1876666667,21.4011333333,44.8316666667,25.7644,61.9188666667,22.2483333333
772.56,21.9047333333,52.9446666667,36.3906333333,44.2409333333,13.6130666667,17.8503333333,17.3022666667,18.2390666667,21.3138666667,45.0534,25.7998666667,62.1613333333,22.2389333333
772.87,21.4345333333,52.7366,36.0304333333,43.8174,13.1752,17.2218666667,16.8188,17.7000666667,20.6164,44.5959333333,25.248,61.6716,21.8019666667
773.18,21.0250666667,52.6674,35.8756666667,43.8178,12.8652,16.7998,16.6102,17.2924,20.1736,44.3584,25.0727333333,61.4406,21.4508333333
773.50,21.2612666667,53.1408666667,36.4354,44.4431333333,13.2842666667,17.4732666667,17.0474666667,17.7476666667,20.6757333333,44.738,25.3112666667,61.9328666667,21.8428
773.81,21.3275333333,53.1628666667,36.4356666667,44.4194666667,13.0337333333,17.6696,16.9495333333,17.6654666666,20.5618666667,44.7398,25.1976666667,61.9102,21.6873666667
774.12,20.7989333334,52.589,35.9223333333,43.58,12.4758666667,16.9636666667,16.6541333333,17.0599333333,20.1587333333,44.2994666667,24.5838,61.033,21.2337
774.43,20.3690666667,52.0334666667,35.4736666667,43.3249333333,12.2558,16.7296666667,16.3648666667,16.868,19.9579333334,43.6519333333,24.0207333333,60.566,20.9832666667
774.74,20.4917333333,51.9462,35.6387666667,43.5601333333,12.2656666667,16.4688666667,16.5028,16.7928,20.0041333334,43.5688,23.884,60.4581333333,21.0611666667
775.05,20.4251333334,51.8324666667,35.4932,43.5925333333,12.1682666667,16.4796,16.637,16.8708,19.6895333333,43.7712666667,23.8862,60.6845333333,20.9842333333
775.36,20.0384,51.2948,35.0834,43.2007333333,11.7779333333,16.0855333333,15.9488,16.5427333333,19.2819333333,43.3204,23.53,60.2734666667,20.6112
775.67,20.4488,51.5513333333,35.2643333333,43.6764,12.1812,16.1423333333,15.9180666667,16.5006666667,19.4476,43.7583333333,23.9438,60.5394666667,20.8435666667
775.98,21.1567333333,51.5808666667,35.4542333333,43.9374,12.8535333333,16.5466666667,16.2467333333,16.8422666667,19.9487333333,43.9074666667,24.3231333333,60.6042,21.1867666667
776.30,21.9634,51.9376666667,35.9261666667,44.5880666667,13.5168,17.2643333333,16.9995333333,17.5415333333,20.3797333333,44.6351333333,25.0405333333,61.2761333333,21.6026666667
776.61,22.0493333333,51.9642666667,35.9588,44.7194666667,13.7288,17.4362666667,17.3256666667,17.6362666667,20.6973333333,44.8724666667,25.1701333333,61.3818,21.6943666667
776.92,21.5661333333,51.2128666667,35.2043333333,43.8687333333,13.3036666667,16.8889333333,16.9354666667,17.1513333333,20.0508,44.4318666667,24.8888,60.6898666667,21.1661666667
777.23,21.1781333333,50.5277333333,34.8229333333,43.5177333333,12.9604666667,16.5543333333,16.6433333333,16.9188,19.6058666667,43.9203333333,24.5559333333,60.2712666667,20.8326666666
777.54,21.2579333333,50.4998666667,34.9046,43.6552666667,13.2613333333,17.0478666667,16.8317333333,17.2638666667,19.8306666667,44.0322,25.0784666667,60.504,20.9424
777.85,21.3810666667,50.3879333333,34.9765333333,43.6359333333,13.1628666667,16.7944666667,16.688,17.1015333333,19.8039333333,44.0835333333,25.2302,60.7501333333,20.8931
778.16,21.2502,50.2703333333,34.6875,43.4783333333,12.9136666667,16.5304,16.3487333333,16.8332,19.5414,44.1012,25.3515333334,61.0599333333,20.8024333333
778.47,21.1002,50.1019333333,34.4075666667,43.4438,12.9348666667,16.4348666667,15.9974666667,16.7858,19.6403333333,43.7946666667,25.2112666667,61.1608666667,20.9162333333
778.78,20.9870666667,50.0737333333,34.4090333333,43.2812,13.1514,16.4373333333,16.2510666667,16.8312,19.8183333333,43.5930666667,25.2121333333,61.1213333333,21.1839
779.09,20.8446666667,49.7163333333,34.4184333333,43.1448666667,13.1169333333,16.1274666666,16.2485333333,16.8464,19.5797333333,43.0366,24.791,60.8923333333,21.1350666667
779.40,21.2951333333,50.1190666667,35.0553666667,43.6776666667,13.6408666667,16.8984,16.9156666667,17.4009333333,20.1428666667,43.4740666666,25.2718666667,61.2259333333,21.7824
779.71,21.4191333333,50.3309333333,35.358,43.5605333333,14.0689333333,17.4432,17.2311333333,17.5945333333,20.7440666667,43.2663333333,25.6369333333,61.1766666667,22.2236333333
780.02,21.7975333333,50.4974,35.6588333333,43.7478666666,14.3062666666,18.0321333333,17.4346,17.9668,20.9598666667,43.3943333333,26.1169333333,61.4790666667,22.4303
780.33,22.3130666667,51.1498,36.123,44.2067333333,14.5632,18.2846,17.6738,18.4178666667,21.4617333333,43.9038,26.5552,62.2904666667,22.6849
780.64,22.7474,51.3536,36.3794,44.6015333333,14.8192,18.3792,17.9034666667,18.7385333333,21.7104,44.3590666667,27.0436666667,62.3254,22.8799333333
780.95,22.9244,51.7478,36.7442666667,44.9943333333,14.9965333333,18.1494,17.7472666667,18.716,21.7226,44.4733333334,26.9682,62.6731333333,22.9747333333
781.26,23.1620666667,52.3704,37.0995333333,45.2591333333,15.2268,18.3471333333,17.8980666667,19.0463333333,21.7454666667,44.9167333333,27.0926666667,63.0694666667,23.1805
781.57,23.6882,52.8572,37.6096666667,45.7236,15.4716,18.7349333334,18.3286,19.4164666667,21.8858666667,45.2753333333,27.1102,63.3566,23.4383
781.88,23.8673333333,52.9662666667,37.7441,46.0269333333,15.6903333333,18.8707333333,18.5181333333,19.5624666667,21.9194666667,45.5517333333,27.2125333333,63.0205333333,23.5027333333
782.19,24.0274,52.715,37.5496333333,46.2086666667,15.6326666667,19.0133333334,18.5551333334,19.6881333333,21.9783333333,45.6657333333,27.4126666667,62.8140666667,23.6026333333
782.50,23.6407333333,52.3231333333,36.7214333333,45.4514666667,15.1726666667,18.7514,18.2035333333,19.2994666667,21.6297333333,45.4896,27.0430666667,62.2253333333,23.2618666667
782.81,22.6764,51.6726666667,35.7533333333,44.5324,13.9682,17.7483333333,17.2063333333,18.398,20.4248,44.8693333333,26.1246,61.895,22.4518
783.12,21.9790666667,50.8879333333,35.1190666667,43.9932,12.9464,16.979,16.4088,17.6686,19.3652,44.4644,25.3223333333,61.1804666667,21.6791333333
