wavelength,Back_AniLacf,Belly_AniLacf,Breast_AniLacf,Crissum_AniLacf,Crown_AniLacf,DorTail_AniLacf,Patch10_AniLacf,Patch11_AniLacf,Patch12_AniLacf,Patch13_AniLacf,Rump_AniLacf,Throat_AniLacf,WingTip_AniLacf
189.43,594.3138,608.45575,591.078266667,592.9412,589.803933333,562.9412,589.215666667,597.255133333,599.5098,612.254933333,558.627466667,576.470533333,594.607866667
189.81,585.523933333,594.5835,583.4286,589.047733333,579.9048,557.523933333,582.666666667,590.0952,592.285666667,604.428633333,554.9524,572.761933333,589.0476
190.19,469.663,474.859666667,470.9364,473.0338,466.367133333,446.891466667,467.3408,478.277266667,476.104933333,484.644166667,445.842666667,463.520666667,473.7078
190.57,404.049933333,408.060708333,399.688466667,405.296,401.4952,383.115466667,398.629266667,411.4642,407.850533334,413.458,380.9346,400.872333333,409.158933333
190.95,391.250066667,396.27975,385.416666667,390.952333333,390.8334,371.9642,383.690466667,398.2738,392.618933333,397.5893,369.464266667,390.8928,397.738133333
191.33,378.218333333,379.849208333,371.206933333,375.747066667,377.5286,359.367666667,370.574733333,385.344666667,379.1954,385.804566667,358.735666667,378.7356,382.241533333
191.71,359.139733333,360.584666667,354.892533333,356.5592,358.4408,342.526933333,353.7096,368.387066667,361.612933333,368.360266667,341.398,361.7742,364.247466667
192.09,391.169533333,392.43425,386.257466667,388.3626,389.3566,371.111133333,385.497066667,401.462066667,394.152,399.8832,371.345,393.742733333,395.964866667
192.47,363.602266667,363.810583334,358.279733333,359.085933333,361.5054,342.742066667,356.290266667,373.172,366.8818,370.0001,345.9678,365.698866667,368.871
192.85,385.912933333,386.775375,383.014533333,381.913133333,388.289866667,364.463866666,377.5652,398.318933333,392.637666666,391.8551,370.6666,390.376733333,394.608666667
193.23,353.6508,352.77775,350.2646,348.783133333,359.576733333,335.820266667,344.5502,365.291,361.322733333,357.592666667,338.994733333,359.470933333,359.841266667
193.61,321.534733333,324.070583333,316.450733333,315.203866667,330.455533333,306.091133333,315.779333333,332.0864,330.3118,323.2613,309.736133333,326.378733333,325.611533333
193.99,295.701666667,301.535166667,291.798333333,288.201666667,305.964933333,281.140266667,291.184133333,304.8684,303.508733333,295.789466667,286.008733333,297.675333333,299.5174
194.37,305.563266666,312.8735,300.8276,298.758533333,316.7356,291.816133333,301.3334,316.2758,312.8736,305.4023,298.528733333,307.724133333,311.4942
194.75,313.286,318.498833333,309.409066667,304.255466667,325.721,299.054466667,308.8416,324.491866667,320.567466667,312.907733333,308.936133333,314.468066667,320.378266667
195.13,283.983266667,286.844791667,280.922533333,276.100533334,295.219933333,271.111,280.670933333,295.681466667,291.2788,284.171833333,280.670933333,285.869933333,292.159333333
195.51,298.631266667,302.483458333,295.275866666,292.097066667,312.229533333,287.7704,297.8366,311.655733333,304.370933333,297.858566667,296.335466667,299.337733333,309.978
195.89,302.086133333,308.333291667,297.732466667,295.827666666,317.596333333,292.108733333,300.4988,315.328866667,307.392266667,302.176933333,301.723333333,303.129333333,313.9682
196.27,301.486466667,309.48775,298.108133333,297.297266667,318.4684,295.856,301.6666,315.8108,306.486666667,304.0315,303.558533333,303.558666667,315.1352
196.65,307.824066667,318.258083333,303.7962,306.2962,326.851866667,303.842733333,309.166666667,323.055466666,312.546333333,313.680633333,311.4814,311.25,323.9814
197.03,298.844466667,308.000083333,292.8444,296.7112,317.555533333,294.088866667,298.799933333,311.2446,300.666533333,305.8444,301.111133333,300.088933333,312.933333333
197.40,292.8138,305.384166667,288.1818,293.073466667,311.991333333,287.229333333,293.246866667,305.238,293.333466667,302.402633334,297.142933333,293.766266667,308.2252
197.78,290.150466667,302.123666667,288.774133333,293.118266667,310.236533333,287.182733333,290.623666667,302.967666667,290.709733333,302.731166667,295.483866667,292.989133333,306.709666667
198.16,287.940533333,299.920291667,285.8174,291.295133333,307.558466667,285.605066667,287.855733333,301.358733333,287.1762,302.208133333,291.804733333,290.191133333,303.312133333
198.54,288.322666667,300.636875,285.138133333,290.191,307.0912,287.091333333,287.6858,301.061666667,287.5584,305.053133333,291.252733333,287.643266667,303.269733333
198.92,305.972266667,322.5405,303.7962,308.333266667,327.4538,305.555666667,307.962933333,321.990733333,305.6944,327.801033333,311.8518,305.740733333,322.314933333
199.30,343.494533333,366.868166667,344.462466667,348.4946,370.967866667,346.0216,348.440866667,362.6882,344.247266667,372.8495,354.6774,343.870933333,362.634466667
199.68,345.322533333,366.868375,346.7204,349.247333333,369.7312,344.892533333,348.0108,363.763466667,346.774333333,375.403233333,356.720533333,345.214933333,362.473066667
200.06,359.551866667,377.976208333,359.215733333,362.689133333,385.154,359.551866667,361.568666667,378.767466667,361.456666667,391.1483,374.397733333,358.935533333,378.263533333
200.44,342.204266667,358.971833333,343.064533333,342.311733333,367.258133333,343.870933333,343.172066667,358.1182,344.569866667,373.333333333,358.548333333,340.268866667,361.021466667
200.82,338.635066667,352.821416667,342.677133333,334.960666667,363.4122,342.1522,339.1076,354.5932,338.1628,365.642866667,354.698066667,335.275466667,355.223133333
201.19,328.855066667,341.666541667,335.470666667,325.241733333,355.6744,334.961733333,330.737866667,346.056066667,330.076333333,354.452933333,346.3614,328.498733334,346.412066667
201.57,332.9168,340.332166667,340.7294,327.396,358.802066666,340.052266667,335.729266667,351.979333333,335.0522,355.0001,350.937533333,332.9688,351.927133333
201.95,393.714266667,402.619041667,399.0476,385.8414,424.1904,402.666666667,398.412866667,416.888933333,397.3334,420.4445,417.968333334,393.968333333,420.000133333
202.33,386.729333333,392.845791667,391.509333333,380.5032,417.7358,396.603733333,391.761,406.792533333,390.7548,412.484366667,412.578733333,389.496933334,417.1698
202.71,376.1372,385.08575,385.6698,374.953266667,412.3986,392.024866667,385.8568,397.445466667,381.931333333,401.7133,406.542,384.548133333,410.280466667
203.09,324.232733333,331.87825,334.0742,326.3492,355.079333333,340.423333333,333.8094,341.904666667,331.640333333,344.391566667,350.4762,332.275133333,354.9206
203.47,300.575466667,306.564666667,308.105533333,301.0072,325.659466667,313.908733333,307.8178,312.757866667,307.2422,316.906433333,323.165466667,303.501266667,326.139133333
203.85,300.773,310.326125,309.661866666,301.9806,326.666666667,316.570133333,310.918,312.367133333,309.516933333,316.135333334,325.072533333,304.975866667,326.570066667
204.22,285.799066667,296.432625,297.534266667,288.721466667,310.593533333,302.876666667,298.219133333,296.164333333,295.616533333,299.862966667,307.6256,290.502266667,311.5982
204.60,297.985733333,311.8405,312.086266667,304.460533333,324.3644,317.553933333,313.621133333,310.8872,310.455666667,312.398133333,319.568333333,303.980866667,328.3454
204.98,309.435866667,328.49375,327.640933333,320.0,338.564066667,332.4616,329.025733333,324.102666667,327.589733333,327.435866667,334.923066667,318.6666,346.256266667
205.36,327.4932,350.000083333,348.870666667,339.8898,357.190133333,353.939533333,349.642,344.187266666,347.438066667,348.1268,355.3168,335.7576,368.2644
205.74,339.772066667,366.702166667,359.943,352.706533334,367.863266667,367.350466667,362.564066667,355.327666667,361.025533333,362.649533333,367.3506,346.6666,378.746533333
206.12,311.4142,335.700541667,331.717,321.3132,334.848533333,335.606133333,330.3536,323.636466667,328.585866667,329.469666667,333.232266667,315.252533333,345.252533333
206.50,302.1078,327.20575,323.8726,310.9314,324.852933333,326.666733333,321.666666667,316.127333333,321.8628,319.068466667,325.539133333,306.7646,335.147266667
206.87,282.295666667,302.759416667,301.501133333,288.256066667,298.9404,302.5608,297.042066667,293.818933333,301.1038,296.3797,301.103733333,284.856466667,310.198733333
207.25,284.311066667,305.749958333,301.9112,288.4,300.5332,304.177866667,297.2888,294.489066667,301.8222,298.866766667,302.533266667,286.444466667,311.066666667
207.63,277.647,299.45525,295.860533333,281.9608,294.989066667,299.4336,292.592466667,291.677533333,296.209133333,294.0087,296.6014,284.052333333,309.4118
208.01,277.472733333,298.093666667,294.8584,282.178666667,295.468266667,300.0,291.5904,291.982533333,294.989133333,294.7713,294.989133333,285.054466667,309.6296
208.39,296.55,317.453375,311.188666667,300.559333333,315.0116,320.093066667,311.282,311.188866667,313.193333333,312.564166667,315.1982,303.869466667,328.717933333
208.77,306.812533333,329.318833333,319.318666667,308.759266667,327.153333333,332.2628,322.189866667,320.681266667,322.9196,324.136266667,329.391666667,314.501333333,339.270066667
209.14,300.3334,319.136833334,306.952466667,299.190533333,318.8572,325.809533333,313.095333334,309.381,315.523866667,314.6429,320.9048,305.666733333,329.0476
209.52,278.888933334,297.527708333,283.9112,277.422266667,295.955533333,302.533266667,292.0444,287.911066667,294.3112,292.266733333,300.088866667,283.866733333,306.0
209.90,279.7316,299.161041667,285.771666667,276.778533333,298.970866667,304.4742,293.243866667,289.306466667,294.854666667,294.608433333,301.431733333,284.250466666,308.545933333
210.28,293.238666667,315.661708333,299.479933333,292.387733333,315.508333333,321.323933333,308.0852,303.120533333,309.976333334,311.442066667,315.319133333,297.7304,322.742333333
210.66,308.1974,330.864208334,312.691333333,306.0246,330.962866667,338.172733333,323.7532,316.197533333,322.962933333,327.580333333,328.296333334,310.8148,336.247066667
211.03,356.096066667,381.719208333,361.501733333,351.051,384.924866667,392.612666667,376.636666667,362.5826,371.6516,379.3994,381.020866667,357.957866667,386.126
211.41,410.466,446.819,423.5126,405.878066667,444.5878,458.638,438.638,421.0036,431.612933333,441.469466667,441.4336,415.770733333,448.458866667
211.79,454.6184,501.355291667,472.610466667,451.8072,494.939666667,511.164666667,486.4258,464.8192,479.678733333,490.0402,489.959733333,462.730933333,492.1284
212.17,449.5238,497.817291667,470.079533333,447.3016,490.873133333,503.254,485.158666666,461.0318,477.936533333,484.722166667,489.365066667,456.746,488.174533333
212.55,405.5438,449.079125,428.210666667,403.859666667,444.3508,452.842066667,438.5262,418.456266666,433.5438,440.736866667,445.403466667,414.034933333,442.175466667
212.92,363.7576,397.196833333,386.1818,360.6666,395.090866667,401.878733333,389.272666667,371.272866667,388.363533333,391.333366667,394.303,372.0606,392.181666667
213.30,391.5686,429.69775,422.875866667,392.026133333,423.2026,433.398666667,420.522866667,402.418266667,416.6014,422.810466667,426.797533333,403.006533334,421.960866667
213.68,468.549,509.85275,506.588,467.137133334,502.588133333,519.451,500.156866667,480.470533333,497.098066667,501.9215,506.039266667,482.666666666,501.490133333
214.06,466.8218,502.422458334,501.007666667,466.279,497.1318,515.193733333,493.4884,476.4342,499.224866667,497.906866667,505.1938,484.806133333,494.883666667
214.44,511.5,540.46875,543.75,507.333333333,537.25,551.916666667,533.333333333,517.25,543.25,538.875,553.333333333,532.583333333,538.5
214.81,534.6322,566.774791667,571.948,528.917666667,559.567133333,572.900466667,554.7186,543.203533333,571.601666667,560.1299,582.424466667,559.4806,565.800866667
215.19,499.215733333,530.097875,529.333266667,495.4508,517.490133333,531.921533333,515.999933333,511.0588,532.3138,519.9607,543.058733333,523.6078,532.313733333
215.57,538.059066667,563.080333333,564.3882,531.4768,553.670933333,567.9324,554.2616,547.932466667,569.873533333,553.46,582.194266667,562.194133333,572.742533333
215.95,600.571466667,619.047625,622.095266667,588.8572,612.7618,627.904666666,618.285733333,610.666733333,628.190466667,610.571366667,649.714266667,619.1428,635.619066667
216.32,539.6538,553.409,559.567066667,528.484866667,547.965333333,565.108266667,550.476066667,547.272733333,561.2122,544.069333333,581.038933333,555.064933333,567.1862
216.70,615.353466667,630.934416667,636.9698,595.1516,618.888866667,640.909,623.030333333,618.282866667,636.666733333,615.6061,653.535333333,629.696933333,643.838466667
217.08,700.833466667,722.619125,719.404733333,680.595266667,705.357133333,732.142866667,712.7382,710.595266667,728.928533333,701.9644,750.5952,715.833333333,739.761866667
217.46,687.619066667,698.809541666,694.6428,662.142933333,693.928666667,710.833333333,700.238066666,691.547533333,716.309333333,685.952466667,729.642866667,694.047733333,724.642666666
217.83,685.939333333,696.893833333,691.8788,666.787866667,692.969733334,706.6666,701.818133333,690.4242,716.727266667,690.787866667,726.060666666,692.4848,726.909066667
218.21,677.212,689.242333333,689.212266667,660.969733333,685.696866667,697.697066667,701.212133333,682.787933333,708.3636,681.939266667,709.939466667,685.4546,717.9394
218.59,606.1016,629.660958333,623.841666667,593.107266667,617.853,640.226133333,635.141266667,619.322133333,638.757,617.740066667,639.435066667,617.514133333,646.666666667
218.97,647.901266667,671.759333333,663.333533333,635.925866667,660.740733333,692.3456,678.642,661.851866667,681.851866667,665.246866667,675.802533333,658.641933333,685.925933333
219.34,657.987466667,676.49375,671.195066667,644.779866667,666.415133334,698.868,682.893,664.654066667,692.0754,675.9748,675.4716,663.018933333,689.3082
219.72,519.8068,529.166625,525.8938,509.178933333,523.864733333,549.758466667,535.265533333,520.8696,544.927666667,529.033833333,534.396066667,517.487933333,536.811533333
220.10,434.745133333,442.745208333,440.6274,426.980333333,436.392133333,459.6078,445.647066667,433.647133333,459.843333333,443.254866667,444.548866667,435.137333333,448.313666667
220.47,471.709466667,481.463833333,472.222133333,458.546933333,471.538333333,499.829,479.487133334,464.786266667,501.453,484.5298,478.888866667,466.752066667,483.418866667
220.85,432.313866667,443.578541666,433.882466667,420.862733333,433.0196,458.980333333,438.352933333,424.0784,461.568666667,441.8432,439.215733333,424.784266667,443.3726
221.23,467.008466667,477.190333333,470.854933334,449.401666667,465.555533333,493.760666667,469.999866667,454.1026,494.957333333,478.4615,470.170866667,458.0342,476.923
221.61,455.5,467.552083333,462.333333333,437.083333333,451.083333333,485.75,455.666666667,445.833333333,480.916666667,468.458333333,463.083333333,451.333333333,465.416666667
221.98,373.809533333,386.479791667,380.476266667,357.823133333,367.9592,399.795866667,374.421733333,365.578333333,394.558,383.469366667,382.721066667,373.401466666,381.2926
222.36,370.6804,384.864041667,376.258533333,352.789066667,363.0612,397.4832,367.550933333,359.795866667,385.986466666,378.061233333,381.020466667,368.1632,378.707466667
222.74,323.2738,332.8495,325.5952,308.452333334,319.285666667,345.9524,317.6192,314.2262,336.726266667,328.303533333,330.5358,321.309533333,329.4046
223.11,307.413733333,315.445208333,308.2758,294.023,304.4828,327.2988,300.632266667,297.5862,320.6322,311.609166667,314.7128,304.885066667,313.0462
223.49,289.214066667,298.340125,292.141066667,278.807533333,287.317,308.997133333,286.1246,281.0298,303.0352,292.547433333,297.940333333,290.3524,295.6098
223.87,281.154733333,291.108791666,285.774333333,271.915866667,283.307133333,299.212666667,278.320266667,274.383266667,297.060333333,288.713766667,289.5012,286.9292,290.446133333
224.24,279.5238,289.484125,284.285666667,271.111133333,282.381066667,296.190533333,274.6032,272.222266667,294.603133333,287.777766667,287.248666667,285.449733333,287.883533333
224.62,272.820533333,282.532166667,280.820533333,267.2308,274.9744,287.589666667,269.641133333,267.9486,287.1282,280.5896,280.4102,282.4102,283.9488
225.00,290.756266667,298.914458333,299.215666666,289.355733333,292.8852,308.179333333,287.843266667,287.115,307.2828,303.277266667,300.728266667,305.098066667,305.322133333
225.38,288.963666667,297.268875,298.1514,289.86,291.876733333,307.5628,286.1624,287.506933333,306.722666667,300.1961,298.991666667,303.6414,303.7536
225.75,273.074866667,281.39525,279.018,272.764933333,275.7622,286.201466667,269.6124,270.025866667,289.509,281.834633333,279.6382,284.3926,285.581466667
226.13,272.230533333,278.320666667,276.441133333,269.674066667,275.0376,283.408466667,267.067666667,265.313266667,286.265733333,279.223033333,275.138,279.7494,285.263133333
226.51,240.432733334,245.400458333,243.679533333,239.350666667,243.722933333,251.6018,238.0952,235.151533333,255.454533333,247.640666667,245.1082,246.536933333,253.030333333
226.88,240.382266666,243.02025,243.312133333,237.4522,240.679533333,249.384266666,240.382066667,232.568933333,253.673066667,245.69,245.944733333,244.458533333,252.356666667
227.26,205.5196,206.944291667,209.0322,202.724066667,204.1936,212.6882,206.164866667,198.781266667,215.268866667,210.232866667,210.7526,208.709733333,216.989266667
227.64,171.801866667,172.879125,174.4444,167.297333333,171.891866667,178.228266667,171.8318,165.615666667,179.999933334,176.020966667,177.147066667,173.5436,181.891933333
228.01,152.353666667,154.523833333,155.863933333,148.8708,152.789066667,159.755133333,153.306133333,147.483,160.544266666,155.9864,158.693866667,155.0748,162.775466667
228.39,131.432,134.580291666,135.9858,127.558666667,132.112733333,138.544666667,133.497533333,128.427266667,139.765333334,134.812233333,138.380266667,134.107933333,142.112666667
228.76,118.7332,121.339541667,121.702933333,114.4132,118.463133333,124.569066667,120.4362,115.098466667,125.960533333,120.508833333,124.8598,119.667733333,127.975066667
229.14,107.759066667,110.287208333,109.321933333,102.636666667,106.7984,112.448266666,109.340733333,103.5028,113.785333333,107.862533333,112.241066667,107.42,114.7268
229.52,99.6419333333,101.236083333,100.579733333,94.5267333334,97.2548666668,102.523466667,101.346866667,95.3280666667,104.535266667,98.8746333333,103.137266667,98.4654666667,105.541333333
229.89,94.9230000001,95.7319583333,95.9611333333,89.7322,91.9220666667,98.0373333334,96.5287333334,91.2732,99.5296000001,93.5927666667,98.2481333334,93.5766,100.6812
230.27,90.9423333333,91.26075,90.7839333333,84.8932,87.0942,93.0956666667,91.924,87.9177333333,95.2335333334,89.2082666667,94.4735333333,89.0576666667,94.8693333333
230.65,89.8068,90.4488333333,89.2432,83.3333333333,85.4751333333,91.4493333333,90.322,86.7311333333,94.0579333334,87.7697666667,93.1079333333,87.8745333333,93.2527333333
231.02,87.4074666666,88.100875,87.1236666667,81.4973333333,83.4200666667,89.1409333333,87.6123333333,85.2324666667,92.2774666667,85.8077666667,90.7172,85.6422,91.1899333333
231.40,90.8721333333,91.076,89.7149333333,84.5314666667,86.2429333333,91.8664666666,91.5241333334,88.5249333333,96.0391333333,88.5656666667,94.0994666666,89.2096666667,94.2299333333
231.78,96.8564666665,96.6646666667,95.9758000001,90.5872666667,91.0190666667,97.3920666667,97.9447333333,94.3524000001,101.588866667,94.3523,100.621733333,94.6459333333,99.8272666668
232.15,98.8917333333,98.1383749999,96.9872,92.1385333333,92.4154666667,98.5108666667,99.7057333333,95.6710666666,102.303066667,96.0951666667,101.506533333,95.0822,100.5714
232.53,103.653,101.529708333,100.5296,95.8904666667,96.6940666667,102.6666,104.365266667,98.9954666667,106.593733333,100.5936,105.1506,98.5204,104.822066667
232.90,105.3668,102.901541667,102.804066667,98.0686666667,98.8671333333,104.772733333,106.648133333,100.91,108.523666667,102.636866667,106.833866667,101.002866667,107.465066667
233.28,102.495533333,100.316291667,100.89,95.7941333333,96.597,101.7802,103.979066667,99.3542666667,105.5148,99.5462333333,104.677066667,98.0452666667,105.5496
233.66,100.785266666,98.756625,99.4765333333,94.6421333333,95.8464,100.5234,102.356066667,98.0106000001,104.555,98.0279666667,103.612533333,97.1727333333,103.717333333
234.03,96.3728666667,95.1721249999,94.9621333333,92.1075333333,92.1242,97.0109333333,98.4382000001,93.4844666666,100.6214,94.6935333333,99.5298,93.4508,99.1100000001
234.41,97.3038666667,96.1397083333,95.7516666667,94.0196,94.0686,98.2842,99.1831333334,94.4118666666,102.0752,96.2337,100.5882,95.3922,101.323466667
234.78,96.2036666666,94.6179166667,93.8734666667,92.3148666667,93.1790666667,96.4352666667,97.2221999999,93.534,100.185133333,94.7995,98.9659999999,93.9970666667,100.277733333
235.16,96.5310000001,95.8898333333,93.816,92.2925999999,93.5142666667,96.7270666667,97.7977333333,93.454,99.7585999999,94.8566,98.3257333334,94.178,100.392066667
235.54,95.4371333333,95.5000833333,94.163,91.8962666666,93.1704,96.3999333333,96.8298000001,92.9925333333,99.0370666667,94.5852666667,97.2740666666,93.0963333333,99.3925333334
235.91,95.4082,95.4654583333,93.5392666666,91.9793333333,93.8483333333,96.7771333333,96.9094666666,93.083,99.2200666666,94.5989,96.0558666667,93.0535333333,99.1022666668
236.29,92.9773333333,92.9575833334,92.0653333333,90.1994666667,91.9515333333,94.9856666667,95.0427333334,91.3816666667,97.7208,92.5926666667,94.7436666667,91.6381333333,97.3077333334
236.66,91.708,91.8475833334,90.2893333333,89.7106666667,90.7023333333,93.7879333333,93.3747333333,91.1570666667,96.2948000001,90.9641333333,93.9532,91.0882,95.73
237.04,90.6446666666,90.5949166667,89.0672,88.3813333333,90.0274,93.21,92.2496666667,90.727,95.3088,90.1577333333,93.1961333333,90.1920666667,94.0741333333
237.41,92.7706666667,92.5775416667,90.6782,90.6636666666,92.6550666667,96.0605333333,94.4878,93.2179333333,97.7923333333,92.8788666667,95.1225999999,93.0880666667,96.3204
237.79,91.8472,91.59575,90.0636666667,89.8089999999,92.2859333333,94.7205333333,93.4042,92.6114,96.9286,92.7176666667,94.4373333334,91.4226,95.6403333333
238.17,91.2970666667,91.1610833333,89.8048,88.1729333333,92.0921333333,93.4588,92.7196666666,91.9944,96.0809333333,92.0013333333,93.8354000001,90.0978,95.6068
238.54,86.074,86.3467916667,85.8451333333,83.0707333333,87.1651333333,88.5657333333,88.5657333333,87.8248666667,91.0842666667,87.3939666667,88.9024666667,85.0909333333,90.2491333334
238.92,80.4816666667,80.2598333333,80.5703333333,77.4651333333,81.4702,83.232,83.1684666667,82.2941333333,85.8554666667,81.9519,83.7388666667,79.2775333333,84.0432
239.29,74.3416666666,73.7025,74.4958666666,71.3879333333,75.1720666667,77.236,76.6546666667,76.5479333333,79.7034666667,75.9371,78.4104,73.2976666667,77.7461333333
239.67,67.9826666667,67.5841666667,67.0146666667,64.7416666667,68.3740666667,70.8210666667,70.0597333333,69.9618,73.3551333333,69.1952,72.6373333333,66.895,71.517
240.04,61.1983333333,61.1656666667,59.8992666667,57.8046,61.3998,63.7059333333,63.3334,63.3433333333,67.1500666667,62.2256,66.7472,59.8388,64.9648
240.42,55.509,55.6835,53.6587333333,52.1711333333,55.5184666667,57.5546666667,57.7313333333,57.4615333333,61.3760666667,56.3553,60.8182666667,53.6773333333,59.0702
240.79,48.3310666667,48.6775,46.6991333333,45.1984,48.3802666667,50.6684,51.2096666667,49.9877333333,54.5225333333,49.5613333333,53.9978,46.7156666667,52.3332
241.17,43.001,43.679125,41.6137333334,40.0365333333,42.7893333333,44.9872,45.7174,44.4979333333,49.5143333333,44.308,48.8866,41.1172,47.0389333333
241.54,38.779,39.3691666667,37.5646,35.7170666667,38.4947333333,40.6330666667,41.2726666667,39.6963333333,45.1808666667,40.1872666667,44.6640666667,36.6149333333,42.4225333333
241.92,36.0260666667,36.5700833333,34.6384,32.9199333333,35.5478,38.199,38.5297333333,36.6282,42.1907333333,37.0770333334,41.8777333333,33.971,39.6338
242.29,34.1436,34.5603333334,32.5558,31.2234,33.2354,36.1827333333,36.3894,34.6329333333,40.31,34.9184,39.8694,32.3274,37.5857333333
242.67,33.0702666667,33.37525,31.5030666667,30.5954666667,32.1473333333,35.1379333333,35.2411333333,33.4467333333,39.304,33.6478666667,38.9534,31.1936666667,36.5455333333
243.05,32.4067333333,33.007875,30.8841333333,30.3080666667,31.2997333334,34.315,34.6156,32.6822,38.7277333333,33.0427,38.2869333333,30.5234,36.0382
243.42,32.2726666667,32.844,30.6814,30.3146666667,31.0632,33.8586666667,34.4288666666,32.4016,38.9294,32.9195666667,38.2106666667,30.2503333333,35.886
243.80,31.8902666667,32.404125,30.5100666667,29.9270666666,30.724,33.2118,33.8191333333,32.0213333333,38.5276666667,32.4780666667,37.6628666667,29.9854666667,35.2624666667
244.17,31.5924,31.914875,30.6393333333,29.7524,30.3938666667,32.8992666667,33.3191333333,31.7102666666,38.16,32.0712333333,37.2822666667,30.0589333333,35.0176666667
244.55,31.0805333333,31.3370416667,30.2124666667,29.1112666667,29.5726666667,32.5154,32.488,31.099,37.7108,31.4895666667,36.6689333333,29.6732,34.535
244.92,30.1010666666,30.3221666667,29.3675333333,28.3004,28.5594666667,31.4667333333,31.1243333333,30.2064,36.829,30.4150666667,35.828,28.6736,33.4518
245.30,28.1742666667,28.1510416667,27.1002,26.5208,26.78,29.6454,29.1632,28.2309333333,34.691,28.1924666667,33.8844666666,26.8894666667,31.4527333333
245.67,26.1637333333,26.0099166666,25.0582,24.6442,24.6255333333,27.5357333333,27.0660666667,26.4780666667,32.6381333334,25.9012,32.006,24.9805333333,29.6322
246.05,24.3250666667,24.118125,23.1015333333,22.8869333333,22.7404,25.7668666667,25.2352666667,24.6762666667,31.1826666667,24.0848333333,30.2522666667,23.1834666667,27.8800666667
246.42,22.239,21.9537916666,20.9778666667,20.9089333333,20.8678666667,23.7359333333,23.2421333333,22.5566,29.3993333333,22.1541333333,28.2388666667,21.0314666667,25.7514666667
246.79,20.833,20.560875,19.4996666667,19.223,19.4613333333,22.3722,21.7689333333,21.0096,28.1502,20.6282666667,26.8668,19.5614,24.4328
247.17,19.6468666667,19.1942083333,18.2773333333,18.0566,18.3768666667,21.2423333333,20.6321333333,19.7183333333,26.9731333333,19.3982666667,25.7197333333,18.4265333334,23.2324666667
247.54,18.9307333333,18.4365,17.5661333333,17.4687333333,17.6583333333,20.6137333333,19.9868666667,19.0517333334,26.3374,18.6592,25.0545333333,17.7346666667,22.5655333333
247.92,18.7357333333,18.0933333333,17.2336,17.2207333333,17.3589333333,20.4170666667,19.826,18.6615333333,26.1138,18.4363,24.7472666667,17.3333333333,22.339
248.29,18.642,17.93675,16.9986,17.1196,17.193,20.255,19.6693333333,18.5839333333,26.0456666666,18.3174333333,24.6118666667,17.092,22.0598
248.67,18.9021333333,18.0965,17.2833333334,17.3854,17.4875333333,20.4009333333,19.9668,18.9532666667,26.3118,18.4387666667,25.0223333333,17.2833333333,22.2648
249.04,19.406,18.63875,17.7162,17.8772,17.9458666667,20.8158,20.4673333333,19.4164666666,26.8384,18.8963333333,25.4812,17.7004,22.8014
249.42,20.2036,19.6042083333,18.6532,18.7124666667,18.6728,21.6863333333,21.2931333333,20.3453333333,27.9285333333,19.7509,26.3836666667,18.5285333333,23.7068
249.79,21.5764,20.9450416667,19.9598666667,20.0987333333,20.0369333333,23.1282666667,22.7704,21.6104,29.6406,21.1229333333,27.7710666667,19.8612,25.0748
250.17,23.0828666667,22.4970416666,21.543,21.5764,21.6332666667,24.5926,24.4555333333,23.2398,31.3328666667,22.5985666667,29.4054,21.4828,26.5631333333
250.54,24.9125333333,24.0818333334,23.4145333333,23.4036666667,23.4000666667,26.4212,26.2912,25.2264666667,33.2034666667,24.4414,31.3228,23.2666666667,28.327
250.92,26.3778666666,25.30325,24.8422,25.0231333333,24.7651333333,27.6751333333,27.9484,26.8243333333,34.7650666667,26.0084666667,32.8138,24.5843333334,29.6112
251.29,26.9520666667,25.8563333334,25.6146666667,25.5288666667,25.3536666667,28.2526666667,28.6482666667,27.6126666667,35.5390666667,26.6360333333,33.4312,25.2109333333,30.2384
251.66,27.1485333333,26.3872083333,26.0071333333,25.6393333334,25.6224666667,28.6112,29.0044666667,27.7743333333,35.9374666667,26.8442333333,33.6884,25.6605333333,30.5136
252.04,27.4848,26.804625,26.3692,26.0935333333,25.9799333333,29.147,29.4008666667,28.4165333333,36.6142,27.1260333333,34.3218666667,26.1417333333,30.8836666667
252.41,28.3898666667,27.730625,26.9561333333,26.8520666667,26.7616,29.9186666667,30.0633333333,29.0638,37.4762,27.8221666667,35.138,26.8747333333,31.7685333334
252.79,28.6378666667,28.0594583333,26.7967333333,27.0338,26.9548666667,30.3022,30.0558,29.0654666667,37.8986,27.9102,35.2579333333,26.834,31.9664
253.16,29.3143333333,28.31275,27.2576666667,27.4752,27.4563333333,31.0071333333,30.7045333333,29.5508666666,38.5911333333,28.2813,35.7541333333,27.2150666667,32.5106
253.54,29.6494666667,28.2571666667,27.2766666667,27.6176666667,27.8146666667,31.148,30.9751333333,29.7357333333,38.7512,28.4991,36.1575333333,27.3872,32.6896666666
253.91,30.1310666667,28.6899166666,27.6724666667,27.9786,28.1196,31.4576,31.3264,30.3304,39.0914666667,28.9600333333,36.7784666667,27.7016666667,32.8765333333
254.28,30.8756666667,29.5609166667,28.2816666667,28.6046,28.6348,32.1877333333,31.8596,31.0774,39.9294666667,29.8713,37.5271333333,28.2361333333,33.51
