wavelength,Back_TanCyom,Belly_TanCyom,Breast_TanCyom,Crissum_TanCyom,Crown_TanCyom,DorTail_TanCyom,Patch10_TanCyom,Patch11_TanCyom,Patch12_TanCyom,Patch13_TanCyom,Rump_TanCyom,Throat_TanCyom,WingTip_TanCyom
588.07,12.6426666667,50.0396666667,39.124,35.6710833333,8.43447619048,10.20325,17.1248333333,42.4255833333,54.54775,9.85824999999,69.82275,45.3253333333,8.13604166667
588.41,12.5649166666,49.9858333334,38.9833333334,35.662,8.37917857143,10.147125,17.0158333333,42.266,54.3988333333,9.79908333333,69.6221666667,45.21175,8.10845833333
588.74,12.5419166667,49.9694166667,38.8475833334,35.6916666667,8.37664285715,10.1470416667,16.96325,42.11075,54.2655,9.77541666667,69.39675,45.144,8.1265
589.08,12.53125,50.0174166666,38.7620833333,35.776,8.35185714285,10.1509166667,16.9288333333,42.0304166667,54.2181666667,9.76608333333,69.3494166667,45.1094166666,8.13479166667
589.42,12.5111666667,50.0585833333,38.7296666667,35.86375,8.37202380952,10.1560416667,16.8889166667,41.9390833333,54.1525833333,9.78199999999,69.22025,45.0605,8.17220833333
589.76,12.47925,49.9545833333,38.5140416667,35.8441666666,8.35526190475,10.115,16.7830833333,41.761,53.8925833334,9.76,68.8845,44.8766666667,8.16858333334
590.09,12.50875,50.063,38.4725416667,35.9393333333,8.37411904763,10.1595416667,16.774,41.7070833333,53.8525833333,9.74733333333,68.808,44.8884166667,8.20029166667
590.43,12.4568333334,50.0935,38.3409166667,36.0028333333,8.36421428571,10.1446666667,16.6963333333,41.61,53.7416666667,9.73399999999,68.6575833333,44.8294166667,8.19758333333
590.77,12.5246666667,50.1346666667,38.2767083334,36.1048333333,8.41383333334,10.1900416667,16.72625,41.5133333333,53.6424166667,9.76250000001,68.4448333334,44.8346666667,8.24275
591.11,12.4654166667,50.1468333333,38.1569583333,36.0913333333,8.35241666667,10.1364166667,16.66,41.38675,53.5221666667,9.7105,68.27575,44.7021666667,8.20416666667
591.44,12.4551666667,50.0946666667,37.9547083333,36.0688333333,8.31871428572,10.1013333333,16.5878333333,41.20775,53.31525,9.65491666667,67.9661666667,44.5475,8.203375
591.78,12.33625,50.10275,37.776,36.0499166666,8.24665476191,10.0355,16.50625,41.0510833333,53.16925,9.57841666666,67.7970833334,44.4325,8.14541666667
592.12,12.3895,50.1461666667,37.6641666667,36.1383333333,8.30967857143,10.0734166667,16.5063333333,40.9458333333,53.094,9.63116666666,67.631,44.3910833333,8.20429166667
592.46,12.38225,50.2234166667,37.5555416667,36.2103333334,8.28905952382,10.05975,16.4674166666,40.876,52.9995,9.60575000001,67.4924166667,44.3043333333,8.22425
592.79,12.3218333333,50.123,37.3958333333,36.1471666667,8.25891666666,10.0216666667,16.3683333333,40.6319166667,52.7693333333,9.54600000001,67.18775,44.1020833333,8.23316666667
593.13,12.269,50.1255833333,37.265375,36.1775833334,8.20442857143,9.97470833332,16.3045,40.4931666667,52.6784166667,9.46358333332,67.028,44.07125,8.22516666667
593.47,12.2360833333,50.1553333333,37.1963333333,36.1696666667,8.16409523809,9.94720833334,16.2814166666,40.3766666667,52.5715,9.41941666667,66.8939166667,43.9885,8.21320833333
593.80,12.2018333333,50.0555,36.997625,36.1356666667,8.14098809524,9.91116666666,16.1873333333,40.16625,52.3284166667,9.40474999999,66.6065,43.7434166667,8.208
594.14,12.1575,50.0080833334,36.8496666667,36.1114166667,8.07224999999,9.84491666666,16.0885833333,39.97625,52.1366666667,9.32200000001,66.4005833333,43.5676666667,8.16529166667
594.48,12.1075833334,49.9785,36.7197916666,36.1235,8.03030952381,9.80658333334,16.0060833334,39.8478333334,51.9621666666,9.28316666666,66.2065833333,43.4220833333,8.166625
594.81,12.1514166667,49.9469166667,36.5766666666,36.1474166667,8.06879761906,9.86808333332,15.9719166667,39.7320833333,51.7469166667,9.31141666666,65.9313333333,43.28375,8.23720833333
595.15,12.1289166666,49.9595833333,36.495,36.203,8.07348809525,9.85720833334,15.9515,39.6578333333,51.64575,9.33166666666,65.83875,43.2189166667,8.247875
595.49,12.156,49.98525,36.4049166667,36.2326666667,8.09223809524,9.87683333334,15.8988333333,39.5499166667,51.51725,9.35391666667,65.65425,43.174,8.289875
595.82,12.0413333333,49.91675,36.2632916667,36.18225,8.00561904762,9.78620833332,15.7803333333,39.3898333333,51.2901666667,9.24183333333,65.4315833334,43.0005,8.21595833333
596.16,11.9621666667,49.9025,36.138,36.1970833333,7.94761904762,9.72516666667,15.6650833334,39.2713333333,51.1330833333,9.14983333334,65.2575833333,42.92925,8.18333333333
596.50,11.958,49.934,36.036625,36.26325,7.95848809525,9.72920833333,15.6358333333,39.1958333334,51.0148333333,9.122,65.0835833333,42.8668333333,8.160375
596.83,11.96525,49.9365,35.9190833334,36.274,7.95582142858,9.72687499999,15.59975,39.10525,50.8606666667,9.12683333333,64.8915,42.73475,8.17675
597.17,11.9376666667,49.9430833334,35.785375,36.31775,7.94769047619,9.71845833333,15.5384166667,38.95425,50.7024166667,9.10416666666,64.6831666666,42.68875,8.167125
597.51,11.8934166667,49.9833333334,35.7197083333,36.3596666666,7.90514285714,9.68354166666,15.4836666667,38.8505833333,50.6098333333,9.05783333334,64.5315,42.6460833333,8.16375
597.84,11.8835,50.00375,35.6446666667,36.4050833333,7.89994047619,9.67466666667,15.4499166667,38.7326666667,50.4980833333,9.02499999999,64.3556666667,42.6178333333,8.185625
598.18,11.8285,50.0183333333,35.5080833334,36.3945,7.85959523809,9.63737499999,15.3600833333,38.577,50.3435,8.97008333334,64.1324166667,42.512,8.173375
598.52,11.7908333334,50.0241666667,35.4055833333,36.4405833333,7.82783333334,9.59137500001,15.30375,38.4568333333,50.259,8.92791666667,63.9510833333,42.4558333333,8.15025
598.85,11.8025,50.0130833333,35.2845416667,36.4503333333,7.83898809523,9.60204166666,15.2605833333,38.2945833333,50.1170833333,8.90741666667,63.7165833333,42.36875,8.17129166667
599.19,11.8208333334,50.0640833333,35.1920833333,36.5379166666,7.8599404762,9.60070833334,15.22975,38.18375,50.0340833333,8.88633333333,63.5251666667,42.3131666667,8.18645833333
599.53,11.835,50.1085,35.0669166667,36.6069166667,7.86391666667,9.59808333333,15.2029166667,38.042,49.9341666667,8.87150000001,63.3124166667,42.2843333333,8.2185
599.86,11.9136666667,50.184,35.0524583333,36.7004166666,7.94683333333,9.67512500001,15.2636666667,37.9315833333,49.9246666667,8.9535,63.1465,42.2496666667,8.28291666667
600.20,11.9015,50.1806666666,34.8854166667,36.708,7.91094047619,9.64687500001,15.1788333333,37.7379166667,49.74875,8.93308333332,62.8915833333,42.1251666667,8.296375
600.53,11.8385833333,50.1308333333,34.70875,36.6904166667,7.84089285714,9.60187499999,15.0353333333,37.5124166666,49.5028333333,8.84391666667,62.5635833333,41.9494166667,8.25254166667
600.87,11.78825,50.0548333333,34.5610416666,36.6923333333,7.78547619049,9.56062500001,14.9294166667,37.3368333334,49.31425,8.77083333333,62.3113333333,41.7416666667,8.221125
601.21,11.7896666667,50.0154166667,34.4015416666,36.7245,7.78436904762,9.548375,14.8894166666,37.17875,49.1245,8.73108333334,62.0011666667,41.6115833333,8.23629166667
601.54,11.7278333333,50.0044166667,34.27775,36.7584166667,7.7740595238,9.566,14.8285833333,37.0036666667,48.9194166667,8.69358333333,61.7594166667,41.4275,8.22466666666
601.88,11.7133333334,50.0025833333,34.1560833333,36.801,7.75686904761,9.57125,14.8014166667,36.8629166667,48.7901666667,8.65583333334,61.5646666666,41.3200833333,8.22679166667
602.21,11.6451666667,49.9713333333,34.003625,36.784,7.68864285714,9.51404166666,14.6911666667,36.6594166666,48.5469166666,8.58191666667,61.2660833333,41.1505833333,8.18283333334
602.55,11.5209166666,49.8823333333,33.764375,36.7398333333,7.59764285713,9.43458333334,14.55,36.4093333333,48.2610833333,8.47775000001,60.9146666666,40.9145,8.12554166667
602.88,11.43925,49.784,33.5880416667,36.68,7.54136904762,9.38612499999,14.4748333334,36.1785833333,47.97225,8.41916666666,60.5969166667,40.66525,8.10766666667
603.22,11.41675,49.7715,33.5049166667,36.708,7.52439285715,9.39637500001,14.3955833334,36.0735833334,47.8149166666,8.40966666667,60.4240833333,40.5360833333,8.10483333333
603.56,11.3435,49.67575,33.32275,36.6491666667,7.46788095237,9.33600000001,14.298,35.89125,47.5718333333,8.33441666667,60.1603333333,40.33975,8.091625
603.89,11.3069166667,49.7196666666,33.2603333333,36.6934166667,7.47536904761,9.351625,14.2973333333,35.7950833333,47.4858333334,8.31216666667,60.0243333333,40.2770833333,8.14125
604.23,11.33375,49.8215833333,33.2245,36.80425,7.53003571427,9.39295833334,14.3445833333,35.7594166667,47.444,8.35258333333,59.91125,40.272,8.21066666667
604.56,11.3029166667,49.76825,33.1045416667,36.76125,7.52401190475,9.38929166667,14.2945,35.61275,47.26125,8.34149999999,59.5761666666,40.1214166667,8.219375
604.90,11.3011666667,49.7659166666,33.0365416667,36.7770833333,7.54982142858,9.43349999999,14.3081666666,35.5136666667,47.1605,8.37108333334,59.3893333334,40.05,8.25666666667
605.23,11.3294166666,49.79875,32.9406666667,36.8279166666,7.57599999999,9.45545833333,14.2945,35.4125833333,47.1025,8.39241666668,59.24325,39.9809166667,8.29008333333
605.57,11.2875833333,49.7475833333,32.8165,36.8266666667,7.56896428571,9.43029166666,14.24675,35.2389166667,46.9131666667,8.38933333333,58.986,39.8279166666,8.29241666667
605.90,11.2535,49.7841666667,32.706,36.8599166667,7.57345238094,9.42816666667,14.2055,35.08025,46.7943333333,8.34958333333,58.8081666667,39.77325,8.28370833333
606.24,11.26825,49.893,32.6720833333,36.958,7.5788095238,9.45504166666,14.1704166667,35.004,46.6905,8.35458333333,58.6364166666,39.7310833333,8.29933333333
606.58,11.25325,49.9489166666,32.5542083333,37.01225,7.5656904762,9.46787500001,14.1035833334,34.89625,46.6109166667,8.323,58.4203333333,39.6626666667,8.31091666667
606.91,11.1894166667,49.9135,32.3690416667,37.0538333333,7.52875,9.40145833333,14.0183333333,34.6966666667,46.4146666667,8.23441666667,58.08475,39.51675,8.27920833333
607.25,11.2136666666,49.9234166667,32.2395,37.1260833333,7.56145238096,9.44887499999,13.9985,34.5516666667,46.249,8.25866666667,57.8318333334,39.4195,8.31141666667
607.58,11.2220833333,49.8971666667,32.1071666667,37.1499166667,7.54073809523,9.43579166667,13.9549166667,34.4169166666,46.0385833333,8.25708333333,57.515,39.2694166667,8.29904166666
607.92,11.1785,49.774,31.9312083333,37.13975,7.51492857142,9.39304166667,13.8494166667,34.1951666667,45.8201666667,8.20049999999,57.1859166667,39.0816666667,8.28358333334
608.25,11.1723333333,49.7899166667,31.8277916667,37.24575,7.52001190477,9.39475,13.8228333333,34.0635,45.7183333334,8.18225000001,57.0080833333,39.01675,8.30466666666
608.59,11.1329166667,49.7963333333,31.713875,37.2638333333,7.47123809524,9.3105,13.7191666667,33.9385833333,45.5899166667,8.12766666668,56.8173333333,38.8791666667,8.261
608.92,11.1199166666,49.7785,31.592125,37.2850833333,7.43883333334,9.27216666668,13.6800833333,33.8118333333,45.4474166666,8.10916666667,56.5565,38.7553333333,8.26429166667
609.26,11.1074166667,49.8471666667,31.4937916667,37.3614166667,7.43603571428,9.27904166667,13.6285833334,33.7318333333,45.3940833333,8.09225,56.38925,38.70475,8.26133333333
609.59,11.13475,49.788,31.386375,37.3728333333,7.46783333333,9.31729166666,13.6285,33.6021666666,45.2573333333,8.14141666666,56.0965,38.5350833333,8.31625
609.93,11.13325,49.7981666667,31.32775,37.4360833333,7.47070238094,9.34137500001,13.63025,33.4699166667,45.2159166667,8.16408333334,55.9155833333,38.46975,8.34775
610.26,11.1148333333,49.764,31.2277083334,37.4878333333,7.44623809523,9.32208333333,13.5970833333,33.3455,45.0968333333,8.15624999999,55.69025,38.3888333333,8.35133333333
610.60,11.18125,49.8078333333,31.2147916667,37.53875,7.51909523809,9.41350000001,13.655,33.28675,45.0393333333,8.23816666666,55.5385833333,38.3315833333,8.46129166667
610.93,11.119,49.7413333333,31.0696666667,37.5244166666,7.46045238094,9.35154166666,13.5895833333,33.1255,44.8830833334,8.17725,55.2111666667,38.1705,8.43791666667
611.27,11.1063333333,49.6510833333,30.9367083333,37.5261666667,7.45288095239,9.35229166668,13.5306666667,32.93575,44.7323333333,8.14366666667,54.9308333333,38.0631666666,8.44304166667
611.60,11.0639166666,49.6846666667,30.8099583333,37.5419166667,7.41617857142,9.37037499999,13.4894166667,32.78275,44.606,8.11983333334,54.6976666667,37.9505,8.44525
611.93,11.05775,49.69625,30.6809166667,37.547,7.41216666667,9.35233333334,13.4628333333,32.6786666667,44.4508333333,8.14233333333,54.4999166667,37.8234166667,8.48966666667
612.27,11.0969166666,49.7504166666,30.578625,37.6405,7.4481904762,9.4155,13.4456666667,32.5230833333,44.2948333333,8.17841666667,54.2501666667,37.7435833333,8.553
612.60,11.0720833333,49.68975,30.4965833333,37.6319166667,7.42690476191,9.40779166667,13.38725,32.356,44.0725833333,8.14916666666,53.9288333333,37.6305,8.547625
612.94,11.06225,49.6819166667,30.4235,37.65775,7.41689285713,9.39866666667,13.3553333333,32.2079166667,43.8820833333,8.11466666666,53.6834166667,37.4790833333,8.57966666667
613.27,10.9596666667,49.6834166667,30.269375,37.68025,7.32110714286,9.29675000001,13.2288333333,32.0415833333,43.6960833334,8.02216666668,53.4604166667,37.3621666666,8.52520833333
613.61,10.92325,49.5711666667,30.07775,37.6246666667,7.34076190477,9.252125,13.1706666667,31.93175,43.4075833334,7.97600000001,53.0866666667,37.1865,8.54591666667
613.94,10.92225,49.5400833333,29.9831666666,37.6111666666,7.34495238094,9.22529166667,13.1195,31.7754166666,43.2045833333,7.98466666668,52.8139166667,37.0333333333,8.54175
614.28,10.8816666667,49.6080833333,29.8825833333,37.6680833333,7.27866666667,9.18820833333,13.0668333333,31.6383333334,43.0251666667,7.91041666668,52.5721666666,36.9544166667,8.51883333333
614.61,10.8759166667,49.6770833333,29.8607916667,37.74625,7.24961904762,9.16312500001,13.0165,31.5689166667,42.9298333333,7.88466666666,52.434,36.9199166666,8.52745833333
614.94,10.7895,49.7065833333,29.752125,37.7695833333,7.19436904762,9.10787500001,12.9305833333,31.4566666667,42.7884166667,7.84941666667,52.1975833333,36.75525,8.51958333333
615.28,10.7404166666,49.6465,29.6688333333,37.76725,7.12919047619,9.00366666668,12.8369166667,31.32875,42.5803333333,7.79116666666,51.9530833333,36.62025,8.44595833333
615.61,10.72025,49.7445,29.65725,37.8556666667,7.10647619047,9.01483333333,12.8218333333,31.25,42.4641666667,7.73149999999,51.7473333333,36.5721666666,8.40525
615.95,10.5745,49.642,29.4805833333,37.7446666667,6.99410714285,8.91420833332,12.7155,31.0415833333,42.152,7.59566666667,51.411,36.3835833333,8.311875
616.28,10.5011666667,49.71,29.3815833334,37.7595833334,6.97457142858,8.87375000001,12.6505833333,30.9388333334,42.0138333333,7.54533333334,51.2755,36.289,8.28358333333
616.61,10.4978333334,49.6950833333,29.302375,37.7751666667,6.96988095238,8.86170833334,12.6181666667,30.8235,41.8345,7.54766666667,51.0446666667,36.2124166667,8.29229166667
616.95,10.556,49.8328333333,29.2988333333,37.9229166667,7.00140476191,8.91941666667,12.6618333333,30.8054166667,41.7880833334,7.57083333332,50.9786666667,36.2103333333,8.37454166666
617.28,10.5470833333,49.9308333333,29.26,38.0023333333,6.94571428572,8.92466666666,12.62525,30.6996666666,41.738,7.55558333333,50.9258333333,36.1361666667,8.377875
617.62,10.50975,49.9386666667,29.1711666667,38.0436666667,6.94242857144,8.90333333333,12.5950833333,30.6010833333,41.5644166667,7.50841666666,50.756,36.04025,8.388375
617.95,10.4691666667,49.893,29.0747083333,38.0246666666,6.94666666666,8.85866666667,12.5363333333,30.4506666667,41.3855,7.53324999999,50.53,35.8985833333,8.39404166667
618.28,10.46875,49.9215833333,28.9937083333,38.0624166667,6.96971428571,8.89370833333,12.5325833333,30.3170833333,41.2250833333,7.54724999999,50.3223333333,35.8275,8.40995833333
618.62,10.45625,49.9539166667,28.9100833334,38.0825833334,6.92697619048,8.84216666666,12.494,30.1820833334,41.025,7.50116666667,50.1045,35.71775,8.37595833333
618.95,10.507,49.92625,28.822,38.0888333334,7.00646428571,8.909625,12.5425,30.0771666667,40.8628333333,7.56750000001,49.902,35.6371666667,8.43570833333
619.28,10.4743333333,49.9528333334,28.71775,38.07,6.98307142859,8.868,12.46,29.9205,40.70675,7.54925,49.69125,35.5105,8.42175
619.62,10.54375,49.9560833333,28.684625,38.17,7.04525,8.920125,12.4694166667,29.8538333333,40.6309166667,7.60383333333,49.545,35.4316666667,8.5055
619.95,10.6025833333,50.0000833333,28.6632916667,38.275,7.10426190476,8.98537499999,12.4978333333,29.778,40.5084166667,7.66625000001,49.3609166667,35.36475,8.61670833333
620.28,10.6568333333,50.0245833333,28.5985416667,38.3236666667,7.1731547619,9.05983333334,12.52825,29.7125,40.3988333333,7.73675,49.1825833334,35.2836666666,8.71458333333
620.62,10.5820833333,49.8354166666,28.5010833333,38.2060833334,7.14023809525,9.02929166668,12.4543333333,29.5206666667,40.1294166667,7.70358333334,48.806,35.0640833333,8.69145833333
620.95,10.49425,49.7353333333,28.3127916666,38.112,7.08782142857,8.95083333333,12.3375833334,29.2891666666,39.8389166667,7.62899999999,48.44525,34.8779166667,8.59391666667
621.28,10.4874166667,49.7668333333,28.2449583333,38.1334166667,7.09003571429,8.95537499999,12.3255,29.1666666667,39.71775,7.63141666666,48.2046666667,34.7881666667,8.59770833333
621.62,10.4585,49.67375,28.1295416667,38.1125,7.04595238095,8.94745833333,12.2859166666,28.99425,39.5109166667,7.59841666666,47.92825,34.5946666666,8.56654166667
621.95,10.4246666666,49.5903333333,28.0125833334,38.0629166667,7.00767857143,8.91779166668,12.2158333333,28.8515833333,39.2523333333,7.541,47.6510833333,34.40425,8.581375
622.28,10.4398333333,49.6349166666,27.9816666667,38.14025,7.04902380953,8.99320833333,12.2095,28.79725,39.1781666667,7.55749999999,47.55375,34.37025,8.625375
622.62,10.4374166667,49.706,27.9416666667,38.2078333333,7.03769047619,8.98754166666,12.1628333333,28.70375,39.0626666667,7.53666666667,47.392,34.2849166666,8.645
622.95,10.4573333333,49.6755833333,27.8996666667,38.3068333333,7.06147619048,8.99400000001,12.1411666667,28.6635,38.9318333333,7.56733333333,47.247,34.2218333333,8.71004166667
623.28,10.3878333333,49.6084166667,27.7682083333,38.2413333333,7.00673809524,8.96949999999,12.0474166667,28.5014166667,38.7371666667,7.54683333334,47.0163333333,34.0973333334,8.69708333333
623.62,10.3035,49.4945,27.5931666667,38.1589166667,6.92265476191,8.86766666666,11.949,28.32925,38.4953333333,7.43583333334,46.702,33.9039166667,8.58220833334
623.95,10.2,49.5064166666,27.4459166666,38.1378333334,6.82521428572,8.79891666666,11.8555833333,28.223,38.3205,7.32391666668,46.4700833333,33.7846666667,8.51058333333
624.28,10.18575,49.5133333334,27.3253333334,38.1779166666,6.80153571429,8.77633333333,11.77425,28.1554166667,38.1065,7.30925,46.27625,33.71425,8.48958333333
624.62,10.1691666667,49.4803333334,27.266875,38.2163333333,6.80842857142,8.780125,11.7394166667,28.1104166667,37.9243333333,7.30541666667,46.0839166667,33.6325,8.54220833333
