wavelength,Back_TanVelf,Belly_TanVelf,Breast_TanVelf,Crissum_TanVelf,Crown_TanVelf,DorTail_TanVelf,Patch10_TanVelf,Patch11_TanVelf,Patch12_TanVelf,Rump_TanVelf,Throat_TanVelf,WingTip_TanVelf
382.33,5.10875,4.69266666666,57.69475,4.34483333333,4.00841666667,5.56758333333,42.8754166667,4.60358333333,7.83233333333,9.97716666667,24.8831666667,6.13016666666
382.69,5.13441666667,4.7175,57.74775,4.38433333334,4.09616666667,5.637,42.8413333333,4.64991666667,7.89883333334,10.0414166667,24.87825,6.174375
383.05,5.06741666667,4.66941666667,57.87625,4.35733333333,4.05941666667,5.61133333333,42.8770833333,4.61058333333,7.92116666667,10.031,24.8780833333,6.156625
383.41,5.14041666667,4.72766666666,58.10225,4.4035,4.13041666667,5.67425,43.0100833333,4.64725,7.99441666667,10.1183333333,24.9868333333,6.21004166667
383.77,5.10533333333,4.67783333334,58.2364166667,4.3415,4.10716666667,5.66866666667,43.04275,4.63641666667,7.96841666667,10.0968333333,25.00125,6.17333333334
384.14,5.0725,4.64125,58.2950833334,4.30591666667,4.0715,5.63566666667,43.0756666667,4.59991666667,7.92275,10.1068333333,25.0055,6.11675
384.50,5.10683333333,4.683,58.3819166667,4.34416666667,4.10808333333,5.65908333333,43.0985,4.61516666667,7.93608333333,10.1365,25.0705,6.11695833333
384.86,5.12283333334,4.71066666667,58.3669166666,4.36,4.11941666667,5.67908333333,43.0548333333,4.63675,7.96883333333,10.18275,25.1129166667,6.13658333333
385.22,5.20066666666,4.799,58.4921666667,4.41,4.18641666667,5.75225,43.1588333334,4.7075,8.051,10.2790833334,25.21975,6.20020833334
385.58,5.19625,4.82283333333,58.5829166667,4.37,4.18958333333,5.76033333333,43.1695833333,4.73066666666,8.06,10.3325833333,25.295,6.21454166667
385.94,5.15791666666,4.81475,58.6860833333,4.35658333333,4.1475,5.77033333333,43.2289166667,4.78083333333,8.10308333333,10.38,25.3463333333,6.22983333333
386.30,5.21741666667,4.87416666667,58.778,4.41816666667,4.20491666667,5.82866666667,43.3661666667,4.84908333333,8.18666666666,10.45425,25.4390833333,6.29379166666
386.66,5.24225,4.90033333334,58.87575,4.43925,4.198,5.82975,43.4515833334,4.862,8.20241666667,10.4868333333,25.52775,6.30820833333
387.03,5.32191666667,4.95883333333,58.8888333334,4.50225,4.24783333333,5.869,43.4920833333,4.938,8.26016666667,10.568,25.6184166667,6.34479166667
387.39,5.32233333333,4.95166666666,58.8535,4.51291666667,4.2455,5.88866666667,43.5178333333,4.95966666667,8.31141666666,10.5489166667,25.6565833333,6.334375
387.75,5.32891666667,4.99116666667,58.895,4.52125,4.26616666667,5.8915,43.5835,5.00875,8.36458333332,10.6008333333,25.7570833333,6.33133333333
388.11,5.30691666667,5.01066666667,58.9295833333,4.49075,4.248,5.87258333334,43.6,4.99141666666,8.37224999999,10.5909166666,25.7603333333,6.320875
388.47,5.29558333333,5.00941666667,59.041,4.50541666667,4.2385,5.89708333333,43.6861666667,5.0495,8.41491666667,10.63975,25.8335,6.34120833334
388.83,5.26475,4.94408333333,59.15,4.42691666666,4.18625,5.84433333334,43.8245833333,5.01291666667,8.38924999999,10.6371666666,25.8834166667,6.28466666667
389.19,5.263,4.91325,59.2411666667,4.40333333333,4.14433333334,5.83783333334,43.89625,5.02391666667,8.39716666667,10.649,25.9051666667,6.26295833333
389.55,5.31783333333,4.94975,59.2396666666,4.46716666667,4.15033333333,5.877,44.017,5.05266666667,8.44583333332,10.6883333333,25.99875,6.28341666667
389.91,5.344,4.95,59.2941666666,4.47625,4.15266666667,5.89016666667,44.07975,5.04575,8.43324999999,10.7063333333,26.066,6.26883333334
390.27,5.2535,4.84725,59.276,4.38966666667,4.07108333333,5.78725,44.0305833333,4.971,8.38166666667,10.6558333333,26.0578333333,6.18845833333
390.63,5.24166666667,4.84208333334,59.33025,4.3415,4.05375,5.77858333333,44.1610833333,4.98091666667,8.3925,10.6829166666,26.1665833333,6.16441666667
391.00,5.19058333333,4.84366666667,59.42325,4.32483333334,4.04383333333,5.77491666667,44.2590833333,4.99683333333,8.40458333334,10.7301666666,26.26725,6.15270833333
391.36,5.14691666667,4.80633333334,59.48325,4.25375,3.98783333333,5.732,44.30975,4.97191666667,8.34449999999,10.7355833333,26.3081666666,6.10116666667
391.72,5.13583333333,4.78391666667,59.4696666667,4.23116666667,3.95766666666,5.71191666667,44.3679166667,4.94183333333,8.33699999999,10.7564166667,26.3208333334,6.11266666666
392.08,5.16341666667,4.77475,59.4835833334,4.24466666667,3.96333333334,5.7075,44.4521666667,4.96475,8.38824999999,10.8078333333,26.3864166667,6.13891666667
392.44,5.16191666667,4.772,59.4249166666,4.23608333333,3.97383333333,5.663,44.4963333333,4.93925,8.41775000001,10.82825,26.4755,6.12458333333
392.80,5.1765,4.81991666667,59.5291666667,4.29233333333,4.00383333333,5.70341666667,44.614,4.9935,8.47600000001,10.9054166667,26.606,6.155125
393.16,5.18733333334,4.84566666667,59.52875,4.32833333333,4.02266666666,5.70933333333,44.7035833333,5.03633333333,8.54291666667,11.0025,26.72875,6.165875
393.52,5.14125,4.8325,59.6313333333,4.28166666667,3.98191666667,5.66516666666,44.82,5.04833333334,8.56541666668,11.0205,26.7813333334,6.13929166666
393.88,5.09625,4.82583333333,59.4839166667,4.24608333333,3.96791666667,5.60975,44.8226666667,5.03175,8.58375000001,11.04075,26.7798333333,6.08425
394.24,5.124,4.86891666667,59.4325833333,4.2815,4.0085,5.63825,44.9305833333,5.09733333333,8.62974999999,11.1256666666,26.8716666667,6.089125
394.60,5.1265,4.86016666667,59.2584166666,4.32733333333,4.00091666667,5.61708333333,44.888,5.12933333333,8.69050000001,11.1856666667,26.8905833334,6.084875
394.96,5.13591666667,4.8565,59.207,4.31725,4.00708333334,5.60958333333,44.9749166667,5.14633333333,8.71766666667,11.213,26.9491666667,6.0705
395.32,5.1465,4.84191666667,59.1571666666,4.32025,4.01341666666,5.58416666667,45.1030833333,5.18208333333,8.77308333334,11.298,27.0134166667,6.06933333333
395.68,5.18466666667,4.86316666667,59.0203333333,4.34691666667,4.03941666666,5.589,45.1284166666,5.23033333333,8.83974999999,11.37625,27.0909166667,6.07758333334
396.04,5.12725,4.8215,58.9398333333,4.3035,4.00333333334,5.55016666667,45.228,5.22825,8.82341666667,11.3934166667,27.1599166667,5.99725
396.40,5.10725,4.78325,58.8763333333,4.27858333333,3.96458333333,5.5475,45.3626666667,5.24216666667,8.84991666666,11.4449166667,27.2186666667,5.959625
396.76,5.11291666666,4.7785,58.7255,4.26833333333,3.94633333333,5.51675,45.4580833333,5.25691666667,8.89724999999,11.5020833333,27.27125,5.95316666667
397.12,5.10758333333,4.78966666667,58.5525833334,4.276,3.971,5.533,45.5249166667,5.27491666667,8.92575000001,11.5433333334,27.3509166667,5.960375
397.48,5.12133333333,4.76916666666,58.4254166667,4.2965,4.01025,5.563,45.5875833333,5.30575,8.96308333334,11.6135833333,27.4676666667,5.97025
397.84,5.19483333333,4.84641666667,58.4076666667,4.37383333333,4.07775,5.64,45.8183333333,5.4075,9.08949999999,11.7445833334,27.6843333334,6.06225
398.20,5.24141666666,4.88525,58.2843333333,4.41083333333,4.09666666666,5.70391666667,45.9429166667,5.46858333334,9.18491666666,11.813,27.7746666666,6.09545833333
398.56,5.27125,4.90508333333,58.29925,4.42075,4.12641666667,5.7325,46.1351666667,5.51983333333,9.23041666667,11.8718333333,27.9033333334,6.13620833333
398.92,5.35616666667,4.96675,58.2209166667,4.48566666667,4.19116666666,5.79141666667,46.30925,5.61975,9.35625000001,12.0020833334,28.02425,6.21645833333
399.28,5.44458333333,5.082,58.1690833333,4.57516666666,4.27741666667,5.89383333333,46.4660833333,5.72908333333,9.51716666667,12.13775,28.2091666667,6.28179166667
399.64,5.4755,5.12016666666,58.1026666667,4.60075,4.32116666667,5.92841666667,46.6136666667,5.79841666667,9.61058333334,12.22025,28.3504166667,6.303375
400.00,5.54233333333,5.18883333333,57.96525,4.66,4.37966666667,5.9945,46.69675,5.8945,9.72983333334,12.3370833333,28.47075,6.366625
400.36,5.558,5.22591666667,57.8379166667,4.68558333333,4.39683333333,6.00658333333,46.8285,5.93558333333,9.79374999999,12.4256666667,28.58225,6.37616666667
400.72,5.55216666667,5.20683333334,57.67725,4.68875,4.40383333333,6.00266666667,46.9365833333,5.998,9.82058333333,12.4958333333,28.7135833334,6.35733333333
401.08,5.55316666667,5.18791666667,57.6433333334,4.65333333333,4.39625,5.99608333334,47.1133333333,6.0275,9.89308333333,12.5730833333,28.8205833333,6.34441666667
401.44,5.56625,5.20016666667,57.5263333333,4.66,4.40291666666,5.98883333334,47.2885,6.06058333333,9.98666666667,12.675,28.9528333334,6.3235
401.80,5.58583333333,5.20091666667,57.4026666667,4.67016666667,4.38466666666,5.99841666667,47.4203333334,6.10383333334,10.0420833333,12.7795833333,29.0806666667,6.2955
402.16,5.57841666667,5.19408333333,57.3463333333,4.64791666667,4.37816666666,5.98766666667,47.6225833333,6.15008333333,10.0944166667,12.8906666667,29.254,6.28375
402.52,5.5575,5.17766666667,57.2018333333,4.61591666667,4.35808333333,5.96575,47.7880833333,6.16933333334,10.1721666667,12.9638333333,29.3815,6.23475
402.88,5.49516666667,5.10366666667,57.04775,4.53341666667,4.28908333333,5.90683333334,47.9685,6.12191666667,10.1533333333,12.9966666667,29.4996666667,6.146375
403.24,5.47683333333,5.05975,56.8288333333,4.50716666667,4.26825,5.87775,48.08175,6.12866666667,10.1894166667,13.0564166667,29.5964166667,6.1245
403.60,5.44125,5.01233333333,56.70475,4.47641666667,4.234,5.85166666667,48.2900833333,6.13908333333,10.213,13.1153333333,29.6936666667,6.09175
403.95,5.47866666667,5.041,56.66175,4.51525,4.26566666667,5.87783333333,48.5354166667,6.20441666667,10.3116666667,13.2434166667,29.879,6.126
404.31,5.4845,5.02583333334,56.5265,4.49116666667,4.28316666667,5.88258333333,48.6965,6.25725,10.3753333333,13.3205833334,30.00575,6.11954166667
404.67,5.52958333334,5.061,56.3603333333,4.51591666667,4.32858333334,5.91566666667,48.8538333333,6.32458333334,10.47975,13.4175833333,30.11775,6.15416666667
405.03,5.55858333334,5.08125,56.179,4.5315,4.346,5.90775,48.9891666667,6.395,10.5541666667,13.507,30.221,6.16995833333
405.39,5.56916666667,5.08091666666,55.9655,4.54125,4.34283333334,5.91991666667,49.1315833334,6.44441666667,10.6228333333,13.6045,30.329,6.196625
405.75,5.539,5.0275,55.75225,4.47233333333,4.30016666667,5.872,49.2305,6.45633333333,10.66625,13.6386666666,30.3908333333,6.15620833333
406.11,5.55425,5.027,55.4904166667,4.47491666667,4.31441666667,5.8705,49.3524166667,6.50475,10.7534166667,13.7333333333,30.4685833333,6.155625
406.47,5.59008333333,5.05175,55.2023333333,4.47233333334,4.33291666667,5.88858333333,49.4488333333,6.566,10.8324166666,13.84775,30.5494166667,6.16629166667
406.83,5.58316666667,5.05025,54.9079166667,4.46066666667,4.34458333333,5.90808333333,49.48625,6.61658333333,10.93425,13.897,30.6064166667,6.15758333333
407.19,5.61516666667,5.06733333333,54.697,4.48016666667,4.365,5.94158333333,49.65025,6.69758333334,11.0435833333,14.0140833333,30.7036666667,6.17270833334
407.55,5.65325,5.078,54.41425,4.49808333333,4.38733333333,5.95933333333,49.7801666667,6.75175,11.1444166666,14.1305833333,30.8121666667,6.15866666667
407.90,5.62858333334,5.05175,54.0764166667,4.481,4.37441666666,5.947,49.92875,6.79741666667,11.2251666667,14.20775,30.8945,6.12908333333
408.26,5.62741666666,5.02775,53.81175,4.47758333333,4.34658333333,5.92791666667,50.1123333333,6.81233333333,11.3038333333,14.2814166666,31.0039166667,6.09158333334
408.62,5.63175,5.041,53.5593333333,4.48716666667,4.34733333333,5.9485,50.2830833333,6.86975,11.4070833334,14.3988333333,31.1216666667,6.09204166667
408.98,5.685,5.10183333333,53.2893333333,4.53725,4.42958333333,6.02683333333,50.5015833333,6.98491666667,11.5580833333,14.5465,31.2870833333,6.13704166667
409.34,5.72083333334,5.11933333333,53.0831666667,4.55575,4.47691666667,6.04558333334,50.70375,7.08366666667,11.67825,14.65925,31.4151666667,6.15225
409.70,5.75008333333,5.15308333333,52.8601666667,4.59191666666,4.534,6.08775,50.9381666667,7.18483333333,11.8026666667,14.7930833333,31.54525,6.18995833333
410.06,5.76316666667,5.1475,52.70325,4.58741666666,4.52591666667,6.07816666667,51.1721666666,7.23483333333,11.8925833333,14.8886666667,31.7395833333,6.177625
410.42,5.75575,5.14133333333,52.5436666666,4.58566666667,4.51666666667,6.07675,51.43475,7.28958333333,11.9615,14.987,31.9305,6.15658333333
410.77,5.80908333333,5.19425,52.3215,4.65708333333,4.54566666667,6.09308333333,51.65875,7.40641666666,12.0909166667,15.1636666667,32.0965,6.19441666667
411.13,5.80741666667,5.1975,52.1065,4.65983333333,4.5595,6.0845,51.8875,7.456,12.18175,15.27525,32.2530833333,6.18704166667
411.49,5.80975,5.22508333333,51.8661666667,4.66325,4.55925,6.09566666667,52.0989166666,7.53275,12.2979166667,15.3774166667,32.4000833333,6.19391666667
411.85,5.82191666667,5.20541666667,51.5936666667,4.62891666667,4.55808333334,6.096,52.258,7.58358333334,12.3935833333,15.48125,32.53175,6.17733333333
412.21,5.8965,5.28791666667,51.3528333333,4.6895,4.62608333333,6.17341666667,52.4493333333,7.74583333333,12.5601666667,15.6660833333,32.6760833333,6.254875
412.57,5.90591666667,5.27308333333,51.1165,4.67291666667,4.63258333333,6.1845,52.7128333333,7.82150000001,12.6803333333,15.8114166667,32.8419166667,6.24154166667
412.92,5.8945,5.22758333333,50.8396666667,4.64175,4.58433333333,6.14875,52.8903333334,7.84375,12.7495,15.89875,32.94475,6.205125
413.28,5.87516666666,5.21733333333,50.538,4.60516666667,4.56108333333,6.12358333333,53.14275,7.89399999999,12.8496666667,15.9833333334,33.07,6.13495833333
413.64,5.85991666667,5.18633333333,50.25775,4.5605,4.5325,6.08125,53.3710833333,7.94791666666,12.9575833333,16.09375,33.2414166666,6.084
414.00,5.86441666667,5.18966666667,49.93475,4.56875,4.54716666667,6.10166666667,53.61975,8.02283333334,13.1,16.266,33.3818333333,6.087375
414.36,5.85525,5.15641666667,49.58625,4.54925,4.54425,6.07558333333,53.8295833333,8.07558333332,13.2370833333,16.3645,33.4765833333,6.07983333333
414.72,5.86783333333,5.14241666667,49.3481666667,4.54241666667,4.56366666667,6.09658333333,54.1275,8.16600000001,13.3748333333,16.4929166667,33.6630833333,6.06691666667
415.07,5.85133333333,5.11233333334,49.0229166666,4.516,4.53716666667,6.0665,54.33025,8.22783333334,13.4909166667,16.6096666666,33.7689166667,6.02033333333
415.43,5.86641666666,5.0775,48.7586666667,4.50725,4.53425,6.06208333333,54.61825,8.30341666666,13.6353333333,16.75275,33.90925,5.99970833333
415.79,5.86491666667,5.0855,48.48875,4.51108333333,4.53025,6.06275,54.9326666667,8.39366666667,13.7779166667,16.92425,34.0474166667,5.97854166667
416.15,5.87708333333,5.08016666667,48.1894166666,4.5075,4.54875,6.06125,55.19875,8.48608333333,13.9285833333,17.06575,34.2225833333,5.96208333334
416.51,5.89516666667,5.10775,47.8765833333,4.51833333333,4.56758333333,6.06941666667,55.44875,8.57958333334,14.0865,17.1898333333,34.3734166667,5.957875
416.86,5.89175,5.10508333334,47.6248333333,4.52133333333,4.56641666666,6.06758333333,55.7326666667,8.66999999999,14.235,17.3239166666,34.554,5.93420833333
417.22,5.92133333333,5.12058333334,47.3534166667,4.53908333334,4.58533333333,6.10408333333,56.01225,8.76591666667,14.3890833333,17.49375,34.72825,5.97025
417.58,5.96083333333,5.14658333333,47.0766666667,4.57666666667,4.61341666667,6.14116666667,56.2843333333,8.86208333334,14.5345833333,17.6484166667,34.87375,6.00916666667
417.94,5.99683333333,5.16508333333,46.7428333333,4.58291666667,4.64066666667,6.16258333333,56.4645833333,8.97783333333,14.6628333333,17.7475,34.9625833333,6.01120833333
418.29,6.03166666667,5.19641666667,46.4516666666,4.61125,4.66933333334,6.18766666667,56.7314166666,9.08458333334,14.8045,17.8869166667,35.0949166667,6.01795833333
418.65,6.01858333333,5.18716666667,46.155,4.57833333334,4.645,6.17450000001,56.976,9.15366666667,14.9045,18.00325,35.1985833333,5.99304166667
419.01,6.05333333333,5.20291666667,45.8805,4.58908333333,4.66191666667,6.20958333333,57.2784166667,9.25541666666,15.0461666667,18.1364166667,35.3345833333,6.007875
419.37,6.06783333333,5.20983333334,45.59975,4.59283333333,4.67525,6.22008333334,57.5591666667,9.34608333334,15.1576666667,18.2584166667,35.4710833334,6.006375
419.73,6.06608333333,5.19675,45.3396666667,4.578,4.68,6.21508333333,57.8004166667,9.40800000001,15.26025,18.3193333333,35.5826666667,6.002375
420.08,6.05075,5.15316666667,45.0365833333,4.54158333333,4.65475,6.18558333333,58.0375,9.45425000001,15.3464166667,18.3945,35.6626666667,5.9695
420.44,6.03633333333,5.12208333334,44.79825,4.51108333333,4.63966666667,6.17474999999,58.3394166667,9.51991666667,15.4581666667,18.50175,35.7849166666,5.95366666667
420.80,6.03983333333,5.10425,44.51225,4.48933333333,4.63591666667,6.15891666668,58.6073333333,9.58866666667,15.5646666667,18.5956666667,35.8833333333,5.937625
421.16,6.06575,5.09741666667,44.242,4.4925,4.65041666667,6.16433333332,58.874,9.67725000001,15.7,18.7185833333,35.998,5.94491666667
421.51,6.08033333334,5.1065,43.96975,4.49116666667,4.66766666667,6.17133333333,59.18,9.77166666666,15.8415833333,18.851,36.1293333333,5.94025
421.87,6.08116666667,5.09441666667,43.7065,4.48766666667,4.67033333333,6.18083333333,59.5274166667,9.85833333333,15.99125,18.9738333333,36.26575,5.93633333333
422.23,6.09641666667,5.08583333333,43.43275,4.486,4.68316666667,6.198,59.8454166667,9.95108333333,16.1470833334,19.10975,36.3939166667,5.93733333334
422.58,6.10916666667,5.06733333334,43.1203333333,4.49008333333,4.69933333333,6.20083333333,60.1361666666,10.0440833333,16.297,19.2193333333,36.5025833333,5.9275
422.94,6.10583333333,5.04558333333,42.8361666667,4.46941666667,4.7085,6.19333333333,60.4265833333,10.1396666667,16.4353333333,19.3315,36.6348333333,5.90858333333
423.30,6.11491666667,5.03475,42.5555,4.45516666667,4.713,6.1975,60.7233333333,10.2240833333,16.5944166667,19.4465,36.7585,5.90570833333
423.66,6.15691666666,5.04991666667,42.286,4.47125,4.75358333333,6.23616666667,61.0615,10.343,16.7721666667,19.597,36.9144166666,5.9235
424.01,6.17491666667,5.06758333333,42.0608333333,4.493,4.78558333333,6.26958333334,61.4159166667,10.4684166667,16.94225,19.75025,37.0718333333,5.93304166667
424.37,6.20408333333,5.07508333333,41.7568333333,4.51325,4.8145,6.28541666666,61.678,10.5585,17.09125,19.8801666667,37.1771666666,5.93241666667
424.73,6.23483333333,5.0875,41.5196666667,4.52241666667,4.8495,6.33199999999,61.9454166667,10.6581666667,17.2464166667,20.0105833333,37.2966666666,5.95466666667
425.08,6.25291666667,5.09508333333,41.2548333333,4.5335,4.87241666667,6.35608333333,62.2295,10.7636666667,17.39975,20.1310833333,37.4135833333,5.95025
425.44,6.27925,5.084,41.00275,4.53266666666,4.88816666666,6.37799999999,62.49325,10.8600833333,17.5469166666,20.244,37.5183333333,5.94258333333
425.80,6.30966666668,5.08891666666,40.7371666667,4.54466666666,4.91133333333,6.38841666666,62.7448333334,10.96025,17.6994166667,20.37075,37.6258333333,5.95070833333
426.16,6.33991666666,5.09858333334,40.4968333333,4.55675,4.93766666666,6.42058333334,63.0524166667,11.08775,17.867,20.5116666667,37.7703333333,5.957125
426.51,6.40283333333,5.14441666667,40.2936666666,4.59325,4.99716666666,6.47483333334,63.4095833333,11.2305,18.0815,20.6875,37.9420833333,5.98833333333
426.87,6.454,5.17233333333,40.0285833333,4.63475,5.04108333333,6.52575000001,63.7464166666,11.3709166667,18.285,20.85775,38.1046666667,6.01208333333
