wavelength,Back_UroStof,Belly_UroStof,Breast_UroStof,Crissum_UroStof,Crown_UroStof,DorTail_UroStof,Rump_UroStof,Throat_UroStof,WingTip_UroStof
264.00,7.1275,9.035,10.631,7.35533333334,7.89516666667,9.431,6.3115,10.655,10.403
264.37,6.62633333333,8.516,10.1788333333,6.53816666667,7.24366666667,8.66716666665,5.8705,10.0781666667,9.90183333335
264.75,5.53866666666,8.01133333333,9.29933333333,5.783,6.556,7.6895,5.5255,9.20916666667,9.20916666665
265.12,5.90566666667,8.19883333331,9.0955,5.84183333333,6.5205,7.39183333333,5.59816666666,8.66016666667,8.92916666668
265.49,6.44983333334,8.50333333335,9.10816666667,6.16033333334,6.70183333334,7.98666666667,5.99666666666,8.75533333334,9.23416666667
265.87,7.89433333334,9.63883333332,10.5538333333,6.79616666667,7.74766666667,9.822,6.99116666667,9.60233333334,10.3831666667
266.24,8.07866666667,9.34616666667,10.199,6.361,7.3205,9.70133333333,6.681,9.41733333333,10.5898333333
266.61,7.581,8.36750000001,9.56466666667,5.62,6.19,8.85783333333,6.01933333334,8.28766666667,10.066
266.98,7.73783333333,8.142,9.6175,5.55216666667,6.33866666667,9.37716666665,6.5245,8.142,10.0546666667
267.36,7.34233333333,7.51283333333,9.12183333334,5.14716666667,5.60516666667,9.1325,5.87183333333,7.83233333334,9.77216666665
267.73,6.25016666667,6.512,8.00883333333,4.177,4.63766666666,7.97733333334,4.67966666667,7.20266666666,8.93033333333
268.10,5.5245,5.66883333333,7.58233333333,3.50816666667,3.86833333333,7.572,4.15633333334,6.7285,8.10716666667
268.48,4.75616666667,5.28466666667,6.8395,3.24183333333,3.181,7.0325,3.76016666666,5.8945,7.28683333333
268.85,5.45883333333,5.349,7.3485,3.75933333334,3.409,7.49833333334,4.189,6.29883333333,7.82833333334
269.22,5.46383333333,5.287,7.3015,3.59666666666,3.744,8.1665,4.373,6.46616666667,8.22516666667
269.59,5.3335,5.23666666667,7.43966666667,3.57483333333,3.91316666667,7.74883333333,4.628,6.19316666667,8.05816666667
269.97,4.66616666667,4.77016666667,6.80616666666,3.88383333333,3.5915,6.74983333333,4.23266666667,5.75966666666,7.39066666667
270.34,4.09416666667,4.38416666667,6.4405,3.93533333334,3.11283333333,6.1975,3.98216666666,5.04783333334,6.81416666667
270.71,4.35983333334,4.62316666666,6.34883333333,4.378,3.48766666667,6.3215,4.06916666667,5.49516666666,7.04816666667
271.09,4.0345,4.475,6.06066666667,4.42216666667,3.47083333334,6.06933333333,3.65583333333,5.488,6.9415
271.46,4.36216666666,5.1615,6.51366666667,4.71966666666,4.022,6.46266666666,4.073,5.96083333333,7.10016666667
271.83,4.927,5.73866666666,7.1405,5.09916666667,4.542,7.06666666667,4.49233333333,6.206,7.52583333334
272.20,5.2465,6.08666666667,7.64,5.47616666666,5.04833333334,7.59233333334,4.68383333334,6.68883333334,8.27383333333
272.58,5.40033333334,6.21516666667,7.89083333334,5.76483333333,5.6875,8.13166666667,4.97366666667,7.278,8.85316666668
272.95,5.3125,6.21833333333,7.60766666667,5.919,5.7885,8.36783333333,4.9055,7.2625,9.01283333333
273.32,5.35133333333,6.01066666667,7.55933333333,6.11033333333,5.36666666667,8.34133333333,4.65366666666,7.41366666666,8.93933333332
273.69,5.57833333333,5.94533333334,7.726,6.373,5.418,8.78816666666,4.62333333334,7.66466666666,9.33816666669
274.06,5.77866666667,5.98083333334,8.0105,6.51733333334,5.66983333333,9.138,5.01633333333,8.18933333334,9.75283333335
274.44,6.0635,5.8915,8.0015,6.345,5.86033333334,9.28283333333,4.77416666667,8.4545,9.89216666667
274.81,5.742,5.71016666666,7.75766666667,6.054,5.52633333333,9.14116666667,4.71033333333,8.0375,9.51683333335
275.18,5.54183333333,5.64883333333,7.69916666667,5.764,5.32766666667,9.03316666667,4.6195,7.84733333333,9.1485
275.55,5.33633333333,5.23516666667,7.5705,5.72433333334,5.22666666667,8.55683333333,4.39233333334,7.31766666666,9.0205
275.93,5.34583333334,5.13,7.31166666666,6.08733333333,5.225,8.54483333333,4.35433333334,7.11333333333,9.27733333334
276.30,4.9255,4.739,6.7625,5.55566666667,4.3665,8.22683333333,3.976,6.23,8.51066666666
276.67,5.27383333334,4.825,6.95416666666,5.63316666667,4.259,8.338,3.97133333334,6.1995,8.5895
277.04,5.63116666667,5.0425,7.342,5.53116666666,4.38166666666,7.94866666666,3.98333333334,6.4005,8.564
277.41,5.59166666667,5.411,7.51566666667,5.76316666667,4.6705,7.7145,4.327,6.459,8.84383333333
277.79,5.48283333333,5.71,7.61033333333,5.692,4.74633333334,7.69216666666,4.54633333333,6.52866666666,9.11983333333
278.16,5.0705,5.57383333333,7.624,5.15266666666,4.33816666667,7.569,4.1095,6.0315,8.82316666666
278.53,5.105,5.8315,7.901,5.26116666666,4.3875,7.84583333333,4.41483333333,6.02466666667,8.701
278.90,5.60116666667,5.9385,8.35633333333,5.63783333334,4.77083333334,8.55666666666,4.57933333333,6.42216666667,8.74833333333
279.27,6.6845,6.81033333334,9.24533333334,6.48716666666,5.20216666667,9.33516666667,5.17516666666,7.2595,9.488
279.64,6.85483333333,6.94366666666,9.279,6.33116666667,5.159,9.74066666667,5.27433333333,7.281,9.41216666667
280.02,6.7335,7.0675,9.151,5.8895,4.9845,9.731,5.42383333333,7.217,9.18616666667
280.39,6.555,7.354,9.12366666667,5.962,5.043,9.5875,5.50683333333,7.37966666666,9.2525
280.76,6.3835,7.25666666667,8.77416666666,5.69683333334,4.6795,9.5285,5.28983333333,7.1125,8.91
281.13,5.608,6.526,7.899,5.20266666667,3.97033333333,9.148,4.73933333334,6.41016666667,8.22983333333
281.50,5.376,6.18466666667,7.67166666666,4.71383333333,3.92983333333,9.12583333333,4.50166666666,5.97216666667,8.02283333334
281.87,5.38983333333,5.75866666667,7.51516666667,4.45966666667,3.70533333333,8.78266666667,4.0985,5.57416666667,7.67566666667
282.25,5.34416666667,5.6535,7.1385,4.4935,3.72783333333,8.39133333333,3.91333333334,5.499,7.49416666667
282.62,5.43883333333,5.5805,7.00883333333,4.65766666667,3.91383333333,8.2215,4.09233333334,5.56566666667,7.4925
282.99,5.534,5.96166666666,7.06416666667,4.70716666666,4.083,7.94166666667,4.24283333333,5.63533333333,7.7965
283.36,5.52533333334,6.23783333333,7.139,4.694,4.4775,8.068,4.4635,5.77683333333,8.27733333333
283.73,5.20866666667,5.92966666666,6.98383333333,4.58316666666,4.37233333333,7.6295,4.0665,5.78,8.23483333334
284.10,5.18033333333,5.56866666666,6.99716666667,4.542,4.351,7.56316666666,3.785,5.977,8.13583333334
284.47,5.39166666666,5.366,7.276,4.58666666666,4.66966666666,7.78083333333,4.04366666667,6.10066666667,8.2025
284.85,5.2995,5.1765,7.43883333333,4.56166666666,4.81366666667,7.60466666667,4.02083333334,6.1725,8.232
285.22,5.38416666667,5.43183333333,7.69933333333,4.714,5.09683333333,7.77716666666,4.34316666667,6.35916666667,8.43516666667
285.59,5.165,5.28166666667,7.43266666667,4.53566666666,4.6695,7.34533333333,3.98166666667,6.17366666667,8.1845
285.96,4.93683333334,5.34166666667,7.10466666667,4.486,4.515,7.28416666666,3.79816666666,6.1395,7.9375
286.33,4.97033333334,5.50583333333,7.20866666666,4.47583333334,4.4185,7.41,3.76233333333,6.12133333333,8.02566666666
286.70,4.96033333333,5.7785,7.253,4.47066666667,4.436,7.53516666666,3.73883333334,6.33133333333,8.20366666667
287.07,4.72983333333,5.48466666666,7.15533333333,4.18833333334,4.2055,7.34533333334,3.52016666667,6.22183333333,8.00766666666
287.44,4.47266666667,5.18616666667,6.89166666666,4.15383333334,3.91566666667,7.13533333333,3.417,6.02733333333,7.44283333333
287.82,4.49033333334,5.46983333333,6.9105,4.12316666666,3.89533333333,7.26616666667,3.639,6.059,7.44116666667
288.19,4.8085,6.14466666667,7.13133333334,4.4645,4.05,7.4755,4.01483333333,6.2325,7.6915
288.56,5.04666666667,6.59133333333,7.09833333333,4.71666666667,4.19166666667,7.61116666666,4.05016666667,6.57933333333,7.97066666667
288.93,5.41933333334,7.02416666666,7.18433333334,4.88033333333,4.35316666667,7.818,4.531,6.86433333334,7.99566666667
289.30,5.70683333334,7.41383333333,7.5035,5.39033333334,4.59033333333,8.24966666667,4.70416666667,7.25883333333,8.35116666666
289.67,6.13733333334,7.87633333334,8.0375,5.93416666666,5.13916666667,8.89216666667,5.26466666667,7.85816666666,8.7965
290.04,6.74666666667,8.42766666667,8.72833333333,6.51666666667,5.644,9.57783333334,5.80933333333,8.33333333333,9.33
290.41,7.05616666666,8.64316666667,8.99716666666,6.86133333333,5.85833333333,9.75233333333,6.124,8.655,9.46316666666
290.78,7.422,8.88383333334,9.35733333333,7.47533333333,6.0665,9.93733333334,6.30316666667,8.88383333333,9.62966666665
291.15,7.42216666666,8.79783333333,9.197,7.5825,6.1175,9.87583333333,6.15333333333,8.79783333333,9.49483333332
291.52,7.12233333333,8.466,8.948,7.273,5.869,9.44783333333,5.7905,8.49,9.29133333334
291.89,7.30116666667,8.42766666667,9.00016666667,7.26483333333,5.96766666667,9.4935,5.77266666667,8.799,9.47533333333
292.26,7.20416666666,8.30516666666,9.0705,7.2725,5.9475,9.64916666666,5.6115,8.83416666666,9.64299999999
292.64,6.91566666667,8.06,8.99016666667,6.947,5.83416666667,9.355,5.3815,8.58816666666,9.20433333334
293.01,6.62183333334,7.94233333334,8.91666666667,6.5255,5.52583333333,9.00633333334,4.76916666667,8.48083333333,9.00633333333
293.38,6.47033333334,7.62633333334,8.71766666667,6.0505,5.12066666667,8.60116666666,4.42983333333,8.23966666667,8.537
293.75,6.23033333334,7.53516666667,8.70316666667,5.906,4.86116666667,8.223,4.05616666667,8.02833333334,8.23616666666
294.12,5.47966666667,7.07416666667,8.16733333333,5.27133333333,4.16516666666,7.40616666667,3.35166666667,7.69883333333,7.60783333333
294.49,5.37616666667,6.991,8.1185,5.04916666667,3.9985,7.20216666666,3.1205,7.6895,7.3815
294.86,5.263,7.11,8.22833333333,4.60833333334,4.02166666667,7.15983333333,3.24933333334,7.77733333333,7.4995
295.23,5.4455,7.49633333334,8.71633333334,4.6265,4.30233333333,7.361,3.607,8.186,8.00916666666
295.60,5.70633333333,7.89183333334,9.26683333334,5.03016666667,4.71166666666,7.76316666666,4.0075,8.67433333333,8.529
295.97,5.40716666667,7.7555,9.171,5.015,4.52183333333,7.4425,3.822,8.42883333333,8.04166666666
296.34,5.12533333333,7.35033333333,8.99133333333,4.51083333333,4.08416666667,7.0355,3.48466666667,8.19383333334,7.44183333333
296.71,4.97433333334,7.2285,8.89316666666,4.46366666667,3.75683333333,6.85016666667,3.349,8.24,7.36133333333
297.08,4.9345,7.26766666667,8.9105,4.66616666667,3.866,6.86966666667,3.40133333333,8.446,7.57383333334
297.45,5.05133333334,7.55816666667,9.146,4.877,4.19383333333,7.05866666666,3.52466666667,8.69383333334,7.73266666667
297.82,5.21083333333,7.6105,9.14016666666,4.93033333333,4.30333333333,7.11933333333,3.52233333334,8.87833333334,7.71833333333
298.19,5.19716666666,7.7465,9.2205,4.9015,4.3615,7.14533333333,3.53516666666,8.97183333333,7.70883333333
298.56,4.89483333333,7.59083333333,8.953,4.72483333333,4.1665,6.87166666666,3.41466666667,8.83,7.48683333334
298.93,4.71316666667,7.481,8.81466666666,4.5685,3.94283333333,6.72083333333,3.134,8.82916666667,7.12966666666
299.30,4.60233333333,7.50166666667,8.66833333333,4.60716666667,3.61933333333,6.76183333333,2.99883333333,8.89683333333,6.89616666666
299.67,4.46916666667,7.46433333334,8.6075,4.43333333333,3.15533333333,6.554,2.66916666667,8.81433333333,6.6005
300.04,4.75033333333,7.97116666666,9.20566666668,4.58933333334,3.2155,6.98316666666,2.92,9.36683333333,6.96716666666
300.41,5.06916666666,8.43,9.47483333335,4.95283333333,3.67616666667,6.98716666667,3.13433333333,9.75666666668,7.1585
300.78,5.3375,8.7515,9.63933333335,5.25766666667,3.87516666666,7.03883333333,3.1525,10.0033333333,7.147
301.15,5.538,8.99016666667,9.96066666666,5.323,3.82383333334,7.049,3.26,10.1468333333,6.991
301.52,5.28083333333,8.67466666667,9.62416666667,5.04333333333,3.2575,6.853,2.9785,10.1221666667,6.75833333333
301.89,5.55966666667,8.92533333332,9.77283333334,5.11483333333,3.35983333333,7.09233333334,3.31166666666,10.5603333333,6.90583333333
302.26,5.92516666666,8.945,10.0363333334,5.1055,3.57433333333,7.18516666666,3.48966666667,10.8135,6.968
302.63,6.344,9.24133333333,10.3821666667,5.221,3.913,7.56266666667,3.64383333334,11.0933333333,7.03116666667
303.00,6.48866666666,9.39016666668,10.5181666667,5.3065,4.03516666666,7.46766666667,3.74883333333,11.2225,7.13333333333
303.37,6.86383333333,9.77933333331,11.113,5.93133333334,4.62683333334,7.73133333333,4.21966666666,11.8153333334,7.41866666667
303.74,7.0025,10.0223333333,11.3088333333,6.145,5.14033333334,7.88383333333,4.512,12.2018333333,7.57833333334
304.10,6.94183333333,10.032,10.9416666667,6.32166666667,5.22866666667,7.71016666667,4.49016666667,12.1586666666,7.586
304.47,7.01283333334,10.3096666667,10.8828333333,6.72933333334,5.38233333333,8.17066666667,4.874,12.5075,7.88133333333
304.84,6.734,10.2921666667,10.8136666667,6.584,5.23583333333,8.22566666666,4.87666666667,12.485,7.77616666667
305.21,6.26666666667,9.80350000001,10.4183333333,6.327,5.0375,8.05616666667,4.5975,12.1836666666,7.357
305.58,6.25166666667,10.0216666667,10.7721666667,6.40283333333,5.23483333333,7.831,4.68416666667,12.146,7.59483333333
305.95,5.73716666666,9.91283333334,10.6206666667,6.15483333333,4.89583333334,7.41366666666,4.36933333333,11.6073333334,7.41966666667
306.32,5.73533333333,9.99883333331,10.5618333333,6.28016666667,4.80266666666,7.304,4.34833333333,11.7673333333,7.55816666667
306.69,5.30733333334,9.86449999999,10.5478333333,6.22866666666,4.57533333334,6.9545,4.28266666666,11.7803333334,7.467
307.06,5.04666666667,9.63883333334,10.5418333333,6.25216666666,4.43483333333,6.743,4.259,11.8683333333,7.24566666667
307.43,5.08133333333,9.68166666667,10.6306666667,6.00583333333,4.26433333334,6.7145,4.25233333334,12.1143333333,7.00316666666
307.80,5.29566666666,9.94816666665,10.7923333333,6.12816666667,4.30983333333,6.82483333334,4.37483333333,12.5871666666,7.14983333333
308.17,5.31266666667,9.89666666669,10.9811666667,5.93216666667,4.23966666667,6.74716666667,4.28566666667,12.7941666667,7.11416666666
308.54,4.97566666667,9.68700000002,11.0096666667,5.49366666666,3.9965,6.214,3.8725,12.7265,6.83883333333
308.90,4.9735,9.601,11.1416666666,5.28683333334,3.838,6.0275,3.60583333334,12.7366666667,6.817
309.27,5.16916666666,10.0301666667,11.576,5.46683333333,4.0205,6.25,3.90533333333,13.2831666667,7.23683333333
309.64,5.639,10.3178333334,11.8726666666,5.719,4.39416666666,6.54866666666,4.289,13.7271666666,7.38866666667
310.01,5.76416666667,10.476,12.2261666667,5.79783333333,4.52316666667,6.63183333333,4.3725,14.2136666667,7.4605
310.38,5.86766666667,10.626,12.507,6.0125,4.70716666667,6.8595,4.58083333333,14.491,7.62216666667
310.75,6.50633333333,11.2178333333,13.196,6.61616666667,5.13283333333,7.4315,5.055,15.1693333334,8.228
311.12,6.69383333334,11.489,13.4231666667,6.73883333334,5.32616666666,7.706,5.19566666666,15.5331666667,8.42983333334
311.49,6.53966666667,11.4126666667,13.3563333334,6.64666666667,5.23583333333,7.53366666666,5.003,15.4976666666,8.51466666667
311.85,6.418,11.2971666666,13.228,6.49916666666,5.032,7.33183333334,4.699,15.4605,8.268
312.22,6.44283333333,11.3978333334,13.377,6.62933333333,4.99133333333,7.37566666666,4.75933333334,15.6611666667,8.20816666667
312.59,6.41783333333,11.3646666666,13.5455,6.519,4.8685,7.28433333333,4.7625,15.777,7.976
312.96,6.48016666667,11.571,13.9023333334,6.71083333333,5.03916666667,7.4365,4.9685,16.2096666667,8.08116666667
313.33,6.658,11.8355,14.2295,7.02816666667,5.12933333333,7.49916666666,5.00916666667,16.4215,8.08116666667
313.70,6.707,12.1296666666,14.546,7.278,5.083,7.534,5.00933333334,16.8486666666,8.15383333333
314.07,6.61733333333,12.0835,14.5873333333,7.10166666667,4.80533333333,7.56616666667,4.90116666667,16.9693333334,7.99016666666
314.43,6.38216666667,12.194,14.5896666667,6.77433333333,4.6455,7.376,4.83333333333,17.2735,7.61666666667
314.80,5.78016666667,11.9293333333,14.1323333333,6.21316666666,4.29366666667,6.87633333333,4.3845,17.0998333333,7.10066666667
315.17,5.52266666667,11.959,14.0623333333,6.2935,4.03566666666,6.59616666667,4.29466666666,17.3163333334,6.94866666666
315.54,5.45083333333,12.1063333334,13.9888333334,6.31933333333,4.028,6.62183333333,4.26333333333,17.4395,6.829
315.91,5.51416666667,12.1581666667,14.1975,6.24883333333,4.12983333334,6.70633333333,4.39533333333,17.6383333334,6.91516666667
316.28,5.4555,12.1811666667,14.3586666667,6.255,4.253,6.65183333334,4.3835,17.7156666667,6.85033333333
316.64,5.81966666667,12.615,14.7116666667,6.749,4.68633333333,7.129,4.913,18.3213333333,7.42933333334
317.01,6.20966666667,13.1376666667,14.9305,7.09733333333,5.028,7.482,5.46316666666,18.85,7.72533333333
317.38,6.5555,13.423,14.9428333333,7.28116666667,5.359,7.69516666667,5.8635,19.4341666667,8.0695
317.75,6.31733333333,13.2781666667,14.8516666667,7.15016666667,5.27216666667,7.54666666666,5.74316666666,19.521,7.73616666667
318.12,6.41633333333,13.355,14.7726666667,7.3575,5.60133333333,7.54133333333,5.75066666666,19.6225,7.73083333334
318.49,6.5065,13.499,14.917,7.79883333334,5.689,7.60433333333,5.569,19.6853333333,7.94733333334
318.85,6.21816666667,13.3783333333,14.8695,7.62833333334,5.44383333334,7.48366666667,5.16066666666,19.7005,7.709
319.22,6.3015,13.339,14.9276666667,7.5475,5.26966666666,7.57666666667,5.00883333333,19.652,7.50733333333
319.59,6.20033333334,13.2423333333,15.159,7.3985,5.201,7.5795,4.90866666667,19.8105,7.492
319.96,5.9415,13.1875,15.2033333334,7.33433333333,4.89533333333,7.54,4.7955,19.7166666667,7.3225
320.32,6.0835,13.5276666666,15.2945,7.344,5.0825,7.6915,5.00566666667,20.1586666666,7.603
320.69,5.74533333333,13.3241666667,15.0276666666,6.87933333333,4.68216666667,7.314,4.47666666667,19.8271666667,7.23183333333
321.06,5.35316666667,12.9878333334,14.7035,6.47333333333,4.457,6.933,3.844,19.4021666667,6.99216666667
321.43,4.80733333334,12.7451666667,14.6823333333,6.11866666666,4.06916666666,6.73283333333,3.41366666666,19.159,6.5025
321.80,4.55066666667,12.802,14.5143333333,5.76466666667,3.91166666667,6.54466666666,3.23716666666,19.0121666667,6.187
322.16,4.33983333334,13.0023333334,14.5985,5.4995,3.75733333334,6.34416666667,3.13416666667,19.358,6.11116666666
322.53,4.01966666666,12.8253333333,14.3978333333,4.94133333333,3.438,6.05833333333,2.96016666666,19.4193333334,5.69566666666
322.90,4.133,12.8086666667,14.3363333333,4.91916666667,3.54883333334,6.11533333334,3.22316666667,19.463,5.8795
323.27,4.0525,12.9545,14.6075,4.91483333334,3.674,6.3315,3.26183333333,19.6263333333,6.024
323.63,4.28533333334,13.2138333333,14.8628333334,5.19816666667,3.89583333334,6.45733333334,3.5915,19.922,5.99833333333
324.00,4.48116666667,13.3355,14.9958333333,5.4045,4.20783333333,6.37366666667,3.7695,20.2713333334,6.116
324.37,4.4715,13.1436666666,14.9653333333,5.36,4.01483333333,6.3435,3.61816666667,20.265,5.96683333333
324.74,4.82916666667,13.5761666666,15.3883333333,5.82333333334,4.36383333334,6.661,3.95733333333,20.7855,6.41083333333
325.10,5.183,13.8005,15.826,6.1575,4.5145,6.94583333333,4.29916666667,21.2763333333,6.49183333334
