wavelength,Back_DigPlum,Belly_DigPlum,Breast_DigPlum,Crissum_DigPlum,Crown_DigPlum,DorTail_DigPlum,Rump_DigPlum,Throat_DigPlum,WingTip_DigPlum
798.24,25.1180666667,35.3424,27.2397333333,30.1055333333,22.7752,29.3754666666,26.8415333333,27.4810666667,26.2564666667
798.55,24.8405333333,35.1615333333,27.1481333333,29.5369333333,22.6630666667,29.2688,26.6362666667,27.3003333333,26.0511333333
798.85,25.6176444444,35.6919333333,27.8092,29.8075333333,23.4341333333,29.8991333334,27.4854,28.0415333333,26.7583333333
799.16,26.7347111111,36.7223333333,28.7137333333,30.5195333333,24.2487333333,31.0081333334,28.6457333333,29.2023333333,27.6314
799.47,26.3979555556,36.0824,28.4224,29.7344666667,23.5425333334,30.1405333333,27.9975333333,28.7848666667,27.2602
799.78,27.0159555556,36.4646666667,28.8131333333,29.8486,23.7436666666,30.4924,28.529,29.5895333333,27.5947333333
800.08,27.5222222222,37.3946,29.4253333333,30.4343333333,24.5721333333,31.2771333333,29.4570666667,30.5108,27.7778666667
800.39,27.5850666667,37.5529333334,29.1586,30.0193333333,24.1040666667,30.4816,29.1651333333,29.9164,27.341
800.70,27.3243777778,36.9567333333,28.9942,29.7872666667,23.9265333333,30.3224,28.7491333333,29.1426,27.0276666667
801.00,27.1187111111,36.4148,28.6111333333,29.7416,23.4820666667,29.7544666667,28.5207333333,28.7016,26.2596
801.31,26.9402888889,36.3284,28.7225333333,29.9244666667,23.0410666666,28.9787333333,28.4663333333,28.6567333333,26.312
801.62,27.6009333334,36.6666,28.8146666667,30.2554,23.9882,29.2993333333,29.1093333333,29.1683333333,26.5684666667
801.92,28.4878,37.6126666667,29.5044666667,31.1325333333,24.8649333333,29.9227333333,29.8712666667,29.9935333333,27.4258666667
802.23,29.1426888889,38.6958666667,30.5064666667,32.1682,25.7464666667,30.8176666667,30.7513333333,30.4468,28.4807333333
802.54,28.7520444445,38.6032,30.3146,32.3865333333,25.9782,30.811,30.5527333333,30.2285333333,28.3945333333
802.84,29.4472666667,39.4349333333,30.8846666667,33.6966666667,26.8685333333,32.2636,31.6044666667,31.1335333333,29.5055333333
803.15,28.3518888889,38.9374666667,30.3146666667,33.3062666667,26.2064666667,31.4651333333,30.8898666667,29.9695333333,29.1574
803.46,28.6886444444,38.772,30.3306666667,33.5425333333,26.5048666667,31.7138666666,31.0932,29.9122,29.9798666667
803.76,27.3947333333,37.1399333333,29.4388,32.6774666667,25.4495333333,31.0885333334,29.9728,28.9384,29.5603333333
804.07,27.0960888889,36.8644,29.1956,32.4266666667,25.1396666667,30.9407333333,29.4070666667,28.7594666667,29.2842666667
804.38,26.8756888889,36.6355333333,28.9003333333,32.1405333333,25.0534666667,30.5412,29.2244,28.4315333333,29.3002666667
804.68,26.7006888889,35.842,28.6230666667,31.2474,25.0512,30.416,28.8888,28.0368,28.6299333333
804.99,26.1962666667,35.3988666667,28.3981333333,30.9884,24.6012,30.3612666667,28.6094,27.4098,28.48
805.30,25.4794444445,34.3016,27.6764,30.2421333333,23.9074,29.8409333333,27.8284,26.4523333333,27.6072666667
805.60,24.7701111111,33.1627333333,26.4753333333,29.0642,23.183,28.6613333333,26.5436666667,25.4713333333,26.4753333333
805.91,24.6695333333,32.9504666667,26.284,28.8238666667,22.8532,28.2949333333,26.1725333333,25.4000666667,26.2700666667
806.21,24.5365777778,32.9946,26.1341333333,28.6653333333,22.7315333333,28.3126,26.0303333333,25.74,26.3208
806.52,24.7616222222,33.1041333333,26.2848,28.6389333333,23.0348,28.6528,26.3472,26.3471333333,26.3750666667
806.83,24.0394222222,32.7188,25.5084,28.0508666667,22.2742,28.2274666667,25.6638666667,25.8121333333,25.5013333333
807.13,25.4107111111,33.9754666667,26.4902666667,28.7618666667,23.5695333333,29.5168,27.0124,27.2522,26.3704
807.44,26.9504222222,35.6028,28.0638,30.0923333333,24.9078666667,30.9858,28.8652,29.149,27.8085333333
807.74,27.2139111111,36.3441333333,28.4586,30.4444,25.2328666667,31.3763333334,29.1398,29.7132,28.1076666667
808.05,27.8069333334,37.6419333333,28.9591333333,31.3828666667,25.8515333333,31.8704,29.8544,30.4220666667,28.4424
808.35,27.4520666667,37.1682,28.3017333333,31.0293333333,25.1282,31.282,29.097,30.0929333333,27.7220666667
808.66,27.3841333333,37.3379333333,28.2114666667,30.9788,25.2118666667,31.1136,28.8039333333,30.6336666667,27.8891333333
808.97,26.1300222222,36.5300666667,27.6311333333,30.2201333333,24.0850666667,30.4478,28.2233333333,30.2658,26.9324666667
809.27,26.6868222222,37.0202666667,28.3618,30.46,24.8194,31.1745333333,29.0384666667,30.84,27.5864666667
809.58,28.0561111111,38.0712666667,29.9999333333,31.4883333333,26.1125333333,32.2703333333,30.2354,31.5870666666,28.5345333333
809.88,28.1051333333,37.8578666667,29.8176666667,31.424,25.8363333334,32.4176,30.0582,31.5483333333,28.4362
810.19,28.3907333333,37.8094,29.909,31.2376666667,25.8758666667,32.2578666667,29.8458666667,31.9335333333,28.4776666667
810.49,28.4417555555,37.9798666667,30.4565333334,31.7898,26.3192,32.5090666667,29.9071333333,32.0646666667,28.8646666666
810.80,27.7536888889,37.3574,29.5340666667,31.3252666667,26.265,31.7349333333,29.2931333333,31.2771333333,28.3373333333
811.10,28.4057111111,37.7221333333,30.2748,31.7483333333,26.8976666667,32.6961333333,30.1394,31.6924,29.4861333334
811.41,29.1524666667,37.9950666667,30.8720666667,32.5673333333,27.4573333333,33.7489333333,31.2060666667,32.6,30.7090666667
811.71,28.7931333333,37.7997333333,30.7881333334,32.307,27.6846666667,33.8588,31.2642666667,32.4876,30.6158
812.02,29.5665555556,38.7620666667,32.0618666667,33.2581333333,28.6491333333,35.1233333334,32.5471333333,33.3500666667,31.5182
812.32,31.2132,40.0849333333,33.0700666667,34.6072,29.9702666667,36.8917333333,33.656,34.8109333333,33.019
812.63,30.8929111111,39.8018666667,32.7734666667,34.8320666667,29.8018666667,36.3048666667,33.273,34.6943333333,32.963
812.93,30.2931111111,39.0238,32.0316,34.5295333333,29.4107333334,35.5497333333,33.0342666667,34.5296,32.612
813.24,31.3091777778,39.6942666667,32.8790666667,35.6925333333,30.3626,36.4176666667,33.8488,35.4652666667,33.6479333334
813.54,30.9023111111,39.3308,33.0073333333,35.4182666667,30.4160666667,36.1904,33.8568666667,34.9636,33.5478666667
813.85,30.2471333333,38.8403333333,32.0801333333,34.8848,29.4799333333,35.2429333334,33.0776,34.4075333333,33.0179333333
814.15,29.2976888889,38.0915333333,31.2608,34.2055333333,28.4368666667,34.715,32.3229333333,33.3333333333,32.3230666667
814.46,28.1120888889,36.8813333333,30.3110666667,33.5172,27.3236666667,33.386,31.0730666667,32.6588666667,30.5825333333
814.76,25.4584888889,35.044,27.8483333333,31.4372666667,25.1235333333,31.014,28.3861333333,30.1499333333,27.8836666667
815.07,27.1384666666,36.5924666667,29.3229333333,33.0013333333,26.5182,32.2587333333,29.8034666667,31.6644,29.1569333333
815.37,27.8217111111,36.9832666667,29.4019333333,33.6322666667,26.3411333333,32.4364,29.7626,31.6358,29.1380666667
815.68,27.5519777778,36.5312,29.4801333333,34.0586,26.1426,31.5422,29.5411333333,31.3499333333,28.6327333333
815.98,28.3368888889,37.1108,30.5045333333,34.3166,26.4511333333,32.2553333333,30.2544,31.4361333333,28.9004
816.29,27.3776444444,36.7403333333,29.3800666667,33.2726,25.7044,31.2960666667,29.1113333333,30.4463333333,27.6203333333
816.59,26.8741111111,36.5154,29.2261333333,33.2642,25.6549333333,30.7998,29.0790666667,30.0388666667,27.1940666667
816.89,25.7155111111,36.0497333333,28.2176,32.8534,24.8329333333,30.1284666667,28.2177333333,29.1346,26.0411333334
817.20,25.2519555556,36.0694666667,28.1576,32.6642,24.8453333333,30.3260666667,28.1575333333,28.4964666667,25.4807333333
817.50,25.0279111111,35.7956,28.0736666667,32.5126,24.355,30.0503333334,27.5040666667,27.965,25.1590666667
817.81,24.5677555555,35.2429333333,27.5637333333,31.9506,24.0822666667,29.9094666667,27.0287333333,27.2428,24.7819333333
818.11,25.7694888889,35.5347333333,28.6813333333,32.7032,24.8230666667,30.5017333333,27.7245333333,28.2691333333,26.1998666667
818.41,25.2606666666,35.6462,28.6469333333,32.6228666666,24.4444,30.3326,27.5134,27.9818666667,26.3494
818.72,24.4085111111,35.0198,27.8075333333,31.9052666667,24.112,29.3003333333,27.0110666667,27.1760666667,26.1499333333
819.02,24.1513111111,34.9830666667,27.3006666667,31.043,23.6672666667,29.1616666667,26.3735333333,26.8916,25.9305333333
819.33,22.4236222222,33.4628666667,25.4518,29.337,22.0475333333,27.1784666667,24.4650666667,25.5750666667,24.3725333333
819.63,21.9584222222,32.6264666667,25.1952,28.5918666667,21.2921333333,26.2868,24.0454,24.9208,24.0980666667
819.93,20.1600222222,30.8674,23.5711333333,26.3275333333,19.2603333333,23.972,22.0388,23.1571333333,22.5320666667
820.24,19.8664222222,30.4044,23.4076666667,25.5493333333,18.4668666667,23.0846666667,21.5034666667,22.8915333333,22.2530666667
820.54,18.9714222222,29.3582,22.4413333333,24.5383333334,17.1267333333,21.8028,20.4852,21.9186666667,21.4147333333
820.85,18.5160888889,28.7557333333,21.9012,23.9072,16.4359333333,21.0163333333,19.9356,21.4801333333,20.8956
821.15,17.8740888889,28.208,21.2544666667,23.3135333333,15.5928666667,20.2146,19.2888666667,20.7670666667,20.4524
821.45,17.3266888889,27.8636666667,20.823,22.7931333333,15.0892666667,19.7152666667,18.7260666667,20.1808666667,20.1705333333
821.76,16.7981777778,27.2752666667,20.3659333334,22.3075333333,14.6304,19.2453333333,18.2026,19.7554,19.7914
822.06,16.5129555556,27.0454,20.2140666667,22.0086,14.2872,18.9823333333,17.9028,19.5380666667,19.4568
822.36,16.7092444444,27.1006666667,20.3314,22.1006,14.3946,19.0682666666,18.1028666667,19.6534,19.5912666667
822.67,16.7738222222,27.1114666667,20.3414,22.1697333333,14.4198666667,19.2778666667,18.1568,19.7258,19.6438666667
822.97,16.8020666667,27.2460666667,20.395,22.2501333333,14.4559333333,19.3958666667,18.1844666667,19.8468666667,19.7365333333
823.27,17.0124666667,27.3968,20.4659333333,22.5176,14.5632666667,19.7204666667,18.3685333333,19.9763333333,19.9288666667
823.58,17.2276444444,27.4821333333,20.4676,22.8444,14.6002666667,19.9999333333,18.4601333333,20.0946666667,20.1839333333
823.88,17.3756444444,27.5731333333,20.4398666667,22.9924,14.7277333333,20.1768,18.5536,20.2421333333,20.3860666667
824.18,17.7145333333,27.9845333333,20.7516,23.3418666667,15.2072,20.7203333333,18.9672666667,20.6934,20.862
824.49,18.2573555556,28.5406,21.3448666667,23.8946,15.7709333333,21.4387333333,19.5074666667,21.3309333334,21.4867333333
824.79,18.9135111111,28.9464666667,21.8138666667,24.4844666667,16.267,22.152,20.2556,22.0719333333,21.8915333333
825.09,19.6036,29.6183333333,22.3544,25.0780666667,16.8364666667,22.8975333333,20.9478,22.6586,22.3871333333
825.39,19.8463777778,29.7014666667,22.5158666667,25.3796666666,17.116,23.3101333333,21.2550666667,22.9681333333,22.7334
825.70,19.2410222222,29.3413333333,21.9838666667,25.0038666667,16.8271333333,23.0568,20.8895333333,22.5065333333,22.4178666667
826.00,18.9822888889,29.1662,21.8255333334,24.7714666667,16.6048666667,22.6482666667,20.7246,22.1736666667,22.2368666667
826.30,19.1188888889,29.3289333333,22.1304666667,24.9751333334,16.8989333333,22.912,20.8393333333,22.3449333333,22.4828
826.61,18.6886666667,29.237,21.9457333333,24.6298666667,16.6782,22.4533333333,20.5758666667,22.1832666667,22.1376666667
826.91,18.0000222222,28.8889333333,21.5621333334,24.1436666667,16.549,21.9411333333,20.3628,21.915,21.6209333333
827.21,18.505,29.4158666667,22.2012666667,24.6106,17.2178,22.5874666667,20.8382666667,22.5247333333,22.0758
827.51,18.9726888889,29.8708,22.6706666667,25.1002,17.5636666667,23.1498666666,21.3794666667,22.9494666667,22.5518
827.82,19.2792888889,30.2299333334,23.0114,25.4671333333,17.8734,23.5598,21.6878666667,23.1706,22.7778666667
828.12,19.5101111111,30.6840666666,23.4558,25.9092666667,18.2626666667,24.0702,22.0878666666,23.4030666667,23.1882666667
828.42,19.6474,30.3870666667,23.1043333333,25.775,17.9898,23.8176,22.0465333333,23.1650666667,23.0273333333
828.72,20.1632444445,30.816,23.3623333333,26.2264666667,18.1899333333,24.3450666667,22.7173333333,23.5978,23.5179333333
829.02,21.1609777778,31.6884,24.544,27.6024,19.204,25.4510666667,23.6950666667,24.8383333334,24.5345333333
829.33,22.6502222222,33.0872,25.9282,29.1387333333,20.6207333333,27.0572666667,25.008,26.4579333333,25.8212666667
829.63,23.0072666667,32.9961333334,25.5826666667,29.2382,20.5903333333,27.2449333333,25.2515333333,26.4379333333,25.7814
829.93,24.3774444445,34.0987333333,26.7069333333,30.5002666667,21.8932666667,28.8016,26.4182,27.3312666667,26.9552666667
830.23,25.7634666667,35.2932666667,27.8396666667,31.1654,22.7542666667,30.0223333333,27.3941333333,27.8099333333,28.0994666667
830.54,25.9285555556,35.3463333333,28.2367333333,31.6908666667,22.6650666667,30.6924,27.8341333334,28.1965333333,28.4299333333
830.84,25.4412444444,34.4321333333,28.4261333333,31.2516,22.4618,30.318,27.3357333333,27.6745333333,27.8396
831.14,25.3788666667,33.8436,28.2704666667,31.0408666667,22.2844,29.9798,27.1202,27.8089333333,27.7439333333
831.44,24.7281777778,33.4278666667,27.5413333333,30.126,21.7728666667,28.6998,26.0363333334,27.2104,26.9817333333
831.74,24.6748888889,34.4854,28.0936666667,30.7098,22.5120666667,29.4314666667,26.7262666667,27.9820666667,27.7220666666
832.04,23.9554222222,34.0701333333,27.6424666667,29.7169333333,22.1494666667,29.0344,25.8204666667,27.2876666667,26.9738
832.35,22.9358666667,33.2367333333,26.5570666667,28.1948,20.6126,27.9756,24.6872666667,25.938,25.6158666667
832.65,21.7845111111,31.9364666667,25.3896666667,27.0744666667,19.3644,27.0383333333,23.7231333333,24.8382,24.7182
832.95,20.8979555555,31.5182,24.9545333333,26.5295333333,18.4018,26.2842666667,23.1221333333,24.1894,24.0982
833.25,21.1184,31.4393333333,25.1784666667,26.7045333333,18.4308666667,26.2175333334,23.3658666667,24.8268666667,24.2965333333
833.55,21.3164444444,31.5891333333,25.1449333333,27.3240666666,18.8147333333,26.3820666667,23.6904666667,25.1758666667,24.5081333333
833.85,21.7476,32.0454666667,25.3886,27.5925333333,19.4062666667,26.5860666667,23.9848666667,25.3534666667,24.9811333333
834.16,21.375,31.9718,24.806,27.5339333334,19.0217333333,26.5103333333,23.5806,24.9924666667,24.7050666667
834.46,21.5983777778,32.4204,24.9949333333,27.6255333334,19.3793333333,26.9690666666,24.0002,25.5436,24.7179333333
834.76,22.2486444444,32.7258,25.5837333333,28.1986,19.9154,27.7973333333,24.7491333334,26.1808,25.0078666667
835.06,22.7226222222,32.8918666667,26.2416666667,28.6313333333,20.469,28.6368,25.1104666667,26.6999333333,25.2925333333
835.36,24.2374666667,34.2880666667,27.7036,30.5331333333,22.0502666667,30.3339333333,26.7955333333,28.4768666667,26.7838
835.66,25.9833333333,35.5886666667,29.6179333333,32.4448,24.0757333333,32.3390666667,28.7232666667,30.2269333333,28.9344
835.96,27.7608444445,37.7254666667,31.5084,34.3956,26.1150666667,34.5524,30.8749333333,32.4616666667,31.0384666667
836.26,29.8171111111,39.4922,33.5574,36.9542,28.3388666667,37.096,33.3632666667,34.8487333334,33.0944666667
836.57,31.4380888889,40.7993333333,34.6684,38.1870666667,29.3696666667,38.7721333333,34.9402666667,36.0363333333,34.5448
836.87,33.2764222222,42.1475333333,36.8913333333,39.9011333333,30.9525333333,40.8714666667,36.9362,38.1671333333,36.2443333333
837.17,33.225,42.7672666667,37.6268,40.7485333333,31.4623333333,42.0089333333,38.5228,39.2122,36.6125333333
837.47,34.2872666667,43.8049333333,38.9930666667,41.7275333333,32.5066,42.9252,40.0425333333,40.954,37.4562
837.77,33.3745555555,42.6238666667,38.5358666666,41.3289333333,31.8694,42.4775333333,39.4368,39.7748,37.1846666667
838.07,34.2807333333,43.5702,39.6186666667,42.4263333333,32.6402,44.0785333333,40.5544666667,40.9126666667,38.6597333333
838.37,34.9343333333,43.4408,39.8088,42.3178,32.019,43.7036666667,40.6690666667,41.0036666667,38.9248
838.67,33.9122444444,42.5689333333,38.9968666667,41.2233333333,30.8134,42.4709333333,40.3669333333,39.364,38.3487333333
838.97,32.6220444444,41.6036666667,38.1187333333,40.404,29.6212666667,41.0605333333,39.7474,38.144,37.0582
839.27,29.6463777778,37.9409333333,34.9656,37.4388,26.5662666667,37.0118666667,36.5598,34.5261333334,33.7352
839.57,27.9545555556,35.5933333333,32.3232,34.9747333333,23.9267333333,34.1541333333,33.6364666667,31.9570666667,32.3864
839.87,26.9656888889,34.5046,31.5514666667,35.1278,23.5016,34.0809333333,33.0716,30.7787333333,31.4268
840.17,25.4806666667,33.1836666666,30.2372,33.9949333334,22.3096,33.2709333333,31.8351333333,29.2259333333,29.7628666667
840.47,26.7196,33.578,30.9848,34.2998,23.3273333333,33.9204666666,32.5015333333,29.7248666667,30.3609333333
840.77,27.6798444444,34.7090666667,31.5072,35.2595333333,24.1525333333,34.8217333333,33.4458666667,30.2438666667,31.1445333333
841.07,28.6634222222,35.7854666667,31.8647333333,36.2196666667,25.0575333333,35.8493333333,34.6232666667,31.2260666667,32.0944666667
841.37,30.2706666667,36.5543333333,32.3433333333,37.5842,26.9704,36.4621333333,35.5775333333,31.9076,33.6237333333
841.67,32.7528666667,39.5104,34.5714666667,40.7210666667,30.068,39.3470666667,37.9862666667,34.4082,36.5306666667
841.97,33.4456444445,40.2245333333,35.2702,40.9122666667,30.6245333333,39.8315333333,37.7825333333,35.4104,36.814
842.27,36.9590666667,43.6112,37.8656,44.0788666667,33.4355333333,43.7133333333,41.1548666667,39.4298666667,40.1899333333
842.57,43.4097333333,49.8596,43.8138666667,50.2882,39.9556666667,50.6873333333,47.7161333333,45.5581333333,46.3858
842.87,46.9070444445,54.2604666667,48.4474,54.2898,45.0773333333,55.9381333333,51.9793333333,50.3899333333,49.5070666667
843.17,49.0542,57.1772666667,51.6516,55.8858666667,48.4834666667,57.9729333333,54.5194666667,53.2282,51.5015333333
843.47,51.8518444445,59.9689333333,54.2346,58.4615333333,51.8726,60.7460666667,57.4357333333,57.0474,54.4522
843.77,54.2525333333,62.1248,56.2042666666,60.3730666667,53.0252666667,62.3196,59.0429333333,59.5622,55.6366666667
844.07,53.693,60.9500666667,55.5876666667,59.6618,52.2866666667,61.4814666667,57.9871333333,58.6474,54.6377333333
844.37,53.9965777778,61.8537333333,56.7346666667,60.085,52.5,62.0579333333,58.2142666667,59.2175333333,55.204
844.67,52.2341111111,62.1802666667,56.4323333333,58.8288,51.1713333333,61.6756666667,57.8559333333,59.3514,53.4774666667
844.97,49.8439111111,60.3932,55.3558666667,57.0787333333,49.4382,60.0561333333,57.6218,58.3708,51.2359333333
845.27,52.2416,63.1579333333,57.6412,60.4679333333,53.3528,63.1774,60.7604,62.1638,53.9374
845.57,51.9580444444,62.617,57.6121333333,59.5797333333,54.0973333333,62.617,60.3246666667,61.6046666666,52.741
845.87,50.1957111111,61.9916,55.87,58.2182,52.1592,60.8386,58.5325333333,59.8322666667,49.7484666667
846.17,51.1888444445,62.6574,55.641,58.3916666667,51.8881333333,60.3964,59.6504,60.1397333333,49.3938
846.47,53.6895111111,65.1654,56.5394,61.1195333333,53.6895333333,64.1220666667,61.2723333333,63.0534666666,51.7812
846.77,56.3498444444,67.3510666667,58.8592666667,62.0785333333,55.3865333333,66.4132666666,62.1039333333,63.7769333333,53.6882
847.07,56.6342888889,67.3235333333,58.8564666667,63.0900666667,56.3503333333,67.2749333334,62.3114,63.3333333333,55.8638666667
