wavelength,Back_TerVirf,Belly_TerVirf,Breast_TerVirf,Crissum_TerVirf,Crown_TerVirf,DorTail_TerVirf,Rump_TerVirf,Throat_TerVirf,WingTip_TerVirf
623.95,17.25025,75.2034166666,24.4451666667,58.0634166667,16.8571666667,10.1185833333,18.6581388889,25.2119166667,10.336375
624.28,17.2309166667,75.2518333333,24.4059166667,58.1361736111,16.8271666667,10.1253333333,18.5908611111,25.20475,10.3497916667
624.62,17.232,75.159,24.4110833333,58.1599444444,16.80025,10.2331666667,18.5963055556,25.2405,10.4168333333
624.95,17.147,75.1440833333,24.3145,58.0646319444,16.7405,10.2275833333,18.552212963,25.24125,10.4269583333
625.28,17.0378333333,74.9973333333,24.2796666667,57.9773263889,16.6711666667,10.242,18.4750185185,25.2374166667,10.454
625.61,17.0663333333,75.0870833333,24.2971666666,58.0057152778,16.6683333333,10.3431666667,18.5079907407,25.3149166666,10.554375
625.95,17.1073333333,75.1809166667,24.2938333333,58.0502777778,16.6645833333,10.4529166667,18.5177777778,25.38725,10.6709166667
626.28,17.0874166667,75.1850833333,24.27275,58.0686180556,16.6369166667,10.5011666667,18.4966574074,25.3811666666,10.7210416667
626.61,17.0230833333,75.0865833334,24.2223333333,57.9903055556,16.5544166667,10.475,18.4377962963,25.36,10.7031666667
626.94,17.0141666667,75.03575,24.1655833333,57.9911805556,16.5100833333,10.5165,18.4470462963,25.3945833333,10.72
627.28,16.9105,74.9113333333,24.04375,57.9064444444,16.39875,10.4980833333,18.35225,25.36525,10.6917916666
627.61,16.8555833333,74.8809166667,23.9958333333,57.9289444444,16.3463333333,10.53125,18.270787037,25.3585,10.7193333333
627.94,16.71375,74.7485833333,23.8726666667,57.7859375,16.1881666667,10.4705,18.1485740741,25.29625,10.6628333333
628.27,16.6480833333,74.7436666667,23.8126666667,57.7261736111,16.1179166667,10.45875,18.0978611111,25.2875,10.6557916667
628.61,16.5816666667,74.5668333333,23.73025,57.6234236111,16.00475,10.4339166667,17.9997222222,25.2085833333,10.618625
628.94,16.5505833333,74.53725,23.6680833333,57.6048333333,15.9451666667,10.4321666667,17.95925,25.2015833334,10.617625
629.27,16.47525,74.36075,23.56925,57.5104791667,15.8683333333,10.4091666667,17.8700833333,25.1591666667,10.5805
629.60,16.384,74.2248333333,23.5048333333,57.4129652778,15.7674166667,10.364,17.7855833334,25.1253333333,10.5730416667
629.94,16.326,74.1990833334,23.449,57.3685347222,15.7333333333,10.37825,17.7443518518,25.1448333333,10.6032083333
630.27,16.362,74.2905833333,23.4738333333,57.4496319444,15.7585833333,10.4999166667,17.7652037037,25.2211666666,10.703125
630.60,16.27675,74.27525,23.4565,57.4217916667,15.7293333333,10.49525,17.650675926,25.1625,10.7099166667
630.93,16.2610833333,74.2514166667,23.4396666666,57.4276319444,15.7400833334,10.5224166667,17.6628611111,25.1980833333,10.7957916667
631.26,16.1825833333,74.1525,23.3924166666,57.3333819444,15.6773333333,10.4954166667,17.5848333333,25.1713333333,10.7442916667
631.60,16.21475,74.2229166667,23.3989166667,57.3698888889,15.6839166666,10.5515833333,17.6309074074,25.1855,10.85575
631.93,16.1813333333,74.1583333333,23.3884166667,57.3630694444,15.6234166667,10.5640833333,17.5765740741,25.1529166667,10.8731666667
632.26,16.1479166667,74.2960833333,23.35775,57.489125,15.542,10.5801666667,17.5494814815,25.1813333334,10.8770416667
632.59,16.14425,74.2975833334,23.331,57.5022430556,15.5124166667,10.5933333333,17.5068425926,25.143,10.92375
632.92,16.1234166667,74.5144166667,23.32675,57.6649444444,15.4673333333,10.6020833333,17.4744351852,25.1478333333,10.9349166667
633.26,16.0534166667,74.5525833333,23.2791666666,57.6827847222,15.4175833334,10.5936666667,17.4356944444,25.1035833333,10.9192916667
633.59,16.0308333333,74.4469166667,23.2580833333,57.6706388889,15.3909166667,10.611,17.4053333334,25.1168333333,10.9528333333
633.92,15.9276666667,74.4296666667,23.11775,57.6466041667,15.2641666667,10.5155,17.3348055556,25.0405833333,10.8461666667
634.25,15.95175,74.4991666667,23.0961666667,57.6934097222,15.2183333333,10.5460833333,17.3805277778,25.0866666667,10.8840416667
634.58,15.9295,74.6818333333,23.1306666667,57.8322152778,15.16825,10.5571666667,17.3794351852,25.1100833333,10.8775
634.91,15.9449166667,74.7475833333,23.10175,57.8970694444,15.1506666667,10.6033333334,17.3834722222,25.1575833333,10.9396666666
635.25,15.88875,74.756,23.0430833333,57.8806111111,15.0985833333,10.6098333333,17.3419537037,25.1890833333,10.8922083333
635.58,15.8583333334,74.7939166667,23.0164166666,57.9059305556,15.1359166667,10.63425,17.3680277778,25.2569166667,10.9496666667
635.91,15.8413333333,74.86875,23.1146666666,57.9409236111,15.1865833334,10.6578333333,17.3782314815,25.3059166666,10.9808333333
636.24,15.77375,74.93375,23.0965,57.9360833333,15.10775,10.6396666667,17.3747037037,25.33625,10.9495
636.57,15.8155833333,74.82375,23.1209166667,57.8553958333,15.1545,10.7413333333,17.430787037,25.4409166667,11.0656666667
636.90,15.7673333334,74.79275,23.1101666667,57.88375,15.1403333334,10.7583333333,17.3889351852,25.46,11.0607916667
637.23,15.783,74.9915,23.1143333334,57.9851597222,15.159,10.8018333333,17.3955370371,25.5129166666,11.055375
637.56,15.7421666667,74.9311666667,23.1510833333,57.9486111111,15.1221666666,10.8293333333,17.3386666667,25.5460833333,11.1136666667
637.90,15.727,74.8641666666,23.1258333333,57.9569236111,15.1120833333,10.8668333333,17.3469814815,25.5620833333,11.1590416667
638.23,15.6323333334,74.71375,22.9658333333,57.8206875,15.0051666667,10.7835833333,17.23075,25.4851666667,11.095375
638.56,15.5925833333,74.69575,22.9910833333,57.8107569444,14.9638333333,10.80225,17.2649444444,25.4806666667,11.1292916666
638.89,15.5433333333,74.466,22.9541666667,57.7037291667,14.9025,10.8076666667,17.1915,25.3846666666,11.1077083334
639.22,15.47275,74.4871666667,22.8900833333,57.7109444444,14.7805833334,10.7664166667,17.09625,25.33875,11.027
639.55,15.4046666667,74.2583333333,22.7133333333,57.5594097222,14.6534166666,10.7525,17.0070462963,25.2143333333,11.006875
639.88,15.4345833333,74.2559166666,22.714,57.6164236111,14.6913333334,10.8436666667,16.9903703703,25.2625833333,11.0679583333
640.21,15.2524166667,74.1376666667,22.5126666666,57.5329027778,14.5293333333,10.7115833333,16.822787037,25.0760833333,10.9149583333
640.54,15.2859166667,74.19325,22.477,57.5279375,14.50625,10.7763333333,16.8773518519,25.1281666667,10.95225
640.87,15.39175,74.1383333334,22.5416666667,57.5443541667,14.5475,10.8886666666,16.9770462963,25.1825,11.1141666667
641.20,15.35675,74.13675,22.4673333333,57.5041180556,14.49925,10.86675,16.9594907407,25.1029166666,11.1240833333
641.53,15.3125,74.218,22.4543333333,57.5153402778,14.4299166667,10.85625,16.9268611111,25.1005833333,11.0810833333
641.87,15.3908333333,74.1129166666,22.54725,57.4869305556,14.4716666667,11.0045833333,16.9910648148,25.2361666667,11.2116666667
642.20,15.3301666667,74.1099166667,22.5034166667,57.5565486111,14.45625,10.9704166667,16.9464074074,25.2564166667,11.1550833333
642.53,15.3908333333,74.3696666667,22.5468333334,57.8158333333,14.5170833334,11.0994166667,17.0340740741,25.4075,11.25725
642.86,15.3779166667,74.3813333333,22.4920833333,57.8364583333,14.4655,11.0881666667,16.9834259259,25.4565833333,11.26375
643.19,15.4246666667,74.5639166667,22.53425,57.9800138889,14.5051666667,11.1294166667,17.0085648148,25.5969166667,11.3392083333
643.52,15.3709166667,74.4156666667,22.4708333334,57.9438194444,14.4124166667,11.1166666667,16.9691851852,25.5466666667,11.375875
643.85,15.3599166667,74.4933333333,22.5065,57.9874722223,14.3951666666,11.1131666667,16.9444074074,25.5903333333,11.4014583333
644.18,15.3530833333,74.4068333333,22.4744166667,57.9652708333,14.3665,11.1188333333,16.8797777778,25.5745833333,11.394625
644.51,15.1561666667,74.4724166666,22.3251666666,57.9721319444,14.2283333333,10.9760833333,16.7060185185,25.5195833333,11.21125
644.84,15.2883333333,74.37975,22.3936666666,57.9935902778,14.3104166666,11.156,16.8141388889,25.67,11.352
645.17,15.1480833333,74.2545,22.2766666667,57.9356111111,14.1830833333,11.0210833333,16.670787037,25.5494166666,11.3165
645.50,15.1164166667,74.4511666666,22.2268333334,58.0321319444,14.0950833333,10.9343333333,16.6025277778,25.4805833333,11.2796666667
645.83,15.1614166667,74.50025,22.2085,57.9905972222,14.0473333333,10.9266666667,16.5797037037,25.4745833333,11.379
646.16,15.0935833334,74.4585833333,22.1846666667,57.8742152778,13.9508333333,10.8615833333,16.5136018518,25.3959166667,11.2853333333
646.49,15.0379166667,74.35475,22.1688333334,57.7699861111,13.9260833333,10.8495833333,16.4955833333,25.272,11.2657083333
646.82,14.94725,74.3959166666,22.1149166667,57.7919861111,13.8364166667,10.8435833334,16.4636018519,25.2436666667,11.217
647.15,14.8206666667,74.3259166667,22.03275,57.6536944445,13.7280833333,10.7201666667,16.3621759259,25.1484166667,11.125625
647.48,14.8144166667,74.2018333333,22.0116666667,57.6114236111,13.6639166667,10.7294166667,16.377962963,25.1689166666,11.1339583333
647.81,14.7910833333,74.3055833333,22.0153333333,57.6707916667,13.601,10.6936666667,16.3606111111,25.21225,11.1210833334
648.14,14.8670833333,74.34275,22.1451666667,57.7200069444,13.67025,10.8071666667,16.4464166666,25.31075,11.277
648.47,14.7575833334,74.4271666667,22.0891666667,57.7356805556,13.5813333334,10.7306666667,16.337712963,25.2363333333,11.2019166667
648.80,14.7346666667,74.5029166667,22.14725,57.7846111111,13.5875,10.7851666666,16.3314074074,25.33175,11.2030833333
649.13,14.67525,74.2894166667,22.0931666667,57.701,13.59325,10.8305,16.3010370371,25.31775,11.1798333333
649.46,14.6053333333,74.1930833334,22.05325,57.6939513889,13.5420833333,10.8240833333,16.2413888889,25.2535833333,11.0918333333
649.79,14.6115,74.179,22.0105833333,57.7052083334,13.5275,10.812,16.2472222222,25.2799166667,11.1094583334
650.11,14.63175,74.1454166667,22.02875,57.6547777778,13.51525,10.8403333333,16.2476203703,25.3648333333,11.16425
650.44,14.7019166666,74.0463333333,21.9815,57.577125,13.4889166667,10.8766666667,16.2118888889,25.3431666666,11.2030833333
650.77,14.7870833333,74.1895833334,22.0481666667,57.6797083333,13.56025,10.9483333333,16.2706666667,25.4005,11.2389166667
651.10,14.77725,74.17375,22.0050833333,57.6337013889,13.5374166667,10.9341666667,16.2068796296,25.3348333333,11.2425
651.43,14.7534166667,74.0301666667,21.97925,57.5547083333,13.5216666667,10.9480833333,16.218537037,25.3238333334,11.3020833333
651.76,14.57525,73.79025,21.7340833333,57.2944930555,13.3424166667,10.8121666667,16.0673055555,25.13,11.1624166667
652.09,14.5166666667,73.85725,21.68125,57.3582013889,13.3124166666,10.77475,16.0370277778,25.14875,11.1774583333
652.42,14.58725,73.9058333333,21.7019166667,57.3682777778,13.3310833333,10.8326666667,16.0916203704,25.2059166667,11.2392083333
652.75,14.60775,74.1144166667,21.7443333333,57.4595069444,13.2708333333,10.8445,16.0916759259,25.25075,11.2742916667
653.08,14.51925,74.0351666667,21.66175,57.3602777778,13.2099166667,10.7880833333,16.0244722222,25.2471666667,11.2167083333
653.41,14.4556666667,73.9643333333,21.58525,57.2335833333,13.13075,10.7535833333,15.9066296297,25.1588333333,11.198375
653.74,14.4308333333,74.0903333333,21.5450833334,57.3239027778,13.0380833333,10.7400833333,15.8824814815,25.1329166667,11.174375
654.06,14.3660833333,73.8809166667,21.5665833333,57.1660208334,13.0248333333,10.7085,15.8958796296,25.1363333334,11.183
654.39,14.3686666667,73.9154166667,21.5564166667,57.2263888889,13.0235,10.7565,15.9152314815,25.2211666666,11.234625
654.72,14.3318333333,73.8501666667,21.555,57.2441041667,13.0275,10.7788333333,15.9555462963,25.2858333333,11.2857083333
655.05,14.2815,73.7600833333,21.5070833333,57.1509861111,12.9606666667,10.74875,15.8940833333,25.2310833333,11.2255833333
655.38,14.3774166667,73.9100833333,21.59325,57.3427847222,13.0288333333,10.9005,16.0067407407,25.33875,11.3425
655.71,14.4054166666,73.9434166667,21.66875,57.3662083333,13.056,10.9605,16.0297314814,25.4151666667,11.3740416667
656.04,14.3769166667,73.7923333333,21.6195,57.2403819445,13.0551666667,11.01875,16.0537314815,25.4098333333,11.41575
656.37,14.4134166667,73.7210833333,21.6353333334,57.2309375,13.12925,11.071,16.1480740741,25.4889166667,11.521375
656.69,14.5360833333,73.7169166667,21.7399166667,57.2849236111,13.2009166667,11.234,16.2618703704,25.59575,11.7030416666
657.02,14.4650833333,73.7370833333,21.7481666667,57.3172986111,13.1065,11.2186666666,16.2142037037,25.6141666667,11.6865416666
657.35,14.4629166667,73.6818333333,21.76425,57.3112083333,13.149,11.2675,16.2692037037,25.6995833333,11.7565
657.68,14.41975,73.7563333333,21.793,57.420375,13.11275,11.3219166667,16.2610462963,25.7666666667,11.7307916667
658.01,14.2905833333,73.5743333333,21.6960833333,57.2093402778,13.0003333333,11.2341666667,16.1961666667,25.6723333334,11.65575
658.34,14.2419166667,73.6665833333,21.642,57.2285,12.91725,11.2314166667,16.1566944445,25.6466666667,11.6274583333
658.66,14.2083333334,73.6708333333,21.5933333333,57.2059097222,12.91275,11.2344166667,16.0979074074,25.6564166667,11.6620833333
658.99,14.213,73.6935,21.6820833333,57.2757986111,12.891,11.2078333333,16.0976851852,25.73325,11.6761666667
659.32,14.20025,73.5625,21.68075,57.2250763889,12.8326666667,11.2161666667,16.074962963,25.6758333333,11.6685
659.65,14.16875,73.8301666667,21.6855,57.3684166667,12.79475,11.15125,15.9995833333,25.6316666666,11.634375
659.98,14.0769166666,73.75825,21.6155833333,57.3290486111,12.7890833333,11.1589166667,15.9406018519,25.5510833334,11.5826666666
660.31,14.0071666667,73.81525,21.5651666667,57.3119791666,12.7193333333,11.1344166667,15.9051296296,25.5306666666,11.5302916667
660.63,14.0233333333,73.7568333334,21.5615833334,57.2966944445,12.78875,11.17825,15.9418703703,25.5408333333,11.5708333333
660.96,14.00925,73.84125,21.5761666667,57.3723958333,12.8218333333,11.2199166667,15.8973425926,25.5331666667,11.570125
661.29,14.0885833333,73.9363333334,21.6201666667,57.4204791667,12.9409166667,11.2430833333,15.9333425926,25.55875,11.6817916667
661.62,14.25075,74.2185833333,21.788,57.6981597222,13.1,11.4265,16.0508055555,25.74925,11.8704583333
661.94,14.2999166667,74.2158333333,21.9333333333,57.758375,13.1551666667,11.4888333333,16.0875462963,25.794,11.9410416667
662.27,14.3646666667,74.2735833333,22.00525,57.8400416667,13.2310833333,11.6146666667,16.1723518518,25.8425,11.993
662.60,14.3424166667,74.2273333334,21.9551666667,57.7051319444,13.181,11.63025,16.1308888889,25.7681666667,12.000625
662.93,14.3301666667,74.2000833333,21.8998333333,57.6134583333,13.1608333333,11.63475,16.1115833334,25.7551666666,11.971625
663.26,14.3996666666,73.85625,21.9175,57.5567847223,13.2450833333,11.7345833333,16.1766388889,25.8425833333,12.1037916667
663.58,14.5183333333,73.97225,22.0293333333,57.6076180555,13.2785,11.8459166667,16.2585925926,25.9063333334,12.2432916667
663.91,14.6676666667,74.0376666667,22.151,57.8008958333,13.43475,11.9551666667,16.3952407407,26.0115,12.4264583333
664.24,14.8700833333,74.0286666667,22.3254166667,57.8848958334,13.60325,12.1030833333,16.6066203704,26.2221666667,12.6781666667
664.57,14.9065,73.9415,22.375,57.8598819444,13.641,12.13175,16.6692037037,26.2500833333,12.744875
664.89,14.7734166667,73.827,22.2916666667,57.8022638889,13.5734166667,12.0899166667,16.6199444444,26.1669166666,12.694375
665.22,14.6090833333,73.64425,22.1178333333,57.6899444444,13.3730833333,11.9674166666,16.4986851852,26.0579166666,12.5504166667
665.55,14.6018333333,73.5824166667,22.0475833333,57.6565625,13.3943333333,11.99875,16.530925926,26.0655,12.57175
665.87,14.5786666667,73.5973333333,22.032,57.6630902778,13.3305,11.9896666667,16.5531481482,26.0114166667,12.5431666667
666.20,14.4714166667,73.4589166667,21.94625,57.5888125,13.2704166667,11.94725,16.4527407408,25.9735,12.4213333333
666.53,14.2968333333,73.3286666667,21.7830833333,57.5427291667,13.1159166667,11.7783333333,16.30825,25.8053333333,12.3322083333
666.86,14.2114166667,73.45475,21.7716666666,57.4639444445,12.96275,11.7458333333,16.2336851852,25.76675,12.2622083333
667.18,14.1100833333,73.3005,21.7308333333,57.4011666666,12.8885,11.67,16.1394166667,25.7573333333,12.2082083333
667.51,13.9770833333,73.3486666667,21.6496666666,57.3752638889,12.7385,11.60275,16.0145277778,25.7034166667,12.120875
667.84,13.79375,73.2679166667,21.4884166667,57.3172847222,12.55725,11.522,15.8736481482,25.51725,11.9899583333
668.16,13.7711666667,73.0761666667,21.3834166666,57.1654722222,12.4655833334,11.5195,15.7805,25.3871666666,11.928875
668.49,13.8689166667,73.2998333333,21.48825,57.3426180555,12.5348333333,11.6555833333,15.9098240741,25.458,12.0382916667
668.82,13.90225,73.3043333334,21.5420833333,57.2697430556,12.6145,11.6725833333,15.9207592593,25.4110833333,12.1645
669.14,13.9736666667,73.5176666667,21.6170833333,57.4065972222,12.6194166667,11.6968333333,15.9046111111,25.5054166667,12.2140416667
669.47,13.99375,73.5451666667,21.6744166666,57.4615555555,12.5874166667,11.7135,15.8406666667,25.5973333333,12.2235833333
669.80,14.04125,73.6918333334,21.6818333333,57.5668888889,12.6390833333,11.7634166667,15.9049351852,25.63175,12.285875
670.13,14.1123333333,73.8398333334,21.739,57.6244444444,12.7294166667,11.84825,15.9908981482,25.7573333333,12.325125
670.45,14.1006666666,73.8095,21.7168333333,57.6545763889,12.76175,11.82275,15.9755462963,25.6836666667,12.31475
670.78,14.0909166667,74.0064166666,21.6448333334,57.7050138889,12.7086666667,11.7700833333,15.9663425926,25.6608333333,12.22575
671.10,14.12375,73.9753333333,21.6053333333,57.6334444444,12.7186666666,11.7473333333,15.9681574074,25.6375833333,12.1917083333
671.43,14.155,74.2533333333,21.6388333333,57.7741388889,12.7209166666,11.70625,15.9128425926,25.7553333333,12.151375
671.76,14.0151666666,74.2630833333,21.5198333333,57.7656111111,12.5994166667,11.5601666667,15.7996851852,25.74225,12.0867083333
672.08,13.9134166667,74.2251666667,21.33525,57.6702777778,12.4190833333,11.38975,15.6054537037,25.6481666667,12.0034166667
672.41,13.82825,74.26675,21.2471666667,57.7117430556,12.335,11.33075,15.5223425926,25.6411666667,11.905625
672.74,13.7035,74.11625,21.1153333333,57.5630833333,12.2281666667,11.2461666667,15.4274166667,25.52475,11.76725
673.06,13.5495,74.01975,20.989,57.4277708333,12.12725,11.0671666667,15.3758518518,25.4271666667,11.6455
673.39,13.4755833333,73.97125,20.97575,57.3459513889,11.9969166666,11.00225,15.3029907408,25.3051666666,11.638125
