wavelength,Back_RamDimm,Belly_RamDimm,Breast_RamDimm,Crissum_RamDimm,Crown_RamDimm,DorTail_RamDimm,Patch10_RamDimm,Rump_RamDimm,Throat_RamDimm,WingTip_RamDimm
427.94,3.60646666667,5.17033333333,3.72853333333,4.23993333334,3.83196666667,5.46133333333,4.0344,3.55986666667,3.9676,6.33643333333
428.30,3.6222,5.1826,3.75733333333,4.269,3.8588,5.47806666667,4.037,3.57346666667,3.9667,6.37676666667
428.65,3.6662,5.2612,3.80253333333,4.3196,3.92736666667,5.54353333333,4.1082,3.62853333333,4.01876666667,6.46336666667
429.01,3.64473333333,5.2414,3.7832,4.31933333333,3.89976666667,5.51833333333,4.0758,3.61646666667,4.00503333333,6.45756666667
429.37,3.63353333333,5.2064,3.76406666666,4.30393333333,3.885,5.47813333333,4.04293333333,3.59766666667,3.98503333333,6.4096
429.72,3.58426666667,5.14046666667,3.7366,4.27606666667,3.84076666667,5.4336,4.0024,3.5624,3.94626666667,6.40113333333
430.08,3.60686666667,5.18886666667,3.78893333333,4.30033333333,3.87273333333,5.4732,4.0354,3.59166666667,3.96376666667,6.41976666667
430.44,3.60846666667,5.1926,3.78046666667,4.2824,3.85956666667,5.45766666667,4.00346666667,3.57046666667,3.9545,6.4213
430.79,3.55506666667,5.17406666667,3.75953333333,4.23173333333,3.8258,5.44306666667,3.9424,3.52073333333,3.9011,6.3861
431.15,3.55613333334,5.1758,3.76353333333,4.213,3.82353333333,5.44,3.94613333333,3.54193333333,3.92213333333,6.3775
431.50,3.57326666667,5.18986666667,3.8014,4.2408,3.83193333333,5.4326,3.95573333333,3.55606666666,3.93693333333,6.4041
431.86,3.55506666667,5.1628,3.78926666667,4.2284,3.79756666667,5.41113333333,3.91826666667,3.52246666667,3.9083,6.3809
432.22,3.54266666667,5.14413333334,3.7764,4.20826666667,3.78323333333,5.4018,3.91706666666,3.51366666667,3.9083,6.3451
432.57,3.485,5.07486666666,3.74653333333,4.149,3.7315,5.34966666667,3.85873333333,3.45866666667,3.86873333333,6.2882
432.93,3.52673333333,5.09313333333,3.75473333333,4.1576,3.77763333333,5.35313333333,3.90233333334,3.46993333333,3.8837,6.3006
433.29,3.5242,5.0902,3.73946666667,4.12846666667,3.77073333333,5.3558,3.9134,3.45746666667,3.8798,6.30606666667
433.64,3.5486,5.12626666667,3.72813333333,4.1458,3.79436666667,5.36226666667,3.92186666667,3.46693333333,3.88916666667,6.29926666667
434.00,3.535,5.0856,3.6906,4.1222,3.75916666667,5.33273333333,3.897,3.4372,3.8841,6.2695
434.35,3.55693333333,5.1014,3.70926666667,4.14473333333,3.7774,5.35293333333,3.93533333333,3.47086666667,3.901,6.26273333333
434.71,3.5994,5.12226666667,3.7278,4.17893333334,3.81853333333,5.37706666667,3.9892,3.51453333333,3.93763333333,6.2763
435.07,3.59186666667,5.11086666667,3.72666666667,4.18646666667,3.80733333333,5.36286666667,3.96673333333,3.49366666666,3.93196666667,6.26453333333
435.42,3.59526666666,5.10693333333,3.72546666667,4.179,3.79796666667,5.38186666667,3.97486666667,3.49086666667,3.9245,6.2462
435.78,3.6298,5.12893333333,3.74706666667,4.21093333333,3.83373333333,5.41213333333,4.02226666667,3.51446666667,3.95106666667,6.2655
436.13,3.651,5.14926666667,3.73893333333,4.22113333333,3.84656666667,5.40893333333,4.02633333333,3.51326666667,3.95753333333,6.3098
436.49,3.689,5.1762,3.73466666667,4.23773333333,3.86023333333,5.42726666667,4.05286666667,3.52406666667,3.96473333333,6.31283333333
436.84,3.69093333334,5.1906,3.7374,4.25113333333,3.83843333333,5.45446666667,4.03133333333,3.5136,3.97633333333,6.33083333333
437.20,3.72233333333,5.22326666667,3.7674,4.3044,3.8676,5.48226666667,4.04713333333,3.53753333333,4.0052,6.3513
437.56,3.73953333333,5.234,3.7912,4.3246,3.88313333334,5.5144,4.08033333334,3.55573333333,4.02236666667,6.37776666667
437.91,3.74153333333,5.26126666667,3.81826666666,4.3496,3.90283333333,5.53273333333,4.09226666667,3.5856,4.05273333333,6.4279
438.27,3.7544,5.27306666667,3.817,4.35386666667,3.9256,5.5408,4.1084,3.58173333333,4.0805,6.46946666667
438.62,3.73393333334,5.26913333333,3.80233333333,4.3324,3.9039,5.50453333334,4.08233333333,3.5452,4.07716666667,6.4792
438.98,3.73833333333,5.2632,3.80353333334,4.3272,3.91213333333,5.518,4.09113333333,3.5532,4.0744,6.46496666667
439.33,3.7354,5.26946666667,3.80833333333,4.33313333333,3.91836666667,5.52706666667,4.08513333333,3.55453333333,4.07733333333,6.46996666667
439.69,3.7242,5.28373333333,3.80946666667,4.3198,3.91413333333,5.53913333333,4.0744,3.5672,4.0761,6.47633333333
440.04,3.70053333333,5.266,3.78433333333,4.30026666667,3.88263333333,5.52226666667,4.04006666666,3.54626666667,4.0621,6.44746666667
440.40,3.7144,5.28313333333,3.8078,4.32053333333,3.88213333334,5.52293333333,4.03446666667,3.55353333333,4.06073333333,6.46406666667
440.75,3.6936,5.27373333333,3.79906666667,4.3152,3.87093333333,5.50893333333,4.0172,3.55846666667,4.05016666667,6.44013333333
441.11,3.6872,5.28053333333,3.8016,4.30766666667,3.87066666666,5.50986666667,4.0262,3.56046666667,4.05446666667,6.4457
441.47,3.6594,5.25426666667,3.78766666667,4.28193333334,3.84556666667,5.49446666667,3.997,3.53873333333,4.03723333333,6.42176666667
441.82,3.67866666667,5.28266666667,3.80046666667,4.293,3.8576,5.50286666667,4.00713333333,3.55433333333,4.04346666667,6.4177
442.18,3.67293333333,5.28273333333,3.80633333333,4.29353333333,3.84916666667,5.50106666667,4.0098,3.55493333333,4.03086666667,6.3997
442.53,3.66026666667,5.27666666667,3.8152,4.29133333333,3.83006666667,5.4972,4.00273333333,3.5606,4.021,6.38143333333
442.89,3.66293333333,5.29626666667,3.818,4.2976,3.8374,5.48206666667,4.00646666667,3.5694,4.02986666667,6.41493333333
443.24,3.65106666667,5.29493333333,3.81093333333,4.27013333333,3.82786666667,5.44673333333,3.99373333333,3.5566,4.01623333333,6.40473333333
443.60,3.63013333333,5.25713333333,3.77773333333,4.2444,3.7996,5.39293333333,3.96146666667,3.51846666667,3.99823333334,6.37013333333
443.95,3.67713333333,5.3174,3.84533333333,4.2986,3.85036666666,5.46213333333,4.02306666667,3.58513333333,4.04063333333,6.42213333333
444.31,3.67826666667,5.3224,3.86246666667,4.30746666667,3.8773,5.47206666667,4.05886666667,3.60053333333,4.07886666667,6.45496666667
444.66,3.69413333333,5.33166666666,3.88753333333,4.3146,3.91206666666,5.48333333333,4.08513333333,3.60086666667,4.0907,6.48573333333
445.02,3.67546666667,5.29373333333,3.86033333333,4.2926,3.89433333333,5.4574,4.05773333334,3.57706666666,4.07036666667,6.47593333333
445.37,3.69773333333,5.31853333333,3.88766666667,4.31693333333,3.91696666667,5.4632,4.07766666667,3.59193333333,4.0771,6.4901
445.72,3.653,5.26093333333,3.8404,4.26473333333,3.88063333334,5.41946666667,4.03773333333,3.53273333333,4.02676666667,6.43466666667
446.08,3.65726666667,5.27066666667,3.84206666667,4.28293333333,3.88016666667,5.4186,4.017,3.5394,4.0261,6.4449
446.43,3.675,5.25453333333,3.82913333333,4.285,3.8858,5.42553333333,4.02133333333,3.53913333333,4.0236,6.44113333333
446.79,3.71113333333,5.29233333333,3.85846666667,4.3322,3.9202,5.4656,4.0592,3.57733333333,4.05006666667,6.4666
447.14,3.73906666667,5.3088,3.87373333333,4.36386666667,3.93803333334,5.49566666667,4.0822,3.60133333333,4.07096666667,6.48236666667
447.50,3.76726666667,5.34846666667,3.9098,4.39493333333,3.97636666667,5.536,4.12233333333,3.63953333333,4.0945,6.5221
447.85,3.7868,5.34986666667,3.91706666667,4.40913333333,3.99743333333,5.53066666667,4.13726666667,3.64653333333,4.113,6.5377
448.21,3.7976,5.3558,3.924,4.41193333333,4.0051,5.54426666667,4.13066666667,3.66026666667,4.11023333333,6.52023333333
448.56,3.85633333333,5.42053333333,3.97806666667,4.4664,4.0547,5.59633333333,4.19133333333,3.7188,4.1821,6.58533333333
448.92,3.92273333333,5.506,4.0598,4.54113333333,4.1251,5.66426666667,4.26906666667,3.80153333333,4.24156666667,6.64716666667
449.27,3.8972,5.4774,4.02506666667,4.5226,4.10283333333,5.6364,4.247,3.77666666667,4.22233333333,6.63236666667
449.62,3.9524,5.54353333333,4.0946,4.5906,4.17226666667,5.70053333333,4.3122,3.85553333333,4.29406666667,6.72393333333
449.98,4.00153333333,5.59693333333,4.15573333333,4.61986666667,4.22013333333,5.74666666667,4.36653333333,3.88593333333,4.352,6.7647
450.33,4.02966666667,5.6394,4.2136,4.6582,4.26293333333,5.78286666667,4.40046666667,3.92513333333,4.39416666667,6.81043333333
450.69,4.00966666667,5.62293333333,4.2264,4.65,4.25,5.78293333333,4.39413333333,3.91173333333,4.3963,6.79373333333
451.04,3.98366666667,5.6154,4.2178,4.6404,4.24176666667,5.7772,4.38753333333,3.9064,4.3958,6.79066666667
451.40,3.98733333333,5.61986666667,4.20786666667,4.66126666667,4.2395,5.761,4.38493333333,3.90953333334,4.40876666666,6.78666666667
451.75,3.96,5.6032,4.18526666667,4.6306,4.20826666667,5.7302,4.34906666667,3.88366666667,4.386,6.74386666667
452.10,4.00266666667,5.65746666667,4.2098,4.68626666667,4.24673333333,5.7786,4.37806666667,3.92166666667,4.43266666667,6.80066666667
452.46,3.93366666667,5.58833333333,4.1582,4.63353333333,4.1896,5.71993333333,4.30193333333,3.868,4.35566666667,6.71113333333
452.81,3.8918,5.54513333333,4.0996,4.58126666667,4.1496,5.6892,4.24553333333,3.81506666666,4.3228,6.6758
453.17,3.912,5.57713333334,4.12013333333,4.58373333333,4.16093333333,5.71466666667,4.247,3.84826666667,4.35133333333,6.67403333333
453.52,3.91173333333,5.58373333333,4.09813333333,4.582,4.1458,5.71373333333,4.2282,3.82433333333,4.34143333333,6.65883333333
453.87,3.9512,5.6162,4.13246666667,4.62726666667,4.1924,5.75533333333,4.28066666667,3.8726,4.38556666667,6.71026666667
454.23,4.01726666667,5.70226666667,4.192,4.68766666667,4.25413333333,5.8166,4.3464,3.9354,4.4457,6.77783333333
454.58,4.0574,5.72173333334,4.208,4.70466666667,4.27426666667,5.8194,4.35306666667,3.94666666667,4.46656666667,6.81466666667
454.93,4.1212,5.7832,4.26026666667,4.74586666666,4.33633333333,5.85893333333,4.4014,3.9936,4.52826666667,6.87186666667
455.29,4.16213333333,5.81333333333,4.32466666667,4.77546666667,4.3907,5.91746666667,4.44986666667,4.0322,4.5733,6.9309
455.64,4.161,5.8118,4.32526666667,4.7724,4.40613333333,5.9258,4.4572,4.0334,4.5804,6.9387
456.00,4.12573333333,5.78273333333,4.30526666666,4.7342,4.38373333333,5.90426666667,4.44906666667,4.0006,4.55656666667,6.9366
456.35,4.15793333333,5.81506666667,4.3044,4.7528,4.40216666667,5.92446666667,4.49166666667,4.02273333333,4.58363333333,6.9878
456.70,4.17013333333,5.84413333333,4.31313333333,4.77773333333,4.41166666667,5.9384,4.51573333333,4.03233333333,4.5869,6.99806666667
457.06,4.21526666667,5.87893333333,4.3458,4.82926666667,4.4571,5.9726,4.56533333333,4.06906666667,4.62766666667,7.05223333333
457.41,4.20626666667,5.8534,4.36566666667,4.83606666667,4.46856666667,5.97653333333,4.57946666667,4.07133333333,4.60116666667,7.04653333333
457.76,4.1444,5.7828,4.29866666667,4.7728,4.4015,5.92793333333,4.51793333333,4.0112,4.53443333333,6.99153333333
458.12,4.0766,5.70806666667,4.23626666667,4.72433333333,4.34343333333,5.8732,4.44886666667,3.95373333333,4.4706,6.92826666667
458.47,4.04753333333,5.6968,4.20633333333,4.71573333333,4.324,5.8718,4.43746666667,3.9412,4.45433333333,6.92086666667
458.82,3.99786666667,5.63706666667,4.15353333333,4.65986666667,4.26966666667,5.823,4.383,3.8988,4.39233333333,6.8767
459.18,3.94626666666,5.58446666667,4.10433333333,4.60513333333,4.20186666667,5.77066666666,4.32913333333,3.84466666667,4.34093333333,6.8141
459.53,3.9396,5.5766,4.1104,4.61353333333,4.1912,5.77346666667,4.3316,3.8426,4.33153333333,6.812
459.88,3.93566666667,5.5646,4.10346666667,4.60206666667,4.18393333333,5.74673333333,4.325,3.83686666667,4.3163,6.7857
460.24,3.94806666667,5.57946666667,4.12046666667,4.6266,4.19806666667,5.76893333333,4.328,3.84826666666,4.32533333333,6.7927
460.59,3.9606,5.5826,4.14506666667,4.64226666667,4.21756666666,5.77206666667,4.33986666667,3.86746666667,4.34463333333,6.80453333333
460.94,3.9564,5.5798,4.1548,4.6398,4.22103333333,5.7704,4.33813333333,3.86546666666,4.33293333333,6.80813333333
461.29,3.95793333333,5.57873333333,4.13386666667,4.6252,4.2035,5.75246666667,4.32293333333,3.8646,4.33753333333,6.79923333333
461.65,3.95386666667,5.5792,4.12966666667,4.62426666667,4.19303333333,5.74646666667,4.31093333333,3.8576,4.32293333333,6.7967
462.00,3.95833333333,5.58646666667,4.14746666667,4.61026666667,4.19433333333,5.74426666667,4.31593333333,3.854,4.3279,6.79993333333
462.35,3.93113333333,5.56506666666,4.1398,4.5766,4.17696666666,5.71226666667,4.2774,3.83866666667,4.30376666667,6.77096666667
462.71,3.97393333334,5.6274,4.20326666667,4.65046666667,4.23906666666,5.76946666667,4.3432,3.8898,4.36603333333,6.8312
463.06,3.99646666667,5.65733333333,4.22313333333,4.68513333333,4.2697,5.79166666667,4.37153333333,3.9174,4.39153333333,6.857
463.41,4.0364,5.72,4.27366666667,4.70986666667,4.3124,5.8318,4.4096,3.95186666667,4.42193333333,6.90023333333
463.76,4.09406666667,5.77186666667,4.318,4.7764,4.3611,5.90466666667,4.45693333333,3.9926,4.47816666667,6.96636666667
464.12,4.08406666667,5.76666666667,4.33486666667,4.75586666667,4.35863333333,5.8814,4.4536,3.9888,4.473,6.96696666667
464.47,4.1024,5.76566666667,4.33926666667,4.771,4.35273333334,5.88806666667,4.45246666667,3.984,4.47303333333,6.97086666667
464.82,4.11433333333,5.7834,4.32486666667,4.787,4.36003333333,5.911,4.47486666667,4.0,4.49256666667,6.97473333333
465.17,4.14226666667,5.81706666667,4.3496,4.82886666667,4.39446666667,5.94733333333,4.5074,4.0328,4.52256666667,6.9911
465.53,4.171,5.86786666667,4.3968,4.85733333333,4.45096666667,5.98473333333,4.54646666667,4.0852,4.5624,7.0
465.88,4.19206666667,5.87486666667,4.3802,4.88186666667,4.45693333333,5.99093333333,4.56633333333,4.10426666667,4.56963333333,7.00346666667
466.23,4.24113333333,5.9106,4.4076,4.90473333333,4.4962,6.02186666667,4.61433333333,4.1214,4.5935,7.02876666667
466.58,4.19253333333,5.8594,4.3314,4.82986666667,4.43206666667,5.94633333333,4.5412,4.05253333333,4.5142,6.9538
466.94,4.2476,5.91126666667,4.38773333333,4.86706666667,4.4783,5.99686666667,4.58866666667,4.08406666667,4.5509,7.01893333333
467.29,4.21466666667,5.85126666667,4.32646666667,4.8418,4.44216666667,5.95653333333,4.5616,4.04433333333,4.51243333333,6.979
467.64,4.2252,5.86473333333,4.35833333333,4.86833333333,4.46356666666,5.9644,4.57633333333,4.07453333333,4.5251,6.98353333333
467.99,4.2946,5.9262,4.39006666667,4.93133333333,4.51263333333,6.0326,4.64106666667,4.11646666667,4.57666666667,7.03586666667
468.35,4.28126666667,5.92553333333,4.40033333333,4.91466666667,4.5227,6.047,4.6416,4.12426666667,4.57376666667,7.0502
468.70,4.31353333333,5.96126666667,4.4592,4.9334,4.55666666667,6.09013333333,4.67166666667,4.1546,4.6105,7.0852
469.05,4.32346666667,5.9622,4.49126666667,4.92806666667,4.56713333333,6.1074,4.66526666667,4.16766666667,4.6312,7.12916666667
469.40,4.28573333333,5.92426666667,4.445,4.89686666667,4.50346666667,6.06053333333,4.6256,4.12286666667,4.57673333333,7.1226
469.75,4.26373333333,5.9172,4.41893333333,4.86186666667,4.49583333333,6.04433333333,4.6078,4.09346666667,4.5447,7.1176
470.11,4.27113333333,5.91,4.43246666666,4.88,4.49706666667,6.0628,4.63233333333,4.09933333333,4.54863333333,7.12423333333
470.46,4.34313333333,5.984,4.5092,4.966,4.5616,6.1504,4.69726666667,4.17586666667,4.62846666667,7.20846666667
470.81,4.28546666667,5.91913333333,4.43653333333,4.92653333333,4.5295,6.1022,4.6426,4.12566666667,4.56713333333,7.14133333333
471.16,4.31813333334,5.97373333333,4.4592,4.9748,4.56773333333,6.14926666667,4.65213333333,4.1632,4.61356666667,7.19223333333
471.51,4.24273333333,5.9198,4.381,4.9098,4.49546666667,6.08486666667,4.57306666667,4.0874,4.5373,7.12276666667
471.87,4.1736,5.86006666667,4.34666666667,4.8586,4.44323333333,6.03493333333,4.50173333333,4.04866666667,4.48893333333,7.0723
472.22,4.17633333333,5.85833333334,4.33006666667,4.84793333333,4.4445,6.03246666667,4.50326666667,4.04353333334,4.4857,7.04913333333
472.57,4.1292,5.80233333333,4.283,4.82073333333,4.38206666667,5.96486666667,4.45453333333,3.98106666667,4.41536666667,7.0108
472.92,4.13566666667,5.8104,4.27133333333,4.837,4.38236666667,5.96393333333,4.4808,3.98146666667,4.41396666667,6.98056666667
473.27,4.17193333334,5.8348,4.3058,4.87106666667,4.4331,5.99673333333,4.514,4.01026666667,4.46933333333,7.00076666667
473.62,4.22286666667,5.86166666667,4.3734,4.923,4.48223333333,6.04446666667,4.56666666667,4.0684,4.5377,7.03766666667
473.98,4.236,5.88573333333,4.39473333333,4.93666666667,4.49286666667,6.06106666667,4.56493333333,4.09053333333,4.55286666667,7.0569
474.33,4.21926666667,5.84706666667,4.3814,4.90693333333,4.47346666667,6.03453333333,4.56153333333,4.04593333333,4.5274,7.02743333333
474.68,4.22053333333,5.85106666667,4.38246666667,4.90706666667,4.46156666667,6.01513333333,4.56073333333,4.0692,4.546,7.02276666667
475.03,4.20933333333,5.82386666667,4.3888,4.862,4.4445,5.99346666667,4.55453333333,4.05506666667,4.52276666667,7.0053
475.38,4.2516,5.8444,4.423,4.8828,4.4589,6.00973333333,4.6002,4.07746666667,4.52966666667,7.0342
475.73,4.28786666667,5.87806666667,4.43786666667,4.90453333333,4.49546666667,6.0494,4.64026666667,4.1028,4.56683333334,7.06896666667
476.08,4.30253333333,5.8898,4.4462,4.92866666667,4.4935,6.0618,4.6422,4.10753333333,4.56973333333,7.07063333333
476.44,4.26486666667,5.8538,4.39473333333,4.85806666667,4.46893333333,6.0428,4.60466666667,4.08026666667,4.5504,7.007
476.79,4.239,5.8402,4.3784,4.84446666667,4.43136666667,6.0172,4.5728,4.0458,4.53046666667,7.00436666667
477.14,4.23126666667,5.8192,4.35,4.83966666667,4.41836666667,6.0072,4.56053333333,4.0254,4.50006666667,7.00193333333
477.49,4.21106666667,5.82293333333,4.33066666667,4.83853333333,4.38666666667,5.99513333333,4.5344,4.00593333333,4.4846,6.99363333333
477.84,4.21933333333,5.8392,4.32893333333,4.86933333333,4.3945,6.00353333333,4.55293333333,4.0266,4.49943333333,7.0078
478.19,4.24973333333,5.87246666667,4.3626,4.90286666667,4.41353333333,6.0192,4.56,4.07373333333,4.52063333333,7.0422
478.54,4.25893333333,5.91033333333,4.38313333333,4.913,4.43876666667,6.04066666667,4.5792,4.09113333333,4.5361,7.0912
478.89,4.24906666667,5.9158,4.36186666667,4.9152,4.41696666667,6.0334,4.5786,4.07953333333,4.53536666667,7.08406666667
479.24,4.22153333333,5.9066,4.3338,4.90173333333,4.40543333333,6.0152,4.55633333333,4.07373333333,4.55356666667,7.0608
479.60,4.16906666667,5.85033333333,4.29806666667,4.86713333333,4.36133333333,5.96133333333,4.50806666667,4.03113333333,4.49543333333,7.04146666667
479.95,4.15646666666,5.8286,4.2944,4.8506,4.34873333333,5.94453333333,4.49053333333,4.01346666667,4.48586666667,7.04173333333
480.30,4.21666666667,5.88473333333,4.3456,4.92586666667,4.40653333333,5.97773333333,4.54226666666,4.051,4.53793333333,7.09673333333
480.65,4.22726666667,5.91026666667,4.3648,4.92353333334,4.43956666666,6.00606666667,4.5688,4.084,4.54526666667,7.1389
481.00,4.238,5.91026666667,4.3892,4.91486666667,4.43516666667,5.9922,4.57053333333,4.08933333333,4.56476666667,7.12203333333
481.35,4.22753333333,5.8912,4.39,4.90386666667,4.4294,5.99093333333,4.57206666667,4.08426666667,4.56786666667,7.1274
481.70,4.20906666666,5.8644,4.36653333333,4.87533333333,4.40873333333,5.97126666667,4.54813333333,4.0612,4.56196666667,7.10083333333
482.05,4.17886666667,5.84026666667,4.35046666667,4.849,4.3891,5.94973333333,4.53146666667,4.04673333333,4.5461,7.07026666667
482.40,4.18546666667,5.833,4.34146666667,4.84326666667,4.379,5.9494,4.5232,4.04606666667,4.5418,7.05686666667
482.75,4.1996,5.84366666667,4.3624,4.854,4.39306666667,5.95593333333,4.53806666667,4.05953333333,4.55846666667,7.06423333333
483.10,4.22566666667,5.86453333333,4.38966666667,4.86826666667,4.4146,5.97893333333,4.56253333333,4.07393333333,4.57633333333,7.09513333333
483.45,4.24586666667,5.89413333333,4.4118,4.88326666667,4.42953333333,5.9978,4.5808,4.09493333333,4.59976666667,7.10063333333
483.80,4.23846666667,5.89446666667,4.40926666667,4.88186666667,4.4306,5.99466666667,4.587,4.1032,4.5983,7.11396666667
