wavelength,Back_EmbPlaf,Belly_EmbPlaf,Breast_EmbPlaf,Crissum_EmbPlaf,Crown_EmbPlaf,DorTail_EmbPlaf,Patch10_EmbPlaf,Patch11_EmbPlaf,Rump_EmbPlaf,Throat_EmbPlaf,WingTip_EmbPlaf
604.90,12.9639333333,52.7458,25.9020666667,32.0412,9.87393333331,11.2644666667,16.6235333333,8.76353333333,13.7738666667,25.471,9.98973333333
605.23,12.9904,52.7132666667,25.902,32.0400666666,9.89413333335,11.2931333333,16.6501333333,8.78826666666,13.8007333333,25.481,10.0451333333
605.57,13.0537333333,52.7706,25.9692,32.1418666667,9.96619999999,11.3691333333,16.7458666667,8.89393333334,13.8816666667,25.5586,10.1453333333
605.90,13.0348666667,52.7439333333,25.9615333333,32.1609333333,9.93720000001,11.3426,16.728,8.85906666667,13.8688,25.5359333333,10.1213333333
606.24,13.0534666667,52.7641333333,25.9918,32.1748666666,9.95566666666,11.3582666667,16.765,8.87813333333,13.8909333333,25.5552,10.1292666667
606.58,13.1121333333,52.748,26.0042666667,32.2245333333,10.015,11.3988666667,16.8434666666,8.93626666667,13.9413333333,25.598,10.1704
606.91,13.1822,52.8555333334,26.1222666667,32.3091333333,10.1089333333,11.466,16.9348666667,9.03533333334,14.038,25.7182,10.2772666667
607.25,13.2374,52.8837333333,26.1576,32.3553333333,10.1174666667,11.5172,16.9615333333,9.07706666666,14.0804666667,25.7660666666,10.3008
607.58,13.2342,52.8783333333,26.1344,32.3397333333,10.0640666667,11.4922666667,16.9166,9.02226666667,14.0611333333,25.7339333333,10.2530666667
607.92,13.2446,52.9098,26.1564666667,32.4111333333,10.0784,11.5226,16.9596,9.03186666667,14.1256,25.7753333333,10.2962
608.25,13.1526,52.8076,26.0382666667,32.2998,10.0203333333,11.4346666667,16.8450666667,8.96506666667,14.033,25.6716666667,10.2340666667
608.59,13.1276,52.7980666667,26.0135333333,32.3244,9.97493333334,11.4244666667,16.8371333333,8.97613333334,13.9982,25.6632,10.2272666667
608.92,13.0658,52.7397333333,26.0094,32.2896,9.92180000001,11.3814666667,16.8062666667,8.95066666667,13.9488,25.6073333333,10.1629333333
609.26,12.972,52.6127333333,25.9346666667,32.1914,9.86006666669,11.3512,16.6967333333,8.88546666667,13.871,25.5312,10.0736
609.59,13.0049333333,52.5770666667,25.9248,32.1826,9.8804,11.3742666667,16.7074666667,8.94426666667,13.9060666667,25.5509333333,10.0878666667
609.93,12.9950666667,52.5186,25.8732,32.204,9.85713333333,11.3898,16.6796666667,8.9482,13.8996,25.5539333333,10.0898
610.26,12.9807333333,52.5092666667,25.8793333333,32.2027333333,9.83100000001,11.3750666667,16.6448,8.95226666667,13.8922666667,25.5444,10.0808666667
610.60,12.918,52.3052,25.7652666667,32.12,9.74293333335,11.3378,16.5707333333,8.9186,13.803,25.4349333333,10.0172
610.93,12.8340666667,52.2610666667,25.7302,32.1194666667,9.71873333333,11.2831333333,16.5498666667,8.8852,13.7315333333,25.3836666667,9.9848
611.27,12.8088666667,52.1735333333,25.7023333333,32.0954,9.74159999999,11.2898,16.5443333333,8.89840000001,13.7368666667,25.3626666667,9.97919999999
611.60,12.7946666667,52.1153333333,25.683,32.1111333333,9.73373333334,11.2547333333,16.5016666667,8.90806666667,13.6972,25.3472666667,9.95846666666
611.93,12.8104666667,52.1154,25.7014,32.1672,9.76413333333,11.2994,16.5321333333,8.90799999999,13.7393333333,25.3652,9.97380000001
612.27,12.8083333333,52.1216666667,25.7192666667,32.1600666667,9.77426666666,11.2998,16.4977333333,8.89986666667,13.7862666667,25.348,9.94646666667
612.60,12.8120666667,52.072,25.678,32.1794666667,9.76613333333,11.3012666667,16.4795333333,8.8842,13.7761333334,25.2966666667,9.96626666666
612.94,12.8023333333,52.1805333333,25.6751333333,32.1881333333,9.7378,11.2646666667,16.45,8.83346666667,13.7464666667,25.2607333333,9.93893333333
613.27,12.7974,52.2599333333,25.7006,32.2328666667,9.72359999999,11.2649333333,16.4344666667,8.78013333333,13.7193333333,25.2406,9.94426666667
613.61,12.7558666667,52.2712,25.6652666667,32.1958,9.72246666667,11.2056,16.4046,8.7522,13.6758666667,25.1882,9.9298
613.94,12.8044,52.4137333333,25.7305333333,32.2887333333,9.78193333333,11.2668666667,16.4794,8.76653333333,13.7235333333,25.2536,9.999
614.28,12.9343333333,52.5586,25.8467333333,32.4224,9.89579999999,11.3538,16.5604666666,8.84286666667,13.8423333333,25.3584,10.0882666667
614.61,12.9840666667,52.634,25.9215333333,32.4421333333,9.87866666665,11.4051333333,16.5787333333,8.84926666667,13.8993333333,25.4153333333,10.1338666666
614.94,12.9854666667,52.7756666667,25.9554,32.5236,9.85559999999,11.4030666667,16.586,8.81726666667,13.9016,25.4401333333,10.1100666667
615.28,13.0299333333,52.8115333333,26.0042666667,32.5852,9.90720000001,11.4615333333,16.6349333333,8.87966666667,13.9595333333,25.491,10.1516
615.61,13.0996666667,52.8357333333,26.0696666667,32.6586666667,9.95666666666,11.5099333333,16.6972,8.9536,14.0224666666,25.5183333333,10.212
615.95,13.159,52.9468,26.1939333333,32.8020666667,10.0395333333,11.5423333333,16.7820666667,8.99233333333,14.062,25.6017333333,10.2786666667
616.28,13.2474,53.141,26.3190666667,32.9377333333,10.138,11.6604666667,16.8762666667,9.06713333334,14.1952666667,25.7628,10.3852
616.61,13.3890666667,53.1762,26.4242,33.1018,10.2710666667,11.7738,17.0261333334,9.18486666667,14.3611333333,25.8598,10.5369333333
616.95,13.3658666667,53.1978666667,26.4604,33.1410666667,10.2805333333,11.7896666667,17.0445333333,9.18319999999,14.3663333333,25.8861333333,10.5628
617.28,13.4084,53.2272666667,26.5514666667,33.1988,10.2852666667,11.8258666667,17.0838666667,9.19913333333,14.4006666667,25.9138,10.5785333333
617.62,13.3200666667,53.1288666667,26.4787333333,33.1298,10.2278,11.7250666667,16.9897333333,9.12273333334,14.3108666667,25.8068,10.4772
617.95,13.2447333333,53.205,26.4707333334,33.133,10.1644,11.6478,16.9544,9.06246666667,14.2386666667,25.7838666667,10.4199333333
618.28,13.2199333333,53.3097333333,26.4446,33.192,10.1772666667,11.6437333333,16.9465333333,9.0542,14.215,25.7614,10.4018
618.62,13.2262,53.3016,26.4524666667,33.2375333333,10.1947333333,11.6494,16.9464666667,9.06246666667,14.2170666667,25.7728666667,10.4588
618.95,13.2324666667,53.3598,26.4998666667,33.2653333333,10.1629333333,11.6699333333,16.9498666667,9.05673333333,14.2004666666,25.757,10.4996666667
619.28,13.2106666667,53.4712666667,26.5276,33.3416,10.1004,11.6464,16.948,8.99613333334,14.1646666667,25.8401333333,10.4942
619.62,13.1885333333,53.3872666667,26.4357333333,33.2664,10.0376,11.6164666667,16.9013333333,8.93093333334,14.0977333333,25.8244,10.5128666667
619.95,13.1212,53.3131333333,26.3534666666,33.1858666667,9.9772,11.5231333333,16.8718,8.87640000001,14.0114666667,25.7902,10.4275333333
620.28,13.0194,53.319,26.2860666667,33.1282666667,9.88613333333,11.4630666667,16.813,8.82066666666,13.9106,25.7385333333,10.3514
620.62,13.0734,53.3465333333,26.296,33.1707333333,9.93933333333,11.4854666667,16.8453333333,8.87813333333,13.9638,25.7740666666,10.3888666667
620.95,13.0575333333,53.5378666667,26.3352,33.3093333333,9.95213333333,11.5159333333,16.8652,8.85506666667,13.9773333333,25.8213333333,10.4099333333
621.28,13.1507333333,53.7299333333,26.4982666667,33.4961333333,10.0369333333,11.6382,16.9978666667,8.93639999999,14.1114,25.9736,10.5198666667
621.62,13.2362,53.8204,26.6105333333,33.6132,10.1113333333,11.7528,17.1118,9.03753333333,14.2046,26.0841333333,10.6208
621.95,13.2839333333,53.7476,26.6222,33.6406666667,10.1384666667,11.7595333333,17.1298666667,9.0614,14.2346666667,26.1002,10.6458666667
622.28,13.4012666667,53.8508,26.7364666667,33.7226,10.2569333333,11.8934,17.2646666667,9.17666666667,14.3160666667,26.2002666667,10.7182
622.62,13.5114666667,53.9366666667,26.8239333333,33.8439333333,10.4235333333,11.989,17.3834666667,9.27200000001,14.4386666667,26.352,10.8347333333
622.95,13.5347333333,53.9236666667,26.7947333333,33.8766,10.4802,12.0268666667,17.4105333333,9.31886666666,14.4887333333,26.3292666667,10.8440666667
623.28,13.5278666667,54.0228,26.8377333333,33.9764666667,10.4842666667,12.051,17.4384666667,9.35253333333,14.542,26.3172666667,10.8059333333
623.62,13.5874,54.0666,26.8667333333,34.0473333333,10.5063333333,12.0884,17.4554666667,9.34426666666,14.5838,26.3339333333,10.8534666667
623.95,13.6401333333,54.0914,26.9308,34.1132666667,10.5144666667,12.1030666667,17.4823333333,9.32346666667,14.6159333333,26.373,10.9009333333
624.28,13.6326,54.1824,26.9445333333,34.1817333333,10.4632,12.108,17.5166,9.30313333333,14.5916,26.4029333333,10.8804666667
624.62,13.6451333333,54.0571333333,26.8905333333,34.095,10.429,12.1033333333,17.5118666667,9.31773333333,14.577,26.3738,10.8614666667
624.95,13.6698666667,54.0802,26.9144,34.1056666667,10.435,12.1304,17.5373333333,9.33333333333,14.5714666667,26.3853333333,10.8948
625.28,13.5873333334,53.9519333333,26.8148666667,34.0672666667,10.393,12.0676666667,17.4550666667,9.24046666666,14.5383333333,26.3281333333,10.8385333333
625.61,13.5602666667,53.867,26.7796666667,34.0341333333,10.3893333333,12.07,17.4456,9.22753333334,14.5318,26.3092666667,10.8408666667
625.95,13.5503333333,53.8561333334,26.7471333333,34.0755333333,10.3718,12.0386,17.4352666667,9.19426666667,14.5769333333,26.2965333333,10.8485333333
626.28,13.4519333333,53.8125333333,26.6776666666,33.9979333333,10.2524666667,11.9530666667,17.3722666666,9.09013333333,14.4814,26.2054666667,10.7677333333
626.61,13.4781333333,53.7426666667,26.7132666667,33.9629333333,10.286,11.9769333333,17.3806,9.11546666666,14.4823333333,26.1733333333,10.8063333333
626.94,13.5746,53.8007333333,26.7861333333,34.0168,10.3714,12.0677333333,17.4522,9.20119999999,14.5463333333,26.2495333333,10.916
627.28,13.5720666667,53.7654,26.8054,34.0488,10.3885333333,12.1016,17.4783333333,9.22806666667,14.5471333333,26.2363333333,10.9459333333
627.61,13.557,53.7683333333,26.782,34.0561333333,10.367,12.0759333333,17.4468666667,9.23833333333,14.5494,26.2565333333,10.9178
627.94,13.4968666667,53.6418666667,26.7058666667,33.953,10.3548666666,12.0574,17.3816,9.19613333334,14.5274666667,26.1684666667,10.8802666667
628.27,13.5178,53.6997333333,26.7602666667,34.0602,10.3656666667,12.0736,17.3967333333,9.19866666667,14.5698666667,26.1946,10.8984666667
628.61,13.455,53.551,26.6218666667,33.9814,10.3174,12.0218666667,17.3106666667,9.13793333333,14.4961333333,26.1254,10.8393333333
628.94,13.5697333333,53.6503333334,26.7448,34.0516,10.4234666667,12.1382666666,17.3911333333,9.28206666667,14.5773333333,26.1808666667,10.9584
629.27,13.6408666667,53.7150666667,26.7964,34.1480666667,10.4691333333,12.1927333333,17.4591333333,9.35973333333,14.6456,26.2630666667,11.0162
629.60,13.5110666667,53.6157333333,26.6958666667,34.0319333334,10.3272,12.0807333333,17.3596,9.26366666667,14.5177333333,26.1488,10.8744
629.94,13.5052666667,53.6114666667,26.6937333333,34.0183333333,10.338,12.1023333334,17.3584666667,9.282,14.5372666667,26.1477333333,10.8436
630.27,13.4704,53.678,26.6844,34.0515333333,10.2714666667,12.0705333333,17.3506666667,9.23066666666,14.5074,26.1849333333,10.8446
630.60,13.3788666667,53.5412666667,26.5586,33.978,10.181,11.9803333333,17.2696666667,9.12480000001,14.4231333333,26.068,10.7584
630.93,13.3965333333,53.6262666667,26.6112,34.017,10.1956666667,11.9877333333,17.2629333333,9.14799999999,14.4440666667,26.1297333333,10.7911333333
631.26,13.4786,53.7238666667,26.7306,34.1334666667,10.3260666667,12.0731333333,17.4,9.24926666667,14.5515333333,26.1921333334,10.9284666667
631.60,13.5211333334,53.8068,26.8222666667,34.2458,10.3458666667,12.1059333333,17.4505333333,9.26833333333,14.5879333333,26.2576666667,10.9868666667
631.93,13.5393333333,53.9184,26.9364666667,34.2968,10.369,12.1178666667,17.5159333333,9.29413333335,14.6046,26.3259333333,11.0016666667
632.26,13.5444666667,54.0184,27.0083333333,34.3373333333,10.4006,12.143,17.5756,9.32366666665,14.6379333333,26.3033333333,11.0218
632.59,13.4475333333,53.9153333333,26.8691333333,34.2576666667,10.2776,12.0100666667,17.5200666667,9.18200000001,14.5618,26.2334666667,10.9246
632.92,13.4852666667,54.0160666667,26.9466,34.2986,10.3008666666,12.0731333334,17.5644,9.20406666667,14.5871333333,26.2764666666,10.9714
633.26,13.5606,54.1654,27.1000666667,34.4195333333,10.4132666667,12.1832,17.668,9.30246666667,14.6634666667,26.4006666667,11.1356666667
633.59,13.6512666667,54.2812666667,27.2424666667,34.5698666666,10.4731333333,12.2728666667,17.7498,9.3692,14.7236666667,26.4911333333,11.2613333333
633.92,13.7439333333,54.5103333333,27.4004,34.7303333333,10.5654,12.3423333333,17.8354666667,9.41339999999,14.8004,26.6248,11.3044
634.25,13.8022666667,54.6720666667,27.5232,34.817,10.6143333333,12.3932,17.9050666667,9.46773333331,14.8491333333,26.7306,11.3578
634.58,13.8155333334,54.6254,27.5146,34.7997333333,10.6058666666,12.3809333333,17.9174666667,9.45060000001,14.8762,26.6482,11.3319333333
634.91,13.7562,54.5782666667,27.4475333334,34.7375333333,10.5592,12.3699333333,17.8698666667,9.40533333333,14.8414666667,26.6422,11.2852666667
635.25,13.8136666667,54.6806666667,27.469,34.8105333333,10.6324666667,12.4138666667,17.9453333333,9.47593333333,14.889,26.6914,11.3246
635.58,13.7451333333,54.5102,27.3354666667,34.6959333333,10.63,12.3766,17.8706,9.44713333333,14.8503333333,26.5693333333,11.3296666667
635.91,13.7766,54.5206,27.3746,34.7607333334,10.6491333334,12.3438666667,17.8568666667,9.46819999999,14.8624,26.5999333333,11.346
636.24,13.8489333333,54.6584,27.4914666667,34.9101333334,10.7656,12.4510666667,17.9466666667,9.57899999999,14.9585333333,26.6618666667,11.4735333333
636.57,13.8514,54.7134666667,27.5220666667,34.9654,10.7814,12.4568,17.9547333333,9.55679999999,15.007,26.6995333333,11.5132
636.90,13.8874,54.6781333333,27.4574,34.991,10.7766666667,12.4481333333,17.9318,9.56706666665,15.0174,26.7157333333,11.5004666667
637.23,13.8797333333,54.6083333333,27.4048666667,34.9755333333,10.7742,12.4235333333,17.9655333333,9.61020000001,15.082,26.6857333333,11.5125333333
637.56,13.8783333333,54.4798,27.3647333333,34.9580666667,10.7980666667,12.4484666667,17.9725333333,9.6568,15.1306,26.6390666667,11.5836
637.90,13.8887333333,54.4244666667,27.3762,34.9610666667,10.8318666666,12.4808666667,17.9652,9.66866666667,15.1888,26.6712666667,11.6201333333
638.23,13.8663333333,54.4920666667,27.3843333333,35.0051333333,10.8384666667,12.4991333333,17.991,9.69120000001,15.1522,26.7435333333,11.6363333333
638.56,13.9207333333,54.5403333333,27.4165333333,35.0141333333,10.831,12.5005333333,17.9856666667,9.70526666667,15.1577333333,26.7753333333,11.6512
638.89,13.9068,54.4272,27.4264,34.9853333333,10.7852666667,12.4744666667,17.9323333333,9.68566666667,15.1205333333,26.7448,11.6984
639.22,14.0214666667,54.445,27.4970666667,35.0945333333,10.8450666667,12.6253333333,18.0476,9.7742,15.2224666667,26.8303333333,11.8010666667
639.55,14.1006,54.475,27.5404,35.1671333333,10.9019333333,12.7531333333,18.1306666667,9.85973333333,15.3376,26.9192666667,11.8871333333
639.88,14.0825333334,54.3704,27.4855333333,35.0478666667,10.8406666667,12.7136666667,18.0534,9.78266666667,15.2891333333,26.8869333333,11.7744
640.21,13.9406,54.2042,27.3072666667,34.9172666667,10.7408,12.5562,17.9316,9.65066666666,15.1473333333,26.6724,11.6301333333
640.54,13.8497333333,54.2491333333,27.3016666667,34.9210666667,10.7138666667,12.4924,17.9011333333,9.54893333334,15.0829333333,26.6278,11.5750666667
640.87,13.7438666667,54.2531333333,27.2633333333,34.9008,10.6374666667,12.4295333334,17.8176666667,9.44579999999,14.9852666667,26.5734666667,11.4610666667
641.20,13.5934666667,54.169,27.1398,34.7614,10.4771333333,12.3252,17.7046,9.31286666667,14.8150666667,26.4301333333,11.2796
641.53,13.5948,54.2913333333,27.2032,34.8762666667,10.4708,12.3536666667,17.7812,9.32726666667,14.8621333334,26.4193333333,11.3046666667
641.87,13.6183333333,54.3220666667,27.2567333333,34.9042,10.4445333333,12.3580666667,17.7735333333,9.31726666666,14.8950666667,26.4516666667,11.3234
642.20,13.5732666667,54.408,27.2697333333,35.0098,10.4394666666,12.346,17.7844,9.29693333333,14.8585333333,26.448,11.3424666667
642.53,13.5708666667,54.5010666667,27.2786,34.9987333333,10.4366,12.2968,17.8124666667,9.26886666667,14.8907333333,26.4919333333,11.244
642.86,13.5413333333,54.5792666667,27.2742,35.0266666667,10.4391333333,12.2242666667,17.7958,9.26960000001,14.8258,26.5237333334,11.2156666667
643.19,13.4160666667,54.5941333333,27.2775333333,35.0020666667,10.3022666667,12.1388666667,17.7085333333,9.13593333334,14.676,26.4862666667,11.1247333333
643.52,13.398,54.7275333333,27.372,35.1757333333,10.3042666667,12.1884,17.8288666667,9.16426666667,14.6568,26.5572666667,11.2188666667
643.85,13.5479333333,54.9937333333,27.6678,35.3782,10.4613333333,12.4216666666,18.0096,9.38586666666,14.8369333333,26.8494666666,11.3904
644.18,13.6238,54.9296666667,27.7352,35.4520666667,10.4911333333,12.5291333333,18.0522666667,9.45673333335,14.9155333333,26.8534,11.4979333333
644.51,13.7203333333,55.0734,27.7727333333,35.5261333333,10.5636,12.5658,18.1036,9.47280000001,14.9588,26.9248666666,11.5687333334
644.84,13.7822666667,55.1132,27.8863333333,35.6235333333,10.6595333333,12.6381333333,18.1978666667,9.56206666667,15.0956666667,27.0148,11.6401333333
645.17,13.7921333333,54.9903333333,27.8122666667,35.523,10.6658,12.6386666667,18.1525333333,9.54873333335,15.0386666667,26.9708,11.6264666666
645.50,13.8466666667,55.0538666667,27.8356666667,35.6100666667,10.7099333334,12.6539333333,18.2096,9.57846666667,15.0896666667,26.9418,11.6557333333
645.83,13.7995333333,54.8828,27.7680666667,35.5626,10.6519333333,12.6026666667,18.1669333333,9.50753333333,15.0600666667,26.8573333333,11.5813333333
646.16,13.7829333333,54.7896,27.7659333333,35.5582666667,10.6676666667,12.6676,18.1772,9.51513333335,15.0516,26.8044,11.6554
646.49,13.7770666667,54.7864,27.7631333333,35.5264666667,10.6029333333,12.6202666667,18.1316,9.47220000001,15.0986666666,26.7911333333,11.6472666667
646.82,13.8443333333,54.7282,27.7146,35.5324666667,10.6980666667,12.6692666667,18.2116666667,9.57153333333,15.2074666667,26.8000666667,11.7547333333
647.15,13.8692666667,54.7212,27.6470666667,35.4958,10.6781333333,12.6516666667,18.1574,9.58346666667,15.2476666667,26.7486,11.717
647.48,13.8721333334,54.7708,27.6110666667,35.5645333333,10.6572,12.6557333333,18.202,9.5472,15.2647333333,26.7209333334,11.7214666667
647.81,13.9178666667,54.9021333333,27.7060666667,35.6066666667,10.7219333334,12.6658666666,18.2582666667,9.60106666667,15.3214666666,26.7748,11.7771333333
648.14,13.7495333333,54.6604,27.5832,35.431,10.5586666667,12.5067333333,18.1340666666,9.47360000001,15.2042,26.6628,11.6344666667
648.47,13.7466666667,54.7648,27.5602,35.4495333333,10.5226666667,12.4612666666,18.0851333333,9.41893333332,15.1550666666,26.6942,11.6358666667
648.80,13.6763333333,54.7979333333,27.5622666667,35.4232666667,10.43,12.4007333333,18.0113333333,9.36053333334,15.0398666667,26.6666,11.5737333333
649.13,13.5852666667,54.763,27.5388,35.3752666666,10.3911333333,12.4028666667,17.9992,9.33253333333,15.0008,26.6350666666,11.5306666667
649.46,13.7492,54.9504,27.6866666667,35.5595333333,10.5533333333,12.5918666667,18.1501333333,9.47493333335,15.1902666667,26.7566,11.6750666667
649.79,13.8712,55.2244,27.8511333333,35.7740666667,10.6438666667,12.7046666667,18.2439333333,9.58286666669,15.3326666667,26.9027333333,11.766
