wavelength,Back_BanEdwm,Belly_BanEdwm,Breast_BanEdwm,Crissum_BanEdwm,Crown_BanEdwm,DorTail_BanEdwm,Patch10_BanEdwm,Patch11_BanEdwm,Patch12_BanEdwm,Rump_BanEdwm,Throat_BanEdwm,WingTip_BanEdwm
243.05,2.7162,2.91450803921,2.05126666667,0.897566666668,2.0228,5.2516,-0.104333333334,2.83,4.66286666667,-2.57359999999,-1.18713333333,8.39983333333
243.42,4.1608,4.22155411765,3.63386666666,2.78786666667,3.14386666667,6.73133333333,1.63673333333,3.85573333334,6.65746666667,-1.27613333333,0.0184666666666,9.83356666667
243.80,3.6412,4.31654156862,3.73193333333,2.67663333333,3.09786666667,6.44913333333,1.92033333334,3.64126666667,6.50353333334,-1.25906666667,-0.552533333332,9.52
244.17,3.09406666667,4.04041333334,2.42026666667,2.0257,2.039,5.93966666667,1.30326666667,3.30686666667,5.86880000001,-1.59573333333,-1.48933333333,8.9316
244.55,1.39366666667,2.28346156863,0.701199999998,0.283933333333,-0.346066666669,4.34086666667,-0.133133333332,1.4558,4.55386666667,-3.49760000001,-2.68973333333,6.89743333333
244.92,0.619999999999,0.816361764706,-0.314066666665,-0.985100000001,-1.97866666667,3.4394,-1.0446,-0.034,3.83033333333,-4.3736,-4.0,5.23563333333
245.30,0.506200000001,0.572343137254,-0.178999999997,-1.254,-2.1416,2.726,-0.397333333333,-0.147866666667,3.83186666667,-4.2836,-3.8398,4.595
245.67,1.09333333333,1.04673862745,0.5892,-0.955066666666,-1.42706666667,2.83993333333,0.7952,0.532399999999,4.7,-3.45753333333,-3.3086,5.2681
246.05,1.48146666667,1.01107431373,0.526333333332,-0.614100000001,-1.15013333333,2.8526,1.35153333333,0.259933333334,5.4906,-3.22293333333,-2.78753333333,5.6921
246.42,0.769466666667,0.808710588236,-1.40001343851e-12,-0.7545,-1.551,2.17006666667,1.28033333333,-0.288599999999,5.23586666667,-3.34833333333,-2.80726666667,5.06763333333
246.79,1.7152,1.43680921569,0.7876,-0.132166666667,-0.819866666667,2.80466666667,2.33006666667,0.701133333335,5.88453333333,-2.1306,-1.87693333333,5.69303333333
247.17,2.29806666667,1.90891098039,1.5616,0.212666666665,-0.3212,3.18753333333,2.8416,1.49246666667,6.74073333334,-1.013,-1.0626,6.5851
247.54,1.67366666667,1.16067313725,1.15326666667,-0.342233333334,-0.942266666666,2.5646,2.255,1.06426666667,6.26806666667,-1.458,-1.66433333333,6.13446666667
247.92,2.64173333333,1.84561941177,1.90973333333,0.323533333333,-0.205199999999,3.48506666667,2.94066666667,1.78953333333,7.0058,-0.669533333335,-0.883599999999,6.82273333333
248.29,2.98926666667,2.09439980392,2.3704,0.679700000001,0.287599999999,3.73,3.56433333333,2.01306666667,7.51626666667,-0.270266666667,-0.492333333335,6.9783
248.67,2.6364,1.52606705882,2.16886666667,0.296433333334,0.116933333333,3.38526666667,3.41546666667,1.8138,7.06926666667,-0.458866666668,-0.865866666667,6.73376666667
249.04,2.19106666666,1.29218862745,1.86293333333,0.024433333332,0.0531333333334,3.13613333333,3.0782,1.6322,6.72873333333,-0.563333333333,-1.10873333333,6.45826666667
249.42,2.14273333333,1.39652529412,1.85713333333,0.180066666669,0.210466666665,3.63506666667,3.07366666667,1.6888,6.8118,-0.3274,-1.24913333333,6.5194
249.79,1.46146666667,0.933592549019,1.35133333333,-0.267899999999,-0.6356,3.0982,2.52253333333,0.925666666667,6.44626666667,-0.825866666667,-1.86686666667,5.90586666667
250.17,1.216,1.10348235294,1.29066666667,-0.440000000001,-0.896000000001,3.17333333333,2.38933333333,0.853333333335,6.36266666667,-0.677333333335,-2.02666666667,5.62933333333
250.54,1.52686666667,1.38967098039,1.51006666666,-0.313166666667,-0.799866666667,3.25513333333,2.67886666667,0.872466666664,6.62753333333,-0.246000000001,-1.9518,5.6153
250.92,0.783733333332,0.886420980394,0.872733333332,-0.7568,-1.37713333333,2.65366666667,2.10753333333,0.213666666667,6.19766666667,-0.765866666666,-2.9326,4.71963333333
251.29,0.463199999999,0.427194313724,0.187799999999,-1.25196666667,-1.8342,2.0658,1.58366666667,-0.438066666667,5.65886666667,-1.60253333333,-3.62453333333,3.5743
251.66,-0.1036,0.145724313724,-0.821999999999,-1.56303333333,-2.2718,1.2428,1.2556,-1.09386666666,4.971,-1.9288,-3.88993333334,2.54053333333
252.04,-1.06566666667,-0.545604509806,-1.60506666667,-2.00463333333,-2.9504,0.599399999999,0.792666666667,-2.14466666667,4.66206666667,-2.6972,-4.32233333333,2.11126666667
252.41,-1.23693333333,-1.14191960784,-2.39226666667,-2.28673333333,-3.38446666667,0.197266666668,0.4484,-2.56873333333,4.54646666667,-2.8272,-4.39013333333,1.6922
252.79,0.0814666666668,0.428778235294,-1.18686666667,-0.644266666666,-1.6142,1.43113333333,1.75646666667,-1.43766666667,6.07666666667,-1.01726666667,-2.8348,3.0824
253.16,1.144,1.47789960784,-0.360933333333,0.425533333335,-0.742333333334,2.2812,3.1256,-0.115733333333,7.13666666666,-0.074866666668,-1.85913333333,3.84413333333
253.54,0.628733333335,1.0481227451,-0.828933333331,-0.362600000001,-1.42306666667,1.71333333333,2.97066666667,-0.234799999999,7.01206666666,-0.469666666667,-1.93433333333,3.31253333333
253.91,0.679133333333,1.44249392157,-0.896266666666,-0.357266666667,-1.0644,2.332,3.1022,0.0419333333328,7.03080000001,-0.399200000001,-1.83473333333,3.4279
254.28,-0.2544,0.411500588234,-1.69393333333,-1.36673333333,-1.48306666667,1.59206666667,2.6246,-0.814333333335,5.85233333333,-1.3886,-2.83526666667,2.5553
254.66,0.0229999999988,0.63188627451,-1.44173333333,-0.861933333334,-1.09073333333,2.3646,3.219,-0.0381999999992,6.23193333334,-1.14426666667,-2.56293333333,3.30646666667
255.03,0.494399999999,1.14934431373,-1.12446666667,-0.143599999999,-0.685733333333,2.73533333333,4.19453333334,0.239200000001,7.10520000001,-0.550266666666,-1.74653333333,3.64456666667
255.41,-0.4528,0.025496862746,-1.50933333333,-0.8679,-1.56813333333,1.912,4.15933333333,-0.503133333334,6.59953333333,-1.15733333333,-2.48226666667,2.88046666667
255.78,-0.128733333334,0.743789803919,-0.7464,-0.377500000001,-0.592,2.70273333333,5.05366666667,0.248866666667,7.13006666666,-0.274533333334,-1.81893333333,3.52196666666
256.15,-0.394266666667,0.654128823527,-0.754066666669,0.0555333333334,-0.3,2.27073333333,4.8502,0.805533333333,6.7696,0.0086,-1.48246666667,3.1576
256.53,0.991399999999,2.57675823529,1.3218,1.8257,1.05746666667,3.61,6.49326666667,2.39573333333,7.97186666667,1.40446666667,0.281066666667,4.50636666667
256.90,1.5588,3.54907058824,2.11526666667,2.30703333333,1.089,4.2774,6.94866666667,3.1962,8.49193333333,1.55106666667,0.8696,4.6142
257.28,1.66113333333,3.39109352941,2.4044,2.81596666667,1.377,4.5538,6.8852,3.26406666667,8.68473333334,1.79226666667,1.24586666667,4.65576666667
257.65,1.24573333333,3.00808176471,2.008,2.22333333333,0.675933333335,4.12193333333,6.16953333333,2.62446666667,8.24380000001,1.4248,0.748799999999,4.51283333333
258.02,1.84146666666,3.35855764706,2.81906666667,2.3756,1.29013333333,4.331,6.42226666667,3.17146666666,8.95713333335,2.26766666667,1.50046666667,5.00426666667
258.40,2.9738,4.27973,3.7314,3.1438,2.0864,5.17506666667,6.8922,4.11986666667,9.9472,3.30473333333,2.61873333333,6.1487
258.77,3.539,4.54883784314,4.11533333333,3.39716666667,2.46086666667,5.48553333333,6.9014,4.31693333333,10.0370666667,3.58846666667,3.11526666667,6.51433333334
259.15,3.48426666667,4.37305196078,4.03613333333,2.936,2.43566666667,5.35686666667,6.63726666667,4.28973333333,9.65779999999,3.3406,2.9212,6.5875
259.52,3.74566666667,4.72502333333,4.3798,3.3132,3.0012,5.84873333333,6.94386666667,4.6436,9.85819999999,3.77906666667,3.4118,6.93716666667
259.89,4.1258,4.78349470588,4.6676,3.57463333333,3.30693333333,6.13106666667,7.0932,4.85746666667,10.0886666667,4.03853333333,3.528,7.41243333333
260.27,4.2964,4.73075588235,4.56773333334,3.36616666667,3.1068,6.00173333333,7.13473333333,4.70766666667,9.99106666667,4.14413333333,3.3362,7.40326666667
260.64,3.95846666667,4.26068196079,4.2278,2.9821,2.9074,5.71506666667,6.772,4.4356,9.7204,3.87046666667,2.93646666666,7.1307
261.01,3.38286666666,3.65193529412,3.73873333334,2.5023,2.4672,5.092,6.20013333333,3.83493333333,9.37599999999,3.53453333333,2.45853333333,6.5849
261.39,3.38013333333,4.00443254902,3.91126666667,2.47083333333,2.6852,5.149,6.2844,4.11846666667,9.39573333333,3.85286666666,2.80793333333,6.7894
261.76,3.732,4.25350019608,4.41973333333,2.9245,3.27133333333,5.29946666667,6.5868,4.51733333333,9.74893333333,4.41986666667,3.27733333334,7.00313333333
262.13,3.5774,4.12479745098,4.19886666667,2.892,3.15466666667,5.19666666667,6.56106666667,4.46926666667,9.69699999999,4.27973333333,3.26353333333,6.91086666667
262.51,3.44706666667,4.15148941176,4.23266666667,3.02413333333,3.15613333333,5.0986,6.67333333333,4.4132,9.67240000001,4.34973333334,3.50393333333,6.69186666667
262.88,2.80626666667,3.9387627451,3.6304,2.60753333333,2.68,4.63606666667,6.2992,3.96066666667,9.32433333335,4.14266666667,3.31846666667,6.09326666667
263.25,2.73893333333,3.98486470588,3.537,2.93653333333,2.62786666667,4.73366666667,6.51873333333,4.06753333333,9.73466666668,4.44586666667,3.39713333333,5.7844
263.63,2.45886666667,3.59989882353,2.91673333333,2.6328,2.04206666667,4.1484,6.30033333333,3.88746666667,9.85346666667,4.2628,2.8206,5.23583333333
264.00,1.88993333333,3.41528019608,2.5148,2.232,1.384,3.86906666667,6.1708,3.6606,9.60326666665,3.85906666667,2.63373333333,4.35273333333
264.37,1.86346666667,3.74249764706,2.8924,2.5538,1.7796,4.1154,6.45146666667,3.94746666666,10.0840666667,4.03146666667,3.16013333333,4.357
264.75,2.55666666667,4.50044490196,3.37553333333,3.4363,2.298,4.897,7.047,4.94446666667,10.9666,4.79666666667,3.93546666667,4.99456666667
265.12,3.0896,4.81174333333,3.7678,3.90563333333,2.33173333333,5.469,7.3398,5.20933333333,11.2188666667,4.8914,4.5256,5.4637
265.49,3.3904,4.77711019608,3.7908,4.0222,2.0332,5.6524,7.06686666667,4.9556,11.2323333333,4.6488,4.2328,5.3665
265.87,3.65613333333,4.94262803921,3.66613333333,4.07966666667,1.97686666667,5.71846666667,7.27166666667,4.93206666667,10.9481333333,4.473,4.33673333333,5.41596666667
266.24,3.793,4.8284072549,3.4446,4.18713333333,2.0368,5.55866666667,7.136,4.804,10.5371333333,4.25733333333,4.11693333333,5.5465
266.61,3.22693333333,3.99260607843,3.06593333333,3.64556666667,1.65126666667,5.1384,6.55313333333,4.44286666667,9.75633333333,3.54393333333,3.32613333333,5.1244
266.98,2.92726666667,3.36923843137,3.129,3.34713333333,1.49586666667,5.00566666667,6.3088,4.18906666667,9.48386666667,3.21166666667,2.78966666667,4.93463333333
267.36,3.05133333333,3.52920588235,3.42446666667,3.4998,1.77206666667,5.08986666667,6.1202,4.0862,9.1362,3.34,2.95806666667,5.2053
267.73,3.51906666666,4.26574686275,4.08713333333,4.12336666667,2.46433333333,5.80826666667,6.56406666667,4.50993333333,9.26326666669,3.8308,3.79673333333,5.8574
268.10,3.48186666667,4.1831117647,4.12213333333,4.1032,2.4232,5.5618,6.2732,4.38993333333,9.37013333333,3.93386666667,3.71213333334,5.8883
268.48,3.448,4.14057294118,4.09493333333,4.16656666667,2.42426666667,5.47513333333,6.05653333333,4.5658,9.27106666667,3.81246666667,3.75093333333,5.9275
268.85,3.07106666667,4.0130054902,3.9428,3.83576666667,2.11466666667,5.02426666667,5.90413333333,4.1968,8.82153333333,3.54306666666,3.5674,5.7989
269.22,2.62213333333,3.56711352941,3.42073333333,3.3651,1.87926666667,4.3744,5.62573333333,3.79413333333,8.28766666667,3.12673333333,3.0434,5.47276666667
269.59,2.12886666667,2.86483313725,2.8188,2.71256666667,1.38393333333,3.68226666667,5.17246666667,3.30373333333,7.87313333334,2.27473333333,2.5074,5.05816666667
269.97,2.43273333333,3.44078921569,3.5058,3.2867,1.8168,4.48193333333,5.62073333333,3.81946666667,8.65013333333,2.59926666667,2.98286666667,5.66726666667
270.34,2.45146666667,3.50208627451,3.87693333333,3.3507,1.96346666667,4.7108,5.7406,3.96166666667,8.81453333332,2.61293333333,3.14706666667,5.78103333333
270.71,2.7976,3.80601019608,4.08486666667,3.5956,2.23586666667,4.7916,5.90393333333,4.25953333333,9.096,2.91673333333,3.32213333333,6.1869
271.09,2.88373333333,3.91239019608,4.1556,3.66446666667,2.41086666667,4.76093333333,6.0468,4.39913333333,9.04166666667,2.89446666667,3.4104,6.51796666667
271.46,2.7628,3.78288196078,4.1754,3.22896666667,2.1712,4.73566666667,5.9812,4.3946,8.77859999999,2.62353333333,3.34373333333,6.46843333333
271.83,2.50633333333,3.32909705882,3.86926666667,2.73223333333,1.75986666667,4.56426666667,5.66346666667,4.05413333333,8.49860000001,2.18793333333,2.883,6.38923333333
272.20,2.97953333333,3.60709235294,4.10886666667,2.7953,2.01306666667,4.77333333333,5.87273333333,4.26173333333,8.653,2.26546666667,3.20886666667,6.6201
272.58,2.56586666667,3.01552647059,3.61966666667,2.27463333333,1.3976,4.32986666667,5.41973333333,3.56086666667,8.11326666667,1.66913333333,2.64426666667,6.14463333333
272.95,2.22553333333,2.58548549019,3.21453333333,1.86763333333,1.06066666667,4.06713333334,4.96166666667,2.99653333333,7.73713333335,1.3698,2.19613333333,5.9477
273.32,2.38106666667,2.88181176471,3.4652,1.9515,1.3418,4.31153333333,5.09333333334,3.2948,7.93426666666,1.6216,2.47753333333,6.13083333333
273.69,2.9612,3.60906431372,4.25413333333,2.65963333333,2.06933333333,4.97913333333,5.89673333333,3.9236,8.62693333332,2.37733333333,3.13426666667,7.0388
274.06,2.741,3.18750705882,3.8704,2.32923333333,1.87826666667,4.54433333333,5.49473333333,3.58713333333,8.12820000001,2.041,2.7704,6.84563333333
274.44,3.069,3.62896235294,4.2682,2.59403333333,2.11273333333,4.64273333333,5.7696,3.93973333333,8.36206666667,2.31313333333,3.04593333333,7.16613333333
274.81,3.0598,3.6634145098,4.1136,2.5228,1.7596,4.75186666667,5.6466,3.92786666666,8.32833333334,2.1784,3.24553333333,7.1614
275.18,3.46533333333,4.1869972549,4.324,2.8067,2.03346666667,5.12333333333,5.968,4.34833333333,8.60953333333,2.59293333333,3.57326666667,7.4592
275.55,3.54273333333,4.30709784314,4.5474,2.99246666667,2.13346666667,5.12246666667,6.09873333333,4.5332,9.12320000001,2.7334,3.66706666667,7.86663333333
275.93,3.52373333333,4.40100666667,4.58693333333,2.99376666666,2.0402,4.86353333333,5.88373333333,4.78433333333,9.27093333333,2.76233333333,3.81826666667,7.88796666667
276.30,3.42793333333,4.51852901961,4.8362,3.25326666667,2.14326666667,5.08006666667,6.10973333333,5.04366666667,9.39953333332,3.00573333333,4.1084,8.3188
276.67,4.08866666667,5.33749666667,5.55853333333,3.8892,2.92146666667,6.035,6.71833333333,5.93526666667,10.1568666667,3.8744,4.86066666667,9.41283333333
277.04,4.72153333333,5.91105176471,6.36106666667,4.5371,3.4582,6.60713333333,7.3376,6.771,10.7769333333,4.222,5.57473333333,10.1045
277.41,4.58113333333,5.68358784314,6.15766666667,4.68376666667,3.149,6.4198,7.20226666667,6.69326666666,10.6514666667,4.14046666667,5.43966666667,10.2468
277.79,4.34346666667,5.27715,5.96893333333,4.63666666667,2.87513333333,6.16073333333,6.77026666667,6.40986666667,10.14,4.056,5.06026666667,9.94066666667
278.16,4.3328,5.11589450981,5.82466666667,4.56353333333,2.68746666667,6.08993333333,6.79713333333,6.47826666667,10.1076666667,4.04066666667,4.92126666667,9.92889999999
278.53,4.70353333333,5.41396098039,6.12546666667,5.08863333333,3.06466666667,6.76953333333,7.14686666667,6.75053333333,10.3487333333,4.40253333333,5.3058,10.3697333333
278.90,5.1166,5.75143627451,6.5428,5.52853333333,3.66446666667,7.088,7.62606666667,7.04293333333,10.5792666667,4.7368,5.40246666667,10.8069666667
279.27,5.57966666667,5.82454960784,6.9026,5.87063333333,3.99106666667,7.26733333333,7.74266666667,7.27113333333,10.9121333333,4.9382,5.6422,11.0208
279.64,5.85033333334,5.87910901961,6.799,6.26213333333,4.28026666666,7.3284,7.7184,7.28433333333,10.9873333333,5.04133333333,5.78046666667,11.2262333333
280.02,5.9754,5.93935372549,6.78966666667,6.36816666667,4.40453333333,7.47733333333,7.6294,7.00693333333,10.8938,4.84253333333,5.67146666667,11.2052
280.39,5.4328,5.17792901961,6.0172,5.64766666667,3.8166,6.829,6.7316,6.32753333333,10.0902,4.008,4.71846666667,10.4400666667
280.76,4.95633333333,4.74560745098,5.54373333333,5.12936666667,3.38226666667,6.14193333333,6.20153333333,5.8482,9.56273333333,3.4172,4.19726666667,9.84273333333
281.13,4.38926666667,4.25711882353,4.77146666667,4.35536666667,2.8832,5.46866666667,5.3876,5.10306666667,8.95753333334,2.90026666667,3.61413333333,9.0356
281.50,4.93006666667,4.64865705882,5.3406,4.56843333333,3.34313333333,5.7184,5.72826666667,5.41886666666,9.30273333334,3.1542,3.90013333333,9.25543333333
281.87,4.55086666667,4.34795431372,4.85766666667,3.90053333333,2.86673333333,5.21266666667,5.2444,5.1774,9.09873333333,2.5216,3.5602,8.88463333333
282.25,4.96473333333,4.7721245098,5.37093333333,4.26453333333,3.25346666667,5.3648,5.43866666667,5.45406666667,9.39373333334,2.7702,3.8812,9.36446666666
282.62,5.06313333333,4.84243058823,5.37006666667,4.21043333333,3.3994,5.13533333333,5.30686666667,5.4032,9.53666666667,2.84893333333,3.956,9.6164
282.99,5.18193333333,4.87109607843,5.54426666667,4.2144,3.44866666667,5.14686666667,5.15553333333,5.47713333333,9.69166666667,2.9928,3.95146666667,9.4679
283.36,5.26553333334,5.10581666667,5.83413333333,4.29953333333,3.63733333333,5.25993333333,5.3708,5.52146666667,9.99713333333,3.11726666667,4.05786666667,9.62206666667
283.73,5.50533333333,5.37255764706,6.0914,4.4609,3.8122,5.46186666667,5.6248,5.82546666667,10.0909333333,3.43513333333,4.1162,9.73000000001
284.10,5.82953333333,5.61371313726,6.33073333333,4.8635,4.1838,5.64573333333,5.979,6.30446666667,10.4881333333,3.8688,4.39626666667,10.1141333333
284.47,5.9142,5.7986927451,6.39826666667,5.09163333333,4.2562,5.8916,6.17006666667,6.41333333333,10.725,4.02306666667,4.68033333333,10.3925666667
284.85,6.086,5.93772117647,6.55773333333,5.3612,4.4572,6.06893333333,6.4826,6.6206,10.9062666667,4.2806,4.94373333333,10.3703
285.22,6.33046666667,6.1715454902,6.70693333333,5.5681,4.5242,6.21433333333,6.759,6.86313333333,11.1056666667,4.45786666666,5.04733333333,10.6711666667
285.59,6.64346666667,6.43932117647,6.8536,5.7731,4.75506666667,6.46606666667,6.978,7.13246666667,11.3270666667,4.73193333333,5.31993333333,11.0411333333
285.96,7.14066666667,6.96733490196,7.321,6.22643333333,5.27406666667,6.91493333333,7.46566666667,7.50166666667,11.7558,5.28326666666,5.76846666667,11.4771666667
286.33,7.20406666667,7.09388431372,7.44346666667,6.41363333333,5.4802,7.11433333333,7.60906666667,7.6966,11.9812,5.4892,5.98386666667,11.5412666667
286.70,6.9214,6.78073156863,7.0982,6.08313333333,5.15093333333,6.792,7.45813333333,7.54966666667,11.86,5.17086666667,5.73893333333,11.1893333333
