wavelength,Back_RamSanf,Belly_RamSanf,Breast_RamSanf,Crissum_RamSanf,Crown_RamSanf,DorTail_RamSanf,Rump_RamSanf,Throat_RamSanf,WingTip_RamSanf
652.75,2.95993333333,4.05913333333,23.7082,21.2441333333,19.2521333333,6.26643333333,26.7340066667,4.5682,5.0634
653.08,2.98953333333,4.10986666667,23.7824666667,21.3404,19.3421333333,6.3106375,26.8234733333,4.60733333333,5.1094
653.41,2.9314,4.09846666667,23.8122666667,21.3552,19.3230666667,6.29454166667,26.8530666667,4.57026666667,5.09053333333
653.74,2.99626666667,4.15973333333,23.9318666667,21.4479333333,19.4462,6.32621666667,26.93826,4.5926,5.13826666667
654.06,2.88706666667,4.05273333334,23.8226666666,21.3408,19.3543333333,6.21070833333,26.85788,4.4722,5.01853333333
654.39,2.97206666667,4.07313333333,23.9310666667,21.4296,19.4461333333,6.27843333333,26.9373533333,4.53566666667,5.09213333333
654.72,2.9586,4.03553333334,23.9246,21.4386,19.4082666667,6.22787916667,26.8897933333,4.52053333333,5.04913333333
655.05,2.93926666666,3.98713333333,23.9520666666,21.4254,19.4858,6.239075,26.9573666667,4.53413333333,5.0156
655.38,2.953,3.96366666667,24.0129333333,21.5002,19.5613333333,6.23754583333,27.01656,4.53626666667,5.05206666667
655.71,3.00673333333,4.03386666667,24.1665333333,21.6317333333,19.7276666667,6.30039166667,27.1571,4.5892,5.09886666667
656.04,3.07326666667,4.09753333333,24.2783333333,21.8169333333,19.8516,6.35785416667,27.32558,4.67086666667,5.1636
656.37,3.05333333333,4.09573333333,24.4335333333,21.9764,19.9566666667,6.36410416667,27.4286533333,4.6588,5.18513333333
656.69,3.05873333333,4.0786,24.5182,22.0588666667,20.0246,6.3854125,27.4463266667,4.63286666667,5.17993333333
657.02,3.1186,4.08073333333,24.5296,22.0383333333,20.0448,6.41540416667,27.4271133333,4.6558,5.19393333333
657.35,3.09406666667,4.05813333333,24.5330666667,22.0869333333,20.0420666667,6.3877625,27.4435933333,4.6658,5.1924
657.68,3.1458,4.11826666667,24.6496,22.1982,20.1478666667,6.45144583333,27.5319933333,4.73153333333,5.2748
658.01,3.07773333333,4.07086666667,24.6054,22.1264666667,20.1022,6.38055416667,27.5443333333,4.67486666667,5.20173333333
658.34,3.15886666667,4.17246666667,24.7805333333,22.229,20.2548,6.47797916667,27.7007133333,4.78873333333,5.3204
658.66,3.251,4.2546,24.8796666667,22.332,20.3869333333,6.56690416667,27.8033933333,4.857,5.42646666667
658.99,3.32253333333,4.318,24.9343333333,22.3614,20.4430666667,6.63476666667,27.8562133333,4.9316,5.48086666667
659.32,3.3254,4.32526666667,24.9504,22.3823333333,20.4756,6.65749583333,27.8938933333,4.9412,5.50346666667
659.65,3.27946666667,4.293,24.9616666667,22.3486666667,20.4812666667,6.64897083333,27.8513066667,4.93633333333,5.48426666667
659.98,3.36306666667,4.38666666667,25.0137333333,22.3685333333,20.5598,6.72116666667,27.9300333333,5.02353333333,5.55286666667
660.31,3.40226666667,4.4374,25.0297333333,22.378,20.6058,6.757175,28.0386866667,5.10093333333,5.61293333333
660.63,3.3606,4.4182,25.1132666667,22.4652666667,20.7121333333,6.75047083333,28.1397733333,5.07906666667,5.60226666667
660.96,3.29973333333,4.3768,25.1174666666,22.4483333333,20.7529333333,6.72163333333,28.21148,4.99773333333,5.55446666667
661.29,3.3322,4.39413333333,25.1484,22.459,20.7900666667,6.7201625,28.2505533333,4.9832,5.54046666667
661.62,3.35066666667,4.44226666667,25.2452,22.5352666667,20.8968,6.81106666667,28.3047666667,5.02953333333,5.58753333333
661.94,3.35733333333,4.44166666667,25.2763333333,22.6144,20.9260666667,6.81868333333,28.3560866667,5.0288,5.56706666667
662.27,3.3464,4.4514,25.3490666667,22.708,20.9456666667,6.77678333333,28.4008733333,5.01086666666,5.55713333333
662.60,3.3306,4.4282,25.3689333333,22.7268,20.9641333334,6.77834166666,28.42208,4.98426666667,5.56686666667
662.93,3.2906,4.36673333333,25.3874666667,22.7054,20.9349333333,6.71302916667,28.39012,4.91833333333,5.53526666667
663.26,3.24846666667,4.29253333333,25.4067333333,22.6256,20.9156666667,6.6593,28.3883066667,4.8432,5.46653333333
663.58,3.20826666667,4.21826666667,25.4091333334,22.5780666667,20.8986666666,6.62645,28.3907666666,4.78233333333,5.41193333333
663.91,3.17466666667,4.1668,25.4678666667,22.5949333333,20.9405333333,6.58045833333,28.3795133333,4.73413333333,5.34966666667
664.24,3.17546666667,4.157,25.4946,22.6236,20.952,6.5606625,28.41602,4.73386666667,5.36773333334
664.57,3.20373333333,4.18406666667,25.5291333333,22.6443333333,20.9958,6.5836125,28.3879,4.79666666667,5.41306666667
664.89,3.14213333333,4.122,25.4994666667,22.6347333333,20.949,6.5501625,28.3984466667,4.80106666667,5.3768
665.22,3.2036,4.149,25.6608666667,22.7314666667,21.0472,6.56699166667,28.5244733333,4.84833333333,5.4214
665.55,3.13526666667,4.117,25.6323333333,22.6848,21.0838666667,6.52345833333,28.47928,4.78293333333,5.36893333333
665.87,3.0106,3.9934,25.5817333333,22.5572,21.0028666667,6.40797083333,28.3890133333,4.6798,5.24573333333
666.20,2.97106666667,3.96293333333,25.6406666667,22.5342,21.0187333333,6.36324583333,28.4030666667,4.63846666667,5.19946666667
666.53,3.0838,4.1046,25.7426,22.6418666667,21.1816666667,6.534925,28.5586066667,4.76333333333,5.31313333333
666.86,3.22666666667,4.26193333333,25.8555333333,22.7815333333,21.3307333333,6.71666666667,28.6993733333,4.91066666667,5.4734
667.18,3.24713333333,4.33553333333,25.9036666667,22.8904666667,21.392,6.7424625,28.74122,4.95426666667,5.54153333333
667.51,3.2576,4.3256,25.9106,22.8724,21.3897333333,6.73312916667,28.7229733333,4.9462,5.56006666667
667.84,3.3274,4.4076,25.9978666667,22.9272,21.4796,6.79803333333,28.77592,4.99526666667,5.60086666667
668.16,3.3566,4.428,26.0815333333,22.938,21.4894666667,6.82802916667,28.83286,5.0166,5.5998
668.49,3.323,4.41806666667,26.1084,22.9255333333,21.5134,6.8061625,28.79668,4.94493333333,5.56686666667
668.82,3.27433333333,4.39113333333,26.0686,22.9117333333,21.5012,6.79582916667,28.80732,4.90013333333,5.55506666667
669.14,3.33566666667,4.4318,26.1595333333,22.9722666667,21.5214666666,6.87370833333,28.9198333333,4.9502,5.6188
669.47,3.42753333333,4.53733333333,26.2370666667,23.0400666667,21.5992,7.00429166666,29.0116533334,5.06813333333,5.72833333333
669.80,3.40573333333,4.5436,26.2091333333,23.0836666667,21.5929333334,6.99777083333,29.0303933333,5.07206666667,5.71806666667
670.13,3.37326666667,4.48366666667,26.2145333333,23.0788,21.5548,6.94979166667,29.0519933333,5.0226,5.70133333333
670.45,3.34466666667,4.46206666667,26.2313333334,23.1013333333,21.5834,6.91435833333,29.0452466667,4.99286666667,5.68453333333
670.78,3.35413333333,4.43133333333,26.2925333333,23.0471333333,21.5868,6.91651666667,29.0585333333,5.00686666667,5.65133333333
671.10,3.3504,4.4548,26.3567333333,23.1162666667,21.644,6.91874583333,29.1289133333,5.02073333333,5.65133333333
671.43,3.296,4.42493333333,26.3688,23.1078666667,21.616,6.8844,29.1501066667,5.00406666667,5.63846666667
671.76,3.328,4.49673333334,26.4452,23.1921333334,21.7206666667,6.9413875,29.2588,5.06606666667,5.69833333333
672.08,3.39566666667,4.56946666667,26.5882666667,23.3141333333,21.8453333333,7.003975,29.3889266667,5.1822,5.80286666667
672.41,3.4874,4.64986666667,26.7542666667,23.4592,21.9794666667,7.06591666667,29.4664733333,5.27966666666,5.8812
672.74,3.39706666667,4.56,26.6882,23.3761333333,21.9052,6.96920833333,29.3589533333,5.2012,5.82933333333
673.06,3.4116,4.52633333333,26.6774666667,23.3949333333,21.9454666667,6.9579875,29.4046333333,5.17033333333,5.81173333333
673.39,3.4722,4.57513333333,26.7720666667,23.4902666666,22.0447333334,7.0255875,29.5050933333,5.2248,5.8642
673.72,3.50026666667,4.57106666667,26.8216,23.5454,22.1144,7.01792916667,29.4859133333,5.2446,5.81093333333
674.04,3.51553333333,4.58346666667,26.9245333333,23.6352,22.1637333333,7.00736666667,29.56458,5.26486666667,5.79033333333
674.37,3.4696,4.5108,26.8833333333,23.6791333333,22.1638666667,6.96404583333,29.5692933333,5.22426666667,5.72473333333
674.69,3.4898,4.5374,26.9920666667,23.7242,22.2242,7.04887916667,29.6666933333,5.2504,5.7678
675.02,3.4758,4.49793333333,27.0150666667,23.6748,22.2178666666,7.02856666667,29.62126,5.21226666667,5.74193333333
675.35,3.39146666667,4.35486666667,27.0174666667,23.6019333333,22.1578666667,6.9428875,29.5530066667,5.10366666667,5.65006666667
675.67,3.4382,4.3716,27.0266666667,23.5943333333,22.1978,6.98495416667,29.6157,5.11846666667,5.69286666667
676.00,3.39386666667,4.35753333333,26.9988666667,23.5743333333,22.2206666667,6.98680833333,29.6722933333,5.09533333333,5.6766
676.32,3.42773333333,4.364,27.0928,23.6202,22.3162,7.01277083333,29.7743133333,5.1222,5.70626666667
676.65,3.454,4.41273333333,27.2166,23.6661333333,22.3607333333,7.058225,29.8588133333,5.12973333333,5.71106666667
676.97,3.4632,4.4114,27.3285333333,23.7044666667,22.4325333333,7.0579625,29.8822333333,5.13466666667,5.72593333333
677.30,3.36753333333,4.37193333333,27.342,23.7112,22.4322666667,7.01038333333,29.9026266667,5.08446666667,5.70706666667
677.63,3.3806,4.40906666667,27.3745333333,23.7698,22.4810666667,7.044975,29.9753466667,5.13526666667,5.74933333333
677.95,3.35746666667,4.4374,27.4213333333,23.7692,22.4950666667,7.04208333333,30.0183,5.09773333333,5.76033333333
678.28,3.28026666667,4.36253333333,27.345,23.7218666666,22.4564666667,6.93654166667,29.9650266667,5.03093333333,5.69506666667
678.60,3.276,4.35693333333,27.3838,23.7916,22.5216666667,6.94062083333,30.0385266667,5.0548,5.7096
678.93,3.35453333333,4.43426666667,27.4051333333,23.902,22.5578666667,6.9687625,30.0860866667,5.10746666666,5.77546666667
679.25,3.25126666667,4.33,27.4093333333,23.8601333333,22.4693333334,6.87379583333,30.0529533333,5.02053333333,5.67446666667
679.58,3.24926666667,4.30166666667,27.4432666667,23.8562,22.453,6.8269,30.04434,4.97833333333,5.6536
679.90,3.2458,4.30913333333,27.4763333333,23.8757333333,22.4664666667,6.80023333333,30.0753066667,4.98206666667,5.64086666667
680.23,3.17733333333,4.238,27.445,23.8672666667,22.4535333333,6.72940833333,30.0319933333,4.95173333333,5.62926666667
680.55,3.1764,4.24286666667,27.4424,23.8466666667,22.4454,6.75487916667,30.0541933333,4.97346666667,5.6486
680.88,3.23573333333,4.3106,27.4489333333,23.8415333334,22.4862666667,6.82574166667,30.1054933333,5.036,5.72453333333
681.20,3.1544,4.23126666667,27.3849333333,23.7377333333,22.3779333333,6.7308375,30.0314866667,4.94673333333,5.64606666667
681.53,3.166,4.24573333333,27.4782666667,23.8081333333,22.4588,6.76751666667,30.0637666667,5.008,5.6792
681.85,3.19066666666,4.26726666667,27.4924666667,23.8331333333,22.4567333334,6.78410416667,30.0528666667,5.04566666667,5.68586666666
682.18,3.15113333334,4.21593333333,27.4242666667,23.7810666667,22.3906666667,6.736975,29.9637,4.99566666667,5.6238
682.50,3.04526666667,4.12566666667,27.4235333333,23.7182,22.3498,6.69232083333,29.92736,4.9098,5.51266666667
682.83,3.0908,4.18906666667,27.4532666667,23.7782666667,22.4664,6.74642916667,29.9652933334,4.9822,5.5706
683.15,3.0184,4.11406666667,27.3577333333,23.7491333333,22.4090666667,6.6838125,29.9062933333,4.9414,5.50386666667
683.48,3.0464,4.1202,27.3666666667,23.7788,22.4564666667,6.72694166667,29.8789866667,4.94226666667,5.50513333333
683.80,3.06066666667,4.1438,27.4055333333,23.8195333333,22.5228666667,6.74031666667,29.92168,4.953,5.5274
684.13,3.0276,4.1306,27.3903333333,23.7948666667,22.5170666667,6.685975,29.9053466667,4.92006666667,5.4942
684.45,2.97213333333,4.04153333333,27.3808,23.7542,22.4832,6.61589583333,29.8277,4.85366666667,5.4322
684.78,2.93926666667,3.99706666667,27.4286666667,23.7805333333,22.5736666667,6.62923333333,29.8753533333,4.82346666667,5.4322
685.10,3.0792,4.08813333333,27.4961333333,23.867,22.6779333333,6.74901666667,29.9797866667,4.94073333333,5.54373333333
685.43,3.13886666667,4.10073333333,27.5633333333,23.9485333333,22.7756666667,6.7997625,30.0617266667,4.93133333333,5.5808
685.75,3.17753333333,4.1668,27.6765333333,24.0405333333,22.88,6.87214166667,30.2169333334,4.96533333333,5.6396
686.08,3.29813333333,4.29253333333,27.7644,24.1706666667,23.0382,6.95829166667,30.3225933333,5.07733333333,5.78626666667
686.40,3.24226666667,4.2314,27.7152,24.1463333333,22.9724666667,6.89784166667,30.2646066666,5.02753333333,5.74366666667
686.72,3.34466666666,4.3366,27.837,24.2098,23.0928,7.01566666667,30.33806,5.11693333333,5.85046666667
687.05,3.3868,4.4172,27.8802,24.2562666667,23.1349333333,7.08035416667,30.4271533333,5.17446666667,5.91353333333
687.37,3.38466666667,4.45293333333,27.9945333333,24.3263333333,23.2022666667,7.12033333333,30.51982,5.2402,5.931
687.70,3.394,4.4742,28.0514666667,24.4236666667,23.3004,7.13629583333,30.6331466667,5.25686666667,5.97366666667
688.02,3.40273333333,4.52546666667,28.1642666667,24.5457333333,23.3951333333,7.17944583333,30.7613733333,5.29126666667,6.00546666667
688.34,3.43393333333,4.56226666667,28.1682,24.5920666667,23.4338666666,7.18385416667,30.7842533333,5.3106,5.99886666667
688.67,3.33493333333,4.50973333333,28.112,24.5316666666,23.3575333334,7.0448375,30.72664,5.17906666667,5.90486666667
688.99,3.2944,4.5478,28.1403333333,24.5247333333,23.3285333333,7.03292083333,30.7324733333,5.17366666667,5.90586666667
689.32,3.3344,4.60513333333,28.165,24.5418666667,23.3798,7.04770833333,30.7450133333,5.23526666667,5.94506666667
689.64,3.3312,4.5972,28.2104,24.5588666667,23.3944,7.06643333334,30.7468133333,5.25773333333,5.9782
689.96,3.40326666667,4.69533333333,28.3029333333,24.6368666667,23.5297333333,7.1914125,30.85296,5.33526666667,6.07086666667
690.29,3.4184,4.72913333333,28.344,24.7042,23.5730666667,7.2051375,30.84436,5.37873333333,6.06673333333
690.61,3.32973333333,4.66333333333,28.3695333333,24.7136666667,23.5734,7.14689166667,30.8006466667,5.33453333333,6.00493333333
690.94,3.4126,4.6912,28.3518666667,24.6998666666,23.5681333334,7.16517083333,30.7577533333,5.33666666667,6.04293333333
691.26,3.48133333333,4.71926666667,28.4212666667,24.7596,23.6104666667,7.25417916667,30.7563733333,5.42146666667,6.11253333333
691.58,3.41746666667,4.6148,28.4447333333,24.7168,23.6136,7.18200416667,30.7796666667,5.34273333333,6.0624
691.91,3.42853333333,4.6344,28.4906,24.7026666667,23.6424,7.1908875,30.7521266667,5.32026666666,6.0838
692.23,3.3536,4.5414,28.4476,24.6575333333,23.575,7.13401666667,30.7268466667,5.23226666667,5.98486666667
692.55,3.38333333333,4.53006666667,28.5943333333,24.7188666667,23.7236666667,7.18779583333,30.8181666667,5.27533333333,6.00026666667
692.88,3.4674,4.5888,28.7116666667,24.7805333333,23.8514,7.24725416666,30.8759133333,5.3404,6.09506666667
693.20,3.42313333333,4.52046666667,28.7201333333,24.739,23.8044,7.21005833333,30.9069666667,5.29706666667,6.04526666667
693.52,3.394,4.4604,28.7413333334,24.7579333333,23.7918666667,7.18830833333,30.9537066667,5.2828,6.0238
693.85,3.2972,4.33206666667,28.7107333333,24.6805333333,23.7437333333,7.10452916667,30.9310733333,5.15053333333,5.96253333333
694.17,3.34866666667,4.33373333333,28.781,24.6488666667,23.8273333333,7.11725416666,30.9634866666,5.17773333333,6.0032
694.49,3.34626666667,4.3822,28.918,24.7892666667,23.9710666667,7.210475,31.13376,5.27633333333,6.04433333333
694.82,3.32606666667,4.36393333333,28.9162,24.7630666667,24.0390666667,7.17365416667,31.1834,5.208,5.99553333333
695.14,3.48026666667,4.51306666667,29.0537333333,24.9222,24.1634,7.2836375,31.3037933334,5.395,6.11333333334
695.46,3.48273333333,4.4994,29.0936,24.9584666667,24.2123333333,7.343025,31.39874,5.44973333333,6.13173333333
695.79,3.56826666667,4.5866,29.2202666667,25.0592666667,24.3517333333,7.43922916667,31.48002,5.58133333333,6.254
696.11,3.53886666667,4.55366666667,29.1376666667,25.0844666667,24.2866666667,7.34009583333,31.4784,5.521,6.2176
696.43,3.33966666667,4.35906666667,29.0942,25.0246666667,24.2136,7.20632916667,31.4375533333,5.361,6.0144
696.75,3.27566666667,4.33066666667,29.0886,25.0336666667,24.2637333333,7.12404166667,31.44782,5.29906666667,5.93946666667
697.08,3.3136,4.36553333333,29.2099333334,25.0686,24.2982,7.1108,31.5078666667,5.3002,5.9416
697.40,3.36873333333,4.44166666667,29.2910666667,25.1152666667,24.3388,7.18125,31.5863066667,5.36653333333,5.96446666667
697.72,3.3178,4.4598,29.2805333333,25.1511333333,24.3002666666,7.17619583333,31.6152666667,5.33346666667,5.94666666667
698.05,3.27493333333,4.43073333333,29.2609333333,25.0979333333,24.2766666667,7.09389583333,31.5639933333,5.259,5.9148
698.37,3.2108,4.3864,29.2296,25.0406666667,24.1586666667,7.03899166667,31.4610466667,5.20853333333,5.8534
698.69,3.13313333333,4.33133333333,29.1331333333,24.9166666667,24.0525333333,6.98540833333,31.3609066667,5.1246,5.79533333333
699.01,3.06333333333,4.29173333333,29.1231333333,24.9190666667,24.0071333333,6.90756666667,31.3420333333,5.07413333333,5.77286666667
699.34,3.00586666667,4.26973333333,29.1236666667,24.9066666667,23.9623333333,6.84716666667,31.3055933333,5.015,5.748
699.66,3.00813333333,4.30613333333,29.1728,24.9152666667,24.0220666667,6.89222916667,31.3080733333,5.04953333333,5.78886666667
699.98,3.0348,4.36786666667,29.1727333333,24.9644666667,23.9942,6.927675,31.3424533333,5.05746666666,5.8282
700.30,3.04733333333,4.4042,29.2628,25.0382666667,24.0353333333,6.9916,31.4138333333,5.10553333333,5.87933333334
700.63,3.001,4.39486666667,29.3069333333,25.1316666667,24.0990666667,7.0005,31.46776,5.0862,5.89066666667
700.95,2.87373333333,4.2736,29.2910666667,25.1083333333,24.0556,6.86265,31.41326,4.96233333333,5.8334
701.27,2.82546666667,4.1864,29.2714666667,25.0562,24.0553333333,6.79418333333,31.3205533333,4.879,5.78046666667
701.59,2.76586666667,4.16773333333,29.2313333333,25.0836666667,24.0332666667,6.8251,31.2912266667,4.86686666667,5.768
701.91,2.86733333333,4.2992,29.3972666667,25.281,24.2536666667,6.97843333333,31.5335333333,4.98673333333,5.90746666667
702.24,3.1,4.5242,29.6879333333,25.57,24.5886666667,7.20304583333,31.7599066667,5.1994,6.1256
702.56,3.1708,4.54553333333,29.6968,25.5660666667,24.6572666667,7.21730833334,31.7196866667,5.2022,6.09966666666
702.88,3.27606666667,4.61746666667,29.8081333333,25.6342666667,24.7956,7.311475,31.80576,5.2898,6.16133333333
703.20,3.21446666667,4.50853333333,29.7105333333,25.4482666667,24.6622,7.21656666667,31.6843533333,5.21613333333,6.05433333333
703.52,3.23366666667,4.45553333333,29.6783333333,25.3714666667,24.6871333333,7.18484583333,31.66258,5.20853333333,6.0396
703.85,3.29293333333,4.47746666667,29.5762666667,25.2928,24.6472,7.192925,31.56814,5.19173333333,6.05893333333
704.17,3.35233333333,4.54786666667,29.5028666667,25.2369333333,24.572,7.1891875,31.4698666666,5.25913333334,6.11553333333
704.49,3.50353333333,4.72066666667,29.5088,25.2578666667,24.6629333333,7.33517083333,31.5451,5.433,6.24393333333
704.81,3.71153333333,4.8862,29.6444,25.4173333333,24.8094,7.507825,31.7262933333,5.66326666667,6.402
705.13,3.68293333333,4.79413333333,29.5763333333,25.3220666667,24.7724,7.3376625,31.7232333333,5.57413333333,6.27413333333
705.45,3.54273333333,4.5978,29.506,25.2156,24.6822666667,7.18033333333,31.6345666667,5.47833333333,6.15
705.78,3.318,4.4382,29.3413333333,25.0743333333,24.5345333333,7.02032083333,31.5466466667,5.30086666667,5.9718
706.10,3.36906666667,4.5358,29.5238666667,25.1898,24.6322,7.12177083333,31.7151333333,5.3906,6.0664
706.42,3.18133333333,4.36733333333,29.3186666667,25.0328,24.4359333333,7.01514166667,31.6032733333,5.2612,5.8682
706.74,3.2106,4.4442,29.3931333334,25.1578,24.5441333333,7.04382916667,31.7203933333,5.3332,5.9114
707.06,3.1584,4.4876,29.4358,25.1033333333,24.4569333333,7.02514166667,31.6672666667,5.33153333333,5.9392
