wavelength,Back_SpoRufm,Belly_SpoRufm,Breast_SpoRufm,Crissum_SpoRufm,Crown_SpoRufm,DorTail_SpoRufm,Patch10_SpoRufm,Rump_SpoRufm,Throat_SpoRufm,WingTip_SpoRufm
592.46,16.8896666667,20.7084333333,10.3015333333,21.9955333333,17.4986,11.9629333333,42.7222,24.1322,11.1410666667,13.1535666667
592.79,16.8546666667,20.765,10.2457,22.0308666667,17.4666,11.9194666667,42.7445666667,24.1360666667,11.1642,13.1407333333
593.13,16.8187333333,20.7565333333,10.1933,21.9966,17.4180666667,11.9169333333,42.6998333333,24.1374666667,11.1221333333,13.1282333333
593.47,16.819,20.7956666667,10.1983333333,22.0425333333,17.4508666667,11.9342333333,42.6845,24.1744666667,11.0763333333,13.0848333333
593.80,16.6922,20.6811,10.0288666667,21.9359333333,17.2170666667,11.7532,42.4635333333,23.9843333333,10.9232666667,12.8963333333
594.14,16.6793333333,20.7206,9.96586666665,21.9098,17.1950666667,11.7041666667,42.4986,24.0254666667,10.8312666667,12.8444666667
594.48,16.6788666667,20.7952666667,9.96186666666,21.9572,17.2032,11.6902666667,42.4560333333,24.0712,10.8596,12.8924
594.81,16.6011333333,20.8623666667,9.89343333332,21.9567333333,17.1174,11.6212,42.4364333333,24.0019333333,10.7791333333,12.8029666667
595.15,16.5796666667,20.9033333333,9.85900000001,21.9775333333,17.0969333333,11.5954666667,42.4548,23.9868,10.7504666667,12.7572
595.49,16.6448,21.0601,9.96596666668,22.0866,17.1722,11.6940666667,42.6240666667,24.1275333333,10.8600666667,12.8404
595.82,16.6422666667,21.1382333333,10.0169666667,22.1647333333,17.2220666667,11.7205,42.6775666667,24.1554,10.921,12.9349
596.16,16.5588,21.1224333333,9.93269999999,22.1483333333,17.1579333333,11.6625666667,42.5966666667,24.0877333333,10.831,12.8779333333
596.50,16.6270666667,21.2154333333,10.005,22.246,17.2136,11.7416,42.6139333333,24.1407333333,10.8404666667,12.9316
596.83,16.6695333333,21.3244666667,10.0601333333,22.3638666667,17.2626,11.7778,42.6739,24.2291333333,10.8905333334,12.9925333333
597.17,16.6618,21.3855333333,10.0461,22.4048666667,17.2535333333,11.7877666667,42.6427333333,24.2304666667,10.9228666667,13.0317666667
597.51,16.6597333333,21.4461333334,10.0938666667,22.4810666666,17.3225333333,11.8686333333,42.7151333333,24.3184666667,10.9958666667,13.0716333333
597.84,16.5622666667,21.4121,10.0267666667,22.4518666667,17.2458,11.8005,42.6812333333,24.3027333333,10.9455333333,13.0054333333
598.18,16.5488,21.4615333333,10.0579,22.448,17.2528,11.7883333333,42.7384333333,24.3391333333,10.9309333333,12.9994333333
598.52,16.5938,21.5194333333,10.1101333333,22.5182666667,17.3174666667,11.8132333333,42.7897666667,24.4266666667,10.9675333333,13.0790666667
598.85,16.5998666667,21.5218,10.1463,22.5604666667,17.3312,11.8446333333,42.7532666667,24.4650666667,10.9553333333,13.1107
599.19,16.4855333333,21.4665,10.0488666667,22.5393333333,17.2674,11.7610333333,42.6177666667,24.4220666667,10.8754666667,13.0414666667
599.53,16.4960666667,21.5751,10.074,22.5622,17.3215333333,11.7953333333,42.6466666667,24.4533333333,10.8628666667,13.0501333333
599.86,16.6048,21.7146,10.2002,22.7088,17.4455333333,11.9258,42.8141,24.6258,11.0045333333,13.1229333333
600.20,16.7106,21.8826666667,10.2888333333,22.8509333333,17.5331333333,12.0158333333,42.9568666667,24.8157333333,11.1000666667,13.2211333333
600.53,16.6092666667,21.8048333333,10.1510666667,22.8118,17.4045333334,11.9097333333,42.8344666667,24.7292666667,11.0133333333,13.1249333333
600.87,16.6716666667,21.9322666667,10.1965333333,22.9208,17.4759333333,11.9650333333,42.9274666667,24.8162,11.0418,13.1448666667
601.21,16.813,22.0783,10.2955666667,23.0578,17.555,12.0357666667,43.0297666667,24.9285333333,11.1080666667,13.2299333333
601.54,16.9230666667,22.1985,10.382,23.1862,17.6524,12.1325333333,43.0337,24.9872666667,11.2162666667,13.3742
601.88,16.9694666667,22.3108666667,10.4217,23.2986,17.7253333334,12.2044666667,43.1009666667,25.0391333334,11.2711333333,13.4319
602.21,16.9086666667,22.2863666667,10.3446666667,23.3359333333,17.6452666667,12.1624666667,43.0900666667,25.0180666667,11.2298,13.3842
602.55,16.8361333333,22.3387666667,10.2558,23.3916,17.5684,12.0580333333,43.1039,25.0584,11.208,13.3285
602.88,16.9322,22.4323,10.3312333333,23.4973333333,17.651,12.1028333333,43.1984666667,25.1452666667,11.2674666667,13.4109666667
603.22,16.89,22.4305666667,10.2493333333,23.4991333333,17.5818,12.0668666667,43.1781666667,25.1824666667,11.2345333333,13.3481333333
603.56,16.8156666667,22.3793333333,10.1563,23.4539333333,17.5234666667,11.9916666667,43.1274333333,25.0998666667,11.1459333333,13.3039333333
603.89,16.7262666667,22.3384,10.1173,23.4240666667,17.4958666667,11.9505333333,43.0647333333,25.065,11.1241333333,13.2742666667
604.23,16.7820666666,22.3902,10.1524,23.4459333333,17.5592666667,11.9693333333,43.1677,25.1366666667,11.1348666667,13.2988
604.56,16.7207333333,22.3492333333,10.1423666667,23.3919333333,17.5191333333,11.9298333333,43.0582333333,25.0757333333,11.1102,13.2857333333
604.90,16.5982,22.3065333333,10.0467333333,23.3284666667,17.4368666667,11.8450333333,42.9747,24.98,11.0053333333,13.2114
605.23,16.5952666667,22.3441333333,10.0631666667,23.3859333333,17.4472,11.8732,43.0146333333,25.0054,11.0257333333,13.1968
605.57,16.5301333333,22.2991,10.0184333333,23.3970666667,17.3842666667,11.8423666667,42.9390666667,25.0112666667,10.9702,13.1736
605.90,16.4652,22.2959666667,9.9765,23.361,17.3453333333,11.8111333333,42.8595666667,24.9867333333,10.9504,13.1339333333
606.24,16.4907333333,22.3326333333,10.0210333333,23.3562666667,17.4019333333,11.8759333333,42.8306666667,24.9736666667,10.9953333334,13.1428
606.58,16.4269333333,22.3000333333,9.96226666667,23.3070666667,17.3298666667,11.8414,42.7025333333,24.9308666667,10.9279333333,13.1037666667
606.91,16.4442666667,22.3561,10.0500666667,23.4043333333,17.379,11.8717666667,42.6768,24.9582666667,10.9984,13.1482333333
607.25,16.4354666667,22.3977666667,10.053,23.4077333333,17.3462,11.8507,42.6015666666,24.9228,10.9992,13.1715
607.58,16.3700666667,22.3193333333,9.95830000001,23.3492,17.2541333333,11.7780666667,42.4547666667,24.8171333333,10.882,13.1058333333
607.92,16.3782,22.4163666667,10.0558333334,23.4574666667,17.3074,11.8591333333,42.4051,24.8375333333,10.9874666667,13.1693
608.25,16.4142,22.4660666666,10.0689,23.5151333333,17.3060666667,11.9387,42.4406666667,24.9054666667,11.0240666667,13.2523666667
608.59,16.4536,22.4963,10.1188,23.529,17.3765333333,12.0443666667,42.3501666667,24.9447333333,11.1086,13.3651
608.92,16.4077333333,22.4880666667,10.1065666667,23.5038,17.3560666667,12.0524333333,42.2215666667,24.8852666667,11.0955333333,13.3799
609.26,16.3762666667,22.4496666667,10.0897666667,23.4734666667,17.3711333333,12.0652333333,42.1269,24.7976,11.0969333333,13.3664666667
609.59,16.4110666667,22.491,10.1558333333,23.473,17.4390666667,12.1318,42.0366,24.7973333333,11.1246666667,13.4224666667
609.93,16.4217333333,22.4886333333,10.1743333334,23.4827333333,17.4382666667,12.2104,41.9103333333,24.7943333333,11.1622,13.4874333333
610.26,16.3876666667,22.5326333333,10.1806333333,23.467,17.428,12.2631333333,41.8677666667,24.7637333333,11.1694666667,13.5346333333
610.60,16.4677333333,22.5418333333,10.2229666667,23.4540666667,17.4916,12.3196666667,41.8146333333,24.7654,11.2106666667,13.6537
610.93,16.3995333333,22.5287,10.1979,23.4586,17.4863333333,12.3093,41.7251,24.7817333333,11.1618,13.6404333333
611.27,16.3796,22.6126333333,10.2450333333,23.4973333333,17.5396666667,12.3333333333,41.7423,24.8343333333,11.2261333333,13.6060333333
611.60,16.3193333333,22.5777,10.2035666667,23.477,17.4961333333,12.2974666667,41.6736333333,24.8158666667,11.1654666667,13.5576666667
611.93,16.3106666667,22.6416,10.2280666667,23.5588666667,17.5670666667,12.2777333333,41.6743666667,24.8559333333,11.2079333333,13.5317666667
612.27,16.3505333333,22.7123666667,10.2818,23.6318,17.554,12.2938666667,41.6727666667,24.8770666667,11.2412,13.5210333333
612.60,16.4315333333,22.8630666667,10.3848333333,23.7451333333,17.6449333333,12.3825,41.7580666667,25.0096666667,11.3478,13.6066333333
612.94,16.5128,22.9973333333,10.4769666667,23.8359333333,17.7012,12.4515,41.8474333333,25.1156,11.451,13.6776666667
613.27,16.575,23.0587,10.5464666666,23.9106666667,17.7376,12.4714333333,41.9498,25.2019333333,11.5078,13.7231666667
613.61,16.6337333333,23.1475666667,10.5899333333,24.0339333333,17.7900666667,12.4576666667,42.1489666667,25.3294,11.5479333333,13.7541333333
613.94,16.7462666667,23.2663333334,10.6849666667,24.1851333333,17.8812666667,12.5016333333,42.2475666667,25.4555333333,11.7172666667,13.7594
614.28,16.6814,23.3136666667,10.6604333333,24.2179333333,17.7831333334,12.4670333333,42.2155,25.4923333333,11.6884,13.6383333333
614.61,16.7905333333,23.4558,10.7369666667,24.3545333333,17.8821333333,12.5662,42.3617,25.6213333333,11.864,13.6847333333
614.94,16.8979333333,23.6182,10.8386,24.5331333334,17.9557333333,12.6699333333,42.5606333333,25.8002666667,11.9674666667,13.8244
615.28,17.0494666667,23.7536666667,10.9678333333,24.6649333333,18.0733333333,12.8048,42.7037666667,25.98,12.1243333333,13.9888666667
615.61,17.1048,23.8529666667,11.0151,24.7074666667,18.099,12.9080666667,42.6748666667,26.0224666667,12.2065333333,14.0453333333
615.95,17.1014,23.9407,11.0661333333,24.7714,18.1360666666,12.9263,42.7894,26.1225333333,12.264,14.0435
616.28,17.0504666667,23.9184,11.0015666667,24.751,18.0747333333,12.8359333333,42.8225333333,26.1098,12.1805333333,13.9573333333
616.61,17.0412,23.9414,10.9699333333,24.7396,18.0598,12.7868666667,42.821,26.1307333333,12.1650666667,13.9463333333
616.95,17.0988666667,24.0943333333,11.0245666667,24.8908666667,18.1391333333,12.8415666667,42.9579333333,26.2669333333,12.2624,13.9905333333
617.28,17.0027333333,24.1047666667,10.9617,24.8164666667,18.0622666667,12.8042333333,42.8624,26.2142,12.1217333333,13.8787
617.62,16.9729333333,24.0527333333,10.9187333333,24.8552666667,17.9917333333,12.7878666667,42.8378333333,26.2081333333,12.0723333333,13.8585666667
617.95,16.9285333333,24.1346333333,10.8842666667,24.903,18.0046666667,12.7908666667,42.9751333333,26.2074,12.0552,13.8870666667
618.28,16.9158666667,24.1733333333,10.9636,24.9286666667,17.9530666667,12.8152666667,42.9427,26.2386666667,12.0692,13.9685
618.62,16.9308,24.1513,10.9670333333,24.9648666667,17.9339333333,12.8132666667,42.8315,26.1716,12.1238,13.9528666667
618.95,16.9517333333,24.3176,11.0188,25.0644666667,17.9575333333,12.8711333333,42.8965,26.2401333333,12.183,13.9582
619.28,16.9534,24.3969666667,11.0704333333,25.1621333333,17.9588666667,12.8472333333,42.9807,26.3136666667,12.1812,13.9693666667
619.62,16.9476,24.4328333333,11.0698333333,25.2185333333,17.9153333333,12.7971666667,43.0052666667,26.3654666667,12.1663333333,13.9193
619.95,17.1388,24.6575666667,11.2731333333,25.4524666667,18.0882666667,12.9866666667,43.2066,26.5867333333,12.4138666667,14.0662
620.28,17.1968,24.7675666667,11.3383666667,25.5889333333,18.1188666667,13.0908666667,43.2882666667,26.6897333333,12.4538,14.0545333333
620.62,17.1843333333,24.7934,11.3254,25.5781333333,18.0514,13.0627,43.2819333333,26.6520666667,12.4285333333,14.0610666667
620.95,17.4476666667,25.1041333333,11.5741,25.9161333333,18.3094,13.3301333333,43.6148666667,26.9494,12.7378666666,14.3283666667
621.28,17.5104,25.2818,11.7110333333,26.0694666666,18.4480666667,13.4302666667,43.7911666667,27.0902,12.8164,14.3846333333
621.62,17.4626666667,25.1901,11.6795333333,25.9752,18.3949333333,13.3688666667,43.6136666667,27.0503333333,12.8352,14.3431
621.95,17.5811333333,25.3140666667,11.7233666667,26.0826666667,18.5009333333,13.4408333333,43.7471,27.1584,12.8677333333,14.3763
622.28,17.6648666667,25.4492666667,11.7726333333,26.1551333333,18.5566666667,13.4990666667,43.8791,27.2506,12.9186,14.4337333333
622.62,17.4999333333,25.2779666667,11.5727,26.0070666667,18.4043333333,13.2703,43.7344333333,27.0808666667,12.6988,14.2829333333
622.95,17.5550666667,25.3219,11.5931333333,26.0102,18.3952,13.2627333333,43.7631666667,27.1566666667,12.6998,14.268
623.28,17.6684,25.4322666667,11.6749333333,26.1671333333,18.5264666667,13.3332666667,43.8157333333,27.2430666667,12.7876666667,14.4583333333
623.62,17.4711333333,25.3013,11.4661,26.0067333333,18.3353333333,13.0561,43.6436666667,27.1264666667,12.5753333333,14.3225333333
623.95,17.5302666667,25.4639,11.5405333333,26.1483333333,18.4138666667,13.0839333333,43.7957666667,27.3042,12.6846666667,14.4610333333
624.28,17.534,25.4547,11.5605666667,26.2489333333,18.4611333333,13.1266,43.7499,27.369,12.7564,14.4351
624.62,17.4135333333,25.33,11.4613333333,26.1394666667,18.3092,12.9362,43.4294333333,27.2374666667,12.6479333333,14.3021666667
624.95,17.3742666667,25.2994,11.3331333333,26.0804,18.1591333333,12.8374,43.2631333333,27.1514666667,12.5523333333,14.2436333333
625.28,17.4988666667,25.5315,11.4404666667,26.3184,18.2446,12.9448,43.5075,27.348,12.6134,14.3185
625.61,17.3815333333,25.4971666667,11.3380666667,26.2577333333,18.1826,12.8665666667,43.4188666667,27.2863333333,12.5470666667,14.2350333333
625.95,17.4007333333,25.5902,11.3939,26.3348,18.2212666667,12.9242666667,43.4327666667,27.412,12.5842,14.3126
626.28,17.5484,25.7899666667,11.5412333333,26.4961333333,18.3264666667,13.0915333333,43.5107,27.6037333333,12.7302,14.4468666667
626.61,17.5552666667,25.8385333333,11.4973,26.5690666667,18.296,13.1136333333,43.552,27.6248666667,12.7681333333,14.4198333333
626.94,17.5700666667,25.9426333333,11.5,26.6142,18.3075333333,13.1911,43.6222666667,27.7044666667,12.8130666667,14.3790333333
627.28,17.6501333333,26.0265,11.5900666667,26.6992,18.3223333334,13.3575,43.5953666667,27.7478,12.8792,14.4315333333
627.61,17.7034,26.0316333333,11.6511,26.7448,18.3242666667,13.3895333333,43.5408333333,27.7560666667,12.9021333333,14.4632666667
627.94,17.7296,26.1360333333,11.6633666667,26.8120666667,18.3068,13.4423333333,43.515,27.7769333333,12.9141333333,14.5336
628.27,17.7544,26.2502,11.7246666667,26.8597333333,18.35,13.5248,43.5695333333,27.8487333333,12.9585333333,14.6111
628.61,17.7832666667,26.3381333334,11.7752,26.9229333333,18.4175333333,13.5593666667,43.6527666667,27.933,13.0166,14.6678666667
628.94,17.7908,26.3262666667,11.7713333333,26.8844,18.3946,13.5664,43.5659666667,27.9432666667,13.0344666667,14.6570666667
629.27,17.9162,26.4276,11.8884333333,27.0475333333,18.4460666667,13.6623,43.6035,28.0644666667,13.1423333333,14.7933666667
629.60,17.9093333333,26.4421666667,11.8566666667,26.9843333333,18.3648,13.5736666667,43.5456,28.043,13.0889333333,14.7484333333
629.94,17.8529333333,26.4316333333,11.819,26.983,18.3434666667,13.4683333333,43.5231666667,28.0285333333,13.0916,14.7347666667
630.27,17.8279333333,26.4717666667,11.8477,27.0586666667,18.4074,13.4429333333,43.5007,28.0423333333,13.0839333334,14.7767666667
630.60,17.6934666667,26.3895,11.7095,27.0258,18.2812,13.2598666667,43.3634333333,27.9483333333,12.9777333333,14.7162666667
630.93,17.688,26.4617,11.7118333333,27.0976666667,18.3593333333,13.2316333333,43.4257666667,27.9682,12.9898,14.7129
631.26,17.5591333333,26.4599666667,11.5942666667,27.0714666667,18.2723333333,13.1654333333,43.3215333334,27.9154666667,12.8926,14.6546666667
631.60,17.5378666667,26.4825666667,11.5958333333,27.0850666667,18.2590666667,13.0756666667,43.4061,27.9298,12.8482,14.6356333333
631.93,17.5675333333,26.5549333333,11.574,27.1729333333,18.2405333333,13.0521,43.5542,27.96,12.8475333333,14.6036333333
632.26,17.5838666667,26.6922333333,11.6013333333,27.3064,18.2482666667,13.0768,43.6179333333,28.0397333333,12.8714666667,14.6384333333
632.59,17.5688,26.8171,11.6056,27.3989333333,18.2750666667,13.0629666667,43.6894,28.0765333333,12.8551333333,14.6394
632.92,17.5687333333,26.8682,11.5868,27.4554,18.2635333333,13.021,43.7101333333,28.0922666667,12.8193333333,14.6351
633.26,17.4971333333,26.867,11.5689666667,27.5788,18.2372666667,13.0020333333,43.8588,28.1060666667,12.8171333333,14.6032333333
633.59,17.5322,26.9428,11.5974333334,27.6709333333,18.2337333333,13.0781333333,43.9060333333,28.1280666667,12.7967333333,14.6165333333
633.92,17.5122,26.9879,11.5590333333,27.6921333333,18.2028666667,13.0699,43.9411,28.1541333333,12.7415333333,14.6645
634.25,17.4548666667,27.0219666666,11.5373,27.6363333333,18.1784666667,13.0596666667,43.9234,28.1312666667,12.7114666667,14.6525333333
634.58,17.4324,27.1049333333,11.5594333333,27.7198,18.1492,13.0165666667,43.9551,28.2116,12.7332666667,14.7142
634.91,17.5948,27.3285666666,11.7471666667,27.9075333333,18.3212,13.1513666667,44.183,28.3762666667,12.896,14.9126333333
635.25,17.6288666667,27.3967,11.7501333333,27.9492,18.351,13.1845333333,44.1565666667,28.4838666667,12.9094666666,14.9222
635.58,17.6984666667,27.4724333333,11.8746666667,28.0098666667,18.4882666667,13.2819333333,44.1115666667,28.5748,13.0054666667,15.0441
635.91,17.8124666667,27.5216333333,11.9254666667,28.0466666667,18.5820666667,13.3488333333,44.1738,28.6881333334,13.1287333333,15.1446333333
636.24,17.8126666667,27.4739666667,11.9209333333,28.063,18.5659333333,13.3685,44.0613666667,28.6680666667,13.1300666666,15.1701666667
636.57,17.7865333333,27.5591666667,11.9429666667,28.0762,18.5929333333,13.3774,44.0516666667,28.6770666667,13.1713333333,15.1422666667
636.90,18.0188666667,27.7316,12.1302,28.2902,18.8048666667,13.5852666667,44.0768,28.8422,13.2874666667,15.3712666667
637.23,18.0261333333,27.7922,12.1192666667,28.3162,18.8627333333,13.6392,44.0984333333,28.8808,13.2998,15.4347333333
637.56,18.0585333333,27.8019666667,12.1274,28.3465333333,18.7988,13.6302333333,44.0158666667,28.8563333333,13.3490666667,15.3758
637.90,18.3040666667,27.9718666667,12.3319,28.5264,18.9367333333,13.8068333333,44.1056333333,29.0228666667,13.4862666666,15.4934
638.23,18.3656,28.0074333333,12.2654666667,28.5032,18.8946666667,13.7944666667,44.0603666667,29.0238,13.4560666667,15.4565
638.56,18.3328,27.8651666667,12.1638,28.3851333333,18.7707333333,13.6482666667,43.8116,28.9337333333,13.347,15.2958
638.89,18.4714,28.0618,12.2549333333,28.5722,18.878,13.7794,43.9611,29.0381333333,13.4874666667,15.4564666667
639.22,18.3793333333,28.0172333333,12.1198666667,28.6185333333,18.7416,13.6712,43.9789333333,29.0020666667,13.3509333333,15.3694666667
639.55,18.4437333333,28.1349333333,12.2151,28.7339333333,18.8084,13.6856333333,43.9943,29.0886,13.3786666666,15.4338333333
639.88,18.4525333334,28.2653333333,12.2217,28.8722,18.8016666666,13.6752,44.0652666667,29.1106666667,13.3613333333,15.4474
640.21,18.5122666667,28.3179,12.2162666667,28.9858666667,18.8458666667,13.6700666667,44.1241,29.201,13.3324,15.4642
640.54,18.439,28.2415333333,12.1299333333,28.9522666667,18.7642,13.6089,44.0194666667,29.1209333333,13.3398666667,15.3188
640.87,18.3804,28.2549333333,12.0879333333,29.0264666667,18.7443333333,13.4914,43.9630666667,29.1452666667,13.2968,15.2172333333
641.20,18.5754,28.5341,12.2550333333,29.2444666667,18.9387333333,13.6316666667,44.1541666666,29.4694,13.4178,15.4427666667
641.53,18.4046,28.434,12.0288333333,29.1969333333,18.7756666667,13.452,44.105,29.3787333333,13.2257333333,15.2184
641.87,18.2966666667,28.3777,11.9567666666,29.2332,18.6832,13.3609,44.0280666667,29.3061333333,13.0964666667,15.0793666667
