wavelength,Back_ThrSayf,Belly_ThrSayf,Breast_ThrSayf,Crissum_ThrSayf,Crown_ThrSayf,DorTail_ThrSayf,Patch10_ThrSayf,Patch11_ThrSayf,Rump_ThrSayf,Throat_ThrSayf,WingTip_ThrSayf
633.59,16.7062,46.5537333333,30.1221333333,42.0014666667,18.1506666666,12.5604666666,14.1231333333,16.3586,15.8380133333,32.8365333333,12.0196571429
633.92,16.7358,46.5882666667,30.1193333333,41.9813333333,18.1714,12.5837333333,14.0967333333,16.3152666667,15.8308,32.8315333333,12.0704571429
634.25,16.7227333333,46.6048666667,30.1267,41.9503333333,18.1960666667,12.5865333333,14.0980666667,16.3118,15.81952,32.8228,12.0951333334
634.58,16.7948666667,46.587,30.2012333333,42.0388,18.2737333333,12.6411333333,14.1706,16.3626,15.8381733333,32.8888,12.1467714286
634.91,16.7720666667,46.5692666667,30.1879,41.9553333333,18.1949333333,12.6682666667,14.1118,16.3394,15.7799066667,32.8015333333,12.1482952381
635.25,16.7523333333,46.5857333333,30.1876,41.9696666667,18.1598,12.6200666667,14.0419333333,16.2772,15.7301066667,32.7526666667,12.1140476191
635.58,16.8424666666,46.6552,30.271,42.0898,18.2098666667,12.7158,14.1275333333,16.3346666667,15.8285466667,32.9017333333,12.2094666667
635.91,16.8830666667,46.6244666667,30.2336333333,42.0276,18.2350666667,12.7724,14.1341333333,16.3123333333,15.8394666667,32.8746666667,12.2504857143
636.24,16.9753333333,46.6603333333,30.23,42.112,18.2756,12.8608666667,14.1531333333,16.3870666667,15.8868533333,32.9574,12.3194761905
636.57,16.9698,46.5456666666,30.2143,42.0515333333,18.2897333333,12.8852666666,14.1136666667,16.3761333334,15.87384,32.9084,12.3442380952
636.90,16.9758666667,46.4773333333,30.155,42.0694666667,18.2762666667,12.8606,14.1047333333,16.4114666667,15.9057333333,32.9286,12.3704666667
637.23,16.8902,46.4093333333,30.0735,42.0464,18.2194,12.787,14.0234666667,16.3670666667,15.84508,32.8495333333,12.3556476191
637.56,16.8092666667,46.4512666667,29.9902666667,41.957,18.1348,12.7296,13.9058,16.257,15.76772,32.7853333333,12.3379904762
637.90,16.8186666667,46.4956666667,29.9594666667,42.0302666667,18.1188666667,12.7195333333,13.8663333333,16.1463333333,15.7435733333,32.8395333333,12.3345428571
638.23,16.7468,46.4646,29.8269666667,42.0186666667,18.0266,12.6599333333,13.7754666667,16.0768666667,15.6617333333,32.8586666667,12.2564761905
638.56,16.7393333333,46.5362666667,29.8455666667,42.0434666667,18.0795333333,12.7001333333,13.7828,16.0759333333,15.6951066667,32.8916,12.3054857143
638.89,16.6746666667,46.5534,29.8590666667,42.005,17.9832,12.6898,13.6749333333,16.0104,15.6484,32.8734666667,12.2762
639.22,16.6301333333,46.4346,29.8418333333,41.9381333333,17.9358666667,12.6230666667,13.6532666667,15.9346666667,15.574,32.7665333333,12.2374666667
639.55,16.5748666667,46.4162,29.7577,41.8199333333,17.8092666667,12.5636,13.5772666667,15.8448666667,15.4995333333,32.7107333333,12.1371714286
639.88,16.4678666667,46.3903333333,29.7588666667,41.7562,17.7634,12.5118666667,13.4884666666,15.7618,15.38736,32.6648,12.0864857143
640.21,16.4138,46.3865333333,29.6938666667,41.7043333333,17.7175333333,12.4862,13.4186666667,15.6761333333,15.2948533333,32.6138666667,12.0530285714
640.54,16.2346666667,46.2147333333,29.5081,41.5810666667,17.5563333333,12.3665333333,13.262,15.5520666667,15.1612933333,32.4834666667,11.9456095238
640.87,16.237,46.2434666667,29.5421,41.5728666667,17.6013333333,12.3226666667,13.2671333333,15.6474666667,15.1605466667,32.5603333333,11.9935333333
641.20,16.2551333333,46.2724666667,29.6204666667,41.6053333333,17.6286666667,12.3780666667,13.3078666667,15.772,15.24464,32.5396,12.098
641.53,16.2517333333,46.2064,29.5594,41.5552,17.5757333333,12.3377333333,13.2096666667,15.7554,15.1664266667,32.5366,12.0734190476
641.87,16.1752,46.0758666667,29.4406333333,41.4558,17.4998,12.2949333333,13.2,15.6873333333,15.08944,32.3965333333,12.0554761905
642.20,16.0985333333,46.0511333333,29.3377333333,41.4368,17.4079333334,12.2818,13.1449333333,15.6684,15.0433066666,32.4350666667,12.0712952381
642.53,16.0581333333,46.1326,29.3509333333,41.5484666667,17.4047333333,12.2434,13.1168,15.6659333333,15.0158533333,32.5378,12.0969904762
642.86,16.0954,46.2489333333,29.4198,41.6190666667,17.3620666667,12.2781333333,13.1477333333,15.7033333333,15.0544933333,32.5918,12.1031523809
643.19,16.2350666667,46.3284666667,29.5372666667,41.7695333334,17.3620666667,12.3696,13.2404,15.8166,15.1915866667,32.7328,12.1670952381
643.52,16.4074666667,46.484,29.6682,41.9333333333,17.521,12.5600666667,13.3538,15.9634,15.3544266666,32.9192,12.3016285714
643.85,16.3271333333,46.3651333333,29.5521666667,41.8600666667,17.3716,12.5122,13.2304666667,15.8532666667,15.2594666667,32.8176666667,12.2194190476
644.18,16.3496666667,46.4082,29.5497333333,41.8708666667,17.3615333333,12.5019333333,13.2260666667,15.8262666667,15.2324533333,32.8456666667,12.1925809524
644.51,16.2929333334,46.4118666667,29.4835,41.8692666667,17.3305333333,12.4961333333,13.2119333333,15.7688666666,15.1990266667,32.751,12.2085333333
644.84,16.3914,46.5367333333,29.5073666667,41.9792,17.3911333334,12.5174,13.2506,15.8259333333,15.2431466667,32.8688,12.2549523809
645.17,16.4537333333,46.5646666667,29.5713666667,41.9453333333,17.4120666667,12.5389333333,13.2280666667,15.825,15.28984,32.8538666667,12.2582666667
645.50,16.433,46.5364666666,29.4658333333,41.9156666667,17.3738,12.5052666667,13.2136,15.8061333333,15.25024,32.765,12.2748380952
645.83,16.4108666667,46.5048666667,29.4017,41.9261333333,17.3362666667,12.4331333333,13.1376,15.7684,15.1598533333,32.7374666667,12.2641142857
646.16,16.3482666667,46.371,29.3423666667,41.8508,17.3739333333,12.3850666667,13.0602666667,15.7517333333,15.0813866667,32.6612666667,12.2219809524
646.49,16.3598,46.3609333333,29.3835,41.8768666667,17.3155333333,12.3210666667,13.0340666667,15.691,15.01596,32.6614,12.1987809524
646.82,16.4336666667,46.4779333333,29.4858,41.9735333333,17.4295333333,12.4237333334,13.0898,15.7707333333,15.0586266667,32.7066666667,12.2879714286
647.15,16.4478666667,46.4090666667,29.4951,41.9076666667,17.4786666667,12.466,13.0844666667,15.724,15.0459733333,32.6986666667,12.3408761905
647.48,16.4768,46.4479333333,29.5640333333,41.9188666667,17.447,12.4362666667,13.0405333333,15.7063333333,15.0116133333,32.7218,12.3725428571
647.81,16.4978666667,46.4812666667,29.6496666667,41.9934666667,17.5308,12.539,13.0414,15.7970666666,15.0623333333,32.8292,12.4719904762
648.14,16.5213333333,46.5722666667,29.6912333334,42.0893333333,17.6418666667,12.6002,13.1040666667,15.8642,15.1290133333,32.8732,12.5751619048
648.47,16.5474666667,46.7086,29.8340333333,42.1700666667,17.6669333333,12.6508666667,13.1283333333,15.8934666667,15.1820533333,32.9596,12.6444571429
648.80,16.5428666667,46.6546666667,29.8077666667,42.1046,17.6366666667,12.6875333333,13.1059333333,15.8633333334,15.1779333333,32.9569333333,12.6658190476
649.13,16.5524666667,46.6909333333,29.8472666667,42.0312,17.5829333333,12.7055333333,13.1043333333,15.8436,15.1683066667,32.9830666667,12.6588095238
649.46,16.4109333333,46.6193333333,29.7595,41.9734,17.5454,12.6700666667,12.9773333333,15.7766666667,15.0688666667,32.8346,12.5940190476
649.79,16.3485333333,46.4917333333,29.6714,41.8868666667,17.4304666666,12.6187333333,12.8757333333,15.6841333333,15.00736,32.7672,12.5806380952
650.11,16.3646666667,46.5784,29.6932,41.9833333333,17.3726666667,12.6376666667,12.888,15.7518,15.0487866666,32.8016666667,12.6103333333
650.44,16.2285333333,46.3791333333,29.5591,41.8643333333,17.2886,12.5965333334,12.8501333333,15.6849333333,14.9745866667,32.7666,12.5373428571
650.77,16.1278,46.2859333333,29.5097333333,41.8026,17.1373333334,12.5058666667,12.7538,15.5642666667,14.8863866667,32.7094666667,12.4395809524
651.10,16.0202,46.095,29.3472,41.6384,16.9580666667,12.3962666667,12.6415333333,15.4018666667,14.7373066667,32.5686666667,12.2978
651.43,15.87,45.8574,29.1483666667,41.437,16.8450666667,12.2698666666,12.5500666667,15.2525333333,14.6086,32.4055333333,12.1944095238
651.76,15.7881333333,45.8567333333,29.1256666667,41.3972666666,16.7661333333,12.2118666667,12.4727333333,15.1713333333,14.56504,32.3744666667,12.1104761905
652.09,15.6326666667,45.6752666667,28.9152,41.2918,16.6026,12.0628,12.3148,15.0036666667,14.3708,32.1721333333,12.0256857143
652.42,15.7576,45.6940666667,28.9605333333,41.2372666667,16.6736,12.1233333333,12.4479333333,15.1091333333,14.4451066667,32.3456,12.1815333333
652.75,15.7966,45.7759333333,29.0105,41.2461333333,16.7154,12.1759333333,12.5716,15.1290666667,14.52492,32.3556666667,12.2405238095
653.08,15.7856666667,45.6814,29.0349666667,41.1632666667,16.7660666667,12.2025333333,12.5533333333,15.1009333333,14.51604,32.2878,12.2486857143
653.41,15.8806,45.798,29.0730333333,41.1944666667,16.781,12.2546,12.5526,15.1467333333,14.5599733333,32.2899333333,12.2540666667
653.74,15.8032666667,45.6996,28.9670666667,41.0357333333,16.7544,12.1642666667,12.5072,15.0448666667,14.4816266667,32.1114666667,12.201047619
654.06,15.9442666667,45.9531333333,29.1322,41.277,16.8708,12.2658666667,12.5502666667,15.2022666667,14.5474266667,32.2986666667,12.3343047619
654.39,16.1679333333,46.1534,29.3254333333,41.4734,17.0164,12.4957333333,12.6474666667,15.3532,14.6954266667,32.4949333333,12.4983619048
654.72,16.2008666667,46.1318,29.2931,41.5166666667,17.1196666667,12.6017333333,12.7473333333,15.402,14.7056133333,32.5924,12.6475904762
655.05,16.3102666667,46.2871333333,29.3767,41.5910666667,17.2411333333,12.7279333333,12.8263333334,15.528,14.84192,32.7665333333,12.7914285714
655.38,16.1697333333,46.1950666667,29.2641333333,41.5421333333,17.0220666667,12.5716666667,12.6624666667,15.3189333333,14.6991866667,32.5478,12.6489047619
655.71,16.1611333333,46.071,29.2291333333,41.4715333333,16.973,12.5283333333,12.63,15.2901333333,14.59868,32.5087333333,12.6003904762
656.04,15.9747333333,45.9103333333,29.0077,41.3463333333,16.7134,12.2854,12.4086666667,15.0603333333,14.3913733333,32.407,12.4964380952
656.37,15.8409333333,45.7969333333,28.9238,41.3264666667,16.6116,12.1941333333,12.2806666667,14.8529333333,14.2656933333,32.3049333333,12.4295809524
656.69,15.9008,45.9251333333,28.9786333333,41.4821333333,16.5960666667,12.2084666667,12.2786,14.8664666667,14.2787333333,32.4344666667,12.4302666667
657.02,15.8088666667,45.8143333333,28.9313333334,41.4324666667,16.5473333333,12.1349333333,12.2262666667,14.7642,14.25604,32.3374666667,12.4196285714
657.35,15.6514666667,45.7676,28.8790666667,41.3738666667,16.4203333333,12.0242,12.0944,14.6369333334,14.1248666667,32.2174,12.3093047619
657.68,15.6422666667,45.7521333333,28.9011,41.3595333333,16.3761333333,11.9828,12.0769333333,14.6491333334,14.1296,32.1864666667,12.3314666667
658.01,15.6827333333,45.7674,28.9854666667,41.4173333334,16.3842666667,12.0378666667,12.1212,14.6293333333,14.1512266667,32.2608666667,12.3863428571
658.34,15.661,45.7399333333,28.8933666667,41.3932666667,16.3572,12.0576,12.091,14.6718,14.1465733333,32.2380666667,12.3814285714
658.66,15.5104666667,45.8724666667,28.8494666667,41.4649333333,16.2478666667,11.9543333333,11.9272,14.6000666667,14.0744266666,32.2822666667,12.2872857143
658.99,15.4948666667,45.9488,28.8803,41.5332666667,16.3358,12.0257333333,12.0133333333,14.627,14.09712,32.2889333333,12.3219428571
659.32,15.6554,46.0487333333,29.0249333333,41.6334,16.4638666667,12.1768,12.1575333334,14.8018,14.2447733333,32.4242,12.4764190476
659.65,15.7253333333,46.1967333333,29.1697,41.6959333333,16.6095333333,12.3156666667,12.2559333333,14.9144666667,14.3421333333,32.5500666667,12.6245809524
659.98,15.7023333333,46.0946,29.1141333333,41.5858,16.5646666667,12.3299333333,12.2364666667,14.8460666667,14.2796933333,32.5411333333,12.6052761905
660.31,15.8318,46.102,29.1520666667,41.6184666667,16.6673333333,12.3992666667,12.3166666667,14.9466666667,14.4117866667,32.6701333333,12.710552381
660.63,15.7378666667,45.9894,29.0135,41.5162,16.5211333333,12.2942666667,12.21,14.8132666667,14.2888133334,32.5485333333,12.6040190476
660.96,15.5988666667,45.9129333333,28.925,41.4540666667,16.4306666667,12.1945333333,12.1211333333,14.7117333333,14.18352,32.4031333333,12.4986952381
661.29,15.6762,45.9976666667,29.0166,41.5296666667,16.4904666667,12.2522,12.1782666667,14.7304666667,14.1807866667,32.5162666667,12.5530571428
661.62,15.7900666667,45.9455333333,29.0306666667,41.483,16.5652666666,12.341,12.262,14.7905333333,14.2395333333,32.5028666667,12.672
661.94,15.8735333333,46.0014666667,29.0801666667,41.5404666667,16.5491333334,12.3987333333,12.2546666667,14.8600666667,14.2810666667,32.5771333333,12.7010761905
662.27,15.7162,45.9052,28.9144333333,41.3939333333,16.3596,12.1831333333,12.0790666667,14.7,14.0552,32.4469333333,12.5215333333
662.60,15.6972666667,45.6462666667,28.7811333333,41.2910666667,16.1994666667,12.1453333333,11.9755333333,14.593,13.96956,32.3264666667,12.4571714286
662.93,15.7482,45.728,28.8461,41.3068666667,16.2028666667,12.1778,12.0056,14.7162666667,14.0732133333,32.3696,12.5149714286
663.26,15.7406,45.7365333334,28.8514666667,41.2999333333,16.1438,12.21,12.0043333333,14.7294,14.03708,32.3467333333,12.548152381
663.58,15.9572666667,45.9520666667,29.0809,41.5040666667,16.3137333333,12.4152666667,12.1514666667,14.9024666667,14.2247466667,32.5294666667,12.7203428571
663.91,16.1144,46.0229333333,29.1587333333,41.5730666667,16.4366,12.528,12.1792,15.0416,14.36052,32.6951333333,12.8288285714
664.24,16.1698,46.1011333333,29.239,41.6109333333,16.4970666667,12.5735333333,12.2629333333,15.1052,14.4556,32.7822666667,12.8778285714
664.57,16.1094666667,45.9828666667,29.1476333333,41.6189333333,16.4260666666,12.5581333333,12.2030666667,15.0781333333,14.4125333334,32.7616666667,12.8814571429
664.89,16.1439333333,45.9710666667,29.2215666667,41.6036,16.4731333333,12.6469333333,12.2344666667,15.1042666667,14.4370666667,32.7984666667,12.9290761905
665.22,16.2252,46.0170666667,29.3513666666,41.6695333333,16.6486,12.8094666667,12.3169333333,15.1816,14.5792933333,32.8966666667,13.1114666667
665.55,16.1470666667,45.9755333334,29.1737333333,41.6148,16.5701333333,12.6442,12.2302,15.1368666667,14.4658133333,32.8729333334,13.0495142857
665.87,16.0034666667,45.9019333333,29.0838333333,41.6568666667,16.4924,12.5148666667,12.0948666667,14.9252666667,14.3089466667,32.9018,12.9513142857
666.20,15.9075333333,45.8650666667,28.9728,41.5900666667,16.4204666667,12.4446,12.0147333333,14.7943333333,14.2249733333,32.8097333333,12.8562380952
666.53,15.8914666667,45.7644666667,28.9549666667,41.5084,16.4491333333,12.4358,11.9695333333,14.8161333334,14.22244,32.7327333333,12.8741714286
666.86,15.8380666667,45.7274666667,28.8872333333,41.5075333333,16.3275333333,12.4102666667,11.8857333333,14.7412666667,14.1096,32.5669333333,12.838247619
667.18,15.754,45.5928666667,28.8134333333,41.4336666667,16.2666666667,12.3408666667,11.7401333333,14.6403333333,14.0151733333,32.4626666666,12.7990666667
667.51,15.7401333333,45.5081333333,28.8008333333,41.3150666667,16.2613333333,12.2901333333,11.7428,14.5658,14.0044,32.4400666667,12.8100666667
667.84,15.6689333334,45.3954,28.6196666667,41.2170666667,16.1498666667,12.1365333333,11.6034666667,14.4126,13.9146666667,32.2755333333,12.7203714286
668.16,15.6210666667,45.3559333333,28.5164333333,41.193,16.0160666667,12.1003333333,11.548,14.364,13.9041466667,32.2434,12.6593142857
668.49,15.6714,45.4377333333,28.6292,41.2326666667,16.1106666667,12.2390666667,11.6251333334,14.4588,14.00548,32.2271333333,12.7553333333
668.82,15.6338666667,45.364,28.4861,41.0521333333,16.0236,12.2426,11.5923333333,14.4496,13.9579866667,32.0996,12.7050190476
669.14,15.7100666667,45.3722666666,28.5505666667,41.0786666667,16.018,12.2582666667,11.5950666667,14.4864,13.9798133333,32.1160666667,12.7855619048
669.47,15.6748666667,45.3574666667,28.4562333333,41.1325333333,15.9932,12.2172666667,11.6036666667,14.455,13.95748,32.1741333333,12.7687333333
669.80,15.5893333333,45.3154,28.4144333333,41.0228666667,15.9932666667,12.1750666667,11.6510666667,14.4126,13.9694,32.1777333333,12.7614857143
670.13,15.6201333333,45.4082,28.4607666667,41.0719333333,16.054,12.2456666667,11.6854666667,14.486,14.0584266667,32.2102,12.8184952381
670.45,15.6202666667,45.3937333333,28.4648666667,41.061,15.9553333333,12.2460666666,11.6418666667,14.4928,14.0461733333,32.2338666667,12.765447619
670.78,15.5765333333,45.4458,28.4847333333,41.0618666666,15.8874,12.263,11.6471333333,14.5115333333,14.00812,32.2354666667,12.7829142857
671.10,15.4768,45.2695333333,28.3585666667,40.8292666667,15.8032666666,12.1816666667,11.5672,14.4488,13.9142666667,32.0466,12.7137809524
671.43,15.5578,45.4536666667,28.4378333333,41.0056666667,15.8680666667,12.2557333333,11.6322666667,14.4897333333,14.0241866667,32.1414,12.8298952381
671.76,15.5559333333,45.4594666667,28.5384666667,41.0774,15.9172666667,12.2957333333,11.6562666667,14.5114666667,14.0306666667,32.1495333333,12.8891809524
672.08,15.3247333333,45.3938666667,28.429,40.9885333333,15.7852666667,12.1895333333,11.5042666667,14.3873333334,13.8729866667,32.0653333333,12.7026
672.41,15.1667333333,45.2615333333,28.2805,40.7772,15.6049333333,12.0874666667,11.3093333333,14.193,13.71148,31.8506666667,12.6290666667
672.74,15.377,45.4856666667,28.4769333333,41.0908,15.7469333333,12.2713333333,11.4106666667,14.3626666667,13.8131333333,32.0959333333,12.8208
673.06,15.3549333333,45.3574,28.3774666667,41.0132666667,15.6678666667,12.2393333333,11.3965333333,14.3227333333,13.7476,31.9842666667,12.8622761905
673.39,15.4984666667,45.5490666667,28.4796666667,41.1886666667,15.818,12.3749333333,11.4466,14.4288,13.79408,32.0384666667,13.0143333333
673.72,15.8020666667,45.6699333333,28.7033666667,41.4207333333,16.1236,12.6420666667,11.6724,14.6094666667,14.0594,32.2753333333,13.2479333333
674.04,15.7536666667,45.7231333333,28.6992333333,41.4597333333,16.0814666667,12.5539333333,11.6044666667,14.4944,13.9449733333,32.2848,13.2063142857
674.37,15.5318666667,45.3443333333,28.5001666667,41.2118,15.7998,12.3486666667,11.3780666667,14.2915333333,13.6824533333,32.0251333333,12.9623047619
674.69,15.6156,45.3729333333,28.4781,41.1828666667,15.8036666667,12.3926666667,11.3958,14.3798666667,13.7171866667,31.9999333333,13.0049428571
675.02,15.7493333333,45.3956666667,28.4823,41.2618666667,15.8989333333,12.4776,11.468,14.4538,13.8116266667,32.045,13.1264761905
675.35,15.7878666667,45.4548666667,28.5219,41.3597333333,15.9358666667,12.5458,11.5092666667,14.5106666666,13.8450133333,32.1336,13.0839714286
675.67,15.7060666667,45.2322,28.2983,41.1574,15.8845333333,12.4823333333,11.4413333333,14.4857333333,13.7932533333,32.0108,13.0210095238
676.00,15.7108,45.2459333333,28.3097333333,41.1355333333,15.8835333333,12.4756,11.4135333333,14.5105333333,13.8016,32.0954666667,12.9772
676.32,15.6562666667,45.2578,28.2670666667,41.0676,15.885,12.4653333333,11.4578666667,14.5244666667,13.8388933333,32.1062,12.9550952381
676.65,15.5018666667,45.2755333333,28.1649333333,41.0503333333,15.7678666667,12.3557333333,11.3524,14.5112,13.7271733333,32.0876666667,12.9182571429
676.97,15.7255333334,45.5194,28.3535666667,41.3485333334,15.9336666667,12.5668,11.4846,14.732,13.9081866666,32.3548,13.1604666667
677.30,15.7753333333,45.704,28.3874666667,41.4356666667,16.0202,12.6160666667,11.5504666667,14.7778,13.94816,32.4759333333,13.1961428571
677.63,15.7317333333,45.7952666667,28.3957333333,41.5520666667,16.0113333333,12.5818666667,11.4950666667,14.7274,13.9144266667,32.5674,13.1978761905
677.95,15.6572666667,45.7601333333,28.3497333333,41.4717333333,15.9489333333,12.5370666667,11.4176,14.7518666667,13.83984,32.5698,13.1954
678.28,15.6514666667,45.8740666667,28.4563333333,41.5384666667,15.9541333333,12.5554,11.4310666667,14.7977333333,13.8603866667,32.6332,13.3247142857
678.60,15.5678,45.9527333333,28.4878333333,41.5539333333,15.8332666667,12.4403333333,11.306,14.7123333333,13.7622933333,32.6168,13.2680666667
678.93,15.7359333333,46.2622,28.7731333333,41.8858666667,15.9881333334,12.6470666667,11.5133333333,14.8227333333,13.9306133333,32.8473333333,13.4539047619
679.25,15.6333333333,46.249,28.7120333333,41.9109333333,15.8754666667,12.4979333333,11.3877333333,14.6752,13.7743066667,32.7809333333,13.3680095238
679.58,15.5547333333,46.1440666667,28.6424666667,41.7618666667,15.7147333333,12.4156666667,11.3078,14.5512,13.6805466667,32.6822666667,13.2363714286
679.90,15.5436666667,46.1701333333,28.6659333333,41.7518,15.6618,12.4044666667,11.3563333333,14.5886,13.6887333333,32.6916,13.2054
680.23,15.6358,46.2876,28.8105333333,41.8688666666,15.7338666667,12.5243333333,11.4619333333,14.6992,13.8021066667,32.7706,13.3313619048
680.55,15.6635333333,46.2548666667,28.8092666667,41.8464666667,15.7036666667,12.5859333333,11.5120666666,14.7150666667,13.8549466667,32.7576,13.3901714286
680.88,15.8073333333,46.41,28.9472,41.9891333333,15.7869333333,12.6882,11.7079333333,14.7205333333,14.00368,32.8681333333,13.5037047619
681.20,15.9434666667,46.5437333333,29.0309333333,42.0994666667,15.8804,12.7972,11.8006,14.7892,14.1189733333,32.9397333334,13.5468952381
681.53,15.9724666667,46.5696,29.0601333333,42.1054666667,15.911,12.8748,11.8637333333,14.7528666667,14.19164,32.9658,13.5923809524
681.85,15.8281333333,46.3688666667,28.8788,41.9177333333,15.7885333334,12.7421333333,11.7036666667,14.6459333333,14.1129733333,32.8053333333,13.4717619048
682.18,15.9552,46.4038666666,29.0313666667,41.9604,15.8987333333,12.9605333333,11.8323333333,14.7885333333,14.2619333333,32.8677333333,13.5830571428
682.50,16.0240666667,46.3233333333,28.9942666667,41.9572,15.9821333333,12.9819333333,11.8622666667,14.8160666667,14.29132,32.9044666667,13.6316666667
682.83,15.9527333333,46.1872666667,28.9415,41.9138,16.0147333333,12.9651333334,11.7774,14.7724666667,14.2693866667,32.7994,13.5840952381
683.15,15.8784,46.0978666667,28.8151666667,41.8268,16.0146,12.9026666667,11.7280666667,14.7151333333,14.2218533333,32.8052,13.618552381
683.48,16.0014666667,46.0992666667,28.8407666667,41.8322,16.0910666667,12.9509333333,11.8066666667,14.7568666667,14.2828,32.8072666667,13.6789047619
683.80,15.8936666667,45.8926666667,28.7144,41.6309333333,15.9796666667,12.8682666667,11.6612666667,14.6654,14.13236,32.6434666667,13.5771238095
684.13,15.7946,45.7220666667,28.6414,41.5546,15.8760666667,12.7906,11.5604666666,14.6080666667,13.9966933333,32.5911333333,13.5572666667
684.45,15.6874666667,45.562,28.5194333333,41.3686666667,15.7556,12.668,11.4710666667,14.6066666667,13.84992,32.4052,13.4697238095
684.78,15.5726,45.5322666667,28.4001666667,41.2922666667,15.6610666667,12.594,11.3884666667,14.5959333333,13.7120533333,32.3792666667,13.4156571428
685.10,15.7090666667,45.7286,28.5114666667,41.4438,15.8407333334,12.6846,11.5147333333,14.7173333333,13.82112,32.4856666667,13.5942285714
685.43,15.7517333333,45.8742,28.6031,41.5075333333,15.8594,12.7627333333,11.5063333333,14.738,13.81776,32.4618,13.6492380953
685.75,15.7592666667,45.8916666667,28.5117,41.3982666667,15.8122666667,12.7941333333,11.5548666667,14.7702666667,13.83824,32.4844666667,13.7506761905
686.08,15.7610666667,45.9208666667,28.5262333333,41.4018666667,15.7715333333,12.8072666667,11.5222666667,14.7998,13.8005866667,32.3773333333,13.7058857143
686.40,15.7076666666,46.026,28.6049666667,41.5284666667,15.7588666667,12.7826,11.4718666667,14.8241333333,13.77848,32.4488,13.7337428572
686.72,15.661,46.0872,28.5892,41.548,15.7397333333,12.8124,11.4016666667,14.8447333333,13.7828133333,32.4678,13.7572476191
687.05,15.6638,46.1098666667,28.5717666667,41.5318666667,15.7414666667,12.7952,11.4304666667,14.8263333333,13.77632,32.5232,13.7000952381
687.37,15.7173333333,46.1748666667,28.6212333333,41.6654666667,15.7490666667,12.8373333333,11.4959333333,14.7928666667,13.82052,32.5702666667,13.7047714286
687.70,15.787,46.084,28.6038666667,41.6653333333,15.7394666667,12.8162,11.5024666667,14.7483333333,13.8489333333,32.4712,13.7077238095
688.02,15.5795333333,45.9148666667,28.4149333333,41.4911333333,15.5054666667,12.6448,11.3049333333,14.5908666667,13.7140666667,32.3909333333,13.5258857143
688.34,15.4924666667,45.8183333333,28.3319333333,41.383,15.4021333333,12.5137333333,11.2624666667,14.5770666667,13.70972,32.3797333333,13.5291714286
688.67,15.3336,45.5656,28.2109666666,41.2610666666,15.2696,12.3710666667,11.0899333333,14.3554666667,13.55568,32.1834,13.3249714286
688.99,15.2754,45.4493333334,28.1639666667,41.1016666667,15.1502,12.3194666667,11.0176,14.1951333333,13.4846533333,32.2049333333,13.2896571429
689.32,15.1119333333,45.3833333333,28.0923333333,40.9444,15.0408,12.2788,10.9093333333,14.0909333333,13.3667733333,32.0943333333,13.1811714286
689.64,15.0348666667,45.3534,28.1239,40.9424666667,14.9903333334,12.1969333333,10.9554666667,14.0728666667,13.33776,32.1029333333,13.1438571429
689.96,15.0222,45.2256666667,28.1520666667,40.7973333333,14.906,12.2532,10.9174666667,14.1053333333,13.364,31.9515333333,13.181247619
690.29,15.0747333333,45.3304666667,28.2772333333,40.9084,14.9327333334,12.2826666667,10.9241333333,14.1796,13.47668,32.1516,13.2998857143
690.61,15.1646666667,45.3686666667,28.4352666667,40.9693333333,15.0135333333,12.4545333333,11.0939333333,14.2905333333,13.56996,32.2495333333,13.4457238095
690.94,15.2936,45.3558,28.5265333333,41.0661333333,15.0476666667,12.6152,11.1896666667,14.3734,13.7078,32.3362,13.5292380952
691.26,15.3628,45.4454666667,28.6509666667,41.2292,15.1826666667,12.831,11.3416666667,14.4580666667,13.8006,32.3886666667,13.5823333333
691.58,15.4074666667,45.5162666667,28.6727333333,41.2819333333,15.1876,12.8680666667,11.4103333333,14.5024,13.85844,32.5016666667,13.6113714286
691.91,15.5526666667,45.6289333333,28.8211,41.4969333333,15.279,12.9946666667,11.5106,14.6542666667,13.95692,32.5835333333,13.709447619
692.23,15.7147333333,45.6052666667,28.8873333333,41.5700666667,15.3932666667,13.0916,11.6524,14.7878666667,14.13268,32.6782,13.8305809524
692.55,15.8164666667,45.6238,28.8373,41.658,15.4492666667,13.2116666667,11.6716,14.8278,14.2130133333,32.6915333333,13.9055523809
692.88,15.9530666667,45.7529333333,28.8398,41.8166,15.6816666667,13.3308,11.8001333334,14.8760666667,14.3422666667,32.7894666667,14.0641238095
693.20,16.024,45.8886666667,28.9035333333,41.8868666667,15.866,13.522,11.9364666667,15.001,14.4469866667,32.7647333333,14.2108666667
693.52,15.8786666666,45.8912,28.7886666667,41.8242,15.7073333333,13.4226666667,11.7433333333,14.8573333333,14.3071466667,32.7204,14.0338761905
693.85,15.8041333333,45.7984666667,28.7220666667,41.6301333333,15.6903333333,13.2733333333,11.6782,14.8074,14.1213066666,32.5914,13.9500761905
