wavelength,Back_SalMamm,Belly_SalMamm,Breast_SalMamm,Crissum_SalMamm,Crown_SalMamm,DorTail_SalMamm,Patch10_SalMamm,Patch11_SalMamm,Patch12_SalMamm,Rump_SalMamm,Throat_SalMamm,WingTip_SalMamm
241.54,3.30206666667,4.10783333333,4.3114,4.24886666667,2.4022,5.22217504456,2.12826666667,2.79743333333,4.44433333333,2.68299166667,4.3428,9.50700000001
241.92,4.8609,5.99341666667,5.78293333333,5.78286666667,3.66046666667,6.72111657754,3.75086666667,4.29356666667,6.24913333333,4.29993333333,5.9916,11.0786666667
242.29,5.55133333333,6.66833333333,6.13756666667,6.45006666667,4.5698,7.10352620321,4.538,4.73243333333,7.0426,5.06459166667,6.67946666667,11.4786666667
242.67,5.5124,6.80383333333,5.84393333333,6.305,4.53893333333,6.89601675579,4.31593333333,4.5781,6.9078,4.93368333333,6.64853333333,11.4044666667
243.05,5.7854,7.34791666667,6.22306666667,6.44646666667,4.89846666667,7.51564545455,4.92746666666,5.371,7.32753333333,5.4906,6.84646666667,11.9073333333
243.42,5.32483333333,7.04083333333,5.86726666667,5.86446666667,4.38986666666,7.14615098039,4.9096,5.2881,7.04526666667,5.166025,6.28253333333,11.8699333333
243.80,4.5074,6.6965,5.33446666667,5.0974,3.62406666667,6.76298270945,4.46506666666,4.73896666667,6.70613333333,4.65415833333,5.65053333333,11.2277333333
244.17,4.68363333334,6.85825,5.6084,5.1064,3.841,7.18325311943,4.73753333333,4.7944,7.04106666667,4.88929166667,5.62273333333,11.5064666667
244.55,4.75073333333,6.96075,5.79836666667,5.3276,4.15686666667,7.05027183601,4.87946666667,4.78986666667,7.0476,4.77035,5.7872,11.7312
244.92,4.93656666667,7.28716666667,6.04856666667,5.46293333333,4.42086666666,7.05186434938,4.8798,5.00406666667,7.5194,4.93588333333,5.70593333333,11.7247333333
245.30,4.73053333333,6.94258333333,5.54393333333,5.01006666666,4.1866,6.80717272727,4.78553333333,4.7955,7.50006666667,4.84458333333,5.50906666667,11.4420666667
245.67,4.51266666667,7.11191666667,5.25323333333,4.676,4.3354,6.73096292335,4.9852,4.92153333333,7.54373333333,4.95776666667,5.3806,11.4201333333
246.05,4.2122,6.81633333333,4.8943,4.3148,4.3022,6.3279714795,4.7374,4.46123333333,7.0476,4.64908333333,4.82113333333,10.8307333333
246.42,3.89303333333,6.64175,4.4431,3.81053333333,3.94853333333,5.96199590018,4.44306666667,4.1958,6.62066666667,4.253925,4.447,10.4696
246.79,4.05683333333,6.66041666667,4.6593,3.97266666667,4.0568,6.20583297683,4.73646666667,4.4982,6.9154,4.42368333333,4.6978,10.6848666667
247.17,3.6326,6.09675,4.05343333333,3.64093333333,3.52566666667,5.56731764706,4.12433333333,3.8232,6.46593333333,3.73611666666,4.3842,10.2184666667
247.54,3.638,6.06725,3.81686666667,3.47333333333,3.5012,5.43628645276,4.01746666667,3.52766666667,6.41473333333,3.5412,4.428,10.0684
247.92,4.52163333333,6.79983333333,4.69253333333,4.40573333333,4.56326666667,6.28681212121,4.81273333333,4.3567,7.41546666667,4.40371666667,5.32386666667,10.9980666667
248.29,4.71083333333,7.0145,4.8713,4.71233333334,4.8338,6.42775062389,4.94073333333,4.66323333333,7.5108,4.67049166667,5.62286666667,11.1766
248.67,5.00716666667,7.43358333334,5.12236666667,5.08053333333,5.13833333333,6.75617112299,5.24753333333,4.97563333333,7.87273333333,5.03604166667,5.8924,11.3643333333
249.04,4.99786666667,7.54583333333,5.225,5.29533333333,5.2308,6.95384509804,5.4564,5.01826666667,7.83593333334,5.14976666667,6.10126666667,11.5018666667
249.42,5.0324,7.88516666667,5.52,5.5108,5.4556,7.07160035651,5.67946666667,5.14893333333,7.92426666667,5.23786666667,6.2928,11.61
249.79,5.65533333333,8.47133333333,6.0796,6.11713333333,6.0196,7.58174278075,6.16246666667,5.54806666667,8.5626,5.77235833333,6.83573333333,12.0748
250.17,5.67616666667,8.53775,6.0001,6.07493333333,5.873,7.47396862745,6.05746666667,5.58056666667,8.83200000001,5.7107,6.94166666667,12.1114
250.54,6.29856666667,9.18858333333,6.63503333333,6.7486,6.47326666667,7.88662299465,6.544,6.08856666666,9.50733333332,6.340425,7.5814,12.7012
250.92,6.87143333333,10.0364166667,7.20816666667,7.3676,6.99753333333,8.28341354724,7.1432,6.59176666667,10.0336,6.937425,8.0566,13.0340666667
251.29,7.25776666667,10.6219166667,7.63123333333,7.6272,7.55766666667,8.66245900178,7.73806666667,7.02386666667,10.4884666667,7.46930833333,8.40713333334,13.2102
251.66,7.399,10.9946666667,8.10169999999,7.90673333333,7.65726666667,8.79027005348,7.77146666667,7.27406666667,10.5397333333,7.67239166667,8.69833333333,13.0202
252.04,7.2053,11.0101666667,7.82823333333,7.42373333334,6.92633333333,8.38948948306,7.42806666667,6.93913333333,9.85953333332,7.16741666667,8.28906666667,12.4032
252.41,7.2083,11.0194166667,7.87763333333,7.44166666667,6.6534,8.27955187166,7.47686666667,6.6865,9.83266666667,6.9759,8.29146666667,12.2808
252.79,6.73383333333,10.3705,7.39413333333,6.91726666667,5.91013333333,7.68460374331,6.92206666667,6.10483333333,9.32626666667,6.37300833333,7.88893333333,11.6544666667
253.16,6.41996666667,9.89166666666,6.75806666667,6.47026666667,5.23293333333,6.96780552585,6.3654,5.6759,8.85839999999,5.86813333333,7.35166666667,11.2008666667
253.54,6.79366666667,10.15825,6.93253333333,6.67126666667,5.43313333333,7.23092263815,6.6528,5.9021,9.20766666665,6.166075,7.51226666667,11.5731333333
253.91,6.5443,9.69166666668,6.5913,6.24806666667,5.09066666667,6.80026060606,6.502,5.73263333333,8.99553333333,5.85684166667,7.33,11.1549333333
254.28,6.7562,9.86233333334,7.0462,6.45386666667,5.4774,7.15659073084,6.70046666667,5.77473333333,9.26286666665,6.095475,7.6192,11.3608666667
254.66,6.17743333333,9.40541666666,6.77203333333,5.88906666667,4.9962,6.86338983957,6.27546666667,5.2822,8.79840000001,5.53850833333,6.94253333333,10.8202666667
255.03,5.76286666667,8.95808333332,6.539,5.32153333333,4.6624,6.40562174688,5.96486666667,4.85106666667,8.50613333332,5.19983333333,6.5976,10.5688
255.41,6.66936666667,10.032,7.8397,6.05653333334,5.22473333333,7.14573547237,6.60006666666,5.8568,9.32886666667,6.20616666667,7.5208,11.4419333333
255.78,7.54833333333,10.5869166667,8.67173333333,6.93633333333,6.11626666667,7.88219037433,7.44179999999,6.60776666667,10.3174,7.13913333333,8.28986666667,12.575
256.15,7.21983333333,10.0795833333,8.43533333334,6.77286666667,6.20286666666,7.48708484849,7.27579999999,6.33413333333,10.0530666667,7.16831666667,7.9854,12.3833333333
256.53,6.73373333333,9.52091666667,8.10003333334,6.19733333333,5.85073333333,7.06648877005,6.92913333333,5.8871,9.70659999999,6.91609166667,7.35946666667,11.9363333333
256.90,6.3545,9.17341666667,7.23543333333,5.59786666667,5.4234,6.71323262032,6.38086666667,5.328,9.23813333333,6.57869166667,6.7724,11.4127333333
257.28,6.17243333333,9.09650000001,6.96693333333,5.77526666667,5.3876,6.62589643494,6.25006666667,5.11146666667,9.29753333333,6.431025,6.65206666667,11.1433333333
257.65,5.47286666667,8.48441666667,6.05766666666,5.49226666667,4.9526,6.05212317291,5.77713333333,4.63513333333,8.70466666667,5.902025,6.18313333333,10.5311333333
258.02,5.1696,8.11891666667,5.768,5.38406666667,4.6458,5.95408752228,5.5108,4.41273333333,8.29606666667,5.61650833333,5.9658,10.2983333333
258.40,4.933,7.91875,5.51196666667,5.41,4.5422,5.75306595365,5.55346666667,4.3094,8.06066666667,5.42633333334,5.68113333333,10.1881333333
258.77,4.82246666667,7.64716666667,5.2541,5.20413333333,4.32653333333,5.57281515152,5.41586666667,4.10496666667,7.78673333333,5.22343333333,5.66386666667,10.0348666667
259.15,4.72293333333,7.55183333333,5.10526666667,5.04793333333,4.14886666667,5.55599251337,5.23953333333,3.96453333333,7.63786666667,5.02739166667,5.653,9.88166666667
259.52,4.6692,7.485,4.87966666667,5.1316,4.18866666667,5.57880766488,5.28193333333,3.93683333333,7.60513333333,4.88183333333,5.628,9.80979999999
259.89,4.78863333333,7.55108333333,4.86233333333,5.2296,4.34126666667,5.63927878788,5.46873333333,3.98553333333,7.6554,4.893875,5.70146666667,9.82079999999
260.27,4.70733333333,7.4735,4.7278,5.14186666667,4.17513333333,5.59139893048,5.39613333333,3.9553,7.65833333333,4.69239166667,5.65426666667,9.78820000001
260.64,4.6986,7.51583333333,4.6594,5.1132,4.04673333333,5.51712335116,5.34866666667,3.95626666667,7.67086666667,4.66441666667,5.6706,9.78973333332
261.01,4.87386666667,7.7485,4.968,5.32686666667,4.263,5.62682477718,5.58693333333,4.246,7.9044,4.81424166667,5.851,10.0259333333
261.39,4.959,7.73325,5.0369,5.3176,4.39586666667,5.64829215686,5.74493333333,4.37553333334,7.97933333333,4.88406666667,5.9678,10.1752666667
261.76,5.00163333333,7.60791666666,5.15706666667,5.28446666667,4.33873333333,5.66020516934,5.70633333333,4.3731,7.96533333333,4.84049166667,6.00906666667,10.2266
262.13,5.28886666667,7.97841666666,5.42533333333,5.57493333333,4.69026666667,5.91250231729,6.08993333333,4.68153333333,8.291,5.09276666667,6.24626666667,10.6305333334
262.51,5.49436666667,8.09858333333,5.45423333333,5.62293333333,4.7718,6.04580374332,6.28633333333,4.8609,8.47133333333,5.215425,6.57186666667,10.8368666667
262.88,5.81926666667,8.38866666667,5.59426666667,5.92213333333,4.9382,6.28025311943,6.46613333333,5.10223333333,8.81406666667,5.42526666667,6.85666666667,11.1024
263.25,6.5216,9.00941666667,6.15273333333,6.6922,5.5252,6.85874153298,7.10213333333,5.6833,9.55886666667,5.93900833333,7.4922,11.7876
263.63,6.52953333333,8.88291666667,6.27676666667,6.51086666667,5.47553333333,6.8894741533,7.125,5.60656666667,9.58213333334,5.8539,7.41186666667,11.8832
264.00,6.1591,8.493,6.00786666667,5.93046666667,5.04626666667,6.50268467023,6.78093333333,5.2883,9.215,5.55015,6.93226666667,11.5077333333
264.37,6.6008,8.824,6.49996666667,6.29493333333,5.5098,6.88015579323,7.15993333333,5.49056666667,9.62326666666,6.10341666667,7.3406,11.7214
264.75,6.8766,9.10091666667,6.7972,6.5396,6.0244,7.19127433155,7.49593333333,5.79136666667,9.84273333335,6.24534166667,7.76073333333,12.01
265.12,6.7867,8.95091666666,6.7001,6.3916,5.99626666667,7.23659019608,7.3724,5.5567,9.67360000001,6.15813333333,7.65153333333,11.9286666667
265.49,7.14476666667,9.39875,6.98026666667,6.60433333333,6.18853333333,7.64620695187,7.59173333334,5.8508,9.91686666666,6.37908333333,7.8516,11.9543333333
265.87,7.4277,9.70908333333,7.21356666667,6.9476,6.48606666667,7.86944367201,7.9946,6.39406666667,10.0954,6.65496666667,8.1318,12.0824
266.24,7.1837,9.45958333333,7.02946666667,6.77346666667,6.161,7.60526024956,7.72006666667,6.25993333333,9.6938,6.43126666667,7.9208,11.7711333333
266.61,6.83916666667,9.19991666667,6.67926666667,6.43433333333,5.8198,7.37978003565,7.26906666667,6.00153333333,9.28966666667,6.09348333333,7.4542,11.3788
266.98,6.3563,8.87983333334,6.448,6.13753333333,5.64526666667,7.21916470588,6.9816,5.89756666667,9.012,5.8764,7.0734,11.1742
267.36,5.66146666667,8.16625,5.70883333333,5.44913333333,5.07793333333,6.61009518716,6.3162,5.2457,8.2702,5.38630833333,6.4142,10.5924666667
267.73,5.51926666667,8.02516666667,5.4163,5.43073333333,4.8594,6.23462049911,6.1068,4.99993333333,8.09686666667,5.34356666667,6.21986666667,10.3598666667
268.10,5.223,7.83241666667,5.13773333333,5.40786666667,4.64906666667,6.15273957219,5.8028,4.7754,7.87153333333,5.10551666667,6.05286666667,10.2131333333
268.48,4.69456666667,7.58725,4.60873333333,4.99726666667,4.20886666667,5.78535632798,5.23653333333,4.4187,7.28886666667,4.57198333333,5.5236,9.8058
268.85,4.1158,7.00358333333,4.00996666667,4.49166666667,3.59226666667,5.19278502674,4.54753333334,3.7233,6.59986666667,4.01775833333,4.7896,9.08093333333
269.22,3.84543333333,6.68258333333,3.70663333333,4.2036,3.25373333333,4.88241568628,4.3218,3.4404,6.3042,3.71015833334,4.51113333333,8.68473333333
269.59,3.29163333333,6.1145,3.18653333333,3.63626666667,2.8148,4.39977754011,3.84913333333,2.90493333333,5.85313333333,3.23655833333,4.09146666667,8.38526666667
269.97,2.8761,5.70641666667,2.68456666666,3.18793333333,2.4662,3.97909269162,3.3016,2.4121,5.43226666667,2.875625,3.66393333333,8.03333333333
270.34,2.66873333333,5.42658333333,2.50753333333,3.0252,2.38246666667,3.80797932264,3.06153333333,2.1278,5.12673333333,2.6917,3.4074,7.73306666667
270.71,3.03263333333,5.69166666667,2.94846666667,3.48933333333,2.80253333334,4.07488181818,3.4616,2.49053333334,5.40133333333,3.11860833333,3.8062,8.05033333333
271.09,3.77676666667,6.27266666667,3.6225,4.0492,3.42253333333,4.56120802139,4.143,3.07056666667,5.89526666667,3.63674166667,4.47326666667,8.5152
271.46,3.95716666667,6.51825,4.04976666667,4.31386666667,3.5984,4.80010623886,4.30666666667,3.31813333333,6.1084,3.78514166667,4.58106666667,8.60893333333
271.83,3.987,6.53966666667,4.20346666667,4.34793333333,3.63506666667,5.0050026738,4.2638,3.38346666667,6.136,3.75218333333,4.64186666667,8.57993333333
272.20,4.1385,6.63266666667,4.4151,4.3114,3.79173333334,4.97861960784,4.38046666667,3.48723333333,6.28753333333,3.91015833333,4.6616,8.64286666667
272.58,4.314,6.62391666667,4.66796666667,4.42473333333,3.901,5.06167433155,4.62413333333,3.60603333333,6.52426666667,4.09871666667,4.86093333333,8.7794
272.95,4.35846666667,6.74316666667,4.8116,4.50146666667,4.07453333333,5.19244688057,4.818,3.85126666667,6.5778,4.21525833333,5.13226666667,8.9446
273.32,4.2365,6.5935,4.9055,4.53006666667,4.13506666667,5.20789358289,4.7674,3.888,6.5544,4.172825,5.23133333333,8.95
273.69,4.45813333333,6.79133333333,5.2052,4.81646666667,4.39313333333,5.37366470588,4.9794,4.15963333333,6.773,4.37621666667,5.39853333333,8.95766666667
274.06,4.348,6.87425,5.20233333333,4.8078,4.30153333333,5.35086595365,4.91393333333,4.01416666667,6.69533333333,4.26150833333,5.2872,8.81293333333
274.44,4.50836666667,7.04266666667,5.38056666667,4.8574,4.30073333333,5.52240499109,4.94266666667,4.0999,6.95173333333,4.35699166667,5.34446666667,8.91799999999
274.81,4.582,7.30125,5.5426,4.98786666667,4.5222,5.83509411765,5.0432,4.18203333333,7.22006666667,4.47414166667,5.4376,9.08333333333
275.18,4.0946,6.9495,5.1615,4.61153333333,4.0174,5.54547967915,4.652,3.77406666667,6.81873333333,4.05033333333,5.00126666667,8.59346666666
275.55,4.02466666667,6.89216666667,5.0992,4.53953333333,3.92066666667,5.51230409982,4.76426666667,3.8724,6.727,4.03798333333,5.03266666667,8.46026666667
275.93,4.14976666667,7.04033333333,5.1188,4.6348,4.1004,5.60764081996,5.06333333333,4.21126666667,6.86846666667,4.26198333333,5.23586666667,8.6172
276.30,4.04116666666,6.874,4.948,4.60473333333,3.9508,5.58531354724,4.8778,4.20006666667,6.73946666667,4.02995833334,5.1636,8.45533333334
276.67,3.90713333333,6.7815,4.81976666667,4.51393333333,3.90706666667,5.50582941176,4.78293333333,4.11646666667,6.5804,3.82685833333,5.04953333333,8.299
277.04,4.07643333333,6.9065,4.99556666667,4.6354,3.95933333333,5.55496862745,4.92093333333,4.14436666667,6.76193333333,3.89701666667,4.95946666667,8.39953333333
277.41,4.26933333333,7.10058333333,5.096,4.81773333333,4.053,5.696442959,5.16273333333,4.3042,6.8598,4.237575,5.0082,8.56446666667
277.79,4.20023333333,7.06383333333,5.03646666667,4.85053333333,3.958,5.71333065954,5.1122,4.22206666667,6.72566666667,4.23941666667,4.90166666667,8.62126666667
278.16,4.5706,7.31091666667,5.32203333333,5.0742,4.22793333333,5.97873547237,5.42426666667,4.57566666666,7.06526666667,4.57541666667,5.34506666667,8.84460000001
278.53,4.5946,7.3945,5.23806666667,5.12366666667,4.36493333333,5.99587076649,5.56526666667,4.73286666667,7.182,4.662375,5.49166666667,8.8922
278.90,4.38636666667,6.89883333333,4.89213333333,4.71173333333,3.90473333333,5.47607058824,5.1836,4.3587,6.80786666667,4.26039166667,5.0852,8.42733333333
279.27,4.5915,6.99825,5.00446666667,4.83806666667,4.17013333333,5.53275294118,5.35833333333,4.51543333333,6.92446666667,4.40395833333,5.16566666667,8.69286666666
279.64,4.54033333333,6.90783333333,4.7983,4.83533333333,4.22066666667,5.40127611408,5.14846666666,4.43666666667,6.74086666667,4.26390833333,5.15873333333,8.79926666667
280.02,3.99456666667,6.42141666667,4.30896666667,4.37706666667,3.7584,4.90212727273,4.5354,3.67793333333,6.17453333334,3.68466666666,4.628,8.3522
280.39,4.18863333333,6.62833333333,4.55886666667,4.53126666667,3.95486666667,5.04309233512,4.72366666667,3.8126,6.25393333333,3.960575,4.9276,8.54326666667
280.76,4.24023333333,6.6055,4.52876666667,4.5136,3.94586666667,4.96009001783,4.66373333333,3.80753333333,6.23733333333,3.95635833333,4.9568,8.56133333333
281.13,4.50643333333,6.73733333333,4.62793333333,4.78166666667,4.1778,5.30950909091,4.81286666667,3.98296666667,6.5352,4.24935,5.25173333333,8.8704
281.50,4.5332,6.74925,4.5179,4.69506666666,4.156,5.23409108734,4.7342,3.88873333333,6.61,4.16723333333,5.25806666667,8.78386666667
281.87,4.46613333333,6.63466666666,4.44373333333,4.6272,4.16,5.20799144385,4.70826666667,3.8848,6.61333333333,4.06106666667,5.3184,8.83626666667
282.25,4.43626666667,6.563,4.40693333333,4.60466666667,4.21326666667,5.26498912656,4.7548,3.95396666667,6.6294,4.023775,5.317,8.90146666667
282.62,4.43326666667,6.54791666666,4.52196666667,4.73006666667,4.2812,5.3176657754,4.7464,3.9699,6.56673333333,4.02223333333,5.39333333333,8.9338
282.99,4.45206666667,6.66175,4.5723,4.89433333333,4.41933333333,5.43412531194,4.8922,4.14803333333,6.66266666667,4.11615833333,5.46446666667,9.04326666667
283.36,4.18523333333,6.43833333333,4.36856666667,4.82113333333,4.22986666667,5.27558538324,4.63506666667,3.9295,6.52313333333,3.994925,5.36973333333,8.89986666667
283.73,4.28713333333,6.57083333333,4.4427,4.78933333333,4.2334,5.37878146168,4.73846666667,3.96663333333,6.73833333333,4.21415833333,5.4322,8.93786666667
284.10,4.43193333333,6.76425,4.5111,4.89126666667,4.23826666667,5.4704057041,4.8786,4.13,6.8358,4.38108333333,5.53693333333,8.92953333333
284.47,4.16773333333,6.5475,4.15,4.68993333333,3.91053333333,5.2529345811,4.70426666667,3.8653,6.695,4.11040833333,5.2326,8.68973333333
284.85,4.05153333333,6.50758333333,4.15983333333,4.61593333333,3.8456,5.28167486631,4.71093333333,3.7763,6.703,4.11021666667,5.128,8.5826
285.22,3.79533333333,6.24591666667,3.98136666667,4.30286666667,3.6192,5.01734420677,4.4788,3.57023333333,6.51606666667,3.84926666667,4.86306666667,8.21486666667
285.59,3.80026666667,6.26833333333,4.0015,4.37153333333,3.69826666667,5.10642121212,4.55026666667,3.6557,6.548,3.8632,4.92113333333,8.25693333333
285.96,3.89926666667,6.40891666667,4.0999,4.4346,3.79633333333,5.10552139037,4.62213333333,3.66313333333,6.65033333333,3.98406666667,4.94113333333,8.2078
