wavelength,Back_PooHypf,Belly_PooHypf,Breast_PooHypf,Crissum_PooHypf,Crown_PooHypf,DorTail_PooHypf,Patch10_PooHypf,Patch11_PooHypf,Patch12_PooHypf,Rump_PooHypf,Throat_PooHypf,WingTip_PooHypf
361.29,8.93266666668,12.472,8.13608333333,7.123,4.47558333333,5.30483333333,13.1378333333,4.16244444444,23.5096666666,6.16423809524,17.555,7.84358333334
361.66,9.11583333332,12.603875,8.34008333334,7.34016666667,4.61666666667,5.42,13.404,4.368,23.68975,6.33348809524,17.7538333333,8.05858333334
362.02,9.36816666666,12.8253333333,8.49379166667,7.50691666667,4.7745,5.59616666666,13.6355,4.58633333333,23.8748333334,6.52153571429,17.9445833333,8.19841666666
362.39,9.37875,12.9422916667,8.47745833333,7.53258333334,4.7905,5.61616666667,13.678,4.59688888889,23.9313333334,6.55961904762,18.038625,8.18741666666
362.75,9.28816666666,12.96725,8.4625,7.51008333334,4.73425,5.59866666667,13.66175,4.64933333333,23.8953333333,6.58203571429,17.996125,8.15583333333
363.11,9.23508333333,13.0437916666,8.54245833333,7.56366666667,4.72591666667,5.62425,13.7434166667,4.68288888889,23.9691666667,6.60535714286,18.012,8.16166666667
363.48,9.28733333332,13.1564166667,8.63554166667,7.65641666666,4.778,5.702,13.8283333333,4.74544444445,24.059,6.66226190476,18.0219583333,8.18125000001
363.84,9.24908333333,13.1119583333,8.57404166667,7.62525000001,4.70558333333,5.66483333333,13.91375,4.70577777778,24.05675,6.61345238095,17.9773333333,8.12591666667
364.20,9.14650000001,12.943375,8.48591666667,7.58791666667,4.57975,5.56975,13.8245833334,4.595,23.91225,6.48013095238,17.803375,8.00266666667
364.57,9.21341666667,13.0403333333,8.57975,7.68333333334,4.63725,5.60083333333,13.9155,4.67377777778,23.9663333333,6.55590476191,17.8670833333,8.01941666667
364.93,9.28574999999,13.1918333334,8.592625,7.79000000001,4.73675,5.66541666667,14.0675833333,4.75133333333,24.0785,6.60567857143,18.0150416666,8.08966666667
365.29,9.15583333333,13.146,8.462625,7.65858333332,4.63283333333,5.4795,13.99425,4.60311111111,24.0173333333,6.49133333333,17.91825,7.94016666668
365.66,9.04208333334,13.1375833333,8.34404166666,7.56124999999,4.58933333333,5.38816666667,13.9531666666,4.49877777778,23.95225,6.36841666667,17.8539583333,7.79816666666
366.02,8.79874999999,12.9810416667,8.1655,7.41258333334,4.40958333334,5.27475,13.817,4.27177777778,23.8579166667,6.22511904762,17.7984166667,7.64124999999
366.38,8.72108333334,12.9420833334,8.11979166667,7.31524999999,4.27858333333,5.19508333333,13.8033333333,4.18022222222,23.8885,6.13884523809,17.7365416667,7.58591666666
366.75,8.678,12.903625,8.04133333334,7.26916666666,4.28383333333,5.16783333333,13.8186666666,4.08322222222,23.9035833333,6.07889285714,17.7458333333,7.53158333332
367.11,8.70716666667,12.878125,7.97020833333,7.28275,4.31125,5.15725,13.8551666667,4.044,23.8551666667,6.03051190476,17.78325,7.454
367.47,8.67641666667,12.76175,7.88104166667,7.21691666667,4.25266666667,5.08266666667,13.8148333334,3.93,23.893,5.96825,17.8222916667,7.43199999999
367.84,8.62241666668,12.7894583333,7.88370833333,7.24366666667,4.26483333333,5.09275,13.7960833333,3.88222222222,23.8495,5.98564285714,17.8496666667,7.38650000001
368.20,8.77908333332,13.0311666667,8.017375,7.32916666666,4.41316666667,5.17083333333,13.9720833333,3.96922222222,24.0926666667,6.13089285714,18.0402083333,7.48491666667
368.56,8.74624999999,13.0030416666,7.96066666667,7.30158333333,4.3915,5.14758333333,13.9889166666,3.94333333333,24.1204166667,6.11704761905,18.0245416667,7.40000000001
368.93,8.65641666666,12.8529583333,7.930375,7.25033333333,4.26825,5.02225,13.9083333333,3.87822222222,24.0978333333,6.07241666667,18.002,7.26925000001
369.29,8.91283333333,13.045125,8.188625,7.48766666668,4.3975,5.241,14.1190833333,4.13144444444,24.2848333333,6.28584523809,18.185625,7.46558333334
369.65,8.92125,13.1204166667,8.203875,7.47716666667,4.42358333333,5.264,14.1174166667,4.10933333333,24.2643333333,6.30172619047,18.2331666667,7.44808333334
370.01,9.10433333333,13.285,8.42575,7.64449999999,4.60416666666,5.30658333334,14.2308333333,4.26466666667,24.5065833334,6.44505952381,18.41725,7.5405
370.38,9.22583333334,13.418125,8.53329166667,7.80691666667,4.75933333333,5.38975,14.4005833333,4.406,24.5765,6.57226190476,18.5985,7.66591666667
370.74,9.34275000001,13.509375,8.68104166668,7.86266666667,4.82433333333,5.44241666667,14.4456666667,4.447,24.6574166667,6.58386904762,18.63825,7.73374999999
371.10,9.37433333333,13.625625,8.72670833333,7.88041666667,4.798,5.46075,14.4951666667,4.41788888889,24.745,6.61805952381,18.6571666667,7.77650000001
371.46,9.3305,13.6892916667,8.710875,7.88675,4.75425,5.46616666667,14.57625,4.44766666667,24.7426666666,6.62984523809,18.7034583333,7.76266666666
371.83,9.29783333333,13.7324583333,8.722,7.88991666667,4.78708333333,5.47941666667,14.6589166667,4.54522222222,24.7968333333,6.66627380953,18.7850833334,7.82333333332
372.19,9.27050000001,13.7894583333,8.77570833333,7.94666666667,4.8455,5.54766666667,14.74825,4.64511111111,24.8149166667,6.71859523809,18.851125,7.87650000001
372.55,9.424,14.0551666667,8.95933333334,8.118,5.04991666667,5.73658333333,14.9414166667,4.82377777778,25.005,6.88553571428,19.0307083333,8.04033333334
372.92,9.57566666666,14.2695,9.10625000001,8.20208333334,5.19825,5.8735,15.14625,4.90244444444,25.2165,6.98419047619,19.1417916667,8.15383333333
373.28,9.42625000001,14.249125,8.97191666667,8.08408333334,5.1325,5.74766666667,15.1383333333,4.75311111111,25.1361666667,6.86108333334,19.085875,8.08025000001
373.64,9.60799999999,14.340375,9.09541666666,8.29991666667,5.23083333333,5.81725,15.3314166667,4.90422222222,25.3114166667,6.96978571428,19.237125,8.19033333333
374.00,9.56366666668,14.3915,9.02400000001,8.33733333333,5.17491666667,5.8265,15.43925,4.85188888889,25.2138333333,6.96672619047,19.23025,8.19824999999
374.37,9.596,14.4826666667,9.0515,8.37708333333,5.16658333333,5.83716666667,15.5155833333,4.85788888889,25.2734166667,6.99817857143,19.2815416667,8.24533333333
374.73,9.62475000001,14.5355833334,9.06241666667,8.43508333334,5.15133333333,5.79233333333,15.6298333333,4.89644444444,25.2990833333,7.04503571428,19.3845,8.24958333334
375.09,9.64908333333,14.609,9.15441666666,8.53458333334,5.23091666667,5.78108333333,15.75225,4.946,25.3395833333,7.07840476191,19.4646666667,8.32091666666
375.45,9.72491666668,14.7194166666,9.24591666668,8.63733333332,5.28083333333,5.80866666667,15.8626666667,4.99544444444,25.4625833333,7.13014285714,19.5812916667,8.35483333334
375.81,9.85066666668,14.8869166667,9.34783333332,8.69649999999,5.336,5.80775,15.9393333333,5.00877777778,25.5711666667,7.14304761905,19.6872916667,8.42166666667
376.18,9.87908333334,14.88825,9.31154166667,8.67866666666,5.27841666667,5.76058333334,15.9894166667,4.93466666666,25.58325,7.10613095238,19.720375,8.35741666666
376.54,9.91275,14.902125,9.36808333333,8.73933333334,5.21808333333,5.73383333334,16.1221666667,4.931,25.6525833333,7.12404761905,19.7883333333,8.37108333333
376.90,9.85916666667,14.8760833333,9.31179166667,8.79441666667,5.20891666667,5.68466666667,16.0855,4.95433333333,25.593,7.09122619048,19.7580416667,8.34175000001
377.26,9.94416666667,14.8930833333,9.35266666667,8.86424999999,5.22075,5.69891666667,16.1296666667,5.01533333333,25.6270833334,7.13698809524,19.8624583333,8.32066666668
377.63,9.87458333332,14.9054583333,9.29866666666,8.79658333334,5.19525,5.65166666667,16.1278333334,4.95511111111,25.5796666666,7.09738095238,19.8015416666,8.28433333332
377.99,9.82708333333,14.9005,9.31387500001,8.76849999999,5.17308333334,5.56866666666,16.1009166667,4.90466666667,25.54675,7.05076190476,19.8149166667,8.22725000001
378.35,9.72166666668,14.833625,9.22791666666,8.69708333334,5.12133333333,5.473,16.0566666666,4.82966666667,25.5276666667,6.96751190476,19.7967916667,8.14258333332
378.71,9.69124999999,14.8597916667,9.20437499999,8.69999999999,5.10508333334,5.466,16.0824166667,4.79422222222,25.58675,6.94628571428,19.8318333334,8.07749999999
379.07,9.81283333334,14.9858333333,9.31425,8.80866666667,5.18383333333,5.58166666667,16.1970833333,4.90466666667,25.7379166667,7.07819047619,19.9835,8.12524999999
379.44,9.898,15.1185416667,9.45487499999,8.90666666666,5.29175,5.66058333333,16.3266666666,4.98555555556,25.7883333333,7.15257142857,20.0997083333,8.1825
379.80,9.81275,15.0387916667,9.38370833333,8.90100000001,5.19466666667,5.58783333334,16.2941666666,4.88233333333,25.77775,7.08135714286,20.0689166667,8.06175000001
380.16,9.78291666667,15.0165,9.40183333332,8.93833333334,5.17441666666,5.56191666666,16.2760833333,4.84466666667,25.7764166667,7.07935714286,20.0655416667,8.03308333334
380.52,9.67216666666,14.9584583333,9.30629166667,8.86233333333,5.11575,5.46175,16.2135,4.792,25.7648333333,6.98089285714,20.0759583333,7.91308333332
380.88,9.68950000001,15.116,9.376875,8.862,5.09275,5.45433333333,16.28675,4.792,25.81175,7.00877380952,20.1690416667,7.92058333333
381.24,9.71683333333,15.2029583333,9.43849999999,8.89291666666,5.14658333334,5.49266666667,16.3996666667,4.82477777778,25.9483333333,7.04435714286,20.2410416667,7.97783333334
381.61,9.77908333333,15.290625,9.53525000001,8.94658333333,5.179,5.55125,16.508,4.85844444444,26.0820833333,7.12685714286,20.4335833334,8.00500000001
381.97,9.73333333333,15.28675,9.48704166667,8.89166666667,5.10375,5.5355,16.5446666667,4.814,26.1535833333,7.06115476191,20.488,7.97500000001
382.33,9.85383333332,15.4187083333,9.62675000001,8.98883333333,5.13008333333,5.63466666666,16.6881666667,4.88044444444,26.2441666666,7.16523809524,20.5847083333,8.00941666667
382.69,9.89108333332,15.5525416667,9.71820833333,9.09366666666,5.18291666667,5.66675,16.8709166667,4.94888888889,26.32225,7.27822619047,20.6977916667,8.08725000001
383.05,9.85658333333,15.5124166667,9.62412499999,9.04374999999,5.12375,5.60916666666,16.85025,4.90222222222,26.3025,7.25603571428,20.646,8.01075
383.41,9.81083333333,15.5131666667,9.52516666668,9.00300000001,5.09008333334,5.54733333333,16.8353333333,4.88744444444,26.3436666667,7.267,20.6640833333,7.95883333332
383.77,9.92574999999,15.656625,9.637875,9.06133333334,5.163,5.65041666667,16.94225,4.97255555556,26.4879166667,7.36573809524,20.7379166667,8.00041666668
384.14,10.0258333333,15.807875,9.69566666666,9.14366666667,5.22483333333,5.68708333333,17.06825,5.053,26.6161666667,7.43773809524,20.8655416667,8.07983333333
384.50,10.095,15.8931666666,9.75925,9.20016666667,5.2415,5.72225,17.1264166667,5.04366666667,26.6521666667,7.44985714286,20.8984166667,8.12533333332
384.86,10.2278333333,15.9990833333,9.86741666667,9.38066666666,5.39658333333,5.86958333334,17.3031666667,5.17933333333,26.8086666667,7.57572619047,21.0369166667,8.23716666667
385.22,10.2229166667,16.0262083333,9.85095833334,9.40966666667,5.36858333333,5.82733333333,17.3385,5.12666666667,26.8254166667,7.57978571428,21.0773333333,8.16891666667
385.58,10.2286666667,16.088875,9.86570833332,9.45041666667,5.37908333333,5.81891666667,17.43675,5.18,26.8564166666,7.60272619047,21.0722916667,8.17925000001
385.94,10.2720833333,16.136625,9.86270833333,9.50341666667,5.43533333333,5.791,17.509,5.21111111111,26.8795,7.64169047619,21.09,8.19925
386.30,10.2414166667,16.1329583333,9.80737500001,9.52133333333,5.42325,5.73116666667,17.5085,5.18111111111,26.9605,7.58982142858,21.1188333334,8.16191666666
386.66,10.253,16.1207083334,9.80262500001,9.52725,5.4195,5.74566666667,17.48575,5.16444444444,27.0428333333,7.55654761904,21.147875,8.16599999999
387.03,10.23875,16.174375,9.84029166668,9.58016666666,5.41658333333,5.73025,17.54275,5.129,27.0716666667,7.48513095238,21.2475,8.20625000001
387.39,10.29225,16.2847083334,9.94854166668,9.66583333333,5.424,5.76775,17.6650833334,5.15022222222,27.1675,7.50120238095,21.335375,8.26858333333
387.75,10.3384166667,16.3392083333,10.0145,9.70466666666,5.48358333333,5.76341666667,17.7918333333,5.18222222222,27.249,7.55884523809,21.4837916667,8.34375000001
388.11,10.2319166667,16.311875,9.93491666667,9.61625000001,5.3865,5.68083333334,17.75925,5.05266666666,27.21225,7.43717857143,21.434625,8.24991666668
388.47,10.2878333333,16.468125,9.98979166667,9.69491666667,5.49291666666,5.75341666667,17.9256666667,5.09466666666,27.3533333333,7.52973809525,21.5867083333,8.32266666667
388.83,10.3274166667,16.5289583333,10.0241666667,9.73366666667,5.50325,5.77025,17.9961666666,5.08511111111,27.45225,7.55592857142,21.7017916667,8.36533333334
389.19,10.3726666667,16.6641666667,10.1001666667,9.82350000002,5.576,5.86366666666,18.0908333333,5.17566666667,27.5056666667,7.58867857143,21.7861666667,8.42875
389.55,10.3928333333,16.72975,10.1331666667,9.85150000001,5.55875,5.86025,18.096,5.13888888889,27.5786666667,7.57510714285,21.859875,8.41033333334
389.91,10.50525,16.891625,10.277625,9.96016666668,5.64875,5.94716666667,18.208,5.229,27.6975,7.67442857142,21.9833333334,8.47966666666
390.27,10.50125,16.9272083333,10.3073333333,9.95949999999,5.63333333333,5.93675,18.2729166666,5.18633333333,27.7148333333,7.67354761906,21.9892916667,8.46758333333
390.63,10.5141666667,17.0144166666,10.3237916667,9.97000000001,5.66758333333,5.92933333334,18.3481666667,5.17288888889,27.6949166667,7.68505952381,22.02075,8.48016666668
391.00,10.5629166667,17.0997916667,10.368625,9.99208333334,5.721,5.983,18.4310833333,5.24466666667,27.7568333333,7.75074999999,22.064375,8.46291666667
391.36,10.56925,17.0977083333,10.3181666667,9.97758333333,5.73916666667,5.97741666667,18.4400833333,5.21455555555,27.7325833333,7.72719047618,22.0314166667,8.41158333332
391.72,10.5654166667,17.1607916666,10.2869583333,10.00975,5.72441666667,5.99691666667,18.4923333334,5.20222222222,27.7263333333,7.73646428572,22.057625,8.39383333333
392.08,10.6795,17.3034583334,10.414375,10.1275833333,5.819,6.06425,18.6545,5.30388888889,27.8465,7.83929761904,22.195875,8.47441666667
392.44,10.6624166667,17.2759166667,10.3991666667,10.1073333333,5.74191666667,6.01491666667,18.6130833333,5.26855555556,27.80475,7.80478571429,22.156125,8.41516666668
392.80,10.6216666667,17.308,10.3488333334,10.0525833333,5.7185,5.94675,18.6663333333,5.23155555555,27.7715,7.77574999999,22.1571666667,8.3565
393.16,10.6049166667,17.3120833333,10.324125,10.04175,5.66216666667,5.8755,18.6943333333,5.15088888889,27.7943333334,7.73357142858,22.1737916667,8.35608333333
393.52,10.6331666667,17.3459166667,10.3377916667,10.0881666667,5.71058333333,5.90316666666,18.7918333333,5.17466666667,27.842,7.76966666666,22.2415416667,8.36633333334
393.88,10.6329166667,17.3705833333,10.32275,10.1285,5.68166666667,5.91516666666,18.8738333333,5.16111111111,27.907,7.76979761906,22.2865,8.33974999999
394.24,10.6660833333,17.4512916667,10.3465,10.15925,5.69791666666,5.92708333333,18.951,5.20788888889,27.93875,7.80247619048,22.3875,8.341
394.60,10.69725,17.5314583333,10.3702083333,10.1980833333,5.66908333333,5.90675,19.0100833333,5.24755555556,28.0695,7.82961904763,22.4297916667,8.32391666667
394.96,10.6955,17.5578333333,10.3695833333,10.2205,5.63141666667,5.86891666667,19.0404166667,5.25544444444,28.1158333334,7.82178571429,22.4750416667,8.31741666666
395.32,10.7150833333,17.6085416667,10.374,10.2443333333,5.611,5.853,19.11375,5.29133333334,28.1255,7.84063095239,22.5433333333,8.34275
395.68,10.73325,17.7029583333,10.3793333333,10.2914166667,5.62525,5.82925,19.1955833333,5.32222222222,28.2305833333,7.82713095238,22.576625,8.33491666666
396.04,10.7206666667,17.7210416667,10.3884166667,10.3169166667,5.61966666667,5.84916666667,19.2425,5.35933333333,28.2785,7.86226190476,22.6480416667,8.34616666666
396.40,10.753,17.752375,10.42125,10.35175,5.64458333333,5.86133333333,19.369,5.41166666667,28.3228333334,7.90847619048,22.7150416667,8.39524999999
396.76,10.7964166667,17.8319583333,10.463,10.39725,5.62125,5.89458333333,19.4295833333,5.44288888889,28.4230833334,7.94804761904,22.7419166666,8.39291666667
397.12,10.7530833333,17.8829166667,10.4548333334,10.3735,5.57566666667,5.87291666667,19.4403333334,5.45244444444,28.468,7.94554761904,22.767125,8.34883333334
397.48,10.7435833333,17.8913333333,10.458,10.3714166667,5.52991666667,5.86058333333,19.4123333333,5.43655555556,28.4813333333,7.90798809524,22.761375,8.31708333334
397.84,10.7264166667,17.9654583333,10.4775,10.3871666666,5.51858333333,5.87083333333,19.4756666667,5.45622222222,28.52725,7.90102380953,22.8106666667,8.32341666667
398.20,10.7588333333,18.0366666667,10.521,10.432,5.57258333333,5.925,19.5359166667,5.47211111111,28.5918333333,7.90419047618,22.8673333334,8.35958333334
398.56,10.7593333333,18.0768333333,10.4979166667,10.4818333333,5.58916666666,5.93125,19.54125,5.44277777778,28.5505,7.90015476192,22.9126666667,8.35108333333
398.92,10.8266666667,18.2112083334,10.583875,10.6000833333,5.68858333333,6.03508333333,19.7340833334,5.49555555555,28.6493333334,7.98608333332,23.037625,8.42341666666
399.28,10.8351666667,18.2694166666,10.6340833333,10.6438333333,5.7105,6.06041666666,19.8004166667,5.48511111111,28.7749166667,8.01994047619,23.10025,8.42658333334
399.64,10.8175,18.226875,10.6144583333,10.6281666667,5.6465,6.02225,19.7921666667,5.44044444444,28.69275,8.00435714285,23.0894166667,8.41900000001
400.00,10.8598333333,18.2707916667,10.6195,10.6624166667,5.67908333333,6.01541666666,19.84125,5.42988888889,28.7083333333,7.99485714285,23.0965416667,8.41158333332
400.36,10.8565,18.3347083333,10.625125,10.74,5.69283333333,6.02633333333,19.8746666667,5.43111111111,28.7815833333,8.01713095238,23.18075,8.36641666667
400.72,10.8436666667,18.37875,10.67525,10.7963333333,5.71516666667,5.997,19.9441666667,5.42866666667,28.7525833333,8.02764285713,23.2307916666,8.37733333334
401.08,10.9074166667,18.4091666667,10.7350416667,10.8526666667,5.77866666666,6.04766666667,20.0560833333,5.44244444445,28.8295,8.07220238095,23.2704583333,8.41800000001
401.44,10.953,18.5452916667,10.806375,10.9381666667,5.84475,6.09041666667,20.1998333333,5.48422222222,28.9190833333,8.13848809524,23.3885,8.50283333333
401.80,10.9546666667,18.577625,10.8064583333,10.9075,5.83616666667,6.04525,20.24825,5.43766666667,28.9400833333,8.11741666668,23.4318333333,8.45375000001
402.16,10.9824166667,18.695875,10.849,10.9631666667,5.86633333333,6.06516666667,20.32325,5.48222222222,29.0096666666,8.19861904762,23.5209583333,8.48658333333
402.52,10.9734166667,18.7692083333,10.889125,10.9605,5.86608333333,6.05316666667,20.4185833333,5.495,29.0759166667,8.21272619047,23.6080833333,8.50616666666
402.88,10.9935833333,18.8446666667,10.9288333333,10.9729166667,5.86375,6.03633333333,20.4796666666,5.51888888889,29.1253333333,8.23105952381,23.6065833333,8.49825
403.24,11.0018333333,18.8949583333,10.9381666667,11.0081666667,5.85941666667,6.01775,20.5359166667,5.51988888889,29.1609166667,8.23384523809,23.6503333333,8.47158333333
