wavelength,Back_TanCyof,Belly_TanCyof,Breast_TanCyof,Crissum_TanCyof,Crown_TanCyof,DorTail_TanCyof,Patch10_TanCyof,Patch11_TanCyof,Patch12_TanCyof,Patch13_TanCyof,Rump_TanCyof,Throat_TanCyof,WingTip_TanCyof
630.93,10.7564444444,50.4242222222,34.3634444444,38.6885555556,5.00855555556,9.69077777777,12.9887777778,33.0035555556,34.1301111111,7.14288888889,38.9086666667,33.5583333333,9.72177777779
631.26,10.807,50.4744444444,34.3161111111,38.793,5.05877777778,9.80544444443,13.0168888889,32.9318888889,34.079,7.22533333333,38.8447777778,33.5037777778,9.80388888889
631.60,10.8365555555,50.473,34.2044444444,38.826,5.078,9.82833333332,12.9942222222,32.8035555555,33.923,7.19644444445,38.6564444445,33.4598888889,9.8301111111
631.93,10.9094444444,50.6987777778,34.2364444444,38.9618888889,5.1,9.86600000001,12.9827777778,32.7963333333,33.888,7.21044444444,38.6521111111,33.4856666667,9.86444444443
632.26,10.8811111111,50.6505555555,34.1175555555,38.9628888889,5.055,9.81655555555,12.892,32.6474444444,33.6738888889,7.16488888889,38.4697777778,33.375,9.81744444443
632.59,10.8111111111,50.5041111111,33.9138888889,38.8471111111,5.02211111111,9.78266666668,12.8067777778,32.4695555556,33.4833333333,7.15688888889,38.2315555556,33.1917777778,9.78111111111
632.92,10.7668888889,50.5906666667,33.7953333333,38.8444444445,4.99266666667,9.72466666666,12.7977777778,32.3871111111,33.382,7.10944444445,38.0892222222,33.1714444444,9.78266666668
633.26,10.6952222222,50.4331111111,33.5772222222,38.7138888889,4.89111111111,9.65555555557,12.6438888889,32.1323333333,33.1451111111,6.95555555555,37.8144444445,32.9442222222,9.70022222221
633.59,10.549,50.4296666667,33.4307777778,38.6883333333,4.72955555555,9.53355555556,12.5014444445,31.9748888889,32.965,6.79411111111,37.6131111111,32.896,9.58933333332
633.92,10.4536666667,50.3805555555,33.235,38.5943333333,4.663,9.51033333334,12.4206666667,31.7751111111,32.7927777778,6.69455555555,37.3751111111,32.7406666667,9.52255555557
634.25,10.412,50.434,33.1203333333,38.5647777778,4.61788888889,9.5151111111,12.333,31.6222222222,32.6422222222,6.626,37.1901111111,32.6747777778,9.50088888889
634.58,10.3805555555,50.3971111111,32.9711111111,38.5757777778,4.58922222222,9.49688888889,12.2966666667,31.438,32.4777777778,6.604,36.9772222222,32.5916666666,9.49144444444
634.91,10.3166666667,50.23,32.7404444445,38.4522222222,4.58288888889,9.42522222223,12.2218888889,31.2157777778,32.2302222222,6.54777777778,36.6838888889,32.373,9.41655555555
635.25,10.3091111111,50.2841111111,32.6951111111,38.5144444445,4.59344444444,9.39744444444,12.1658888889,31.1313333333,32.1526666667,6.56266666667,36.5725555556,32.3292222222,9.403
635.58,10.2176666667,50.1895555556,32.5224444444,38.4478888889,4.53733333334,9.33944444444,12.074,30.915,32.0012222222,6.50811111111,36.3608888889,32.2044444444,9.37722222223
635.91,10.2244444445,50.264,32.436,38.483,4.57266666667,9.38033333333,12.0661111111,30.8398888889,31.9561111111,6.53588888889,36.2434444444,32.1418888889,9.40077777779
636.24,10.3287777778,50.4418888889,32.5015555556,38.6821111111,4.68811111111,9.49666666667,12.1434444444,30.8432222222,32.0026666667,6.61088888889,36.2216666667,32.2268888889,9.52544444443
636.57,10.3321111111,50.3818888889,32.4681111111,38.7251111111,4.71633333333,9.553,12.0957777778,30.7544444445,31.8947777778,6.66811111111,36.0976666667,32.1221111111,9.54533333334
636.90,10.3852222222,50.4674444445,32.4512222222,38.7721111111,4.81888888889,9.63566666667,12.1503333333,30.7243333333,31.8323333333,6.76844444444,36.0493333333,32.1064444445,9.61599999999
637.23,10.4838888889,50.6136666667,32.4276666667,38.8758888889,4.93666666667,9.6978888889,12.1814444444,30.7223333334,31.8347777778,6.87566666667,36.027,32.0518888889,9.72188888889
637.56,10.5398888889,50.7516666667,32.4807777778,39.0115555556,5.01933333333,9.72944444443,12.1896666667,30.7443333333,31.8254444444,6.94677777778,36.0932222222,32.098,9.82577777777
637.90,10.5582222222,50.7655555556,32.4278888889,39.0641111111,5.07933333333,9.76666666667,12.2524444444,30.724,31.748,6.96266666667,35.9676666667,32.0296666667,9.89877777779
638.23,10.6505555556,50.8235555555,32.3851111111,39.1025555556,5.14388888889,9.80488888889,12.267,30.6867777778,31.7221111111,6.97744444444,35.8684444444,31.9911111111,9.992
638.56,10.7271111111,51.11,32.4725555556,39.3137777778,5.246,9.90733333333,12.3532222222,30.7263333333,31.7902222222,7.03166666667,35.9285555556,32.1074444444,10.0856666667
638.89,10.7695555556,51.1504444444,32.4047777778,39.3226666667,5.33288888889,10.0166666667,12.4333333333,30.7462222222,31.7463333333,7.09566666667,35.8784444445,32.0418888889,10.189
639.22,10.8083333334,51.151,32.2888888889,39.3155555556,5.38366666667,10.0582222222,12.4225555556,30.6175555556,31.5898888889,7.14644444444,35.7183333333,31.8916666667,10.2372222222
639.55,10.7738888889,51.1057777778,32.2141111111,39.3012222222,5.37188888889,10.0905555556,12.4234444444,30.448,31.4078888889,7.153,35.5438888889,31.8228888889,10.2755555555
639.88,10.7384444445,51.1463333333,32.2247777778,39.3426666667,5.37811111111,10.1036666667,12.429,30.395,31.2997777778,7.18822222222,35.462,31.7742222222,10.3253333333
640.21,10.6501111111,51.1951111111,32.1333333333,39.3536666667,5.37077777778,10.0444444444,12.3568888889,30.2185555556,31.1871111111,7.14744444444,35.3221111111,31.7006666667,10.3175555556
640.54,10.5796666667,51.2132222222,32.0323333333,39.3788888889,5.35166666667,9.98433333332,12.3258888889,30.1514444445,31.0634444444,7.091,35.1336666667,31.6803333333,10.3023333333
640.87,10.589,51.1187777778,31.9174444444,39.3693333333,5.35066666667,10.0222222222,12.314,30.039,30.8938888889,7.08933333333,34.9712222222,31.64,10.3163333334
641.20,10.5905555556,51.142,31.8386666666,39.3933333333,5.32877777778,10.0807777778,12.3301111111,29.856,30.7402222222,7.07933333333,34.7971111111,31.5347777778,10.2728888889
641.53,10.4573333333,50.9945555556,31.5651111111,39.2113333333,5.16677777778,9.96044444447,12.167,29.5983333333,30.4628888889,7.01666666667,34.5636666667,31.3384444444,10.1246666667
641.87,10.4323333333,50.9785555556,31.4842222222,39.2352222222,5.11244444444,9.92133333332,12.146,29.4624444444,30.2938888889,6.98366666667,34.4324444445,31.2715555555,10.1352222222
642.20,10.3663333333,50.851,31.3266666667,39.1828888889,5.036,9.83511111111,12.0087777778,29.2801111111,30.1376666667,6.96144444444,34.2052222222,31.2107777778,10.1324444444
642.53,10.269,50.7953333333,31.2096666667,39.1784444445,4.94,9.75088888888,11.8744444444,29.1276666667,29.9531111111,6.87133333333,33.9435555555,31.0938888889,10.088
642.86,10.175,50.8818888889,31.1256666667,39.2628888889,4.85244444444,9.73622222222,11.7963333333,29.0607777778,29.8873333334,6.76022222222,33.8441111111,31.0546666667,9.98599999999
643.19,10.1932222222,50.9138888889,30.9755555556,39.2632222222,4.87411111111,9.72511111112,11.7663333333,29.0417777778,29.8125555556,6.76811111111,33.6634444444,30.9808888889,9.98055555554
643.52,10.1473333333,50.8836666667,30.8036666667,39.2415555556,4.83033333334,9.68477777778,11.6907777778,28.8832222222,29.6624444445,6.67588888889,33.4642222222,30.8374444444,9.88244444445
643.85,10.1504444445,50.7766666667,30.6312222222,39.2295555556,4.84555555556,9.72211111112,11.6707777778,28.7976666666,29.5002222222,6.69622222222,33.3258888889,30.7052222222,9.88066666668
644.18,10.1324444444,50.8164444444,30.6471111111,39.2816666667,4.81655555556,9.73933333335,11.6751111111,28.6911111111,29.3786666667,6.71222222222,33.2227777778,30.61,9.87222222222
644.51,10.048,50.9791111111,30.6201111111,39.3566666667,4.80011111111,9.6778888889,11.6758888889,28.6808888889,29.3097777778,6.69722222222,33.1643333333,30.5354444444,9.83733333333
644.84,9.9591111111,50.9166666666,30.4966666667,39.2953333334,4.74366666667,9.57755555557,11.5732222222,28.6453333333,29.1413333334,6.604,32.9838888889,30.4282222222,9.7921111111
645.17,9.97655555555,50.9786666667,30.4217777778,39.3896666667,4.77433333333,9.60355555554,11.54,28.5866666667,29.009,6.57511111111,32.8102222222,30.3648888889,9.80033333333
645.50,9.88922222221,50.8813333333,30.2587777778,39.2841111111,4.76433333333,9.56722222221,11.435,28.4177777778,28.8618888889,6.52588888889,32.6188888889,30.1921111111,9.73455555556
645.83,9.92466666667,50.8972222222,30.2597777778,39.2951111111,4.79666666667,9.61444444446,11.4716666667,28.3736666667,28.7427777778,6.53544444444,32.5051111111,30.0954444444,9.76366666669
646.16,9.95377777777,50.8578888889,30.168,39.3437777778,4.83622222222,9.66011111112,11.5173333333,28.2337777778,28.6377777778,6.53533333333,32.3784444444,30.0467777778,9.78988888888
646.49,9.95788888889,50.7968888889,30.164,39.3394444444,4.90966666666,9.65022222222,11.5988888889,28.2091111111,28.477,6.59466666667,32.2947777778,30.0578888889,9.84088888888
646.82,10.0278888889,50.8973333333,30.2554444445,39.4878888889,4.977,9.70588888889,11.6466666667,28.1964444445,28.4401111111,6.60433333333,32.3478888889,30.0815555555,9.89266666667
647.15,10.1497777778,51.0533333333,30.3214444444,39.5647777778,5.10222222222,9.77544444444,11.7102222222,28.2428888889,28.4245555556,6.69588888889,32.3578888889,30.143,10.0272222222
647.48,10.2505555556,51.218,30.4176666666,39.5965555555,5.17211111111,9.83588888889,11.783,28.2582222222,28.4262222222,6.68655555555,32.2744444445,30.2118888889,10.145
647.81,10.2425555555,51.1906666667,30.24,39.4924444444,5.145,9.76555555553,11.6797777778,28.1732222222,28.2948888889,6.63866666667,32.089,30.1558888889,10.135
648.14,10.2206666667,51.0681111111,30.0553333333,39.362,5.09866666667,9.73533333334,11.5892222222,27.9532222222,28.1134444444,6.54011111111,31.8532222222,30.0123333333,10.0907777778
648.47,10.2878888889,50.9724444444,29.9943333333,39.3551111111,5.19333333333,9.83511111111,11.6871111111,27.8895555555,28.0363333334,6.63644444444,31.6901111111,29.9922222222,10.1831111111
648.80,10.3885555555,51.1801111111,30.1717777778,39.5462222222,5.38655555555,9.97399999998,11.8231111111,27.9583333333,28.1208888889,6.805,31.8338888889,30.1741111111,10.4024444445
649.13,10.3724444444,51.2396666667,30.1235555556,39.6501111111,5.39844444444,10.0102222222,11.7855555555,27.9786666666,28.0524444444,6.81888888889,31.8135555556,30.1504444444,10.4368888889
649.46,10.3167777778,51.3285555555,30.0525555555,39.6856666667,5.38355555556,9.99188888888,11.7422222222,27.9048888889,27.9817777778,6.79022222222,31.7347777778,30.1092222222,10.4436666667
649.79,10.2444444444,51.4618888889,30.0485555556,39.6603333334,5.34066666667,9.9761111111,11.6261111111,27.843,27.9433333333,6.77488888889,31.6887777778,30.0592222222,10.378
650.11,10.2515555555,51.4947777778,29.9406666666,39.6794444444,5.35988888889,9.97933333334,11.6122222222,27.7447777778,27.8767777778,6.731,31.5268888889,29.994,10.4238888889
650.44,10.1781111111,51.3835555556,29.8124444444,39.5768888889,5.3,9.93755555554,11.5106666666,27.5815555556,27.6927777778,6.70166666667,31.3242222222,29.8674444444,10.3796666667
650.77,10.0796666667,51.2525555555,29.5913333333,39.4786666667,5.22788888889,9.8768888889,11.387,27.3328888889,27.5592222222,6.643,31.095,29.7337777778,10.2783333333
651.10,9.95955555555,51.2125555556,29.4217777778,39.4975555555,5.13211111111,9.81255555554,11.3278888889,27.1852222222,27.369,6.61355555556,30.9687777778,29.6584444445,10.209
651.43,9.97188888888,51.334,29.4485555556,39.6935555556,5.18822222222,9.94966666666,11.4023333333,27.205,27.3605555556,6.696,30.9903333333,29.6761111111,10.3424444444
651.76,10.0007777778,51.4158888889,29.4875555556,39.7562222222,5.252,9.99211111113,11.3494444445,27.2017777778,27.3571111111,6.759,30.9851111111,29.7033333333,10.4144444445
652.09,9.92344444445,51.4516666667,29.4031111111,39.7772222222,5.21544444444,9.94044444447,11.1883333333,27.0523333333,27.1998888889,6.67311111111,30.8874444444,29.6374444444,10.3903333333
652.42,9.78444444445,51.3185555556,29.2023333333,39.6422222222,5.05011111111,9.82299999999,11.04,26.8821111111,26.9953333333,6.48377777778,30.6237777778,29.4221111111,10.2407777778
652.75,9.80044444446,51.3671111111,29.1568888889,39.6457777778,5.06022222222,9.86777777778,11.0405555556,26.7451111111,26.8872222222,6.46666666667,30.4426666667,29.4065555555,10.2412222222
653.08,9.81866666668,51.2727777778,29.0353333333,39.6722222222,5.06822222222,9.88766666667,11.0575555556,26.6862222222,26.8076666667,6.47211111111,30.3387777778,29.3554444445,10.2513333333
653.41,9.80766666668,51.2767777778,28.9518888889,39.7186666667,5.07322222222,9.84733333333,11.0273333333,26.5992222222,26.683,6.42633333333,30.1892222222,29.2808888889,10.2822222222
653.74,9.76288888889,51.138,28.8032222222,39.6097777778,5.04277777778,9.84555555556,10.9075555556,26.4876666667,26.5087777778,6.41966666667,30.08,29.1235555556,10.2736666667
654.06,9.7108888889,51.1548888889,28.6553333334,39.6193333333,4.99811111111,9.81533333333,10.8954444445,26.4005555555,26.3972222222,6.37922222222,29.9467777778,29.0707777778,10.3183333333
654.39,9.64766666667,51.1186666667,28.5518888889,39.6256666667,4.86411111111,9.71688888888,10.8254444444,26.2847777778,26.2327777778,6.27877777778,29.7921111111,28.9045555555,10.3254444445
654.72,9.58177777779,51.031,28.3537777778,39.5287777778,4.77088888889,9.63077777778,10.7323333333,26.1001111111,26.0522222222,6.151,29.5958888889,28.7232222222,10.1918888889
655.05,9.60422222221,50.9455555555,28.1832222222,39.3643333333,4.69922222222,9.54233333333,10.6658888889,25.9715555555,25.8868888889,6.05288888889,29.4007777778,28.5666666667,10.0723333333
655.38,9.62500000001,50.9938888889,28.1898888889,39.4225555556,4.70133333333,9.56777777778,10.7606666667,25.9114444444,25.7752222222,6.06966666667,29.3281111111,28.5036666667,10.0783333333
655.71,9.58522222223,50.9493333333,28.0236666667,39.4321111111,4.64022222222,9.48833333333,10.7358888889,25.7551111111,25.6914444444,6.04777777778,29.2005555556,28.3361111111,10.0402222222
656.04,9.61066666667,51.036,28.042,39.5073333333,4.63833333333,9.52933333333,10.7082222222,25.7947777778,25.6183333334,6.08555555556,29.1418888889,28.3475555555,10.0666666667
656.37,9.58133333332,51.0996666667,28.0147777778,39.572,4.58377777778,9.49677777778,10.6896666667,25.7881111111,25.5416666667,6.06911111111,29.1364444445,28.2712222222,10.073
656.69,9.58855555555,51.1231111111,28.0742222222,39.6102222222,4.56855555556,9.47055555556,10.6873333333,25.7697777778,25.4181111111,6.04644444445,29.0408888889,28.2675555556,10.0418888889
657.02,9.60622222223,51.2111111111,27.9512222222,39.6646666667,4.59877777778,9.44344444445,10.7355555556,25.6504444445,25.3405555556,6.10366666667,28.9952222222,28.2535555555,10.0734444444
657.35,9.67544444444,51.4714444444,28.0523333333,39.8204444445,4.64777777778,9.51022222222,10.8607777778,25.7363333333,25.4476666667,6.17888888889,29.0208888889,28.369,10.1248888889
657.68,9.7881111111,51.5585555556,28.1716666667,40.0038888889,4.77277777778,9.63655555555,10.9556666667,25.8578888889,25.5398888889,6.28666666667,29.111,28.5352222222,10.2182222222
658.01,9.83099999999,51.5248888889,28.1185555556,39.9882222222,4.87077777778,9.7201111111,10.9992222222,25.868,25.4161111111,6.37,29.0666666667,28.5765555555,10.1955555556
658.34,9.92577777778,51.5865555556,28.2106666667,40.0823333333,4.96688888889,9.82699999999,11.0292222222,25.9268888889,25.4251111111,6.44711111111,29.0691111111,28.6346666667,10.345
658.66,9.92599999999,51.5644444444,28.2156666667,40.1111111111,5.04311111111,9.8721111111,11.0432222222,25.8441111111,25.3344444445,6.48311111111,28.9744444444,28.6167777778,10.442
658.99,9.91477777778,51.5546666667,28.1508888889,40.1275555556,5.091,9.88777777777,11.0104444444,25.7888888889,25.2875555556,6.54544444444,28.9083333333,28.6011111111,10.485
659.32,9.9548888889,51.7076666667,28.1466666667,40.1295555556,5.12811111111,9.95588888887,11.0175555556,25.828,25.2818888889,6.58844444444,28.945,28.6372222222,10.5401111111
659.65,10.0338888889,51.8322222222,28.1296666667,40.2491111111,5.23533333333,10.0221111111,11.0934444445,25.7815555555,25.3188888889,6.68866666667,28.985,28.6523333333,10.6168888889
659.98,10.0828888889,51.8458888889,28.1128888889,40.2416666667,5.32488888889,10.0682222222,11.1734444444,25.7527777778,25.2682222222,6.77233333333,28.8817777778,28.6711111111,10.6626666667
660.31,10.0704444444,51.9225555556,28.0603333333,40.2424444444,5.40066666667,10.163,11.1962222222,25.7075555556,25.2481111111,6.83822222222,28.844,28.6447777778,10.7405555556
660.63,10.156,51.7911111111,28.1204444444,40.2088888889,5.48477777778,10.3022222222,11.266,25.7335555556,25.2247777778,6.89388888889,28.7438888889,28.6276666667,10.836
660.96,10.1138888889,51.6622222222,27.9695555556,40.1486666667,5.47188888889,10.282,11.178,25.5571111111,25.0192222222,6.82322222222,28.5273333333,28.4523333333,10.822
661.29,10.0292222222,51.6782222222,27.8476666667,40.0538888889,5.428,10.2277777778,11.0776666667,25.3952222222,24.9004444444,6.75488888889,28.3546666666,28.3041111111,10.7842222222
661.62,9.92811111112,51.6402222222,27.7558888889,40.0333333333,5.36155555556,10.1805555555,11.0036666667,25.2736666667,24.8377777778,6.66466666667,28.2315555555,28.2358888889,10.7971111111
661.94,9.92822222221,51.7181111111,27.7514444445,40.0688888889,5.37455555555,10.185,11.0392222222,25.1773333333,24.7886666667,6.67844444444,28.1466666667,28.192,10.8017777778
662.27,9.87211111112,51.6231111111,27.5604444445,40.011,5.31177777778,10.1423333333,10.9733333333,25.0458888889,24.6926666667,6.64788888889,28.0537777778,28.0888888889,10.7316666667
662.60,9.87855555557,51.5387777778,27.504,39.9897777778,5.31133333334,10.1925555555,11.0164444445,24.9872222222,24.6385555555,6.61944444444,27.9331111111,28.0006666666,10.7544444445
662.93,9.91655555556,51.461,27.4836666667,39.9942222222,5.34333333333,10.1972222222,11.0812222222,24.8794444445,24.5526666667,6.66,27.776,27.9463333333,10.7751111111
663.26,9.78044444443,51.1398888889,27.2254444444,39.7361111111,5.19744444445,10.0683333333,10.9507777778,24.6738888889,24.302,6.56333333333,27.4734444444,27.6771111111,10.6816666667
663.58,9.60200000001,51.0163333333,26.963,39.6247777778,4.99255555556,9.95511111112,10.7413333333,24.4732222222,24.1215555555,6.43344444444,27.2707777778,27.4578888889,10.5433333333
