wavelength,Back_CreDenm,Belly_CreDenm,Breast_CreDenm,Crissum_CreDenm,Crown_CreDenm,DorTail_CreDenm,Patch10_CreDenm,Rump_CreDenm,Throat_CreDenm,WingTip_CreDenm
593.80,9.72666666667,17.4094166666,14.4202083333,16.6778333333,11.6479166667,8.49979166667,4.76491666667,9.35295833334,12.7259166667,10.6775833333
594.14,9.70991666667,17.3705,14.377125,16.6238333333,11.6340833333,8.46329166667,4.70958333333,9.28612499999,12.6813333333,10.6336666667
594.48,9.78016666667,17.3904166667,14.434875,16.6653333333,11.7656666667,8.56208333333,4.78725,9.35620833334,12.7305,10.6885
594.81,9.76683333335,17.3930833333,14.44475,16.66375,11.8000833333,8.56729166667,4.77308333334,9.35558333334,12.7415833334,10.6988333333
595.15,9.82041666666,17.4159166666,14.49475,16.6881666666,11.8820833333,8.627875,4.83608333333,9.37804166666,12.7918333333,10.7560833333
595.49,9.87274999998,17.4800833333,14.5436666667,16.7713333333,11.9835,8.686375,4.8945,9.44549999999,12.8846666667,10.8238333333
595.82,9.90124999999,17.5528333334,14.596375,16.8088333333,12.0418333333,8.70029166667,4.94266666666,9.49283333334,12.91575,10.8643333333
596.16,9.96424999999,17.6183333334,14.6407083333,16.874,12.1105833333,8.76458333333,4.99683333333,9.544375,12.9536666667,10.92925
596.50,10.08625,17.719,14.7605,16.9665,12.2394166667,8.903,5.12116666666,9.64995833332,13.0528333333,11.0304166667
596.83,10.0809166667,17.7315833333,14.7378333333,16.938,12.25875,8.89258333333,5.08233333333,9.636,13.0516666667,11.032
597.17,10.1473333333,17.8163333333,14.7885833333,16.9783333333,12.35425,8.97620833333,5.15033333334,9.69058333333,13.1326666666,11.1286666667
597.51,10.1900833333,17.81575,14.7910833333,16.9538333333,12.3750833333,8.982625,5.15858333333,9.68441666668,13.0981666667,11.1311666666
597.84,10.2443333333,17.8584166667,14.8410833333,17.0343333333,12.4801666667,9.05725,5.21483333333,9.74712499998,13.1704166667,11.19125
598.18,10.2523333333,17.8429166666,14.8175416666,17.0199166667,12.4966666667,9.0465,5.21008333333,9.71475000001,13.1698333333,11.2004166666
598.52,10.2570833333,17.8466666667,14.8151666667,17.0385833334,12.5095,9.087875,5.24641666667,9.72249999999,13.1925833333,11.21525
598.85,10.2424166667,17.83125,14.7190833333,17.0195,12.5175,9.04983333333,5.18675,9.67420833332,13.1544166667,11.1765833333
599.19,10.15625,17.73825,14.6375833333,16.91975,12.4845833334,8.97483333334,5.0955,9.56575000002,13.0354166667,11.0609166667
599.53,10.1038333333,17.63425,14.528875,16.8670833333,12.4573333333,8.96216666667,5.044,9.47766666668,12.98,11.0180833333
599.86,10.0694166667,17.5760833333,14.477625,16.8100833334,12.4850833333,8.92504166667,5.006,9.4355,12.9590833333,10.9709166667
600.20,10.0249166667,17.55975,14.47875,16.7893333334,12.5011666667,8.89845833333,4.97866666667,9.40875000002,12.94825,10.9349166667
600.53,10.03675,17.5605,14.498375,16.7628333333,12.5429166667,8.90004166667,4.997,9.41216666667,12.9385833333,10.9611666667
600.87,10.0358333333,17.51225,14.505875,16.7476666667,12.5506666667,8.9015,5.00091666667,9.40095833335,12.9248333333,10.9401666667
601.21,10.0316666667,17.5401666667,14.525125,16.8183333334,12.6341666667,8.96354166666,5.03458333334,9.44158333332,13.0215,10.99425
601.54,10.0726666667,17.6056666667,14.5376666667,16.8121666667,12.6941666667,9.02733333333,5.06675,9.46354166666,13.0614166667,11.0676666667
601.88,10.0903333333,17.6586666667,14.532,16.8120833333,12.7588333333,9.05229166667,5.08108333333,9.52833333335,13.0928333334,11.1135833333
602.21,10.112,17.6584166667,14.5142916667,16.7988333333,12.7991666667,9.04666666667,5.06983333333,9.53112500002,13.0824166667,11.1199166667
602.55,10.119,17.6994166667,14.5753333334,16.8080833333,12.8516666667,9.07916666666,5.09108333333,9.557125,13.1475,11.16275
602.88,10.25675,17.85775,14.705125,16.943,13.0130833333,9.22779166667,5.2395,9.69612499998,13.2985,11.3376666667
603.22,10.29575,17.9170833333,14.7438333333,16.98025,13.1194166667,9.29616666667,5.27991666667,9.760625,13.36775,11.3820833333
603.56,10.2841666667,17.8939166667,14.7280416667,16.9644166666,13.1254166667,9.26495833333,5.25625,9.72779166667,13.3763333334,11.4
603.89,10.3545833333,17.9753333334,14.7831666667,17.0358333333,13.2484166666,9.36066666667,5.33091666667,9.78645833334,13.4556666667,11.4785833333
604.23,10.3484166667,17.981,14.7786666667,17.05525,13.26975,9.40904166667,5.31633333333,9.76666666666,13.4569166667,11.4420833334
604.56,10.3490833333,18.00475,14.7881666667,17.0788333333,13.3525833333,9.4565,5.32766666667,9.79825,13.4661666667,11.4715
604.90,10.3859166667,18.0225,14.8060416666,17.09175,13.402,9.45425,5.34866666667,9.81579166668,13.4699166667,11.4833333334
605.23,10.4011666667,18.03775,14.8294583334,17.1285,13.4621666667,9.47170833334,5.40075,9.84854166666,13.50275,11.5123333333
605.57,10.4291666666,18.0758333333,14.879625,17.1955833334,13.531,9.51654166667,5.44066666667,9.86095833333,13.5335833334,11.5266666667
605.90,10.42125,18.0773333333,14.909125,17.2124166667,13.5983333333,9.526875,5.45108333333,9.88466666666,13.5479166666,11.53175
606.24,10.416,18.0419166666,14.8935416667,17.21025,13.6409166667,9.531625,5.43358333333,9.88470833334,13.5339166667,11.5186666667
606.58,10.3488333333,17.9714166667,14.842625,17.1665,13.6231666667,9.481,5.37258333333,9.83929166666,13.465,11.4510833333
606.91,10.3824166667,17.9931666666,14.8588333333,17.1754166667,13.6723333333,9.48954166667,5.40658333333,9.84566666665,13.4624166667,11.471
607.25,10.43025,18.0679166666,14.9100833333,17.2610833334,13.7725833333,9.5815,5.48166666667,9.91054166667,13.5123333333,11.5144166667
607.58,10.3614166667,17.99475,14.8465,17.2293333333,13.7581666667,9.50820833333,5.42341666667,9.86208333334,13.46475,11.48925
607.92,10.321,17.9469166667,14.8077083333,17.25225,13.8025833334,9.47583333334,5.4415,9.84229166667,13.464,11.50625
608.25,10.2710833333,17.9046666667,14.7632083334,17.26525,13.7711666667,9.4415,5.41866666667,9.78654166667,13.4511666667,11.4671666667
608.59,10.28125,17.918,14.7890416667,17.2920833333,13.8094166666,9.50995833333,5.47833333333,9.80308333333,13.44025,11.496
608.92,10.2675,17.9109166666,14.7624583333,17.3159166667,13.8255833333,9.50670833333,5.46766666667,9.78541666667,13.438,11.4528333333
609.26,10.2183333333,17.8570833333,14.7200833334,17.2580833333,13.801,9.47720833333,5.44608333333,9.738125,13.4008333333,11.4205
609.59,10.1805,17.8094166667,14.66625,17.243,13.79175,9.471,5.45083333333,9.70783333335,13.3818333333,11.385
609.93,10.1223333333,17.8019166667,14.6459166667,17.2570833333,13.8023333333,9.446625,5.481,9.70720833332,13.3473333333,11.3651666667
610.26,10.1076666667,17.76975,14.6423333333,17.2486666667,13.83475,9.47404166666,5.50566666667,9.67595833334,13.3585833334,11.3538333333
610.60,10.04675,17.7310833333,14.6023333333,17.2391666667,13.8346666667,9.4475,5.48408333333,9.63100000001,13.3368333334,11.32325
610.93,9.92691666665,17.6413333333,14.5124166667,17.1565833333,13.7829166666,9.37895833333,5.395,9.54595833335,13.22325,11.2383333333
611.27,9.88841666666,17.5914166667,14.468625,17.1008333333,13.7546666667,9.347125,5.37825,9.49600000001,13.1935833333,11.1871666667
611.60,9.90241666667,17.6216666667,14.4707916667,17.0823333333,13.7695,9.366375,5.39816666667,9.50591666666,13.1964166667,11.1746666667
611.93,9.85466666667,17.569,14.418625,17.0089166667,13.7733333334,9.31758333333,5.34516666667,9.43379166666,13.137,11.1206666666
612.27,9.76291666668,17.5090833333,14.3342916666,16.9334166667,13.74175,9.23208333333,5.27475,9.32758333334,13.0866666667,11.04625
612.60,9.76016666667,17.5178333333,14.3144166667,16.9223333334,13.7848333334,9.2225,5.2925,9.34049999998,13.0743333333,11.0504166667
612.94,9.72633333333,17.4971666666,14.2865833334,16.9119166667,13.82525,9.20891666667,5.27558333333,9.30629166667,13.0745833333,11.0265
613.27,9.78566666668,17.5625833333,14.3349166667,16.9470833334,13.9054166667,9.26708333334,5.30291666667,9.32845833333,13.0999166666,11.1019166667
613.61,9.83783333333,17.607,14.32925,16.9726666667,14.0241666667,9.36620833333,5.33333333334,9.35649999999,13.1475,11.16325
613.94,9.8625,17.6175,14.3482916667,16.9913333333,14.1125,9.39741666667,5.35466666667,9.41333333334,13.15925,11.2169166667
614.28,9.89658333334,17.6321666667,14.3671666667,16.9875,14.1673333333,9.42366666666,5.34083333333,9.43016666665,13.1833333333,11.2428333333
614.61,9.96825000001,17.6785,14.42325,17.016,14.3223333333,9.48033333333,5.42625,9.49291666667,13.2858333333,11.3215
614.94,9.99399999999,17.7214166667,14.4467916667,17.0488333333,14.43975,9.53508333334,5.43575,9.51225,13.3115833333,11.3589166667
615.28,9.98466666668,17.6843333333,14.4306666667,17.0283333333,14.4863333334,9.52295833333,5.44691666667,9.51891666666,13.2991666667,11.3738333333
615.61,9.96083333333,17.6844166666,14.42625,17.0283333333,14.5321666666,9.52891666667,5.484,9.55279166666,13.2933333333,11.3755
615.95,9.97383333334,17.7345833333,14.4675833333,17.0419166667,14.6516666666,9.55775,5.46375,9.61341666666,13.3176666667,11.4005
616.28,9.94350000001,17.7283333333,14.486,17.0259166667,14.7070833333,9.5695,5.48983333334,9.63108333332,13.3070833333,11.4103333333
616.61,9.86408333333,17.6520833333,14.3955416667,16.9495,14.6708333333,9.475875,5.39091666667,9.539875,13.2068333333,11.3069166667
616.95,9.74816666666,17.6163333333,14.3210833333,16.88325,14.6700833333,9.41845833333,5.3055,9.45470833332,13.1369166667,11.2096666667
617.28,9.77791666666,17.5975833334,14.3501666666,16.8810833333,14.6945833333,9.3695,5.31458333333,9.43204166667,13.1313333333,11.2026666667
617.62,9.8015,17.6481666666,14.34925,16.9030833333,14.7346666667,9.32479166667,5.3315,9.4275,13.1410833333,11.20025
617.95,9.8235,17.6408333333,14.3912083334,16.93725,14.79625,9.342125,5.385,9.46679166668,13.161,11.2280833333
618.28,9.82450000002,17.6585833333,14.4199166667,17.0040833333,14.831,9.340625,5.36141666667,9.44520833333,13.1690833333,11.2235833333
618.62,9.82975,17.6263333333,14.4349583333,16.9840833333,14.8675833333,9.321875,5.40308333333,9.45812500001,13.1430833333,11.2104166667
618.95,9.805,17.6308333333,14.4665,16.9605,14.9345833333,9.27616666667,5.36691666667,9.44866666668,13.137,11.212
619.28,9.86049999998,17.6735,14.5223333333,17.0020833333,15.0256666667,9.28125,5.37566666666,9.49283333335,13.1845833333,11.2493333333
619.62,9.80366666667,17.61325,14.462,16.9880833333,15.0159166666,9.22233333333,5.377,9.43375000001,13.1273333333,11.1930833333
619.95,9.72849999999,17.5483333333,14.4160833333,16.93275,14.9809166667,9.107375,5.29075,9.34179166666,13.0830833334,11.1289166667
620.28,9.80575000002,17.6289166666,14.5143333333,16.9723333333,15.1155833334,9.16966666667,5.39641666667,9.43449999999,13.11975,11.2355
620.62,9.83858333334,17.6194166667,14.5341666667,16.9985833333,15.1540833333,9.15720833333,5.46325,9.49654166666,13.1473333333,11.2564166666
620.95,9.74033333333,17.5723333333,14.4902083333,16.9689166667,15.1380833333,9.06954166667,5.37283333333,9.43933333332,13.0896666667,11.1770833334
621.28,9.54991666667,17.4235,14.3183333333,16.7925833333,15.0273333334,8.92545833334,5.2075,9.28333333334,12.92975,11.0045833333
621.62,9.39808333334,17.3526666667,14.2335416667,16.71575,15.0136666666,8.77083333333,5.10825,9.19370833332,12.83,10.9093333333
621.95,9.34716666666,17.3305833333,14.1837083333,16.6414166667,14.997,8.68883333333,5.0995,9.18104166666,12.7490833334,10.862
622.28,9.21925000001,17.2629166666,14.0929583333,16.55575,14.953,8.57366666667,4.98,9.08729166668,12.66825,10.7608333333
622.62,9.22483333332,17.2515,14.0999583333,16.5621666667,14.9673333333,8.58054166666,5.01675,9.10366666667,12.681,10.7604166667
622.95,9.18358333334,17.2203333333,14.04175,16.5296666667,14.9765833333,8.52316666667,5.01433333333,9.05283333333,12.6374166667,10.7293333333
623.28,9.1865,17.2521666667,14.074125,16.5173333333,15.0248333333,8.52620833333,4.96933333334,9.06583333333,12.6628333333,10.736
623.62,9.13099999999,17.2031666667,14.0342083333,16.4443333333,15.0521666667,8.48991666667,4.91216666667,9.02624999999,12.5975,10.6645833333
623.95,9.11150000001,17.1905,14.0097083333,16.44975,15.0701666667,8.441125,4.88275,9.02974999999,12.6128333334,10.6546666667
624.28,9.07641666667,17.185,13.997875,16.3921666666,15.1279166667,8.38333333333,4.79558333333,8.964625,12.5869166667,10.60625
624.62,9.19425000001,17.25775,14.0860833333,16.393,15.2425,8.46391666667,4.90366666666,9.074625,12.6431666667,10.6965
624.95,9.29258333332,17.3464166667,14.196625,16.4973333333,15.3458333334,8.52429166667,4.94066666667,9.12295833333,12.7366666667,10.7844166667
625.28,9.34158333333,17.4033333333,14.1769583333,16.5183333334,15.374,8.56525,4.94433333333,9.13325000001,12.7646666667,10.80275
625.61,9.37866666667,17.3965,14.2048333333,16.5155,15.4418333334,8.62791666667,4.97225,9.15679166667,12.8031666667,10.8079166667
625.95,9.41491666667,17.4375833333,14.2124583333,16.5294166667,15.4868333333,8.64466666666,4.97383333333,9.15762499999,12.833,10.84225
626.28,9.42775000001,17.4275833333,14.228375,16.57575,15.5440833333,8.64929166667,4.94066666667,9.14345833333,12.8223333333,10.82325
626.61,9.5055,17.492,14.3163333333,16.61975,15.6330833333,8.70645833333,4.97391666666,9.18333333333,12.8843333333,10.8693333333
626.94,9.5045,17.4908333334,14.3209166667,16.6289166666,15.69225,8.67879166667,5.03116666667,9.22004166666,12.8865,10.8845
627.28,9.57516666665,17.5516666667,14.3695416667,16.70025,15.7651666667,8.7115,5.07383333333,9.269375,12.9475833333,10.9445
627.61,9.62608333333,17.6021666667,14.4787916667,16.7510833333,15.8405833334,8.78904166666,5.12191666667,9.32729166668,13.0055833333,10.9896666667
627.94,9.64416666666,17.5891666667,14.48175,16.7805,15.8570833333,8.769,5.14541666667,9.34158333333,13.0145,11.0141666667
628.27,9.60383333334,17.6195833334,14.4598333333,16.81775,15.87025,8.751875,5.09266666667,9.2935,13.0270833333,11.0146666667
628.61,9.60941666667,17.6111666666,14.4318333333,16.8409166666,15.9458333333,8.735375,5.12833333333,9.34395833335,13.0365,11.0175
628.94,9.64241666667,17.6271666666,14.5056666667,16.8359166667,16.0565,8.76216666667,5.19083333333,9.39391666666,13.0651666667,11.0648333333
629.27,9.60866666667,17.6310833333,14.4875,16.84225,16.04,8.68079166667,5.17366666667,9.36708333333,13.0621666667,11.0335
629.60,9.61266666665,17.6328333333,14.4955,16.89775,16.0999166667,8.63795833333,5.19733333334,9.38095833332,13.0684166667,11.016
629.94,9.54683333333,17.6410833333,14.4254583334,16.8203333333,16.0926666667,8.54883333333,5.14341666666,9.31541666666,12.9905833333,10.9934166667
630.27,9.46025,17.596,14.3725833334,16.7989166667,16.0991666667,8.46329166667,5.06225,9.27524999999,12.9590833333,10.95775
630.60,9.52008333333,17.61675,14.3738333333,16.8415,16.1445,8.47504166666,5.05258333333,9.26829166667,12.9956666667,10.98275
630.93,9.525,17.639,14.3770833333,16.8070833334,16.1740833333,8.4645,5.02133333333,9.27650000002,13.037,11.0108333333
631.26,9.50483333334,17.6264166667,14.3085416667,16.8288333333,16.1934166667,8.38916666666,4.99008333333,9.26920833333,13.0064166667,10.975
631.60,9.52175000001,17.6716666666,14.3242916667,16.8838333333,16.28075,8.44575,5.05208333333,9.341125,12.9953333334,11.0193333333
631.93,9.54033333332,17.6020833333,14.3290416667,16.91,16.3243333333,8.43025,5.03691666667,9.32308333334,12.9646666667,11.0124166667
632.26,9.51824999999,17.5795833333,14.3230833333,16.8709166667,16.32475,8.43883333333,5.00366666667,9.25920833333,12.94425,10.9911666667
632.59,9.53533333334,17.6046666667,14.318875,16.94,16.3573333333,8.44416666667,4.99575,9.28791666667,12.9656666666,10.9743333333
632.92,9.56108333333,17.6301666667,14.3341666667,16.94575,16.4534166667,8.484625,4.96908333333,9.32433333332,12.9736666667,11.0033333333
633.26,9.61791666668,17.6971666667,14.4264583333,16.9684166667,16.53875,8.578625,5.04916666667,9.40437499999,12.9861666666,11.06175
633.59,9.71658333334,17.7666666667,14.525,17.0726666667,16.68675,8.66620833333,5.18125,9.53108333335,13.1415,11.1535
633.92,9.77591666667,17.8194166667,14.53875,17.1115,16.73625,8.76004166667,5.25283333333,9.5835,13.14275,11.17425
634.25,9.76616666667,17.8381666667,14.5622916666,17.13125,16.7756666667,8.777875,5.26633333333,9.60762499999,13.1398333334,11.2095833333
634.58,9.80466666665,17.855,14.6024166667,17.2231666666,16.8794166667,8.8505,5.32241666667,9.64991666665,13.1404166667,11.248
634.91,9.76108333333,17.83225,14.563875,17.1214166666,16.8720833333,8.82691666667,5.24358333333,9.55666666667,13.1098333333,11.2093333333
635.25,9.80641666667,17.8799166667,14.6057916666,17.1311666667,16.9076666667,8.88208333333,5.20541666667,9.56062500001,13.1758333333,11.2338333333
635.58,9.80458333333,17.9125833333,14.5847916667,17.1135,16.9375,8.89241666666,5.22533333333,9.60945833334,13.1914166666,11.24525
635.91,9.85924999999,17.9183333333,14.61525,17.1485833334,16.9943333333,8.94104166667,5.22891666667,9.65079166665,13.2075833333,11.2900833333
636.24,9.83341666667,17.8636666667,14.5974583333,17.1211666666,17.0134166667,8.910375,5.21,9.59208333333,13.1984166667,11.27275
636.57,9.90908333333,17.9278333333,14.6919166667,17.2164166667,17.1233333334,8.96566666667,5.26533333333,9.64466666667,13.299,11.336
636.90,9.89899999999,17.8843333333,14.6615,17.194,17.1273333334,8.9305,5.19408333333,9.60479166668,13.3109166667,11.3354166667
637.23,9.9395,17.9133333333,14.69275,17.1753333333,17.1536666667,8.97095833334,5.16883333333,9.60554166668,13.3158333333,11.3585
637.56,9.93175,17.9065,14.7130833333,17.17875,17.2099166667,8.96441666667,5.16616666667,9.59516666667,13.3624166667,11.40125
637.90,10.0225,17.9374166667,14.7674166667,17.16375,17.296,9.023625,5.19641666667,9.61195833332,13.4263333333,11.4278333333
638.23,10.0628333333,17.9506666667,14.8040833333,17.19825,17.3404166667,9.066125,5.23966666667,9.64558333332,13.4350833333,11.46275
638.56,10.1476666667,17.9744166667,14.8455,17.28325,17.4471666666,9.15125,5.34675,9.73795833333,13.4903333333,11.5968333334
638.89,10.1150833333,17.9103333333,14.7882916667,17.2069166667,17.4628333333,9.083875,5.35125,9.69233333335,13.4195833333,11.5623333334
639.22,10.0721666667,17.8945,14.7680833333,17.1541666667,17.4943333333,9.027,5.32733333333,9.59983333333,13.4085,11.5268333333
639.55,10.0033333333,17.894,14.797875,17.1261666667,17.5425833333,8.98275,5.32216666667,9.54912500002,13.3906666667,11.50075
639.88,10.07375,17.95275,14.8042916667,17.1375,17.5770833334,8.99795833333,5.30133333334,9.54179166666,13.3994166666,11.5670833333
640.21,10.127,17.9718333333,14.78225,17.1931666667,17.6711666667,9.058,5.33725,9.55195833333,13.4119166667,11.63775
640.54,10.2295833333,18.05425,14.8473333333,17.22625,17.815,9.173625,5.38925,9.64662499999,13.4699166667,11.7698333334
