wavelength,Back_ThrPalm,Belly_ThrPalm,Breast_ThrPalm,Crissum_ThrPalm,Crown_ThrPalm,DorTail_ThrPalm,Patch10_ThrPalm,Patch11_ThrPalm,Rump_ThrPalm,Throat_ThrPalm,WingTip_ThrPalm
737.06,12.3738,22.6985333333,19.412,22.0629552941,18.0033333333,11.8061333333,19.772,19.9361333333,17.9624666667,20.0158666667,11.5874666667
737.38,12.3411333333,22.6178666667,19.4328,22.1814423529,18.1089,11.6856,19.6716,20.209,17.9492666667,19.9473333333,11.4962666667
737.69,12.6931333333,22.7215333333,19.6104666667,22.2812504575,18.4233333333,12.0004333333,19.9043333333,20.5080666667,18.191,20.1709333334,11.7362
738.01,13.0309333333,22.9591666667,19.7612,22.5840656209,18.7028333333,12.2953,20.2568666667,20.8003333333,18.4083333333,20.4935333333,11.8622
738.33,13.2674,23.2491666666,20.0387333333,22.7837095425,18.8354,12.5648666667,20.3826,21.0313333333,18.552,20.6762666667,12.0606666666
738.64,13.5938,23.4024333333,20.4055333333,23.098151634,19.0991666667,13.0443666667,20.6275333333,21.2779333333,18.8442666667,20.8906,12.4790666667
738.96,13.9525333333,23.6983333333,20.8023333333,23.3853058824,19.3232333333,13.5584,20.8992666667,21.6768666667,19.2497333333,21.1954,12.8971333333
739.28,13.863,23.7278,20.6864,23.2922044444,19.0193,13.4185333333,20.8000666667,21.5068666667,19.1773333333,21.1455333333,12.6855333333
739.59,13.9676,23.532,20.6984666667,23.2836007843,18.8189333333,13.4919333333,20.5843333333,21.5475333333,18.9523333333,21.1092,12.6668666667
739.91,13.9186666667,23.3587666667,20.6592666667,23.2634867974,18.7440333333,13.5923333333,20.4510666667,21.4737333333,19.0354,21.1912,12.637
740.23,13.6392,23.1282333333,20.3731333333,22.9533414379,18.5332,13.5430333333,20.2224666666,21.0521333333,18.7996666667,20.9964,12.4459333334
740.54,13.4902666667,23.0172333333,20.2616,22.7705168627,18.328,13.1978,19.9454,20.8942,18.592,20.8466666667,12.2274666667
740.86,13.3213333333,22.7360666667,20.1496666667,22.566911634,18.2030666667,12.9979333333,19.6018666667,20.6975333333,18.4793333333,20.6636666667,12.1169333333
741.18,13.2551333333,22.6733,20.1444,22.5815189542,18.2067666667,13.007,19.5598,20.6892666667,18.6480666667,20.6504,12.3066
741.49,13.2418,22.7398,20.1164666667,22.5658583006,18.2002,13.0361,19.6284666667,20.6664,18.63,20.6564,12.2283333333
741.81,12.9583333333,22.5668666667,19.8884,22.5064784314,18.0741666667,12.8481,19.4628666667,20.4256666667,18.4238666667,20.4966666667,11.9244666666
742.12,13.094,22.6517,20.1748666667,22.6567064052,18.3025,13.1211,19.6090666667,20.7124666667,18.4259333333,20.661,12.0986666667
742.44,13.0636666667,22.9288666667,20.165,22.7732611765,18.4027333333,13.175,19.7591333333,20.8326666667,18.4866,20.6755333333,12.0816
742.76,12.9938,22.899,20.1710666667,22.7021351634,18.3827,13.1466,19.9263333333,20.9394666667,18.4628,20.687,11.899
743.07,13.3815333333,23.5018666667,20.7439333333,23.221380915,18.8130666667,13.5902666667,20.3024666667,21.2416,18.9617333333,21.1508,12.3833333333
743.39,13.6894,23.9756,21.2766666667,23.7247529412,19.3282,14.1629666667,20.8458,21.7798666667,19.6038666667,21.6192666667,12.9212
743.70,13.9744,24.2774666667,21.4502666667,23.9254551634,19.5981,14.5071666667,21.1245333333,22.0781333333,19.8718666667,21.859,13.2238
744.02,14.1481333333,24.3914666667,21.3284666667,24.0924823529,19.7042,14.6456333333,21.2316666667,22.1566666667,19.879,21.9846,13.1799333333
744.34,14.0833333333,24.1813,21.1632,24.0750062745,19.6711,14.4869666667,21.1848666667,22.2691333334,19.924,21.9024,13.2164
744.65,13.9114,24.0833666667,21.0652666667,23.953806536,19.5322,14.2154666667,21.2442,22.0645333333,19.9037333333,21.8662666667,13.1076666667
744.97,13.6358666667,23.6315333333,20.7453333333,23.633589281,19.3921333333,13.8972,21.0671333333,21.5896,19.8102,21.5758666667,12.9948666667
745.28,13.2749333333,23.3291,20.6322,23.2998222222,19.2106333333,13.5227666667,20.9413333333,21.2226666667,19.8161333333,21.462,12.7597333333
745.60,13.1012,23.2734,20.6078,23.1986635294,19.1856,13.5086,20.7004,21.0923333333,19.7567333333,21.3416,12.6868
745.91,12.8910666667,22.7903,20.3247333333,22.8109542484,18.9588,13.2745666667,20.5120666667,20.9627333333,19.5941333333,21.1222666667,12.3538
746.23,12.4799333333,22.3587,19.6958666667,22.3422462745,18.4382,12.7603,20.0000666667,20.4646666667,19.1354,20.6195333333,11.8293333334
746.55,12.5202666667,22.4479,19.8640666667,22.4466298039,18.4517,12.6945,19.9687333333,20.5326,19.1698666666,20.7933333333,11.9054666667
746.86,12.1347333333,21.9727,19.6784666667,21.891174902,18.0189333333,12.3152666667,19.5375333333,20.203,18.8128,20.3919333333,11.4692666667
747.18,11.8452666667,21.9455333333,19.5848666667,21.6435411765,17.7565333333,11.9780666667,19.1192,19.8812,18.6305333333,20.1976666667,11.193
747.49,11.9642666667,22.0201666667,19.6452666667,21.6773712418,17.8360666667,12.0172666667,18.9354666667,20.1285333333,18.6114666667,20.1034,11.1288
747.81,11.8225333333,22.1564333333,19.5545333333,21.6901741176,17.7732333333,11.8449666667,18.6666,20.403,18.4213333333,20.0452,10.9176
748.12,11.5476,21.7677666667,18.9719333333,21.2632345098,17.3742333333,11.5196666667,18.3954666667,20.0641333333,17.9244666666,19.4902,10.7032666667
748.44,11.5148666667,21.8391333333,18.9104666667,21.3324384314,17.1615333333,11.2697,18.4921333333,20.0249333334,17.8073333333,19.4678,10.8495333333
748.75,11.6438,22.1077666667,19.1136666667,21.6280922876,17.1807,11.4088666667,18.7217333334,20.2418,17.8768666667,19.5526,11.0629333333
749.07,11.9740666667,22.4004,19.5765333333,21.954145098,17.5193333333,11.8977333333,19.2108,20.7256,18.1921333333,19.9613333333,11.4424
749.38,11.6943333333,22.1393333333,19.2813333333,21.6876930719,17.0881,11.6999,18.9994,20.4118666667,17.8580666667,19.5936,10.9838666667
749.70,12.3936666667,22.8483,19.8922,22.5745087582,17.7721666667,12.2083333333,19.6185333333,21.0917333333,18.5434666667,20.3456,11.6556666667
750.01,12.4727333333,22.7839,19.8256666667,22.5664151634,17.8844,12.2831333333,19.8837333333,21.1513333333,18.6412666667,20.3264,11.8001333333
750.33,12.7977333333,23.1292666667,20.0748,22.9120193464,18.1904666667,12.6283666667,20.1610666667,21.2685333333,18.9009333333,20.5355333333,12.237
750.64,12.8922666667,23.3514333333,20.2221333333,23.1212677124,18.2036,12.8423,20.455,21.2511333333,19.1122666666,20.7325333333,12.2956666667
750.96,13.2914,23.8017666667,20.6412666667,23.7072243137,18.6908,13.3695666667,20.725,21.7899333333,19.6682666667,21.3744666667,12.6640666667
751.27,13.6316,24.0423,20.8748,24.0001335948,18.9886,13.7248,20.8942,21.9696,20.0362,21.691,12.8372666667
751.59,13.8562,24.0438666667,20.7928,24.0626086274,19.2031666667,13.7991666667,21.0736666667,22.0720666667,20.0974,21.7384,12.8522
751.90,13.9125333333,23.8401333333,20.8689333333,24.2308938562,19.2062,13.7887666667,21.0330666667,21.9382666667,20.1169333333,21.7739333334,12.9072666667
752.22,14.1622,24.1383666667,21.1721333333,24.5511186928,19.6092666667,14.1744666667,21.2864666667,22.1934,20.3851333334,22.1795333333,13.4394
752.53,13.3222666667,23.4397666667,20.3218666667,23.7099636601,18.9477666667,13.4634333333,20.6045333333,21.6513333333,19.6502,21.4076666667,12.8127333333
752.85,13.3278,23.3264666667,20.3366666667,23.691539085,18.8827333334,13.3777666667,20.509,21.6024666667,19.4519333333,21.4690666667,12.7574
753.16,13.0120666667,23.1029666667,20.1956,23.3682805229,18.6315666667,13.2886666667,20.3435333333,21.391,19.3324666667,21.3182,12.624
753.47,13.0859333333,23.0400333333,20.1749333333,23.2774813072,18.6726333333,13.3139,20.2475333333,21.3150666667,19.3855333333,21.2926666667,12.8747333333
753.79,13.1394666667,22.9498333333,20.4041333333,23.1495087582,18.5992,13.3501666667,20.2714,21.0466,19.3162666667,21.185,12.9042
754.10,13.1110666667,22.8876,20.4274666667,23.0052423529,18.6283333333,13.3138666667,20.1748,21.0552,19.1114,20.9718,12.7835333333
754.42,12.5642666667,22.4876,20.1202666667,22.733700915,18.2494333333,12.8817333333,19.7706666667,20.5480666667,18.8786,20.6432,12.4888
754.73,12.304,22.5056333333,20.0140666667,22.5209450981,18.0765333333,12.5268666667,19.4951333333,20.3748,18.7393333333,20.5049333333,12.3351333333
755.05,12.0141333333,22.2936333333,19.7388666667,22.2129210457,17.9078666667,12.1759333333,19.3276,20.2042,18.6071333333,20.1646,11.966
755.36,11.9104666667,22.3293666667,19.7704,22.0043777778,17.9245666667,12.1701,19.4002666667,20.0372666667,18.6002,20.0459333333,11.7813333334
755.67,11.8272,22.4634666667,19.7374,21.9951134641,17.9143666667,12.0999666667,19.2846666667,19.8803333333,18.6018666667,19.9649333333,11.6286666667
755.99,12.2223333333,22.6774,20.0494,22.3415552941,18.1822666667,12.3954666667,19.7060666667,20.1776,18.9500666667,20.3606,12.0128666667
756.30,12.2476666667,22.8140333333,20.2288,22.3804329412,18.3009666667,12.3371333333,19.9442666667,20.3726,18.9377333333,20.5193333333,11.9425333333
756.62,12.1304,22.8696333333,20.1777333333,22.4335377778,18.0385,12.1318,19.8548666667,20.4177333333,18.7259333333,20.3821333333,11.8932666667
756.93,12.0555333333,22.822,20.1215333333,22.4765079739,17.9472,12.1075666667,19.834,20.2845333333,18.6721333334,20.4090666667,11.9844666667
757.24,12.408,23.2801333333,20.4552666667,22.7073589542,18.1759333333,12.4569,20.1243333333,20.8070666667,18.8382,20.7449333333,12.2690666667
757.56,12.6823333334,23.5190666667,20.4950666667,22.9484318954,18.4562333333,12.7529666667,20.4449333333,21.0664,18.963,20.8808,12.5880666667
757.87,12.7807333333,23.4287333333,20.5584666667,22.9922392157,18.3759666667,12.8307333333,20.4204,20.9199333333,18.9211333333,20.7878,12.6778
758.18,13.0821333333,23.4954666667,20.6512,23.2722983007,18.3794,12.9304,20.4555333333,20.8614,19.0131333333,20.99,12.9624666667
758.50,13.1710666667,23.5652333333,20.6983333333,23.520385098,18.544,13.1377666667,20.5853333333,21.0517333333,19.0786666667,21.1213333333,13.0466
758.81,12.7954666667,23.1129,20.3821333333,23.2575019608,18.2496,12.5514333333,20.1234,20.7819333333,18.7272666667,20.5878666667,12.378
759.13,12.687,22.8581333333,20.2252666667,23.0999597386,18.0298,12.4178666667,19.8419333333,20.5264,18.7129333333,20.3743333333,12.2832
759.44,12.6498666667,22.7063,20.1362666667,22.9086193464,18.1277333333,12.4673,19.8232666667,20.3678,18.6561333333,20.2868666666,12.1141333333
759.75,12.8499333333,22.9286666667,20.4016666667,23.0136447059,18.4963,12.5167,20.2417333333,20.687,18.9928,20.4134666667,12.2123333333
760.07,13.1934,23.2606,20.6728,23.3450849673,18.9138333333,12.6183,20.3436666667,20.9524,19.3736666667,20.7049333333,12.4535333334
760.38,12.8716666667,23.1302,20.4852666667,23.1497532026,18.7198333333,12.4580333333,19.9679333333,20.7774666667,19.1612,20.5116,12.0882666667
760.69,12.8084666667,23.2240666667,20.4432666667,23.3813056209,18.8231666667,12.2966333333,19.9387333333,20.7844666667,19.0843333333,20.6239333333,12.0471333333
761.01,13.0633333333,23.3815666667,20.7044,23.6622734641,19.1605666667,12.7226333333,20.2385333333,21.2582,19.4262666667,20.767,12.3704666667
761.32,13.4129333333,23.6487666667,21.0311333333,23.819688366,19.1636333333,12.9290333333,20.3676,21.5028666667,19.6955333333,20.9872666667,12.6943333333
761.63,14.0657333333,24.3725,21.4389333333,24.2157738562,19.7697333333,13.7319666667,20.8643333333,21.9797333333,20.2044,21.7442666667,13.4497333333
761.94,14.0999333333,24.5539666667,21.4706666667,24.4031618301,19.8519666667,13.9879666667,20.9780666667,22.1276666667,20.2114666667,21.7843333333,13.4279333333
762.26,14.5201333333,24.9388666667,21.7849333333,24.8122057516,20.1649333333,14.342,21.3624,22.6653333333,20.5814,22.1265333333,13.9196
762.57,14.4035333333,24.8674,21.5825333333,24.6893989542,19.8137666667,14.2623666667,21.1378666667,22.4835333333,20.4086,22.0408666667,13.8818666667
762.88,14.2615333333,24.5981333333,21.5666,24.4742070588,19.6732666667,14.2627333333,21.2008666667,22.4993333333,20.2510666667,21.8910666667,13.7942666667
763.20,14.3974666667,24.6019666667,21.7130666667,24.5820894118,19.7609666667,14.3118,21.4041333333,22.65,20.3484666667,22.0156,13.9844
763.51,14.6111333333,24.7684,22.031,24.6948575163,19.9876333333,14.5969333333,21.6859333333,23.0352666667,20.6633333333,22.1351333333,14.3213333333
763.82,14.5746,24.8456333333,21.9610666667,24.5988766013,19.8782666667,14.4570333333,21.5644,22.869,20.5316666667,22.2168,14.2842
764.14,14.3783333333,24.6237333334,21.8336666667,24.3024138562,19.8013,14.2647,21.4924,22.6892666667,20.3518,22.0417333333,14.0992666667
764.45,14.0278,24.3417,21.6469333333,24.0132070588,19.4399333333,13.8601333333,21.2449333333,22.4206666667,20.0192,21.6874666667,13.7825333333
764.76,14.151,24.5731,21.7746666667,24.052722353,19.4906,13.8783,21.3161333333,22.5901333333,20.1796,21.8766,13.9227333333
765.07,14.1372,24.7130666667,21.8763333333,24.1277079739,19.5723333333,13.7925333333,21.4744,22.6054666667,20.3902,22.1310666667,13.9174666667
765.39,13.9698666667,24.8031333333,21.9812,24.1485056209,19.7312666667,13.6998333333,21.4463333333,22.7834666667,20.3664666667,22.1372,13.8608666667
765.70,14.1703333333,25.1679666667,22.0712666666,24.3505777778,19.9084333333,13.9099,21.4384666667,22.6154666667,20.489,22.3276,14.0028666667
766.01,14.1556,25.1190666667,21.9408,24.2214305882,19.7882333333,13.9064333333,21.2514,22.3725333333,20.2878666667,22.1732,13.8565333333
766.32,13.7546666667,24.7509333334,21.4610666667,23.823532549,19.4597,13.5076333333,20.6856,21.8823333333,19.6601333333,21.8126666667,13.3478666667
766.64,13.3973333333,24.5525333333,21.4418,23.6927372549,19.334,13.4200333333,20.5091333333,21.7742,19.3780666666,21.6188,13.004
766.95,13.2061333333,24.5813,21.3287333333,23.6944057516,19.3148666667,13.2713666667,20.4292666666,21.5703333333,19.3355333333,21.685,12.8692
767.26,13.1980666667,24.3548,21.2310666667,23.6397388235,19.1452666667,13.2987333333,20.3994,21.4224666667,19.1618,21.7062666667,12.8316666667
767.57,12.9122,23.7392,20.7776666667,23.2088143791,18.7094,12.7508,20.0543333333,20.764,18.5736666667,21.2091333333,12.4368666667
767.88,12.2685333333,23.2840666667,20.0982666667,22.6712556863,18.3622333333,12.2070333333,19.3182666667,20.26,17.8281333333,20.4181333333,11.8222
768.20,12.3398,22.6637333333,19.7731333333,22.4175665359,18.0149666667,12.1364,19.1108,19.8884666667,17.7610666667,20.1223333333,11.7134
768.51,11.6169333333,21.8419333333,19.198,21.7681667974,17.2606,11.4989666667,18.5572,19.5914666667,17.3431333333,19.4904666667,11.0886666667
768.82,11.1761333333,21.5114,18.724,21.1872101961,16.6608333333,11.0211,18.2758666667,19.1838,17.1494,19.1955333333,10.5171333333
769.13,11.3292,21.4071333334,18.529,20.9564381699,16.4351,11.0019666667,18.3032666667,18.957,17.2756666667,19.2801333333,10.5585333333
769.44,12.0142,21.7905,18.8791333333,21.3216635294,16.7301666667,11.228,18.7008666667,19.3069333333,17.7342,19.5681333333,11.0477333334
769.76,12.2784,21.9152333334,19.0934666667,21.4774363399,16.7588666667,11.4779333333,18.7765333333,19.8155333333,17.9220666667,19.5186,11.2996666667
770.07,11.9992,22.0646,19.0494,21.4307147712,16.5483333333,11.5095666667,18.5922666667,19.8204,17.9314666667,19.3513333333,11.3056666667
770.38,11.6678,22.4774666667,19.3648,21.5871607843,16.8349666667,11.7728,18.7718,19.9872666667,18.0274666667,19.4910666667,11.3606666667
770.69,11.9121333333,22.5464666667,19.6912,21.7223343791,16.6940666667,11.9753333333,18.5998666667,19.9703333333,18.0034666667,19.6912,11.5017333333
771.00,11.5326,22.6256,19.6882666667,21.6488724183,16.8830666667,11.8442666667,18.3116,19.9568,17.6883333333,19.7228,11.3592666667
771.32,11.5358,22.7858666667,19.7731333333,21.7449775163,16.9372333333,11.7191,18.4075333333,19.8952,17.5870666667,19.9477333333,11.5401333333
771.63,12.3898,23.5264,20.9173333333,22.5264860131,17.8076666667,12.4862333333,19.4119333333,20.6450666667,18.4332,20.7374,12.46
771.94,13.0209333333,24.4653666667,22.1388,23.47280183,18.4885,13.3623,20.5403333333,21.6208,19.5043333333,21.7012666667,13.2171333333
772.25,12.3385333333,24.1433666667,21.6928,23.0231040523,18.0743666667,13.1920333333,19.9999333333,21.0861333333,18.9594666667,21.4282666666,12.6625333333
772.56,12.0284666667,23.8960666667,21.5025333333,22.8656844445,17.9508,13.0393666667,19.9494666667,20.8316666667,18.5848666667,21.4059333333,12.4236
772.87,11.815,23.6978333333,21.1726666667,22.7738313725,18.1032666667,12.5577666667,19.6636,20.7241333333,18.4209333333,21.0699333333,12.1841333333
773.18,12.2640666667,23.745,21.3909333333,22.9622261438,18.2491666667,12.9051333333,19.9146666667,21.1781333333,18.6989333333,21.3011333333,12.5763333333
773.50,11.902,23.3382,21.0470666667,22.4343362092,18.0763,12.6634333333,20.1441333333,20.6196,18.4486666667,21.0182666667,12.2478
773.81,12.5442666667,23.6751666667,21.3343333333,22.7178237908,18.1825666667,13.1731666667,20.6789333333,20.4258,18.7804666667,21.2148,12.6829333333
774.12,13.0826,24.0974666667,21.7352,23.1280230065,18.6116333333,13.7622333333,21.1375333333,20.5542666667,19.2334666667,21.5136666667,13.0345333333
774.43,12.5957333333,23.6583666667,20.9704666667,22.7481691503,18.5345666667,13.2752666667,20.4996666667,20.3590666667,18.6414666667,20.9801333333,12.6686
774.74,12.1991333333,23.0977,20.1375333334,22.0083317647,18.2572666667,12.5699,19.7203333333,19.7300666667,17.7712666667,20.0589333333,11.949
775.05,12.073,22.5971333333,20.0000666667,21.825263268,18.1387333333,12.3462666667,19.8325333333,19.4386,18.0256,19.8522666667,11.6888
775.36,12.4535333333,23.0342,20.0453333334,22.0027879739,18.4916666667,12.5842,20.2512,19.6128,18.5267333333,19.9749333333,11.9004666667
775.67,12.9433333333,23.2359,20.5701333333,22.2588138562,18.7046,13.1807333333,20.8401333333,19.8350666667,18.8748,20.525,12.2730666667
775.98,12.9302666667,23.2402,20.4937333333,22.3489884967,18.7225666667,13.1341333333,20.6700666667,19.6976666667,18.9115333333,20.4132666667,12.3306666667
776.30,13.4086,23.5645666667,20.8446666667,22.8996996078,19.0020666666,13.723,20.8748666667,20.327,19.3666666667,20.8346666667,12.7652666666
776.61,13.3384666667,23.7371333333,20.8024666667,22.8590410457,18.9627666667,13.5679666667,20.8933333333,20.7065333333,19.1723333333,20.9487333333,12.7175333334
776.92,12.9984,23.6503333333,20.6442,22.4868180392,18.615,13.3079333333,20.4009333333,20.5224666667,18.9446666667,20.4160666667,12.3846
777.23,12.5671333333,23.5418666666,20.8862,22.4881315033,17.8576333333,13.1118333333,19.8541333333,19.8122666667,18.7334,20.1878,12.1186666667
777.54,12.5885333334,23.8159666667,21.2011333333,22.6755654902,17.8521,13.2599,19.8793333333,19.7168666667,18.8145333333,20.3515333333,12.2266666667
777.85,13.3019333333,24.6949666667,21.8748666667,23.5295911111,18.5599,13.9957333333,20.4818,20.3876,19.2720666667,21.0787333333,13.1134
778.16,13.1604666667,24.4995333333,21.934,23.4716467974,18.4015666667,14.1771666667,20.0785333333,20.2619333333,18.8678,21.1163333333,13.0871333333
778.47,13.7440666667,25.0473333333,22.4802,23.9768695425,18.8811,14.7157333333,20.7477333334,20.7108666667,19.5418,21.68,13.4439333333
778.78,13.9106666667,24.8726,22.4389333333,23.9881968627,19.0408,14.9637,20.8582,20.7282,19.4749333333,21.6954,13.3541333333
779.09,13.4172666666,24.6864666667,22.2868666667,23.8795994771,18.6782666667,14.6421666667,20.6030666667,20.4198,19.0297333334,21.1066666667,13.1707333333
779.40,12.6474,23.9313666667,21.8129333333,23.4820802614,17.9903333333,14.176,19.6332666667,19.7556,18.6495333333,20.1329333333,12.1851333333
779.71,12.4533333333,23.8,21.632,23.4128941177,17.8453333333,14.032,19.4666666666,19.632,18.1653333333,20.192,11.8773333333
780.02,12.8680666667,23.9835,21.4855333333,23.3189186928,18.3689666667,14.3114,19.9683333333,19.9630666667,18.1919333333,20.2696666667,12.0698
780.33,13.0346666667,23.7733333333,21.5253333333,23.5092915033,18.6,14.6373333333,20.208,20.5173333333,18.3253333333,20.3413333334,12.1386666667
780.64,12.3638,23.1059333333,20.9694,22.5431377778,17.7282333333,14.1185333333,19.6262666667,20.2655333333,17.8336,19.4259333333,11.4486666667
780.95,12.2113333333,22.8482333333,20.7156,22.3933069281,17.4254,13.8454333333,19.6477333333,19.7667333333,17.5719333333,19.1328666667,11.2141333333
781.26,11.2324666667,22.0873333334,19.9062,21.6691312418,16.8982333333,12.9610333333,18.6931333333,19.0295333333,16.5700666667,18.23,10.7692666667
781.57,11.2592666667,22.1502,19.9662666667,21.6770496732,17.001,12.9567333333,18.7409333333,18.9208666667,16.5542666667,18.6226666667,10.8095333333
781.88,11.9322,22.4803666667,20.5140666667,21.8484091503,17.4293666667,13.195,19.2147333334,19.0055333333,17.2372666667,19.5253333333,11.4012
782.19,13.881,24.0418,22.1733333333,23.4330909804,19.6359333333,14.8574666667,21.2758,20.6096,19.2491333333,21.9588666666,13.7340666667
782.50,14.2142,24.0494,22.2564,23.5079333334,20.0711,15.1292,21.6537333333,20.8127333333,19.7671333333,22.3018666667,14.3732666667
782.81,13.8627333333,23.9122,22.2805333333,23.527827451,19.8224666667,15.2181333333,21.4602,20.7910666667,19.8546666667,22.2688666667,14.1594
783.12,14.2578666667,24.4051666667,22.7148666667,23.9664462745,20.1208,15.5977666667,21.8787333333,21.1013333333,20.3179333333,22.7621333333,14.8703333334
783.43,14.6324666667,24.7032,22.988,24.2934596078,20.4577,15.6451333333,22.2791333333,21.1219333333,20.5314666667,22.9879333333,15.1108
783.74,14.4414,24.5014333333,22.7134,24.2035793464,20.1916333333,15.4328,22.2282666667,21.2937333333,20.521,22.7134,14.8786
784.05,14.9218,24.6782333333,22.9603333333,24.5119628758,20.3639666667,15.749,22.4428,21.6544666667,20.9266666667,22.9302,14.7411333333
784.36,14.1895333333,24.3212,22.3302666667,23.9535764706,19.7491666667,14.991,21.7187333333,21.6572666667,20.5870666667,21.7676,14.0428
784.67,13.5132,24.0997,21.6014666667,23.7186977778,19.4754,14.7640666667,21.2042666667,21.6012666667,20.0495333334,21.2911333334,13.2526666667
784.98,11.3781333333,22.4724333333,19.6656666667,21.6940687582,17.1209333333,12.8917333333,19.2811333333,19.8928,17.7987333333,19.0160666667,10.8861333333
785.29,10.9782666667,22.1399666667,19.2909333333,21.3898695425,16.6730333333,12.1273333333,18.5945333333,19.5315333333,17.3472,18.3222666667,10.2058
785.60,11.3470666667,22.1053333333,19.3984666667,21.5662703268,17.1585,12.1241333333,18.6466,19.6866,17.8194666666,18.4524666667,10.5764666667
785.91,11.1562666666,21.8532,19.2476666667,21.1732535948,16.9444,11.9303333333,18.3780666667,19.2785333333,17.5886666667,18.2671333333,10.6628666667
786.22,10.6752666667,21.7244,19.179,21.205900915,16.8582333333,11.8460666667,17.6580666667,19.0267333333,17.1289333333,18.1265333333,10.4623333333
786.53,11.125,22.1935,19.8395333333,21.4733592157,17.1268,12.3479333333,17.762,19.2164,17.5482,18.5871333333,11.1368
786.84,11.2287333333,22.2927,20.2998666667,21.7543704575,17.2428666667,12.6485333333,18.1893333333,19.3296666667,17.6838666667,18.7537333333,11.5404
787.14,11.4882666667,22.2918333333,20.8182,22.3854475817,17.3137,12.7879333333,18.741,19.4894,17.8649333333,19.4083333333,12.1438
787.45,11.9702666667,22.4066,21.6766666667,22.8760078432,17.7444333333,12.9996,19.3212,19.886,18.2036,19.7948,12.8201333333
787.76,12.4567333333,23.2024666667,22.5504666667,23.8696614379,18.3147666667,13.5241,20.3244666667,20.3813333333,19.0265333333,20.4782,13.5442
788.07,12.3012,23.0794666667,22.5832666667,23.714059085,18.2375666667,13.6972,20.3608,20.3328666667,18.8438,20.1917333333,13.542
788.38,12.0112666667,22.8785333333,22.401,23.3912128105,17.7400666667,13.2711666667,20.3164666667,20.2598,18.4293333333,20.0452666666,13.1637333333
788.69,11.1378,22.2327,21.6852,22.9571108497,17.1538333333,12.5595,19.8968666667,19.7822666667,17.8848,19.6674666667,12.2958
789.00,11.3781333333,22.4646333333,21.8962666667,23.1177660131,17.4,12.5059666667,20.5124,20.1003333333,18.3628,20.2003333333,12.6265333333
789.31,10.6229333333,22.1454,21.5378,23.0163505882,17.2470333333,11.9658666667,20.2492666666,19.5078666666,17.8728666667,20.1398,11.9659333333
789.62,9.87273333332,21.8296,20.8930666667,22.2546661438,16.7256666667,11.1753,19.783,19.0822,17.1722,19.6651333333,11.2125333333
789.92,10.1760666667,21.7483666667,20.868,21.9879511111,16.7577333333,11.3394,19.7548666667,18.8867333333,17.2077333333,19.5282666667,11.4089333333
790.23,8.96526666667,20.6008333333,19.3862,20.7696509804,15.3672333333,10.3296333333,18.2696,17.5448666667,15.9517333333,18.335,9.82679999999
790.54,8.81999999999,20.1330333333,19.0629333333,20.5325458824,15.3440666667,10.2328,17.4941333333,17.4876,15.5334,17.9596,9.43833333334
790.85,9.19306666665,20.7048666667,19.5913333333,21.1453858824,15.4817666667,10.4732666667,18.0729333333,17.5826666667,15.7302,18.5358666667,9.94220000001
791.16,8.63673333334,20.2496666667,18.7789333333,20.7007056209,15.0572333333,9.95156666665,17.905,16.9614,14.9775333333,17.7524,9.45533333333
791.47,8.33506666667,20.1696666667,18.6073333334,20.2804439216,14.5706333333,9.55446666666,17.4972666667,16.4864,14.3866,17.2640666667,8.77339999999
791.78,7.3994,18.915,17.7373333333,19.5998203922,13.5468333333,9.01456666667,16.6916666667,15.6742,13.4897333333,15.9017333333,7.54173333334
792.08,7.45146666667,18.4018,17.6602666667,19.6142865359,13.4809666667,8.8733,16.458,15.8388,13.5420666667,15.3636,7.24986666667
792.39,8.34033333335,19.0213,18.0354,20.4088630065,14.383,10.0532666667,16.8510666667,16.546,14.4468,15.9716666667,8.05673333333
792.70,8.45766666667,19.5734666667,18.4079333333,20.5080643137,14.9786666667,10.4691333333,17.3561333333,17.1854666667,14.8116,16.2260666667,8.0668
793.01,9.34193333332,20.6196,19.6760666667,21.3697492811,16.1069333333,11.5558,18.6484666667,18.5429333333,15.8605333333,17.4164,9.53173333334
793.32,9.07993333334,20.7429666667,19.3206666667,20.9651396078,15.8987,11.6205666667,18.8393333333,18.5138,15.9516666667,17.5796666666,9.40546666667
793.62,8.44346666667,20.2167666667,18.5003333333,20.6607712418,15.3731666667,11.4393,18.4721333334,18.2444,15.8138,17.6119333333,8.52880000001
793.93,9.39133333332,21.2208333333,19.5824666667,21.9397769935,16.4190666667,12.7033333333,19.1648666667,19.1155333334,16.8436666667,18.9596666667,9.56113333333
794.24,9.4874,21.4562333333,19.2365333333,22.3970164706,16.2354333333,12.5203666667,18.6779333333,19.0386666667,16.9599333333,18.9254666667,9.54393333334
794.55,9.88386666667,21.8654333333,19.1623333333,22.5945741176,16.5258333333,12.5447666667,18.9721333333,19.3522666666,16.8391333333,19.3381333333,9.99653333333
794.86,9.55786666666,21.9929,18.8701333333,22.2240980392,16.4351333333,12.4562666667,19.1228,19.0807333333,16.5964666667,19.0806666667,9.99993333332
795.16,7.88546666667,20.9639333333,17.7707333333,21.0625545098,14.7777666667,11.1613333333,17.9643333333,17.6202,15.1397333333,17.871,8.37986666667
