wavelength,Back_LanAurf,Belly_LanAurf,Breast_LanAurf,Crissum_LanAurf,Crown_LanAurf,DorTail_LanAurf,Patch10_LanAurf,Patch11_LanAurf,Rump_LanAurf,Throat_LanAurf,WingTip_LanAurf
223.11,-233.611066666,-242.083333333,-221.180533333,-208.0556,-247.2222,-220.9722,-258.1944,-236.805533334,-243.6112,-258.8888,-259.722333333
223.49,-225.8824,-238.431533333,-219.803833333,-208.627333333,-235.2942,-213.987,-254.771333333,-234.509933333,-243.921733333,-250.588133333,-252.156866667
223.87,-251.363666667,-268.6364,-251.363633333,-240.302866667,-267.727333334,-244.394,-285.303,-271.212133333,-286.969733333,-283.484866667,-291.515266667
224.24,-417.8572,-443.333266667,-413.571466667,-405.714333333,-448.333333333,-415.952333333,-468.571466667,-452.380933333,-497.857133333,-467.619066667,-478.8096
224.62,-455.897533333,-475.640866667,-442.5641,-434.871733333,-486.923066667,-451.282066667,-500.0002,-482.820466667,-537.948733333,-490.512866667,-507.692333333
225.00,-358.541666667,-371.25,-346.770833334,-346.25,-387.5,-356.25,-388.958333333,-382.291666667,-419.791666667,-391.458333333,-402.708333333
225.38,-318.4762,-335.619066667,-322.285666667,-325.5238,-350.666666667,-320.3808,-349.333266667,-348.190466667,-378.8572,-348.380866667,-360.571466667
225.75,-261.9048,-274.285666667,-264.047566667,-266.8254,-288.889,-257.3016,-286.507933333,-275.5556,-310.317466667,-279.682666667,-291.746066667
226.13,-148.4578,-155.820933333,-146.666533333,-151.8408,-164.5772,-143.084533333,-161.691733334,-155.323466667,-176.9154,-153.532266667,-167.9602
226.51,-141.0388,-149.5238,-140.043266667,-143.3766,-153.939266667,-134.285666667,-148.485,-150.2164,-164.848533333,-145.021866667,-158.008733333
226.88,-90.0300666667,-91.8318,-87.9280333333,-92.2523333334,-97.2372000001,-79.0390000001,-92.0119999999,-92.6125333334,-101.141133333,-89.8498666665,-96.7566
227.26,-66.9862666667,-66.0274666667,-64.9771,-69.4978,-70.2739333333,-56.8492666667,-67.6255333333,-67.3059333334,-74.8858666667,-65.6164666667,-71.3242
227.64,-56.8442666667,-56.8836,-53.7869666667,-57.5149333333,-60.5917333334,-47.219,-56.9625333333,-56.0157333334,-62.0512666667,-54.9112666667,-58.8166
228.01,-39.3578,-40.7034666667,-37.7065,-38.8074666667,-42.6912666667,-30.4587333333,-39.2966666667,-38.0428,-43.0276,-38.0427333333,-38.9908666667
228.39,-26.4476,-27.2506666667,-26.4598333333,-26.2043333333,-28.9538,-18.6860666667,-26.1314,-24.6471333333,-27.9806,-25.6689333333,-24.8174
228.76,-19.9570666667,-21.6294,-22.4116,-21.0289333333,-22.015,-13.0331333333,-20.7073333333,-18.7780666667,-21.7363333333,-20.4930666667,-18.9496
229.14,-19.8819333333,-21.4748666667,-22.232,-21.0817333333,-20.9439333333,-13.2546666667,-19.6657333334,-18.3284,-21.4946666666,-19.7051333333,-17.6793333333
229.52,-17.5692666667,-18.7846666667,-19.1153,-17.5334666667,-18.4450666667,-10.3128666667,-16.6040666667,-14.6381333333,-18.8204,-16.7649333333,-14.7988666667
229.89,-15.6218,-16.5008,-16.2107666667,-14.6268,-15.9535333334,-8.01006666667,-13.7977333333,-11.8408,-16.5837333333,-14.8423333333,-11.8905333333
230.27,-16.8123333333,-17.945,-17.3787666667,-15.3883333333,-17.2977333333,-9.04546666667,-14.6926,-12.7994,-18.3656666667,-16.6990666667,-12.7346
230.65,-13.7643333333,-14.6420666667,-13.7106333333,-11.6705333333,-14.1494,-6.20473333333,-12.1017333333,-8.72986666667,-14.9345333333,-13.5796,-8.68366666667
231.02,-13.7374,-15.4311333333,-14.0404,-11.7015333333,-14.6230666667,-7.05520000001,-12.0281333333,-9.32400000001,-15.9284666667,-13.6598,-9.18413333334
231.40,-13.3178,-15.3022666667,-13.6666333333,-11.0076666667,-14.7752666666,-6.62026666667,-11.1473333333,-8.94553333334,-15.2713333333,-13.752,-8.62013333333
231.78,-13.8522666667,-15.456,-13.978,-11.3680666667,-14.9056,-7.59440000001,-11.0692,-9.21379999999,-16.1320666666,-14.7642,-8.9936
232.15,-16.158,-16.9168,-15.1815333333,-12.8166,-16.0613333333,-9.28166666666,-12.6553333333,-10.573,-17.2236,-17.046,-10.1049333333
232.53,-14.3540666667,-15.4706,-13.764,-10.9568666667,-14.4496666667,-8.03833333334,-11.1643333333,-9.80866666665,-15.5662,-15.0876,-8.72406666667
232.90,-12.5198666667,-13.6683333333,-11.4513333333,-9.82453333333,-13.0620666667,-7.04940000001,-10.2073333333,-9.01120000001,-14.0668666666,-13.9394,-7.5916
233.28,-9.17059999999,-10.8772,-9.13080000001,-7.27266666667,-10.5742,-5.66179999999,-8.19766666667,-6.12433333334,-11.1482666667,-11.563,-5.00799999999
233.66,-7.31420000001,-8.10433333333,-6.58766666667,-4.80253333333,-8.15166666666,-3.9178,-5.9874,-5.07113333333,-8.7204,-9.51026666667,-2.35386666666
234.03,-6.71366666667,-7.561,-6.54106666667,-4.98826666667,-8.2666,-4.67453333333,-6.25886666667,-6.44713333334,-8.61159999999,-9.2392,-2.55686666667
234.41,-5.55046666666,-6.00913333333,-5.16076666667,-3.86853333334,-6.7126,-3.5626,-4.9694,-5.65759999999,-6.68186666666,-7.61473333334,-0.917533333334
234.78,-6.37,-6.76026666666,-6.3778,-5.23026666667,-7.19753333335,-4.1998,-5.07413333333,-6.60433333334,-7.54099999999,-8.13439999999,-1.3272
235.16,-7.55766666667,-8.15686666667,-7.5422,-6.86626666665,-8.64819999999,-5.02293333333,-6.03679999999,-7.20426666667,-9.27800000002,-9.83106666668,-2.1352
235.54,-6.51746666666,-6.44300000001,-5.6376,-5.62266666667,-7.35266666668,-3.75826666667,-4.77253333333,-5.53319999999,-8.42659999999,-7.77033333333,-0.536933333333
235.91,-5.67106666667,-5.22366666667,-4.8629,-5.82973333333,-7.3162,-3.65073333333,-4.5166,-4.7186,-7.61900000001,-7.15713333333,0.043333333332
236.29,-9.50066666667,-8.01753333333,-8.1792,-9.29513333333,-11.1599333333,-7.31273333333,-7.59186666667,-7.94426666665,-11.0572666667,-10.3524,-2.84880000001
236.66,-12.7063333333,-9.93886666666,-10.3746,-12.6453333333,-14.0520666667,-9.83179999999,-10.4436,-10.4587333333,-14.2201333333,-13.6542666667,-5.71879999999
237.04,-14.1704666667,-10.1644,-11.7413333333,-13.1988,-15.5007333333,-10.4933333333,-10.822,-11.3302666667,-15.2166666667,-14.3349333333,-6.50233333333
237.41,-14.4837333333,-10.3392666667,-11.7257666667,-12.9940666667,-15.5752666667,-9.21813333333,-10.5162666667,-11.2831333333,-15.6342,-13.8051333333,-6.38660000001
237.79,-16.0828,-12.6829333333,-13.7029666667,-15.462,-17.6644666667,-11.0124666667,-12.7862,-12.5498666667,-17.3096666667,-15.8906,-8.41080000001
238.17,-17.4652666667,-14.1098666666,-15.5677666667,-17.6117333333,-19.1062,-11.8975333333,-14.9596,-13.4211333333,-18.5641333333,-17.7142666667,-10.5934666667
238.54,-16.2932,-13.0152,-14.2184666666,-17.0402,-17.7871333333,-10.8575333333,-13.6100666667,-11.7843333333,-17.2198666667,-16.4453333333,-9.59893333332
238.92,-12.8482,-10.1742,-11.2874,-14.2661333333,-14.5646666666,-8.17173333333,-11.2064666667,-9.50246666666,-14.5273333333,-13.5448,-7.08960000001
239.29,-10.1581333333,-7.29953333333,-8.55379999999,-10.9265333333,-11.2317333333,-5.68353333333,-8.87006666667,-7.322,-10.9266,-10.1921333334,-4.68933333333
239.67,-9.24073333331,-6.96186666667,-8.82906666667,-9.84173333331,-10.3586,-4.53586666667,-7.8482,-7.13093333333,-10.0843333333,-10.1582666667,-4.20886666668
240.04,-8.30273333333,-6.25286666667,-8.03003333333,-8.53786666667,-8.62239999999,-2.71753333333,-6.13073333334,-6.1682,-8.76360000001,-8.70706666668,-3.46026666667
240.42,-4.8742,-3.6982,-5.40956666667,-5.61246666667,-5.35273333333,0.186533333334,-3.29273333333,-3.64146666667,-5.807,-5.42573333333,-1.0624
240.79,-3.05506666667,-2.1852,-3.58733333333,-3.236,-3.43086666667,1.80926666667,-1.39193333333,-2.0808,-3.91106666667,-3.2568,0.890733333333
241.17,-1.35893333333,-1.08473333333,-1.9562,-1.43206666667,-1.9196,3.29066666667,0.268133333335,-0.560666666666,-2.3766,-1.6088,2.669
241.54,-1.5234,-1.03753333333,-1.54236666667,-1.49606666667,-1.769,3.3634,0.420466666668,-0.529533333334,-2.34786666667,-1.73093333333,2.98126666667
241.92,-1.093,-0.662733333333,-0.969299999999,-1.01386666667,-1.26106666667,3.79826666667,0.994133333334,-0.262266666667,-1.9682,-1.22146666667,3.65486666667
242.29,-0.573933333334,-0.027533333334,-0.0896000000006,0.00919999999926,-0.454533333334,4.38466666667,2.0202,0.330466666667,-1.38653333333,-0.4132,4.60513333333
242.67,-0.442133333333,0.179533333333,0.0086666666668,0.288933333333,-0.306333333333,4.40793333333,2.26746666667,0.350200000002,-1.23,-0.245133333332,4.8764
243.05,-0.1912,0.4586,0.4842,0.823666666667,-0.127333333333,4.53086666667,2.61993333334,0.637,-0.696399999999,-0.0211999999999,5.03606666667
243.42,0.124533333333,0.606133333334,0.653866666666,1.13326666667,-0.0664,4.6908,3.1134,0.954799999997,-0.352933333333,0.157733333333,5.38806666667
243.80,0.441133333333,0.8374,1.18466666667,1.2664,0.298133333333,4.86533333333,3.4028,1.25813333333,-0.138933333331,0.653600000001,5.67406666667
244.17,1.01766666667,1.2598,1.51626666667,1.688,0.379466666666,5.09186666667,3.4686,1.4374,0.0928666666674,1.01353333333,6.06106666667
244.55,0.963133333335,1.22066666667,1.6092,1.6806,0.352666666665,4.9464,3.38093333333,1.407,-0.107133333334,0.951133333333,6.15153333333
244.92,0.653666666668,0.9266,1.48213333333,1.32266666667,0.0268666666672,4.602,2.918,1.16493333333,-0.442133333334,0.545866666667,6.03986666667
245.30,0.555533333333,1.12193333333,1.59993333333,1.11113333333,0.0901333333334,4.6104,2.72373333333,1.11833333333,-0.537466666667,0.5592,6.02086666667
245.67,0.963733333334,1.5586,2.02563333333,1.3758,0.465266666666,4.87873333333,2.92466666667,1.3128,-0.159400000001,1.01366666667,6.36433333333
246.05,1.02673333333,1.71746666667,2.10816666667,1.42653333333,0.5542,4.9766,2.94706666667,1.39026666667,0.0453333333334,1.25413333333,6.29406666667
246.42,0.831933333333,1.44753333333,1.73193333333,0.970599999999,0.2412,4.79746666667,2.6678,1.18133333333,-0.185800000001,1.05666666667,6.0316
246.79,0.492000000001,1.10986666667,1.34303333333,0.520266666667,-0.0332666666669,4.5752,2.18886666667,0.768999999999,-0.546,0.792066666665,5.63386666667
247.17,0.3764,1.09326666667,1.29326666667,0.504999999999,0.0476000000001,4.71846666667,2.26986666667,0.793133333333,-0.559733333333,0.921733333335,5.72126666667
247.54,0.544200000001,1.41253333333,1.576,0.682599999999,0.310733333333,5.12926666667,2.399,1.1224,-0.433,1.23573333333,6.04986666667
247.92,0.533333333333,1.4846,1.58076666666,0.765400000001,0.1596,5.158,2.36366666667,1.20466666667,-0.352133333333,1.2572,6.1048
248.29,0.469200000001,1.47166666667,1.56913333333,0.7112,0.231466666667,5.21846666667,2.40146666667,1.20386666667,-0.355600000001,1.2338,6.15046666667
248.67,0.835866666667,1.91933333333,1.97163333333,1.11366666667,0.621933333333,5.598,2.81913333333,1.6736,0.106933333333,1.63726666667,6.4678
249.04,0.7084,1.7468,1.8007,0.8822,0.4378,5.51166666667,2.693,1.5642,0.0176,1.5576,6.22906666667
249.42,0.211666666667,1.20213333333,1.2825,0.3744,0.0022666666666,4.99693333333,2.22533333333,1.16493333333,-0.472066666667,1.1556,5.7226
249.79,-0.258666666666,0.701466666667,0.6466,-0.0746,-0.4652,4.48753333333,1.70153333333,0.659133333332,-0.975199999998,0.609466666665,5.1418
250.17,-0.679066666667,0.491133333333,0.398433333333,-0.399800000002,-0.737933333333,4.2002,1.45993333333,0.504466666667,-1.23466666667,0.255,4.77186666667
250.54,-0.569533333333,0.7478,0.608299999999,-0.0805333333354,-0.638333333334,4.28233333333,1.63646666667,0.667333333333,-1.12166666667,0.353733333333,4.8088
250.92,-0.0394666666674,1.28273333333,1.07243333333,0.557599999999,-0.350333333333,4.62213333333,2.15413333333,1.231,-0.658066666666,0.691666666667,5.25286666667
251.29,0.077,1.28653333333,0.888766666667,0.555000000001,-0.535733333334,4.51406666667,1.93766666667,1.33466666667,-0.715333333333,0.477933333334,5.20693333334
251.66,0.477266666667,1.4546,1.10503333333,0.772066666666,-0.4374,4.55266666667,2.12386666667,1.44473333333,-0.500333333333,0.4638,5.32486666667
252.04,0.901466666669,1.6632,1.3673,1.13946666667,-0.0883333333334,4.82666666667,2.42173333333,1.4524,-0.231066666666,0.7244,5.5884
252.41,0.794333333335,1.57466666667,1.25623333333,1.01833333333,-0.1854,4.59153333333,2.25373333333,1.3612,-0.2694,0.672,5.42793333333
252.79,-0.1728,0.5076,0.2502,-0.018,-1.2456,3.72946666667,1.2564,0.3492,-1.1952,-0.3132,4.49273333333
253.16,0.0833333333335,0.822466666667,0.360466666667,0.297000000003,-0.902133333333,3.85866666667,1.63773333334,0.543600000001,-1.12673333333,-0.0471333333332,4.674
253.54,0.253866666667,0.871933333333,0.430433333333,0.467133333335,-0.794666666668,4.00286666667,1.69253333334,0.540799999999,-1.15533333333,-0.121466666666,4.81593333334
253.91,0.651666666666,1.08246666667,0.717266666668,0.8426,-0.232266666666,4.37073333333,2.16106666667,1.00373333333,-0.704133333333,0.381933333333,5.1798
254.28,1.07193333333,1.1066,0.763533333333,1.014,0.0037333333332,4.53833333333,2.36746666667,1.12593333333,-0.547466666665,0.539733333333,5.4174
254.66,1.06633333333,0.962,0.609266666666,0.7374,0.0561333333328,4.3416,2.1046,0.962200000001,-0.641333333332,0.3808,5.26353333333
255.03,1.07753333333,0.909933333332,0.737866666666,0.746400000001,0.108866666667,4.37306666667,2.0796,1.03566666667,-0.679333333333,0.574400000001,5.3082
255.41,1.1206,0.963066666668,0.873266666667,0.831733333333,0.376333333333,4.21553333334,2.45126666667,0.840466666666,-0.770400000001,0.709133333335,5.28793333333
255.78,-0.265599999999,-0.256533333333,-0.310533333333,-0.148666666667,-0.508800000001,2.98006666667,1.41806666667,-0.180066666667,-1.80953333333,-0.198066666667,3.87573333333
256.15,-1.3926,-0.983066666666,-1.3379,-1.21953333333,-1.18773333333,1.884,0.527733333333,-0.837133333333,-2.58026666667,-0.969333333333,2.93966666667
256.53,-1.02306666667,-0.597266666667,-0.834466666668,-0.645599999999,-0.636666666667,2.33633333333,0.843133333335,-0.377733333334,-1.97193333333,-0.448066666667,3.41233333333
256.90,-0.187866666665,0.0899333333319,-0.0264333333333,-0.130733333333,0.114466666667,2.98206666667,1.4748,0.0694000000001,-1.18866666667,0.2042,4.03193333333
257.28,0.374933333333,0.5962,0.654333333333,0.254866666667,0.404999999999,3.56206666667,2.156,0.536400000001,-0.614933333333,0.641133333334,4.6568
257.65,0.768533333333,1.0654,1.31803333333,0.554199999999,0.748800000001,4.06726666667,2.78733333333,0.986266666666,0.0034,1.3458,5.14593333333
258.02,0.982866666666,1.493,1.6865,0.820399999999,0.760733333333,4.50433333333,2.99713333334,1.35606666667,0.265000000001,1.54706666667,5.56406666667
258.40,1.24866666667,1.77246666667,1.94386666667,1.17273333333,1.00626666667,4.779,3.1706,1.7384,0.403999999999,1.939,5.9126
258.77,1.35346666667,1.934,2.0194,1.4088,1.11646666667,5.02293333333,3.43253333333,1.90626666667,0.520999999999,2.1432,6.1864
259.15,1.4352,2.04006666667,2.0851,1.55353333333,1.315,5.21046666666,3.57273333333,2.05173333333,0.578400000001,2.2198,6.27733333333
259.52,1.16666666667,1.97393333333,1.98536666667,1.30846666667,1.15086666667,5.18486666667,3.38406666667,1.91626666667,0.478200000001,2.01606666667,6.20593333333
259.89,1.39286666667,2.3018,2.2045,1.4794,1.30953333333,5.43406666667,3.55746666667,2.0272,0.650666666666,2.14973333333,6.51146666667
260.27,1.76006666667,2.52826666667,2.52116666667,1.7664,1.56293333333,5.7952,3.83486666667,2.33893333333,0.959133333333,2.4408,6.8012
260.64,1.7446,2.46713333333,2.50693333333,1.73826666666,1.45446666667,5.77986666667,3.91566666667,2.33693333333,0.888133333333,2.42886666667,6.70673333333
261.01,1.43573333334,2.34286666667,2.3306,1.60733333333,1.232,5.62793333333,3.75846666667,2.26,0.674333333333,2.28913333333,6.52273333333
261.39,1.1246,2.057,2.10753333333,1.33533333333,1.0502,5.4074,3.41706666667,1.98413333333,0.486400000001,2.04466666667,6.216
261.76,1.02866666667,1.98086666667,2.03433333333,1.2456,0.980866666667,5.3158,3.31413333333,1.92026666667,0.438533333334,1.9762,6.13246666667
262.13,0.789733333335,1.6772,1.67133333333,0.955066666667,0.732266666666,4.93893333333,3.04393333333,1.55913333333,0.163666666667,1.68906666667,5.78933333333
262.51,0.384066666667,1.35186666667,1.37493333333,0.600066666666,0.338400000001,4.6066,2.68573333333,1.15986666667,-0.161133333333,1.30806666666,5.40806666667
262.88,0.0908666666668,1.03086666667,1.23966666667,0.393466666666,0.131133333332,4.40126666667,2.37213333333,0.966133333334,-0.304533333333,1.1296,5.14573333333
263.25,-0.739599999999,0.303866666667,0.598766666666,-0.438066666666,-0.663533333335,3.63506666667,1.61526666667,0.0670666666673,-0.942866666667,0.429,4.466
263.63,-1.45313333333,-0.453933333332,-0.111066666667,-1.14986666667,-1.44326666667,2.87926666667,0.824,-0.710533333333,-1.56666666667,-0.214600000001,3.62946666667
264.00,-2.01386666667,-1.05786666667,-0.519533333334,-1.635,-1.96546666667,2.25273333333,0.284666666667,-1.1814,-1.93326666667,-0.5692,2.9588
264.37,-2.89773333333,-1.77313333333,-1.20506666667,-2.34826666667,-2.63566666667,1.39246666667,-0.482066666665,-2.01273333333,-2.7428,-1.27413333333,2.24946666667
264.75,-2.84806666667,-1.7236,-1.0631,-2.32886666667,-2.55146666667,1.37833333333,-0.436599999999,-2.15746666667,-2.55986666667,-1.16446666667,2.42013333333
265.12,-2.27573333333,-1.29713333333,-0.675499999998,-1.90066666667,-2.03613333333,1.7062,0.0451333333333,-1.78233333333,-2.02773333333,-0.620466666666,2.98373333333
265.49,-1.82813333333,-0.904533333333,-0.325833333332,-1.38833333333,-1.64126666667,1.9986,0.340866666667,-1.28106666667,-1.72373333333,-0.225466666666,3.4172
265.87,-1.52946666667,-0.516933333333,-0.0735000000014,-0.840933333333,-1.3768,2.3034,0.608133333334,-0.923933333334,-1.48393333333,-0.059,3.81673333333
266.24,-1.01993333334,0.175533333333,0.694666666666,-0.227200000001,-0.761600000001,2.97966666667,1.2264,-0.129266666666,-0.8908,0.583600000001,4.5882
266.61,-1.01006666667,0.345866666667,0.703033333333,-0.120333333333,-0.584133333333,3.0928,1.401,-0.097733333332,-0.847066666667,0.579066666668,4.79193333333
266.98,-1.23893333333,0.326599999999,0.503333333334,-0.416200000001,-0.750133333333,2.89413333333,1.2388,-0.246933333334,-1.07926666667,0.331466666667,4.60506666667
267.36,-0.642066666668,0.909199999999,0.922100000001,0.157000000001,-0.159266666667,3.46573333333,1.89573333333,0.4452,-0.522533333331,0.923400000001,5.085
267.73,-0.1046,1.41513333333,1.5162,0.697333333333,0.408866666667,4.0522,2.48506666667,1.13113333333,-0.0227333333341,1.46733333333,5.62413333333
268.10,0.069,1.54666666667,1.6078,0.706600000001,0.5444,4.29786666667,2.72446666667,1.2888,0.0444666666659,1.54886666667,5.78886666667
268.48,0.591600000001,2.0802,2.09243333333,1.15473333333,0.973666666666,4.82866666667,3.257,1.81186666667,0.554466666667,1.96033333333,6.23433333333
268.85,0.4218,1.88566666667,1.79696666667,0.919,0.756866666667,4.71406666667,2.9474,1.717,0.2226,1.68666666667,5.95526666667
269.22,0.0623999999999,1.4234,1.4622,0.562533333333,0.283466666667,4.46593333333,2.53146666667,1.42346666667,-0.296266666666,1.25613333334,5.475
269.59,0.126333333333,1.4626,1.2868,0.568266666667,0.2084,4.476,2.57153333333,1.3932,-0.2526,1.3488,5.50713333333
269.97,0.326,1.66713333333,1.3992,0.752133333333,0.383133333334,4.6796,2.7882,1.63253333333,-0.0141333333326,1.60193333333,5.6454
270.34,0.0741333333334,1.36106666667,1.02823333333,0.459133333333,0.0721333333332,4.4498,2.54766666667,1.30286666667,-0.334666666667,1.37493333333,5.2556
270.71,0.2634,1.3848,1.06046666667,0.488199999999,0.0775333333334,4.49533333333,2.5838,1.3848,-0.213066666667,1.48566666667,5.2392
271.09,0.511333333334,1.57913333333,1.19766666667,0.697466666667,0.236866666667,4.76406666667,2.8502,1.60366666667,0.108933333333,1.7578,5.394
271.46,0.254533333334,1.3434,1.0126,0.490799999999,0.0197999999999,4.5106,2.587,1.3362,-0.0655333333334,1.4816,5.17226666667
271.83,0.254266666667,1.38306666667,0.9282,0.524600000001,0.0388666666664,4.50273333333,2.56666666667,1.24893333333,-0.0935999999994,1.4432,5.18273333333
272.20,0.433200000001,1.50313333333,1.0855,0.636866666667,0.177666666666,4.632,2.6042,1.39286666667,0.012,1.59286666667,5.3638
272.58,0.185066666666,1.1478,0.832166666667,0.361733333333,-0.112,4.38093333333,2.2974,1.09366666667,-0.331133333334,1.3756,5.10953333333
272.95,0.160466666666,1.2694,0.888900000001,0.476666666667,0.0134666666668,4.4322,2.35486666667,1.20746666667,-0.2626,1.50693333333,5.21993333333
273.32,0.2182,1.38726666667,0.883566666666,0.564600000001,0.1314,4.43346666667,2.38313333333,1.1924,-0.0916,1.61546666667,5.4094
273.69,0.285733333334,1.49173333333,1.02263333333,0.662533333333,0.2238,4.57113333333,2.50766666667,1.29673333333,0.0436666666667,1.66833333333,5.47753333334
274.06,0.105133333333,1.25813333333,0.860999999999,0.396333333333,0.0119999999998,4.4296,2.2906,1.0858,-0.149866666667,1.44266666667,5.29133333333
274.44,0.0842666666667,1.18453333333,0.805333333333,0.436933333333,-0.0438000000001,4.37306666667,2.19013333334,1.10726666667,-0.187733333333,1.46526666667,5.26286666667
274.81,-0.0939999999993,0.933000000001,0.618033333333,0.285133333332,-0.180466666667,4.17966666667,1.97426666667,0.9006,-0.335666666667,1.29213333333,5.09286666667
275.18,-0.179133333333,0.767800000001,0.551966666667,0.215999999999,-0.282399999999,3.9074,1.75166666667,0.789733333332,-0.481666666665,1.18686666667,5.0536
275.55,0.0872666666668,0.977533333333,0.742233333334,0.417666666667,-0.140400000001,4.09066666667,1.83746666667,1.04966666667,-0.256266666667,1.39133333333,5.23546666667
275.93,0.338799999999,1.04006666667,0.970200000001,0.641133333333,-0.0173333333332,4.22226666667,1.99313333333,1.19893333333,-0.0638666666674,1.625,5.33606666667
276.30,-0.176800000001,0.530400000001,0.4022,0.3178,-0.472933333333,3.78233333333,1.5136,0.602066666666,-0.574133333333,1.16606666667,4.79726666667
276.67,-0.406933333333,0.427066666667,0.137066666667,0.1814,-0.648533333333,3.55686666667,1.3616,0.459133333333,-0.692866666667,1.021,4.6022
277.04,-0.606599999999,0.153733333333,-0.101300000001,-0.055333333332,-0.938600000001,3.24613333333,1.20086666667,0.114733333334,-0.926266666667,0.766333333334,4.361
277.41,-0.556333333333,0.219266666666,0.0206666666674,-0.057866666668,-0.915999999999,3.2982,1.31913333333,0.212933333334,-1.00506666667,0.794066666667,4.3384
277.79,-0.932533333335,-0.112066666667,-0.222366666667,-0.455000000001,-1.22333333333,2.88473333333,0.955400000001,-0.180666666667,-1.45993333333,0.462933333333,4.0416
278.16,-0.792666666667,0.0351333333334,-0.054933333334,-0.298733333334,-1.0852,2.9422,1.08306666667,-0.0663333333334,-1.36746666667,0.674399999999,4.1042
278.53,-0.895999999999,-0.0310666666652,-0.071566666666,-0.431533333333,-1.12426666667,2.90393333333,1.05366666667,-0.302866666667,-1.47906666667,0.589,3.96393333333
278.90,-0.901866666665,0.117133333335,0.107900000001,-0.429466666667,-1.0684,3.01386666667,1.16693333333,-0.172466666666,-1.45866666667,0.702666666667,3.97326666667
279.27,-0.5088,0.455933333333,0.427233333334,-0.130133333333,-0.608533333333,3.48386666667,1.567,0.124066666666,-1.14373333333,0.980866666667,4.23693333333
279.64,-0.603733333333,0.367,0.2948,-0.258733333333,-0.615866666667,3.40353333333,1.5504,0.0622000000006,-1.30373333333,0.878533333334,4.12546666667
280.02,-0.787866666667,0.211266666667,0.005966666666,-0.542933333333,-0.803533333333,3.20506666667,1.28346666667,0.0277999999994,-1.59366666667,0.744533333333,3.86446666667
280.39,-0.610133333333,0.408133333333,0.120299999999,-0.371399999999,-0.631333333333,3.36986666667,1.52226666667,0.431266666667,-1.30493333333,0.9392,4.0858
280.76,-0.167066666667,0.771199999999,0.5892,0.0470000000006,-0.232666666667,3.7996,1.92333333333,0.9344,-0.8518,1.3604,4.41693333333
281.13,0.0291333333332,0.8944,0.826933333333,0.240399999999,-0.0237333333334,4.10386666667,2.05646666667,1.20226666667,-0.568333333333,1.47,4.60653333333
281.50,0.209333333333,1.02546666667,0.903866666667,0.409800000001,0.0974666666666,4.26293333333,2.1324,1.27726666667,-0.349333333333,1.53453333333,4.7968
281.87,0.428866666666,1.19933333333,1.09693333333,0.626533333334,0.303666666667,4.51806666667,2.33446666667,1.54833333333,-0.085,1.68193333333,5.04906666667
282.25,0.261266666666,1.02793333333,0.938833333334,0.422333333333,0.201733333334,4.3834,2.23233333333,1.31806666667,-0.215333333333,1.4386,4.93126666667
282.62,0.725333333333,1.50133333333,1.32796666667,0.735066666668,0.615,4.71786666667,2.71833333333,1.82693333333,0.235133333334,1.78753333333,5.31306666667
282.99,1.04366666667,1.7984,1.5478,1.04526666667,0.921733333333,4.97746666667,2.97046666667,2.0374,0.562000000001,2.1002,5.61813333334
283.36,0.8238,1.5774,1.2914,0.781599999999,0.557533333333,4.68513333333,2.69413333333,1.7372,0.291399999999,1.90013333333,5.4168
283.73,0.989466666667,1.7434,1.48963333333,1.0002,0.652199999999,4.84726666667,2.84993333333,1.85293333333,0.468133333334,2.0626,5.66806666667
284.10,0.816133333334,1.70766666667,1.3895,0.941666666666,0.5918,4.74813333334,2.86033333333,1.71053333333,0.482600000001,1.9762,5.64693333333
284.47,0.831333333333,1.7344,1.50293333333,0.951533333334,0.625333333333,4.76066666667,2.8976,1.62406666667,0.494999999999,2.01046666667,5.69366666667
284.85,0.742599999999,1.72586666667,1.4059,0.8982,0.563333333333,4.6988,2.85353333333,1.49086666667,0.404533333334,1.887,5.64446666667
285.22,0.8588,1.92313333333,1.48973333333,1.02353333333,0.626,4.79113333333,3.05146666667,1.63193333333,0.530799999999,1.99266666667,5.8322
285.59,0.769066666666,1.875,1.4129,0.984266666667,0.647266666667,4.79706666666,3.04373333333,1.64213333333,0.458666666666,1.99113333333,5.752
285.96,0.713933333333,1.86786666667,1.4062,0.976200000001,0.650866666667,4.7434,3.02713333333,1.5716,0.455799999999,2.01146666667,5.65113333333
286.33,0.708666666667,1.90893333333,1.4394,0.996133333335,0.632866666667,4.73166666667,3.01626666667,1.60546666666,0.472066666666,2.03433333333,5.6102
286.70,0.424866666666,1.66433333333,1.265,0.856399999999,0.394866666667,4.53686666667,2.76266666667,1.31393333333,0.197466666667,1.82253333333,5.43773333333
287.07,0.313599999999,1.50973333334,1.17386666667,0.683266666666,0.268866666667,4.36493333333,2.66246666667,1.166,0.0498666666668,1.6474,5.28433333333
287.44,0.332399999999,1.6376,1.31326666667,0.809666666668,0.3758,4.46873333333,2.77693333334,1.27646666667,0.0921999999994,1.734,5.29806666667
287.82,0.0253999999992,1.39966666667,1.04426666667,0.440799999999,0.1402,4.20813333333,2.48386666667,0.964200000001,-0.221733333334,1.46773333333,4.9238
