wavelength,Back_EmbLonf,Belly_EmbLonf,Breast_EmbLonf,Crissum_EmbLonf,Crown_EmbLonf,DorTail_EmbLonf,Patch10_EmbLonf,Rump_EmbLonf,Throat_EmbLonf,WingTip_EmbLonf
257.28,-1.81,1.76316666666,4.631,-4.302,-2.63266666667,0.811,-0.446666666667,-0.611166666666,-0.14116666667,4.678
257.65,-0.8075,1.69783333334,3.8925,-2.75383333333,-1.84266666667,2.0185,-0.2485,0.186333333333,0.372666666665,5.528
258.02,-0.595833333335,1.8055,2.04033333333,-2.47383333333,-0.902833333335,2.3835,0.704333333334,0.235,0.433333333335,5.43533333334
258.40,0.894,3.68483333333,2.01983333334,-0.72466666667,0.0463333333335,3.90825,2.6675,1.75766666667,1.85,6.2135
258.77,2.14783333333,4.29566666667,2.771,0.6365,1.21983333333,5.072,3.72583333334,2.4795,3.44733333333,6.76233333334
259.15,2.27016666667,4.95166666666,3.03466666667,1.235,1.976,5.963,4.43416666666,3.458,3.98733333334,7.7745
259.52,2.18333333333,4.93933333334,3.04766666667,1.23216666667,1.524,5.70675,4.799,3.96683333333,4.16133333333,7.55516666667
259.89,2.5825,5.3455,3.66366666667,1.83166666666,1.85183333334,5.99075,5.40533333333,4.74466666667,4.29416666667,8.4585
260.27,1.98133333333,4.76883333333,2.8265,1.6315,1.292,5.81325,5.138,4.60366666666,3.96283333333,7.68233333334
260.64,2.173,5.0165,3.1685,2.20183333333,1.76133333334,6.1315,5.74383333333,4.978,4.22166666666,7.74433333334
261.01,2.5365,5.16766666667,3.29383333333,2.2905,1.57083333333,6.303,5.726,4.99716666667,4.278,7.54283333334
261.39,2.4925,5.2795,2.76833333334,2.18783333333,1.522,6.3355,5.67933333334,4.94683333334,4.25233333333,7.66733333333
261.76,2.3755,5.06483333333,2.4245,1.914,1.20716666667,6.09525,5.791,4.60333333333,4.10283333333,7.39133333333
262.13,2.733,5.33133333333,3.033,2.29833333333,1.408,6.2735,5.6625,4.793,4.45116666667,7.702
262.51,1.89333333333,4.28583333333,2.9255,1.66666666667,0.839,5.32325,4.56916666666,4.10416666666,3.787,7.26766666666
262.88,1.61133333334,4.5695,2.94583333333,1.926,1.05733333333,5.5135,4.75833333333,4.61983333334,3.75133333333,8.2075
263.25,1.594,4.4185,3.34183333333,2.18116666667,0.349666666666,5.1175,4.87983333334,4.1245,3.81716666666,8.02566666666
263.63,2.22,4.97283333333,4.89666666667,3.02633333334,1.35333333334,6.04475,5.45916666667,4.68366666667,4.562,9.23066666665
264.00,3.00216666667,5.40433333333,6.556,3.91133333333,1.93116666666,7.20525,5.891,5.58266666667,5.69633333333,9.60733333335
264.37,5.10283333333,7.22933333334,8.70116666666,5.20133333333,3.79483333334,8.41525,7.4255,7.26216666667,7.22933333333,11.8583333334
264.75,5.469,7.2265,9.40766666666,4.99683333333,3.62966666666,8.496,7.22683333333,7.71483333333,7.64983333334,12.5488333334
265.12,5.17233333334,7.14266666667,9.19516666666,5.61566666666,3.74366666666,8.86675,7.3235,7.537,7.7175,12.857
265.49,5.02916666666,7.03116666667,9.39133333333,5.50116666667,3.54833333334,8.9355,7.35683333333,7.63333333334,7.64983333333,13.216
265.87,4.84483333333,7.33783333333,9.57983333333,6.08333333333,4.28016666667,9.36025,7.3375,7.99633333333,8.059,13.1545
266.24,5.45583333333,7.18966666666,9.62666666667,6.054,4.48433333333,9.888,8.1765,8.20633333333,8.20633333333,13.229
266.61,6.12983333334,7.69466666667,10.0918333333,6.4455,5.23983333333,11.17575,9.21616666666,8.92899999998,8.65649999998,13.8675
266.98,5.76866666667,7.10316666667,9.10466666667,5.58816666667,4.51766666666,9.94575,8.66,7.95116666667,8.0065,13.2055
267.36,5.20433333333,6.49133333333,8.08,4.3,3.91683333333,8.8335,7.628,6.98433333333,7.2035,12.7771666667
267.73,5.47466666667,6.7015,7.5515,4.18033333333,3.77566666667,8.4545,7.63233333333,6.85,7.2275,12.9586666667
268.10,4.82133333333,6.28533333333,6.09716666667,3.22333333334,3.223,7.6955,6.95683333334,5.9495,6.68816666666,12.3558333333
268.48,4.00416666667,5.887,5.0385,2.54566666667,2.79783333334,7.23925,6.35116666667,5.40983333333,6.139,11.3098333333
268.85,2.94983333333,5.11933333333,3.92866666667,1.61366666667,2.50016666666,6.746,5.6085,4.16683333334,4.90733333333,10.0133333333
269.22,2.325,4.062,3.55283333333,0.457333333335,2.064,5.58375,5.48566666667,3.762,4.21883333334,8.30716666665
269.59,2.48283333333,4.151,3.55266666666,0.611166666665,2.801,5.787,5.90783333333,4.15083333334,4.67266666667,8.0975
269.97,2.79016666667,4.34733333334,3.42566666667,0.84716666667,2.50383333333,5.99775,6.1785,4.609,4.509,8.57
270.34,1.59716666667,4.17283333334,2.93466666667,0.222666666665,1.86983333333,5.36775,5.0395,3.77666666667,3.55366666667,7.87533333333
270.71,1.36983333334,4.04833333334,2.76383333333,0.08483333333,1.83033333334,4.92725,4.315,3.22433333334,3.491,7.80583333334
271.09,0.935666666666,3.64916666666,3.041,-0.2925,1.32183333333,4.7895,3.80133333334,2.69016666667,3.12266666667,7.006
271.46,1.175,3.57033333334,3.3445,-0.067666666665,1.72866666667,5.2375,3.7515,3.19783333333,3.435,7.02866666666
271.83,1.01916666667,3.62683333334,3.50633333334,0.284833333335,2.049,5.3255,3.79133333333,3.5065,3.42983333333,6.78266666667
272.20,1.472,4.24616666667,4.1615,1.09066666667,2.57316666667,5.97225,4.44716666667,4.38383333333,3.92833333333,7.09466666666
272.58,1.197,3.71633333333,4.039,1.20766666666,2.41533333333,5.965,4.33066666667,4.1015,3.9455,6.97466666667
272.95,1.05333333333,3.387,3.78966666667,1.22866666667,2.1375,5.793,4.37833333333,3.8105,3.90333333333,7.1975
273.32,1.50016666667,3.96633333334,4.30533333333,1.98333333334,2.45583333333,6.381,4.69566666666,3.97633333333,4.46983333333,7.72683333333
273.69,1.63266666667,3.77166666667,4.278,2.27333333333,2.356,6.1535,4.9805,4.09183333333,4.28833333334,7.73916666666
274.06,1.427,3.64583333333,4.36466666667,2.0,2.48966666667,6.07825,4.85416666666,3.57283333333,4.26033333333,7.46866666667
274.44,1.911,4.06216666667,4.6785,2.56883333334,3.11216666666,6.28125,5.83766666667,4.1565,5.07533333333,7.31016666666
274.81,1.63916666667,3.68016666667,4.63216666667,2.665,2.72833333334,5.82175,5.732,3.83883333333,5.0655,6.71533333333
275.18,2.15233333334,4.02333333333,4.75883333333,3.63416666667,3.43933333333,6.6515,6.7055,4.748,5.55933333334,7.62466666667
275.55,2.08883333333,4.2875,4.5405,4.07866666667,3.90283333334,6.613,7.047,4.9145,5.69483333333,7.9705
275.93,2.10983333334,4.309,4.74433333333,3.89616666667,4.00766666667,6.49675,6.95466666667,4.588,5.83816666666,7.87
276.30,1.5225,4.00666666666,4.64733333334,3.42266666667,3.98333333334,5.7695,6.6735,4.018,5.21983333333,7.704
276.67,1.60933333333,4.05883333334,5.15516666667,3.3705,3.82566666666,5.7385,6.51966666666,4.0705,5.06183333334,7.91916666665
277.04,2.2175,4.80866666667,5.85883333334,3.82833333334,4.34183333333,6.61775,6.79266666667,5.08883333333,5.73066666666,8.20516666665
277.41,2.16083333333,5.07383333334,5.90783333333,4.01683333334,4.51016666667,6.73025,6.65983333333,5.43816666666,5.97833333333,8.91466666665
277.79,2.35916666667,6.03283333333,6.71383333333,4.44833333333,4.81233333333,7.42975,6.61966666667,5.62216666667,6.88966666667,9.34266666665
278.16,1.9245,5.39333333334,6.34383333334,4.0865,4.1815,6.32575,6.41483333334,5.08433333333,6.42683333333,8.61233333335
278.53,1.375,4.53133333334,5.44,3.12033333334,3.34766666666,5.721,5.21283333333,4.62683333334,5.79883333333,8.22583333335
278.90,1.8295,4.6685,5.08416666667,2.7085,3.49266666666,5.61275,5.58316666666,4.90616666667,5.78533333334,8.99283333335
279.27,2.05216666667,4.828,5.267,2.408,3.65366666666,5.4805,5.184,4.80416666667,5.86016666667,9.39533333335
279.64,2.1225,4.8285,5.5515,2.15766666667,3.5105,5.75575,5.21333333333,4.45516666667,5.9365,9.20216666665
280.02,1.78333333334,4.9725,5.22366666667,1.932,3.1435,5.91575,5.34966666666,4.51516666666,5.66983333333,9.28216666665
280.39,2.44933333333,5.28816666667,5.14333333334,2.56066666667,3.38466666666,6.897,5.756,5.16583333333,6.40166666667,9.385
280.76,2.998,5.96316666666,5.2055,3.0735,4.26383333334,7.45125,6.30933333334,5.69266666667,6.9155,10.0865
281.13,3.24066666666,5.9135,5.4085,2.71466666667,4.37716666667,7.05475,6.28166666667,5.219,6.7235,10.0066666667
281.50,3.97366666667,6.26,5.48766666666,2.9165,4.63433333334,7.2255,6.2295,5.21316666666,7.08316666667,10.0408333333
281.87,4.13183333333,5.761,5.14516666667,2.9995,4.549,7.09175,6.16816666666,5.24416666667,6.73433333333,10.0318333334
282.25,4.54533333333,6.3985,5.61666666667,3.33883333333,4.90266666667,7.817,6.58166666667,5.7615,7.25733333333,10.7508333334
282.62,4.1805,6.36966666666,5.4305,3.04383333333,4.70683333334,7.5395,6.50133333333,5.35516666667,6.73616666667,11.0953333333
282.99,3.97616666666,6.51966666667,5.473,3.27833333333,4.72916666666,7.96125,6.33616666667,5.36283333333,6.74016666667,10.6703333333
283.36,3.92016666667,6.28433333333,5.07533333334,3.0755,4.57783333334,7.92,6.1955,5.09316666667,6.86216666667,10.1601666666
283.73,3.74616666667,6.085,4.70383333333,2.97766666666,4.22916666666,7.548,6.03316666667,5.04916666667,6.68916666667,10.0983333334
284.10,4.14783333333,5.94566666666,4.65766666666,3.05233333333,4.3235,7.865,5.82033333334,5.28516666667,7.12483333333,10.2025
284.47,4.29,5.88933333333,4.58883333333,2.86783333334,4.314,7.3315,5.56633333333,4.95216666666,7.0205,10.5346666667
284.85,3.94783333333,5.36633333333,4.46033333333,2.687,3.97933333334,6.9975,5.60266666667,4.4915,6.79266666667,10.331
285.22,3.70716666666,5.05516666667,4.53433333333,2.9565,3.937,6.99675,5.59883333333,4.63366666667,6.96233333333,10.4623333333
285.59,3.27016666667,4.61866666666,4.2495,2.7275,3.8425,6.86025,5.847,4.62616666667,6.52516666667,10.3751666666
285.96,2.71683333333,4.42916666667,3.774,2.181,3.40166666667,6.42025,5.434,4.005,6.11116666666,10.2275
286.33,2.39783333333,4.16133333333,3.67433333333,2.014,3.2315,6.18625,5.09066666667,3.7185,5.97633333333,9.879
286.70,2.753,4.337,4.226,2.5385,3.567,6.58325,5.484,4.12966666666,6.37966666666,9.73933333335
287.07,2.53883333333,4.03983333334,4.06233333334,2.12066666667,3.32283333334,5.90275,5.55566666667,4.01733333333,6.13816666667,9.36416666666
287.44,2.27383333333,3.94,4.06733333334,2.0785,3.08416666667,5.53825,5.37316666666,3.96983333333,5.72566666667,8.95266666666
287.82,2.2945,4.354,4.301,2.33983333334,3.32416666666,5.90625,5.543,4.26316666667,5.899,9.13233333333
288.19,1.63416666667,4.08883333333,3.8225,2.04433333333,2.82716666667,5.18725,5.472,3.7545,5.41116666667,8.36766666667
288.56,0.792499999999,3.73183333334,3.73166666667,1.66216666667,2.293,4.95175,5.24,3.378,5.20933333333,7.687
288.93,0.44016666667,3.56016666666,3.3595,1.58333333333,2.02333333334,4.48325,4.79616666667,3.375,4.91183333333,7.08233333334
289.30,0.1885,3.44966666666,2.923,1.09216666667,1.39083333334,4.0195,4.19633333333,2.86033333333,4.314,6.64016666667
289.67,0.08683333333,3.39166666667,2.74466666667,0.9305,0.891166666669,3.7035,3.62033333333,2.40583333333,3.98316666667,6.17616666666
290.04,0.456333333335,3.83833333333,3.32683333333,1.26633333333,1.14833333333,3.92875,4.04283333334,2.926,4.45983333334,6.11166666667
290.41,1.194,4.49266666667,3.61266666667,1.71233333333,1.90866666667,4.583,4.46883333334,3.825,5.168,6.802
290.78,0.953999999998,4.32816666667,3.3665,1.24566666667,1.48233333333,4.04425,4.17833333333,3.67383333333,5.05366666667,6.457
291.15,1.32166666667,4.64533333333,3.44266666666,1.68566666666,1.765,4.73625,4.11533333334,3.98066666667,5.32583333333,6.82983333333
291.52,1.47666666667,4.54966666667,3.39216666667,1.58866666667,1.796,4.69325,4.28633333333,3.983,5.5075,7.096
291.89,2.02333333333,4.47066666667,3.599,1.66333333333,2.04716666666,4.52275,4.70233333333,4.23066666667,5.88616666666,7.05366666667
292.26,2.245,4.39266666666,3.87966666666,1.74883333334,2.188,4.51425,4.734,4.39233333334,5.7995,7.0115
292.64,2.92583333333,4.75133333333,3.79783333334,2.16783333333,2.2735,4.54775,4.66983333334,4.61283333333,5.982,7.40833333334
293.01,3.1645,5.35933333333,3.85166666666,2.02116666667,2.08733333334,4.74675,4.937,4.523,6.46116666667,7.76166666667
293.38,3.45566666667,5.83666666666,3.89383333334,2.67033333333,2.2815,5.134,5.62166666666,5.04316666667,6.961,7.96116666667
293.75,2.77366666667,5.6805,3.72316666666,2.2905,2.10733333333,4.8725,5.51383333334,4.864,6.84633333333,8.19566666666
294.12,3.19333333333,5.852,3.89316666667,2.47733333333,2.69133333333,5.39525,5.59666666666,5.10283333333,7.11116666666,8.53516666667
294.49,3.05166666667,5.5475,3.38166666667,2.32683333333,2.496,4.6375,5.636,4.75033333333,6.76333333333,8.01133333333
294.86,3.62116666667,6.07416666667,3.706,3.45083333333,3.07966666667,5.42025,6.05866666666,5.014,7.27333333333,8.35633333333
295.23,3.92716666667,6.34066666667,3.993,3.76616666666,3.26166666666,5.81375,6.582,5.34583333334,7.59816666667,8.65883333334
295.60,4.308,7.03083333333,4.41116666667,4.47333333333,3.77716666666,6.3485,7.04433333333,5.90033333333,8.05066666667,8.96716666667
295.97,3.59383333333,6.80883333334,3.8595,4.08533333333,3.3215,5.97825,6.40366666666,5.22766666666,7.5195,8.70216666667
296.34,3.71133333333,7.23783333333,3.897,4.22883333334,3.4625,6.104,6.484,5.04683333333,7.57,8.66866666667
296.71,2.99233333333,6.79033333333,3.56066666666,3.6485,3.13616666666,5.90325,6.2595,4.6725,7.17766666667,8.17716666667
297.08,3.1615,6.71283333334,3.82583333333,3.6365,3.49666666666,6.177,6.244,4.89783333333,7.01766666667,8.224
297.45,3.37433333333,6.86916666667,4.07333333334,3.61516666666,3.82016666667,6.39,6.31483333334,5.0675,6.9475,8.46
297.82,3.9545,7.30316666666,4.37616666667,4.19783333333,4.24516666666,6.751,6.7985,5.68816666667,7.321,8.52066666666
298.19,3.49366666667,7.101,3.99616666666,3.99016666666,3.82266666666,6.17375,6.70616666667,5.2465,6.9455,8.24383333334
298.56,3.64266666666,7.6115,4.58483333334,4.33116666667,4.04133333334,6.85925,6.8325,5.455,7.20066666667,8.64416666666
298.93,3.58916666667,7.68816666667,4.65833333333,4.136,4.351,6.6465,6.86466666667,5.4695,7.2395,8.59116666666
299.30,3.2395,7.8485,4.799,4.08283333333,4.28566666666,6.2475,6.86583333333,5.382,7.20816666666,8.36183333333
299.67,2.91316666667,7.7165,4.56016666667,3.75333333334,3.84533333334,5.90525,6.542,4.99333333333,7.05366666667,7.84783333334
300.04,2.9515,7.78516666667,4.50866666667,3.70966666667,3.89916666666,6.06225,6.648,5.233,6.905,7.54833333334
300.41,3.099,8.117,4.7735,3.93616666667,4.16633333334,6.365,6.81166666666,5.8695,7.46783333333,7.99833333333
300.78,3.973,8.90566666667,5.622,4.84716666667,4.87566666666,6.8445,7.49816666667,6.6455,8.28,8.52866666666
301.15,4.05916666667,9.31183333335,5.871,5.056,4.845,6.82025,7.835,6.79466666667,8.90433333333,8.43166666666
301.52,3.60933333333,9.14233333333,5.78683333334,4.862,4.66833333333,6.5325,7.66583333333,6.77866666667,9.135,8.419
301.89,3.32133333333,8.87666666666,5.57833333333,4.5145,4.26366666667,6.17875,7.1515,6.42966666666,9.13516666667,8.10916666667
302.26,4.01233333333,9.63933333333,6.04516666667,4.99466666667,4.8195,7.08075,7.67466666667,7.40816666667,9.92083333332,8.61116666666
302.63,3.801,9.65133333331,5.74316666667,4.76833333333,4.71516666666,6.90125,7.64783333333,7.41166666667,9.96333333331,8.50866666667
303.00,3.82766666667,9.73166666665,5.336,4.32766666667,4.28966666667,7.242,7.5185,7.276,9.92883333333,8.63283333334
303.37,3.3305,9.27783333333,4.4605,3.77033333333,3.945,6.964,6.89566666666,6.79733333333,9.54350000002,8.322
303.74,3.3655,9.62316666665,4.655,3.82316666666,4.266,7.37175,7.24166666667,7.31816666667,10.0428333333,8.66916666666
304.10,3.46633333334,9.78783333331,4.73366666667,4.077,4.27533333333,7.63875,7.421,7.29866666667,10.5055,9.14683333333
304.47,3.06516666667,9.24999999999,4.56716666667,3.4045,3.75066666666,7.42875,7.09333333333,6.82366666666,9.95833333332,8.71833333333
304.84,3.01566666667,9.59166666669,4.48016666667,3.17916666667,3.94266666667,7.73725,7.25416666667,6.92683333333,10.0745,9.0305
305.21,3.31916666666,10.0438333333,4.90516666667,3.638,4.4775,7.9525,7.517,7.54833333333,10.4788333333,9.1725
305.58,3.973,10.592,5.15416666667,4.11883333334,5.0085,8.5595,8.0075,7.88466666667,10.8758333333,9.26533333335
305.95,4.39233333333,11.203,5.57866666667,4.293,5.37966666667,8.94175,8.48633333334,8.20316666667,11.5013333334,10.0548333334
306.32,4.13416666667,10.6375,5.09716666667,3.98916666667,5.08933333334,8.28775,8.0085,7.64933333333,11.1416666667,9.87316666665
306.69,4.069,10.0458333333,4.89666666667,3.61683333334,4.80466666666,8.0,7.58616666667,7.21083333333,10.843,9.701
307.06,3.899,9.81633333332,5.46616666666,3.6085,4.396,7.60325,7.57633333334,7.29366666667,10.8563333333,9.73233333335
307.43,4.431,10.4468333333,6.31033333334,4.04566666667,4.665,8.0845,7.87283333333,7.38966666666,11.2996666666,9.74516666665
307.80,4.18716666667,9.95083333335,5.96466666666,3.82283333333,4.23933333333,7.731,7.37016666666,6.6265,10.806,9.32616666666
308.17,4.61466666667,10.2525,6.66083333333,3.9615,4.5495,7.8905,7.54616666667,6.95833333334,10.9998333333,9.22916666667
308.54,4.6795,10.61,6.661,4.49683333334,4.82016666667,7.80975,7.75016666667,7.0685,11.474,9.42933333334
308.90,4.40016666667,10.3868333333,6.5045,4.332,4.49533333333,7.48875,7.71033333333,6.852,11.2996666667,8.98383333333
309.27,4.3455,10.0696666667,6.2165,4.10933333333,4.06316666667,7.53225,7.45716666667,6.59716666667,10.831,8.86183333333
309.64,3.9365,9.79700000002,6.12066666667,3.77783333333,3.46016666666,6.90475,7.0665,6.15866666667,10.4318333333,8.29833333334
310.01,3.47083333333,9.45550000002,5.6535,3.4585,2.95566666666,6.779,6.60383333334,5.66583333333,10.0075,7.52383333334
310.38,3.39283333334,9.80416666668,6.026,3.51133333334,2.98933333333,6.9485,6.82066666666,5.78866666666,10.2195,7.52683333334
310.75,3.26583333334,10.0243333333,6.30466666666,3.24816666666,2.9455,7.16925,6.95666666667,5.87966666666,10.1816666667,7.28266666666
311.12,3.37333333334,10.4245,6.5865,3.563,3.35616666666,7.599,7.0625,6.07,10.5336666667,7.29766666667
311.49,3.4595,10.5838333334,6.93633333333,3.6645,3.63016666666,7.64775,7.1525,6.32183333334,10.7033333333,7.65333333334
311.85,3.5435,10.8633333333,7.24583333333,3.58883333334,3.6115,7.632,7.27433333333,6.50216666667,10.7608333333,7.89316666666
312.22,3.2745,10.7435,6.923,3.3495,3.309,7.49725,7.2045,6.4175,10.594,7.8825
312.59,3.3695,10.9113333333,7.09383333334,3.3925,3.53816666667,7.78625,7.414,6.59333333333,10.7133333333,8.14116666667
312.96,3.26783333334,10.8095,7.11333333333,3.19633333333,3.38083333334,7.732,7.0775,6.381,10.7918333334,8.02983333334
313.33,3.354,10.9975,7.27316666667,3.2265,3.48166666667,7.91125,7.115,6.477,11.0341666667,8.14233333333
313.70,3.15616666667,11.0965,7.19833333334,3.11216666667,3.46433333333,8.28925,7.19216666666,6.67033333333,11.3605,8.29866666666
314.07,3.49283333333,11.3853333334,7.34583333333,3.25483333333,3.66016666666,8.2595,7.47466666667,6.97283333334,11.6365,8.61283333334
314.43,3.63016666667,11.5063333333,7.3135,3.18633333333,3.63033333333,8.47575,7.52516666667,6.90233333333,11.6851666666,8.52516666667
314.80,3.84566666667,11.814,7.137,3.81183333334,3.77816666667,8.5565,7.81283333333,6.9545,12.0978333333,8.56316666667
315.17,4.24233333333,12.3213333333,6.752,4.01533333333,4.249,8.70475,8.34716666667,7.29533333333,12.5895,9.06233333333
315.54,4.132,12.2426666667,6.14916666666,3.88166666667,4.07633333333,8.4935,8.1385,6.963,12.3956666667,8.702
