wavelength,Back_SpoInaf,Belly_SpoInaf,Breast_SpoInaf,Crissum_SpoInaf,Crown_SpoInaf,DorTail_SpoInaf,Patch10_SpoInaf,Rump_SpoInaf,Throat_SpoInaf,WingTip_SpoInaf
838.97,31.6492916667,54.2815,46.0243333334,53.2875,35.7960238095,24.3881666667,35.4549166666,31.3075,41.667,28.5933333333
839.27,32.0725166667,54.2745,47.2158333333,52.51,36.5321904762,24.7841666667,36.4705833333,30.8628333334,39.4113333334,27.4901666667
839.57,34.16835,57.347,48.4145,54.3698333334,38.4431190476,26.5273333334,39.1336666667,32.5213333334,39.327,29.002
839.87,36.1274583334,59.0196666667,49.6861666667,55.804,40.0953333333,28.5491666667,41.1178333333,33.8825,40.0785,30.196
840.17,36.063025,60.9756666666,50.0,57.5606666667,39.8549285715,28.3333333333,40.2845,33.6991666667,42.2765,30.2846666667
840.47,36.4487916667,61.8158333333,50.3315,57.7528333333,39.6292142857,27.5291666667,40.7545,33.7065,42.9516666666,30.5141666666
840.77,34.0810666667,61.0968333333,49.3146666667,58.4403333333,38.382952381,25.3215,38.4749166667,31.5336666667,40.2743333334,29.2631666667
841.07,31.9232666667,59.7806666666,48.2895,57.5876666667,36.8671190476,22.2805,36.1403333334,29.5615,40.3945,29.0786666667
841.37,33.1965333333,58.8765,49.764,59.3013333334,36.7461904761,23.2768333333,34.5373333333,29.509,40.6986666666,30.6891666666
841.67,32.517225,59.2158333333,50.8333333333,59.9018333333,38.2841904762,24.5096666666,35.2696666666,29.7058333334,41.8136666667,29.657
841.97,30.0411833333,61.1625,52.4176666666,58.6933333333,37.3894523809,24.3311666667,32.99875,29.7836666667,41.8213333333,27.3661666667
842.27,28.7305583334,61.5893333333,49.7791666667,57.1191666667,37.0623809523,23.9513333334,32.3123333333,26.9315,43.9293333334,24.4483333333
842.57,28.63555,61.8545,47.8875,58.6855,35.5634285714,23.2393333334,30.9859166666,25.0586666666,45.716,25.9978333333
842.87,30.7769333334,60.6516666667,47.6818333333,59.7743333333,36.5019761905,25.5013333334,32.7383333333,26.128,49.1226666667,28.5085
843.17,29.0114,60.8463333334,46.2301666666,58.5978333333,36.1866190476,26.455,32.2750833333,26.1903333334,47.09,24.6695
843.47,27.9096,60.1696666667,45.4096666666,59.6751666667,36.5719285714,26.0593333333,33.404,28.4605,46.8928333333,25.706
843.77,28.936675,58.908,46.0486666666,61.638,37.2433333333,27.1553333333,33.1179166667,28.8795,46.6235,26.796
844.07,29.0868166667,53.653,45.4338333333,58.5235,35.2903095238,25.2665,30.4415,27.3971666667,45.8903333334,24.7336666667
844.37,29.6491,56.4593333334,47.8466666666,58.373,36.842,29.2665,34.0508333333,30.7018333333,48.2458333334,21.93
844.67,33.7209583333,61.1595,49.493,57.3188333333,39.6170238095,33.3333333333,42.9349166666,35.145,50.0,26.3768333333
844.97,37.0401416667,62.0333333334,50.2075,58.5063333333,41.8889285714,33.8176666666,46.3695,37.7595,52.6276666667,29.0458333334
845.27,40.2733333333,59.6818333333,50.0,57.8838333333,42.1360238095,33.3333333333,48.9628333333,37.4828333333,52.9733333333,30.083
845.57,41.01485,57.4596666667,49.9998333333,57.1235,39.5928571429,32.0563333333,47.5806666667,39.7846666667,49.7313333333,30.1748333334
845.87,39.2412416666,56.4363333333,49.1871666667,54.4036666666,38.8500952381,31.0975,46.8833333334,38.6176666666,47.7643333333,26.2873333333
846.17,35.406225,55.2778333334,49.0971666666,55.9028333333,36.9545,31.2501666666,44.6528333334,38.0558333333,46.9445,21.8751666666
846.47,40.0733333333,56.8,51.1333333333,59.9333333333,39.9238095238,34.6666666667,47.5,40.2,53.0666666667,27.4666666666
846.77,41.4685,58.0601666666,53.8935,60.8606666666,42.3303333333,34.9725,47.9508333334,39.3441666667,54.8495,27.5275
847.07,39.615925,57.8986666667,56.232,58.6231666667,41.9565952381,35.5796666667,49.2390833333,38.5506666667,53.0435,25.7973333334
847.37,41.1324416667,61.8938333334,56.6665,60.1516666667,44.3830476191,36.9696666667,52.4619166666,38.409,55.0756666667,26.6665
847.67,41.2818666667,59.5236666667,54.2856666667,58.8888333334,43.1973571428,35.0793333333,49.4049166666,33.6506666666,51.8253333334,26.5076666667
847.97,34.6033916667,57.6651666667,53.2086666667,58.2888333333,38.9865,30.0358333333,42.5135833333,26.9161666667,50.089,21.3905
848.26,28.6856416666,55.0476666667,52.7618333333,55.8093333333,32.5852142857,25.619,37.9048333333,20.8571666667,46.4763333333,18.476
848.56,25.696,55.3978333333,49.9055,60.7008333333,34.6185714285,26.0416666667,37.1213333334,20.8333333333,46.0228333334,21.3068333333
848.86,25.693625,58.0836666667,54.0918333333,66.4671666667,38.6369285714,27.6445,37.07575,20.06,51.8961666667,24.052
849.16,27.0146416667,58.5291666667,54.3136666667,67.0588333334,37.0167380952,27.4508333333,36.5684166666,20.3921666667,53.6278333333,24.1176666666
849.46,26.91545,59.0038333334,53.3525,62.452,35.1666666667,21.8388333333,35.68,21.7435,50.096,24.6168333333
849.76,16.0739083334,52.9915,51.9231666667,56.4101666666,26.3125238096,9.82899999999,27.0834166666,13.4613333333,36.5385,16.6668333333
850.06,12.213575,50.409,45.8076666667,52.7606666666,21.3556428572,10.8385,21.62575,13.906,28.63,15.8485
850.36,15.71675,49.162,44.879,52.3278333334,22.9449047619,14.7115,23.417,17.2253333334,27.84,17.132
850.65,17.6458833333,50.1821666667,48.2696666666,55.1003333334,23.3671666667,17.3951666666,23.08725,19.9453333333,25.592,19.49
850.95,18.4751666667,51.0073333333,50.824,56.7766666667,21.7295714285,17.1245,23.7178333334,21.0621666667,26.282,19.4138333333
851.25,17.7982583333,49.8108333334,49.716,55.8711666666,19.237047619,10.1326666666,19.5075833333,20.1705,25.5681666667,19.3183333333
851.55,22.7898,47.1013333333,47.7355,56.7936666667,20.7687857143,12.4093333333,21.06,23.1885,27.1738333334,26.7208333334
851.85,22.33055,45.7361666666,51.6473333333,57.2675,17.2756666667,9.59299999999,20.0579166667,21.9961666667,28.4885,27.2288333333
852.15,19.6936416667,44.7791666666,48.4941666667,55.5221666667,13.7692142857,4.21683333333,17.6201666667,20.984,25.2008333333,23.9961666667
852.45,22.4390666666,46.6465,50.1018333334,58.0283333334,17.0588809524,3.55716666667,18.14025,26.931,23.7806666666,28.354
852.74,19.2401166666,42.3481666667,46.8555,54.9268333333,17.0709285715,1.88683333334,17.9768333334,20.6498333334,24.4235,24.319
853.04,24.95625,45.809,47.466,54.9706666667,21.9436904762,7.992,22.7094166667,25.6333333334,31.2865,24.5615
853.34,27.7296333334,50.0003333333,49.3591666667,58.013,23.1531666667,9.72199999998,24.7863333334,25.641,35.4698333333,24.2521666666
853.64,24.8188083333,49.1546666667,46.2561666667,63.8888333334,18.3747857143,2.657,19.7463333334,20.169,34.6618333334,23.913
853.94,22.4683,50.1263333334,41.793,61.2373333334,19.1015476191,1.26266666667,21.8431666666,18.5603333334,36.6161666667,27.6516666667
854.23,23.3737416666,49.3056666667,40.8565,57.9863333334,21.2136904762,3.935,22.2220833333,18.4028333333,30.6711666667,28.9355
854.53,26.2826166667,49.7835,38.42,57.5758333333,26.6388809524,14.6105,30.0868333334,20.3463333333,27.814,27.814
854.83,24.06675,54.0,39.4443333333,57.4445,27.9206904762,14.4443333334,29.16675,18.5556666667,28.5555,23.0001666667
855.13,24.172525,55.0116666667,37.7621666667,56.2935,28.7380714286,18.881,30.4778333333,18.0653333334,26.5735,23.7765
855.43,18.7257666666,51.5698333333,31.5218333333,51.0868333333,25.5864047619,17.512,30.8573333333,10.0241666667,18.3573333333,21.2558333333
855.72,19.3456416667,54.8208333333,35.3996666666,59.2285,26.5446428572,23.5538333333,32.3001666667,6.7493333333,23.829,23.2781666667
856.02,18.7133583333,47.3685,35.5261666666,62.4268333333,19.7575952381,18.4211666666,24.5615833334,2.33916666665,22.3685,17.9825
856.32,13.6166666666,42.1666666667,28.8333333333,60.8333333333,12.1190476191,8.50000000002,18.5,-12.3333333333,15.8333333333,13.5
856.62,14.3094916667,39.365,32.381,58.5715,10.9297857143,-0.15866666667,14.9206666666,-15.873,15.8728333333,15.5556666667
856.91,13.8539916666,38.6113333334,32.361,50.278,13.5316190476,2.77766666667,15.0694166666,-7.3611666667,24.9998333333,19.0278333334
857.21,9.59011666667,34.1528333333,28.6886666667,48.3605,10.1870714286,-4.91816666666,9.83566666665,-8.19666666666,20.6283333333,11.202
857.51,5.42018333334,27.493,21.2253333333,45.5841666667,9.46295238095,-10.6836666667,3.41916666665,-12.1083333333,29.3446666666,8.11966666667
857.81,2.66838333333,23.0638333333,24.2423333334,48.1481666666,7.86435714285,-21.7173333333,-1.51533333335,-17.8451666667,42.761,6.73416666667
858.10,2.93406666667,15.1041666667,17.5346666667,44.2708333333,2.7033809524,-24.6526666666,-4.68766666665,-18.75,40.7988333334,1.736
858.40,6.964275,20.2383333333,19.3453333333,41.8155,8.26954761905,-19.9405,-0.07441666665,-9.375,42.8575,6.39866666667
858.70,17.2899166667,25.8805,32.7911666666,44.7153333334,15.9309523809,-10.4335,5.691,2.3035,45.393,13.9566666666
858.99,13.6322416666,24.5976666666,30.46,35.6325,14.7125,-11.3795,7.47116666665,4.9425,37.1263333334,13.5633333334
859.29,19.1264666666,33.3335,33.6365,38.0808333333,22.0924047619,-2.6265,14.6464166667,13.1313333333,36.1618333334,23.4346666666
