wavelength,Back_TanRuff,Belly_TanRuff,Breast_TanRuff,Crissum_TanRuff,Crown_TanRuff,DorTail_TanRuff,Patch10_TanRuff,Patch11_TanRuff,Patch12_TanRuff,Patch13_TanRuff,Patch14_TanRuff,Rump_TanRuff,Throat_TanRuff,WingTip_TanRuff
746.86,10.5176222222,49.4164,14.7252,41.5240666667,20.2784666666,11.1670666667,10.5072666667,10.5364,8.54533333333,8.74753333333,17.0908666667,14.1842,12.9404,14.6868
747.18,10.4677777778,49.4202666667,14.8108666667,41.5289,20.2977333333,11.2625,10.4947333333,10.6267333333,8.50240000001,8.73733333334,17.1122,14.1750666667,12.9796,14.7056666667
747.49,10.6997333333,49.8444,15.1271333333,41.9225333333,20.5329333333,11.5719,10.7198666667,10.9148666667,8.64853333333,9.01133333334,17.3262666667,14.3164,13.2370666667,14.8582666667
747.81,10.3518666667,49.3266666667,14.9022,41.6988666667,20.2199333333,11.3188666667,10.4377333333,10.68,8.34233333333,8.82233333333,17.0933333333,14.1221333333,12.92,14.6178
748.12,10.2610888889,49.0667333334,14.918,41.4854,20.2842666667,11.5119333333,10.4331333333,10.7371333333,8.33273333333,8.79119999999,16.9344666666,14.043,12.9696666667,14.5410666667
748.44,10.4036666667,49.3346,15.0907333333,41.8233666667,20.4773333333,11.6385333333,10.5070666667,10.9423333333,8.50973333334,9.04660000001,17.1120666667,14.2374666667,13.1617333333,14.642
748.75,10.6982666667,49.4354666667,15.2626,41.9939333333,20.8221333333,11.8305333333,10.6982,11.0271333333,8.68793333333,9.304,17.2684666667,14.3812666667,13.4232666667,14.8086666667
749.07,10.6850888889,49.3338666667,15.1428,41.8641,20.7746,11.7275666667,10.6007333333,10.9703333333,8.6314,9.33813333334,17.1709333333,14.2544,13.3901333333,14.7270666667
749.38,10.9656888889,49.4574666667,15.3516666667,41.9530666667,20.9528,12.0670666667,10.9115333333,11.135,8.82586666666,9.62673333334,17.3611333333,14.4575333333,13.7304666667,15.0108666667
749.70,10.7789111111,49.3136666667,15.1313333333,41.8284666667,20.7341333333,11.9315666667,10.8186,11.1031333333,8.7448,9.49393333334,17.1944,14.3582,13.6699333333,14.9359333333
750.01,10.7580222222,49.1914,14.9006666667,41.7551666667,20.5773333333,11.8702666667,10.711,10.9692666667,8.65733333333,9.39106666667,17.0866666667,14.1603333333,13.4984,14.8572666667
750.33,11.0618444444,49.4001333333,15.0926666667,41.9926333333,20.8634666667,12.1294333333,11.0770666666,11.3808,8.91639999999,9.62360000001,17.3706666667,14.4938666667,13.8259333333,15.1621333333
750.64,11.1204222222,49.4440666667,15.1048666667,41.9758666667,20.9625333333,12.0538333333,11.1918666667,11.4384666667,9.00293333333,9.65386666667,17.3998,14.5858,13.898,15.2605333333
750.96,11.1334888889,49.5349333333,15.04,41.9445666667,21.0490666667,12.0041,11.2892,11.3347333333,9.12606666667,9.72739999999,17.3934666667,14.5835333333,13.9368,15.3948
751.27,11.3637333333,49.7074,15.2036666667,41.9998,21.2007333333,12.1001333333,11.5948666667,11.6056,9.46966666667,9.89753333335,17.5726,14.7586666667,14.1994,15.5964666667
751.59,11.2901111111,49.9074666667,15.1201333333,42.0868,21.0064,11.8421333333,11.5944666667,11.3182666667,9.36419999999,9.81199999999,17.5720666667,14.7246,14.153,15.5352
751.90,11.1459333333,49.6964,14.981,41.8457,20.8292666667,11.6901666667,11.5638666667,11.0806,9.1392,9.47226666667,17.3381333334,14.5261333334,14.0146,15.4423333333
752.22,11.0749333333,49.5796,14.9886666667,41.7986333333,20.7254666667,11.7759333333,11.5499333333,10.9764666667,9.08853333333,9.44053333333,17.3214,14.5171333333,13.9372666667,15.4142
752.53,10.9646888889,49.624,15.0534666667,41.9715666667,20.7127333333,11.6798,11.5366666667,10.8394,8.99026666667,9.37053333333,17.3355333333,14.5704,13.8492666667,15.3683333333
752.85,10.9354,49.7144,15.0424666667,42.2714333333,20.8624666666,11.5867666667,11.5601333333,10.9536666667,9.06166666667,9.47393333333,17.3272,14.6740666667,13.9089333333,15.4306
753.16,10.9331333333,49.7880666667,15.0254666667,42.4157333333,20.8383333333,11.5629666667,11.564,10.8184666667,9.0536,9.46166666667,17.3107333333,14.6084,13.8606666667,15.5106666667
753.47,10.7605111111,49.7398,14.9298666667,42.3881,20.6136,11.2795666667,11.3698,10.5848666667,8.84806666667,9.37733333333,17.0780666667,14.463,13.689,15.3414
753.79,10.3932888889,49.6792666667,14.724,42.2185333333,20.3768666666,10.7705333333,10.9175333333,10.1549333333,8.66753333334,9.0578,16.7116,14.0757333333,13.349,14.9956
754.10,10.3768444444,49.5864,14.6799333333,42.2679666667,20.2470666667,10.7721333333,10.9058666667,10.0558,8.68413333334,9.03106666667,16.6814666667,13.9591333333,13.3584666667,14.8386
754.42,10.3226,49.4868666667,14.604,42.346,20.1256666667,10.7642666667,10.7257333333,10.1040666667,8.54300000001,8.91553333333,16.7456,14.0144,13.2373333333,14.6816666667
754.73,10.2115111111,49.3865333333,14.4152,42.3472,20.0437333333,10.7209,10.4591333333,9.94006666667,8.40373333333,8.77053333333,16.6298666667,13.8662666667,13.015,14.5122
755.05,10.1437333333,49.2216,14.3710666667,42.1706,19.9722666667,10.6485666667,10.315,10.0348,8.39000000001,8.7676,16.4697333333,13.8616,12.9974666666,14.4429333333
755.36,10.2149111111,49.407,14.4350666667,42.378,20.1852,10.7115333333,10.3562666667,10.1897333333,8.42946666667,8.95219999999,16.6618,14.0248666667,13.0683333333,14.4866
755.67,9.96599999999,49.3258,14.1143333333,42.2139666667,19.9262666667,10.3216333333,10.0996666667,10.0356666667,8.21926666667,8.75360000001,16.4932,13.8319333333,12.7824666667,14.3305333333
755.99,10.1728888889,49.0511333333,14.2199333333,41.7895666667,19.9436,10.5574333333,10.2481333333,10.2997333333,8.39266666667,8.92406666667,16.5056666667,13.926,12.8065333334,14.4597333333
756.30,9.90637777777,49.0137333333,14.0391333334,41.5631,19.7489333333,10.4877666667,10.0580666667,10.0532666667,8.16346666666,8.60153333333,16.3221333333,13.7076,12.4097333333,14.2238666667
756.62,9.69757777779,48.7341333333,13.7281333333,41.4297333333,19.6196,10.1483333333,9.66966666667,9.87793333335,7.88466666667,8.2484,16.066,13.4626,12.0841333333,13.8430666667
756.93,9.51995555555,48.3452,13.5006,41.1568333333,19.7564,10.0179,9.52486666667,9.83993333334,7.89893333333,8.07306666667,16.0793333333,13.3978666667,11.9269333333,13.7940666666
757.24,9.52584444445,48.2120666667,13.4766666667,41.1393333333,19.8638666667,10.1422666667,9.61166666667,9.82440000001,7.7798,8.1166,16.1302666667,13.4862,11.9527333333,13.8516
757.56,9.48451111111,48.3912,13.5124666667,41.2779333333,19.9236,10.1827666667,9.61659999999,9.91993333333,7.70333333333,8.083,16.1306,13.4622,11.9885333333,13.9734666667
757.87,9.51628888887,48.4530666667,13.6028,41.1079,19.9618,10.2026666667,9.69820000001,9.83193333334,7.72573333333,8.06673333333,16.1145333333,13.3834,12.0810666666,14.0513333333
758.18,9.37891111111,48.5121333333,13.5747333333,41.1186333333,19.9618,10.0979333333,9.64253333333,9.74546666665,7.53673333333,7.936,15.9769333333,13.3214666667,12.0497333333,14.0147333333
758.50,9.70268888889,48.9151333333,13.8054,41.5878,20.3410666667,10.639,9.9476,10.1430666667,7.83753333333,8.1282,16.3542,13.6314,12.3461333333,14.4016
758.81,9.93820000001,48.8668666667,14.1373333333,41.6279,20.4912666667,10.9179333333,10.2116666667,10.2844,8.15246666667,8.41786666667,16.5866,13.7965333333,12.7128666667,14.7062
759.13,10.3008,49.2804,14.5592666667,42.0767333333,21.0359333333,11.3855,10.6658,10.5908666667,8.59826666667,8.79993333334,16.9925333333,14.1607333333,13.1622666666,15.0352666667
759.44,10.3407777778,49.5892,14.5656666667,42.4929333333,21.0599333333,11.3303333333,10.6066666667,10.5005333333,8.82913333333,8.78660000001,16.9428,14.1998,13.2366,15.0779333333
759.75,10.7306222222,49.5415333333,14.8923333333,42.6100666667,21.2951333333,11.4585333333,10.7525333333,10.7876666667,9.09553333333,8.98833333333,17.1836666667,14.3416666667,13.6159333333,15.2843333333
760.07,11.0533777778,49.8707333333,15.1869333333,42.7320333333,21.5144,11.8431333333,11.2211333333,11.2164666667,9.58900000001,9.38813333333,17.4215333333,14.6560666667,13.9495333334,15.7202666667
760.38,11.3801333333,50.1277333333,15.5539333333,42.8327,21.6462,12.2253,11.6736,11.58,9.92259999999,9.72639999999,17.622,14.943,14.3753333333,16.0214
760.69,11.4538444445,49.9565333333,15.4790666667,42.6655333333,21.5916,12.2950666667,11.6771333333,11.7418666667,10.0433333333,9.7496,17.6116666667,14.9137333333,14.4284666667,16.0424
761.01,11.3108888889,49.6215333333,15.3342666667,42.3665333333,21.3195333333,12.1654666667,11.4731333333,11.4536,9.97840000001,9.6214,17.4064,14.8367333333,14.1510666667,15.862
761.32,11.1438888889,49.4548,15.2757333333,42.2585,21.1554,11.9256333333,11.3385333333,11.3530666666,9.89226666668,9.40033333334,17.2244,14.8006666667,13.9758,15.6776666667
761.63,11.2746888889,49.3353333333,15.3142,42.2192333333,21.0879333333,12.0212333333,11.4006666667,11.3906666667,9.9808,9.40166666667,17.3253333333,14.91,14.1658,15.7123333333
761.94,10.9920444445,49.1288666667,15.1510666667,42.0274666667,20.9048,11.6418333333,11.1933333334,11.0612666667,9.71553333332,9.11740000001,17.1957333333,14.6732,13.9373333333,15.4131333333
762.26,10.5016,48.8476,14.4840666667,41.7513666667,20.4161333333,11.0095,10.6383333333,10.5161333333,9.06599999999,8.4426,16.7777333333,14.0790666667,13.2900666666,14.8568666667
762.57,10.4559111111,48.747,14.3262666667,41.6265333333,20.2601333333,10.9192666667,10.4837333333,10.4745333333,8.878,8.336,16.5774666667,13.9898,13.1534,14.7899333333
762.88,10.3758222222,48.6644,14.3206,41.5393333333,20.231,10.8762666667,10.4136,10.4399333333,8.68386666667,8.2518,16.6340666667,14.0333333334,13.1058,14.7986
763.20,10.3154222222,48.7098666667,14.2032,41.5616333333,20.1197333333,10.8604666667,10.3612,10.3699333333,8.56946666667,8.22226666667,16.5972666667,14.0225333333,12.9759333333,14.7828666667
763.51,10.2932888889,48.7560666667,14.2801333333,41.6899,20.1322,10.9123333333,10.3108,10.3711333333,8.44339999999,8.19753333334,16.6616,13.9759333333,13.079,14.7937333333
763.82,10.3314222222,48.8459333333,14.368,41.7383666667,20.1184,10.8270666667,10.2532,10.351,8.45993333333,8.23506666667,16.6692666667,14.0042666667,13.0691333333,14.7644
764.14,10.3478666667,49.0593333333,14.5096666667,41.8991333333,20.1182,10.8173,10.3501333333,10.364,8.50680000001,8.28946666667,16.7476,14.0873333333,13.111,14.8398
764.45,10.301,49.1412,14.495,41.9024333333,20.2558666667,10.7592,10.2727333333,10.3758,8.42173333334,8.18186666667,16.7634,13.9799333333,13.0918,14.7294666667
764.76,10.2230444445,49.0323333333,14.2744,41.8064666667,20.1555333333,10.7672333333,10.1694666667,10.3029333333,8.28346666666,8.07106666667,16.6382,13.8075333333,12.9433333333,14.6609333333
765.07,10.0168888889,48.9523333333,14.0749333333,41.7644666667,20.0705333333,10.5272333333,10.02,10.1669333333,8.00293333333,7.92293333333,16.5248,13.5622666667,12.6834,14.4884666667
765.39,9.80242222222,48.8328,13.7353333333,41.5592,19.796,10.246,9.791,9.949,7.679,7.68673333333,16.1415333333,13.3012,12.4091333333,14.3073333333
765.70,10.0194,49.1015333333,13.9589333333,41.7452666667,19.9452,10.5643666667,10.0621333333,10.3656,8.0548,7.9642,16.3623333333,13.5818666667,12.6888,14.6140666667
766.01,9.83115555555,49.1697333333,13.9098666667,41.7106666667,19.8257333333,10.4448,9.9274,10.2178,7.963,7.68366666667,16.3661333333,13.4182666667,12.6719333334,14.5112
766.32,9.60128888889,48.9055333333,13.5791333333,41.3901666667,19.6004666667,10.2717666667,9.79193333333,9.9574,7.6454,7.38766666667,15.9693333333,13.0568666667,12.5153333333,14.2245333333
766.64,9.40855555555,48.9021333334,13.4918666667,41.1709666667,19.4919333333,10.0559333333,9.69013333334,9.72500000001,7.54153333333,7.254,15.7199333333,12.8748,12.4857333333,14.1462666667
766.95,9.43386666667,48.8508,13.525,41.1723666667,19.5648,10.0569,9.67486666666,9.70600000001,7.6434,7.26,15.6859333333,12.8644,12.4238666667,14.2814666667
767.26,9.37913333333,48.7946666667,13.3252666667,41.1933,19.5474,10.2007333333,9.5678,9.7186,7.52846666667,7.06253333333,15.6014,12.7948,12.3044666667,14.3138666667
767.57,9.45860000001,48.8396666667,13.4702,41.4089333333,19.7486,10.2738,9.64106666668,9.91193333334,7.5856,7.066,15.819,12.9505333333,12.3502,14.417
767.88,9.80895555555,48.6955333333,13.6848,41.4915666667,19.8713333333,10.3986666667,10.0099333333,10.1214,7.87546666667,7.36386666667,15.9822666667,13.3475333333,12.5646666667,14.8220666667
768.20,10.6806888889,49.3836666667,14.5514666667,42.2435333333,20.6281333333,11.1158,10.9028666667,10.8589333333,8.92213333334,8.35833333333,16.6988666666,14.3676666667,13.4472666667,15.6791333333
768.51,11.2998222222,50.0884,15.333,42.5968666667,21.1344666667,11.7227,11.5731333333,11.3905333333,9.75299999999,9.10039999999,17.1711333333,15.1714,14.1058,16.4046
768.82,11.9663777778,50.3237333333,16.045,43.0127,21.6202666667,12.388,12.0991333333,11.9228,10.5,9.71573333335,17.9390666667,15.8048,14.6951333333,17.0664
769.13,12.489,50.8034666667,16.6248,43.5718,22.2697333333,12.8919333333,12.5838666667,12.4074666667,11.0142,10.1594,18.4487333333,16.4761333333,15.3337333333,17.5198
769.44,12.3721777778,50.2339333333,16.5698666666,43.2287,21.9319333333,12.7841333333,12.5592,12.4594666666,10.8177333333,10.2903333333,18.2833333334,16.4794666667,15.1279333333,17.294
769.76,12.8027333334,50.6954,17.0016,43.9187,22.3126,13.1802,12.775,12.8356,11.4353333333,10.8388666667,18.7814,16.9251333333,15.477,17.8055333333
770.07,12.8000888889,50.7803333333,17.1107333333,43.9814666667,22.4192666667,13.2419,12.785,13.0494,11.4756,10.8651333333,18.9619333333,17.0943333333,15.4163333333,17.7245333333
770.38,12.1573777778,50.6473333333,16.6701333333,43.7408666667,21.9483333333,12.5099666667,12.3943333333,12.3976,10.8854,10.3217333333,18.4642,16.6700666667,14.8423333333,17.0692
770.69,11.4327555555,50.7262666667,16.231,43.5962,21.5318,11.6492333333,11.8811333333,11.767,10.3181333333,9.79946666667,17.9563333333,16.1514,14.3499333333,16.4869333333
771.00,11.4022888889,50.4611333333,15.9442,43.1696666667,21.3264,11.5734333333,11.7598666666,11.6554,10.141,9.75460000001,17.7928,15.8016,14.221,16.2993333333
771.32,10.934,50.601,15.6162,42.9714333333,20.9774666667,11.3556,11.4178666666,11.3358,9.8342,9.42386666667,17.4495333333,15.3842666667,14.0038,16.0334
771.63,10.315,50.1803333333,15.0518666667,42.4048333333,20.5388,11.0067666667,10.6936666667,10.9011333333,9.01873333334,8.84046666667,16.9671333333,14.666,13.5154666667,15.5980666667
771.94,10.2281111111,49.5894,14.8804666667,42.0051333333,20.4087333333,10.9689666667,10.447,10.9285333334,8.98013333333,8.70646666667,17.0043333333,14.4865333333,13.3735333333,15.5226666667
772.25,9.55024444446,49.4319333333,14.4058,41.6126,19.9141333333,10.4595666667,9.82066666667,10.4372,8.37813333333,8.2922,16.4051333333,13.9013333333,12.855,14.9775333333
772.56,8.63608888887,48.5965333333,13.5898666667,40.8748666667,18.97,9.68600000001,8.8302,9.52326666666,7.22953333333,7.4516,15.4393333333,12.7856666667,11.7672666667,14.0110666667
772.87,9.03104444446,48.9160666667,14.0390666667,41.2798666667,19.5656,9.92613333333,9.1448,9.71100000001,7.74866666667,7.768,15.9434,13.1354666667,12.1348666667,14.59
773.18,8.9278,48.7756666667,14.0715333333,41.0994666667,19.4572,9.65630000001,9.0842,9.69726666666,7.54153333333,7.5494,15.9382666667,13.1107333333,12.0251333333,14.5361333333
773.50,8.88493333333,48.162,13.525,40.8025,19.0018,9.36599999999,8.83153333334,9.41093333333,7.2696,7.3478,15.6508,12.7031333333,11.9475333333,14.2102666667
773.81,9.07033333332,48.1253333333,13.3925333333,40.7213333333,19.0340666667,9.5388,8.71273333334,9.52493333333,7.2462,7.38026666667,15.6158666667,12.6671333333,11.9653333333,14.3110666667
774.12,9.21299999999,47.3813333333,13.4973333333,40.3337666667,19.0978666666,9.82406666667,8.77946666667,9.74820000001,7.19786666667,7.60793333333,15.6961333333,12.7748666667,12.0756,14.4542666667
774.43,9.17546666667,47.6656666667,13.4846,40.7622333333,19.1602,9.69539999999,8.81600000001,9.74320000001,7.23586666667,7.67753333333,15.5144666667,13.0029333333,12.0995333333,14.6428
774.74,9.17835555555,47.6317333333,13.3737333333,40.7600666667,19.1836666667,9.45323333333,8.45199999999,9.429,6.9922,7.5712,15.4765333333,12.9552,11.9098666667,14.5717333334
775.05,9.23082222221,47.5064666667,13.4342666666,40.7551,19.3822,9.0834,8.51213333333,9.3276,7.0502,7.2804,15.6954666667,13.0708666667,11.8190666667,14.3308
775.36,7.96691111111,46.8563333333,12.3068666667,40.0556333333,18.4128,7.70983333333,7.42126666667,7.9902,5.77213333333,5.91626666667,14.566,11.9975333333,10.7358666667,13.2138666667
775.67,8.02448888889,46.8028666667,12.1954666667,39.8763333333,18.5694666667,7.79016666667,7.75506666666,8.10966666667,6.0358,5.98233333333,14.7434,12.1418666667,10.7358666667,13.2756666667
775.98,7.80531111113,46.8771333333,12.0422666667,39.6534,18.5065333333,7.7064,7.797,7.97853333333,6.09726666667,5.88693333333,14.6411333333,12.0873333333,10.9321333333,13.2878
776.30,7.25042222223,46.65,11.2893333333,39.2122333333,18.0063333333,7.14733333333,7.25606666666,7.4692,5.35413333333,5.09493333333,13.8683333334,11.6155333333,10.2903333333,12.5642666667
776.61,7.6812888889,46.9956666667,11.6386,39.3670666667,18.5508666667,7.9285,8.07826666667,7.96999999999,5.89626666667,5.7422,14.3117333333,11.9841333333,10.8682666667,13.0294
776.92,8.485,47.9874,12.6036666667,40.1279666667,19.4297333333,8.89926666667,9.14873333333,8.77546666666,6.75473333333,6.52413333333,15.1362666667,12.872,11.736,14.1551333333
777.23,9.53342222221,48.0269333333,13.6406,40.4651,20.1680666667,9.97556666666,10.2766666667,10.0757333333,7.78926666667,7.49026666667,16.2876666667,14.0175333333,12.8376666667,15.1198666667
777.54,9.80553333332,48.4986666666,13.6725333333,40.9203,20.3556666667,10.2108333333,10.4798666667,10.1322666667,8.03146666667,7.65913333333,16.4888666667,14.2308666667,13.0810666667,15.3805333333
777.85,9.81297777779,48.3788,13.7045333333,40.9178666667,20.3754,10.6251,10.4579333333,10.1074,8.14366666667,7.731,16.6541333333,14.2902,13.3292,15.5650666667
778.16,10.5700222222,48.9658666667,14.5323333333,41.6479333333,20.9436666667,11.4667,11.3432666667,11.1082666667,9.08933333333,8.40546666667,17.3712,15.0803333333,14.0586,16.3287333333
778.47,10.4157333333,49.3942,14.4575333333,42.1570333333,20.7163333333,11.5699666667,11.2471333333,10.9098,9.02780000001,8.5114,17.1144,14.8657333333,13.9870666667,16.5188
778.78,11.1208888889,50.2318,15.1748666667,43.3059333333,21.5129333333,12.3598,11.9088,11.7488666667,9.62073333335,9.21606666667,17.5895333333,15.352,14.6312666667,17.4294
779.09,10.8307111111,50.1408666667,15.1898666667,43.6619333333,21.4596666667,11.8651666667,11.545,11.6262,9.16346666666,8.81346666667,17.1745333333,15.0532,14.4644,17.3069333333
779.40,11.2741555556,50.6510666667,15.6348666667,44.3326666667,22.0851333333,11.9012,11.8796666667,12.0225333333,9.49613333334,9.258,17.5298,15.4618666667,14.5576666667,17.6682666667
779.71,11.8172888889,51.3416666667,16.1917333333,45.0995,22.6089333333,12.4096333333,12.4008666667,12.6592,10.0591333333,9.897,18.3322666667,16.1217333333,15.2856666667,18.3191333333
