wavelength,Back_PooErym,Belly_PooErym,Breast_PooErym,Crissum_PooErym,Crown_PooErym,DorTail_PooErym,Patch10_PooErym,Rump_PooErym,Throat_PooErym,WingTip_PooErym
700.30,16.5373333333,39.1272666667,30.5701666667,36.0644666667,19.4163333333,14.5469259259,36.527,19.467,31.2799333333,17.239
700.63,16.6105333333,39.1438,30.6463666667,36.1966666667,19.5121333333,14.514162963,36.6497333333,19.5305666667,31.3478,17.1834666667
700.95,16.45128,39.0632666667,30.7003666667,36.1815333333,19.3920666667,14.4233259259,36.6129333333,19.4767333333,31.2694666667,17.1633333333
701.27,16.6364266667,39.2653333333,30.8889333333,36.4477333333,19.584,14.5843814815,36.8515333333,19.6961666667,31.5297333333,17.2885333334
701.59,16.4646,39.2024,30.6407,36.3517333333,19.4207333333,14.4177666667,36.7648,19.4863333333,31.4544,17.1145333333
701.91,16.47032,39.1689333333,30.7781333333,36.4029333333,19.3884666667,14.4239444445,36.8003333333,19.4854666667,31.5016666667,17.1811333333
702.24,16.3928666667,39.0721333333,30.6675,36.3792666667,19.2043333333,14.2939555556,36.6438666667,19.3283,31.4687333333,16.9740666667
702.56,16.4238266667,38.9175333333,30.6433666667,36.2532666667,19.1598,14.4337333333,36.4882666667,19.3670333333,31.4460666667,17.0346
702.88,16.5077333333,38.9802666666,30.8413,36.3116,19.2065333333,14.5596,36.6273333333,19.4841666667,31.6310666667,17.1005333334
703.20,16.70772,39.0225333333,30.9285,36.3682,19.3628666667,14.6766962963,36.7069333333,19.6263,31.7266,17.2183333333
703.52,16.62712,38.9472,31.0400333333,36.2430666667,19.2178,14.6494703704,36.6538,19.5238,31.6612,17.1683333333
703.85,16.6219733333,38.9422,31.1613,36.3832666667,19.2647333333,14.6911259259,36.7235333333,19.5934,31.7688,17.2385333333
704.17,16.5561066667,38.9585333333,31.2553666667,36.4066666667,19.235,14.6717851852,36.7489333333,19.6635666667,31.8345333333,17.3378666667
704.49,16.7425866667,39.0991333333,31.1401,36.4082,19.3656,14.8345555555,36.7775333333,19.7103,31.8910666667,17.4498666667
704.81,16.5588133334,38.983,30.9834,36.209,19.2148,14.6157740741,36.5841333333,19.4682333333,31.8046,17.3108666667
705.13,16.7588266667,39.165,31.3205,36.4319333333,19.4148,14.8809148148,36.7589333333,19.7517666666,32.0976,17.5150666667
705.45,16.9118533333,39.1472,31.2381333333,36.3598,19.5434666667,15.0707703704,36.6807333333,19.7877,32.111,17.6455333333
705.78,16.7555733333,38.9758,30.9992333333,36.1654666667,19.35,14.9867888889,36.62,19.6858333333,31.9616666667,17.5488
706.10,16.68088,39.0626666667,30.9792666667,36.1301333334,19.2979333333,14.7688666667,36.5884666666,19.6253,31.9459333333,17.4536
706.42,16.7865333333,38.9248,30.9213,36.0888666667,19.2292,14.8322296296,36.4702666667,19.6086666667,31.8951333333,17.5504
706.74,16.6782666667,38.8626,30.8063,35.8976666667,19.1652666667,14.7976037037,36.3931333333,19.5519333333,31.8167333333,17.5355333333
707.06,16.4288133333,38.7328666667,30.6494333333,35.7446,19.014,14.6505888889,36.3232666667,19.3921666667,31.5574,17.3176
707.38,16.4154933333,38.8969333333,30.6492333333,35.6916,18.9070666667,14.5180777778,36.3132666667,19.2755,31.5634666667,17.2840666667
707.70,16.5508533333,39.1029333333,30.7570666667,35.7147333333,18.9464666667,14.6711629629,36.3620666667,19.2752,31.7090666667,17.3638666666
708.03,16.6445733333,39.3363333333,31.0362333333,35.9042666667,19.1186666667,14.739237037,36.6508,19.4802,31.9164666667,17.4642
708.35,16.6298266667,39.3385333333,31.109,35.9728666666,19.2954666667,14.8569444445,36.6577333333,19.6436666667,31.9423333333,17.5621333333
708.67,16.6798533333,39.2556666667,30.9375666667,35.9988666667,19.3442,14.8184444445,36.6148,19.5933333333,31.8774,17.6484
708.99,16.6577066666,39.2762666667,31.0709,36.1335333334,19.4056,14.8663111111,36.7411333333,19.5243333333,31.9937333333,17.6517333333
709.31,16.8168266667,39.4508666667,31.3291666667,36.3838666666,19.5782,14.8722777778,36.9412666667,19.6133333333,32.1726666667,17.8257333333
709.63,16.7964266667,39.4174666667,31.3036333333,36.322,19.5978,15.067762963,36.8024,19.6147333333,32.1474,17.8648666667
709.95,16.6127466667,39.3794,31.1686333333,36.3548,19.6118,14.859137037,36.8016,19.4955333333,32.1035333333,17.6754666667
710.27,16.6121066667,39.3635333333,31.2405333333,36.4849333333,19.5794666667,14.8534296296,36.7852,19.4886333333,32.1042666667,17.6426
710.59,16.8918133333,39.4775333333,31.4377,36.6198,19.7129333333,15.0578407407,36.8956666667,19.6677666667,32.4222,18.0116
710.91,16.8548,39.5105333333,31.5318333333,36.5335333333,19.8363333333,15.2018111111,36.8881333333,19.6412666667,32.3687333333,17.9970666667
711.24,16.71068,39.2404,31.4016333333,36.3412666667,19.7776666667,15.0598703704,36.7298,19.5314,32.1979333333,17.8923333333
711.56,16.6006533333,39.0750666667,31.4059,36.1946666667,19.7028,15.053362963,36.6596,19.3737333333,32.1128,17.8352666667
711.88,16.7479733334,39.066,31.3563333333,36.1734,19.7035333333,15.2257333333,36.65,19.3879666667,32.0903333333,17.9154
712.20,16.7938,39.1325333333,31.5250666667,36.1332,19.6873333333,15.2664962963,36.7551333333,19.4515,32.1548666667,17.9431333333
712.52,17.0161466667,39.402,31.8373,36.3236666666,20.0190666667,15.4932111111,37.061,19.7960666667,32.4027333333,18.1594
712.84,17.0544133333,39.5416666667,32.117,36.3606,20.1040666667,15.6829925926,37.1505333333,19.9719666667,32.4535333333,18.2306666667
713.16,17.404,39.8391333333,32.5256,36.7903333333,20.3938,15.8838925926,37.6922,20.2748333333,32.7642666667,18.547
713.48,17.5625066667,39.9886,32.8934333333,36.8839333334,20.5465333333,16.2635296296,37.8265333333,20.4544666667,32.9725333333,18.7944666667
713.80,17.5988666667,40.1108,33.0543333333,37.0330666667,20.6158666667,16.3655481481,37.981,20.5188333333,33.1184666667,19.0698666667
714.12,17.4624,40.1524666667,33.0381666667,37.0332666667,20.6499333333,16.2583037037,38.025,20.4622333333,33.1057333333,18.8849333333
714.44,17.41448,40.1828666667,32.8880333333,37.1208,20.5792666667,16.2240259259,38.1559333333,20.5256,33.1198,18.8829333333
714.76,17.51156,40.4356666667,33.0952666667,37.3483333333,20.7379333333,16.3730185185,38.3564666667,20.6616333334,33.4202,19.0978666667
715.08,17.7735733334,40.6684666667,33.3784,37.7234666667,20.9602,16.5619111111,38.5579333333,20.8755666666,33.6812666667,19.3104666667
715.40,17.7981066667,40.6881333333,33.4248666667,37.7994,20.8390666667,16.3562777778,38.5134666667,20.8609666667,33.765,19.2536
715.72,17.8342133333,40.7164666667,33.4426666667,37.8803333333,20.9284666667,16.2727407407,38.5244,20.7584,33.8821333333,19.2572666667
716.04,17.5274933333,40.3091333333,33.0642,37.5456666667,20.5484,15.8922111111,38.0857333333,20.3755,33.488,18.8966
716.36,17.3894533333,39.9982666666,32.7432,37.3552,20.385,15.6695592592,37.8024,20.0648333333,33.2156,18.7758666667
716.68,17.2124533333,39.9128,32.5910333333,37.1152,20.2636666667,15.5260296296,37.5775333333,19.9092666667,33.1296,18.7040666667
717.00,17.17976,39.8761333334,32.3675333333,37.0880666667,20.2496,15.3997666667,37.4578666667,19.8865666667,33.0576,18.6268
717.32,17.1632933333,39.8287333333,32.4906,36.9667333333,20.1464,15.3809740741,37.3006666667,19.7457333333,32.8781333333,18.3324
717.64,17.0720533333,39.6961333333,32.3060333333,36.8031333334,19.9633333333,15.3326296296,37.0814666667,19.5258,32.6723333333,18.2129333333
717.96,17.13576,39.6871333333,32.4425666667,36.8400666667,19.949,15.3017222222,37.0266,19.4654666667,32.7431333333,18.1919333334
718.28,17.19428,39.6575333333,32.3642333333,36.7551333333,19.9038666667,15.3626592593,36.8359333333,19.4901666667,32.6270666667,18.1756
718.60,16.99464,39.4441333333,32.0559,36.3651333333,19.5700666667,15.2332518518,36.4203333333,19.1829666667,32.3752666667,17.9303333333
718.92,16.7281866667,39.4278666667,32.048,36.2508,19.4543333333,15.1927555556,36.4314666667,18.9441,32.1809333333,17.8272666667
719.24,16.3060133333,39.1627333333,31.7595333333,35.9321333333,18.997,14.938362963,36.185,18.6324,31.7582666667,17.5421333333
719.56,16.3566266667,39.489,31.9263666667,36.1047333333,19.0077333333,15.0800296296,36.3698,18.7002333333,31.8999333333,17.7671333333
719.88,16.9614533333,40.1533333333,32.6206666667,36.6138,19.6501333333,15.739537037,36.9138666667,19.2560333333,32.4435333333,18.1817333333
720.20,17.1216933333,40.2208666667,32.8654,36.8514,19.8404,15.9010851852,36.998,19.3911333333,32.5243333333,18.3142666667
720.52,17.30124,40.3882666667,33.2401666667,37.0537333333,19.9311333333,15.8902481481,37.3643333333,19.5486333333,32.7165333333,18.5756
720.84,17.4329333333,40.3523333333,33.0135333333,37.157,20.0448,15.9481888889,37.4958,19.7083666666,32.8981333333,18.7791333333
721.16,17.6843066667,40.3022,33.1990666667,37.2258666667,20.0518666667,16.0456555556,37.5167333333,19.8501333333,32.9091333333,18.7707333333
721.48,17.9302533333,40.2988666667,33.4193333333,37.4020666667,20.3168,16.3607814815,37.7394,20.0520666667,33.0844666667,19.0744
721.79,17.7483733333,40.103,33.3528,37.2469333333,20.0207333333,16.2498814815,37.6519333333,19.9096,32.9740666667,18.9494666667
722.11,17.7425733333,40.0532,33.4834,37.3118666667,20.1408,16.1146851852,37.8199333333,20.0161666667,33.0700666667,18.9861333333
722.43,17.9843866667,40.0808666667,33.6574333333,37.4509333333,20.4568,16.310262963,37.9862,20.1925666667,33.3172666667,19.1949333333
722.75,18.4825066667,40.442,34.1240333333,37.7462666667,20.9391333333,16.9006962963,38.3448666667,20.6687333333,33.697,19.5810666667
723.07,18.4976133333,40.3126666667,34.3494666667,37.5609333333,20.7838666667,16.7065518519,38.2781333333,20.6344333333,33.8782,19.5608
723.39,17.6410133333,39.3444666667,33.4077333333,36.7572666667,19.8076,15.8694592593,37.5043333333,19.8338,33.1248,19.0008666667
723.71,17.1504933333,38.9553333333,32.9808333333,36.2452666667,19.3088666667,15.6464222222,37.2466,19.3835,32.7844666667,18.5141333333
724.03,16.55144,38.5846,32.4193,35.7814,18.7505333333,15.2691777778,36.5721333333,18.8313333333,32.1968666667,17.7986666667
724.35,16.5507333333,38.6476666667,32.5628666667,35.6852666667,18.8180666667,15.2691111111,36.5837333333,18.8597333333,32.2806,17.814
724.67,16.4141866667,38.8614666667,32.5372333333,35.6982,18.8452666667,15.1313481481,36.6656,18.8603666667,32.3521333333,17.8549333333
724.98,16.0189066667,38.8235333333,32.3716,35.2844,18.516,14.7671777778,36.1998666667,18.6235,32.0318666667,17.5614
725.30,16.0232133333,38.7966,32.3306,35.3366,18.564,14.6154851852,36.1779333333,18.4428333333,31.8097333333,17.3559333333
725.62,15.7883333333,38.7270666667,31.9428333333,35.1662,18.3453333333,14.5188185185,35.9889333333,18.3007666667,31.729,17.1752
725.94,15.7030533334,39.0079333333,32.11,35.3332,18.3345333333,14.5718592593,36.1488666667,18.3678,31.9105333333,17.2256666667
726.26,15.5089333333,38.9014,32.1149333333,35.4481333333,18.2072,14.461,36.0328,18.1695,31.8350666667,17.0904
726.58,15.46712,38.9364,31.9976,35.5471333333,18.1504666667,14.4498481482,35.9524666667,18.1130333333,31.5431333333,16.8797333333
726.90,15.88,39.4912666667,32.5917666667,36.028,18.6390666667,14.9340925926,36.4734666666,18.5328333334,32.0854666667,17.2488666667
727.21,16.0641066667,39.7763333333,32.6732,36.2046,18.7916666667,14.9293518519,36.5380666666,18.8218,32.2211333333,17.4578666667
727.53,16.3902933333,40.0132666667,32.9451,36.3835333333,18.9957333333,15.0200666667,36.7883333333,19.1517333333,32.6056666667,17.8854
727.85,16.3170666667,39.9012666667,32.8822333333,36.4439333333,18.8826666667,14.8205518518,36.6919333333,19.0471666667,32.4946666667,17.8180666667
728.17,16.62108,40.0716666667,33.2518666667,36.7318666667,19.2703333333,15.3038962963,36.8773333334,19.3984666667,32.7274666667,18.2170666667
728.49,16.9858266667,40.2438666667,33.4703333333,37.0616,19.5124,15.5605481482,37.2168666667,19.6505,33.0183333333,18.5566666667
728.80,16.9879333334,40.3946666667,33.6508333333,37.1900666667,19.6589333333,15.753062963,37.3873333333,19.9088,33.3032666667,18.8374666667
729.12,17.46872,40.6537333333,34.1055666667,37.4842666667,20.11,16.2005333333,37.5859333333,20.2982666667,33.5427333333,19.2976
729.44,17.69548,40.8432,34.2871333333,37.5962,20.3072,16.3510481482,37.6888666667,20.5046666667,33.6950666667,19.4026
729.76,17.9035466667,41.0768666667,34.3640666667,37.7351333333,20.3708,16.4916814815,37.8733333333,20.7678333333,33.9074,19.6080666667
730.08,18.0614666667,41.0618,34.3661333333,37.7978666667,20.6808666666,16.6581925926,38.0399333333,20.9220666667,34.0826666667,19.9545333333
730.39,17.97056,40.9943333333,34.1262333333,37.6817333333,20.5210666666,16.5216,37.9806666667,20.8634666667,33.9602666667,19.8172666667
730.71,18.15688,41.1064,34.4658333333,37.8206,20.732,16.6362851852,38.1930666667,20.9648666667,34.3024,19.9544
731.03,18.0927466667,41.0414666666,34.4171333333,37.8902,20.8342666667,16.7998962963,38.2194,20.8560666667,34.2670666667,19.9564
731.35,18.1010666666,41.0679333333,34.3154333333,37.8294,20.7194,16.8810037037,38.2066666666,20.8255666667,34.2837333333,19.9794666667
731.67,18.0899066667,41.0637333333,34.3876666667,37.8726666667,20.6844,16.7100925926,38.2272666667,20.7173,34.4732666666,19.9732666667
731.98,17.86404,40.8455333334,34.1861666667,37.7088666667,20.522,16.4517814815,37.9688666667,20.6182666667,34.2752666667,19.7849333333
732.30,18.0042133333,40.8723333333,34.1749666667,37.7258,20.6138,16.3673666667,38.0111333333,20.6137666667,34.2426666667,19.7578
732.62,17.6838533333,40.6572,33.9904,37.4527333333,20.1768666667,16.0140666667,37.8209333334,20.3274333333,33.9739333333,19.3846666667
732.94,17.4703866667,40.3125333333,33.5604666667,37.1282,19.7688,15.7524333333,37.4826,20.0928,33.5793333333,19.1684666667
733.25,17.3026533333,40.0105333333,33.4646666667,36.9535333333,19.6932666667,15.5819518518,37.2518666667,19.9485,33.3584666667,19.0713333333
733.57,17.2669333333,40.1412666667,33.6065333333,37.1263333333,19.7428666667,15.5971555556,37.3535333333,20.0299,33.4534666667,18.9351333333
733.89,17.4148133333,40.2754666667,33.9202333333,37.2859333333,20.0066666667,15.7101666667,37.3685333333,20.1963,33.6891333333,19.0716
734.21,17.1997466667,40.1384666667,33.855,37.1532,19.7958,15.6043037037,37.0477333333,19.9571666667,33.3444,18.9895333333
734.52,17.31536,40.3414,34.0432333333,37.2417333333,19.8899333333,15.5552185185,37.2326666667,20.0753,33.4995333333,19.0700666667
734.84,17.1622,40.0934,33.9788666667,37.0828666667,19.9543333334,15.4352518518,37.0806,19.9920666667,33.3948666667,18.9257333333
735.16,17.01992,40.126,33.8481333333,37.0203333333,19.8576,15.2700481482,37.1114666667,19.9557,33.2796666667,18.7904
735.48,17.0350933334,40.3232666667,33.7788,37.0196,19.854,15.4266518519,37.1371333333,19.8132333333,33.4172,18.7122
735.79,17.12052,40.4382666667,33.9311333333,37.0588666667,19.8126,15.6947037037,37.2316,19.8551333333,33.6353333333,18.7193333333
736.11,17.08852,40.4586,33.8536,36.9539333334,19.8149333333,15.5294518518,37.2620666667,19.8099333333,33.5578,18.6558666667
736.43,17.2807466667,40.7989333333,34.2274333333,37.3428666667,20.1602666667,15.8948111111,37.5205333333,20.1802666667,33.9768666667,18.9832
736.74,17.3809066667,41.1048666667,34.3864333333,37.4802,20.3177333333,16.1338,37.5759333333,20.2259,34.2539333333,19.1649333333
737.06,17.18128,41.1242,34.2969666667,37.2540666667,20.1617333333,16.1447666667,37.2869333333,20.0694333333,34.1039333334,19.0374
737.38,16.9249733333,40.7826666667,33.9655333333,37.1955333333,19.9092,16.0181592593,37.1552,19.9368666667,33.8533333334,18.8817333333
737.69,17.17592,40.868,33.8547,37.4766,20.1241333334,16.2526962963,37.3474,20.1507333333,34.0648666667,19.0330666667
738.01,17.5720666667,41.2364,34.3956666667,37.8141333333,20.4492666667,16.8832222222,37.6516666667,20.4378666667,34.4198,19.3754666667
738.33,17.7008266667,41.6062,34.5913333333,37.9936,20.594,17.0423296296,37.8710666667,20.7456666667,34.5852666667,19.6456
738.64,17.9956133333,41.6241333333,34.7994333333,38.1011333333,20.7280666667,17.3072259259,37.895,20.8883666667,34.6570666667,19.8092
738.96,18.03168,41.345,34.6644666667,38.0398,20.5671333333,17.2493296296,37.8057333333,20.9281333333,34.4724,19.794
739.28,17.8536533333,41.3210666667,34.68,38.0170666667,20.6619333333,17.213662963,37.7447333333,20.9545666667,34.3134666667,19.9109333333
739.59,18.16924,41.5999333333,35.1680333333,38.6178666667,20.9154666667,17.7173148148,37.8975333333,21.3155,34.7538,20.3434666667
739.91,18.03792,41.2565333333,34.9942,38.4522666667,20.8524,17.4964555556,37.7751333333,21.021,34.5924666667,20.1648
740.23,18.6963333333,41.8139333333,35.4418333333,38.9647333333,21.4584666667,17.9931444444,38.4715333333,21.6361,35.1291333333,20.6591333333
740.54,19.0350266667,41.7398666667,35.4545333333,39.0047333333,21.5649333333,18.1672703704,38.566,21.8875333333,35.3606,20.9952666667
740.86,19.1959866667,42.0341333333,35.8230333333,39.0437333333,21.6262,18.2287962963,38.5881333333,21.9904333333,35.5236666667,21.0489333333
741.18,19.2077866667,41.9689333333,35.9198333333,38.8982,21.5794,18.0841111111,38.5036,21.9021,35.5075333333,20.9282666667
741.49,18.85688,41.6814666667,35.5285666667,38.5591333334,21.2896,17.6149555556,38.1318666667,21.6883,35.3284666667,20.5702666667
741.81,19.2098133333,42.0002,35.9731666667,39.092,21.4362,17.8801777778,38.5443333333,21.9878333333,35.7958,20.7401333333
742.12,18.6418933333,41.3141333333,35.3016,38.4844666667,20.9082,17.4973666667,37.9791333333,21.6839,35.3401333333,20.3506666667
742.44,18.8091733334,41.5257333333,35.6388,38.6397333333,21.1864666667,17.6335333334,38.1740666667,21.7934666667,35.6640666667,20.5442
742.76,18.4889466667,41.1447333333,35.2143333333,38.3996666666,20.6406666667,17.2085444444,37.5964,21.3798,35.4122666667,20.205
743.07,17.9213866666,40.6752666667,34.5224666667,37.6766666667,20.1961333333,16.5518148148,37.0072,20.7301666667,34.7704,19.6507333333
743.39,18.0630133333,40.944,34.9084,37.8344,20.1578666667,16.7431888889,37.1329333333,20.9059666667,35.0928,19.6961333333
743.70,17.8389333333,40.7298666667,35.0006666667,37.6235333334,19.9585333333,16.4731555556,36.8491333333,20.6646,34.9918666667,19.4511333333
744.02,17.7281066667,40.8510666666,35.0896,37.7907333333,19.9727333333,16.4627185185,37.0301333333,20.4467,35.0535333333,19.336
744.34,17.87764,41.0639333333,35.2669333333,37.9792,20.0917333333,16.6533592593,37.3014,20.5900666667,35.4740666667,19.4876666667
744.65,17.95764,41.3308,35.3171333333,38.2120666667,20.3046666667,16.8282296296,37.5343333334,20.8163,35.5534666667,19.6767333333
744.97,18.2787066667,41.136,35.3273666667,38.3613333333,20.5152,17.0390703704,37.545,20.9652666667,35.5928,20.0125333334
745.28,17.71792,40.4118,34.7529333333,37.5787333333,19.9782,16.5973814815,36.8260666667,20.4055,34.9498,19.4672666667
745.60,17.7669466667,40.6007333333,34.7331,37.8038666667,20.1314666667,16.5251037037,36.8622666667,20.3174333333,35.0226666667,19.4899333333
745.91,17.3307466667,40.2508,34.4868666667,37.687,19.7399333333,16.3461222222,36.4676,20.0329333333,34.6937333333,19.044
746.23,17.3591333333,40.4795333333,34.6269333333,37.8198666667,19.8295333333,16.4119333333,36.7754666667,20.2192,35.0024,19.0819333333
746.55,18.2574,41.0563333333,35.4490333333,38.6334666667,20.5047333333,17.274562963,37.5992666667,20.9935666667,35.7373333333,19.8181333333
746.86,18.04988,40.5705333333,34.7817,38.2818,20.0779333333,16.8350259259,37.1906666667,20.6188,35.2478,19.4637333333
747.18,16.9986133333,39.6457333333,33.8209666667,37.3656,19.0368666667,16.1613185185,36.1695333333,19.8323333333,34.3585333333,18.5554666666
747.49,16.8801466666,39.6878666666,33.7421333333,37.4814,18.8326666667,15.9075481481,36.1362,19.8922666667,34.3758,18.3864666667
747.81,17.2150666667,39.8429333333,33.8596,37.5376,19.1598,16.1516518519,36.3219333333,20.2754666667,34.3982,18.6487333333
748.12,17.3841333333,40.1013333333,34.0629666667,37.7328,19.2196666667,16.2743703704,36.5008666667,20.4300666667,34.7066,18.9708666667
748.44,17.1978,40.049,34.0614333333,37.4878,19.0692,16.1078888889,36.4317333333,20.4043666667,34.4445333333,18.7668
748.75,17.3601733334,40.1822666666,34.014,37.5234666667,19.1915333333,16.3652518518,36.3900666667,20.5590666667,34.5061333334,18.9
749.07,18.2513733333,40.79,34.9167,38.0774,19.7728666667,17.0799296296,37.0752666667,21.2518666667,35.2104666667,19.7093333334
749.38,18.47976,40.8049333333,35.2435333333,37.9164666667,19.8884666667,16.9332407407,37.2108666667,21.3311666667,35.4289333333,19.9758666667
749.70,18.7404133333,40.6409333333,35.2844,37.8106666667,19.9281333333,16.9354148148,37.0141333333,21.3821333333,35.2979333333,19.991
750.01,18.31596,40.4204666667,35.1096,37.4115333333,19.8378666667,16.7235,36.772,21.1937666667,35.3602666667,19.7268
750.33,18.56396,40.8648666667,35.494,37.6967333333,20.4444,17.1121592593,37.1592,21.6111,35.6215333333,20.1772
750.64,18.9552133334,41.0992,35.4704,37.9808,20.8602,17.2557888889,37.6016,21.8518333333,35.9170666667,20.5525333333
750.96,19.0841333333,40.8222,35.3667333333,37.5834666667,20.8486666667,17.3830888889,37.4621333333,21.7611666667,35.5544,20.5648666667
751.27,18.4737733334,40.2926,34.8720666667,37.0317333333,20.3872,16.9074111111,36.8512666667,21.1174333333,35.0806,20.0858
751.59,18.1505333333,39.8898,34.6368666667,36.8331333333,19.9672,16.6811740741,36.634,20.8824333333,34.8630666667,19.5921333333
751.90,18.06976,40.1951333333,34.7057,36.9368,19.8769333333,16.7106333333,36.6155333333,20.7326666666,35.0540666667,19.5975333333
752.22,18.3378666667,40.5389333333,35.3087666667,37.3539333333,20.1089333333,16.7181185185,36.9450666666,20.8234333333,35.3315333333,19.6941333334
752.53,17.88112,40.4161333333,35.1087,37.2846666666,20.0911333333,16.6756777778,36.8716666667,20.6043666667,35.2712,19.3136
752.85,17.8666666667,40.6018666667,34.9099666667,37.6045333333,20.2718666667,16.8502518519,36.9874666667,20.7500333333,35.2886666666,19.3951333333
753.16,17.5446133333,40.5714,34.8585666667,37.6314,20.169,16.7350185185,36.9769333334,20.6021666667,35.2964666667,19.1060666667
753.47,17.5503333333,40.654,35.0395666667,37.7065333333,20.1114666667,16.7957518519,36.975,20.5656,35.1867333333,19.0733333333
753.79,17.5309066667,40.6575333333,35.2050333333,37.6780666667,20.1215333333,16.784737037,36.8396666667,20.5889666667,35.3561333333,18.9995333333
754.10,17.7320266666,40.9686,35.8778333333,38.0594666667,20.3944,17.0637037037,37.0436,20.9055666667,35.5797333333,19.1449333333
754.42,17.7842266667,41.1666666667,36.2358333333,38.2798,20.7076,17.2901333333,37.0095333333,21.1871,35.8616666667,19.415
754.73,18.10828,41.3739333333,36.5226333333,38.5405333333,20.9244,17.7048925926,37.1224666667,21.4167,36.0304,19.7119333333
755.05,18.2963866667,41.5168666667,36.5658333333,38.5462666667,21.2298666667,17.9107259259,37.2375333333,21.6949666667,36.0832666667,19.9780666667
755.36,18.8132533333,41.8086,36.887,39.1272666667,21.6913333333,18.3574222222,37.7534,22.3052,36.4048666667,20.3617333333
755.67,18.43576,41.5699333333,36.5773,38.7370666667,21.4678,18.2224740741,37.5859333333,22.1757666667,36.1119333333,20.2013333333
755.99,18.3055866667,41.3898,36.1678333333,38.5972666667,21.1165333333,17.7755777778,37.336,21.9547666667,35.8912666667,19.852
756.30,18.2227866667,41.5801333333,36.2569333333,38.4851333333,20.8684666667,17.5330148148,37.3065333333,21.7857333333,35.8994666667,19.5658666667
756.62,18.3368666667,42.0255333334,36.6319666667,38.6738666667,21.0061333333,17.5193222222,37.6018666667,21.9675666667,35.9459333333,19.8384666667
756.93,18.41488,42.2861333333,36.5230333333,38.9098666667,21.0638,17.3286407407,37.8889333333,22.0977666667,36.1844,20.0066
757.24,18.3853466667,42.4555333333,36.7362666667,39.0874,20.8859333333,17.2304222222,38.1349333333,22.1851333333,35.9913333333,20.1294
757.56,18.0976266667,42.1634,36.3328333333,38.6308666667,20.3922,16.7001481481,38.0790666667,21.8893333333,35.5035333333,19.8505333333
757.87,18.2075466667,42.319,36.3296333333,38.7854666667,20.3337333333,16.6928777778,38.1282666667,21.9769666667,35.6489333333,19.9432
758.18,18.7403866667,43.1171333333,37.1544,39.5442666667,21.0021333333,17.0010740741,39.0381333333,22.6797666667,36.3666666667,20.5732
758.50,18.9988133333,43.178,37.6325,39.7326,21.1962666667,17.2142740741,38.9942666667,22.6382666667,36.6717333333,20.8020666667
758.81,18.7726133333,42.9004666667,37.5808333333,39.5570666667,20.9690666667,17.1686074074,38.7845333333,22.5025,36.5168666667,20.6494
759.13,18.7722533333,42.9448666667,37.5515333333,39.6747333333,21.0590666667,17.0996925926,38.8977333333,22.4751666667,36.6268,20.7370666667
759.44,18.6906666667,43.1533333333,37.8016666667,39.6033333333,21.01,17.0542592593,39.03,22.4583333333,36.6266666667,20.7833333333
759.75,18.8343066667,43.2356,37.9285333333,39.8278,21.2617333333,17.3820444444,39.2648666667,22.7636333333,36.867,21.1128
760.07,18.96552,43.2293333333,38.2351666667,39.8779333333,21.5007333333,17.7030407407,39.5216,22.9456666667,37.0146666667,21.3623333333
760.38,19.2099066666,43.0287333333,38.6319666667,39.9608,21.7553333333,18.0847925926,39.5472666666,23.2014,37.1893333333,21.5502
760.69,19.0777333333,42.6993333333,38.2997666667,39.539,21.7292,17.9702518518,39.2828666667,22.9154666667,37.2782,21.3897333333
761.01,19.345,43.1044666667,38.5878666667,39.8816666666,22.1142666667,18.5602666667,39.396,23.2057,37.7611333333,21.6659333333
761.32,19.0973733333,42.948,38.4742,39.7959333333,21.9400666667,18.0830037037,39.4397333333,22.9754666667,37.7006,21.273
761.63,18.27056,42.0777333333,37.4124666667,39.0242,21.1309333333,17.4216666667,38.5582,22.0191333333,36.8614666667,20.419
761.94,17.9816,41.879,37.1618333333,38.8038,21.0522,17.1119407407,38.3916666667,21.8479333334,36.5128,20.1496666667
762.26,17.71264,41.5324666667,36.6989666667,38.5025333333,20.8903333333,16.8518703704,37.9982,21.5283666667,36.1472666667,19.9058
762.57,17.7386533333,41.5381333333,36.7041,38.4538666667,20.9391333333,16.7482666667,37.8287333333,21.4656666667,36.1348,19.9325333333
762.88,17.56464,41.3861333333,36.5521333333,38.2148,20.7404,16.7997555555,37.3723333333,21.2627333333,35.829,19.843
763.20,17.5503066667,41.2914,36.4136333333,38.1199333333,20.7298666667,16.6964925926,37.2224,21.0725666667,35.678,19.7081333333
763.51,17.5699733334,41.0825333333,36.1268333333,38.1098666667,20.6474,16.5765666666,37.0179333333,20.852,35.6320666667,19.5294
763.82,17.5404666667,41.2741333333,36.0331666667,38.127,20.6203333333,16.6658074074,37.0460666666,20.8423,35.6023333333,19.4846
764.14,17.8157466667,41.4326666667,36.1910666667,38.3768,20.8581333334,17.0125444444,37.1924,21.0273333333,35.6811333333,19.7163333333
764.45,17.59168,41.1726,35.7919333333,38.2628,20.6545333333,16.7571703704,36.9757333333,20.8418333333,35.4427333334,19.4672
764.76,17.5177333333,41.0264,35.7349,38.1090666667,20.603,16.9025925926,36.9582666667,20.7759,35.3338666667,19.4568666666
765.07,17.7423466667,41.2494,35.9839666667,38.3693333333,20.6826,17.0723074074,36.9756,21.0278666667,35.6053333333,19.7296
