wavelength,Back_ButAurf,Belly_ButAurf,Breast_ButAurf,Crissum_ButAurf,Crown_ButAurf,DorTail_ButAurf,Patch10_ButAurf,Patch11_ButAurf,Patch12_ButAurf,Rump_ButAurf,Throat_ButAurf,WingTip_ButAurf
448.56,3.55393333334,3.36706666667,4.4932,3.0326,18.3516666666,4.0509,24.7967333333,3.1914,4.97146666667,3.326,3.91533333333,4.8164
448.92,3.58286666667,3.38233333333,4.51813333333,3.0604,18.2854,4.05533333333,24.6935333333,3.22413333333,4.99673333333,3.35106666667,3.93766666667,4.86346666667
449.27,3.62,3.43033333333,4.55166666667,3.09226666667,18.2318666667,4.08053333333,24.6202666667,3.27713333333,5.06233333333,3.3838,3.96533333333,4.87993333333
449.62,3.62293333334,3.42626666667,4.52853333333,3.07593333334,18.1397333333,4.0538,24.5328666667,3.2498,5.03,3.35873333333,3.93766666667,4.86793333333
449.98,3.55046666667,3.36373333333,4.45206666667,3.0094,17.9859333333,4.0137,24.3702666667,3.18833333333,4.961,3.31153333333,3.87866666667,4.7734
450.33,3.5486,3.36646666667,4.44573333333,3.0296,17.8522666667,4.034,24.1778666667,3.19673333333,4.9714,3.33106666667,3.88613333333,4.76653333334
450.69,3.46726666667,3.319,4.40406666667,2.96753333333,17.7580666667,3.98143333333,24.0040666667,3.15353333333,4.9254,3.28746666667,3.86186666667,4.73926666667
451.04,3.50226666667,3.341,4.41793333333,3.01733333333,17.6687333333,4.0426,23.8149333333,3.19786666667,4.9554,3.3258,3.8876,4.75973333333
451.40,3.37713333334,3.21633333333,4.341,2.918,17.4617333333,3.94453333333,23.5852666667,3.09026666667,4.85753333333,3.19733333333,3.78053333333,4.63946666667
451.75,3.4158,3.21626666667,4.35806666667,2.9642,17.3762666667,3.9674,23.4366,3.11806666667,4.89793333333,3.2082,3.80713333333,4.66113333333
452.10,3.35366666666,3.1386,4.30793333333,2.89626666667,17.2144666667,3.93836666667,23.2939333333,3.05773333333,4.84193333333,3.1612,3.7696,4.6384
452.46,3.29233333333,3.05886666667,4.23766666667,2.83073333333,17.0257333333,3.8595,23.1224,2.98526666667,4.7914,3.07066666667,3.71686666667,4.54046666667
452.81,3.30426666667,3.083,4.26153333333,2.85113333333,17.0186666667,3.89673333333,23.0730666667,3.0158,4.834,3.09953333333,3.75013333333,4.55986666667
453.17,3.351,3.10973333333,4.29193333333,2.90013333334,16.9285333334,3.9498,22.9463333333,3.06606666667,4.85633333333,3.14873333333,3.79206666667,4.60873333333
453.52,3.36146666667,3.09146666667,4.31993333333,2.94426666667,16.9048666667,3.98663333333,22.9032,3.1032,4.8918,3.16693333333,3.83166666667,4.61906666667
453.87,3.42853333333,3.13533333333,4.36666666667,2.98386666667,16.8648,4.00603333333,22.8511333333,3.15793333333,4.9678,3.21346666667,3.8676,4.701
454.23,3.46526666667,3.15826666667,4.40146666667,3.03806666667,16.8151333333,4.03603333333,22.8318666667,3.19026666667,4.96886666667,3.2316,3.8824,4.74233333333
454.58,3.4956,3.15,4.43613333333,3.11393333333,16.7385333333,4.0861,22.7510666666,3.2108,4.98073333333,3.242,3.89813333333,4.74946666667
454.93,3.465,3.13866666667,4.44973333333,3.099,16.6551333333,4.06056666667,22.6792666667,3.19233333333,4.98313333333,3.2322,3.92086666666,4.75486666667
455.29,3.543,3.19606666667,4.4824,3.13393333333,16.6694666667,4.09946666667,22.6322,3.2508,5.04186666667,3.2954,3.976,4.81153333333
455.64,3.55413333333,3.22513333333,4.49353333333,3.15713333333,16.6527333333,4.1125,22.572,3.27373333333,5.07133333333,3.32306666666,3.9782,4.81506666667
456.00,3.62626666667,3.26933333333,4.5776,3.22026666667,16.6527333333,4.14683333333,22.5136,3.33613333333,5.15813333333,3.38533333333,4.02306666667,4.8864
456.35,3.64193333333,3.2686,4.59253333333,3.2222,16.6039333333,4.16843333333,22.4072666667,3.33326666667,5.16353333333,3.42346666667,3.99713333333,4.91673333333
456.70,3.63766666667,3.2142,4.54553333333,3.20266666667,16.4313333333,4.16033333333,22.1816,3.301,5.1304,3.39406666667,3.99493333333,4.91426666667
457.06,3.60586666667,3.1632,4.50093333333,3.1538,16.3316666667,4.10953333333,22.0428666667,3.2448,5.08766666667,3.3634,3.9476,4.8712
457.41,3.6218,3.1804,4.489,3.16733333333,16.2498666667,4.10853333333,21.9186,3.26686666667,5.11133333333,3.38513333333,3.9638,4.88053333333
457.76,3.61333333333,3.19473333333,4.48373333333,3.18773333333,16.1494666667,4.14723333333,21.7449333333,3.2618,5.10986666667,3.38293333333,3.96,4.875
458.12,3.555,3.14313333333,4.4288,3.1124,16.0602,4.09293333333,21.5918666667,3.2112,5.075,3.33726666667,3.89713333333,4.82706666667
458.47,3.57373333333,3.15373333333,4.40566666667,3.092,15.9516666667,4.09063333333,21.4185333333,3.2266,5.08373333333,3.3494,3.89693333333,4.83586666667
458.82,3.58406666666,3.16566666667,4.39853333333,3.08746666667,15.9017333333,4.08223333333,21.3158666667,3.23813333333,5.09606666667,3.36166666667,3.9002,4.82113333333
459.18,3.572,3.13486666667,4.38546666667,3.06506666667,15.7784666667,4.05106666667,21.1664,3.2132,5.07726666667,3.34773333333,3.88273333333,4.7912
459.53,3.57893333333,3.12586666666,4.3894,3.06606666667,15.7264,4.0705,21.1060666667,3.207,5.07733333333,3.3518,3.9074,4.7976
459.88,3.58046666667,3.12266666667,4.37806666667,3.092,15.6842,4.06653333333,21.0152666666,3.20906666667,5.0876,3.34566666667,3.91546666667,4.7842
460.24,3.63066666667,3.16173333333,4.42606666667,3.15526666667,15.6747333334,4.1181,20.9482,3.2672,5.13453333333,3.3936,3.988,4.8202
460.59,3.6596,3.1826,4.46133333333,3.18066666667,15.6665333333,4.13703333333,20.9088666667,3.2906,5.17133333333,3.42386666667,4.00406666667,4.8362
460.94,3.65373333333,3.18986666667,4.45873333333,3.2074,15.6196666667,4.13543333334,20.7767333333,3.3074,5.17546666667,3.40733333333,4.01313333333,4.84246666667
461.29,3.63626666667,3.17046666667,4.44066666667,3.204,15.5362,4.11116666667,20.6138666667,3.2632,5.1494,3.38586666667,3.98593333333,4.8182
461.65,3.6238,3.13133333333,4.42293333333,3.1834,15.4854666667,4.04756666667,20.5128,3.24573333333,5.13346666667,3.37053333333,3.96846666667,4.7948
462.00,3.67846666667,3.1716,4.479,3.2298,15.4317333333,4.08253333333,20.3761333333,3.28173333333,5.18046666667,3.40246666667,4.02326666667,4.82273333334
462.35,3.6742,3.17406666667,4.51066666667,3.256,15.3912,4.0486,20.3112,3.27046666667,5.19746666667,3.40893333333,4.02973333333,4.82186666667
462.71,3.70286666667,3.17433333333,4.54913333333,3.28446666667,15.3741333333,4.0544,20.2114,3.29626666667,5.22353333333,3.4208,4.03813333333,4.8598
463.06,3.74673333333,3.2576,4.61233333333,3.3712,15.3997333333,4.11676666667,20.199,3.357,5.2916,3.4794,4.09253333333,4.91853333333
463.41,3.7874,3.29613333333,4.64646666667,3.408,15.3772,4.134,20.1036666667,3.3952,5.33453333333,3.529,4.116,4.95866666667
463.76,3.82573333333,3.3562,4.6924,3.41566666667,15.3458,4.1751,20.0362666667,3.4184,5.35266666667,3.57553333334,4.14466666667,5.00386666667
464.12,3.74833333333,3.2916,4.61246666667,3.3304,15.1704,4.04296666667,19.8513333333,3.34566666667,5.28813333333,3.49626666667,4.0724,4.94793333333
464.47,3.74333333333,3.2972,4.59993333333,3.33373333333,15.0674666667,4.0336,19.754,3.3318,5.26506666667,3.479,4.05666666667,4.93826666667
464.82,3.80626666667,3.36046666667,4.67286666667,3.37306666667,15.0692666667,4.09416666667,19.6840666667,3.36626666667,5.34066666667,3.53786666667,4.1068,4.9724
465.17,3.85746666666,3.42166666667,4.74093333333,3.39826666667,15.0718,4.148,19.6616,3.43133333333,5.39706666667,3.57166666667,4.1508,5.02566666667
465.53,3.96293333333,3.51853333333,4.82666666667,3.4748,15.0819333333,4.2324,19.6110666667,3.5244,5.48613333333,3.65966666667,4.2432,5.10773333333
465.88,4.00133333333,3.53433333333,4.84513333333,3.51686666667,15.0849333333,4.2557,19.5717333333,3.546,5.52386666667,3.6712,4.2578,5.11806666667
466.23,4.0116,3.5584,4.85913333333,3.4844,15.0736666667,4.26103333333,19.5254666667,3.55846666667,5.54026666666,3.67153333333,4.25913333333,5.11253333333
466.58,4.04233333334,3.55873333333,4.86453333333,3.4894,14.9648666667,4.27,19.4236666667,3.5566,5.5276,3.67853333333,4.26453333333,5.06133333333
466.94,4.04093333333,3.55746666667,4.85946666667,3.46873333333,14.8854666667,4.24903333333,19.3172,3.5428,5.50333333333,3.65226666667,4.24913333333,5.05693333333
467.29,4.04573333334,3.57326666667,4.87073333333,3.48153333333,14.8361333334,4.24746666667,19.2080666667,3.55186666667,5.50613333333,3.6584,4.2246,5.05453333333
467.64,3.98546666667,3.52193333333,4.80166666667,3.4266,14.7151333333,4.16716666667,19.0619333333,3.49746666667,5.47233333333,3.6102,4.14753333333,4.96753333333
467.99,4.10766666667,3.635,4.91493333333,3.538,14.8144666667,4.2899,19.0964666667,3.58933333333,5.58086666667,3.72926666667,4.2414,5.03486666667
468.35,4.11013333333,3.6514,4.93266666667,3.55766666667,14.8219333333,4.25813333333,19.0438666667,3.59473333333,5.62666666666,3.7492,4.27253333333,5.0264
468.70,4.12726666667,3.66766666667,4.97313333333,3.57013333333,14.7825333333,4.25156666667,18.9983333333,3.5962,5.63786666667,3.7744,4.31946666667,5.0376
469.05,4.1398,3.68893333333,4.99806666667,3.58713333333,14.7246,4.24346666667,18.9426666667,3.58306666667,5.63566666667,3.79433333333,4.35513333333,5.0406
469.40,4.08833333333,3.6556,4.994,3.5744,14.6102666667,4.2152,18.8578,3.54153333333,5.618,3.75026666667,4.32693333334,5.00326666667
469.75,4.0916,3.68093333333,5.01346666667,3.5754,14.5282666667,4.21216666667,18.7555333334,3.54646666666,5.64666666667,3.80813333333,4.3286,4.99273333333
470.11,4.10213333333,3.679,5.02813333334,3.6042,14.474,4.20213333333,18.6114666667,3.51986666667,5.63653333333,3.80726666666,4.33433333333,4.9782
470.46,4.11106666667,3.72346666667,5.02213333333,3.62526666667,14.4565333333,4.203,18.5384,3.50626666667,5.65633333333,3.81873333333,4.3452,5.02013333333
470.81,4.11106666667,3.70906666667,4.99993333333,3.61253333333,14.4143333333,4.1761,18.4237333333,3.46973333333,5.66113333334,3.8088,4.32093333333,4.97266666667
471.16,4.07306666667,3.69506666667,4.9898,3.55013333333,14.2678666667,4.09986666667,18.2904666667,3.3874,5.62706666667,3.76433333333,4.3052,4.91206666667
471.51,4.0932,3.71666666667,4.98606666667,3.56846666667,14.1872666667,4.10256666667,18.1974,3.4012,5.62873333333,3.7882,4.3278,4.92193333333
471.87,4.0254,3.69093333334,4.95993333333,3.4926,14.0685333333,4.02733333333,18.0716666667,3.35446666667,5.58113333333,3.73093333333,4.2774,4.8818
472.22,3.95586666667,3.6348,4.91913333334,3.3848,13.9446,3.9438,17.9251333333,3.2894,5.48506666667,3.6486,4.171,4.8026
472.57,3.95193333333,3.60293333333,4.8934,3.37113333333,13.8683333333,3.91193333333,17.8416666667,3.303,5.4678,3.63066666667,4.1092,4.773
472.92,3.98266666667,3.60866666667,4.92026666666,3.3722,13.8084666667,3.9357,17.7561333333,3.33926666667,5.50313333333,3.65346666667,4.12446666667,4.7958
473.27,4.0086,3.644,4.927,3.37766666667,13.8026666667,3.94976666667,17.7236666667,3.36486666667,5.49686666667,3.66106666667,4.1102,4.79766666667
473.62,3.9778,3.65586666667,4.90313333334,3.3574,13.7616,3.9054,17.6170666667,3.37053333333,5.4472,3.6086,4.07446666667,4.77653333333
473.98,3.99073333333,3.6836,4.91246666667,3.34946666667,13.7255333333,3.9006,17.5958666667,3.3796,5.47093333333,3.60613333333,4.04666666667,4.7652
474.33,4.05193333333,3.7524,4.99326666667,3.38753333333,13.7046,3.96116666667,17.5624,3.41966666667,5.49453333333,3.63773333333,4.05193333333,4.80333333333
474.68,4.06566666667,3.77853333333,5.0224,3.43486666667,13.6334666667,3.97393333333,17.4941333333,3.44333333333,5.4996,3.66646666667,4.07313333334,4.82713333333
475.03,4.09526666666,3.80546666667,5.04613333333,3.45533333333,13.6314666667,4.0052,17.4339333333,3.49253333333,5.49933333333,3.67713333333,4.0444,4.83073333333
475.38,4.1256,3.84793333333,5.10833333333,3.49753333333,13.6573333333,4.0804,17.3947333333,3.52493333333,5.53973333333,3.7152,4.09306666667,4.84113333333
475.73,4.1332,3.85226666666,5.1252,3.5226,13.6164,4.12126666666,17.3534666667,3.55973333333,5.57526666667,3.73913333333,4.09786666667,4.86386666667
476.08,4.21626666667,3.94153333333,5.19906666667,3.61673333333,13.6264666667,4.2573,17.3506666667,3.65266666667,5.6694,3.81446666667,4.17113333333,4.95706666667
476.44,4.11866666667,3.87853333333,5.12526666667,3.52006666667,13.4857333333,4.21253333333,17.1766,3.56853333333,5.59253333333,3.75613333333,4.0966,4.86566666667
476.79,4.06386666667,3.85666666666,5.10673333333,3.4902,13.4208666667,4.181,17.1183333333,3.53606666667,5.56506666667,3.7202,4.036,4.815
477.14,4.02213333333,3.84233333333,5.07333333333,3.44173333333,13.3686666667,4.15806666667,17.0352666667,3.48393333333,5.54953333333,3.7098,4.0024,4.7936
477.49,4.0562,3.8694,5.1146,3.46553333333,13.3062666666,4.20763333333,16.9944666667,3.49353333333,5.59,3.73673333333,4.03586666667,4.8356
477.84,4.04493333333,3.88806666667,5.1382,3.46526666667,13.2740666667,4.22193333333,16.9392666666,3.54266666667,5.60886666667,3.75413333333,4.042,4.8638
478.19,3.9042,3.7396,5.02706666666,3.30393333333,13.1307333334,4.07863333333,16.7744666667,3.4384,5.51926666667,3.659,3.94193333334,4.744
478.54,3.8584,3.69786666667,4.99426666667,3.2312,13.0312,4.05906666667,16.6805333333,3.40853333333,5.48893333333,3.62786666667,3.89853333333,4.6956
478.89,3.85393333333,3.6894,4.99246666667,3.22453333334,12.9694666667,4.07856666667,16.6332666667,3.4138,5.51713333333,3.6536,3.90626666667,4.70493333334
479.24,3.84353333333,3.66166666667,4.96333333333,3.1896,12.8847333333,4.0309,16.5086,3.40673333333,5.512,3.63646666667,3.86433333333,4.6904
479.60,3.8398,3.647,4.92146666667,3.18413333333,12.7577333333,4.01013333333,16.4066,3.3742,5.468,3.60473333333,3.8284,4.6644
479.95,3.8172,3.60146666667,4.91533333333,3.1726,12.6354,3.96236666666,16.2682666667,3.3334,5.4526,3.57446666667,3.81386666667,4.61493333333
480.30,3.84586666667,3.6226,4.92953333333,3.19793333333,12.6001333333,3.97106666667,16.2461333333,3.36,5.49666666667,3.57586666667,3.84986666667,4.64906666667
480.65,3.82353333333,3.6118,4.91166666667,3.19493333333,12.5310666667,3.97516666667,16.1712666667,3.34606666667,5.49693333333,3.56673333333,3.84906666667,4.6654
481.00,3.77046666667,3.5488,4.85413333333,3.15526666667,12.4140666667,3.9425,16.0922,3.31566666667,5.43673333333,3.49933333333,3.84193333333,4.6278
481.35,3.70346666667,3.48426666667,4.80406666667,3.10653333333,12.3117333333,3.89743333333,16.0335333333,3.27233333333,5.40333333333,3.43433333333,3.81333333333,4.58346666667
481.70,3.65506666667,3.422,4.718,3.05373333333,12.1798666667,3.87476666667,15.9388666667,3.2124,5.35666666667,3.3896,3.78273333333,4.5494
482.05,3.671,3.4582,4.7196,3.10353333333,12.1334,3.91456666667,15.9464,3.25366666667,5.38406666667,3.39573333333,3.81886666667,4.59666666667
482.40,3.63826666667,3.4384,4.6996,3.10033333333,12.0906,3.90346666667,15.9094,3.22493333333,5.36886666667,3.3672,3.80346666667,4.59166666667
482.75,3.59653333333,3.41073333333,4.66913333333,3.08206666667,12.0350666667,3.8838,15.8406666667,3.1946,5.33906666666,3.3344,3.79106666667,4.5876
483.10,3.5404,3.3644,4.62926666667,3.05086666667,11.9626666667,3.85283333333,15.7836,3.1524,5.29513333333,3.2844,3.7594,4.5568
483.45,3.49046666667,3.32926666666,4.59133333334,3.0182,11.9132,3.8235,15.6981333333,3.1236,5.26326666667,3.2554,3.7334,4.5238
483.80,3.44833333333,3.29913333334,4.5562,2.9892,11.8549333333,3.79886666667,15.629,3.09366666667,5.22746666667,3.2282,3.70566666667,4.50333333333
484.15,3.43553333333,3.29446666667,4.54153333333,2.99613333333,11.819,3.808,15.5718666667,3.0826,5.22013333333,3.21986666667,3.69873333333,4.5058
484.50,3.4332,3.29826666667,4.51926666667,2.99466666667,11.7824666667,3.8086,15.5118,3.086,5.21493333333,3.21286666667,3.69993333333,4.51326666667
484.85,3.40246666667,3.2716,4.4906,2.98613333333,11.7337333333,3.7836,15.4234,3.05473333333,5.197,3.18866666667,3.68266666667,4.49333333333
485.20,3.38873333334,3.25326666667,4.4524,2.98073333333,11.6738,3.77493333333,15.3353333333,3.04246666667,5.16833333333,3.17286666667,3.66786666667,4.50173333333
485.55,3.3784,3.24046666667,4.44406666667,2.99566666667,11.6399333333,3.77446666667,15.2775333333,3.04573333333,5.15426666667,3.15033333333,3.66553333333,4.50026666667
485.90,3.33166666667,3.1932,4.3994,2.96106666667,11.5604666667,3.7421,15.153,2.9984,5.11326666667,3.11206666667,3.62553333333,4.4602
486.25,3.31813333333,3.1696,4.36573333333,2.9482,11.4960666666,3.7364,15.0570666666,2.99653333333,5.09593333333,3.10666666667,3.62253333333,4.4612
486.60,3.31013333333,3.1598,4.3436,2.94713333333,11.4356666667,3.74056666667,14.9865333333,3.00753333333,5.09766666667,3.1028,3.62606666667,4.4568
486.95,3.33206666667,3.19106666667,4.3558,2.97553333333,11.4288666667,3.7643,14.9690666667,3.034,5.13046666667,3.1324,3.66013333334,4.4952
487.30,3.34313333333,3.18746666667,4.34826666667,2.98573333333,11.4105333333,3.78706666667,14.9427333333,3.0438,5.1442,3.132,3.67366666667,4.51093333333
487.65,3.37626666667,3.21233333333,4.3596,3.00493333333,11.4120666667,3.81633333333,14.9429333333,3.07186666667,5.17173333334,3.1442,3.70286666667,4.53346666667
488.00,3.36286666667,3.19266666667,4.34493333333,2.99653333333,11.3554666667,3.81023333333,14.8797333333,3.068,5.15766666667,3.1318,3.6976,4.51893333333
488.35,3.3416,3.1684,4.33326666667,2.98713333333,11.3016666667,3.80476666667,14.8249333333,3.05873333334,5.15053333333,3.1162,3.6938,4.50486666666
488.70,3.4002,3.21053333333,4.3752,3.00906666667,11.2847333334,3.85763333333,14.8084,3.11793333333,5.19306666667,3.16346666667,3.73273333333,4.5462
489.05,3.40366666667,3.2172,4.3968,3.01473333333,11.2648,3.87163333333,14.7784666667,3.11386666667,5.20306666667,3.17346666667,3.74693333333,4.55426666667
489.40,3.396,3.21913333333,4.38433333333,3.01466666666,11.2156666667,3.8746,14.6966,3.11433333333,5.212,3.17493333333,3.761,4.56566666667
489.75,3.40893333333,3.23586666667,4.39946666667,3.03966666667,11.2217333333,3.9051,14.6733333333,3.13373333333,5.23833333333,3.19233333333,3.79846666667,4.5906
490.10,3.3792,3.20386666667,4.37813333333,3.02113333333,11.1462,3.87573333333,14.5747333333,3.1134,5.21773333333,3.1562,3.78713333333,4.56186666666
490.45,3.369,3.194,4.38006666667,3.0118,11.1143333333,3.85933333333,14.5084,3.09053333333,5.20986666667,3.14393333333,3.77393333333,4.54473333333
490.80,3.35066666667,3.17606666667,4.36053333333,2.98726666667,11.0470666667,3.84936666667,14.4153333333,3.0638,5.18486666667,3.11706666667,3.74533333333,4.51413333333
491.15,3.34013333333,3.15173333333,4.35626666667,2.96926666667,10.9945333333,3.81656666667,14.342,3.0364,5.15866666666,3.10353333333,3.73066666667,4.48186666667
491.50,3.32966666667,3.1344,4.35366666667,2.9816,10.9583333333,3.80813333333,14.2993333333,3.0274,5.14766666667,3.11573333333,3.72246666666,4.4866
491.85,3.31046666667,3.1182,4.33466666667,2.95573333333,10.927,3.78453333333,14.2626,3.01353333333,5.131,3.09906666667,3.71226666667,4.48153333333
492.20,3.3322,3.11573333333,4.34773333333,2.97486666667,10.9194,3.7943,14.2249333333,3.00986666667,5.131,3.10493333333,3.71973333333,4.4922
492.55,3.25446666667,3.0684,4.31173333333,2.9454,10.8562,3.74326666667,14.1655333333,2.96413333333,5.0942,3.0562,3.66706666667,4.45693333333
492.90,3.24886666667,3.05453333333,4.3056,2.9388,10.8356666667,3.73843333333,14.1152,2.966,5.10646666667,3.04506666667,3.6544,4.4332
493.25,3.23886666667,3.0484,4.32393333333,2.92346666667,10.7888,3.73176666667,14.066,2.9524,5.104,3.04906666667,3.6296,4.41033333333
493.60,3.22873333333,3.0226,4.32293333333,2.90286666667,10.6982666667,3.70063333333,13.9969333333,2.94073333334,5.09206666667,3.0484,3.59046666667,4.3912
493.95,3.2904,3.0988,4.40313333333,2.97266666667,10.7424666667,3.76413333333,14.0290666667,3.0064,5.1728,3.10826666667,3.63793333333,4.44706666667
494.30,3.353,3.15,4.4452,3.0352,10.7514666667,3.81983333333,14.0416,3.0688,5.23233333333,3.16433333333,3.67873333333,4.5068
