wavelength,Back_PhrDorf,Belly_PhrDorf,Breast_PhrDorf,Crissum_PhrDorf,Crown_PhrDorf,DorTail_PhrDorf,Patch10_PhrDorf,Rump_PhrDorf,Throat_PhrDorf,WingTip_PhrDorf
828.12,29.713,51.9284444444,26.5686111111,48.5998333333,24.0220555556,28.1008888889,20.5438333333,24.7172703704,41.7343333333,30.9047222222
828.42,29.9614444444,51.7875555556,27.1311111111,48.5865,24.2715,28.8642222222,20.5796666666,25.0073518519,42.3008888889,31.0371111111
828.72,30.9274444445,52.6667222222,27.3924444445,49.2020555556,25.3368333333,29.8214444444,21.3851666667,25.6513074074,43.0505555556,32.0097222222
829.02,31.3681111111,53.0158333333,27.5948888889,49.5914444444,25.6721666666,30.194,21.4268333333,25.6498407408,43.313,32.6612777778
829.33,32.2211111111,54.0288888889,28.0698333333,50.4806666667,26.9718888889,30.949,22.1233333333,26.3814074074,43.8977777778,32.9375555556
829.63,33.3017777778,54.9987222222,29.0328333333,51.5595555555,28.2399444444,32.0205555556,22.8575,27.1139814815,44.6544444445,33.9267777778
829.93,34.5152222222,56.0767777778,30.2861666667,52.6418333333,29.9444444445,33.0091111111,24.0875,28.2288962963,46.3446666667,35.1872222222
830.23,33.9735555556,55.6057777778,29.9999444444,52.2097222222,30.2196666667,33.0191111111,23.6725,27.6294814815,45.9384444444,35.7938888889
830.54,34.0235555556,54.9872222222,29.4626111111,52.1586111111,30.7753888889,32.7785555556,24.0358333333,28.1735148148,45.4187777778,36.0671666667
830.84,33.1583333333,53.9297222222,27.8214444445,50.8750555555,29.4255,30.8691111111,23.0315,27.0855370371,44.0945555556,34.9445555556
831.14,32.1138888889,52.8577777778,25.644,50.1296111111,27.9836111111,29.6905555556,21.7648333333,25.0876481481,42.524,33.5467777778
831.44,31.818,52.4257222222,25.1146666667,49.7320555555,27.6935,29.354,21.0283333333,24.7469444444,41.8121111111,32.6065
831.74,30.8476666667,51.9678333333,25.1811111111,49.1122222222,27.3857222222,28.2734444445,20.7723333333,24.6733444444,41.5891111111,31.6836666667
832.04,29.7834444444,51.2646666667,25.4297777778,48.2110555556,25.877,27.1558888889,19.979,24.4038814815,41.216,30.6148888889
832.35,30.2497777778,50.8195555556,26.1513333333,48.3998333333,26.6653888889,28.3764444445,21.0575,25.4806333333,41.9854444445,30.8221666667
832.65,29.1304444444,49.2572222222,25.0121666667,47.0772222222,25.2416111111,27.4277777778,20.3803333334,24.7963222222,40.6884444445,29.7946111111
832.95,29.1064444444,49.6448888889,24.9654444444,47.1764444445,24.7308888889,27.606,20.67,24.6789037037,41.2601111111,29.8624444444
833.25,28.9637777778,49.3482222222,24.2415,45.9453333333,24.2521666667,27.0941111111,20.2563333333,24.6474555555,40.0855555555,29.0758333333
833.55,29.8895555556,49.8125,25.3317777778,46.298,25.0682222222,28.0257777778,21.0271666667,25.3150074074,40.6157777778,29.2211111111
833.85,30.354,50.8702777778,26.1649444444,47.2714444444,25.2163888889,28.9774444444,21.2386666667,25.6142777778,41.6027777778,29.1201666667
834.16,31.2976666666,51.1985,27.0975555556,47.7977222222,26.2035,30.1274444444,22.2746666667,26.5262481481,42.4942222222,30.2273333333
834.46,31.5438888889,50.9321666667,27.5201111111,47.9388333333,26.1288333333,30.6821111111,22.4141666666,26.8701740741,42.5427777778,30.6398333333
834.76,32.1542222222,50.9195555556,27.7400555556,48.1323333333,26.1506111111,30.7111111111,23.1888333333,27.1146703704,42.7465555555,31.0175
835.06,32.5918888889,50.6195555556,27.5338888889,48.0342777778,26.2508888889,30.6116666666,23.2365,27.3345481481,42.3276666667,31.2506666667
835.36,32.3054444445,50.6167222222,27.1147777778,48.0369444444,26.2772777778,30.3732222222,22.6488333333,27.0932481482,41.8747777778,31.1543888889
835.66,32.4684444445,51.0454444445,27.1319444445,47.9913333333,26.3218333334,29.9617777778,22.2003333333,26.8627518519,41.4011111111,31.7898333333
835.96,32.656,52.0675555556,27.3025555555,47.7896111111,26.4111666667,29.8513333333,21.8893333333,26.5910333333,42.0558888889,31.7468888889
836.26,32.4178888889,51.4047777778,26.3221666667,47.5464444444,25.9025555556,29.5322222222,21.2431666667,26.9423555556,41.5967777778,31.8903888889
836.57,32.3425555555,51.5428333333,26.5108888889,48.1244444444,25.6901111111,29.738,20.998,26.7250962963,42.1373333333,32.9794444444
836.87,31.0,50.3253888889,24.8413333333,47.0953888889,24.2302222222,28.3173333333,19.6906666667,25.596237037,40.9998888889,31.8889444444
837.17,30.1637777778,49.4011666667,24.8459444444,45.862,23.8772777778,27.2934444444,18.2513333334,25.3330259259,40.3591111111,32.2241666667
837.47,30.928,50.0667777778,26.1646111111,46.6973888889,24.4083333333,29.0951111111,18.442,26.5821111111,40.9507777778,32.3594444444
837.77,31.2691111111,50.9107222222,27.8790555555,47.6320555556,26.0067777778,30.2773333333,18.549,27.0620148148,41.6716666667,33.1105555556
838.07,30.2282222222,51.225,27.3762222222,47.5813888889,26.2147222222,30.7352222222,18.2193333334,27.0581222222,41.2547777778,31.6118888889
838.37,29.4398888889,53.4382222222,26.4345555555,49.5331666667,26.5823333333,30.8742222222,18.477,27.2852518519,42.9645555556,32.5592777778
838.67,31.0408888889,53.7426666667,27.5323888889,50.0936111111,27.6258333333,32.9824444444,20.1403333334,28.8172777778,44.1403333333,32.3390555556
838.97,31.397,53.1121111111,27.6048333333,50.3113333333,28.0542222222,33.2412222222,20.6776666666,29.9078888889,43.7066666667,32.4688333333
839.27,31.7882222222,52.0222777778,28.198,49.9090555556,27.6527222222,33.4467777778,21.8811666667,30.5261888889,43.3992222222,34.1171666667
839.57,32.117,53.1932222222,28.3858888889,50.1286111111,28.9473888889,33.0761111111,22.772,30.0747962963,44.0001111111,34.152
839.87,32.1847777778,52.2151666667,27.1098333333,50.3984444444,28.6215555555,32.4661111111,22.4683333333,28.7997333333,43.2255555555,33.3803333333
840.17,34.4217777778,53.4694444444,28.7528333333,51.1790555556,30.5896666667,33.6734444444,24.1495,30.429237037,44.2628888889,36.6442777778
840.47,37.008,55.1423333333,30.5500555556,53.2506666667,32.5288888889,35.9425555555,27.2345,32.9302740741,46.0752222222,39.0953888889
840.77,35.6794444444,54.5152777778,29.1166111111,53.4970555555,32.2932222222,33.3332222222,26.8921666666,32.1071185185,45.3077777778,37.572
841.07,36.5555555556,54.5,28.5555555555,53.2222222222,32.5888888889,32.4888888889,28.5666666667,33.2037037037,45.1111111111,38.3
841.37,38.5941111111,54.2744444445,30.567,53.1066111111,33.515,32.5625555555,30.5785,34.6607333333,46.5306666667,41.7347222222
841.67,38.8776666667,52.1014444444,30.729,51.6208333333,33.2662777778,32.6403333333,30.8853333333,34.6359962963,45.4282222222,42.2199444444
841.97,38.0917777778,51.8677222222,30.0737222222,49.7858333333,33.4641666667,30.9065555555,30.6568333334,33.1201222222,44.73,42.2317222222
842.27,37.7096666666,52.9745,28.7867777778,50.0787222222,33.3203333333,29.9791111111,30.2281666667,32.7105777778,45.4925555555,40.4745555556
842.57,39.292,53.5549444445,28.5693333333,51.2955,34.1249444444,30.0228888889,31.6061666667,32.1713074074,45.452,40.8028888889
842.87,40.6702222222,53.1552777778,30.1630555555,51.3435555556,33.7557777778,31.2501111111,31.0235,30.786962963,44.9578888889,39.9151666667
843.17,40.321,53.3994444444,30.8781666667,50.2359444444,33.3963888889,31.0038888889,31.728,32.2504481481,45.1683333334,38.4325
843.47,39.9591111111,55.1476666667,30.6658888889,51.2065,32.6705555555,31.1246666667,31.1925,31.6015703704,46.1431111111,36.0004444444
843.77,38.2437777778,52.0786666667,27.545,47.8852777778,30.6811111111,27.8134444444,28.9248333334,28.2316888889,41.8995555556,33.817
844.07,36.4916666667,51.4458333333,25.1141111111,44.6349444444,29.6995,26.9025555555,25.228,26.1274111111,41.2478888889,35.1027777778
844.37,34.366,50.6402777778,24.5353333333,41.2638888889,28.5005555556,25.3616666667,23.2961666667,23.1309851852,39.6942222222,32.6104444444
844.67,31.2756666667,49.2913333333,20.7592222222,40.4205555556,26.3602222222,23.8226666667,18.7243333333,18.1817851852,37.1744444444,28.8067222222
844.97,32.3572222222,51.5576111111,22.7103333333,39.9117222222,27.4756111111,24.082,18.6191666667,16.4636555556,37.9358888889,29.7537222222
845.27,33.1562222222,49.7563888889,22.665,42.0319444444,25.6972222222,24.9225555556,18.1275,18.7796740741,38.7782222222,28.8401666667
845.57,33.7742222222,49.3385,26.5873333333,43.0777777778,26.2345,24.6472222222,19.0475,17.5102555556,37.5662222222,28.9242777778
845.87,29.6296666667,45.0904444444,24.4404444444,40.0516666667,23.3633333333,20.8871111111,15.6978333333,16.1859629629,35.5296666667,26.8086666667
846.17,28.7973333333,44.9022777778,24.5528333333,38.2856111111,24.8855,20.3495555556,15.6676666666,18.7820481481,37.7444444444,27.1534444444
846.47,28.7684444445,44.5735555556,26.2706666667,38.5011666667,25.1508333333,18.6907777778,12.5325,17.6860333333,38.932,27.3256666667
846.77,26.087,39.965,24.8571666667,37.3957222222,23.8031666667,16.1176666667,10.8696666667,14.5219370371,37.0663333333,27.2948888889
847.07,22.7131111111,37.9965555556,22.1106111111,35.9438333333,20.5935,13.9223333333,7.16183333334,11.6956777778,36.7247777778,24.6095555556
847.37,22.541,36.9078333333,22.1539444444,35.7011666667,18.0327777778,12.796,5.19116666667,10.1425333333,34.4263333333,22.0858333333
847.67,20.1358888889,33.7701111111,18.8745,36.196,14.1194444444,12.1784444444,0.655,9.1638,35.2741111111,22.5617777778
847.97,14.798,31.1109444444,14.8235,32.8281666667,10.2525,8.586,-5.07566666667,6.98655925923,34.5957777778,16.3888888889
848.26,14.4445555556,30.7937777778,15.5289444445,34.4179444445,10.3438888889,9.47066666666,-6.746,7.71590370371,34.3385555556,13.7832222222
848.56,11.3427777778,27.7199444444,15.1621111111,32.3494444444,9.17255555556,6.19233333333,-9.80916666668,2.7604888889,31.4235555555,14.0629444444
848.86,10.2395555556,25.4357777778,12.2549444445,29.1123888889,6.15477777779,9.36811111111,-10.4576666667,3.65637037037,30.011,12.1187777778
849.16,13.8236666666,32.0553333333,15.8581666667,33.6462777778,10.2765555555,15.2843333333,-6.338,10.0363555555,33.1768888889,13.4585555556
849.46,11.7314444445,31.2746666667,14.8054444444,34.6870555555,6.17594444443,13.5363333334,-8.88316666666,8.4055888889,31.1336666667,12.1262777778
849.76,14.0522222222,31.3180555555,16.1492777778,38.4258333333,10.4575555555,18.7364444445,-2.6145,11.913637037,33.7145555556,15.1689444444
850.06,17.7882222222,37.2717777778,19.301,42.9576111111,15.7536111111,24.309,1.1735,17.9760851852,38.3411111111,19.4834444444
850.36,14.9637777778,34.2826111111,16.5272222222,43.0764444444,12.5069444444,20.6587777778,-3.015,14.0592407408,36.1808888889,14.8518888889
850.65,16.0047777778,36.3557777778,16.8393333333,45.3081111111,12.0034444445,21.0708888889,-2.50433333333,13.9147481482,37.8236666667,16.0334444444
850.95,19.1266666667,38.6954444444,17.4682222222,46.7939444444,12.5759444444,22.1116666667,-0.165833333335,13.3020851852,36.1525555555,15.2018888889
851.25,23.8253333333,43.0070555556,22.3603888889,49.5577777778,14.5660555555,24.5993333333,5.30666666667,17.2709666667,37.9768888889,22.2498333333
851.55,21.999,42.2390555556,18.3696111111,48.5763333333,11.5298888889,21.3848888889,2.764,14.9246518518,36.2367777778,20.0727222222
851.85,20.9381111111,43.4673333333,13.5120555556,47.6271111111,9.71522222221,19.5421111111,1.00516666667,12.6522,36.516,18.9839444444
852.15,24.896,48.0985555556,16.7261111111,51.0397222222,13.6661111111,20.7366666667,4.01083333334,15.5912148148,41.1763333333,25.8467222222
852.45,27.0531111111,49.9998888889,18.8707777778,53.2003888889,16.878,23.1277777778,3.895,16.3948888889,42.8141111111,32.2465555556
852.74,30.6413333333,51.6038333333,23.339,56.7297222222,22.7949444444,29.8396666667,10.0515,19.3738851852,44.559,34.4216111111
853.04,30.5251111111,55.7995555556,20.4823888889,57.265,22.0695,28.2662222222,7.8755,18.4066777778,46.0318888889,36.3857777778
853.34,30.7342222222,56.1081111111,16.2117777778,54.1262777778,18.6483333333,24.1064444444,9.25916666669,14.5549481481,40.9357777778,33.6905
853.64,35.6724444444,61.1112222222,20.2077777778,58.5120555556,26.5432777778,31.3188888889,19.883,21.8386111111,43.2098888889,40.8056666667
853.94,38.1482222222,60.3703888889,23.9815,60.5249444444,29.9999444445,35.0617777778,23.889,25.9258333333,44.4444444444,40.7716666667
854.23,39.5604444444,62.3012777778,25.7935555555,60.7143888889,32.7533333333,36.9962222222,26.5566666667,28.2763037037,44.4443333333,39.9574444444
854.53,39.4534444445,64.0225,24.3613888889,62.0023888889,34.7296666667,39.9878888889,25.7578333333,27.1519259259,42.8993333333,40.3149444444
854.83,38.9534444444,66.0853888889,26.7766666667,64.3413333333,32.2996666667,41.3436666667,25.2908333334,27.4419407408,44.5734444444,39.2116666667
855.13,38.4057777778,63.9793333333,31.1293333333,65.4285555556,31.9746666667,43.0556666667,27.1741666667,30.3764592593,44.1423333333,37.1378333333
855.43,31.7377777778,58.718,25.3275,61.0542777778,27.6352777778,36.5812222222,23.7605,25.0561074074,40.5697777778,29.8858888889
855.72,31.2031111111,56.4478888889,25.0720555555,59.3838333333,28.5262222222,35.2332222222,25.216,24.0548444444,41.1627777778,28.8142777778
856.02,26.6428888889,53.5543333333,20.6391666667,57.2580555556,24.8805555556,31.1828888889,22.1325,21.7543851852,39.1874444444,24.5221666667
856.32,27.2384444444,51.0787777778,26.025,56.4725,25.108,34.8436666667,25.2428333333,21.774562963,37.4864444444,26.4292777778
856.62,26.9193333333,48.7119444445,29.3433333333,55.1513333333,24.7221666667,35.4543333333,22.8786666666,22.8702925926,35.909,26.0859444444
856.91,26.5184444445,47.8765555556,29.9998888889,53.0122777778,24.321,35.4568888889,18.8148333334,22.4709703704,38.1728888889,26.8643333333
857.21,27.1815555555,49.3800555556,30.4005,51.3351111111,25.0597222222,37.5298888889,20.4576666666,22.6561666667,37.9111111111,29.0653888889
857.51,26.8003333333,49.8569444444,32.2841666667,51.9791666667,26.6095,35.861,21.316,23.3604259259,39.7711111111,31.4971666667
857.81,25.9104444444,48.6168333333,33.5409444445,48.3862222222,26.9018333333,32.642,20.3318333333,22.7187740741,40.5256666667,31.4892222222
858.10,24.737,44.6502222222,29.4010555556,44.4902777778,25.9717222222,29.4924444444,18.0385,20.2620851852,38.2715555556,27.5492222222
858.40,26.7228888889,47.7965,29.7235555555,44.9367222222,28.9731666667,31.3174444445,20.1123333334,22.1534185185,39.4747777778,29.1610555556
858.70,29.509,51.1113888889,34.9868888889,47.2869444444,30.7751666667,34.7802222222,20.6976666667,22.9372037037,40.62,32.9715555556
858.99,28.9104444445,51.3753333333,36.3268888889,47.1951666667,27.7240555556,36.246,19.2555,21.3160333333,41.2623333333,29.5848333333
859.29,31.8668888889,54.8225,39.3118888889,48.167,29.6108333334,35.9841111111,20.0506666667,23.0569,44.1061111111,34.2077222222
859.59,30.0827777778,55.8806666667,36.3770555556,43.7646111111,26.3002777778,32.0332222222,14.8936666666,22.714737037,41.0755555556,31.5897222222
859.89,30.948,57.0305555555,35.0908888889,44.3188333333,26.4909444445,34.4632222222,15.7251666667,22.0254555556,43.3145555556,31.7955555556
860.18,32.381,59.4921111111,36.0318333333,44.3173333333,25.1109444445,36.3812222222,17.0478333333,22.1354703704,43.5555555556,28.0949444444
860.48,28.8114444444,55.2973333333,35.2714444444,40.536,23.9986666667,31.7184444445,15.4071666667,20.6996148148,42.3772222222,24.6123333333
860.78,29.5481111111,50.4273888889,32.9365,36.8436666667,22.8022222222,32.4175555555,14.011,19.3672074074,40.5981111111,22.9243333333
861.07,31.5351111111,49.8716666667,33.0121666667,39.2744444444,23.4103888889,35.3243333334,16.2816666667,21.2908333333,41.9395555555,22.7357222222
861.37,37.802,54.6497777778,39.6134444444,42.6328888889,26.4797222222,40.5795555556,22.8261666666,24.808737037,45.9543333333,27.4760555556
861.67,36.7393333333,51.6471111111,40.4802222222,42.0992222222,25.1256111111,37.8001111111,19.8493333333,23.2385518519,45.7846666667,26.8006111111
861.96,31.4723333333,44.3076666667,33.5795,36.7543333333,20.1147777778,31.2535555556,16.5023333333,19.8011037037,40.5036666667,21.9760555556
862.26,31.7691111111,44.0398888889,32.6593888889,37.7291666667,20.8738888889,29.7734444445,17.2331666667,21.4023481482,38.4035555556,22.573
862.56,26.1162222222,37.6427777778,26.6095555556,32.0611666667,14.4859444445,26.6873333333,12.383,15.7735518518,32.6064444444,17.0301111111
862.85,25.5182222222,35.9648333333,24.5615,33.5460555555,14.168,25.3587777778,12.839,13.9483555556,31.2068888889,15.7364444444
863.15,22.2794444445,34.5075,22.4800555556,32.2451111111,10.1087222222,21.8785555555,5.92766666667,10.0285740741,31.0995555555,14.5763333333
863.45,21.2417777778,31.2637777778,23.2297222222,33.2243888889,10.8932222222,19.0086666667,6.37283333334,10.8641629629,29.3027777778,16.4217222222
863.74,21.946,32.2554444445,23.6593888889,34.6323333333,8.87227777779,18.4078888889,5.47266666666,10.3757740741,29.2977777778,15.9206666667
864.04,14.0318888889,30.0952222222,20.7301111111,33.2063333333,1.5555,12.762,-1.14266666667,5.28898148149,28.6984444444,14.2540555556
864.33,14.9622222222,31.2184444445,20.8019444444,35.4166111111,3.40922222222,14.2044444444,1.9885,6.98652592591,29.9873333333,13.9205
864.63,4.69566666667,23.5448888889,10.152,28.8358888889,-3.50538888888,6.74599999999,-7.44033333333,-0.912551851867,22.2884444445,11.1441666667
864.93,0.0725555555567,23.3116666667,7.29861111112,27.3418888889,-7.40749999999,6.89933333332,-12.6361666667,-2.71121851852,22.44,9.15044444443
865.22,4.86577777778,30.6827222222,11.8373333333,32.6432222222,-0.944111111113,11.91,-10.5663333333,2.80814074073,30.7188888889,14.5968888889
865.52,0.154444444443,28.588,7.02161111111,28.8580555556,-4.55249999999,8.25611111111,-16.0878333333,-5.65321851852,32.5617777778,14.3133888889
865.81,2.64555555555,30.6501111111,8.995,29.6672777778,0.680222222223,10.7331111111,-12.8116666666,-2.46411851851,34.0893333333,16.4775
866.11,5.44222222222,30.0453333333,11.6400555555,32.8041666667,1.852,12.6984444444,-11.4513333334,-0.420674074067,39.0777777778,19.0098333333
866.41,15.3345555556,34.5354444444,18.7784444444,36.5496111111,11.7608888889,19.7528888889,5.06816666667,10.6173925926,44.2495555556,24.1713333333
866.70,17.3824444445,36.7756111111,17.246,34.2875555556,13.2922777778,20.9271111111,5.6235,10.7700851852,44.1035555556,23.8238333333
