wavelength,Back_PooNigm,Belly_PooNigm,Breast_PooNigm,Crissum_PooNigm,Crown_PooNigm,DorTail_PooNigm,Patch10_PooNigm,Rump_PooNigm,Throat_PooNigm,WingTip_PooNigm
787.14,12.9233333333,53.3135333333,38.4590333333,37.4933333333,15.0263333333,15.8830666667,33.7051666667,14.7552666667,38.2871333333,20.106
787.45,14.0864666667,54.0928666667,39.7145333333,38.7797333333,16.1700666667,16.6374333333,34.2095833333,15.6766666667,38.8316666667,21.06475
787.76,14.3672,53.8280666667,39.9555,38.6616,16.302,16.9426666667,34.1025,15.877,38.8771333333,21.68575
788.07,14.4488,55.1965333333,40.6351666667,39.9612,16.2928,17.5016333333,33.8893333333,16.125,39.7228,22.4210833333
788.38,14.6730666667,55.5769333333,41.0801333333,39.8269333333,16.2052,17.8299,34.4790833333,16.5128,39.8077333333,21.9069166667
788.69,15.8444666667,56.3415333333,42.1574666667,40.6692,17.2022,19.0629333333,35.8190833333,17.6544666667,41.058,22.5860833334
789.00,16.4815333333,57.0881333333,43.0875333333,41.2836,17.7522,19.9487666667,36.31875,18.2184,41.8774,23.4595
789.31,17.1657333333,57.6649333334,44.0756333333,41.9450666667,18.6116,20.5372,37.388,18.9890666667,42.604,24.0963333333
789.62,16.9542,57.4378666667,43.4215666667,41.3267333333,18.1242666667,19.8659333333,37.0425833333,18.5817333333,42.0328,23.6356666666
789.92,17.4189333333,57.7465333333,43.4236666667,41.3372666667,18.3282666667,19.99,37.57925,18.8966666667,42.4071333333,23.88825
790.23,18.4100666667,58.1302666667,43.9645666667,42.0060666667,18.5464,19.9351333333,37.8455,19.577,42.7429333333,24.0703333333
790.54,18.1618666667,58.8052,44.7294333333,41.9866666666,18.7415333333,19.6324333333,37.8048333334,19.7242,43.1389333333,24.4608333333
790.85,17.91,58.6666666667,44.7675,41.9459333333,19.0126666667,20.1477,38.12625,19.8918,43.2287333333,24.8016666667
791.16,18.5593333333,58.9341333333,44.9173,42.6608,19.6692,20.3086333333,39.0479166667,20.3380666667,43.4545333333,24.9448333334
791.47,18.6802666667,58.8739333333,44.7874666667,42.6845333333,20.1418,19.8172666667,39.56,20.0672,43.721,24.9628333333
791.78,18.1616666666,58.0626,44.1382,42.746,19.3288,19.2524333333,38.8253333333,18.8557333333,43.6384,24.7711666667
792.08,16.8966666667,57.5362666667,43.1889666667,41.9181333334,18.1208666667,17.4112333333,37.9726666667,17.3722666667,42.2145333333,23.68425
792.39,17.7880666667,57.7881333333,42.8661333333,42.0795333333,18.7617333333,17.7296666667,38.4636666666,17.7024,42.0638666667,23.9386666667
792.70,17.8172666667,57.9590666667,42.5255333333,42.0172,18.3845333333,17.5966333333,38.0121666667,17.2970666667,41.7414,24.3399166667
793.01,17.4090666667,58.7489333333,42.9783666667,42.5182666667,18.1274666667,17.3527666667,38.20625,16.6182666667,41.9855333333,23.84975
793.32,16.7022666667,57.0908,42.5484666667,41.4506666667,17.6614,16.2187333333,37.3763333333,16.0128,40.5705333333,22.939
793.62,15.2974,56.008,41.9122,40.3912,16.3992666667,15.4170333333,36.2274166667,14.5548,39.5530666667,21.6665833334
793.93,15.2998,55.8592666667,41.4348666667,40.2638,16.0672,14.9761,35.5515833333,13.925,39.6162,21.0430833333
794.24,15.0934666667,56.129,41.1348666667,39.9841333333,15.7467333334,14.5439333333,35.9816666667,13.6200666667,39.6495333333,20.3503333333
794.55,14.514,56.6185333333,41.2208666667,40.016,15.1486,14.3895666667,35.7228333333,13.2529333333,40.3614,20.0
794.86,13.2624666667,54.8917333333,39.8700666667,37.6703333333,13.4041333333,13.2428,34.2188333333,12.2628666667,38.5832,18.6341666667
795.16,14.429,55.4789333333,40.9195666667,38.0842666667,15.1571333333,14.3488,34.6358333333,13.8084666667,38.9042,19.8851666667
795.47,15.9637333333,56.4247333333,41.9689666667,39.0173333333,16.5911333333,16.0431,35.6480833333,15.0945333333,40.2192,21.2396666666
795.78,15.6849333333,56.1338666667,42.6522,38.6758666667,16.1034666667,15.8485333333,35.5211666667,14.8097333333,40.5782666667,20.8713333333
796.09,15.2131333333,55.8980666667,42.6292,38.7290666667,15.6316,15.6430333333,35.5499166667,14.7565333333,40.5784,20.6431666666
796.40,14.8648,55.1201333333,41.9218,38.2358,15.2177333333,15.4091333333,35.0225,14.6095333333,39.7221333333,20.9365833334
796.70,14.7619333333,56.1906,42.2581333333,38.8249333333,15.1382666667,15.8371333333,35.5125,14.5621333333,40.3148,21.2365833333
797.01,15.152,55.6926,42.1691666667,38.6682666667,16.2101333333,16.5943333333,35.7021666667,15.3425333333,40.8296,22.1558333333
797.32,14.8822666667,54.8746666667,41.6985333333,38.2791333333,16.4907333333,16.502,35.9054166667,15.391,39.9999333333,22.4559166666
797.63,15.1061333333,54.5846666667,41.3446666667,38.227,16.797,16.5213,35.6238333333,15.6946666667,40.0073333333,22.7468333333
797.93,15.1357333333,54.9322,42.0549333333,38.8084,17.1719333333,16.7119333333,35.7654166666,16.282,40.0680666667,22.9355
798.24,17.0556666667,56.9641333333,44.2105666667,41.8841333333,19.3439333333,18.6271666667,37.948,18.3981333333,42.2120666667,25.1620833334
798.55,16.8458,57.3132,44.3263666667,42.3052666667,18.9486,18.388,38.201,18.4269333333,42.4377333333,25.3408333333
798.85,16.2762666667,57.0098666667,43.5503,41.6646,18.1617333333,17.8541333333,37.7218333333,17.996,41.9329333333,24.8225833333
799.16,17.0778666667,57.8521333333,43.9800333333,42.9301333333,18.8503333333,18.4472666667,38.4829166667,18.8422,42.3234,26.1579166667
799.47,17.6103333333,58.4285333333,44.265,42.9810666666,19.5546,18.6511,38.5783333333,19.1412666667,42.2762666667,26.0935
799.78,18.1196666667,58.5105333333,44.4649,42.8165333333,19.6988666667,18.8114666667,38.9499166666,19.6337333333,42.5316,25.8140833333
800.08,18.5511333333,58.3313333333,44.3590333333,42.8408666667,19.7965333333,19.0842333333,38.7668333333,20.122,42.7596666667,25.6715
800.39,19.2648,59.6895333334,44.7835333333,43.7828666667,20.4658,19.6161666667,39.58325,21.0538666667,43.3742666667,26.2254166667
800.70,20.8364,61.1014,45.5817333333,45.1098666667,21.4244666667,21.0807666667,40.7869166667,22.4845333333,44.9524666667,27.49475
801.00,19.8988,60.2022666667,44.7745333333,44.0287333333,20.1600666667,20.3329666667,39.686,21.7614666667,44.1213333333,26.3169166667
801.31,20.4451333333,59.9747333333,43.9379333333,43.5600666667,20.3528666667,20.1343333333,40.0714166667,21.4945333333,43.8203333333,26.5639166667
801.62,19.8894666667,59.3886666667,42.8067666667,42.3524666667,19.3885333333,19.2144333333,38.8854166667,20.6709333333,43.0659333333,25.499
801.92,19.4199333333,59.1689333333,42.7922666667,41.7316,18.8138,18.4416333333,38.5495833334,19.6709333333,43.1255333333,24.989
802.23,19.5583333333,58.7879333333,42.9652666667,41.5238666667,19.1861333333,18.5153333333,38.6580833333,20.0519333333,42.7274,24.6753333333
802.54,19.1314,58.2192,42.0746,40.8244,18.5089333333,17.6579666667,37.8069166666,18.8158666667,42.2984,23.3331666667
802.84,19.1834,58.7128,41.8596666667,41.0741333333,18.5798,18.1890666667,38.1269166667,18.6328666667,43.0892,23.42425
803.15,19.3412666667,58.1467333333,42.1343,41.4318666667,19.227,18.6517666667,37.6263333333,18.7351333334,43.2237333333,24.2315
803.46,18.5830666667,57.3173333333,41.5241,41.1319333333,18.8592,18.1461666667,36.99875,17.8787333333,42.6292666667,23.83025
803.76,18.0457333333,56.9040666667,41.9999666667,41.2785333333,18.0912,17.6348,36.8835833334,17.3058666667,42.4931333333,23.35625
804.07,17.2930666666,56.8175333333,41.9616333333,40.1370666666,17.1925333333,17.2885,35.848,16.7444666667,41.3990666667,22.6795
804.38,16.9323333333,57.4358666667,42.6154,40.4102666667,17.119,17.3100333333,35.5943333333,16.1864,41.6969333333,22.5174166667
804.68,16.9338666667,57.4777333333,43.263,40.4876,17.3933333333,17.7965333333,34.9155,16.5776666667,42.0909333333,22.83175
804.99,16.2428666667,56.5255333334,42.7495,39.2846,16.9774666667,17.3115,34.2160833333,15.7532,41.1017333333,21.728
805.30,16.162,55.398,41.3869333333,38.8630666667,17.7990666667,17.6900333333,34.1520833333,16.8440666667,40.2002,21.8395
805.60,16.7860666667,56.6850666667,42.718,40.3213333333,18.6684666667,19.2516,35.0435,17.8144666667,41.6438,23.3241666667
805.91,17.4428666667,57.4519333333,44.1632666667,41.4267333333,19.9281333333,21.2427333333,36.0476666667,19.6948666667,42.5931333333,24.484
806.21,18.9577333333,57.1662666667,45.0558333333,42.3170666667,21.0336,22.7173666667,36.48775,21.3263333333,43.1264666667,25.6996666667
806.52,19.8324,58.6772666667,45.6217333333,43.1304666667,21.4814666666,23.8756333333,37.4448333333,22.0634666667,44.2062666667,25.8155833333
806.83,22.1353333333,60.7206,47.6693,44.5572666666,23.4027333333,25.7289666667,39.757,24.0886,45.5555333333,27.95125
807.13,22.9715333333,60.9876666667,47.7224333333,44.2655333333,23.8228,26.8453333333,39.6550833333,24.5636,45.33,28.8206666666
807.44,23.4577333333,61.1668666667,48.3013,45.1652,24.3843333333,27.602,40.3366666667,25.4826666667,46.5207333333,29.6439166667
807.74,24.4329333333,61.6126666667,48.5856666667,45.6663333333,24.9418,28.0291666667,40.8365,26.2872666667,46.9858,30.8538333333
808.05,23.8552,60.4915333334,47.4861333333,44.5967333333,24.1914666667,27.1324666667,40.427,25.5628,46.0888,29.9265833333
808.35,23.6601333333,60.3748,47.7166666667,45.3246,24.2877333333,27.7167,41.0240833333,25.8213333333,45.804,30.73
808.66,23.4242,60.9173333333,48.4152,45.6494666667,23.4514666667,28.0471666667,40.4860833333,25.1589333333,45.8584,30.143
808.97,23.3288,61.1835333333,48.1091,45.4368666666,23.1067333333,27.0920333333,39.8636666666,24.54,45.0116,29.785
809.27,22.133,60.2678,47.1114333333,44.065,21.8363333333,24.9928333333,39.12,23.1180666667,44.0459333333,28.9216666667
809.58,20.9222666667,60.2106,47.2433,43.0376,20.8720666666,23.8144333333,38.471,22.3158,43.3083333334,28.3334166666
809.88,20.9002,60.1416666667,47.2939333333,42.7921333334,20.9003333333,23.4344333333,38.619,22.6404,43.136,28.4143333333
810.19,17.8712666667,57.6428,44.6989,40.2907333333,18.2346666667,20.5400333333,35.68275,20.0206666667,41.1941333333,25.4154166666
810.49,16.4986,57.3333333333,44.0108333333,39.9457333333,17.225,19.0351666667,35.271,19.1112,40.8672666667,23.99725
810.80,14.7134666667,55.8598666667,42.2148333333,38.5644,15.6038666667,16.7835666667,33.1664166667,16.3939333333,39.0096,22.3288333333
811.10,14.3046,55.1986666667,41.2416666667,38.51,15.3090666667,16.7604,32.7951666667,16.0375333333,38.4437333333,22.5028333333
811.41,14.2560666667,57.1163333333,42.7626333333,39.9768666667,15.6748666667,17.4451666667,33.67925,16.1937333333,39.9308,22.9094166666
811.71,13.8643333333,57.3922,42.4778666667,38.5606,14.7728,15.8169,32.832,15.0676666667,40.0116666667,22.1976666667
812.02,14.4484,57.0538666667,41.7489,38.1220666667,15.493,15.0059,33.3479166667,14.4951333333,39.5070666667,22.6966666666
812.32,13.3333333333,54.9128,40.4239333333,36.2834,14.6458666667,14.6515666667,32.4625,13.4146,38.8848666667,21.6899166667
812.63,13.2636,54.4948,39.9185666667,35.7258,14.0534,15.0465,32.5058333333,13.1244,37.9908,21.1671666667
812.93,11.2690666667,53.9284,38.4214333333,34.7176666667,11.5725333333,13.0297666667,31.58775,11.0382666667,36.7819333333,19.4141666667
813.24,9.9698,52.5105333333,37.1507,33.9987333333,10.962,11.8692,29.764,9.32853333334,35.8982666667,18.663
813.54,10.1165333333,52.7932,37.5260666667,34.561,10.8410666667,12.1852666667,30.23325,8.72913333333,36.5375333333,19.5673333333
813.85,9.85613333333,51.2470666667,36.9724333333,33.5851333333,10.3957333333,11.8826,29.4365833333,8.75306666667,36.1152,19.6341666666
814.15,11.0994666667,51.6138666667,38.4737333333,34.2923333333,11.5673333333,12.9532,30.3218333333,10.3625333333,36.5378666667,20.0878333333
814.46,11.4235333333,51.5993333333,39.1975,34.0831333333,11.7750666667,12.7885333333,30.712,10.6502,36.6724,19.2003333333
814.76,12.2454,51.5624,39.3402,35.0116,13.287,13.6690333333,31.9734166666,12.5115333333,37.4884,21.036
815.07,14.6734666667,52.3986666667,41.5033333333,37.5675333333,15.5292,16.0248333333,34.0795833333,15.6645333333,39.2004,22.987
815.37,14.2372666667,52.0678,42.0000666667,37.3108,14.4632,15.8361666667,34.0535833333,16.1128,39.2430666666,23.14975
815.68,13.888,51.3144666667,41.1093,37.3266,13.9878666667,14.8309333333,34.0680833334,16.5722666667,39.4343333333,23.045
815.98,14.3751333334,51.3157333333,41.2499333333,37.84,14.6820666667,15.0383333333,34.9234166666,17.5987333333,40.2302,22.999
816.29,14.2934666667,51.9257333333,41.2877333333,38.3418,15.0464,15.1937666667,34.6836666666,17.6978,40.1201333333,22.9678333333
816.59,14.6579333334,52.4576,41.6693666667,38.8942666667,14.3294,14.6414666667,34.866,18.161,40.3722,23.16625
816.89,16.8,54.272,43.344,40.6186666667,16.4053333333,16.6026666667,35.7466666667,20.544,41.7173333333,24.48
817.20,19.1258,56.6614666667,45.1817,42.8120666667,18.9678666667,19.3155666667,37.71725,22.317,43.3385333333,26.3164166666
817.50,20.3358666667,58.6772,45.6273333333,43.9265333333,19.7796666667,19.9002666667,39.2913333333,22.9081333333,44.378,27.36225
817.81,20.3421333334,59.1911333333,46.0962666667,44.3236,20.0311333333,20.7415333333,40.15025,23.0067333333,44.6138,27.7863333333
818.11,19.4948666666,58.5958,44.9899,42.6161333333,17.7172,19.6363,38.6616666666,20.7676666667,42.8383333333,25.8458333333
818.41,18.1368666667,57.6808,43.2508666667,41.4265333333,16.526,18.9178666667,37.5301666667,19.1946,41.7952666667,24.818
818.72,18.1272666667,58.8202,43.8295666667,42.4999333333,16.985,19.5833,38.3308333333,19.0824,42.5656,24.9884166667
819.02,17.7595333333,59.8998,44.3304,42.4316666667,16.8214666667,19.5583,37.9099166667,18.1512666667,42.7504,24.6699166667
819.33,17.4198666667,59.9418,44.5859333333,42.6134,17.1701333334,19.5505666667,36.7873333333,17.8276666667,42.9046,25.0728333333
819.63,17.8324,59.4009333333,44.9303666667,42.5881333333,18.0892666667,19.8930333333,37.139,18.3743333333,43.6294,25.7396666666
819.93,17.6578,58.2714,44.9350333333,41.5987333333,18.5251333333,19.8347666667,36.9985833333,18.236,43.2684,25.42025
820.24,17.3010666667,57.4279333333,44.363,41.0931333333,18.4332666667,19.3387666667,36.8351666667,17.9649333334,42.767,25.1463333334
820.54,16.5437333333,57.1540666667,44.0682333333,40.5323333333,17.8869333333,18.4110333333,36.4660833333,17.3545333333,42.6003333333,24.5903333333
820.85,16.1072,55.9723333333,43.7668,39.8516,17.2746,18.1260666667,35.8504166667,17.0224,41.9862,24.1666666667
821.15,15.8774,56.015,43.7041666667,39.7428666667,17.0194666667,17.6906333333,35.74375,16.837,42.0746666667,23.8676666666
821.45,16.3448666667,56.2872666666,44.0501666667,40.1964,17.5563333333,18.1684333333,36.0086666667,17.3861333333,42.4176,24.251
821.76,16.2149333334,56.395,44.2570333333,40.3084,17.5596,18.0717666667,35.8680833333,17.3509333333,42.4855333333,24.2735833333
822.06,16.2666,56.306,44.1707333333,40.2412,17.5842,18.0423333333,35.7064166667,17.3934666667,42.5298666666,24.0955833333
822.36,16.4779333333,56.4551333333,44.5207666667,40.6181333333,17.795,18.4100333333,35.9623333334,17.8013333333,42.8045333333,24.4555833333
822.67,16.7764,56.415,44.6265333333,40.6850666667,17.9848666667,18.7357,36.0995,18.1125333333,42.9019333333,24.703
822.97,16.8553333333,56.619,44.7151,40.7840666667,18.0642666667,18.8394666667,36.1301666667,18.1954,43.0096666667,24.8039166667
823.27,16.847,56.8876,44.8325333333,40.9187333333,17.9448666667,19.0221333333,36.29675,18.3378666667,43.1774,24.926
823.58,16.7298666667,57.1284666667,45.009,41.033,17.6706666667,18.9595,36.2558333333,18.2620666667,43.3386,24.83375
823.88,17.0687333333,57.32,45.4031333333,41.5147333333,17.9094666667,19.4322333333,36.5319166667,18.6611333333,43.6647333333,25.1228333333
824.18,17.0863333333,57.6316666667,45.6556333333,41.8328666667,17.9554666667,19.3725666667,36.6205,18.7722,43.8651333333,25.277
824.49,17.8264,58.0076666667,46.0874666667,42.5227333333,18.7250666667,20.0989333333,36.9771666666,19.7292,44.3307333333,26.1504166667
824.79,17.7578666667,57.9787333333,46.386,42.6600666667,18.8624666667,20.1820666667,37.1733333333,19.9522,44.6006,26.4963333333
825.09,18.5346666667,58.0818666667,46.6667333333,42.9274,19.4372666667,20.9524666667,37.9184166667,20.676,45.0138,26.9285833333
825.39,19.2306,58.5308,47.5769,43.4430666667,20.1322666667,21.6605666667,38.6465833334,21.3473333333,45.4586,27.7283333334
825.70,19.768,58.5463333333,47.9064666667,43.5452666666,20.5547333333,21.9829666667,38.984,21.653,45.5576,28.0043333334
826.00,19.6703333333,58.8362666667,48.1296333333,43.6839333334,20.5457333333,21.5597666667,39.2031666666,21.3946666667,45.7988666667,27.7808333333
826.30,19.0973333333,58.1367333333,47.5401,43.3313333333,19.7752666667,21.2047666667,38.9599166667,20.8792,45.1946666667,27.07725
826.61,19.2285333333,57.9232,47.3563333333,43.4326666667,19.961,21.0226666667,38.8418333333,20.5963333333,44.9329333333,26.9043333333
826.91,19.8914,58.1296,47.5902666667,43.8183333333,20.7838666667,21.6356333333,39.5421666667,21.2416666667,45.3162666667,27.6533333333
827.21,19.6207333333,57.9874666667,47.2821666667,43.5834,20.6566666667,21.3677,39.2098333333,20.9536,44.9197333333,27.5646666667
827.51,19.8245333333,58.5917333333,47.3309666667,44.1610666667,20.8616,21.556,39.5720833333,21.0972,45.398,27.5434166667
827.82,19.2797333333,58.3593333333,47.2226333333,43.9017333333,20.2747333333,20.9181666667,39.2984166667,20.2956666667,45.1885333333,26.8114166667
828.12,19.5833333333,58.3940666667,47.1680333333,44.1405333333,20.4513333333,20.9918666667,39.1493333334,20.269,45.2256666667,26.6765
828.42,19.5496666667,58.5469333333,47.1285666667,44.3732666667,20.4550666667,20.5361666667,38.9333333333,19.9117333333,45.3065333333,26.5145
828.72,19.1064,58.1878,46.4105666667,44.3072,19.8945333333,20.1054666667,38.4914166666,19.5029333333,44.9146666667,26.2360833334
829.02,18.8381333333,57.9694666667,45.8867333333,44.4867333334,19.6236666666,19.7593666667,38.4853333333,19.2918666667,44.7080666667,25.6569166667
829.33,19.5942666667,58.5225333333,46.5515,45.371,20.4178,20.7721,39.3430833333,20.2483333333,45.2436666667,26.80125
829.63,20.4054666667,58.8568,46.9458,45.7295333333,21.4555333333,20.6881666667,39.6893333333,20.7244,45.6232,27.3265
829.93,20.7010666667,59.7988,47.6732333333,46.3757333333,22.3118,21.059,40.6225,21.2902666667,46.6367333334,28.1040833334
830.23,18.5166666667,57.3465333333,46.1061666667,44.6312,20.5604666667,19.0358666667,38.94725,19.3573333333,44.6971333333,25.9681666666
830.54,19.3519333333,57.3546666667,46.3470666667,44.8823333333,20.8876666666,19.3564666667,39.5473333333,19.7515333333,45.1309333333,26.387
830.84,19.8717333333,57.1245333333,46.7126,44.304,21.8589333333,20.577,39.858,20.3847333333,45.522,27.4495
831.14,19.8811333334,56.7261333333,46.4059333333,44.2158,21.9112666667,21.3947666667,40.0775833333,20.7315333333,45.0296666667,27.8120833333
831.44,19.9364666667,56.9530666667,46.9715,44.2202,21.437,21.6963333333,40.25675,21.137,44.6292666667,27.7853333333
831.74,19.8833333333,58.2504,47.8824333333,44.5401333333,21.3637333333,22.3374333333,40.0741666667,21.3997333333,45.1232666667,28.1069166667
832.04,18.9974,57.1179333333,47.2430666667,43.4418666667,21.086,21.7252,39.5258333334,20.6182,44.3191333334,26.984
832.35,19.1714,56.5258666667,46.7311666667,42.1893333333,21.2162666667,21.6723,38.80675,20.5169333333,43.8160666667,26.91925
