wavelength,Back_RamBrem,Belly_RamBrem,Breast_RamBrem,Crissum_RamBrem,Crown_RamBrem,DorTail_RamBrem,Rump_RamBrem,Throat_RamBrem,WingTip_RamBrem
647.48,16.1931111111,11.4085555556,34.2576666666,31.944,24.6416666667,9.47344444446,33.4652222222,37.1104444444,13.8051666667
647.81,16.1571111111,11.2983333333,34.2871111111,31.993,24.688,9.33077777779,33.5101111111,37.1358888889,13.6553333333
648.14,16.3744444444,11.4678888889,34.5815555556,32.2226666667,24.8583333333,9.57677777778,33.7747777778,37.2776666667,13.7568888889
648.47,16.5178888889,11.5245555556,34.7496666667,32.3621111111,24.9864444444,9.72466666667,33.8418888889,37.4345555555,13.8945
648.80,16.7227777778,11.7026666667,34.9592222222,32.5352222222,25.1258888889,9.92788888891,34.1,37.6164444444,14.1278888889
649.13,16.7768888889,11.7358888889,35.0681111111,32.7066666667,25.1453333333,9.95066666668,34.2365555556,37.7283333333,14.1943333333
649.46,16.72,11.6714444444,35.1142222222,32.6276666667,25.1343333333,9.89733333331,34.272,37.9231111111,14.1854444444
649.79,16.725,11.696,35.2431111111,32.7257777778,25.2056666667,9.89788888889,34.3441111111,38.0065555556,14.2245
650.11,16.7222222222,11.619,35.3093333333,32.6167777778,25.2886666667,9.89688888889,34.3786666667,38.0836666666,14.1575
650.44,16.7223333333,11.5576666667,35.3034444444,32.6315555556,25.3108888889,9.90200000002,34.3773333333,38.161,14.0503333333
650.77,16.8334444444,11.6544444445,35.4091111111,32.8228888889,25.3153333334,10.0852222222,34.5547777778,38.1078888889,14.1152777778
651.10,16.895,11.6612222222,35.4701111111,32.9508888889,25.3452222222,10.1127777778,34.631,38.2384444444,14.1743333333
651.43,16.888,11.768,35.5915555556,32.991,25.4055555555,10.2361111111,34.637,38.3164444444,14.2106666667
651.76,16.9037777778,11.746,35.619,32.8816666667,25.3416666667,10.1317777778,34.5997777778,38.3664444444,14.0877777778
652.09,16.9321111111,11.7245555555,35.7695555555,32.9818888889,25.4342222222,10.0835555556,34.8574444445,38.4921111111,14.0628888889
652.42,16.8052222222,11.5686666667,35.8544444444,33.1337777778,25.5188888889,9.92222222224,34.8491111111,38.7148888889,13.9609444444
652.75,16.9691111111,11.6627777778,36.0863333333,33.2801111111,25.7242222222,10.1555555555,34.9688888889,38.8835555556,14.1842777778
653.08,17.0514444444,11.6934444444,36.288,33.5292222222,25.8942222222,10.2035555556,35.0748888889,38.9715555555,14.2232222222
653.41,17.091,11.7023333333,36.305,33.6305555556,25.9247777778,10.2643333333,35.1501111111,38.9848888889,14.2163333333
653.74,17.1501111111,11.7366666667,36.4518888889,33.8232222222,25.9477777778,10.2563333333,35.2101111111,39.0237777778,14.2620555556
654.06,17.1985555556,11.7544444444,36.6961111111,34.0452222222,26.0927777778,10.2251111111,35.3927777778,39.1558888889,14.3737222222
654.39,17.1166666667,11.7398888889,36.6411111111,34.0444444445,26.1286666667,10.0784444444,35.3988888889,39.3237777778,14.3767777778
654.72,17.0138888889,11.7512222222,36.6736666667,33.9754444444,26.2535555556,10.2147777778,35.5382222222,39.4208888889,14.4175555556
655.05,17.0395555555,11.7492222222,36.6601111111,34.0583333333,26.2611111111,10.1456666666,35.6926666667,39.5573333333,14.5107777778
655.38,16.854,11.5774444444,36.6615555556,34.0335555556,26.2603333333,10.0777777778,35.6587777778,39.5025555555,14.4411666667
655.71,16.7177777778,11.4345555555,36.4923333333,33.9954444445,26.1832222222,10.0441111111,35.4691111111,39.4145555556,14.3458888889
656.04,16.9725555556,11.6236666667,36.7203333333,34.1068888889,26.3527777778,10.3318888889,35.8097777778,39.6192222222,14.5817222222
656.37,16.9756666667,11.7475555556,36.9263333333,34.2761111111,26.5165555555,10.3537777778,36.0411111111,39.8752222222,14.5547777778
656.69,16.9254444445,11.8174444444,36.9196666667,34.2376666667,26.5566666667,10.4301111111,36.0587777778,39.9083333333,14.5656666667
657.02,16.9348888889,11.7684444444,37.0406666667,34.1222222222,26.6438888889,10.3913333333,36.1893333334,39.9712222222,14.6646111111
657.35,16.9381111111,11.7835555555,37.1794444444,34.2061111111,26.7493333333,10.4523333333,36.3185555556,40.1542222222,14.7497777778
657.68,17.0562222222,11.882,37.4101111111,34.1751111111,26.8596666667,10.5438888889,36.4862222222,40.334,14.7501111111
658.01,16.9802222222,11.7401111111,37.4504444444,34.0916666666,26.8074444444,10.4348888889,36.3972222222,40.272,14.546
658.34,17.09,11.7894444444,37.5602222222,34.1445555556,26.8666666667,10.4713333333,36.4273333333,40.4415555556,14.5629444444
658.66,17.058,11.7383333333,37.5346666667,34.0264444444,26.8501111111,10.3504444444,36.3774444444,40.2917777778,14.4803888889
658.99,17.0856666667,11.8391111111,37.5238888889,34.1264444445,26.9506666667,10.4046666666,36.479,40.3945555556,14.5243333333
659.32,17.1005555555,11.9157777778,37.6411111111,34.175,26.9914444444,10.3371111111,36.5173333333,40.4695555555,14.5397777778
659.65,17.0068888889,11.8297777778,37.6937777778,34.1391111111,27.0148888889,10.1903333333,36.5001111111,40.3568888889,14.5001111111
659.98,16.8704444444,11.6122222222,37.5196666666,33.9975555556,26.8931111111,9.98877777778,36.3098888889,40.2071111111,14.3628333333
660.31,16.9632222222,11.6464444445,37.5867777778,34.0798888889,26.9242222222,10.0341111111,36.3438888889,40.2606666666,14.4078888889
660.63,16.9881111111,11.6086666667,37.5385555556,34.2103333333,26.9424444445,9.94322222222,36.3311111111,40.2234444445,14.3094444444
660.96,17.1323333333,11.7527777778,37.6458888889,34.2482222222,27.1117777778,10.0635555555,36.4335555556,40.3856666666,14.3963333333
661.29,17.0806666667,11.7255555555,37.5571111111,34.2444444444,27.092,10.013,36.3247777778,40.2818888889,14.4047222222
661.62,17.1883333333,11.8288888889,37.6905555556,34.2828888889,27.275,10.1771111111,36.4477777778,40.418,14.5078888889
661.94,17.0787777778,11.8301111111,37.6913333333,34.375,27.3095555556,10.1238888889,36.4687777778,40.3094444445,14.3886666667
662.27,16.9968888889,11.7967777778,37.8366666667,34.4298888889,27.3552222222,10.1847777778,36.657,40.5273333333,14.3399444444
662.60,17.109,11.7655555556,37.7976666667,34.4698888889,27.3633333333,10.0378888889,36.6483333333,40.5102222222,14.3407777778
662.93,17.1825555556,11.883,37.895,34.5548888889,27.4971111111,10.1817777778,36.7475555556,40.611,14.4616666667
663.26,17.2298888889,11.9504444445,37.7971111111,34.6472222222,27.4593333333,10.2875555556,36.7496666666,40.6887777778,14.5321111111
663.58,17.3664444445,12.0865555556,37.9712222222,34.7426666667,27.4607777778,10.3965555556,36.9448888889,40.7287777778,14.6117222222
663.91,17.0331111111,11.776,37.8234444444,34.4488888889,27.1711111111,10.0454444444,36.8262222222,40.5671111111,14.3375555556
664.24,16.9397777778,11.7724444444,37.8837777778,34.3831111111,27.1145555556,10.0313333333,36.7673333334,40.5816666666,14.3308888889
664.57,16.7392222222,11.5423333333,37.7478888889,34.2404444444,26.9104444444,9.859,36.6486666667,40.2666666667,14.0945555556
664.89,16.6646666667,11.3714444445,37.7831111111,34.224,26.8974444444,9.83800000001,36.7207777778,40.3565555555,14.0603888889
665.22,16.6654444445,11.3586666667,37.76,34.2928888889,26.886,9.75211111111,36.7526666667,40.3113333333,14.0415
665.55,16.548,11.1762222222,37.7458888889,34.1246666667,26.7712222222,9.65422222223,36.6606666666,40.3322222222,13.9754444444
665.87,16.8218888889,11.3586666667,38.0661111111,34.3993333333,27.0305555556,9.9,36.786,40.5112222222,14.1913333333
666.20,16.9325555556,11.465,38.3947777778,34.4892222222,27.2666666667,10.1268888889,37.0294444444,40.7171111111,14.4470555556
666.53,16.9065555556,11.4638888889,38.4611111111,34.5002222222,27.2998888889,10.0925555555,37.119,40.8694444444,14.3865555556
666.86,16.8405555556,11.3254444444,38.5342222222,34.3966666667,27.2981111111,9.93322222222,36.9628888889,40.8358888889,14.1423333333
667.18,16.7134444444,11.2852222222,38.5376666667,34.434,27.4056666667,9.99399999999,37.062,41.0662222222,14.1130555556
667.51,16.9571111111,11.4715555556,38.7076666667,34.7026666667,27.7385555556,10.2195555556,37.2518888889,41.2608888889,14.2503888889
667.84,17.2178888889,11.6056666667,39.1372222222,34.9258888889,27.9125555556,10.4168888889,37.5714444444,41.7146666667,14.4086111111
668.16,17.2675555556,11.7035555556,39.2315555556,35.0252222222,28.036,10.4692222222,37.5987777778,41.9855555556,14.5122222222
668.49,17.5222222222,12.1053333333,39.5061111111,35.3542222222,28.3685555556,10.7382222222,37.9192222222,42.4295555555,14.9372222222
668.82,17.6182222222,12.298,39.6762222222,35.4394444445,28.4674444444,10.8271111111,38.053,42.594,15.0931111111
669.14,17.8374444444,12.4081111111,39.6924444444,35.7092222222,28.5653333333,10.9497777778,38.1437777778,42.6554444444,15.2931666667
669.47,17.9108888889,12.5766666667,39.6951111111,35.842,28.7214444444,11.0363333333,38.2298888889,42.7226666667,15.3153333333
669.80,17.7553333333,12.4945555555,39.6626666666,35.8257777778,28.6432222222,10.971,38.1943333334,42.7136666667,15.0996111111
670.13,17.949,12.5261111111,39.7525555556,35.8691111111,28.7661111111,11.1497777778,38.303,42.7662222222,15.2833888889
670.45,18.1216666667,12.7927777778,39.9517777778,36.1218888889,29.0521111111,11.3945555556,38.6393333333,42.9495555556,15.526
670.78,18.0811111111,12.678,39.8618888889,36.1126666667,28.9291111111,11.2023333333,38.525,42.7096666667,15.414
671.10,17.8943333333,12.5671111111,39.8902222222,36.0922222222,28.7768888889,10.9853333333,38.4887777778,42.714,15.2821111111
671.43,17.8005555556,12.4943333333,39.6353333333,36.0453333333,28.7915555555,10.9047777778,38.332,42.5894444445,15.1800555556
671.76,17.9342222222,12.5397777778,39.7048888889,36.0931111111,28.7823333333,10.9817777778,38.4714444444,42.6026666667,15.2740555556
672.08,17.8384444444,12.4005555555,39.6117777778,35.9677777778,28.6308888889,10.8545555555,38.3757777778,42.4172222222,15.0510555556
672.41,17.7782222222,12.265,39.6928888889,36.104,28.7354444444,10.819,38.4157777778,42.6844444444,14.9415555556
672.74,17.6894444445,12.3371111111,39.8657777778,36.0213333333,28.7394444445,10.8334444444,38.4845555556,42.7683333333,14.9643333333
673.06,17.4523333334,12.1051111111,39.7072222222,35.7798888889,28.548,10.6984444444,38.2394444444,42.6473333333,14.906
673.39,17.6104444444,12.263,39.7378888889,35.899,28.6422222222,10.8072222222,38.3194444444,42.7684444444,15.0565555556
673.72,17.5118888889,12.2298888889,39.7563333333,35.9277777778,28.5386666667,10.6923333333,38.3162222222,42.7893333333,14.9118888889
674.04,17.347,12.0283333333,39.6381111111,35.8133333333,28.3018888889,10.5212222222,38.1528888889,42.9106666667,14.7899444444
674.37,17.4183333333,12.0016666667,39.7636666667,35.8282222222,28.2677777778,10.4331111111,38.1304444444,43.1043333333,14.9114444444
674.69,17.5917777778,12.0474444444,39.8745555556,35.8826666667,28.3915555556,10.5375555556,38.3377777778,43.1923333333,15.1310555556
675.02,17.5612222222,12.0607777778,40.0648888889,35.9688888889,28.4541111111,10.4653333333,38.4916666666,43.328,15.1509444444
675.35,17.3576666667,11.8101111111,40.0234444444,35.8833333333,28.4192222222,10.2333333333,38.4941111111,43.3765555556,15.068
675.67,17.2636666667,11.616,40.0934444444,35.8738888889,28.4476666667,10.1126666667,38.4804444445,43.3301111111,14.8673888889
676.00,17.366,11.6704444445,40.1046666666,35.8325555555,28.4794444445,10.0646666666,38.4873333333,43.116,14.9058888889
676.32,17.279,11.4442222222,40.1492222222,35.8274444444,28.3675555556,9.84822222222,38.506,43.132,14.7283888889
676.65,17.6271111111,11.6902222222,40.4865555555,36.153,28.6174444444,10.0311111111,38.8272222222,43.4942222222,15.0778333333
676.97,17.5397777778,11.5455555556,40.551,36.1588888889,28.7637777778,9.9412222222,38.8667777778,43.5137777778,14.9615555556
677.30,17.4461111111,11.4464444444,40.6303333333,36.1695555555,28.8333333334,9.75644444442,38.9382222222,43.5412222222,14.8846111111
677.63,17.4976666667,11.4037777778,40.7572222222,36.1617777778,28.8713333333,9.63888888888,38.9406666667,43.4371111111,14.6842222222
677.95,17.57,11.5928888889,40.8458888889,36.2923333333,29.1731111111,9.85555555557,39.0646666667,43.5674444444,14.7476666667
678.28,17.8556666667,11.9038888889,41.1563333333,36.5742222222,29.4865555556,10.2484444444,39.2154444444,43.8981111111,14.8778888889
678.60,18.0314444444,11.9883333333,41.1832222222,36.4628888889,29.4924444445,10.3636666667,39.1447777778,43.7651111111,14.9480555556
678.93,18.0748888889,12.0757777778,41.2522222222,36.5941111111,29.505,10.4476666667,39.154,43.7867777778,14.8004444444
679.25,18.1051111111,12.2233333333,41.1725555555,36.6126666667,29.5102222222,10.5138888889,39.1503333333,43.8111111111,14.9238333333
679.58,17.9487777778,12.0863333333,41.0858888889,36.5093333333,29.3646666667,10.5068888889,39.0865555555,43.7912222222,14.8441111111
679.90,18.2298888889,12.3738888889,41.3384444444,36.7175555556,29.7062222222,10.8552222222,39.2653333333,43.8992222222,15.1099444444
680.23,18.1336666667,12.3416666667,41.3194444445,36.7101111111,29.6638888889,10.7342222222,39.287,43.9055555556,14.9828333333
680.55,18.2436666667,12.4214444444,41.4426666666,36.8042222222,29.5747777778,10.7903333333,39.3717777778,43.9734444445,15.1345
680.88,18.3585555556,12.5191111111,41.5292222222,36.9444444444,29.7315555556,11.0103333333,39.5115555556,44.0837777778,15.2466666667
681.20,18.1876666667,12.5637777778,41.4578888889,37.0018888889,29.7756666667,11.0168888889,39.5338888889,44.1155555556,15.2897222222
681.53,18.1444444444,12.5765555556,41.491,36.8758888889,29.6954444444,11.0458888889,39.5871111111,44.1105555556,15.2085
681.85,17.9147777778,12.3345555556,41.201,36.5805555555,29.4013333334,10.7128888889,39.4256666667,43.9002222222,14.9812222222
682.18,17.8373333333,12.358,41.0725555556,36.6394444444,29.4607777778,10.6276666667,39.4351111111,43.8974444444,14.9238888889
682.50,17.8894444444,12.4515555555,41.217,36.7067777778,29.6066666666,10.6531111111,39.5907777778,44.0753333333,15.1586111111
682.83,17.877,12.3061111111,41.341,36.7466666666,29.6038888889,10.6026666667,39.6374444444,44.1506666667,15.0329444444
683.15,18.1361111111,12.538,41.6238888889,37.1426666667,29.9954444444,10.8318888889,39.9467777778,44.5312222222,15.2676666667
683.48,18.0857777778,12.5133333333,41.5704444444,37.2012222222,30.0406666667,10.6098888889,40.1026666667,44.7805555555,15.1937777778
683.80,18.2896666667,12.6156666667,41.7215555555,37.2853333333,30.2207777778,10.7494444444,40.1544444444,44.9244444445,15.3018888889
684.13,18.1031111111,12.5824444444,41.7136666667,37.2862222222,30.2308888889,10.698,40.1724444444,44.9844444445,15.1351111111
684.45,18.0095555556,12.4628888889,41.6566666667,37.1957777778,30.0248888889,10.4994444444,40.0213333333,44.9143333333,15.0435555556
684.78,18.2871111111,12.6757777778,41.786,37.2616666667,30.2197777778,10.6848888889,40.2393333333,45.0938888889,15.1933888889
685.10,18.5138888889,12.7408888889,41.9173333333,37.5083333333,30.3757777778,10.7573333333,40.3283333333,45.2852222222,15.3636111111
685.43,18.5141111111,12.642,42.1301111111,37.7794444445,30.5544444444,10.7056666667,40.3897777778,45.319,15.4539444444
685.75,18.6028888889,12.7006666667,42.4976666667,38.0514444444,30.7553333333,10.8462222222,40.8137777778,45.8105555555,15.6841111111
686.08,18.7098888889,12.7626666667,42.4184444444,38.0171111111,30.6802222222,10.9732222222,40.776,45.6388888889,15.6454444444
686.40,18.8828888889,12.9843333333,42.7252222222,38.1846666666,30.8204444444,11.125,41.0223333333,45.908,15.9095
686.72,18.6872222222,12.8578888889,42.6237777778,38.0675555556,30.6555555556,10.7853333333,40.951,45.7036666667,15.6871666667
687.05,18.5872222222,12.747,42.5957777778,37.9332222222,30.6722222222,10.7686666667,40.8835555556,45.5156666667,15.6161111111
687.37,18.336,12.5797777778,42.3912222222,37.8458888889,30.4378888889,10.5798888889,40.8388888889,45.3632222222,15.503
687.70,18.3697777778,12.5512222222,42.3273333333,37.8696666667,30.5694444444,10.4968888889,40.8478888889,45.2935555556,15.3963888889
688.02,18.5591111111,12.6833333334,42.5332222222,37.9918888889,30.8896666667,10.6952222222,41.0103333334,45.5332222222,15.5628888889
688.34,18.7611111111,12.7642222222,42.7396666667,38.1445555555,30.9524444444,10.8833333333,41.1054444445,45.696,15.7239444444
688.67,18.6685555556,12.8737777778,42.8493333333,38.1021111111,30.9596666666,10.901,41.082,45.6595555556,15.8395
688.99,18.9136666667,13.1487777778,43.112,38.1847777778,31.0945555556,11.1466666667,41.2071111111,45.81,16.018
689.32,18.9175555556,13.3252222222,43.1383333333,38.2287777778,31.1548888889,11.2392222222,41.0827777778,45.6913333333,16.1274444444
689.64,18.8791111111,13.2307777778,43.2138888889,38.2313333333,31.2375555556,11.0871111111,41.1326666667,45.8241111111,16.0456111111
689.96,18.9667777778,13.386,43.1137777778,38.3201111111,31.51,11.21,41.1865555556,45.8547777778,16.1630555556
690.29,19.0686666667,13.474,43.2507777778,38.4032222222,31.5562222222,11.3893333333,41.2834444444,46.0286666667,16.2897222222
690.61,19.0284444444,13.4408888889,43.0624444444,38.3707777778,31.2122222222,11.4181111111,41.1203333333,45.91,16.1556666667
690.94,19.2021111111,13.5534444444,43.2046666667,38.4734444445,31.3718888889,11.5995555556,41.2506666667,45.9866666667,16.2117222222
691.26,19.4928888889,13.7701111111,43.5277777778,38.6993333333,31.4726666667,11.8944444444,41.5292222222,46.3302222222,16.5171666667
691.58,19.1608888889,13.5127777778,43.226,38.5855555556,31.1145555556,11.6975555556,41.3093333333,46.0158888889,16.3238333333
691.91,19.0385555556,13.4711111111,43.1592222222,38.5565555556,31.1577777778,11.6191111111,41.2556666667,46.0068888889,16.2563333333
692.23,18.976,13.4033333333,43.1143333333,38.6023333333,31.176,11.5857777778,41.2446666667,45.925,16.0986666667
692.55,19.0186666667,13.3912222222,43.1115555556,38.6645555556,31.2031111111,11.6408888889,41.359,46.0633333333,16.1824444444
692.88,18.636,13.0082222222,42.9234444444,38.4381111111,30.8491111111,11.3192222222,41.1782222222,45.9361111111,15.7528333333
693.20,18.6572222222,13.2038888889,43.0262222222,38.6795555555,30.9746666667,11.5571111111,41.2072222222,46.0561111111,16.0098333333
