wavelength,Back_SpoNicm,Belly_SpoNicm,Breast_SpoNicm,Crissum_SpoNicm,Crown_SpoNicm,DorTail_SpoNicm,Rump_SpoNicm,Throat_SpoNicm,WingTip_SpoNicm
799.47,29.5892,60.0643333333,58.5638666667,61.5648666667,20.3858666667,34.1478,30.3107333333,27.2456,31.1969333333
799.78,28.259,58.6028666667,56.7572666667,59.7394,18.5306666667,32.8556,29.41,25.9573333333,29.7864
800.08,27.6434,58.2611333333,56.4558666667,59.4376666666,17.8542,32.1568666667,28.4425333333,25.209,29.2268666667
800.39,27.478,58.9820666667,57.3669333333,59.8163333333,17.6656,32.1163333333,28.3352666667,24.6076666667,29.0393333333
800.70,26.9965333333,59.7643333333,57.4402,60.3142666667,16.9767333333,31.9198666667,28.3626666667,24.3031333333,28.5355333333
801.00,27.315,60.5201333333,58.3354,61.0163333333,17.5108666667,32.3649333333,28.8115333333,24.8258,29.0196666667
801.31,27.2441333333,61.9885333334,59.1830666667,61.6418666667,17.9453333333,33.0859333333,29.2987333333,25.099,29.6616666667
801.62,26.5732666667,61.8514,58.8450666666,61.8174,17.7154,32.6879333333,28.8068666667,24.6029333333,30.1062666666
801.92,26.1453333333,61.7692666667,59.7776666667,61.4101333333,17.9145333333,32.7606666667,28.8803333333,24.8718666667,29.3677333333
802.23,25.9258666667,62.1698,60.6623333333,61.8214,17.5076,32.6535333333,28.6708666667,25.3332666667,29.2808666667
802.54,24.5216,61.5932666667,60.1067333333,61.7089333333,16.3774666667,32.2829333333,27.7969333333,24.0854666667,28.0641333333
802.84,24.2092,61.9124666667,59.8482,61.403,16.0054666667,31.6622,27.2565333333,23.7622666667,28.0250666667
803.15,24.4170666667,62.5528,60.8632,62.3691333334,15.6198,31.7723333333,26.7218,22.9842666667,28.3194666667
803.46,25.4385333333,63.6381333333,61.8467333333,63.0746666667,16.3619333333,32.484,27.6638666667,24.0444,29.1413333333
803.76,25.5961333333,62.3854666667,60.4897333333,62.7483333333,16.2630666667,32.2268,27.3287333333,23.8276666667,29.2518
804.07,26.0318,62.3582,60.2994,62.2674666667,17.0339333333,32.263,26.9930666667,23.4012666667,29.0068
804.38,27.2316666667,62.8166666667,60.7505333333,62.2164,18.5342666667,32.9537333333,27.7703333333,24.7770666667,29.8896666667
804.68,27.0207333333,62.2842,59.9823333333,62.1248,17.9370666667,32.758,27.2334,23.9398,28.8180666667
804.99,27.3118,61.772,60.026,61.4709333333,18.5118666667,33.2300666667,27.7074666667,24.0860666667,28.8946
805.30,28.7270666667,62.6478666667,60.1447333333,62.8524,20.3833333333,34.3466,29.4848,25.2107333334,30.2938
805.60,28.9032,63.1656,60.1462666667,63.2258,20.757,34.8386,29.6430666667,25.0579333333,30.1762666667
805.91,29.7235333333,63.9377333333,60.8030666667,63.8428666666,21.1745333333,35.1986666667,30.0778,25.6043333333,30.9498666667
806.21,29.7616,64.1439333333,60.9709333333,63.7712,21.9158,35.6914,30.143,25.8170666667,31.2787333333
806.52,29.7696,63.92,60.904,63.8244,22.3642,35.7496666667,30.1782,26.1364666667,31.4124666667
806.83,28.9882,63.259,60.2628666667,62.9872666667,21.8658666667,34.8051333333,29.0932,24.8884,30.5825333333
807.13,29.7035333334,65.283,61.4555333333,64.0700666667,22.8480666667,35.8310666667,29.7934,25.7771333333,31.3745333333
807.44,30.0228,65.9644666667,62.1066666667,64.6968666667,23.0553333333,36.3428666667,30.2325333333,26.4478,32.2207333333
807.74,29.7759333334,66.6475333333,62.3461333333,65.2075333333,22.0314666667,36.1754,29.8236666667,25.6174666667,32.1984
808.05,30.4004666667,67.2358666667,63.0294666666,65.2195333333,22.904,36.8356,30.1785333333,26.0781333333,32.7351333333
808.35,31.4368666667,68.3062,64.0099333333,66.5084666667,23.9704666667,37.4814,30.6766666667,26.3211333334,33.1754
808.66,30.247,67.3021333333,63.3384666667,65.6379333333,22.8440666667,36.9138,28.845,24.8006666667,31.7296
808.97,30.8794,66.6269333333,62.8515333333,65.1962666667,23.7855333334,36.9994666667,29.6871333333,25.1664,32.5584666667
809.27,30.3085333333,66.8184,62.9640666667,64.8660666667,24.441,37.1572666667,30.0456,24.9266,32.6554
809.58,30.4898666667,67.476,64.6538666667,66.6774,24.4088666667,37.4015333333,30.0852,24.8242,33.0350666667
809.88,31.6508,68.4974,66.0846666667,67.2697333333,26.9628666667,38.4128,32.074,26.1482,34.2963333333
810.19,31.6008,69.5724,67.1052,68.8158,27.1052666667,38.9254,32.9934666667,25.8990666667,34.7916666667
810.49,30.2572,68.5682666667,66.0289333333,68.0200666667,26.1520666667,37.9866,32.3935333333,24.3736666667,33.5010666667
810.80,28.3818,67.4213333333,64.7228,66.3007333333,24.4826,36.3522,30.6689333333,22.4128666667,31.881
811.10,27.8458666667,66.304,64.5464666667,65.3627333333,25.3514,35.7481333333,30.5782666667,21.5646666666,31.6780666667
811.41,25.1504666667,64.1203333333,63.0324666667,63.7268,24.0045333333,33.1018,29.2592,19.3749333333,30.4976666667
811.71,23.1118666667,62.8486666667,61.3405333333,62.1783333333,21.6278,30.772,27.0975333333,17.1514,28.4261333333
812.02,25.3764,64.5280666667,62.2221333333,63.4885333333,23.6559333333,32.5567333333,29.773,19.6295333333,30.7646
812.32,21.1936,63.2253333333,60.9905333333,62.1714,19.3016666667,29.1808666667,25.9556,15.4793333333,27.7332666667
812.63,24.0381333333,64.6983333333,62.2604,63.7841333334,21.1302,30.5015333333,27.8858,16.8888,29.1429333333
812.93,24.5189333333,64.8292666667,61.0305333333,63.1658,21.4525333333,30.9124,28.9136,17.3432,29.3730666667
813.24,23.3899333333,63.8562666667,58.8279333333,61.4870666667,18.765,29.6661333333,26.7549333333,15.1355333333,27.1706666667
813.54,22.9854666667,62.7703333333,57.8495333333,60.0632,18.153,29.2094,24.4907333333,13.9659333333,26.6666666667
813.85,23.8360666667,63.2279333333,58.4109333333,60.0371333333,19.3046,29.5344666667,25.2266,15.2824,27.7716
814.15,25.1688666666,64.1866666667,59.3494,61.682,20.6506666667,30.3989333334,27.0472666667,16.4027333333,29.2818
814.46,26.1322666667,65.2337333333,59.1014,62.125,20.8864666667,31.7305333333,28.0996,17.0855333333,30.006
814.76,28.9784666667,66.0596,60.1284,63.2457333333,22.6853333333,34.3842,29.819,19.93,31.8972
815.07,30.9736666667,67.5600666667,61.7296666667,64.6850666667,24.4903333333,36.2657333333,31.7067333333,21.8902,34.2611333333
815.37,29.0981333333,65.7590666667,60.3249333333,62.7787333333,23.4509333333,34.3304,29.8486666667,20.7058666667,32.8852666667
815.68,30.4992,65.593,60.3114,62.9094,25.6468,35.6414666667,31.5083333334,22.3724666666,33.6016666667
815.98,29.0233333333,63.4109333333,58.2946,60.6099333334,24.4650666667,34.4186666667,30.1912666667,21.7881333333,32.3720666667
816.29,28.8422666667,62.0158666667,56.9161333333,59.5309333333,24.1616666667,33.4230666667,29.5906666667,21.5369333333,31.8463333333
816.59,29.0820666667,61.8459333333,57.5256,59.9608,24.6146,33.8832,30.5056666667,21.8360666667,32.5085333333
816.89,29.4332,62.0269333333,57.6464,60.4802,24.515,33.4776,31.7386666666,22.3054666667,32.5744666667
817.20,28.1971333333,60.5547333333,56.7574666667,59.4262,22.5059333333,31.5638,30.397,20.1721333333,31.0855333333
817.50,29.2982,60.3876666667,57.276,60.0369333333,23.4902666667,32.4468,30.9140666667,21.4034666667,31.6528666667
817.81,29.8049333333,60.6984666667,58.3764,60.5352,24.0815333333,32.1813333333,31.2653333333,22.2222,32.0907333333
818.11,29.2754,60.4216,57.9358,60.3689333333,23.3640666667,31.6380666666,30.3380666667,21.4844666667,31.4536
818.41,27.7970666667,58.6303333333,56.2046666667,58.8612666667,22.3927333333,30.3630666667,29.0346,20.7344,30.132
818.72,27.6290666666,59.1079333334,56.5179333333,58.9045333333,21.9953333333,30.7590666667,29.5382,20.806,30.4537333333
819.02,27.7742,58.7114666667,55.9030666667,58.4002666667,21.4694666667,30.5972,29.0337333333,20.6225333333,30.2352
819.33,27.0944,57.9784,55.2964,58.0692,20.5701333333,30.0939333333,28.4742,20.1036666667,29.511
819.63,25.9626666667,57.1667333333,54.4900666667,57.245,19.5417333333,29.1924666667,27.164,19.2008,28.3542666667
819.93,24.3850666667,56.0141333333,52.7652666667,55.8918666667,17.6103333333,27.5258,25.3944666667,17.9295333333,26.6056
820.24,23.3624,54.5486666667,51.3530666667,54.6028666667,16.4821333333,26.3792666667,24.3098666666,17.1308,25.8552
820.54,23.6150666666,54.6548,51.1078666667,54.5254,16.6829333333,26.4594,24.5642666667,17.5543333333,26.0576666666
820.85,22.6506666667,53.5932,50.0054,53.1812666667,15.5803333333,25.4504666667,23.6734,16.6888,25.0773333333
821.15,21.9961333333,53.389,49.4549333333,52.8803333333,14.9199333333,25.0193333333,23.1686,16.2378,24.4936666667
821.45,21.7204666667,53.135,49.2626666667,52.5636,14.6593333333,24.7305333333,23.1458666667,16.0778666667,24.3791333333
821.76,21.4068666667,52.8058666667,48.8361333333,52.1241333333,14.2857333333,24.3410666667,22.8749333333,15.7558,24.1038
822.06,21.2395333333,52.4167333333,48.474,51.8248,14.0457333333,23.8945333334,22.5328,15.4431333333,23.8539333333
822.36,21.4090666667,52.6822,48.7536,52.1057333333,14.2656,24.0547333333,22.8146,15.7922666667,24.2203333333
822.67,21.263,52.5427333333,48.6084666666,51.9774666667,14.0855333333,23.9534,22.6206,15.7054,24.1091333333
822.97,21.2512666667,52.4875333333,48.54,51.8442,13.8849333333,23.9563333333,22.6222,15.7282,24.1570666667
823.27,21.5667333333,52.687,48.8744,52.0172,14.3156,24.2484,22.9684666667,16.0368,24.5461333334
823.58,21.6034,52.8744666667,49.0265333333,52.0968,14.3702666667,24.4776666666,23.1066666667,16.1329333333,24.5546
823.88,21.4492,52.5521333333,48.7713333333,51.8202666667,14.1887333333,24.4733333333,22.9726666666,16.2132,24.467
824.18,21.7423333333,53.1252,49.2916,52.3738666667,14.4354,24.8134,23.3152,16.5149333333,24.7771333333
824.49,21.9054666667,52.789,49.1858666667,52.1603333333,14.5334,24.8453333334,23.3606,16.6494666667,24.8131333333
824.79,21.9477333333,52.8186,48.9665333333,52.0467333333,14.6743333333,24.7324,23.2290666667,16.8387333333,24.9980666667
825.09,22.3385333333,53.1692,49.2718,52.4014,14.9948666667,25.1136666667,23.5252666666,17.3685333333,25.3625333333
825.39,22.6189333333,53.448,49.4994666667,52.3662666667,15.3478,25.6408666667,23.9888,17.8769333334,25.6316
825.70,21.8968,53.1258,49.2704666667,51.6732666667,14.6822,25.2627333333,23.5212666667,17.3314,24.8896666667
826.00,21.9491333333,53.1285333333,49.1444,51.4832666667,14.5986,25.2262666667,23.6174,17.4198,24.7934666667
826.30,22.2232666667,53.3367333333,49.3226666667,51.7789333333,14.9342,25.4952,23.8808,17.6069333333,25.1389333333
826.61,22.1681333334,52.8103333333,48.7852,51.1884,14.6838,25.2828666667,23.8231333333,17.5736666667,25.1009333333
826.91,23.1075333333,53.8146,49.5983333333,51.8823333333,15.5377333333,26.2282666667,24.6879333333,18.7416,26.1754
827.21,23.3959333333,54.2626666667,50.1808,52.5089333333,16.0533333333,26.6735333333,25.1731333334,18.9896666667,26.5382666667
827.51,23.7640666667,54.2017333333,50.1196666667,52.6052,16.6254666667,27.0291333333,25.4359333333,19.4736,26.9640666667
827.82,24.2248,54.5911333333,50.5109333333,53.2135333334,17.2058,27.8012,26.1698666666,20.141,27.6708666667
828.12,24.5839333333,54.8304666667,50.895,53.5706,17.7653333333,28.4418,26.9112666667,20.7781333333,27.9710666667
828.42,25.0910666667,55.0751333333,51.4172,53.7214666667,18.2858666667,29.0775333333,27.5336,21.2589333333,28.5945333333
828.72,25.4486666667,55.3076,51.6622666667,54.2906666667,18.6240666667,29.6111333333,28.2008,21.9317333333,29.2777333333
829.02,26.8781333333,55.7287333333,52.0044666667,54.9794,19.8941333333,30.7171333333,29.1815333333,23.2322,30.3217333333
829.33,27.2374666667,56.0549333333,52.6351333333,55.4280666666,20.4638666667,31.3048,29.7808666667,24.0877333333,30.9275333333
829.63,27.9524,56.6978,53.3164,56.052,21.2291333333,32.3024666667,30.5693333333,25.5507333333,31.8437333333
829.93,28.7049333333,58.2538,54.9108666667,58.0006666667,21.8370666667,33.7746,31.5805333333,27.2702666667,32.7102
830.23,29.2917333333,58.6195333333,55.5936666667,58.7338666667,22.3461333333,34.3133333333,32.2317333333,27.6608666667,32.9828666667
830.54,29.8285333333,58.9942666666,55.8324,58.9714,22.4228666667,34.8951333333,32.4952,28.0837333333,33.1428666667
830.84,29.9364,59.7453333333,56.5394666667,59.833,22.3945333333,35.3381333333,33.1979333334,28.4248666667,33.5958666667
831.14,28.8587333333,59.7209333333,56.1084,59.1543333333,20.8209333333,34.0149333333,32.2578,27.4055333333,32.6271333333
831.44,28.8026666667,59.0857333333,55.8172,58.8672666666,19.6359333333,33.8996,31.5616,26.6344,32.2653333333
831.74,28.5659333333,58.9696666667,55.4247333333,59.1849333333,19.4693333333,33.6485333334,31.3494666667,26.4129333333,31.7109333333
832.04,28.0294,59.3002,55.5800666667,59.2928666667,18.6740666667,33.3407333333,30.1140666667,25.5616666667,30.8507333333
832.35,25.4351333333,57.9548666667,53.8286666667,57.7423333334,16.2631333333,31.2243333333,28.0255333333,22.9581333334,28.9667333333
832.65,25.4768,58.4845333333,54.0646,57.9396,16.3708666667,31.2596,28.1556,22.4259333333,29.2256666667
832.95,24.9408666666,57.7696,53.5576,57.2584666667,15.9002666667,30.6916,27.8193333333,21.2648666667,28.3053333333
833.25,24.4892,56.9761333333,52.9073333333,56.7601333333,15.7794,30.0994,27.3439333333,20.4262,27.9976
833.55,22.8804666667,55.6252,51.8109333333,55.8688666667,14.5558,28.8965333333,26.0611333333,19.4738,26.5252666667
833.85,22.7326666667,55.4404666667,51.7586,55.594,14.5021333333,28.8834,26.0137333333,19.7916,26.3760666667
834.16,22.3085333333,55.2946666667,51.675,54.9917333333,13.9008666667,28.7051333333,25.3773333333,19.5426666667,25.708
834.46,22.7467333333,54.8794666667,51.7433333333,54.6984666667,14.024,28.8980666667,25.4879333333,19.9890666667,25.91
834.76,21.9375333333,55.0472666667,51.8600666667,54.6173333333,13.5168,28.5010666667,25.2908,19.5872666667,25.1132666667
835.06,22.4865333333,55.7418666667,52.8047333333,55.3633333333,14.0661333333,29.5015333333,26.2282,20.4504666667,25.5074666666
835.36,22.2349333333,54.9808666667,52.1838,54.668,13.7738666667,29.2082666667,25.728,19.9937333333,24.8085333333
835.66,24.9845333333,57.4109333333,55.5278666667,57.3416666667,16.0471333333,32.0732666667,28.2172666667,23.0598,26.9366666666
835.96,25.2905333333,57.423,55.6519333333,57.7349333333,16.0014666667,32.6492666667,28.3921333334,23.9148666667,27.0088666667
836.26,25.7312666667,58.3928666666,56.7178,58.6309333333,16.4456,33.7159333333,29.3028,25.3998666667,27.3554666666
836.57,26.5529333333,59.7723333333,58.1603333333,59.4974,17.6102666667,35.2488,30.5736,27.0554,27.7952
836.87,28.0083333333,61.2896,58.9599333333,59.9064,18.5855333333,36.2869333333,31.586,28.2786666667,29.0483333333
837.17,28.2893333333,62.5867333334,60.6349333333,61.6108666667,18.2010666667,37.5072666666,31.993,28.6537333333,29.3827333333
837.47,30.0504,63.6489333333,62.7020666667,63.4974,19.8737333334,38.9647333333,33.4090666667,30.5429333334,31.5025333333
837.77,30.0824666667,65.5007333333,63.8270666667,65.5555333333,20.8093333333,40.6034666667,34.1426,30.8093333333,32.0578
838.07,31.0573333333,67.1072666667,65.8443333333,68.0029333333,21.3655333333,42.1146,34.0234,32.4522,34.0822666667
838.37,31.0435333333,68.9875333333,67.8037333333,69.4548,21.2304666667,42.8816,33.4422666667,32.9283333333,35.1869333333
838.67,32.4998666667,70.5345333334,69.6541333333,71.3522666666,22.7672,44.7012,35.6288666667,35.0786666667,37.8931333333
838.97,31.2568666667,68.993,66.1202666667,69.3987333333,21.2647333333,43.2318,33.9735333333,33.0678666667,37.2678
839.27,33.3024666667,70.4848,67.9292666667,70.4543333333,23.1254,43.7105333333,35.1962666667,33.1486,38.4142
839.57,32.7640666667,68.6143333333,66.9812666667,69.2583333333,22.6966666667,42.3819333333,33.3633333333,32.1048,38.1273333333
839.87,34.1982,71.6352,70.1887333333,72.6258666666,23.0346,44.2767333333,34.1980666667,33.6478,40.8804666667
840.17,35.8372666667,73.1769333333,72.0813333333,74.8826666667,25.9781333333,47.8089333333,36.5100666667,35.5712666667,42.8952
840.47,36.4200666667,74.5108,73.1424,75.5449333333,27.6691333333,47.6054,37.8839333333,36.1336,43.6754666667
840.77,34.309,73.4308666666,71.8860666667,74.8616666667,26.2439333333,46.2927333333,36.8618,33.5122,41.3495333333
841.07,33.1028,74.5389333333,73.227,75.9397333333,24.7518666667,46.0106,35.5674666667,33.2447333333,41.2589333333
841.37,34.7680666667,74.0331333333,73.0358666667,75.1530666667,26.6491333333,46.7716,36.0630666667,33.8583333333,41.0498666667
841.67,36.8649333333,76.8838666667,74.9387333333,78.5080666667,27.5732666667,48.0453333333,38.017,34.9197333333,41.0576666667
841.97,36.1872,81.3154666667,80.4014,82.7871333334,27.2688666667,49.7212,37.4804666667,33.7124,40.5796666667
842.27,34.7883333333,84.9206666667,85.8201333333,86.6931333333,25.3174666667,49.6296666667,36.5343333333,32.1429333333,40.1059333333
842.57,33.3940666667,87.6666666666,90.8180666667,91.5153333333,25.303,51.8484,38.1818,34.0304,40.3636
842.87,35.8834666667,97.7414666667,100.400733333,102.2952,27.7231333333,57.2314,43.0602,35.0455333333,41.785
843.17,34.5453333333,100.282866667,101.0908,103.797866667,27.7171333333,56.3636666667,42.5454666667,31.8384,40.9293333333
843.47,39.2772,103.2932,103.694666667,105.542066667,34.498,58.9558,45.1004,36.8272666667,45.1003333333
843.77,43.7662666667,107.532533333,109.480666667,111.125533333,38.5714,63.6363333333,44.935,40.4762666667,49.6103333333
844.07,45.8144666667,115.288266667,116.741933333,115.9898,39.7495333333,65.7142,44.01,43.6090666667,50.8271333333
844.37,40.4893333333,118.899,121.162066667,117.675866667,32.5382666666,59.5106666667,35.5350666667,32.2935333333,39.5107333333
844.67,51.1932666667,156.131666667,151.193333333,146.584266667,37.8600666666,74.2385999999,47.819,38.6832,51.5226000001
844.97,42.7451333333,139.921533333,138.9804,126.353,35.2940666667,63.2941333333,36.6274,32.8627333333,50.2745333333
845.27,49.9706,121.77,115.339333333,111.386466667,41.5339333333,60.826,41.8879333333,40.2358666667,53.9233333334
845.57,51.8345333333,116.5374,107.493333333,107.235133333,45.8398,60.9302,44.3927333334,40.9302,55.3486666667
845.87,53.4416666667,120.325333333,110.2438,110.6232,44.8781333333,62.0054,44.3359333333,38.4823333333,58.6990666667
846.17,50.3938,114.278266667,107.348933333,103.569466667,41.0498,58.8977333333,44.6194666667,36.693,58.2677333333
846.47,49.8784,110.657,107.056066667,99.5133333334,43.601,60.0,45.3528666667,39.8053333333,56.9343333333
846.77,40.7602666667,114.327533333,111.228,101.462,35.4970666667,52.6316,38.7134666667,29.4736666667,49.1814666667
847.07,41.3706666667,123.738266667,113.831733333,104.1744,37.8817333333,55.7009333334,43.7382,28.3489333333,52.648
847.37,48.1762,133.207533333,121.823866667,113.3334,45.6603333333,60.3773333333,49.3082666667,32.2012666667,59.6226
847.67,63.5648666667,128.703733333,121.018533333,115.648133333,65.9258666667,75.6018000001,66.6665333333,52.7778,76.8519999999
847.97,59.5833333333,120.583333333,111.041666667,107.708333333,63.125,73.0416666667,62.4583333333,48.9166666667,71.125
848.26,66.2770666667,130.952333333,119.999933333,117.1862,69.0476,81.7747333333,72.1646,52.0778,78.2684
848.56,67.8241333333,137.8704,128.981666667,122.3148,71.9444666667,83.9814000001,76.7130666667,53.5648666667,80.6019333332
848.86,66.5278666667,137.731466667,130.601866667,122.0834,71.0649333334,83.5647333333,77.2685333333,55.1388666666,79.3980666666
