wavelength,Back_TanSchm,Belly_TanSchm,Breast_TanSchm,Crissum_TanSchm,Crown_TanSchm,DorTail_TanSchm,Patch10_TanSchm,Patch11_TanSchm,Patch12_TanSchm,Patch13_TanSchm,Patch14_TanSchm,Patch15_TanSchm,Rump_TanSchm,Throat_TanSchm,WingTip_TanSchm
609.26,11.9706761905,49.3895333333,50.1210666667,30.5013333333,43.9946,6.75156666667,8.62926666667,12.6993333333,4.6,4.38143333333,16.0580666667,29.4195333333,45.4993333333,23.815,9.2307
609.59,11.9745333333,49.4176333333,50.1528666667,30.5201333333,44.0300666667,6.78056666667,8.64006666667,12.6956666667,4.62046666667,4.40383333333,16.0272666667,29.3235333333,45.5346666667,23.7664666667,9.2757
609.93,11.9226761905,49.2991,50.0394,30.4602,43.9835333333,6.7678,8.60806666667,12.6572,4.62206666667,4.41346666667,15.9586666667,29.184,45.4924,23.6514,9.29066666667
610.26,11.8657714286,49.2131,49.9232,30.4292666667,43.9356,6.7809,8.5764,12.5874666667,4.6172,4.4385,15.8986,29.0548666666,45.4146,23.5414666667,9.31219999999
610.60,11.8185714286,49.1010666667,49.7969333333,30.3670666667,43.858,6.78776666667,8.5458,12.5266,4.59746666667,4.41916666667,15.7916,28.9239333333,45.3328,23.4292,9.30883333333
610.93,11.7834952381,49.0428,49.7354666667,30.3362666667,43.8155333333,6.82066666667,8.52153333333,12.4806,4.614,4.44436666667,15.7273333333,28.8058666667,45.2832,23.3296,9.33793333333
611.27,11.7029809524,49.0965,49.7523333333,30.3115333333,43.8384666667,6.7981,8.47966666667,12.4094,4.56266666667,4.40736666667,15.6406666667,28.6561333333,45.2978,23.2424666667,9.30596666667
611.60,11.6004952381,49.0324666667,49.6719333333,30.2348,43.7689333333,6.72653333333,8.3992,12.2861333333,4.4656,4.35146666667,15.4864,28.4286666667,45.2162,23.0641333333,9.2298
611.93,11.5222857143,48.9416666667,49.6080666667,30.1752666667,43.721,6.68256666667,8.33586666667,12.1876666667,4.4338,4.30503333333,15.3709333333,28.216,45.1506,22.8914,9.18516666667
612.27,11.4464285714,48.8689333333,49.5285333333,30.119,43.7057333333,6.63743333333,8.28986666667,12.0788666667,4.40933333333,4.28846666667,15.2616,28.0146,45.1069333333,22.7621333333,9.1886
612.60,11.4431904762,48.8923,49.5757333333,30.1312,43.8044666667,6.64696666667,8.3036,12.0504666667,4.40886666667,4.29783333333,15.2457333333,27.9185333333,45.1677333333,22.6922666667,9.20843333333
612.94,11.3972380953,48.9386,49.5898666667,30.1083333333,43.8678666667,6.63223333333,8.27113333334,11.9966,4.40766666667,4.27343333333,15.2104,27.7718666667,45.1940666667,22.5473333333,9.2497
613.27,11.3085809524,48.8932666666,49.5786,30.0656,43.8710666667,6.6126,8.2302,11.9059333333,4.37353333333,4.26586666667,15.1228666667,27.6192,45.1526,22.3680666667,9.23076666667
613.61,11.2746,48.9477,49.6452666667,30.0478666667,43.9072,6.6296,8.2418,11.8296666667,4.34926666667,4.259,15.0625333334,27.5052666667,45.1660666667,22.2194666667,9.24753333333
613.94,11.2918952381,48.9952666667,49.6961333334,30.0080666667,43.9480666667,6.6751,8.29353333333,11.8305333333,4.38693333333,4.31546666667,14.9932666667,27.3946,45.1914,22.1262666667,9.31043333333
614.28,11.2509714286,49.1003,49.8003333333,30.0136666667,44.0392,6.6464,8.2826,11.7631333333,4.37626666667,4.2793,14.9238666667,27.2557333333,45.234,21.9856,9.30003333333
614.61,11.2572190476,49.1380666667,49.8774,30.0208666667,44.0827333333,6.65173333334,8.32046666667,11.7374666667,4.40253333333,4.32226666667,14.8854666667,27.1467333333,45.2571333333,21.9076,9.3208
614.94,11.1792571429,49.0176,49.757,29.8778,44.0111333333,6.61496666667,8.25446666667,11.6455333333,4.381,4.29356666667,14.7557333333,26.9293333333,45.1422666667,21.6827333333,9.31533333333
615.28,11.2014476191,49.0167333333,49.7647333333,29.837,44.0242,6.6811,8.29253333333,11.6546666667,4.47546666667,4.34406666667,14.7759333333,26.8448666667,45.1634666667,21.5882,9.40080000001
615.61,11.1733619047,49.0316666666,49.7906666667,29.7967333333,44.0808666667,6.66466666667,8.2832,11.5916666667,4.4998,4.34046666667,14.7194666667,26.7182,45.1682666667,21.4724666667,9.42990000001
615.95,11.1620190476,49.133,49.8543333333,29.7746,44.1312,6.69896666667,8.28113333333,11.5662,4.54026666667,4.34773333333,14.685,26.6307333333,45.1874666667,21.357,9.43273333333
616.28,11.0767428571,49.1284,49.8162666667,29.6710666667,44.0743333333,6.67646666667,8.23866666667,11.4748,4.5286,4.32563333333,14.5674666667,26.4606,45.1437333333,21.1438666667,9.39426666667
616.61,11.0597428571,49.1194,49.8200666666,29.6234666667,44.0712666667,6.66706666667,8.18073333333,11.3748666667,4.5108,4.30776666667,14.4729333334,26.3222,45.1622666667,21.0034,9.34493333333
616.95,11.0123809524,49.1465333333,49.8692666667,29.535,44.0975333333,6.6147,8.11866666667,11.2501333333,4.44666666667,4.2475,14.3404,26.1534,45.1386,20.8547333333,9.30486666667
617.28,10.9081333333,49.0423666667,49.7878666667,29.4202,44.0076666667,6.52626666667,8.00993333333,11.1302,4.37313333333,4.19186666667,14.192,25.8844,45.0160666667,20.6493333333,9.23036666667
617.62,10.8230761905,49.0072,49.7642666667,29.3416666667,43.9318,6.48056666667,7.9244,11.0066666667,4.3404,4.12946666667,14.0699333333,25.6696666667,44.9329333333,20.4937333333,9.1609
617.95,10.8314380952,48.9896,49.8042,29.3676666667,43.9733333333,6.5175,7.93633333333,11.0154666667,4.3838,4.20346666667,14.0278666667,25.5994666667,44.9651333333,20.4175333333,9.20506666667
618.28,10.7472857143,49.0063333333,49.801,29.3226666667,44.0034666666,6.4769,7.88786666667,10.9409333333,4.33933333333,4.1682,13.9358666667,25.4364,44.9557333333,20.2764666667,9.1784
618.62,10.740352381,48.9849,49.7304666667,29.2947333333,43.9812,6.4886,7.8802,10.9146666667,4.35913333333,4.2081,13.9007333333,25.3192666667,44.9725333333,20.192,9.19956666667
618.95,10.6969428571,49.0307,49.7322,29.3158666667,44.0258,6.4784,7.85346666667,10.8608666667,4.32133333333,4.21993333333,13.8056666667,25.2324,45.0114666667,20.0840666667,9.19143333333
619.28,10.6967333333,49.0211333333,49.7278666667,29.3160666667,44.0286666667,6.52903333333,7.86326666667,10.8586,4.36973333333,4.26403333333,13.7404,25.1272666667,45.0023333333,19.9956666667,9.2111
619.62,10.6653333333,49.0209,49.7400666667,29.2562,44.044,6.5395,7.8744,10.8198,4.3732,4.29456666667,13.6504,25.0056,45.0021333333,19.8592666667,9.22296666667
619.95,10.7608095238,49.0987333333,49.8182,29.3346666666,44.1483333333,6.64363333333,7.9526,10.8602,4.47706666667,4.386,13.6634666667,24.9865333333,45.0686666667,19.8386,9.32849999999
620.28,10.7381809524,49.0747666667,49.7742,29.3090666667,44.1433333333,6.6785,7.98606666667,10.8663333333,4.52006666667,4.42563333333,13.6136,24.8490666667,45.0005333333,19.7694666667,9.38739999999
620.62,10.7393142857,49.0553333333,49.7802,29.3606666667,44.1514,6.71163333333,8.0296,10.8973333333,4.59406666667,4.48153333333,13.6286666667,24.759,45.017,19.6949333333,9.45940000001
620.95,10.7220095238,49.1183666667,49.7919333333,29.3655333333,44.2338666667,6.7249,8.03146666667,10.8662666667,4.62706666667,4.48126666667,13.5802666667,24.7096666667,45.068,19.6284666666,9.46070000001
621.28,10.7116190476,49.1713666667,49.8533333333,29.4125333333,44.3406666667,6.74273333333,8.03633333333,10.8873333333,4.63406666667,4.497,13.5548,24.6582666667,45.1337333333,19.4968666667,9.51639999999
621.62,10.6374380953,49.1060333333,49.8042666667,29.3043333333,44.2520666667,6.70983333333,7.9962,10.7927333333,4.59453333333,4.445,13.4715333333,24.4712,45.052,19.334,9.48819999999
621.95,10.6336571429,49.1191666667,49.8240666667,29.2865333333,44.2708666667,6.7115,7.97973333333,10.7349333333,4.5882,4.45116666667,13.4167333333,24.3666,45.0306666667,19.246,9.51386666667
622.28,10.6295333334,49.1559333333,49.9104,29.2904,44.3142666667,6.74233333333,7.99286666667,10.7271333333,4.6298,4.48136666667,13.3879333333,24.2753333333,45.0236,19.1785333333,9.53626666667
622.62,10.5966761905,49.1259666667,49.9189333333,29.2344,44.3328,6.7529,7.98066666667,10.6945333333,4.63966666667,4.48803333333,13.3376,24.12,44.9938,19.0846666667,9.56096666667
622.95,10.5223619047,49.1413666667,49.9045333333,29.1468,44.3023333333,6.69153333333,7.9224,10.5965333333,4.58013333333,4.45493333333,13.2544,23.9644,44.9692,18.9636666667,9.52076666667
623.28,10.4349714286,49.0268,49.8217333333,29.1062,44.2458666666,6.6134,7.85366666667,10.504,4.51153333333,4.3993,13.1531333334,23.7646666667,44.8995333333,18.825,9.4712
623.62,10.2941333333,48.9211,49.6908,28.9816,44.1506,6.5364,7.739,10.3819333333,4.42006666667,4.3318,12.9900666667,23.5424666667,44.7922,18.6488,9.38663333333
623.95,10.2061333333,48.8957333333,49.6990666667,28.9119333333,44.1555333333,6.43906666667,7.6412,10.278,4.33486666667,4.24433333333,12.8744666667,23.3932,44.7694666667,18.4738,9.33233333333
624.28,10.0882761905,48.7741333333,49.5880666667,28.7788666667,44.0722666667,6.36986666667,7.5104,10.1584,4.2456,4.14083333333,12.7137333333,23.2164666667,44.6981333333,18.295,9.24206666667
624.62,10.0900380952,48.7179,49.5932,28.768,44.0392,6.3955,7.52753333333,10.134,4.28913333333,4.18366666667,12.6563333333,23.1238666667,44.6491333333,18.2167333333,9.2933
624.95,10.1285619048,48.7137,49.6166666667,28.7610666667,44.0818666667,6.4534,7.5652,10.1497333333,4.33853333333,4.25706666667,12.6564666667,23.0648,44.7079333333,18.2329333333,9.38773333334
625.28,10.1554190476,48.7117333333,49.6044666667,28.7110666667,44.0886,6.47983333333,7.57173333333,10.1312666667,4.36186666667,4.2832,12.612,22.9819333333,44.6988,18.1700666667,9.44019999999
625.61,10.1039428571,48.6816666667,49.6088666667,28.6580666667,44.083,6.49206666667,7.5504,10.0936666667,4.36286666667,4.26786666667,12.5586666667,22.8887333333,44.7304,18.0532666667,9.42386666667
625.95,10.0992761905,48.7573,49.6674666667,28.686,44.1328,6.5014,7.54146666666,10.0678,4.37333333333,4.27066666667,12.5097333333,22.8118,44.774,17.9822,9.45833333333
626.28,10.1445333333,48.7433,49.6452666667,28.6638666667,44.127,6.52846666667,7.5594,10.0552,4.4034,4.29373333333,12.4828666667,22.7236666667,44.737,17.9188666667,9.46636666667
626.61,10.1523619047,48.6893333333,49.5952666667,28.6337333333,44.1406,6.54786666667,7.5818,10.0392666667,4.44206666667,4.3172,12.4566,22.6265333333,44.6796666667,17.8134666667,9.50696666667
626.94,10.2118190476,48.7758,49.6674,28.6607333333,44.2153333333,6.62426666667,7.6222,10.0800666667,4.5226,4.37546666667,12.4784666667,22.5946666667,44.7324666666,17.8156,9.57933333333
627.28,10.2084190476,48.7755333333,49.7202666667,28.6400666666,44.2475333333,6.6135,7.63233333333,10.0502666667,4.51713333333,4.36376666667,12.4299333333,22.5104,44.7510666667,17.7382666667,9.61003333333
627.61,10.229247619,48.7719,49.7277333333,28.6466,44.2640666667,6.6666,7.68586666667,10.0484666667,4.55053333333,4.39893333333,12.402,22.4454666667,44.7722666667,17.7267333333,9.62826666667
627.94,10.2781714286,48.8312666667,49.7586,28.6644666667,44.3201333333,6.7254,7.76886666667,10.0850666667,4.64053333333,4.47436666667,12.4209333333,22.3722,44.809,17.7136666667,9.70403333333
628.27,10.3164380953,48.9134,49.8152666667,28.7016,44.4003333333,6.79083333333,7.7976,10.1228,4.6882,4.51823333333,12.4433333333,22.3096,44.8879333334,17.6980666667,9.74226666667
628.61,10.2771238095,48.9775333333,49.8852666667,28.7032,44.4465333333,6.78333333333,7.79106666667,10.0858,4.69853333333,4.50723333333,12.3844,22.2086666667,44.9066666667,17.6001333333,9.7163
628.94,10.2093142857,49.0146,49.9006,28.7247333333,44.5076666667,6.7491,7.74473333333,10.0314,4.66246666667,4.4957,12.3134666667,22.1042666667,44.9402,17.522,9.68323333333
629.27,10.2263428571,49.0127333333,49.9139333333,28.7310666666,44.5279333333,6.7681,7.76566666667,10.0604666667,4.70766666666,4.52473333333,12.2722,22.0273333333,44.9401333334,17.4758666667,9.69963333334
629.60,10.1512190476,48.9644333333,49.9082666667,28.695,44.5537333333,6.72083333334,7.71766666667,9.99066666667,4.64293333333,4.4655,12.1632,21.8911333333,44.9421333333,17.37,9.64193333333
629.94,10.0353142857,48.9810333333,49.9468,28.6384666667,44.5656666667,6.62363333333,7.64533333333,9.89853333333,4.59753333333,4.38466666667,12.0486,21.752,44.9416,17.2378,9.60183333334
630.27,9.97770476189,49.0214666667,50.0609333333,28.6292666666,44.5724,6.5913,7.57273333333,9.83993333334,4.54146666667,4.33513333333,11.9604666667,21.6429333333,44.9994666666,17.1574666666,9.57210000001
630.60,9.92467619047,48.9754,50.0298,28.5925333333,44.5364666667,6.60156666667,7.55766666666,9.80206666667,4.5228,4.3366,11.863,21.5316666667,44.9192,17.0508666667,9.57856666666
630.93,9.85221904761,48.9778666667,50.0294,28.5459333333,44.5284,6.57356666667,7.53446666667,9.74233333333,4.51266666667,4.3157,11.8158666667,21.3853333333,44.9218,16.9534666667,9.5701
631.26,9.80545714286,49.0487333333,50.0576666667,28.5395333333,44.5435333333,6.53796666667,7.4868,9.7202,4.5158,4.32113333333,11.7494666667,21.2566,44.9680666667,16.8327333333,9.59526666667
631.60,9.7669142857,49.0448,50.0903333333,28.4931333334,44.5733333333,6.5241,7.4238,9.63820000001,4.48353333333,4.31593333333,11.6888,21.1457333333,44.9699333333,16.7305333333,9.61076666666
631.93,9.76108571427,49.1039333333,50.1586666667,28.4940666667,44.6724,6.52426666667,7.44353333333,9.63826666667,4.49606666667,4.33596666667,11.6750666667,21.121,45.0042,16.6603333333,9.65936666667
632.26,9.67525714286,48.9599,49.9878666667,28.3320666667,44.5176,6.4607,7.3786,9.54053333333,4.4046,4.2719,11.5566,20.9258,44.8226666667,16.4885333333,9.58906666667
632.59,9.64085714286,48.9371666667,49.9814,28.256,44.4916666667,6.4529,7.35066666667,9.49539999999,4.39033333333,4.23156666667,11.5076666667,20.7884666667,44.767,16.3682666667,9.56039999999
632.92,9.58384761904,48.9383,49.9824,28.2373333333,44.5061333333,6.39413333333,7.27373333333,9.41586666667,4.32406666666,4.18703333333,11.4272666667,20.6462,44.7276,16.2390666667,9.55526666666
633.26,9.57963809523,48.9162666667,49.9613333333,28.2122,44.4859333333,6.38316666667,7.25893333333,9.37226666667,4.34166666667,4.2048,11.3898,20.5586,44.7049333333,16.1426,9.56706666667
633.59,9.60904761905,48.8912,49.9275333333,28.2373333333,44.4894666667,6.44053333333,7.2608,9.37960000001,4.34746666667,4.25976666667,11.3845333333,20.4806,44.7038666667,16.1102,9.61763333333
633.92,9.62361904763,48.9515333333,49.9501333333,28.2705333333,44.5929333333,6.4727,7.27813333333,9.4004,4.37773333333,4.3217,11.369,20.4136666667,44.7474666667,16.0862,9.6617
634.25,9.58744761905,48.9917666667,50.0098666667,28.2444,44.6408666667,6.4137,7.22106666667,9.34880000001,4.3352,4.29433333333,11.326,20.3036,44.8175333333,16.0018,9.62053333333
634.58,9.57046666667,48.9937333333,50.0430666667,28.2232666667,44.6724,6.3751,7.15246666667,9.31866666665,4.30406666667,4.25676666667,11.25,20.1886,44.7788,15.9253333333,9.5683
634.91,9.53280952381,48.9446666667,50.0285333333,28.1901333333,44.6818,6.40256666667,7.13066666667,9.28406666668,4.2816,4.2663,11.2031333333,20.1184666667,44.7454,15.8597333333,9.55463333333
635.25,9.50085714285,49.0355666667,50.1349333333,28.2308,44.7716666667,6.39376666667,7.12173333333,9.28780000001,4.28173333333,4.25223333333,11.1646,20.0745333333,44.8205333333,15.8228666667,9.55123333333
635.58,9.42966666667,48.9459,50.1014,28.1281333333,44.6952,6.3717,7.04213333333,9.19686666665,4.2426,4.211,11.0550666667,19.8570666667,44.7764666667,15.7308666667,9.5166
635.91,9.46761904763,48.9515666667,50.1686,28.1771333333,44.7989333333,6.4165,7.04873333333,9.204,4.30933333333,4.24093333333,11.0592666667,19.82,44.842,15.7109333333,9.55923333333
636.24,9.49950476191,48.998,50.2154666667,28.2247333333,44.84,6.45066666667,7.0874,9.2198,4.36746666667,4.3054,11.0446666667,19.7732666667,44.8825333333,15.6936666667,9.64619999999
636.57,9.57237142857,49.1282666667,50.3604666667,28.3178666667,45.0114,6.55606666667,7.1548,9.27560000001,4.44606666667,4.3888,11.1085333333,19.7870666667,45.0482,15.7700666667,9.72950000001
636.90,9.50718095238,49.1433,50.4002,28.2952,45.0376,6.5343,7.1492,9.22960000001,4.41233333333,4.36036666667,11.0703333333,19.6751333333,45.0395333333,15.7288666666,9.71663333333
637.23,9.53166666667,49.2792666667,50.5561333333,28.3492666667,45.1739333333,6.5607,7.22126666666,9.25506666667,4.4734,4.42786666667,11.081,19.6894666667,45.1709333333,15.7150666667,9.76599999999
637.56,9.53624761906,49.3223666667,50.572,28.3415333333,45.2246,6.6179,7.282,9.26366666667,4.46913333333,4.42606666667,11.0688,19.6446666667,45.2075333333,15.6664666667,9.79116666667
637.90,9.48365714287,49.2672666667,50.5075333333,28.2790666667,45.1928,6.61686666667,7.2586,9.18006666667,4.46486666667,4.36566666667,11.0106666667,19.5193333333,45.1844666667,15.584,9.78323333333
638.23,9.55059047619,49.3112,50.5183333333,28.2962,45.2308666667,6.75213333333,7.36286666667,9.21840000001,4.55873333333,4.4721,11.0748666667,19.5356666667,45.2561333333,15.6042,9.87579999999
638.56,9.57986666667,49.3136,50.4552666667,28.2721333333,45.2585333333,6.7434,7.40966666667,9.21213333333,4.6162,4.48946666667,11.0776666667,19.4256666667,45.2414666667,15.5586666667,9.89443333333
638.89,9.64964761905,49.3141333333,50.4099333333,28.2544666667,45.2499333333,6.82266666667,7.47273333333,9.26286666667,4.6928,4.56863333333,11.0833333333,19.3404,45.2335333333,15.5214,9.94813333334
639.22,9.64139047621,49.4179,50.456,28.2688666667,45.3463333333,6.8066,7.4982,9.23046666666,4.6822,4.56083333333,11.0623333333,19.3112666667,45.2520666667,15.4433333334,9.94363333333
639.55,9.60763809523,49.5026,50.4934666667,28.2334666666,45.3876666667,6.77933333333,7.48326666667,9.22186666666,4.6472,4.54483333333,11.0082,19.209,45.3195333333,15.3978666667,9.94436666665
639.88,9.60737142857,49.5097,50.5135333333,28.2002,45.4676666667,6.78886666667,7.48793333333,9.22866666667,4.66913333333,4.56736666667,11.0247333333,19.1494,45.3786,15.399,9.94553333333
640.21,9.55625714287,49.4200666667,50.4045333333,28.0586666667,45.3649333333,6.7408,7.47266666667,9.16873333334,4.64093333333,4.54743333333,10.9438666667,18.9778666666,45.2404,15.2484666666,9.92296666667
640.54,9.58719047618,49.4489333333,50.4141333333,28.0179333333,45.389,6.7785,7.48933333333,9.19806666667,4.70713333333,4.57873333333,10.9584,18.9428666667,45.2542,15.2149333333,9.97000000001
640.87,9.52810476191,49.4195666667,50.341,27.9378,45.3697333333,6.75256666667,7.40786666667,9.10486666667,4.6384,4.5051,10.8893333333,18.7644,45.1756666667,15.1046666667,9.92623333333
641.20,9.49432380953,49.3719666667,50.3744666667,27.9200666667,45.3509333333,6.68833333333,7.35273333333,9.07693333333,4.65773333333,4.50483333333,10.8784666667,18.7097333333,45.1527333333,15.0541333333,9.91983333333
641.53,9.46987619047,49.3877333333,50.3786666667,27.9268,45.3960666666,6.67086666667,7.3506,9.0968,4.6466,4.54906666667,10.8537333333,18.6753333333,45.1150666667,14.9795333333,9.92133333335
641.87,9.40443809525,49.3795333334,50.3645333333,27.9036,45.4246,6.59373333333,7.2924,9.04006666667,4.6172,4.5231,10.8061333333,18.5872666667,45.0900666667,14.8491333333,9.91226666665
642.20,9.38536190475,49.3883333333,50.4938666666,27.907,45.4857333333,6.63263333333,7.2638,9.03859999999,4.6062,4.533,10.7934,18.5662,45.1352666667,14.8016666667,9.92543333335
642.53,9.26906666665,49.3343333333,50.4790666667,27.8754,45.5177333333,6.53716666667,7.19413333333,8.92953333334,4.48333333334,4.45873333333,10.7041333333,18.4200666666,45.1147333333,14.6746,9.83550000001
642.86,9.33502857143,49.3606333333,50.5766666667,27.9370666667,45.6036666667,6.61513333333,7.2242,8.95766666667,4.5198,4.53663333333,10.7374,18.4252,45.1822,14.7036,9.94026666667
