wavelength,Back_TacLucm,Belly_TacLucm,Breast_TacLucm,Crissum_TacLucm,Crown_TacLucm,DorTail_TacLucm,Patch10_TacLucm,Rump_TacLucm,Throat_TacLucm,WingTip_TacLucm
832.95,11.1445333333,11.7254,9.65186666667,10.2806666667,8.20713333333,15.3685333333,56.6019333333,12.8628,12.3398,14.771
833.25,10.564,10.9354,9.09673333333,9.4408,7.47813333333,14.7546666667,56.2952666667,12.3131666667,11.9716666667,13.9385666667
833.55,9.92873333333,10.3699333333,8.63179999999,8.85926666667,6.76466666667,14.1443333333,56.1586666667,11.7179666667,11.5150666667,13.4669333333
833.85,10.5996666667,11.4404666667,9.41780000001,9.60753333333,7.236,14.6484666667,56.2268666667,12.4127,12.5054666666,14.0620666667
834.16,11.4846666667,12.4004,10.1129333333,10.1513333333,7.95739999999,15.28,56.8094,13.2141,13.3546666667,14.8838333333
834.46,11.3761333334,12.2272666667,10.1749333333,9.88533333334,7.90239999999,15.109,57.0318666667,13.1605333333,13.2814,14.6532333333
834.76,11.1497333333,12.034,10.2656,9.39499999999,7.7832,14.8606,57.1154,13.0586666667,13.1279333333,14.5212
835.06,10.9122,11.8478,9.85893333333,9.15379999999,7.44246666667,14.5838666667,57.1838,12.7973,12.9759333333,14.5557
835.36,10.9163333333,11.7370666666,9.75326666667,9.21439999999,7.30106666667,14.3957333333,57.3312666667,12.8173,13.2577333333,14.5494666666
835.66,10.2094666667,10.8082,8.89786666667,8.42446666668,6.43246666667,13.2896,56.6204,11.8665666667,12.6584666667,13.7278333333
835.96,10.3698,10.9214666667,8.979,8.59160000001,6.3028,13.3099333333,56.1208666666,12.0189333333,13.0282666667,13.9054
836.26,10.32,10.9731333333,9.3694,8.72933333332,6.2336,13.2944666667,56.3466666667,12.4182333333,13.4044,13.9346666667
836.57,11.4884,12.2770666666,10.8092,10.0410666667,7.67493333334,14.3896,55.9670666667,13.6693666667,14.5198666667,15.1131666667
836.87,10.9929333333,11.5063333333,10.4719333333,9.74706666667,7.4368,14.2245333333,55.991,13.3599,14.028,14.8244333333
837.17,9.87066666666,9.77046666666,9.25326666666,8.36046666667,6.02426666667,13.0078666667,55.3440666667,11.8356,12.3570666667,13.5000333333
837.47,8.62360000001,8.2304,8.27613333333,7.32506666667,4.81013333333,12.1171333333,55.1897333333,10.6447,11.038,12.0848333333
837.77,9.11333333333,8.70546666667,8.9142,7.96573333333,5.5382,12.66,55.0212,11.3087,11.3228666667,12.3613666667
838.07,9.03920000001,8.65693333333,8.49026666667,8.18613333333,5.598,12.3236666667,54.7156666667,11.4558333333,11.3726666667,12.5489333333
838.37,9.47180000001,8.64186666667,8.49379999999,8.48393333332,5.67906666667,12.4247333333,53.916,11.4863666667,11.1603333333,12.4591333333
838.67,8.60979999999,7.69306666666,7.67333333333,7.0952,5.10213333333,11.3703333333,52.9945333333,10.4434666667,9.45686666667,11.4497333333
838.97,8.45053333334,7.63326666666,7.63326666667,6.71653333334,4.7734,11.1510666667,52.2273333333,10.1195,8.70959999999,11.1010666667
839.27,9.504,8.15466666667,8.42259999999,7.39093333333,5.37693333333,11.4088,52.9266666667,10.2926666667,9.07726666667,11.8948333333
839.57,10.8124666667,9.14813333334,9.00046666667,8.65586666667,6.31226666667,12.2501333334,53.7764,11.1916,9.84733333333,12.9493666667
839.87,9.55293333334,7.89626666666,7.59146666667,7.69299999999,4.96946666667,11.1788,54.0446666667,10.3963,8.79066666667,12.2459666667
840.17,10.8183333333,9.88033333333,8.96206666666,9.022,6.57686666667,12.1058,54.2714666666,12.1707333333,10.5988,13.4231
840.47,10.7760666667,10.2289333333,9.3134,9.21393333334,7.0946,12.3483333333,54.4776666667,12.6468,11.3332666667,13.1839666667
840.77,9.98506666665,9.86546666667,9.30733333333,8.17153333334,6.89586666667,11.729,53.1240666667,12.2122,11.0114666666,12.7304666667
841.07,8.78626666668,8.78633333335,8.0446,7.18600000001,5.12986666667,10.5776666667,53.1213333333,10.8797333333,10.1218666667,11.6958666667
841.37,8.42286666667,8.06486666665,7.67340000001,6.26393333334,3.95973333333,10.2348,52.6060666667,9.89933333333,9.06046666666,10.5818
841.67,7.15553333333,7.07213333334,7.38233333334,4.28146666667,3.18426666667,9.19493333334,52.3792,8.62856666667,8.32446666666,9.54686666666
841.97,7.26479999999,7.21493333333,7.9126,4.59826666667,3.4018,9.99386666669,52.0000666667,9.2523,9.62,9.97516666668
842.27,7.22560000001,7.43846666667,7.42513333333,4.56433333333,3.96546666667,10.1663333333,53.0141333333,9.89346666666,10.1264666667,10.399
842.57,4.3524,5.08006666667,4.9054,2.27093333333,1.4848,8.26786666667,51.9796666667,8.74813333334,7.87473333333,8.21676666667
842.87,3.74613333333,4.34266666667,4.63293333333,1.19273333333,1.43726666667,7.85926666666,51.1774,9.05183333333,7.15593333333,8.16520000001
843.17,2.25566666667,2.8738,2.12186666667,-1.487,-0.0668,5.83113333333,51.462,7.47696666667,5.91486666667,6.63333333334
843.47,0.355533333332,0.9956,0.568999999999,-3.4844,-1.7778,4.0,50.5245333333,5.34220000001,4.05333333333,5.41336666666
843.77,-0.432,0.601,-0.300333333335,-3.6432,-1.709,2.94826666667,49.8215333333,4.72296666667,3.54933333334,5.75583333333
844.07,-0.738600000002,1.30226666667,-1.08846666667,-3.38193333333,-2.35173333333,1.76866666667,48.7464,3.54726666667,2.8766,5.04376666667
844.37,1.36406666667,4.24586666667,0.441866666668,-1.3832,-0.0768666666654,2.68966666667,48.7608666667,5.8982,4.89906666667,7.08926666667
844.67,1.78533333333,5.66013333333,1.10153333333,-0.645799999999,1.51946666666,3.05786666667,49.1549333333,6.68583333333,6.00186666667,7.63543333334
844.97,3.11613333333,6.1378,1.35986666667,1.152,2.323,3.41833333333,48.6306666667,7.31823333333,6.76113333335,8.01706666667
845.27,4.86960000001,7.69099999999,2.93713333333,2.6474,3.6328,3.9226,50.1256666667,8.00983333334,7.51693333333,9.25609999999
845.57,8.82413333333,11.0592666667,7.89133333333,6.47233333333,7.69673333334,7.3858,53.5277333333,11.2730333333,11.3507333333,13.3334333333
845.87,13.7210666666,15.3094,12.6316,10.9692666667,13.3516666667,12.5022666667,55.4386666667,15.1429333333,16.0110666667,17.4515666667
846.17,14.8104666667,18.0114,13.3523333333,12.3485333333,14.7916666667,14.2424666667,58.1060666666,16.1647666667,17.6326,17.519
846.47,17.0158666667,20.1510666667,16.1284,14.8820666667,16.2606666667,17.2615333333,59.2823333333,18.5080333333,19.1312,19.6411333333
846.77,18.6666666667,21.082,16.773,16.0193333333,16.715,18.6087333333,61.3719333333,19.3334,19.5942,20.3574333333
847.07,21.7971333333,23.5748666667,19.1497333333,18.3961333333,19.3042,21.2174,63.8453333333,22.3670333333,21.1207333333,23.4783333333
847.37,23.3138,23.2552666667,20.8578,19.5126,20.5068,22.4366,66.2964,24.8927666667,22.4366666667,25.3800666667
847.67,21.3939333333,20.4646,19.4747333333,18.0404666667,19.8787333333,21.2928666667,66.1414666667,23.1111666667,20.2222666667,24.4446
847.97,20.288,18.6489333333,17.3864,16.7663333333,18.3166,19.2691333333,67.7298,21.6057,19.0698,23.5989333333
848.26,21.7519333333,18.9306,18.4072,17.3607333333,18.9078,19.0898666667,70.1251333333,22.7531333333,19.9771333333,24.2548666667
848.56,20.4645333333,17.8862,16.3994666667,16.2601333333,18.1882,18.1880666667,70.0581333333,21.9164,19.2334,21.6956
848.86,20.3230666667,17.4164666667,15.9398666666,16.6089333333,16.3782666667,17.7854666667,68.2813333333,19.9768333333,17.9239333333,19.0772
849.16,19.9280666667,18.0574666667,15.3477333334,16.0671333333,14.8680666667,17.6259333333,68.7050666667,19.1846666667,17.9136666667,18.3812
849.46,19.1542666667,15.5722,15.3234,15.2736,13.2586666667,15.8457333334,68.7562666667,17.1393666667,16.8159333333,18.3956333333
849.76,19.2875333333,16.1068666667,15.6234,15.3944,13.4350666667,15.5725333333,69.4401333333,16.1576333333,16.1068666667,17.5826666667
850.06,17.3284666667,15.3058666667,14.8566,13.4830666667,11.885,14.2572,66.4421333333,15.1436,15.4308,16.3171
850.36,14.1160666667,11.5788666667,12.4427333333,10.3644,7.98926666667,11.9028666667,67.9623333333,12.3347666667,13.2523333333,12.807
850.65,12.7074666667,9.46953333333,10.2040666667,9.44206666667,6.28573333333,11.6190666667,65.5782,9.82313333334,12.3265333333,10.5033333333
850.95,9.77046666668,7.42253333333,8.20506666666,6.9906,2.8612,10.1214666667,61.5653333333,7.34136666666,10.0404666667,7.00413333333
851.25,11.8933333333,10.5866666667,11.7066666667,10.2933333333,4.96,15.04,64.0,10.0,12.4533333333,9.42666666666
851.55,12.8043333333,13.836,13.3862,11.9311333333,6.16406666667,18.4656,64.4180666667,11.8913666667,13.0688,11.2565
851.85,13.5262666667,14.6280666667,14.8484666667,13.1404,7.43806666667,20.3030666667,67.1901333333,13.4987,14.8208666667,14.6281333333
852.15,7.9444,8.86113333333,8.77780000001,8.27773333334,3.1668,15.7501333333,61.3054666667,10.0693666667,11.0835333333,11.1945333333
852.45,2.20266666667,2.8194,5.31566666667,2.6138,-1.87966666667,9.54493333333,60.9692,5.99120000001,6.40233333333,6.72533333334
852.74,-3.47286666667,-2.23253333334,-0.744066666659,-3.59693333333,-6.07753333334,4.62013333334,58.0466666667,0.077599999994,2.82159999999,2.4341
853.04,-3.2408,-1.69753333333,1.29633333333,-2.96293333334,-4.35186666667,5.4012,57.7777333333,1.14196666667,4.6914,3.8117
853.34,0.522266666669,1.04446666667,4.54693333333,-0.276466666667,-0.921866666666,7.86486666667,59.1398666667,4.63903333334,7.46540000001,5.4685
853.64,3.57246666667,3.09426666667,6.86373333333,2.05353333333,2.50353333333,9.62026666666,55.893,7.06059999999,9.36719999999,6.63863333334
853.94,7.38666666666,7.44000000001,10.0266666667,5.14666666666,6.98666666666,12.16,56.5333333333,11.08,12.0,10.68
854.23,14.2050666667,13.2050666667,15.3333333333,11.8718,13.3077333334,16.8976,60.5384666667,17.3076333333,18.1282666667,16.8461
854.53,16.1443333333,14.0298,16.2686,13.9304666667,15.7463333333,16.8408,59.9750666667,19.1914666667,19.627,18.8929333333
854.83,13.0952666667,10.2382,13.8889333333,11.6666,14.2856666667,14.0212,59.0741333333,17.3943333333,17.5927333334,17.0238333333
855.13,12.8718666667,8.76933333333,12.3590666667,11.5385333333,13.4616,12.8718,57.0769333333,16.5127333333,15.4872666667,14.6923
855.43,17.9318666667,14.0390666667,17.7859333333,15.6448666666,18.3211333333,17.7126666667,60.2432666667,20.742,20.0973333333,19.7202
855.72,18.0750666667,13.4741333333,16.6197333333,16.3848666667,18.8967333333,19.2723333333,57.3005333333,20.2933333333,20.1407333333,19.777
856.02,18.8661333333,15.4875333333,17.2789333334,17.8004666667,19.0476666667,20.4760666667,56.8708,22.2221333333,19.5917333333,20.1698666667
856.32,16.7909333333,13.7402,13.7175333333,16.226,16.7684,18.1018666667,54.6666666667,21.0508,17.0396,18.2033333333
856.62,15.0828,11.2292666667,11.4894,15.5082666667,15.6502,16.5721333333,55.6974666667,19.3380333333,14.3971333333,17.7776666667
856.91,14.3227333333,10.53,10.8362,15.0765333333,15.0058,15.7597333333,55.2650666667,19.5642,14.3463333333,18.4806333333
857.21,11.3838,8.47166666668,8.32713333333,12.2502666666,12.5151333333,13.6461333333,53.2612666667,17.1118666667,12.2743333333,16.1491
857.51,11.3868666667,7.34793333333,8.22386666667,10.5839333333,11.8979333333,13.9903333333,53.455,16.3868666667,11.3382666667,14.9877666667
857.81,12.0095333333,8.35126666665,9.21773333333,10.2046,11.6004666667,14.4885333333,53.4537333333,16.0647666667,11.8892,14.4404333333
858.10,14.2657333333,10.303,10.746,11.8182,12.3076,17.0862,54.9650666667,16.8648666667,13.5430666666,16.3520333333
858.40,13.0134,9.8154,9.0036,10.9716,10.0614,15.9162,55.3753333334,15.6333666667,12.8658,15.6579
858.70,8.98553333333,5.71819999999,3.87353333334,6.37686666666,4.34786666667,12.3582666667,54.2818666667,12.2923666667,8.19499999999,11.4492666667
858.99,9.07013333333,5.29333333334,4.54926666667,5.20753333334,2.6324,10.3862,57.5393333333,13.2189666667,7.58226666667,10.5437666667
859.29,9.47033333333,2.243,4.45473333333,3.70713333334,1.27726666667,9.50153333333,60.0933333334,12.7882333333,6.41740000001,10.436
859.59,12.5039333333,4.40193333333,7.68746666667,6.22013333333,2.90286666667,12.6636,64.1786666667,15.0239333333,8.29346666667,12.4244
859.89,16.9162,11.865,13.6857333333,10.3377333333,7.28353333334,19.0896,64.0822,20.8810333333,14.0969333333,16.9017333333
860.18,15.4434,12.477,12.7522666667,8.31806666667,5.41286666667,19.5718666667,64.0978666667,18.8380333333,12.5077333333,15.8562
860.48,15.3365333333,13.0048,11.527,6.69946666667,4.10493333334,20.3284,66.6996,16.9622,11.3299333333,14.8932
860.78,11.2714666667,11.134,8.04119999999,1.44339999999,0.206133333332,17.4571333333,65.5669333334,13.7800333333,8.17866666667,12.4400333333
861.07,10.6028666667,10.3546,7.51780000001,0.567333333346,-0.390066666668,17.7304666666,66.0638,15.3013,6.77300000001,11.8262
861.37,7.19580000001,7.97173333333,3.6686,-2.89240000001,-3.06873333333,14.4268666667,60.4584666667,13.6685,4.47973333333,8.80083333333
861.67,7.73333333333,8.13333333333,5.7,-3.26666666667,-1.60000000001,14.9333333333,58.9666666667,13.7333333333,4.33333333333,9.81666666667
861.96,8.41753333335,8.65326666666,6.96966666667,-3.19859999999,-0.235600000012,15.4208666667,60.4714,14.3940666667,4.5454,10.9426666667
862.26,6.73240000001,9.261,3.84239999999,-4.26933333334,-1.41219999999,16.2890666667,58.4893333333,11.9375333333,1.05086666667,10.4106333333
862.56,6.16826666667,10.5608,5.23373333333,-4.67293333332,-0.623066666678,15.701,56.0748666667,10.9191333333,1.433,9.47026666667
862.85,5.95880000001,9.43946666667,5.25093333333,-5.10326666666,0.766999999994,14.9558,54.2477333333,10.6932333333,2.12386666667,9.77873333335
863.15,-0.350866666667,1.81806666667,-2.99826666667,-11.0686666667,-4.1466,8.54866666665,53.3333333333,3.42916666667,-5.35866666666,3.57259999999
863.45,4.28353333333,4.10253333333,1.26700000001,-5.88246666666,1.41773333334,9.77379999999,54.178,6.83266666667,-2.74513333333,6.0332
863.74,0.342666666666,-3.3022,-4.70406666667,-9.62613333333,-3.61380000001,4.20573333333,50.9346,3.62913333333,-8.28666666667,2.11846666667
864.04,1.1674,-5.2534,-5.16126666667,-7.71133333333,-3.47159999999,3.9324,48.8785333333,3.45633333333,-8.47926666667,1.59743333334
864.33,-0.608866666664,-8.55420000001,-6.971,-10.1066666667,-5.08359999999,2.07,46.6666666667,0.060800000014,-10.9283333334,-0.9589
864.63,3.15313333334,-5.82573333333,-1.83186666666,-6.3364,-0.0900666666666,5.07513333333,50.6607333334,2.52253333333,-7.29739999999,2.46246666667
864.93,5.35093333333,-3.74266666667,0.643266666668,-5.1754,2.13439999999,7.04653333333,50.1169333333,4.0498,-4.29819999999,3.30396666667
865.22,3.63353333334,-6.42653333334,-1.021,-6.99706666667,0.030066666668,5.28520000001,48.1081333333,2.62760000001,-5.43553333333,0.510666666667
865.52,5.80920000001,-6.0858,0.248933333332,-5.3666,2.5726,5.36646666666,44.9792666667,3.90046666667,-3.07046666666,0.691633333335
865.81,9.16993333333,-3.0566,2.89853333333,-0.896000000001,5.98166666667,9.64426666665,46.2186666667,7.85246666667,1.0012,3.6758
866.11,9.22866666668,-3.8568,2.01106666667,-1.54273333333,5.06886666666,9.39393333333,45.5924,6.95606666665,6.66666659999e-05,2.7687
866.41,12.3583333333,-1.05406666667,5.63899999999,-0.131600000001,7.58906666668,10.962,45.1382666667,9.24906666667,3.89986666667,5.94216666666
866.70,11.4043333333,-3.4042,2.52493333333,-2.89366666667,5.98586666669,11.4608666667,45.9575333333,8.04263333334,2.97853333333,2.93613333333
867.00,17.7214666667,3.5162,9.70480000001,2.78486666667,12.2924,17.8903333333,52.1518,14.4585333333,10.4079333333,8.71996666665
867.29,16.3664,4.1774,8.81266666667,1.60226666667,11.6452666667,16.538,52.1602,13.6337666667,9.49926666667,8.71249999999
867.59,12.8612666667,1.8586,5.69320000001,-1.38646666666,8.55460000001,13.5989333333,51.5338,10.5752,7.16819999999,7.12383333333
867.88,9.68326666667,-1.02553333334,0.8446,-4.67573333333,3.83106666667,10.1961333333,48.8084,7.49623333333,4.01213333333,3.5897
868.18,7.11319999999,-4.62526666667,-3.31746666665,-6.66653333333,0.542333333334,8.19786666666,48.7082,5.55019999999,0.637933333332,1.65876666667
868.48,7.50759999999,-2.73273333333,-1.38153333333,-4.084,1.14106666666,7.71766666667,47.2973333333,6.18606666667,1.3814,4.27926666667
868.77,10.1106666667,0.884733333334,2.81206666667,-0.758266666668,3.98113333333,11.8484,54.6602666667,9.30493333333,5.8136,7.75673333333
869.07,10.3670666667,2.23253333333,4.09780000001,0.336399999999,4.52593333334,11.5290666667,53.3638666666,10.6421666667,6.60546666665,9.14386666666
869.36,10.1180666667,3.5102,4.12980000001,0.147400000001,4.80826666666,11.3864,52.0648666667,10.6046,6.78473333334,9.1593
869.66,7.85486666666,0.891133333333,-0.660066666668,-2.87126666667,0.693066666668,9.63693333332,53.9273333333,7.73930000001,2.77213333333,6.1056
869.95,3.96493333334,-3.96486666667,-4.91239999999,-6.5964,-4.87719999999,4.5964,53.1227333333,4.3509,-0.456199999992,4.96479999999
870.25,-1.31313333333,-8.21546666667,-8.82159999999,-10.7744,-8.14820000001,0.707066666665,45.0842,-0.38716666668,-6.39719999999,0.4711
870.54,-1.41406666667,-7.03699999999,-7.07073333334,-10.1009333333,-6.66666666667,1.1784,45.0167333333,1.00999999999,-4.44433333334,1.34673333333
870.84,6.99679999999,2.21113333333,0.693066666665,-3.66326666667,2.3762,10.4950666667,50.9242,9.40603333333,4.52146666667,9.00979999999
871.13,11.912,4.87313333333,4.46699999999,-0.23686666666,7.005,14.7209333333,55.6683333333,13.6209,7.74959999999,11.4214
871.43,12.8176,6.74033333332,5.81953333333,-0.773466666668,8.95026666667,17.2375333333,61.7312,15.7641666667,7.2192,11.4549666667
871.72,17.1598,12.7416666667,9.70406666667,3.74753333333,16.1736,25.5227333334,71.9526666667,22.2484666667,11.3213333333,16.1143666667
872.02,15.7396,12.4262,8.48120000002,3.74746666666,16.2918,26.1143333333,70.9663333333,22.3275333333,9.38853333333,16.4694
872.31,14.0506,10.5484,6.66673333333,3.33340000001,17.1307333333,27.2152,74.7258666667,20.0209666667,9.07160000001,15.7594666666
872.61,12.1019333333,9.59666666665,6.83646666667,3.77913333333,17.5796666667,28.7473333334,75.329,19.3418333333,9.80893333333,14.8194666667
872.90,11.1656,8.09806666665,7.52559999999,5.19433333333,16.8915333333,29.6522666667,73.2106666667,17.8935666667,9.89766666667,14.5398666667
873.20,13.4046666667,11.4438,11.337,8.12833333334,19.2869333333,28.6632,68.8768666667,16.7201333333,11.5152666667,15.7576
873.49,18.0855333333,15.0427333333,15.7265333333,12.3418666667,21.4700666667,29.2309333333,71.0428666667,20.3418666667,15.1452,19.1111333333
873.79,20.4620666667,17.2935333333,16.5346666667,14.5214,23.4982666667,31.2872666667,71.6502,22.0627,15.9076666667,20.5776333333
874.08,14.8185333333,10.2969333333,11.5840666667,11.5512666667,17.2937333333,24.9504,65.8416,16.9635,9.04279999999,15.8746666667
874.37,13.718,11.3142666667,12.9167333333,11.2821333333,17.0512666667,24.3269333333,65.064,14.6633333333,8.10899999999,15.7692666667
874.67,13.9420666667,11.6521333333,13.6232666667,12.5796666667,17.2754,21.9999333333,59.9710666667,13.4638,8.6376,16.4493
874.96,22.5641333333,6.92306666667,14.6153333333,10.0000666667,10.0000666667,3.07693333333,44.359,19.1027,7.17960000001,15.2563333333
875.26,11.4666666667,18.9333333333,6.93333333335,9.86666666667,19.7333333333,16.8,46.1333333333,19.6,9.60000000001,14.5333333333
875.55,-16.25,-20.4166666667,-9.58333333333,-12.5,-17.0833333333,-2.08333333333,42.5,-6.66666666666,-22.5,-2.29166666668
