wavelength,Back_PhrPlem,Belly_PhrPlem,Breast_PhrPlem,Crissum_PhrPlem,Crown_PhrPlem,DorTail_PhrPlem,Rump_PhrPlem,Throat_PhrPlem,WingTip_PhrPlem
616.61,11.4156,37.0900666667,32.0206,42.7283333333,11.6950666667,9.98767083334,12.3636,34.1588666667,9.86169999999
616.95,11.4202666667,37.1106333334,32.0069333333,42.7256666667,11.7073333333,9.99949583335,12.3644,34.1539333333,9.87913333335
617.28,11.4444666667,37.1366333333,32.0631333333,42.7869333333,11.7418,10.0297458333,12.3858,34.2016,9.89386666668
617.62,11.5018,37.2197333333,32.1544666667,42.905,11.8052666667,10.0820458333,12.4487333333,34.3088666667,9.97046666666
617.95,11.5867333333,37.2714333333,32.2611333333,43.0027333334,11.9039333333,10.1469916667,12.5259333333,34.38,10.0564666667
618.28,11.5886666667,37.2997666667,32.2756,43.0522666667,11.8823333333,10.1522083333,12.5174,34.3920666667,10.0588333333
618.62,11.5839333333,37.2938333333,32.2541333333,43.0246666667,11.8784666667,10.1373958333,12.5103333333,34.3798666667,10.0404
618.95,11.6530666666,37.3176666667,32.2854,43.0529333333,11.9445333333,10.207225,12.5582,34.441,10.1288333333
619.28,11.7094,37.3097,32.3003333333,43.071,11.9894,10.2258083333,12.5581333333,34.4412,10.1455666667
619.62,11.7186,37.3005666667,32.2795333334,43.094,12.0272,10.2398541667,12.5787333333,34.4460666667,10.1366
619.95,11.7280666667,37.3181333333,32.3079333333,43.0724666667,12.0631333333,10.2712666667,12.6001333333,34.4731333333,10.1707
620.28,11.72,37.2324333333,32.2136,42.9812666666,12.0306666667,10.2455583333,12.579,34.3687333333,10.1741666667
620.62,11.7258666667,37.2316666667,32.1908,42.9686,12.0080666667,10.2039083333,12.5632,34.3208,10.1525333333
620.95,11.6774,37.2263666667,32.1437333333,42.9488,11.9707333333,10.1633541667,12.5486,34.2753333333,10.1284333333
621.28,11.691,37.2305,32.1887333333,42.9185333333,12.0035333333,10.1633625,12.5564666666,34.2567333333,10.1413333333
621.62,11.6655333333,37.2274333333,32.1604,42.9003333333,11.9639333333,10.1226125,12.4836,34.2384666667,10.0984666667
621.95,11.6787333334,37.1978,32.1694,42.8975333333,11.9879333333,10.1074333333,12.4748666667,34.221,10.1271
622.28,11.7139333333,37.2064666667,32.2192,42.9294,12.0260666667,10.1437208333,12.5242,34.2764,10.1794333333
622.62,11.708,37.2423666667,32.2585333333,43.0164666667,12.0502666667,10.1581583333,12.5529333333,34.31,10.1636666667
622.95,11.6972666666,37.2749,32.2720666667,43.0271333333,12.061,10.1684458333,12.5944,34.3333333333,10.1781333333
623.28,11.7204,37.3244,32.3372,43.0536,12.0444666667,10.1698041667,12.5968,34.3965333333,10.1753
623.62,11.6429333333,37.2537,32.2462666667,43.0296666667,11.9445333333,10.0515875,12.5272666667,34.3396666667,10.0756333333
623.95,11.6389333333,37.3188666667,32.3331333333,43.0807333333,11.9671333333,10.0656791667,12.5596,34.3916,10.0696666667
624.28,11.6115333333,37.3442666667,32.348,43.1404666667,11.9727333333,10.0759083333,12.5705333333,34.3935333333,10.0853333333
624.62,11.6414,37.3721,32.3604666667,43.1457333333,11.9912666667,10.0829583333,12.5796,34.3986666667,10.1128333333
624.95,11.6286666667,37.3806,32.3036666667,43.1801333333,11.9508,10.0564625,12.5485333333,34.3875333333,10.0868666667
625.28,11.662,37.4331333333,32.3431333333,43.2272666667,11.9765333333,10.0906125,12.6252666667,34.4586,10.1335
625.61,11.6579333333,37.4284,32.3417333333,43.2325333333,11.9853333333,10.1140583333,12.6478666667,34.48,10.1265333333
625.95,11.6216,37.4145333333,32.2492666667,43.1687333333,11.9457333333,10.0913583333,12.5925333333,34.3955333333,10.0763666667
626.28,11.6776,37.4728333333,32.3075333334,43.2,11.9887333333,10.1281125,12.6397333333,34.4222666667,10.1241333333
626.61,11.7108,37.4984666667,32.3286,43.2479333333,12.0184666667,10.1535916667,12.6660666667,34.4486666667,10.1701666667
626.94,11.7142666666,37.5080666667,32.3478,43.2624,12.0232666667,10.1751458333,12.6836666667,34.4288666667,10.2120666667
627.28,11.7776,37.6004666667,32.4152666667,43.3287333333,12.1085333333,10.2673375,12.7514666667,34.4958,10.2995333333
627.61,11.8211333333,37.6823666667,32.4396,43.4212666667,12.1412666667,10.3022875,12.7888666667,34.545,10.3514666667
627.94,11.8614666667,37.6808333333,32.4479333333,43.4288666667,12.1879333333,10.3387041667,12.8191333333,34.5988,10.3884666667
628.27,11.8799333333,37.7301333333,32.5094666667,43.5050666667,12.2345333333,10.3820666667,12.8666,34.6712,10.4255333333
628.61,11.8834,37.7303666667,32.5250666666,43.4714666667,12.2462666667,10.4076791667,12.864,34.6857333333,10.4326333333
628.94,11.8678666667,37.6877666667,32.5152666667,43.4554666666,12.2638,10.4065375,12.8558666667,34.6438,10.4294
629.27,11.8785333333,37.7497,32.5078,43.4394666667,12.2912666667,10.4132291667,12.8532,34.6340666667,10.4492666667
629.60,11.9026,37.7708666667,32.5694666667,43.5029333333,12.3477333333,10.4400083333,12.8915333333,34.6754,10.4873333333
629.94,11.858,37.7351,32.5414666667,43.4699333333,12.307,10.4041583333,12.8412666667,34.6460666667,10.4842333333
630.27,11.8568666667,37.7200333333,32.5434,43.4608,12.3013333333,10.38775,12.835,34.6258,10.4843666667
630.60,11.855,37.6929,32.4926666667,43.4273333333,12.3213333333,10.3889791667,12.8349333333,34.618,10.4833666667
630.93,11.8429333333,37.5942333334,32.4579333333,43.36,12.2902,10.3706875,12.8,34.562,10.4617666667
631.26,11.8266666667,37.551,32.422,43.3331333333,12.2601333333,10.3354541667,12.7754,34.5343333333,10.4332
631.60,11.8428666667,37.5564666667,32.4051333333,43.2973333333,12.2292666667,10.334075,12.7457333333,34.4704666667,10.4102333333
631.93,11.8808,37.6301,32.4498,43.3358,12.2524666667,10.3655708333,12.7602,34.5284,10.4554
632.26,11.8423333334,37.6033333333,32.414,43.3066,12.2488666667,10.3414291667,12.7593333333,34.4671333333,10.4511
632.59,11.8555333334,37.67,32.4752,43.3668,12.2565333333,10.3372208333,12.7551333333,34.4800666667,10.4558666667
632.92,11.8406666667,37.6614333333,32.4801333333,43.4312666667,12.2478666667,10.3382333333,12.7838,34.5198,10.4519
633.26,11.8782666667,37.6773,32.5380666667,43.438,12.2476,10.3418458333,12.8071333333,34.5654666667,10.4734333333
633.59,11.9011333333,37.7455333333,32.5745333333,43.5315333333,12.2662666666,10.3684708333,12.8310666667,34.6251333333,10.4608666667
633.92,11.9613333333,37.8103333333,32.6432,43.6166,12.3214,10.4353333333,12.8870666667,34.6586,10.4952333333
634.25,11.9158666667,37.7826,32.6246,43.5915333333,12.2930666667,10.3941583333,12.8509333333,34.6130666667,10.4633333333
634.58,11.8989333333,37.8149666667,32.6471333333,43.6368666667,12.2954,10.38175,12.8504666667,34.6388,10.4511333333
634.91,11.9105333333,37.7757666667,32.6613333333,43.5976666667,12.3121333333,10.3881875,12.8523333333,34.6283333333,10.4843666667
635.25,11.9534,37.8315666667,32.7122,43.6622,12.3709333334,10.4069333333,12.9194666667,34.6949333333,10.5520666667
635.58,11.9364666667,37.7466333333,32.6444666667,43.6226,12.3531333333,10.4097166667,12.9154,34.6274666667,10.5487666667
635.91,12.0718,37.8402333333,32.7964666667,43.7100666667,12.4434666667,10.5394458333,13.0381333334,34.7359333334,10.6656333334
636.24,12.0901333333,37.8458,32.7678,43.7305333333,12.4386666667,10.5627,13.0292,34.7336,10.6653
636.57,12.1624666667,37.8887666667,32.7904666667,43.7277333333,12.4861333333,10.5990791667,13.0444,34.7544666667,10.7218
636.90,12.1420666667,37.9222,32.7366666666,43.7594,12.4794666667,10.6080166667,13.033,34.752,10.7162
637.23,12.1539333333,37.9236333333,32.7292666667,43.736,12.4908666667,10.6102083333,13.0154,34.7228,10.7312666667
637.56,12.1476666667,37.9325666667,32.7086,43.7499333333,12.4967333333,10.6063708333,12.9876,34.7737333333,10.7407666667
637.90,12.2335333333,38.0308333333,32.7844666667,43.8386,12.5578666667,10.66695,13.0704666667,34.8652,10.7973
638.23,12.3358,38.1564,32.8787333333,43.9658,12.6204,10.7472333333,13.1254666667,34.9246666667,10.8771666667
638.56,12.3565333333,38.1792666667,32.9173333333,43.9798666667,12.6222,10.8112916667,13.1200666667,34.9126666666,10.8251333333
638.89,12.3351333333,38.1878333333,32.9787333333,43.9812666667,12.6120666666,10.8302916667,13.097,34.908,10.8167333333
639.22,12.354,38.2526333333,33.054,44.0482666667,12.6014666667,10.8118,13.0582,34.965,10.7955666667
639.55,12.2439333333,38.1483,32.9433333333,44.0000666667,12.4987333333,10.6832916667,12.9397333333,34.8758,10.6575
639.88,12.2308666667,38.1767,32.9844,44.0298,12.4800666667,10.6662291667,12.9691333333,34.9254666667,10.6618666667
640.21,12.0984,38.0463,32.9118666667,43.9480666667,12.3442666667,10.5496208333,12.8636,34.8077333333,10.5201333333
640.54,12.0460666667,38.0339333333,32.9327333333,43.945,12.2841333333,10.4868541667,12.8196666667,34.7924666667,10.4743666667
640.87,12.0937333333,38.049,32.9815333333,44.0062,12.3306666667,10.5075916667,12.8956,34.864,10.5228333333
641.20,12.0386,38.0712,32.9940666667,44.035,12.2979333333,10.4500916667,12.8865333333,34.8445333333,10.5055
641.53,12.0791333333,38.1312,33.0992,44.1217333333,12.3276,10.4636666667,12.8910666667,34.8936,10.5166666667
641.87,12.0804666667,38.1053,33.0984666667,44.0950666667,12.343,10.4529208333,12.9134666667,34.9281333333,10.5278333333
642.20,12.1677333333,38.2478,33.1652,44.2556666667,12.4455333333,10.4934333333,13.0112666667,35.0484,10.6605666667
642.53,12.2024,38.3334666667,33.2136666667,44.405,12.4942666667,10.5248125,13.0400666667,35.1588,10.6553333333
642.86,12.2960666667,38.4676666667,33.3329333333,44.5129333333,12.6010666667,10.6376041667,13.1906,35.2434666667,10.7627333333
643.19,12.3882,38.6306,33.449,44.6752666667,12.7126666666,10.73255,13.3276666666,35.3892,10.9174
643.52,12.4049333333,38.6548666667,33.4814666667,44.6961333333,12.7500666667,10.7393708333,13.3352666667,35.4290666666,10.9312666667
643.85,12.4742,38.7828666667,33.5996666667,44.8470666667,12.8272,10.8178083333,13.4095333333,35.5255333333,11.0160333333
644.18,12.5549333333,38.8430333333,33.6922666667,44.9494666667,12.8990666667,10.879125,13.4867333333,35.5891333333,11.0839333333
644.51,12.524,38.8163333333,33.6500666667,44.9126666667,12.8677333333,10.8675958333,13.475,35.5674666667,11.0702333333
644.84,12.6164666667,38.8767666667,33.7259333333,44.9636666667,12.9136,10.94775,13.5356666666,35.6498666667,11.1330333333
645.17,12.5036,38.7542333333,33.5190666667,44.7505333333,12.8336,10.8634541667,13.4360666667,35.4527333333,11.0331666667
645.50,12.4447333333,38.6385,33.4232666667,44.6483333333,12.8134,10.8376583333,13.4080666667,35.3358666667,10.9796333333
645.83,12.3932666667,38.5520666667,33.3836666667,44.6040666667,12.7876666667,10.8238208333,13.3660666667,35.2804,10.9358666667
646.16,12.3992,38.5075,33.3376,44.5568,12.7586,10.8412375,13.3767333333,35.252,10.9637333333
646.49,12.2662666667,38.3236666667,33.151,44.3701333333,12.6372,10.7078083333,13.2513333333,35.0708,10.8588
646.82,12.2871333333,38.3484666667,33.1741333333,44.4276666667,12.6632666666,10.7351083333,13.2355333333,35.0872666667,10.8792666667
647.15,12.3608,38.4098,33.2006,44.4864666667,12.7331333333,10.8421791667,13.2937333333,35.1445333333,10.9694666667
647.48,12.432,38.4812666667,33.3212666667,44.5592,12.7960666666,10.9245,13.3645333333,35.2458,11.0363666667
647.81,12.4226666667,38.4641666667,33.2563333333,44.4961333333,12.7768,10.9225625,13.3248666667,35.1779333333,11.0313333333
648.14,12.4073333333,38.4710333333,33.291,44.5276,12.7283333333,10.8934833333,13.2636666667,35.1393333333,11.0252333333
648.47,12.2817333333,38.3566333333,33.2001333333,44.4063333334,12.6271333334,10.8086833333,13.1543333333,35.0168,10.9414
648.80,12.3380666667,38.4232,33.3106,44.5892666667,12.6476,10.8596875,13.1968666667,35.1513333334,11.0305666667
649.13,12.3342666667,38.4403666667,33.3371333333,44.5948,12.5966,10.8322541667,13.168,35.1477333333,11.0383333333
649.46,12.282,38.4754666667,33.3580666667,44.5709333333,12.5202,10.7526708333,13.1214,35.1702666667,11.0033666667
649.79,12.1866666667,38.3777333333,33.3013333333,44.4704666667,12.4093333333,10.6315458333,13.001,35.0591333333,10.9051666667
650.11,12.2063333333,38.3923333333,33.3381333333,44.4999333333,12.4193333333,10.6462083333,13.0089333333,35.0750666667,10.9347
650.44,12.1217333333,38.2953333333,33.1924666667,44.3652,12.3349333333,10.5309916667,12.9141333333,34.9366666667,10.8366333333
650.77,11.9923333333,38.2080666667,33.1001333333,44.2918,12.2196666667,10.3809291667,12.7956666667,34.8236666667,10.7111666667
651.10,11.9495333333,38.1479666667,33.0199333333,44.2502666667,12.1759333333,10.2977916667,12.7360666667,34.7211333333,10.6556
651.43,11.9402666667,38.1231,33.0467333334,44.2390666667,12.1766666667,10.2835541667,12.7329333333,34.7015333333,10.6502666667
651.76,11.962,38.2097333333,33.0972,44.3010666667,12.2242666667,10.2866708333,12.7818,34.7546666667,10.6628
652.09,12.0519333333,38.3143666667,33.1382,44.3606,12.3260666667,10.37815,12.8634,34.8172,10.7135333333
652.42,12.117,38.3949333333,33.199,44.4397333333,12.3894666667,10.425025,12.9352,34.8999333333,10.7841333333
652.75,12.1336666667,38.4818333333,33.2755333333,44.5369333333,12.4365333333,10.4712083333,12.9708666667,34.9786,10.8171
653.08,12.2182,38.5353,33.3275333333,44.5874666667,12.5602666667,10.5540625,13.0642,34.9994666667,10.9266
653.41,12.3238666667,38.6362666667,33.4183333333,44.7134,12.6820666667,10.6663,13.2038,35.0948666667,11.0483333333
653.74,12.3569333333,38.6414,33.4772,44.7482,12.761,10.704875,13.2334,35.113,11.0948666667
654.06,12.387,38.6807666667,33.608,44.8021333333,12.8282666667,10.7745875,13.309,35.2061333334,11.1695666667
654.39,12.4576,38.6698666667,33.6531333333,44.808,12.8942666667,10.82245,13.3774,35.2065333333,11.2201333333
654.72,12.4878666667,38.7463666667,33.6351333333,44.8472666667,12.9114,10.8444166667,13.3839333333,35.2829333333,11.2423
655.05,12.5346666667,38.8638333333,33.7036,44.9982,12.9714666667,10.8807541667,13.4495333333,35.4340666667,11.2998
655.38,12.4994,38.7432,33.5971333333,44.9077333333,12.9301333333,10.8865666667,13.3981333333,35.3484,11.2586
655.71,12.4353333333,38.6410333333,33.5543333333,44.8592,12.8008666667,10.7780708333,13.3028666666,35.251,11.1854333333
656.04,12.4367333333,38.6117666667,33.5590666667,44.8470666666,12.816,10.7893791667,13.3127333333,35.213,11.1933666667
656.37,12.4959333333,38.6546,33.6356,44.9386666667,12.8547333333,10.8247583333,13.3393333333,35.3094,11.2435
656.69,12.5010666667,38.6741,33.6316666667,44.9739333333,12.8008,10.8364833333,13.3043333333,35.3490666667,11.2073666667
657.02,12.4781333333,38.6398,33.5565333333,44.9126,12.7823333333,10.7993125,13.27,35.2822,11.1820666667
657.35,12.5279333333,38.6891,33.5721333333,44.9400666667,12.7708,10.8388041667,13.2988,35.3434,11.1889333333
657.68,12.6373333333,38.8566,33.6840666667,45.0892,12.8477333334,10.949575,13.4061333333,35.4956,11.2631
658.01,12.6624666667,38.8570666667,33.7506666667,45.1082666667,12.8696,10.9839583333,13.4188666667,35.5306,11.2689333333
658.34,12.6659333333,38.8053333333,33.7650666667,45.0944666667,12.8806666667,11.0068958333,13.4636,35.521,11.2849666667
658.66,12.6734666667,38.7521333334,33.7101333333,45.0241333333,12.8648666666,11.0199708333,13.4474666667,35.4401333333,11.2803333333
658.99,12.7168666667,38.7633333333,33.7841333333,44.9971333333,12.9017333333,11.0495041667,13.4634666667,35.4842,11.3216333333
659.32,12.7972,38.8125666667,33.8744,45.0590666667,13.0165333333,11.1286416667,13.5702666667,35.5709333333,11.3990333333
659.65,12.8206,38.8241333333,33.8818666667,45.0596,13.0285333333,11.1339083333,13.5914,35.575,11.4102
659.98,12.7802,38.8598,33.8632666667,45.0407333333,13.023,11.1002625,13.5830666667,35.5636,11.3961333333
660.31,12.7694666667,38.7589,33.7947333333,44.9498666667,13.0305333333,11.0843333333,13.5864666666,35.4712666667,11.3855666667
660.63,12.7688666667,38.8221666667,33.8738666667,45.0112666667,13.0903333333,11.1244666667,13.6392,35.5217333333,11.4098666667
660.96,12.7461333333,38.8324666667,33.8759333333,45.0622666667,13.0714666667,11.0709125,13.6386666667,35.5286666667,11.4060333333
661.29,12.7642666667,38.7567,33.8265333334,45.0078666667,13.0772666667,11.0559541667,13.6156,35.4520666667,11.4370666667
661.62,12.7849333333,38.7912333333,33.8056666667,44.9812,13.1014666667,11.0938416667,13.6284,35.4636666667,11.4890666666
661.94,12.8311333333,38.8474333333,33.859,45.0274,13.1483333333,11.1319208333,13.6588666667,35.4889333333,11.5811666667
662.27,12.8396666667,38.8768,33.9072666667,45.0823333333,13.1613333333,11.1138666667,13.6407333333,35.5106,11.599
662.60,12.8309333333,38.8794333333,33.8330666667,45.0596666667,13.1548,11.1010333333,13.6627333333,35.4760666667,11.5769
662.93,12.821,38.8951333333,33.7695333333,45.0521333333,13.1462666667,11.0950583333,13.6424,35.4452,11.6062
663.26,12.7783333333,38.8081666667,33.6762666667,45.0075333333,13.0900666667,11.0689583333,13.5662,35.4248,11.5709666667
663.58,12.871,38.8051333333,33.6986666667,45.0892666667,13.1460666667,11.1472125,13.6158,35.4559333333,11.6076333333
663.91,12.8354666667,38.786,33.6902666667,45.0778666667,13.0856,11.1011916667,13.5608,35.4812666667,11.5840333333
664.24,12.8328,38.7999333333,33.675,45.0983333333,13.0294666667,11.0637166667,13.5130666666,35.4760666667,11.5710666666
664.57,12.8105333333,38.7146666667,33.5788666667,45.0374666667,13.0439333333,11.0835041667,13.4652666667,35.4159333333,11.5608333333
664.89,12.7554,38.6704666667,33.5532666667,45.0027333333,12.9754,11.0452583333,13.424,35.3522,11.4887666667
665.22,12.7624,38.6795,33.5684666667,45.1513333333,12.9766,11.0587416667,13.4325333333,35.4126666667,11.5401666667
665.55,12.792,38.6757666667,33.5990666667,45.2079333333,13.0045333333,11.0813083333,13.4444666667,35.453,11.5382
665.87,12.8811333333,38.7034666667,33.7008666667,45.2549333333,13.1036666667,11.1934333333,13.5561333334,35.5416,11.5859
666.20,12.9327333333,38.7979666667,33.7938,45.3946,13.1449333333,11.2619833333,13.5622666667,35.5646,11.6736333333
666.53,12.9697333333,38.8322,33.8476,45.4256666667,13.1745333333,11.3057666667,13.5954666667,35.5760666667,11.6775
666.86,13.0097333333,38.9140666667,33.9788666667,45.4718,13.2409333333,11.3420458333,13.7016,35.6472,11.7363666667
667.18,12.9669333333,38.8940666667,33.9818666667,45.3981333333,13.1962666667,11.2876916667,13.6510666667,35.581,11.7041
667.51,13.0184666667,39.0176333333,34.1052,45.5948,13.2889333333,11.3782583333,13.7203333333,35.6793333333,11.7614666667
667.84,13.0734666667,38.9965333333,34.1254666667,45.5596,13.2997333333,11.407375,13.7664666667,35.6818666667,11.8059666667
668.16,13.0798,38.9596,34.1440666666,45.5002,13.2628666667,11.3906916667,13.7528666666,35.6549333333,11.7765666667
668.49,12.9812666667,38.8981333333,34.0848,45.4671333334,13.2082,11.3121833333,13.6532666667,35.6462,11.7307666667
668.82,12.986,38.8453666667,34.0558,45.3422,13.2082,11.3037291667,13.6400666667,35.5692666667,11.6483666667
669.14,12.9392666667,38.8094333333,33.9522,45.3050666667,13.1690666667,11.2814,13.6433333333,35.5015333333,11.6106
669.47,12.9177333333,38.796,33.9012,45.3113333333,13.1537333333,11.2612625,13.6532666667,35.4894,11.6490666667
