wavelength,Back_TanChim,Belly_TanChim,Breast_TanChim,Crissum_TanChim,Crown_TanChim,DorTail_TanChim,Patch10_TanChim,Patch11_TanChim,Rump_TanChim,Throat_TanChim,WingTip_TanChim
249.04,5.53768333333,3.31053333333,26.3452,3.91156140351,1.30326666667,5.346,20.2341333333,28.4870666667,3.52553333333,22.9943333333,6.2858
249.42,6.01614999999,3.69636666667,26.6484666667,4.45426315789,1.5472,5.60106666667,20.4962666667,28.9107333333,4.04313333333,23.3862,6.73613333333
249.79,5.97305833334,3.68356666667,26.9892,4.32352280702,1.23506666667,5.44766666667,20.7041333333,29.3648,3.8586,23.6578666667,6.4034
250.17,5.66708333333,3.48156666667,27.1114,3.89456842105,0.872400000001,5.21393333333,20.5464666667,29.5001333333,3.43073333333,23.7188,5.95946666667
250.54,6.43325833334,4.2537,27.927,4.5909122807,1.63833333333,5.96893333333,21.3774666667,30.2363333333,4.1322,24.4924666666,6.71613333333
250.92,6.48455833333,4.18236666667,28.2394666667,4.64211578947,1.71246666667,6.10386666667,21.7942,30.4041333333,4.03086666667,24.8291333333,6.989
251.29,6.99808333333,4.72373333333,28.7682666667,5.20629122807,2.44353333333,7.04333333333,22.2404,30.8351333333,4.71373333333,25.2736666667,7.6332
251.66,7.98645000001,5.92646666667,29.3723333333,6.14088421053,3.45086666667,7.83693333333,23.2308,31.6128,5.7366,26.0115333333,8.54206666667
252.04,7.79706666667,5.64323333333,28.8044666667,5.72569122807,3.10533333333,7.62393333333,23.2016666667,31.4336,5.42553333334,25.4964666667,8.2322
252.41,8.12315000001,5.88513333333,28.9700666666,5.81552631578,3.48853333333,7.914,23.9906666667,31.972,5.6108,25.7248,8.47813333333
252.79,8.30630833334,6.23713333333,29.0592666667,6.10111929825,3.7312,8.28986666667,24.4690666667,32.4478,5.9184,26.0499333333,8.71673333333
253.16,8.02050833333,5.80053333333,28.8318,5.83243157895,3.51233333333,7.9764,24.5924,32.4941333333,5.7578,25.9717333333,8.8318
253.54,7.40812500001,5.37966666667,28.9976666667,4.75307017544,3.07106666667,7.23566666667,24.7446,32.643,5.12026666667,25.9100666667,8.15239999999
253.91,8.39932499999,6.1778,29.8389333333,5.53510877193,4.1444,8.01666666666,25.6,33.5277333333,6.06653333333,26.9444666667,8.80566666667
254.28,8.86949999999,6.69463333333,29.9832,5.90865964912,4.7876,8.51226666667,25.5481333333,33.6241333333,6.82886666667,27.0078,9.38480000001
254.66,8.62998333333,6.25256666667,29.9794666667,5.61645614036,4.464,8.2232,25.6153333333,33.6622666667,6.32,26.8252666667,8.98093333333
255.03,9.05873333333,6.66046666667,30.9281333333,6.0208491228,4.73633333333,8.42419999999,26.2411333333,34.4188666667,6.79,27.3388666667,9.17046666666
255.41,9.5312,7.17466666667,32.1076,5.93801403509,5.10653333333,8.4824,27.2304,35.3588666667,6.60766666667,28.135,9.73446666667
255.78,8.71833333333,6.25863333333,32.044,4.72046666667,4.1702,7.5584,27.0576,35.0823333333,5.77506666666,27.7778,9.10853333334
256.15,8.88592499999,6.31536666667,32.9477333333,4.80136140351,4.077,7.4862,27.3828666667,35.3098666667,5.9642,28.1749333333,9.33193333333
256.53,7.70223333333,4.7152,31.6217333333,3.51196491228,2.5442,5.66106666667,25.5611333333,33.4798666667,4.4222,26.7066666667,7.67899999999
256.90,7.60931666667,4.7124,31.7947333333,3.29543508772,2.439,5.49706666667,25.4283333333,33.1957333333,3.9338,26.229,7.31086666666
257.28,8.19843333334,5.34713333333,31.9394666667,3.98427719298,2.84506666667,5.8612,25.7698666667,33.1733333333,4.06173333333,26.7808666667,7.62080000001
257.65,8.43372499999,5.6028,32.095,4.6704,3.06793333333,6.3938,26.0248,33.0957333334,4.2254,27.3490666667,8.02626666667
258.02,6.90340833334,4.12576666667,30.5165333333,3.48801403509,1.59826666667,5.276,25.0551333333,31.5055333333,2.82566666667,26.1544,6.86086666667
258.40,6.54471666668,3.7665,29.8126666667,3.3098,1.16466666667,5.12013333333,24.8743333333,30.9963333333,2.18566666667,26.1032,6.47013333333
258.77,6.411675,3.5687,29.2710666667,3.29715438597,1.03246666666,5.0718,24.5262,30.6272666667,2.21253333333,25.9837333333,6.30373333333
259.15,6.50826666667,3.71003333333,28.9962,3.46994385965,1.04293333333,5.247,24.4936666667,30.5606666667,2.32933333333,26.122,6.41753333333
259.52,6.29572499999,3.628,28.8252,3.63657192983,0.969133333331,5.2064,24.2904666667,30.5588,2.35493333333,26.2206,6.20473333333
259.89,6.25422499999,3.6788,28.7762,3.87801403508,1.138,5.22546666667,24.3285333333,30.5602666667,2.38553333333,26.3038,6.12733333334
260.27,6.35447500001,3.89553333333,28.9368,4.11255789474,1.42566666667,5.50413333333,24.5234,30.7594666667,2.53566666667,26.5806,6.23846666667
260.64,6.54085000001,4.30576666667,29.2793333333,4.48000350877,1.76206666667,5.8606,24.8178,31.2126666667,2.87286666667,26.9712666667,6.65733333334
261.01,6.56400833334,4.4197,29.2556,4.56848421053,1.73546666667,5.81993333333,24.7894666667,31.2863333333,3.024,27.1878666667,6.74346666667
261.39,6.491775,4.39673333333,29.2920666667,4.43073684211,1.609,5.85753333333,24.7424,31.4538666667,2.97113333333,27.1818666667,6.60073333333
261.76,6.131975,3.9555,28.9656666667,4.09785263158,1.21726666667,5.47093333333,24.4356,31.2307333333,2.7792,26.8462,6.11613333333
262.13,6.56091666667,4.40753333333,29.4209333333,4.45754385965,1.72826666667,5.85226666667,24.7879333333,31.7347333333,3.2608,27.1986666667,6.50106666667
262.51,7.12519166665,4.88016666667,30.1460666667,5.02116491228,2.21953333333,6.46266666667,25.3819333333,32.4702666667,4.05293333333,27.7060666667,7.0306
262.88,7.10585,5.08846666667,30.4408,5.01575087719,2.21406666667,6.56673333333,25.4640666667,32.7608666667,4.16186666667,27.8750666667,6.94233333333
263.25,6.67916666666,4.80183333333,30.5914666667,4.49831578947,2.09006666667,6.03833333333,25.3496,32.7722,3.9652,27.7116666667,6.55913333333
263.63,6.26445833333,4.43343333333,30.3140666667,3.88460350877,1.697,5.63806666667,25.1168,32.404,3.7318,27.2103333333,6.2554
264.00,7.01048333334,5.20076666667,30.9974666667,4.44287017544,2.3516,6.37273333333,25.6595333333,32.961,4.57373333333,27.8229333333,7.04293333333
264.37,7.27818333332,5.50523333333,31.0021333333,4.64025964912,2.65373333333,6.57,25.7228,33.0550666667,5.0494,27.7638,7.36433333333
264.75,7.56829166666,5.6505,31.0365333333,4.69761754386,2.6552,6.65446666667,25.8847333333,32.8975333333,4.99686666667,27.8761333333,7.36306666667
265.12,7.40234166667,5.10946666667,30.9367333333,4.35885614035,2.2912,6.52886666667,25.8110666667,32.6114666667,4.69166666667,27.5789333333,7.24266666667
265.49,7.58954999999,5.11276666667,31.1507333333,4.57744210526,2.65706666667,6.55193333333,25.8679333333,32.4990666667,4.7252,27.7263333333,7.75793333333
265.87,8.372425,5.87776666667,31.6676,5.39665964912,3.51493333333,7.38106666667,26.4528,32.8978,5.28746666667,28.3858666667,8.78313333333
266.24,8.37755833333,5.96583333333,31.5452,5.65750175439,3.49886666667,7.46506666667,26.3834,32.8328,5.13233333333,28.4731333333,8.9074
266.61,7.7582,5.60173333333,31.2499333333,5.23433684211,2.9264,6.73106666667,25.9924666667,32.3793333333,4.4146,28.2732666667,8.32353333333
266.98,7.93885833334,5.8136,31.5062,5.54451578947,3.12346666667,6.74613333333,26.2748,32.484,4.524,28.3514666667,8.50373333333
267.36,8.38066666666,6.2135,31.7792,6.04974385965,3.4206,7.2642,26.586,32.7158,4.78673333333,28.7142666667,8.93926666665
267.73,8.70774166666,6.45896666667,31.9292,6.24945964912,3.59693333333,7.43266666667,26.7385333333,32.9438,4.92566666667,29.0395333333,8.91839999999
268.10,8.64529166667,6.15996666667,31.78,5.9085122807,3.31886666667,7.19746666667,26.5316,32.7384,4.5506,28.6574,8.56726666667
268.48,8.46635833333,5.68626666667,31.6437333333,5.60756842105,2.97133333333,6.80693333333,26.402,32.5425333333,4.1512,28.4266,8.22260000001
268.85,8.09106666668,5.16583333333,31.2437333333,5.08531578947,2.5474,6.3384,26.0228666667,32.1116666667,3.92673333333,28.0334666667,7.85673333333
269.22,8.37917499999,5.31493333333,31.3655333333,5.33595438597,2.88306666667,6.5208,26.0892666667,32.1818666667,4.17446666667,28.1532666666,7.90493333334
269.59,8.49288333333,5.40173333333,31.6743333333,5.51529473684,2.93,6.7552,26.3856,32.542,4.3444,28.3958,7.88273333333
269.97,8.27698333334,5.37873333333,31.5236,5.37388421053,2.81153333333,6.66966666667,26.1805333333,32.6117333333,4.16513333333,28.2200666667,7.6534
270.34,8.06151666668,5.1032,31.5944666667,5.00712982456,2.6054,6.428,25.9476,32.4668666667,4.0052,28.0164,7.3358
270.71,7.982075,4.8558,31.4480666667,4.78091929825,2.5278,6.34386666667,25.6868666667,32.2879333333,3.95613333333,27.7292,7.3122
271.09,7.95261666667,4.71523333333,31.3625333333,4.78393684211,2.63413333333,6.3848,25.5307333333,32.2886,4.0796,27.7032666667,7.33573333333
271.46,7.39791666667,4.14723333333,30.8326,4.33489824561,2.21686666666,5.96513333333,25.1002666667,31.8474,3.74286666667,27.2262666667,6.70686666667
271.83,7.132875,3.91146666667,30.6865333333,4.23153333333,2.1274,5.80546666667,24.9282666667,31.8010666667,3.53693333333,27.0086666667,6.61173333334
272.20,6.65869999999,3.65423333333,30.3082666667,3.98386666667,1.87053333333,5.423,24.5742,31.7049333333,3.37673333333,26.7942666667,6.31486666667
272.58,6.92987499999,3.97186666667,30.6158666667,4.28314736842,2.1442,5.719,24.8416,32.1996,3.65253333333,27.2851333333,6.69446666667
272.95,7.01930833333,4.23406666667,30.9944,4.53812982456,2.35886666667,5.787,25.1324,32.6460666667,3.84813333333,27.4412666667,6.81146666667
273.32,6.80955833334,4.1166,30.7483333333,4.37869122807,2.1398,5.55306666667,24.9048,32.5877333333,3.53606666667,27.2498,6.62666666667
273.69,6.29728333333,3.85586666667,30.4136,3.97925263158,1.80113333333,5.10166666667,24.5638,32.2984,3.2116,26.8238,6.19973333333
274.06,6.17828333333,3.71303333333,30.2504666667,3.82122807017,1.64226666667,4.96766666667,24.4770666667,32.125,3.19386666666,26.4652666667,5.98506666667
274.44,6.05769166667,3.7093,30.0394666667,3.71596140351,1.47213333333,4.7188,24.3035333333,32.166,3.118,26.3301333333,5.83073333333
274.81,6.21253333333,3.94066666667,29.9786666667,3.89556842105,1.7362,4.88506666667,24.3444666667,32.3380666667,3.4216,26.375,5.98713333333
275.18,6.32463333333,4.24353333333,30.015,3.84582456141,1.9138,5.10606666667,24.5447333333,32.4107333333,3.603,26.4777333333,6.22866666667
275.55,6.75686666665,4.75083333333,30.4562,4.22603508772,2.25126666667,5.48213333333,24.7354,32.7915333333,3.90173333333,26.675,6.66386666667
275.93,7.12118333333,4.95856666667,30.6684,4.44937543859,2.35926666667,5.824,24.8842,32.9048666667,4.2646,26.8723333333,6.93506666667
276.30,7.26435833333,4.90263333333,30.7779333333,4.48307017544,2.23586666666,5.86373333334,24.97,32.9788,4.25213333333,26.8600666666,6.9128
276.67,7.07330833334,4.6711,30.2870666667,4.29648070175,1.934,5.67166666667,24.5474,32.5415333333,4.02953333333,26.3282,6.55466666667
277.04,6.99169166667,4.3396,30.0985333333,4.06359649123,1.57426666667,5.6708,24.1443333333,32.4150666667,3.8402,26.1597333333,6.34773333333
277.41,6.86302500001,4.30023333334,30.3560666667,3.99716140351,1.3002,5.662,24.2656,32.6276666667,3.8824,26.1932,6.4856
277.79,7.04129999999,4.3318,30.4084,4.19705964912,1.35433333333,5.75673333333,24.1803333333,32.6666,4.027,26.2462666667,6.5886
278.16,6.89539999999,4.185,30.3253333333,4.13717192983,1.24453333333,5.602,24.0186666667,32.6015333333,3.73073333333,26.3097333333,6.4958
278.53,7.34825833333,4.59526666667,30.7802,4.7646491228,1.84106666667,6.12,24.4356,32.9284,4.24933333333,26.7199333333,7.0864
278.90,7.61396666667,4.7647,31.1013333333,5.04738947369,1.91353333333,6.19186666666,24.8532666667,33.3156666667,4.43466666667,27.0146666667,7.2064
279.27,7.28849999999,4.24183333333,30.8333333333,4.79987368421,1.3192,5.54473333333,24.4964666666,33.1773333333,4.04593333333,26.7284666667,6.66366666667
279.64,6.80498333333,3.73783333333,30.482,4.39761052631,0.876266666667,4.98093333333,24.3763333333,33.0471333333,3.60493333333,26.4649333333,6.1816
280.02,6.45127500001,3.53206666667,30.3712666667,4.03969122807,0.626600000001,4.7056,24.2762,33.1595333333,3.1708,26.2692,6.02266666667
280.39,6.67988333334,3.9431,30.5956,4.30243859649,1.05566666667,5.02393333333,24.5864666667,33.4208666667,3.35033333333,26.4070666667,6.3872
280.76,6.12051666666,3.54453333333,30.3236666667,3.75383157895,0.639133333333,4.43793333333,24.2323333334,33.0165333333,2.74566666667,26.0163333333,5.7274
281.13,6.0285,3.65856666667,29.8983333333,3.64708070175,0.7738,4.4392,24.2678,32.7121333334,2.63713333334,25.7885333333,5.684
281.50,6.199975,3.85266666667,29.6926,3.7577122807,1.1086,4.70546666667,24.2714666667,32.5193333333,2.8036,25.8655333333,5.77
281.87,6.23741666666,3.88933333333,29.4376666667,3.79450526316,1.2474,4.6862,24.252,32.2464666667,2.82126666667,25.8358666667,5.896
282.25,6.26414999999,3.81193333333,29.3964666667,3.64996491228,1.16053333333,4.5122,24.2478666667,32.1826,2.83253333333,25.6310666667,5.87586666667
282.62,6.01516666666,3.53963333333,29.1953333333,3.25317894737,0.798666666667,4.29,24.1742,32.0882666667,2.53346666667,25.3589333333,5.5642
282.99,5.65704166666,3.1471,28.6109333333,2.89402807017,0.601933333333,3.94713333333,23.8252666667,31.6468666667,2.1154,24.9216666667,5.13913333333
283.36,5.68863333334,3.12156666667,28.6999333333,3.03139649123,0.726333333334,4.13486666667,23.9366666667,31.851,2.06506666667,24.9795333333,5.2688
283.73,5.82345833333,3.2509,28.4574666667,3.10574035088,0.824066666668,4.30013333333,23.819,31.7446666667,2.16433333333,24.9527333333,5.3022
284.10,5.77472499999,3.22776666667,28.4596666667,3.10664210526,0.692933333333,4.14246666667,23.8184,31.7171333333,2.1746,25.1273333333,5.15953333333
284.47,5.60939999999,3.10993333333,28.3811333334,3.00587368421,0.496666666666,4.09593333333,23.832,31.8016,2.15706666667,25.3678666667,5.04366666667
284.85,6.11674166667,3.57326666666,28.7872,3.52577894737,1.03426666667,4.64873333334,24.4677333333,32.4337333333,2.76906666667,25.8734666667,5.6164
285.22,6.22176666667,3.51756666667,28.8883333334,3.57784210526,0.991266666667,4.65466666667,24.5842,32.5281333334,2.7722,25.9909333333,5.63626666667
285.59,6.23419166668,3.5367,28.876,3.62377543859,0.985133333333,4.56133333333,24.7794666667,32.699,2.69133333333,26.0014666667,5.61213333333
285.96,6.61969166667,3.9159,29.3268,3.89493333333,1.32733333333,4.929,25.263,33.3104666666,3.03626666667,26.4165333333,5.86453333333
286.33,7.0151,4.2753,29.7815333333,4.25606315789,1.73033333333,5.3484,25.7492666667,33.9544666667,3.4132,26.9991333333,6.2374
286.70,7.18504166667,4.44293333333,29.9811333333,4.41481052631,1.9056,5.44486666667,26.0132,34.2096,3.59593333333,27.2690666667,6.40413333333
287.07,7.38828333333,4.739,30.3324666667,4.62105964912,2.0648,5.68553333333,26.3521333333,34.7504666667,3.80226666667,27.5968,6.68926666667
287.44,7.418425,4.77183333333,30.3723333333,4.43491929825,1.93786666667,5.60133333333,26.5255333333,35.0400666667,3.75333333333,27.7548,6.5502
287.82,7.47608333333,4.7665,30.7761333333,4.40258245614,1.96606666667,5.59213333333,26.9198666667,35.5658666667,3.79226666667,28.0274,6.686
288.19,7.62079999999,4.80643333333,30.9461333333,4.49746666667,2.13866666666,5.74486666667,27.2509333333,35.9824,3.86806666667,28.1358666667,6.75213333334
288.56,7.65649166666,4.6142,31.0574,4.35902456141,2.0388,5.54146666667,27.4415333333,36.2566666667,3.76093333333,28.0852666667,6.5864
288.93,7.44802500001,4.36663333333,31.1554,4.05181052631,1.65973333333,5.17573333333,27.3614666667,36.4047333333,3.4048,28.114,6.27173333333
289.30,7.57101666667,4.4301,31.5670666667,4.10289824561,1.76426666667,5.22253333333,27.712,37.144,3.4018,28.4533333334,6.31633333333
289.67,7.31968333335,4.0427,31.5448666667,3.66957192983,1.38046666667,4.77073333333,27.6166,37.3264666666,2.95986666667,28.3881333333,5.8122
290.04,7.04195833333,3.78633333333,31.4708,3.38003508772,1.0138,4.47433333333,27.6336666667,37.4900666666,2.5872,28.3704666667,5.53086666667
290.41,6.81993333333,3.5932,31.3706,3.16622456141,0.8194,4.223,27.7632,37.5767333333,2.4356,28.3236,5.27253333333
290.78,6.67458333333,3.3323,31.2896,2.99107719298,0.6526,4.1162,27.8322666667,37.8413333333,2.16293333333,28.4496,5.0928
291.15,6.86449166667,3.40873333333,31.6454,3.02410175439,0.709400000001,4.19686666667,28.2015333333,38.2729333333,2.2878,28.9896666666,5.21686666666
291.52,6.85219999999,3.3654,31.8113333333,3.11924912281,0.767133333333,4.15753333333,28.3836666667,38.424,2.3182,29.0762666667,5.238
291.89,6.93020833333,3.33556666667,31.9846,3.14651929825,0.823866666667,4.12173333333,28.6784,38.6260666667,2.22506666667,29.3098666667,5.18213333333
292.26,6.89390000001,3.33116666667,32.0575333333,3.05161754386,0.856200000001,4.06026666667,28.9744,38.8683333333,2.20586666667,29.502,5.1114
292.64,6.75550833333,3.23,32.0460666667,2.85003157895,0.789933333335,3.8684,29.1098666667,39.0917333333,2.04513333334,29.6652666667,5.0176
293.01,6.66337500001,3.0607,32.1295333333,2.70967719298,0.737066666667,3.76206666667,29.4602666667,39.3610666667,1.917,29.7415333333,4.8544
293.38,6.89253333335,3.34093333333,32.3234666667,2.97192982456,0.988133333331,4.00486666667,29.7509333333,39.6082666667,2.18526666667,30.036,5.0844
293.75,6.93638333333,3.32243333333,32.7142,3.03208070175,1.02386666667,4.1112,30.1892,40.1662666667,2.26026666667,30.5044666667,5.14166666667
294.12,6.83446666667,3.0815,32.8251333333,2.84981403509,0.766533333333,3.86326666667,30.3170666667,40.3670666667,2.14546666667,30.5494,4.89026666667
294.49,6.77507499999,3.00263333333,32.8882,2.87638596491,0.601933333333,3.88346666667,30.2490666667,40.4155333333,2.00306666667,30.5056,4.8118
294.86,6.89665,3.15713333333,33.0522,3.12709122807,0.713066666667,3.94853333333,30.4299333333,40.5379333333,2.168,30.6581333333,4.97753333334
295.23,6.90873333333,3.09413333333,33.2470666667,3.19053333333,0.694266666666,3.93053333333,30.5855333333,40.8630666667,2.04573333333,30.8482,4.93273333333
295.60,7.00559166668,3.24816666667,33.3989333333,3.35507719298,0.791266666667,4.02746666667,30.8137333333,41.0642666667,2.04266666667,31.1502666667,5.0842
