wavelength,Back_SalNigf,Belly_SalNigf,Breast_SalNigf,Crissum_SalNigf,Crown_SalNigf,DorTail_SalNigf,Patch10_SalNigf,Rump_SalNigf,Throat_SalNigf,WingTip_SalNigf
593.47,11.5151666667,29.1675,18.8963333333,33.3293333334,12.9516666667,7.53625,27.682,14.1349166667,6.40216666666,13.9545
593.80,11.4911666666,29.1795,18.9483333333,33.345,12.9133333333,7.53433333334,27.6411666667,14.1233333334,6.37916666667,13.9135
594.14,11.4985,29.2036666667,18.9975,33.3876666667,12.8605,7.54941666666,27.5758333334,14.1114166667,6.36733333333,13.9168333333
594.48,11.563,29.2388333333,19.084,33.48,12.8905,7.573,27.5968333333,14.138,6.3715,13.9828333334
594.81,11.5491666667,29.2285,19.1068333334,33.5453333333,12.8768333333,7.54283333334,27.606,14.1185833333,6.37666666667,14.0065
595.15,11.535,29.2573333333,19.0955,33.5643333333,12.8715,7.57208333333,27.613,14.1035,6.417,14.0331666667
595.49,11.4741666666,29.1845,19.0428333333,33.5286666667,12.7905,7.48041666667,27.5211666667,14.0104166667,6.33033333333,14.0016666666
595.82,11.4756666667,29.1991666667,19.0415,33.5673333333,12.7788333334,7.45675,27.4908333334,14.00425,6.30066666667,13.9846666667
596.16,11.4635,29.2376666667,19.0196666667,33.641,12.7626666667,7.48383333333,27.467,14.0211666667,6.30016666666,14.0428333333
596.50,11.4675,29.265,19.0821666667,33.7173333333,12.7765,7.533,27.4943333333,14.051,6.31883333334,14.0956666667
596.83,11.455,29.2816666667,19.0433333333,33.6895,12.7603333333,7.52725,27.4673333333,14.02625,6.30466666666,14.088
597.17,11.4478333333,29.3016666667,19.0616666666,33.7296666667,12.7726666667,7.53483333333,27.4683333333,14.0106666666,6.33166666666,14.0911666667
597.51,11.4295,29.2623333333,19.013,33.7828333333,12.7873333333,7.53941666666,27.4913333333,13.9866666666,6.31016666667,14.1128333333
597.84,11.428,29.2718333334,18.9553333333,33.83,12.8325,7.56825,27.5081666666,13.98625,6.32983333333,14.101
598.18,11.4098333334,29.2628333333,18.9063333333,33.8318333333,12.7975,7.55325,27.5088333334,13.9513333334,6.333,14.0526666667
598.52,11.4695,29.3221666666,18.9113333333,33.8531666667,12.8183333334,7.63116666666,27.4808333333,13.999,6.3715,14.1115
598.85,11.4876666667,29.3401666667,18.9406666666,33.905,12.8328333333,7.65791666667,27.4923333334,14.0206666666,6.36566666667,14.0785
599.19,11.5678333334,29.4351666666,19.0025,34.0643333333,12.8973333334,7.76183333333,27.579,14.1074166666,6.433,14.135
599.53,11.5606666667,29.4711666667,19.0478333333,34.1388333334,12.8998333333,7.78816666667,27.5911666666,14.13825,6.48183333333,14.1188333334
599.86,11.4833333333,29.451,19.0051666666,34.112,12.87,7.72391666666,27.5661666666,14.0875,6.43583333334,14.0001666666
600.20,11.4925,29.4976666666,19.0025,34.1763333334,12.876,7.76858333334,27.5918333334,14.0974166667,6.46116666667,13.9928333333
600.53,11.4946666667,29.4583333333,19.0386666667,34.2655,12.863,7.76875,27.6086666667,14.0751666667,6.46166666666,13.9633333333
600.87,11.4943333333,29.3996666666,19.003,34.2526666667,12.8006666667,7.74491666667,27.5583333333,14.06075,6.40783333334,13.9548333333
601.21,11.4948333333,29.4851666667,19.0661666666,34.3153333333,12.7973333333,7.74291666666,27.567,14.091,6.408,13.9836666667
601.54,11.4993333333,29.4508333333,19.0833333333,34.339,12.7725,7.728,27.5598333333,14.1035833333,6.41716666667,13.9928333333
601.88,11.502,29.4211666667,19.0615,34.3531666666,12.7806666667,7.73091666667,27.5445,14.1375833334,6.40116666667,14.0785
602.21,11.5031666666,29.3885,19.0988333334,34.4325,12.79,7.71516666666,27.5463333333,14.1174166667,6.3925,14.0491666667
602.55,11.5616666667,29.4036666667,19.1256666667,34.5423333334,12.8056666667,7.724,27.5426666666,14.1484166667,6.43633333333,14.1083333333
602.88,11.5551666667,29.375,19.1136666666,34.5143333333,12.7571666667,7.70033333333,27.4896666667,14.1135,6.41033333334,14.068
603.22,11.5578333334,29.3578333333,19.1233333334,34.5433333333,12.7418333333,7.69866666666,27.458,14.1019166667,6.39766666666,14.0925
603.56,11.6106666667,29.3733333333,19.1313333333,34.5863333333,12.7503333333,7.74333333334,27.4756666666,14.1210833334,6.43283333333,14.177
603.89,11.5946666666,29.3493333333,19.1241666666,34.6226666666,12.7365,7.69083333334,27.4363333333,14.0914166666,6.39116666667,14.1506666667
604.23,11.604,29.3775,19.1673333334,34.6308333333,12.756,7.69275,27.4161666666,14.1385,6.40333333334,14.1805
604.56,11.5776666666,29.3961666667,19.1536666667,34.651,12.754,7.71208333334,27.4111666667,14.1506666667,6.4305,14.1741666666
604.90,11.576,29.4115,19.1281666667,34.657,12.7228333333,7.69733333334,27.3643333334,14.1045833333,6.43583333333,14.1623333334
605.23,11.5898333333,29.4613333333,19.193,34.7481666667,12.7541666667,7.73408333334,27.396,14.12875,6.43483333333,14.1806666667
605.57,11.5526666667,29.4575,19.2175,34.7755,12.7383333333,7.72341666667,27.3516666666,14.0790833333,6.44116666666,14.1183333333
605.90,11.4941666666,29.4436666667,19.1523333334,34.7693333333,12.6878333333,7.68441666667,27.33,14.0418333334,6.377,14.0855
606.24,11.4926666666,29.45,19.169,34.78,12.6951666666,7.68575,27.3746666667,14.02425,6.34333333333,14.1035
606.58,11.504,29.5005,19.1678333333,34.8621666666,12.7096666667,7.71191666666,27.4041666666,14.0203333333,6.33233333333,14.1356666666
606.91,11.509,29.4793333333,19.1471666667,34.873,12.7105,7.71225,27.4036666667,14.0045,6.33183333334,14.11
607.25,11.519,29.521,19.1736666667,34.9693333333,12.7366666667,7.73125,27.4326666667,14.0346666667,6.33866666667,14.125
607.58,11.5461666667,29.5706666667,19.2015,34.9848333333,12.7945,7.781,27.5435,14.0595,6.3805,14.1676666667
607.92,11.5133333334,29.4988333333,19.1108333334,34.9835,12.7713333333,7.73841666666,27.5571666666,14.0105833333,6.368,14.129
608.25,11.548,29.5303333334,19.1355,35.0788333334,12.856,7.7645,27.6851666666,14.0145833334,6.39833333333,14.1431666667
608.59,11.5538333333,29.4556666667,19.1383333333,35.0765,12.9041666666,7.79125,27.7616666667,14.036,6.44266666666,14.1235
608.92,11.5406666667,29.4553333333,19.085,35.051,12.9078333333,7.78866666666,27.804,14.0253333333,6.43783333333,14.1595
609.26,11.5958333334,29.4816666666,19.078,35.1588333334,13.0013333334,7.87791666666,28.0321666666,14.1266666666,6.484,14.1966666666
609.59,11.6366666667,29.505,19.1171666667,35.2161666667,13.0876666667,7.93816666666,28.1938333333,14.1646666667,6.51816666666,14.2466666667
609.93,11.6206666666,29.4906666667,19.0586666666,35.2271666666,13.1185,7.96566666666,28.2851666666,14.1921666666,6.51883333333,14.2446666666
610.26,11.572,29.4531666667,19.0363333334,35.2376666667,13.185,7.98191666666,28.4165,14.2315833333,6.549,14.2438333333
610.60,11.5606666667,29.417,19.0035,35.2305,13.2073333334,8.016,28.515,14.2314166666,6.52683333333,14.2618333333
610.93,11.5556666667,29.3858333333,19.0341666667,35.1995,13.2305,8.04116666666,28.5308333333,14.2485833334,6.526,14.2506666667
611.27,11.5646666666,29.3881666667,18.9931666666,35.2591666667,13.2265,8.06566666666,28.5985,14.2819166667,6.5175,14.242
611.60,11.5456666667,29.4163333333,18.9935,35.2756666666,13.2441666667,8.11458333334,28.6476666667,14.2930833333,6.48633333334,14.2215
611.93,11.5313333334,29.3963333334,18.9853333333,35.2413333333,13.1991666667,8.092,28.5638333333,14.3116666666,6.44783333333,14.2263333333
612.27,11.598,29.4493333334,18.9896666666,35.3266666667,13.2335,8.14733333334,28.5871666666,14.3328333333,6.44433333334,14.2691666666
612.60,11.6265,29.4505,19.006,35.367,13.2266666667,8.17375,28.6091666667,14.365,6.44566666666,14.2885
612.94,11.6138333333,29.4491666667,18.9906666667,35.3335,13.1486666667,8.12225,28.4643333333,14.3003333334,6.42566666667,14.2551666667
613.27,11.6111666667,29.5305,19.0128333334,35.3475,13.1325,8.16116666667,28.392,14.3236666667,6.44516666667,14.2785
613.61,11.5593333334,29.5541666666,19.0396666667,35.3481666667,13.073,8.14483333333,28.2223333334,14.272,6.40033333334,14.2235
613.94,11.6171666667,29.6196666667,19.0805,35.4001666667,13.0185,8.13,28.1141666667,14.2083333333,6.39516666667,14.2483333334
614.28,11.6668333333,29.7373333334,19.1475,35.5045,13.0345,8.12558333334,28.087,14.2265833333,6.42066666667,14.3065
614.61,11.6223333333,29.7546666666,19.0721666666,35.5696666667,13.0256666667,8.0685,28.1186666667,14.1969166667,6.39033333333,14.2666666666
614.94,11.5375,29.6695,18.9976666667,35.493,12.9278333334,7.961,27.9833333334,14.07275,6.275,14.223
615.28,11.6328333333,29.7435,19.104,35.5853333334,12.9778333334,7.982,28.0445,14.1411666667,6.35766666667,14.3461666666
615.61,11.5748333333,29.6873333334,19.1025,35.6185,12.9323333333,7.9305,28.0191666667,14.0765,6.31866666667,14.2816666667
615.95,11.5556666666,29.6818333333,19.118,35.647,12.8986666666,7.916,27.9558333334,14.0529166667,6.2975,14.308
616.28,11.5275,29.7148333334,19.1136666667,35.683,12.9103333333,7.89825,27.9331666667,14.0476666666,6.3015,14.254
616.61,11.5601666666,29.738,19.1453333333,35.766,12.9586666667,7.90658333333,27.9808333333,14.09275,6.31783333333,14.3351666667
616.95,11.5735,29.6786666667,19.1051666667,35.7908333333,12.9065,7.86716666666,27.8948333334,14.0373333333,6.27983333333,14.2888333333
617.28,11.6196666666,29.7023333333,19.1233333334,35.8546666667,12.9583333334,7.87916666667,27.9945,14.0665,6.30483333333,14.307
617.62,11.624,29.637,19.1581666667,35.8988333333,12.9653333333,7.88566666667,27.9896666667,14.0938333334,6.3065,14.2666666666
617.95,11.5981666667,29.605,19.1211666666,35.9148333333,12.9591666667,7.89116666666,27.96,14.1026666667,6.33383333333,14.1911666667
618.28,11.7286666666,29.66,19.2441666667,36.0395,13.0483333334,7.99541666667,28.004,14.18725,6.39233333334,14.2828333334
618.62,11.8138333334,29.75,19.3808333333,36.1648333333,13.1466666666,8.10033333333,28.0726666667,14.3048333334,6.46466666667,14.356
618.95,11.8683333334,29.8815,19.422,36.3368333333,13.2156666666,8.20516666667,28.1303333333,14.3696666666,6.50766666667,14.4245
619.28,11.886,29.8685,19.3751666667,36.353,13.25,8.22775,28.2003333334,14.381,6.4845,14.4378333333
619.62,11.9013333333,29.9343333334,19.3796666667,36.447,13.3243333333,8.26,28.3255,14.4796666667,6.51366666667,14.4475
619.95,11.9246666667,29.8748333333,19.3605,36.4793333333,13.3175,8.28575,28.3201666666,14.4698333333,6.52983333333,14.4703333334
620.28,11.8958333333,29.8688333334,19.3415,36.532,13.2593333333,8.25516666667,28.2505,14.4021666667,6.46416666667,14.3813333333
620.62,11.9013333333,29.8921666667,19.3876666666,36.6235,13.3108333333,8.25058333333,28.327,14.4521666666,6.525,14.3941666666
620.95,11.9196666666,29.8413333334,19.3846666666,36.6173333333,13.2495,8.23716666667,28.2425,14.4543333334,6.54733333333,14.4395
621.28,11.9233333334,29.8516666667,19.383,36.6436666666,13.2213333333,8.19833333334,28.2246666667,14.4783333334,6.54016666666,14.4628333333
621.62,11.8998333333,29.8698333333,19.412,36.6686666666,13.211,8.17516666666,28.1963333334,14.4539166667,6.54233333333,14.5055
621.95,11.8105,29.8028333334,19.29,36.5996666667,13.1158333334,8.08291666666,28.1006666666,14.388,6.53566666667,14.4431666667
622.28,11.871,29.7923333333,19.3041666666,36.7143333333,13.0965,8.15716666666,28.0893333333,14.433,6.62816666666,14.4763333333
622.62,11.8798333333,29.719,19.2665,36.7331666666,13.0801666667,8.15691666666,28.036,14.3945,6.62866666667,14.4211666666
622.95,11.929,29.8658333333,19.3226666667,36.9151666666,13.1366666667,8.23925,28.0866666667,14.43875,6.71866666667,14.49
623.28,11.9141666667,29.8565,19.2923333333,36.9165,13.0693333333,8.17633333334,28.0326666667,14.3930833333,6.68933333334,14.4761666667
623.62,11.937,29.882,19.2876666667,36.9581666667,13.0406666667,8.16141666666,27.9656666667,14.3795,6.68966666666,14.4855
623.95,11.9301666666,29.8956666667,19.3055,36.9513333334,13.0843333333,8.18225,27.9996666667,14.3939166667,6.73016666667,14.5198333334
624.28,11.8981666666,29.8965,19.2685,36.9623333333,13.0295,8.16533333333,27.948,14.3660833333,6.66533333333,14.496
624.62,11.7898333333,29.8658333334,19.16,36.9825,12.9698333333,8.08391666667,27.9281666667,14.27275,6.571,14.3531666667
624.95,11.8221666667,29.9318333333,19.1361666667,37.0251666667,13.0293333333,8.10033333333,27.9521666667,14.2845833333,6.59783333334,14.419
625.28,11.8496666667,29.9585,19.1335,37.0515,13.0125,8.08808333333,27.9605,14.31125,6.591,14.456
625.61,11.824,29.9576666666,19.1431666667,37.1096666667,12.9756666666,8.0565,27.9263333334,14.2516666667,6.52983333334,14.4696666666
625.95,11.7325,29.9056666666,19.086,37.0556666667,12.923,7.961,27.8391666667,14.1675833333,6.4815,14.4085
626.28,11.7008333334,29.8696666667,19.0855,37.0015,12.849,7.88808333334,27.8006666667,14.1168333334,6.45216666667,14.3448333333
626.61,11.6721666666,29.8448333334,19.0945,36.9726666666,12.7835,7.82608333334,27.7303333333,14.0953333333,6.407,14.3208333333
626.94,11.615,29.7981666667,19.0566666667,36.9556666667,12.762,7.78233333333,27.653,14.0588333333,6.35333333333,14.2903333334
627.28,11.6233333334,29.875,19.1126666667,37.0648333334,12.7791666667,7.7565,27.7121666666,14.055,6.32483333333,14.3106666667
627.61,11.6126666667,29.8716666667,19.1248333334,37.0828333333,12.7431666666,7.76825,27.6791666666,14.0489166666,6.29433333334,14.3168333333
627.94,11.6043333333,29.8093333333,19.1068333334,37.0871666666,12.758,7.76908333333,27.7296666667,14.049,6.30966666667,14.3105
628.27,11.7085,29.9261666667,19.2108333333,37.2326666667,12.8648333333,7.83125,27.8615,14.153,6.41133333333,14.4461666667
628.61,11.6335,29.9168333333,19.1951666666,37.289,12.8171666667,7.80658333334,27.8348333333,14.125,6.3695,14.3956666666
628.94,11.6286666667,29.932,19.2266666666,37.4126666667,12.8395,7.837,27.8736666666,14.1308333333,6.35516666667,14.3946666667
629.27,11.6668333334,29.9845,19.2693333333,37.483,12.9265,7.93191666666,28.0151666666,14.2215,6.41416666667,14.413
629.60,11.675,30.0568333333,19.2361666666,37.4843333334,12.9503333333,7.93191666666,28.1093333334,14.2118333333,6.39433333334,14.386
629.94,11.648,30.1081666667,19.2316666667,37.6528333333,12.9936666667,7.96675,28.1408333334,14.24325,6.38233333333,14.4778333333
630.27,11.7396666666,30.1456666667,19.2861666667,37.7758333334,13.064,8.04866666666,28.2,14.3089166666,6.46916666667,14.4995
630.60,11.8191666667,30.2086666667,19.3741666667,37.955,13.1061666667,8.14525,28.3138333334,14.399,6.55216666667,14.5343333334
630.93,11.867,30.217,19.4106666667,38.0073333334,13.1843333334,8.24816666666,28.42,14.4715,6.61733333333,14.6075
631.26,11.914,30.2741666667,19.4206666666,38.1843333333,13.2605,8.31458333333,28.5241666667,14.5489166667,6.68433333334,14.6626666667
631.60,11.8993333333,30.2991666667,19.4236666666,38.2256666666,13.2258333333,8.3305,28.4286666666,14.514,6.679,14.6596666667
631.93,11.9033333333,30.2991666667,19.4431666667,38.2133333333,13.2015,8.39591666667,28.3758333334,14.5294166667,6.699,14.602
632.26,11.9281666667,30.2766666667,19.475,38.2158333333,13.2058333334,8.43458333333,28.3953333333,14.5556666667,6.71383333333,14.612
632.59,11.9523333333,30.2795,19.4998333334,38.2736666667,13.2236666667,8.44525,28.4373333334,14.5579166667,6.74383333334,14.6448333334
632.92,11.9525,30.26,19.495,38.2828333333,13.149,8.41641666667,28.3395,14.519,6.738,14.6651666667
633.26,12.013,30.3283333333,19.6383333334,38.454,13.226,8.48775,28.4046666667,14.6088333334,6.80483333333,14.807
633.59,12.0295,30.2643333333,19.5905,38.3443333334,13.2161666667,8.5105,28.3556666667,14.6143333334,6.79933333333,14.7686666667
633.92,11.9371666667,30.277,19.4998333334,38.3236666666,13.197,8.45066666667,28.4225,14.5673333333,6.76116666666,14.7415
634.25,11.8761666667,30.2646666667,19.4585,38.2183333334,13.1645,8.374,28.3395,14.4778333334,6.69433333333,14.7246666666
634.58,11.7416666666,30.1963333333,19.3258333333,38.1586666667,13.0311666666,8.23533333333,28.1793333334,14.32775,6.57866666666,14.5768333333
634.91,11.722,30.1883333334,19.3031666667,38.1415,12.961,8.15533333334,28.126,14.29625,6.52466666667,14.5388333333
635.25,11.7666666666,30.2706666667,19.3241666667,38.2286666667,13.0076666667,8.18158333333,28.2281666666,14.349,6.555,14.5975
635.58,11.7971666666,30.2858333333,19.3546666667,38.3193333334,13.0695,8.19116666667,28.2458333333,14.38,6.58133333333,14.7371666667
635.91,11.8135,30.2905,19.3078333333,38.3456666667,13.0805,8.18533333334,28.2843333333,14.3750833333,6.60516666667,14.8043333333
636.24,11.7971666666,30.3343333333,19.2421666667,38.3241666667,13.059,8.16691666666,28.2641666666,14.3901666666,6.56983333333,14.7771666667
636.57,11.8468333333,30.3926666667,19.3036666667,38.357,13.1211666667,8.18391666666,28.3015,14.4133333333,6.62083333333,14.8235
636.90,11.807,30.3751666666,19.2531666667,38.3336666666,13.1093333333,8.17241666667,28.223,14.4140833333,6.633,14.8213333334
637.23,11.8156666666,30.4751666667,19.321,38.4356666667,13.1743333334,8.17733333333,28.3166666667,14.4264166667,6.67483333334,14.8878333334
637.56,11.8791666667,30.3848333333,19.3611666666,38.4375,13.1703333334,8.1995,28.1953333333,14.4225,6.67083333334,14.9316666666
637.90,11.916,30.4381666667,19.3963333333,38.5973333334,13.2426666666,8.27725,28.3455,14.5189166667,6.73866666667,15.0061666666
638.23,11.9583333334,30.5213333334,19.4705,38.6595,13.3261666666,8.36183333333,28.4283333334,14.6201666667,6.835,15.1101666666
638.56,12.0176666667,30.5938333333,19.5306666666,38.6931666667,13.4048333334,8.39083333333,28.4595,14.63425,6.92083333334,15.1698333334
638.89,12.0158333333,30.5543333334,19.5303333334,38.6713333333,13.4165,8.39625,28.378,14.667,6.95566666667,15.1718333334
639.22,11.9955,30.503,19.4811666667,38.608,13.3945,8.40675,28.3976666667,14.6156666667,6.9235,15.1186666667
639.55,12.04,30.4816666667,19.5373333333,38.6421666667,13.4598333333,8.48133333334,28.4056666666,14.6463333334,6.989,15.0978333333
639.88,12.1955,30.5578333334,19.6593333333,38.85,13.615,8.62883333333,28.5146666667,14.7470833333,7.1435,15.2075
640.21,12.1676666667,30.5616666667,19.6178333333,38.9185,13.6585,8.706,28.5021666666,14.794,7.15816666667,15.2508333334
640.54,12.1331666667,30.513,19.5836666667,38.9118333334,13.6101666666,8.67016666667,28.527,14.71075,7.057,15.1488333333
640.87,12.222,30.5356666667,19.615,39.0125,13.6031666667,8.74608333334,28.5208333334,14.7726666667,7.09416666667,15.2
641.20,12.2558333333,30.6393333333,19.6728333333,39.0695,13.6648333333,8.759,28.6606666667,14.8780833333,7.11633333334,15.2678333333
641.53,12.3045,30.6455,19.7278333333,39.038,13.702,8.84908333333,28.5733333333,14.87775,7.202,15.3398333333
641.87,12.4133333333,30.6833333333,19.7995,39.1553333334,13.7455,8.91625,28.6113333334,14.9250833333,7.19816666666,15.358
642.20,12.3998333333,30.6541666666,19.8148333334,39.1445,13.7461666667,8.91625,28.6803333333,14.9234166667,7.2075,15.369
642.53,12.53,30.827,19.9198333333,39.3551666666,13.8846666666,8.97875,28.8955,15.0029166667,7.3055,15.5048333333
642.86,12.5716666666,30.8998333333,20.0138333334,39.4618333333,13.9078333333,9.02491666666,28.904,15.076,7.354,15.5606666667
643.19,12.6098333334,31.0668333333,20.035,39.5871666666,13.9455,9.077,28.9466666666,15.1405,7.3815,15.6138333333
