wavelength,Back_SpoBoef,Belly_SpoBoef,Breast_SpoBoef,Crissum_SpoBoef,Crown_SpoBoef,DorTail_SpoBoef,Patch10_SpoBoef,Rump_SpoBoef,Throat_SpoBoef,WingTip_SpoBoef
775.36,27.8456666667,58.6106666667,46.445,44.6876666667,25.169,19.3566666667,38.659,25.6556666667,50.203,25.6283333333
775.67,26.7766666667,57.915,45.1576666667,44.3346666667,23.978,18.7103333333,38.0246666667,25.2673333333,49.4376666667,24.6913333333
775.98,27.2703333333,58.3813333333,44.856,44.307,24.1153333333,19.0396666667,38.491,24.993,49.6296666667,24.7466666667
776.30,26.5456666667,58.34,44.6003333333,44.4626666667,24.1,19.0436666667,38.2793333333,24.512,48.9423333333,23.9626666667
776.61,25.6473333333,57.7963333333,43.6086666667,44.0223333333,22.6996666667,18.6223333333,37.603,23.912,47.576,23.3333333333
776.92,26.436,57.6806666667,43.8033333333,43.776,22.781,18.6313333333,38.115,24.402,47.238,23.5503333333
777.23,25.6133333333,56.605,41.9176666667,41.9453333333,20.9866666667,17.3633333333,36.9006666667,22.8263333333,45.7076666667,22.1853333333
777.54,25.652,56.8026666667,41.2983333333,42.7436666667,21.3436666667,17.12,37.1316666667,22.4206666667,45.323,21.6836666667
777.85,25.355,56.956,41.7376666667,42.5613333333,22.175,16.5813333333,36.9676666667,21.976,44.8893333333,22.2316666667
778.16,25.2796666667,56.922,41.5016666667,42.7056666667,21.926,16.2796666667,36.4573333333,20.8656666667,44.884,22.1266666667
778.47,26.1676666667,58.4856666667,42.0946666667,43.8353333333,23.2083333333,16.5363333333,38.1203333333,21.1196666667,46.0106666667,22.9183333333
778.78,26.2916666667,58.297,41.7606666667,44.2713333333,23.6363333333,16.854,38.99,21.212,45.8873333333,22.9726666667
779.09,27.2333333333,59.9013333333,42.7866666667,44.5506666667,24.9203333333,17.1726666667,39.231,21.6826666667,46.1696666667,24.14
779.40,27.3156666667,60.7963333333,42.773,44.8376666667,24.8966666667,17.1386666667,38.7906666667,22.0943333333,46.8733333333,24.454
779.71,26.8566666667,60.8436666667,41.9786666667,43.85,23.9453333333,16.518,38.0863333333,21.7766666667,46.4943333333,25.0743333333
780.02,27.4456666667,61.79,42.5216666667,44.276,25.1263333333,17.2166666667,39.1913333333,22.896,47.309,26.1373333333
780.33,28.032,63.0726666667,42.4376666667,44.9836666667,25.3666666667,17.67,38.7243333333,23.2406666667,48.727,27.1636666667
780.64,28.0083333333,62.9893333333,43.2773333333,45.337,25.8606666667,18.535,39.688,24.1246666667,48.985,28.7143333333
780.95,25.5693333333,61.2956666667,42.586,43.4323333333,25.1603333333,17.309,38.441,22.621,46.9643333333,27.4666666667
781.26,25.2793333333,61.1403333333,41.8576666667,43.7683333333,24.956,17.8716666667,39.183,22.6043333333,46.6786666667,26.808
781.57,24.88,61.9303333333,41.7263333333,43.4053333333,23.9806666667,17.716,39.5683333333,22.1823333333,45.5336666667,26.4686666667
781.88,24.5293333333,60.5343333333,41.621,42.623,22.9813333333,17.3953333333,38.98,21.6756666667,45.082,26.1686666667
782.19,24.2533333333,60.111,42.3516666667,41.428,21.053,16.713,38.227,21.299,44.4443333333,25.6386666667
782.50,23.6973333333,58.914,41.8396666667,40.929,19.5856666667,16.51,37.759,19.8996666667,43.7853333333,25.204
782.81,23.548,59.1856666667,42.3923333333,41.3193333333,19.697,17.4243333333,39.3943333333,20.581,43.6553333333,25.947
783.12,23.4826666667,59.199,42.8343333333,41.468,19.9236666667,18.176,39.816,21.036,43.7876666667,25.8023333333
783.43,22.57,59.3606666667,41.781,40.248,18.1016666667,17.319,38.2253333333,19.8633333333,42.9223333333,24.8533333333
783.74,21.5903333333,58.516,41.4173333333,39.887,17.731,16.8993333333,39.887,19.361,41.151,24.5506666667
784.05,21.723,58.6653333333,40.7216666667,38.713,17.024,16.5136666667,39.7006666667,19.3393333333,40.3473333333,23.085
784.36,21.872,58.9206666667,39.993,38.766,16.0183333333,15.9833333333,39.292,20.014,40.764,23.0983333333
784.67,21.7896666667,59.193,39.6843333333,38.1053333333,15.9646666667,16.0353333333,38.877,21.0176666667,41.5436666667,23.4386666667
784.98,21.885,59.1273333333,39.4763333333,37.5566666667,16.789,16.5446666667,39.0923333333,21.3263333333,41.5706666667,24.1186666667
785.29,21.1743333333,59.1543333333,38.1203333333,37.3863333333,16.6666666667,16.282,39.0983333333,21.069,41.2296666667,23.0956666667
785.60,19.0276666667,58.2293333333,35.6596666667,36.1456666667,16.771,15.9376666667,38.0903333333,20.5556666667,40.764,21.389
785.91,17.635,58.4776666667,35.2023333333,34.9306666667,16.344,15.3583333333,38.0563333333,20.6593333333,40.129,19.7076666667
786.22,17.7133333333,57.4943333333,35.4603333333,34.4636666667,15.7193333333,14.8886666667,37.2216666667,19.608,38.983,19.1756666667
786.53,17.6583333333,57.6586666667,35.935,34.7646666667,15.4473333333,14.2116666667,37.756,19.512,39.2846666667,18.374
786.84,17.562,56.8016666667,36.1293333333,35.3126666667,16.525,14.2946666667,38.2033333333,20.0126666667,40.0883333333,18.3476666667
787.14,17.7816666667,57.9286666667,37.2743333333,35.4413333333,17.3846666667,15.1233333333,37.733,21.1733333333,40.8186666667,18.7293333333
787.45,17.586,57.1176666667,37.4256666667,36.0023333333,17.2893333333,15.0056666667,36.9806666667,21.3226666667,40.8656666667,18.8906666667
787.76,19.1353333333,57.6103333333,39.176,36.284,18.2586666667,16.9146666667,38.4166666667,22.057,41.367,19.5733333333
788.07,19.1236666667,57.0463333333,39.2176666667,36.0986666667,17.7996666667,16.0633333333,38.276,21.3003333333,40.7766666667,18.476
788.38,19.4766666667,57.0463333333,39.5116666667,37.1583333333,17.9173333333,15.8576666667,38.4233333333,21.918,40.8646666667,17.6523333333
788.69,19.102,57.189,39.613,36.913,17.4296666667,16.4903333333,39.4956666667,22.4763333333,40.757,18.1926666667
789.00,18.4326666667,57.0496666667,39.8336666667,37.0136666667,16.444,15.7613333333,40.249,21.312,40.7836666667,17.6313333333
789.31,19.5846666667,57.6416666667,40.8843333333,38.3573333333,17.5993333333,16.5763333333,42.2083333333,22.804,41.3056666667,19.0733333333
789.62,18.679,58.6793333333,40.3686666667,37.6653333333,17.9416666667,16.4976666667,42.7956666667,23.8403333333,42.212,18.7713333333
789.92,17.7063333333,58.412,39.9496666667,36.9563333333,17.927,16.5723333333,42.533,24.3543333333,41.84,18.557
790.23,16.8793333333,58.0633333333,40.3336666667,35.427,17.1083333333,16.2903333333,42.2636666667,23.5853333333,41.1186666667,17.7296666667
790.54,15.8183333333,56.3473333333,39.6473333333,34.2496666667,15.9196666667,15.6143333333,41.412,22.3693333333,41.2763333333,16.7006666667
790.85,15.319,56.702,40.1776666667,34.4326666667,16.0993333333,15.7446666667,42.5886666667,21.667,41.5603333333,16.5603333333
791.16,13.9553333333,57.0136666667,40.0216666667,34.237,15.04,14.2806666667,43.637,21.3666666667,42.01,15.8713333333
791.47,13.6153333333,57.7826666667,39.6533333333,33.6223333333,14.7706666667,14.1206666667,44.1673333333,21.199,42.2896666667,15.9986666667
791.78,12.026,57.0243333333,38.7863333333,32.322,13.3623333333,12.8206666667,43.4813333333,20.585,41.3146666667,15.0956666667
792.08,11.2096666667,56.7886666667,38.4756666667,31.4836666667,12.2826666667,10.877,41.1023333333,20.3476666667,41.5093333333,13.7256666667
792.39,11.6556666667,56.7183333333,38.0103333333,31.1803333333,13.1773333333,10.95,39.7176666667,21.8263333333,40.9426666667,13.4743333333
792.70,9.17233333333,55.8913333333,37.8076666667,29.7166666667,12.528,9.99233333333,36.838,20.8053333333,40.3803333333,11.5586666667
793.01,9.51333333333,53.9826666667,37.3893333333,29.8676666667,11.984,8.88633333333,35.3983333333,19.1743333333,39.27,10.4723333333
793.32,9.43533333333,53.0786666667,36.9033333333,28.9616666667,11.3296666667,8.051,34.499,18.1056666667,38.7613333333,10.2366666667
793.62,10.209,53.499,37.0126666667,29.8703333333,11.6163333333,8.33333333333,35.2816666667,19.0113333333,39.2136666667,10.2453333333
793.93,9.812,52.639,36.4506666667,29.8616666667,12.646,8.14733333333,35.5653333333,18.7743333333,38.647,10.0953333333
794.24,10.2483333333,52.9906666667,36.831,29.4156666667,12.382,8.28966666667,35.3973333333,18.9226666667,38.545,9.96833333333
794.55,10.5316666667,52.2416666667,36.531,29.0233333333,12.4433333333,8.27266666667,33.7506666667,18.5263333333,38.095,9.663
794.86,9.73533333333,51.6683333333,36.1543333333,28.5863333333,12.4526666667,7.94633333333,32.68,18.0943333333,37.014,9.013
795.16,10.1763333333,52.198,36.0676666667,28.6256666667,13.8453333333,8.065,32.641,18.207,37.764,8.688
795.47,10.6073333333,51.3596666667,35.4816666667,28.667,14.938,8.12333333333,33.434,17.254,37.2273333333,8.86233333333
795.78,10.855,51.603,34.9696666667,28.0226666667,14.4956666667,7.71566666667,33.6003333333,17.0676666667,37.174,8.684
796.09,12.7873333333,51.6816666667,33.833,27.872,13.853,8.32533333333,34.0993333333,17.216,37.3626666667,9.29066666667
796.40,13.3333333333,52.8643333333,33.2326666667,28.3416666667,14.5393333333,9.34666666667,35.511,18.6266666667,38.8273333333,10.5193333333
796.70,14.8223333333,53.539,33.5326666667,29.811,15.786,10.136,36.424,19.741,39.1156666667,11.665
797.01,14.731,52.6573333333,33.1363333333,29.823,16.076,9.84266666667,35.8596666667,20.2756666667,38.714,11.5813333333
797.32,14.778,52.8826666667,32.505,29.6556666667,14.4463333333,8.94633333333,35.3873333333,20.444,38.0053333333,10.1723333333
797.63,15.2503333333,52.5693333333,32.1476666667,30.83,15.6453333333,9.25566666667,35.1776666667,22.2003333333,38.5373333333,10.079
797.93,15.959,52.484,31.8853333333,31.688,16.1563333333,8.95033333333,35.0773333333,23.0996666667,38.7956666667,10.431
798.24,16.0256666667,51.822,31.4103333333,32.0513333333,16.4643333333,8.33333333333,35.324,23.381,38.9003333333,10.5603333333
798.55,16.5993333333,51.5516666667,32.49,32.2873333333,16.8353333333,9.278,35.3576666667,23.853,39.44,11.8083333333
798.85,17.511,52.051,34.5743333333,33.161,17.4076666667,10.548,35.781,24.6123333333,40.6756666667,11.996
799.16,18.2066666667,52.1286666667,36.0333333333,34.545,18.7606666667,11.9416666667,36.864,25.3723333333,41.1563333333,13.7073333333
799.47,17.6983333333,51.8713333333,36.551,35.2923333333,19.587,11.5076666667,36.7613333333,25.4283333333,41.6226666667,13.3963333333
799.78,17.0316666667,50.4343333333,36.9136666667,35.106,19.1516666667,10.775,35.5926666667,25.026,40.285,12.1306666667
800.08,17.356,50.442,37.8576666667,34.6056666667,19.689,11.8063333333,36.4086666667,25.168,40.5796666667,12.8666666667
800.39,17.8183333333,51.2956666667,38.301,35.241,20.8063333333,12.455,36.861,25.378,41.7563333333,14.219
800.70,18.0493333333,51.274,37.9183333333,35.408,21.2153333333,12.4816666667,36.4263333333,25.582,41.7396666667,14.7743333333
801.00,17.8663333333,51.3106666667,37.2093333333,33.961,19.823,11.7753333333,35.1053333333,23.4403333333,40.6053333333,14.7283333333
801.31,17.0843333333,51.3666666667,37.282,33.9026666667,20.0076666667,11.5793333333,35.4593333333,23.1963333333,40.5846666667,14.4646666667
801.62,16.8196666667,52.1403333333,38.0353333333,34.3273333333,19.8396666667,12.1943333333,35.2446666667,23.5476666667,41.0553333333,14.526
801.92,17.101,51.793,37.599,34.617,20.0453333333,12.835,35.9003333333,24.3866666667,40.506,14.798
802.23,16.4956666667,51.6913333333,36.526,34.4736666667,19.8023333333,12.733,35.6516666667,25.1233333333,39.6046666667,14.5193333333
802.54,16.5316666667,51.2526666667,36.108,35.029,19.3833333333,12.1,35.4913333333,24.7013333333,39.807,13.8343333333
802.84,16.6856666667,50.4826666667,35.8436666667,35.3803333333,19.1966666667,11.7806666667,36.192,24.1403333333,39.8996666667,13.789
803.15,16.966,51.497,36.367,35.8883333333,20.2393333333,12.1756666667,36.4073333333,23.553,40.918,13.8123333333
803.46,16.2413333333,51.64,36.128,35.6013333333,19.6026666667,11.2193333333,34.913,22.8836666667,41.5146666667,12.1506666667
803.76,15.485,51.0593333333,34.841,34.882,18.0523333333,9.821,34.067,22.005,40.5463333333,10.2283333333
804.07,17.468,52.2036666667,36.5786666667,36.0976666667,20.1523333333,11.6986666667,35.4566666667,22.6363333333,42.2273333333,11.7386666667
804.38,17.8516666667,52.492,37.214,37.3776666667,21.487,12.01,36.683,23.4476666667,43.5863333333,12.01
804.68,17.7806666667,52.086,36.9383333333,37.181,21.2636666667,12.5963333333,36.5333333333,22.438,43.6206666667,11.543
804.99,18.6046666667,51.6933333333,36.7603333333,37.25,21.746,13.0966666667,36.1483333333,22.1543333333,44.3083333333,11.4646666667
805.30,19.8256666667,52.1196666667,37.4066666667,37.365,22.153,11.97,36.5753333333,21.0723333333,44.514,11.0556666667
805.60,20.5416666667,51.9583333333,37.8333333333,37.0,21.2916666667,11.7916666667,35.5416666667,19.75,43.875,11.4166666667
805.91,21.3066666667,53.0586666667,38.2853333333,36.7876666667,22.139,12.609,34.998,19.975,43.4873333333,12.0266666667
806.21,22.4463333333,54.2666666667,40.0586666667,37.747,23.329,14.586,35.0566666667,20.723,44.3886666667,13.1146666667
806.52,23.6023333333,55.0146666667,40.0343333333,38.5406666667,23.8153333333,14.853,36.4063333333,21.4683333333,45.0703333333,14.4683333333
806.83,25.0756666667,55.2803333333,39.722,39.852,25.5106666667,15.428,37.3316666667,21.86,45.6323333333,14.7326666667
807.13,26.925,56.431,42.1006666667,41.967,26.9246666667,17.8456666667,38.629,22.519,46.9513333333,16.155
807.44,25.926,55.931,39.803,40.6473333333,25.3633333333,16.409,37.0836666667,20.5813333333,46.2263333333,15.049
807.74,26.8713333333,55.9736666667,40.6786666667,41.1903333333,26.592,16.318,37.7033333333,21.99,45.9786666667,16.318
808.05,27.4033333333,57.293,40.9376666667,40.6503333333,26.3986666667,15.782,37.303,21.2816666667,45.0503333333,16.308
808.35,28.3593333333,57.0063333333,39.8376666667,40.1243333333,26.6383333333,15.447,36.2506666667,20.995,43.52,17.456
808.66,27.562,57.1143333333,38.7563333333,40.2486666667,26.617,16.816,35.3233333333,20.547,44.2786666667,17.7113333333
808.97,28.1156666667,57.6496666667,37.5383333333,41.4893333333,28.5713333333,17.3253333333,36.1703333333,21.175,45.39,18.4903333333
809.27,28.909,57.2146666667,37.3553333333,42.1316666667,27.9536666667,17.999,37.1543333333,21.1666666667,46.908,20.0603333333
809.58,27.9933333333,56.2983333333,35.8216666667,41.0576666667,26.594,16.7963333333,35.5623333333,19.9586666667,46.2416666667,19.6993333333
809.88,26.489,55.7473333333,35.1096666667,39.9686666667,26.1233333333,16.6666666667,33.1243333333,18.4433333333,45.7156666667,16.8753333333
810.19,25.9316666667,56.2726666667,35.6956666667,40.3676666667,25.407,16.3256666667,32.126,18.3206666667,45.2493333333,18.74
810.49,26.9843333333,57.3543333333,34.5503333333,40.7406666667,25.132,15.2383333333,31.0053333333,17.672,45.238,19.5766666667
810.80,28.295,57.5063333333,36.9973333333,43.0026666667,25.8523333333,17.4556666667,31.603,20.3563333333,45.2413333333,21.2213333333
811.10,28.1763333333,56.8846666667,36.4166666667,43.2216666667,23.9233333333,18.341,30.0903333333,18.4476666667,45.561,19.883
811.41,28.385,56.4436666667,35.5626666667,43.9913333333,25.0133333333,18.869,30.1796666667,19.5216666667,46.4926666667,20.9896666667
811.71,28.7506666667,58.0466666667,38.1343333333,45.4446666667,25.532,19.6943333333,32.897,21.113,48.2273333333,22.4223333333
812.02,29.6653333333,58.1606666667,39.394,46.199,24.9336666667,19.883,32.4296666667,22.0096666667,47.7936666667,23.3386666667
812.32,30.911,58.3993333333,40.758,47.446,26.9616666667,20.2736666667,33.228,23.8546666667,48.236,24.3813333333
812.63,31.129,59.4623333333,41.559,48.871,28.1183333333,20.484,33.0646666667,23.6023333333,48.011,23.9786666667
812.93,32.2096666667,60.4066666667,42.162,50.1336666667,29.4273333333,21.2413333333,33.119,23.7026666667,47.6726666667,24.4516666667
813.24,34.342,60.0846666667,43.6306666667,50.9553333333,28.981,21.9743333333,34.6603333333,25.4776666667,47.983,26.7516666667
813.54,35.373,59.6353333333,43.5856666667,50.2416666667,27.59,22.7053333333,33.8163333333,25.3356666667,46.8596666667,26.4086666667
813.85,35.7946666667,58.3736666667,44.7296666667,49.3846666667,28.3043333333,24.6123333333,33.7613333333,25.2006666667,46.0136666667,26.6453333333
814.15,35.0386666667,59.3506666667,44.8843333333,49.3396666667,28.273,23.0473333333,33.7186666667,23.5976666667,45.3796666667,25.7423333333
814.46,32.685,59.6433333333,44.9486666667,49.3786666667,27.2823333333,22.1503333333,33.3333333333,23.1766666667,43.8143333333,26.04
814.76,34.165,60.9463333333,46.282,50.598,28.289,23.453,34.4773333333,23.661,45.502,27.7173333333
815.07,34.385,61.882,45.636,50.368,27.8126666667,22.3976666667,32.4396666667,22.6076666667,45.2156666667,27.4973333333
815.37,35.2756666667,61.6273333333,45.9843333333,50.2886666667,28.714,22.3623333333,34.1733333333,23.1496666667,45.2493333333,26.9293333333
815.68,34.5953333333,62.618,46.32,49.1586666667,26.0253333333,21.083,33.4383333333,22.1346666667,46.057,26.551
815.98,33.44,61.6613333333,45.953,47.444,24.654,20.7136666667,33.1203333333,21.299,46.379,25.4523333333
816.29,32.1693333333,60.4763333333,44.815,45.82,23.3333333333,18.783,32.6453333333,20.2116666667,46.0846666667,25.2383333333
816.59,32.2166666667,62.254,45.614,46.837,24.774,18.873,33.227,20.2023333333,46.8366666667,27.3793333333
816.89,32.087,62.8243333333,46.573,47.352,25.2856666667,18.7956666667,34.1123333333,19.9896666667,47.3523333333,27.622
817.20,30.111,62.9406666667,46.1226666667,46.7776666667,24.2196666667,18.429,35.7503333333,20.04,46.9283333333,26.2336666667
817.50,30.1916666667,63.3773333333,46.7846666667,45.999,24.2513333333,20.177,37.0643333333,21.993,48.061,27.393
817.81,31.9246666667,64.554,47.1833333333,45.305,26.1033333333,21.033,38.4976666667,22.8166666667,49.5306666667,28.5913333333
818.11,32.2103333333,65.319,47.8886666667,44.3396666667,24.7083333333,21.3386666667,38.6343333333,22.8213333333,48.5176666667,28.3016666667
818.41,32.481,64.6633333333,47.9113333333,45.311,25.5326666667,22.762,39.9403333333,24.2113333333,48.1243333333,27.7493333333
818.72,30.512,64.893,46.6343333333,44.6593333333,24.3853333333,22.2086666667,39.46,24.0226666667,47.3596666667,27.1263333333
819.02,29.8776666667,64.3626666667,46.3026666667,44.3326666667,23.523,23.114,40.3196666667,23.5226666667,46.7483333333,26.8303333333
819.33,30.029,64.3016666667,46.0966666667,44.2176666667,23.6796666667,22.8376666667,41.302,24.425,46.3883333333,26.2716666667
819.63,29.5133333333,63.8913333333,45.8366666667,44.3253333333,23.358,21.929,41.6873333333,25.529,46.0016666667,25.6113333333
819.93,28.6846666667,62.449,45.1023333333,43.22,22.721,20.975,41.451,25.442,45.215,24.467
820.24,27.81,61.8936666667,44.9576666667,43.3986666667,22.5943333333,20.073,42.2443333333,25.5196666667,45.381,23.595
820.54,28.0753333333,61.982,45.2906666667,43.7673333333,22.9646666667,19.4926666667,42.3423333333,26.028,46.3063333333,24.0623333333
