wavelength,Back_DigGlsf,Belly_DigGlsf,Breast_DigGlsf,Crissum_DigGlsf,Crown_DigGlsf,DorTail_DigGlsf,Patch10_DigGlsf,Rump_DigGlsf,Throat_DigGlsf,WingTip_DigGlsf
626.61,5.78136111112,15.7568333333,19.649,16.462,7.1495,6.7855,15.6486666667,6.83283333333,5.70741666666,8.26975
626.94,5.76433333333,15.6825,19.6128333334,16.4738333333,7.09216666667,6.7485,15.6171666667,6.84683333334,5.66686111111,8.29833333334
627.28,5.73347222222,15.7305,19.65,16.4461666667,7.03483333333,6.72566666667,15.5778333334,6.84366666666,5.57072222222,8.26625
627.61,5.75338888889,15.8228333333,19.7135,16.5063333333,7.06266666667,6.70983333334,15.618,6.88333333333,5.61075,8.32566666667
627.94,5.63927777778,15.7755,19.7006666667,16.4763333333,6.97416666666,6.65366666666,15.5648333334,6.76016666667,5.51633333333,8.31191666666
628.27,5.67602777778,15.8245,19.7738333333,16.5221666667,7.034,6.68916666666,15.601,6.813,5.55033333333,8.34941666667
628.61,5.72105555555,15.9211666667,19.8773333333,16.611,7.09716666667,6.7085,15.6383333333,6.86666666667,5.63497222222,8.39766666666
628.94,5.66858333334,15.9558333334,19.8291666666,16.5825,7.10633333333,6.699,15.603,6.8685,5.57761111111,8.34866666667
629.27,5.68175,16.072,19.9511666667,16.711,7.18816666667,6.67333333334,15.6685,6.9155,5.59522222222,8.38908333333
629.60,5.72922222222,16.1388333334,20.0285,16.7745,7.20716666666,6.7045,15.6933333333,6.95133333334,5.59941666667,8.43341666666
629.94,5.68644444445,16.1925,19.999,16.7583333333,7.17983333333,6.6775,15.6918333333,6.93266666667,5.57422222222,8.44983333334
630.27,5.64627777779,16.1235,19.9746666667,16.6785,7.15833333333,6.64316666666,15.5536666666,6.87983333334,5.55461111112,8.41241666666
630.60,5.63202777778,16.2498333333,20.044,16.7326666666,7.19333333333,6.58966666666,15.5638333334,6.85783333333,5.53955555556,8.38908333333
630.93,5.66325,16.2646666667,20.037,16.739,7.22183333333,6.6155,15.5483333333,6.87283333334,5.65411111111,8.40708333334
631.26,5.66736111111,16.2958333334,20.1103333333,16.8198333334,7.22283333334,6.64533333333,15.4976666667,6.856,5.64661111111,8.39233333333
631.60,5.64469444445,16.3173333333,20.1621666667,16.849,7.2285,6.57916666666,15.4855,6.8805,5.68211111111,8.3545
631.93,5.66022222221,16.3975,20.2803333333,16.956,7.2575,6.531,15.5568333333,6.94666666667,5.74641666667,8.39366666667
632.26,5.61166666667,16.3723333333,20.2745,16.8981666666,7.224,6.488,15.5546666667,6.891,5.63352777778,8.38191666666
632.59,5.68244444445,16.4391666667,20.3853333333,17.0356666667,7.28433333333,6.48166666667,15.6296666666,6.89666666667,5.69661111112,8.42325
632.92,5.62277777779,16.3625,20.3983333333,16.9351666666,7.202,6.42183333333,15.5608333333,6.84333333333,5.61741666667,8.27475
633.26,5.53730555555,16.3058333334,20.3788333334,16.859,7.15933333333,6.35533333334,15.4776666666,6.76866666667,5.53080555556,8.15658333333
633.59,5.51069444445,16.3756666667,20.4748333333,16.8623333333,7.18516666667,6.26283333334,15.5063333333,6.71383333333,5.53152777778,8.12333333333
633.92,5.56977777778,16.4496666666,20.5783333333,16.9535,7.26533333334,6.27833333334,15.5695,6.78633333333,5.57944444445,8.15566666666
634.25,5.53433333334,16.454,20.6405,16.9381666667,7.22916666666,6.2965,15.4983333334,6.7935,5.54819444445,8.14191666667
634.58,5.55330555555,16.5803333333,20.768,17.0503333334,7.266,6.29916666667,15.575,6.8335,5.52816666667,8.20683333334
634.91,5.51025,16.6248333333,20.764,17.0421666667,7.2055,6.23633333334,15.5646666667,6.77366666667,5.52125,8.18866666667
635.25,5.56927777779,16.713,20.8216666666,17.083,7.2445,6.27783333333,15.5311666667,6.82233333333,5.56447222222,8.19708333333
635.58,5.64247222221,16.8478333333,20.8453333333,17.036,7.29083333333,6.32366666666,15.4871666667,6.80516666667,5.57008333333,8.23033333334
635.91,5.66780555555,16.9556666666,20.9068333334,17.063,7.31033333333,6.3565,15.449,6.84683333334,5.66419444445,8.21925
636.24,5.55980555555,16.912,20.9123333333,16.9588333333,7.1805,6.275,15.3493333333,6.79433333333,5.58380555556,8.1305
636.57,5.63683333333,17.0023333333,21.0005,17.0533333334,7.265,6.31383333333,15.426,6.85716666666,5.679,8.34033333333
636.90,5.72041666666,17.1678333333,21.1331666666,17.1708333333,7.358,6.41566666667,15.48,6.98716666666,5.73736111111,8.46541666666
637.23,5.63091666667,17.1231666667,21.0991666667,17.1691666666,7.25433333333,6.3715,15.337,6.86916666667,5.60108333333,8.36658333334
637.56,5.58069444445,17.1705,21.0961666666,17.1121666667,7.15183333333,6.31766666666,15.3078333333,6.84566666667,5.50508333333,8.332
637.90,5.74655555555,17.277,21.2515,17.2508333333,7.25283333333,6.4325,15.3768333333,6.9165,5.64111111111,8.44816666666
638.23,5.73147222222,17.1775,21.296,17.2241666666,7.23,6.43133333334,15.2788333334,6.87083333333,5.57463888889,8.39825
638.56,5.73744444445,17.204,21.2963333333,17.2008333334,7.20616666667,6.45266666666,15.2811666666,6.904,5.49861111112,8.384
638.89,5.83408333333,17.2728333334,21.337,17.2796666666,7.23066666666,6.54016666666,15.3823333333,6.92033333333,5.51744444445,8.49433333333
639.22,5.86097222222,17.2798333333,21.389,17.3858333333,7.22583333334,6.6315,15.4156666667,6.99033333334,5.52713888889,8.56541666666
639.55,5.93622222222,17.3195,21.4415,17.4561666666,7.2225,6.61916666667,15.4315,6.9805,5.47586111111,8.62708333333
639.88,5.95386111111,17.2971666667,21.4388333333,17.4625,7.20383333333,6.68316666667,15.4358333334,6.97983333333,5.44605555556,8.64866666666
640.21,5.84180555555,17.242,21.3701666667,17.3641666667,7.11133333334,6.71533333333,15.2965,6.93566666667,5.40538888888,8.51991666667
640.54,5.77780555555,17.1813333333,21.2811666667,17.2878333334,7.04066666666,6.66,15.2461666667,6.87566666666,5.36830555556,8.45125
640.87,5.95033333334,17.3155,21.4673333333,17.4816666667,7.18933333334,6.82016666667,15.446,7.08333333334,5.52777777778,8.68883333334
641.20,6.09197222222,17.4675,21.5936666667,17.6736666667,7.4275,7.0115,15.6761666667,7.21216666667,5.71652777778,8.814
641.53,5.92883333333,17.4843333334,21.4671666667,17.5551666666,7.3395,6.82916666667,15.6251666667,7.157,5.58725,8.7795
641.87,5.79033333333,17.4365,21.3003333334,17.4816666666,7.21883333333,6.61266666666,15.5383333333,7.07833333334,5.50330555556,8.65541666665
642.20,5.77538888889,17.3605,21.3891666666,17.4625,7.19716666666,6.54283333334,15.4513333334,7.12716666666,5.50330555556,8.61025
642.53,5.71847222222,17.3755,21.3925,17.442,7.14483333334,6.489,15.3935,7.16933333334,5.52108333333,8.60508333335
642.86,5.64244444445,17.3335,21.4248333333,17.4161666667,7.07533333333,6.3625,15.327,7.08883333333,5.41263888889,8.52858333333
643.19,5.46169444445,17.2168333333,21.3296666666,17.3575,7.01616666667,6.302,15.2058333334,7.0235,5.30980555556,8.41241666666
643.52,5.42588888888,17.2483333333,21.4238333333,17.3495,7.08066666667,6.24083333333,15.1135,7.08233333333,5.37858333333,8.44566666666
643.85,5.45605555555,17.4036666667,21.442,17.4255,7.07466666667,6.2225,15.1223333333,7.02416666666,5.31566666667,8.43516666667
644.18,5.47427777778,17.4583333333,21.5201666666,17.4701666667,7.0985,6.20466666667,15.112,6.98916666666,5.34580555555,8.47408333334
644.51,5.51022222222,17.4126666667,21.5701666666,17.4555,7.18416666666,6.28583333333,15.0965,7.02766666667,5.44822222222,8.40966666667
644.84,5.43672222221,17.4326666667,21.5488333333,17.4485,7.091,6.17133333334,14.9223333333,6.9065,5.33955555556,8.27466666667
645.17,5.50555555555,17.5011666667,21.5725,17.4873333334,7.181,6.29966666666,14.9606666666,6.92183333333,5.43613888889,8.20766666667
645.50,5.78836111111,17.7783333333,21.8616666667,17.688,7.4005,6.62283333334,15.1995,7.12333333333,5.66622222223,8.44341666666
645.83,5.76208333334,17.9155,21.8453333333,17.7835,7.44766666667,6.71533333333,15.26,7.09516666667,5.67597222222,8.49975
646.16,5.63544444445,17.7923333334,21.8628333334,17.7746666666,7.34883333333,6.6625,15.1411666667,6.94916666667,5.53958333333,8.36925
646.49,5.43252777778,17.7615,21.7633333333,17.6348333333,7.2275,6.46766666667,14.9845,6.81883333334,5.40658333333,8.26383333334
646.82,5.45763888889,17.8206666667,21.8348333333,17.6598333334,7.19233333333,6.45933333333,14.9625,6.79483333333,5.41677777778,8.21916666667
647.15,5.52125,17.9495,21.8733333333,17.7866666666,7.1805,6.55916666666,14.9706666667,6.837,5.41377777777,8.22416666666
647.48,5.47227777779,18.0148333333,22.0433333333,17.8513333333,7.18166666667,6.61133333334,15.0073333334,6.8725,5.42775,8.22758333333
647.81,5.43413888889,18.0458333334,22.0836666667,17.8761666667,7.17366666666,6.62666666666,15.022,6.86616666667,5.45941666667,8.23558333334
648.14,5.31936111112,18.117,21.9775,17.8098333333,7.05266666667,6.54983333334,14.9148333333,6.787,5.29283333333,8.21266666667
648.47,5.24527777778,17.9573333334,21.881,17.708,6.94183333334,6.38933333333,14.8511666666,6.74433333333,5.18538888888,8.22675
648.80,5.2355,17.933,21.9413333333,17.79,6.879,6.34033333333,14.748,6.73566666667,5.12819444445,8.31541666666
649.13,5.09266666667,17.904,21.848,17.6743333333,6.83266666667,6.16716666667,14.6235,6.6685,5.04961111111,8.22925
649.46,5.16130555555,17.9078333333,21.9023333333,17.6895,6.8375,6.1405,14.592,6.66216666666,5.08936111112,8.2455
649.79,5.30888888888,18.1235,22.0101666667,17.7866666666,7.0195,6.27766666667,14.6658333333,6.84533333333,5.25572222222,8.38816666667
650.11,5.59633333333,18.3403333333,22.2851666666,18.0815,7.28433333334,6.55466666666,14.9346666666,7.07033333334,5.50927777778,8.62033333335
650.44,5.696,18.4516666666,22.3691666666,18.1548333333,7.35333333333,6.5675,15.0796666666,7.1865,5.56763888888,8.76133333335
650.77,5.6015,18.4421666666,22.2895,18.0271666667,7.25066666666,6.4695,14.994,7.06083333333,5.51402777778,8.71891666665
651.10,5.60786111111,18.3331666667,22.1996666666,17.8621666667,7.15133333333,6.28633333333,14.8301666667,6.94483333333,5.4875,8.69816666665
651.43,5.62063888888,18.4303333333,22.204,17.8293333334,7.10183333333,6.30433333334,14.7833333334,6.884,5.39205555556,8.67425
651.76,5.66525,18.4836666667,22.3443333334,17.8766666666,7.1455,6.28283333334,14.8281666667,6.86616666667,5.44977777778,8.74341666665
652.09,5.73894444445,18.6471666667,22.5416666667,17.968,7.26816666667,6.41733333333,14.9476666667,6.96566666667,5.49327777778,8.7955
652.42,5.82386111112,18.7941666666,22.7013333333,18.1571666666,7.40316666666,6.53983333334,15.0326666666,7.069,5.52225,8.96091666665
652.75,5.81027777779,18.7726666667,22.727,18.2046666666,7.36966666667,6.53716666666,14.9896666667,7.018,5.47555555555,8.94633333335
653.08,5.65819444445,18.8243333333,22.766,18.1456666667,7.31383333333,6.491,14.9206666667,6.92633333334,5.36055555555,8.88958333335
653.41,5.64777777779,18.8208333333,22.7938333333,18.2293333333,7.24716666667,6.46633333334,14.9535,6.8285,5.28752777778,8.89008333335
653.74,5.56505555555,18.7275,22.7111666667,18.1561666667,7.12933333334,6.35883333333,14.8401666666,6.67333333334,5.16038888889,8.80883333335
654.06,5.40958333334,18.6155,22.7175,18.1441666667,6.92983333333,6.271,14.6575,6.43516666667,4.99283333333,8.60233333335
654.39,5.53808333333,18.6898333333,22.8698333334,18.3528333333,7.16883333333,6.41066666666,14.8593333333,6.64316666666,5.07891666667,8.70308333335
654.72,5.49166666667,18.7635,22.978,18.5336666666,7.1615,6.50116666667,14.8271666667,6.7605,5.12758333334,8.68558333335
655.05,5.35716666666,18.7158333333,22.9613333333,18.5273333334,7.11333333333,6.36866666666,14.7168333333,6.73366666667,5.08013888889,8.60375
655.38,5.38577777778,18.8038333333,23.0465,18.5721666667,7.147,6.4585,14.7548333333,6.79416666666,5.13641666667,8.6095
655.71,5.37319444445,18.8481666667,23.1026666667,18.5766666666,7.12516666667,6.59483333333,14.71,6.74333333333,5.17975,8.63983333335
656.04,5.29197222221,18.7773333334,23.0946666666,18.4223333334,7.01333333333,6.604,14.6781666667,6.60633333333,5.14744444445,8.4785
656.37,5.38172222222,18.9375,23.2193333334,18.5053333333,7.06116666667,6.77783333333,14.7658333333,6.7325,5.2475,8.53291666665
656.69,5.41922222222,19.028,23.2323333333,18.6756666666,7.04733333333,6.89966666667,14.84,6.75783333333,5.32880555556,8.56916666665
657.02,5.33372222222,19.0633333333,23.3298333333,18.5665,6.98583333334,6.76983333333,14.8026666666,6.70866666666,5.2795,8.51116666665
657.35,5.385,19.1866666666,23.3968333333,18.6393333334,7.059,6.91283333333,14.8843333333,6.87066666667,5.341,8.50233333335
657.68,5.45591666667,19.4251666667,23.4543333333,18.7275,7.22833333333,7.09466666667,15.0186666667,7.0275,5.43294444444,8.64
658.01,5.51588888888,19.544,23.6011666667,18.6968333333,7.17433333333,7.1945,14.9541666667,7.10233333333,5.50658333333,8.709
658.34,5.62608333333,19.587,23.5635,18.7313333334,7.2835,7.266,15.0536666667,7.1325,5.48383333334,8.77533333335
658.66,5.69683333334,19.6218333334,23.6298333333,18.8193333334,7.31033333334,7.338,15.1153333334,7.20533333334,5.54230555556,8.90125
658.99,5.6715,19.6348333333,23.6035,18.8815,7.26983333333,7.34416666667,15.0615,7.1905,5.51411111111,8.90183333335
659.32,5.52927777778,19.591,23.4725,18.8243333333,7.11066666667,7.109,14.9576666667,7.0435,5.43552777778,8.74758333334
659.65,5.43525,19.6153333334,23.4361666667,18.8283333334,7.02083333333,6.97883333334,14.9455,7.03733333333,5.41308333333,8.68741666666
659.98,5.38036111112,19.6026666667,23.42,18.8465,7.00266666667,6.92716666667,14.9026666666,6.979,5.36205555556,8.71975
660.31,5.46416666666,19.6243333333,23.4563333333,18.8078333334,7.0525,6.87,14.9058333333,7.0045,5.37186111111,8.76041666666
660.63,5.44813888888,19.5671666666,23.4525,18.8116666666,7.0895,6.85166666667,14.8985,7.0255,5.33547222222,8.74083333334
660.96,5.36833333334,19.5998333333,23.489,18.7345,7.03816666667,6.767,14.774,6.95966666667,5.31461111111,8.81333333333
661.29,5.29961111112,19.5188333333,23.4325,18.6748333334,6.968,6.5925,14.6531666666,6.89066666667,5.30936111111,8.81175
661.62,5.23283333333,19.6363333333,23.4123333333,18.7801666667,6.96283333333,6.49666666666,14.7265,6.75533333333,5.275,8.78216666667
661.94,5.05530555555,19.5978333333,23.3613333334,18.6765,6.86583333333,6.35766666666,14.6666666667,6.65333333333,5.21766666667,8.66516666666
662.27,5.01938888889,19.6551666667,23.411,18.6706666666,6.92533333334,6.36566666666,14.6588333333,6.69366666666,5.23113888888,8.62525
662.60,4.95138888888,19.5313333333,23.3228333333,18.5563333333,6.81933333333,6.2335,14.5303333333,6.58933333333,5.216,8.55291666667
662.93,5.04044444445,19.65,23.4368333334,18.6135,6.8555,6.26033333333,14.5165,6.7015,5.2715,8.68875
663.26,4.99066666667,19.6235,23.4578333334,18.6056666667,6.86383333334,6.201,14.4206666667,6.62016666667,5.19144444445,8.64691666666
663.58,4.78227777778,19.563,23.3838333333,18.4641666667,6.71266666666,6.0635,14.2805,6.45983333334,5.02202777778,8.453
663.91,4.48736111111,19.4198333333,23.3368333334,18.3535,6.5265,5.98983333333,14.0871666666,6.29366666667,4.81372222222,8.26816666666
664.24,4.48680555555,19.553,23.2958333334,18.4606666667,6.477,6.02183333333,14.0643333333,6.276,4.86908333334,8.28591666666
664.57,4.42244444445,19.6233333333,23.3426666667,18.55,6.384,6.10866666667,14.098,6.23933333334,4.879,8.1795
664.89,4.50127777778,19.7081666667,23.5616666666,18.7015,6.46433333334,6.25966666666,14.1966666666,6.38666666667,4.93316666666,8.25816666666
665.22,4.33555555555,19.4103333333,23.5088333333,18.547,6.2675,6.062,13.9538333333,6.2225,4.64,8.0425
665.55,4.36116666666,19.472,23.6533333333,18.6596666667,6.351,6.03416666666,13.995,6.23183333334,4.63275,8.219
665.87,4.29041666667,19.3898333333,23.6233333333,18.6903333333,6.3025,5.973,14.1035,6.11383333334,4.56297222222,8.14141666667
666.20,4.35916666666,19.5941666667,23.8666666666,18.8113333333,6.44133333334,6.07983333334,14.2541666667,6.1755,4.59247222222,8.21491666667
666.53,4.24797222222,19.5383333333,23.8398333334,18.8463333333,6.4305,6.06916666666,14.2381666666,6.1575,4.37561111112,8.15616666666
666.86,4.32019444445,19.651,23.8965,18.9306666667,6.40283333333,6.05383333333,14.2811666666,6.21516666667,4.42122222222,8.21241666666
667.18,4.47363888889,19.8221666666,23.986,19.0583333333,6.54666666667,6.138,14.3551666666,6.35016666667,4.49580555556,8.37958333333
667.51,4.78008333333,20.0365,24.0488333334,19.2538333334,6.721,6.30716666666,14.503,6.5945,4.63688888889,8.56333333333
667.84,4.76786111112,20.0876666667,24.0913333334,19.3428333333,6.74933333333,6.32,14.5195,6.559,4.62252777778,8.6305
668.16,4.80575,20.1103333333,24.023,19.3621666667,6.77883333333,6.1855,14.4655,6.52033333333,4.54652777778,8.64533333333
668.49,4.71361111112,20.0245,23.861,19.2596666666,6.642,6.13316666666,14.373,6.347,4.41461111111,8.5245
668.82,4.97336111112,20.4836666666,23.9866666667,19.5931666666,6.962,6.4475,14.6996666666,6.645,4.74508333333,8.91975
669.14,5.104,20.6913333333,24.0285,19.6821666666,6.96033333333,6.572,14.7171666667,6.7685,4.81891666667,8.98141666666
669.47,5.23861111112,20.8565,24.1115,19.7666666666,6.98316666667,6.64733333334,14.7271666666,6.81883333333,4.93622222222,9.085
669.80,5.1345,20.892,24.0383333333,19.8455,6.85666666666,6.49783333334,14.6703333333,6.7255,4.81561111112,9.06383333335
670.13,5.16113888889,20.9528333334,24.0958333334,19.8395,6.87733333333,6.4825,14.6693333334,6.69683333334,4.92438888888,9.08833333334
670.45,5.30186111112,21.0921666667,24.1266666667,19.9283333334,6.99516666666,6.65616666666,14.7615,6.82316666667,5.11408333333,9.25458333335
670.78,5.27075,21.1336666667,24.2183333333,20.0095,6.885,6.55183333334,14.7935,6.85916666667,5.11397222222,9.196
671.10,5.17394444445,21.1223333333,24.256,20.0665,6.78316666667,6.4075,14.6883333333,6.75,5.07166666667,9.1605
671.43,5.18211111111,21.251,24.2511666667,20.025,6.80066666667,6.45433333334,14.647,6.84183333333,5.06938888889,9.14466666665
671.76,5.21836111111,21.1643333334,24.2333333334,20.0285,6.85233333334,6.49616666666,14.7095,6.85933333333,5.13172222222,9.198
672.08,5.20886111112,21.2343333334,24.2541666667,19.9573333333,6.89916666666,6.41816666666,14.7113333333,6.87216666667,5.17594444445,9.27441666665
672.41,5.14586111112,21.0641666667,24.3146666666,19.8041666666,6.83833333333,6.36366666666,14.6783333334,6.836,5.17802777778,9.20216666665
672.74,5.05047222222,20.9753333334,24.3218333333,19.763,6.78266666666,6.33133333333,14.6413333334,6.79,5.13563888889,9.17233333335
673.06,5.08641666667,21.039,24.4113333334,19.7201666667,6.78166666667,6.32116666667,14.606,6.84633333333,5.07861111112,9.228
673.39,5.09783333334,21.049,24.4061666667,19.63,6.82416666667,6.38266666667,14.6011666667,6.93666666666,5.06611111111,9.21733333335
673.72,5.0715,21.1251666667,24.4366666666,19.6823333334,6.74166666667,6.483,14.5593333333,6.94466666667,5.05563888889,9.18883333335
674.04,4.93641666667,21.0498333334,24.4965,19.7783333333,6.712,6.46016666666,14.4713333333,6.9135,4.95355555555,9.07708333334
674.37,4.99833333333,21.0195,24.5095,19.764,6.82366666666,6.54683333333,14.4701666666,6.89666666667,5.00658333333,9.19733333335
674.69,5.0765,21.0661666666,24.5771666667,19.687,6.85866666667,6.604,14.6055,6.96916666667,5.09244444445,9.29091666665
