wavelength,Back_PhrPatm,Belly_PhrPatm,Breast_PhrPatm,Crissum_PhrPatm,Crown_PhrPatm,DorTail_PhrPatm,Rump_PhrPatm,Throat_PhrPatm,WingTip_PhrPatm
442.18,5.71646666667,8.94626666667,6.36993333333,27.7523333333,10.1002,9.18426666667,5.75762857143,17.1892333333,9.36773333333
442.53,5.72413333333,8.91473333334,6.35426666667,27.7854,10.1134,9.19673333333,5.75280952381,17.1962666667,9.37546666667
442.89,5.73673333333,8.8842,6.3358,27.8198666667,10.1114,9.19479999999,5.75745714286,17.2251,9.3906
443.24,5.72833333333,8.84239999999,6.30286666667,27.8072666666,10.104,9.19179999999,5.7368952381,17.2226333333,9.397
443.60,5.75166666667,8.81120000001,6.30573333333,27.8325333333,10.1144666667,9.222,5.72957142857,17.2474666667,9.42566666667
443.95,5.7652,8.7714,6.29153333333,27.8398666667,10.1253333333,9.21593333333,5.70682857143,17.2627333333,9.46253333333
444.31,5.77453333333,8.75033333334,6.2978,27.8870666666,10.1378,9.24746666666,5.7279047619,17.2830666667,9.49706666667
444.66,5.7816,8.70713333333,6.28526666667,27.9032666667,10.1452666667,9.265,5.72868571429,17.2924666667,9.5112
445.02,5.78373333333,8.67466666667,6.2636,27.9106666667,10.1386,9.27646666667,5.71982857143,17.2974,9.51693333333
445.37,5.81526666667,8.6538,6.27166666667,27.9112666667,10.1597333333,9.31373333334,5.73278095238,17.3064333333,9.55446666667
445.72,5.8056,8.60560000001,6.2478,27.9363333333,10.1571333333,9.32453333333,5.72605714286,17.3210333333,9.54793333334
446.08,5.8044,8.54973333335,6.237,27.9222,10.1428,9.32306666667,5.71989523809,17.3141666667,9.54780000001
446.43,5.80273333333,8.52493333334,6.22266666667,27.9219333333,10.1408666667,9.33793333333,5.71003809524,17.3163666667,9.56080000001
446.79,5.8006,8.47353333334,6.204,27.9400666667,10.15,9.34273333334,5.69034285714,17.2988666667,9.54873333334
447.14,5.7922,8.42493333333,6.1836,27.9496666667,10.1404666667,9.3362,5.66799047619,17.2949,9.53639999999
447.50,5.76446666667,8.36719999999,6.14766666667,27.9482666667,10.1230666667,9.30806666666,5.63340952381,17.2668333333,9.5196
447.85,5.76786666667,8.33013333334,6.1264,27.9856,10.1226,9.31853333333,5.64141904762,17.2755333333,9.51746666667
448.21,5.72946666667,8.23226666667,6.06313333333,27.9304666667,10.0663333333,9.2774,5.58385714286,17.2311,9.46093333333
448.56,5.70833333333,8.18173333333,6.0326,27.9483333333,10.0567333333,9.26313333333,5.56826666667,17.2344333333,9.45646666667
448.92,5.67053333333,8.10506666666,5.98826666667,27.9352666667,10.0183333333,9.21406666666,5.52255238095,17.2001333333,9.41626666667
449.27,5.62333333333,8.01693333333,5.9288,27.9303333333,10.0000666667,9.17246666666,5.47581904762,17.1906333333,9.37333333333
449.62,5.61693333333,7.9558,5.8998,27.9174666667,9.97220000001,9.14873333333,5.44486666667,17.1661333333,9.3678
449.98,5.57013333333,7.88333333333,5.82586666667,27.9186666667,9.9176,9.09853333334,5.38024761905,17.1368666667,9.3162
450.33,5.56933333333,7.826,5.79573333333,27.9158666667,9.90773333334,9.07233333333,5.36493333333,17.126,9.2978
450.69,5.57,7.81313333333,5.7774,27.9502666667,9.90506666667,9.08473333333,5.36766666667,17.1579,9.3214
451.04,5.57073333333,7.7994,5.763,27.9979333333,9.9058,9.1022,5.36496190476,17.1556,9.32566666666
451.40,5.5698,7.7634,5.74813333333,28.0176,9.89806666665,9.10986666666,5.35156190476,17.1629333333,9.33466666667
451.75,5.51266666667,7.70226666667,5.70566666667,27.9874,9.85973333332,9.05966666666,5.29577142857,17.1254333333,9.2994
452.10,5.54273333333,7.72706666667,5.71873333333,28.0491333333,9.89046666666,9.09513333333,5.32238095238,17.1593,9.34486666667
452.46,5.54393333333,7.70453333333,5.69653333333,28.0515333333,9.86980000001,9.09926666666,5.29704761905,17.1652666667,9.3392
452.81,5.55533333333,7.69753333333,5.69853333333,28.0734666667,9.8878,9.11966666667,5.31920952381,17.1823666667,9.37806666666
453.17,5.54886666667,7.6896,5.67806666667,28.1036666667,9.8578,9.1186,5.30406666667,17.1852333333,9.39099999999
453.52,5.54086666667,7.6888,5.6642,28.1366,9.86086666667,9.10059999999,5.29731428571,17.1958333333,9.3908
453.87,5.5702,7.7078,5.70486666667,28.1807333333,9.90633333333,9.13000000001,5.33624761905,17.2446,9.43626666667
454.23,5.5706,7.70833333333,5.71466666667,28.233,9.90800000001,9.13706666667,5.34415238095,17.2853,9.44113333334
454.58,5.56866666667,7.6938,5.7162,28.2109333333,9.9042,9.11913333333,5.34575238095,17.2826333333,9.4268
454.93,5.5502,7.68293333333,5.7068,28.1939333333,9.89019999999,9.09206666666,5.33185714286,17.2864,9.436
455.29,5.5708,7.72953333334,5.72406666666,28.2088,9.92099999999,9.12199999999,5.37070476191,17.3347666667,9.46146666667
455.64,5.60626666667,7.78086666667,5.77086666667,28.2724,9.93466666668,9.18140000001,5.41092380952,17.3623666667,9.4888
456.00,5.62326666667,7.8056,5.79733333333,28.3300666667,9.9534,9.17986666667,5.42816190476,17.3601,9.50306666667
456.35,5.6552,7.85206666667,5.842,28.3672666667,9.98126666667,9.21326666666,5.48052380952,17.3704,9.5316
456.70,5.67466666667,7.87426666667,5.86006666667,28.3628,9.98993333334,9.23379999999,5.49000952381,17.3684333333,9.52339999999
457.06,5.68753333333,7.90726666667,5.87913333333,28.3379333333,10.0090666667,9.24120000001,5.52329523809,17.3473333333,9.533
457.41,5.6788,7.9232,5.89293333333,28.3314,10.0045333333,9.26286666666,5.53538095238,17.3236,9.52279999999
457.76,5.71206666667,7.98666666667,5.9366,28.3747333334,10.0098666667,9.29653333333,5.55760952381,17.3073666667,9.5466
458.12,5.73553333333,8.02239999999,5.94873333333,28.3821333333,10.0350666667,9.31033333333,5.57336190476,17.2930333333,9.5748
458.47,5.7452,8.07693333334,5.97886666667,28.4048666667,10.0376666667,9.31600000001,5.58907619048,17.265,9.5768
458.82,5.77,8.13099999999,6.01193333333,28.4528666667,10.0548666667,9.34193333333,5.62524761905,17.29,9.58646666666
459.18,5.78146666667,8.16859999999,6.03466666667,28.4664666667,10.0640666667,9.34286666666,5.64252380952,17.2635333333,9.58833333334
459.53,5.81793333333,8.21846666667,6.06133333333,28.4718666667,10.0914,9.34933333333,5.68101904762,17.2720333333,9.60926666668
459.88,5.80913333333,8.22813333332,6.05753333333,28.4478666666,10.0737333333,9.32393333333,5.66571428572,17.2508,9.60013333335
460.24,5.80953333333,8.25653333335,6.059,28.4419333333,10.074,9.30220000001,5.66194285714,17.2339333333,9.6048
460.59,5.8176,8.29406666666,6.07286666667,28.4903333333,10.0704,9.2994,5.67734285714,17.2396666667,9.60993333333
460.94,5.81993333333,8.32473333334,6.0964,28.5300666667,10.0533333333,9.30046666667,5.67654285714,17.2452,9.60379999999
461.29,5.8592,8.39633333333,6.14806666666,28.5930666667,10.0873333333,9.3184,5.71706666667,17.2747333333,9.64146666667
461.65,5.86366666667,8.43526666666,6.164,28.608,10.093,9.2988,5.73631428572,17.2897666667,9.64466666667
462.00,5.8732,8.48886666667,6.1958,28.6175333333,10.0868,9.2676,5.74891428571,17.2882666667,9.61953333333
462.35,5.89173333333,8.54313333332,6.22646666666,28.6512,10.0896666667,9.26453333333,5.76936190476,17.2988333333,9.64033333333
462.71,5.93086666667,8.63433333335,6.2816,28.6936,10.1031333333,9.27246666667,5.81450476191,17.2954,9.66913333335
463.06,5.94726666667,8.71800000001,6.3196,28.7532666667,10.1029333333,9.27220000001,5.8448952381,17.3057,9.67933333332
463.41,5.95353333333,8.78906666666,6.35186666667,28.8073333333,10.0911333333,9.28133333334,5.86548571429,17.3164666667,9.68319999999
463.76,5.99313333333,8.91386666668,6.4156,28.8725333333,10.1190666667,9.34106666667,5.93473333333,17.3592666667,9.70246666668
464.12,6.01313333333,9.00073333333,6.4806,28.9424,10.1092,9.37466666666,5.97638095238,17.3677,9.692
464.47,6.03233333333,9.08806666667,6.52866666666,28.9719333333,10.1216,9.36653333333,6.00509523809,17.3639333333,9.7082
464.82,6.07593333333,9.19706666665,6.58286666667,29.0066666667,10.1452,9.3962,6.03625714286,17.3638333333,9.73873333332
465.17,6.08813333334,9.26153333335,6.61833333333,29.0062666667,10.1296,9.39293333333,6.05825714286,17.3458333333,9.73753333332
465.53,6.10153333333,9.34273333333,6.6568,29.0020666667,10.1342,9.39393333333,6.08183809524,17.3081666667,9.7492
465.88,6.09726666667,9.41539999999,6.7098,29.0652666666,10.1336666667,9.43353333333,6.10573333333,17.3136,9.77446666667
466.23,6.10913333333,9.4976,6.74726666667,29.0969333333,10.1452,9.44399999999,6.13201904762,17.3168,9.79013333333
466.58,6.1012,9.53353333334,6.7698,29.1028666667,10.1332666667,9.43553333334,6.13602857143,17.3229333333,9.77200000001
466.94,6.11686666667,9.58860000001,6.80813333333,29.1100666667,10.1268,9.43266666667,6.1416,17.3105333333,9.7722
467.29,6.14513333333,9.66566666667,6.86393333333,29.1352,10.1522,9.42353333334,6.1726,17.3131333333,9.79520000001
467.64,6.1316,9.70593333333,6.89553333333,29.1448,10.1226666667,9.39973333334,6.17457142857,17.2981666667,9.7836
467.99,6.13853333333,9.77933333333,6.91506666667,29.1901333333,10.1334666667,9.38293333334,6.18505714286,17.2922666667,9.79613333332
468.35,6.16633333333,9.89846666668,6.99113333333,29.2331333333,10.1638,9.42133333333,6.23203809524,17.3059666667,9.80393333332
468.70,6.1786,9.9752,7.039,29.2583333333,10.1726666667,9.40479999999,6.27865714286,17.3026,9.80493333333
469.05,6.24693333333,10.1100666667,7.13973333333,29.3708666667,10.2431333333,9.46646666667,6.34932380953,17.3824333333,9.85346666667
469.40,6.26626666667,10.2043333333,7.20393333333,29.4349333333,10.2708,9.49099999999,6.37820952381,17.4307,9.86066666667
469.75,6.27453333333,10.2973333333,7.23993333333,29.4644,10.2706666667,9.49060000001,6.4116,17.4189666667,9.86839999999
470.11,6.28166666667,10.367,7.27273333333,29.5054666667,10.2561333333,9.50453333333,6.44380952381,17.4295,9.86039999999
470.46,6.28326666667,10.4166,7.29306666667,29.527,10.2700666667,9.49253333333,6.47250476191,17.4159666667,9.87359999999
470.81,6.28393333333,10.4634666667,7.31373333333,29.5764666667,10.2608,9.48626666666,6.49726666667,17.4123,9.86260000001
471.16,6.27626666666,10.4996666667,7.32453333333,29.6013333333,10.2558,9.48326666667,6.47573333333,17.4045333333,9.85386666666
471.51,6.2702,10.5256666667,7.31286666667,29.6376666667,10.2602666667,9.48126666666,6.47484761905,17.4028,9.85153333333
471.87,6.2968,10.5577333333,7.344,29.6389333333,10.2990666667,9.48866666667,6.493,17.4126,9.86559999999
472.22,6.30873333333,10.5611333333,7.35286666667,29.6464,10.3056,9.481,6.49614285714,17.4323,9.88526666668
472.57,6.31553333333,10.5810666667,7.3676,29.6728666667,10.3164,9.50646666667,6.50192380953,17.4511,9.88559999999
472.92,6.2718,10.5558666667,7.31953333333,29.6259333333,10.268,9.46786666667,6.45819047619,17.3852,9.8726
473.27,6.2942,10.5611333333,7.30486666667,29.6712666667,10.2654666667,9.46859999999,6.47263809524,17.3752333333,9.92079999999
473.62,6.3274,10.5700666667,7.3124,29.6822,10.2744,9.47773333334,6.47643809524,17.3935666667,9.94053333334
473.98,6.36546666667,10.5538666667,7.32186666667,29.688,10.3007333333,9.4718,6.46399047619,17.4053666667,9.95226666666
474.33,6.38746666667,10.5758,7.35166666667,29.7176,10.3284666667,9.50513333333,6.46757142857,17.4220666667,9.98573333335
474.68,6.42606666667,10.5986666666,7.373,29.7446666667,10.3754666667,9.55786666667,6.47476190476,17.4766,10.0438666667
475.03,6.45946666667,10.5957333333,7.37853333333,29.7626,10.3885333333,9.6004,6.50044761905,17.4896666667,10.0714666667
475.38,6.52026666666,10.618,7.432,29.7912666667,10.4331333333,9.64013333333,6.53465714286,17.5271,10.1280666667
475.73,6.5374,10.6095333333,7.4386,29.7975333333,10.445,9.66993333333,6.54617142858,17.5581,10.1599333333
476.08,6.54293333333,10.5635333333,7.41793333333,29.793,10.4476666667,9.69266666667,6.54786666667,17.5463333333,10.1742
476.44,6.5168,10.499,7.377,29.7874666667,10.4471333333,9.6756,6.51047619047,17.5295333333,10.1759333333
476.79,6.48466666667,10.4098,7.31786666667,29.7375333333,10.4169333333,9.65873333334,6.48770476191,17.5045,10.1288
477.14,6.44086666667,10.3046,7.24986666667,29.6583333333,10.3826666667,9.6308,6.42682857143,17.4618,10.0682
477.49,6.4324,10.2446666667,7.21826666667,29.6484666667,10.3810666667,9.63593333333,6.41338095238,17.4452,10.0750666667
477.84,6.41093333333,10.1838,7.20173333333,29.6229333333,10.3764666667,9.64939999999,6.41664761905,17.4259666667,10.0745333333
478.19,6.3896,10.0973333333,7.14786666667,29.606,10.3475333333,9.64193333333,6.37691428571,17.4038,10.0454666667
478.54,6.3582,10.0072666667,7.0948,29.5702,10.3353333333,9.62586666667,6.3302,17.3728333333,10.0396
478.89,6.32693333334,9.91986666665,7.0598,29.5635333333,10.3316,9.6012,6.30804761905,17.3605,10.0338
479.24,6.2876,9.82053333334,7.00486666667,29.5516,10.3146,9.58799999999,6.25940952381,17.3195666667,10.0145333333
479.60,6.26713333333,9.74026666667,6.96686666667,29.5553333333,10.3018666667,9.59,6.22823809524,17.2919666667,9.99780000001
479.95,6.25693333333,9.67326666666,6.94413333333,29.5876666667,10.3016666667,9.60006666667,6.20201904762,17.2956333333,10.0115333333
480.30,6.25853333333,9.60653333333,6.93186666666,29.5728,10.3122,9.62586666666,6.20105714286,17.2759666667,10.0234
480.65,6.27606666667,9.54133333333,6.91753333334,29.5850666667,10.3272666667,9.64053333334,6.17530476191,17.2680666667,10.0578666667
481.00,6.28113333333,9.49660000001,6.92646666667,29.5621333333,10.3558666667,9.67033333333,6.19515238095,17.2732333333,10.0757333333
481.35,6.27453333333,9.41286666667,6.89526666667,29.5161333333,10.3428,9.67780000001,6.17927619048,17.2647666667,10.0670666667
481.70,6.25966666667,9.35306666667,6.8528,29.5237333333,10.3232,9.67433333334,6.1528,17.2680333333,10.0738
482.05,6.26766666667,9.32673333333,6.8436,29.5563333333,10.3346,9.70333333333,6.15864761905,17.3062333333,10.1059333333
482.40,6.2738,9.30246666667,6.84173333333,29.5894666667,10.3436666667,9.72333333334,6.16611428571,17.3333333333,10.1146666667
482.75,6.29186666667,9.30173333334,6.8448,29.6226666667,10.3602,9.75493333333,6.17466666667,17.3611,10.1448
483.10,6.30306666667,9.29633333333,6.84546666667,29.6412,10.3701333333,9.78086666667,6.17496190476,17.3798333333,10.1652
483.45,6.31526666667,9.29553333335,6.8506,29.6745333333,10.3847333333,9.79506666666,6.18357142857,17.4043,10.186
483.80,6.31406666667,9.28033333335,6.8432,29.6687333333,10.3876666667,9.8018,6.17894285714,17.4056666667,10.1847333333
484.15,6.32346666667,9.2776,6.84626666667,29.6848666667,10.3966,9.81133333333,6.18119047619,17.4193666667,10.1994
484.50,6.32833333333,9.27399999999,6.85226666667,29.6872,10.3978,9.81420000001,6.18214285714,17.4253333333,10.2052666667
484.85,6.3336,9.27106666667,6.8486,29.7126,10.3924,9.82000000001,6.18417142857,17.4366333333,10.2154
485.20,6.328,9.27166666666,6.85273333333,29.7388666667,10.3928666667,9.82200000001,6.17975238095,17.4530666667,10.2189333333
485.55,6.3338,9.27853333334,6.86353333333,29.7463333333,10.4005333333,9.82279999999,6.18598095238,17.4543,10.2280666667
485.90,6.34213333333,9.28140000001,6.8702,29.7600666667,10.4042666667,9.82200000001,6.19264761905,17.4481,10.2263333333
486.25,6.3394,9.28493333333,6.87226666667,29.7457333333,10.3988666667,9.81826666666,6.19482857143,17.4327,10.2288666667
486.60,6.32873333333,9.28773333332,6.87666666667,29.7381333333,10.394,9.8064,6.19507619048,17.4193333333,10.2168666667
486.95,6.335,9.31166666668,6.89166666667,29.7382666667,10.3995333333,9.80179999999,6.21028571429,17.4092333333,10.2150666667
487.30,6.32946666667,9.32293333334,6.9,29.7165333333,10.3881333333,9.79800000001,6.20908571429,17.3818,10.2077333333
487.65,6.338,9.35473333333,6.91893333333,29.7262666666,10.3948666667,9.79859999999,6.22511428572,17.3853666667,10.2116
488.00,6.347,9.39193333335,6.93546666667,29.7407333333,10.3945333333,9.79946666666,6.2382,17.3850333333,10.2089333333
488.35,6.34706666667,9.42433333333,6.95026666667,29.7484,10.4029333333,9.79439999999,6.25508571428,17.3829333333,10.2042666667
488.70,6.34653333333,9.46026666667,6.9652,29.7436666667,10.4014,9.7912,6.25369523809,17.3674,10.1936
489.05,6.36366666667,9.52926666665,6.99566666667,29.7865333333,10.4202666667,9.80220000001,6.28671428571,17.361,10.2066
489.40,6.388,9.60420000002,7.035,29.8089333333,10.4354666667,9.83,6.313,17.3705,10.2168666667
489.75,6.39353333334,9.69286666667,7.07806666667,29.8242666667,10.4385333333,9.83339999999,6.33452380952,17.3646666667,10.2218
490.10,6.41806666667,9.79613333332,7.1342,29.8706,10.4562666667,9.83933333334,6.37324761905,17.3662,10.2293333333
490.45,6.43893333333,9.88326666667,7.1852,29.8809333333,10.4536,9.83833333333,6.39615238095,17.3553333333,10.2358
490.80,6.4508,9.96379999999,7.224,29.9126,10.4492,9.83453333333,6.42513333333,17.3561,10.2412666667
491.15,6.4656,10.0578666667,7.2694,29.9352,10.4514666667,9.82600000001,6.45634285714,17.3554,10.2431333333
491.50,6.47973333333,10.1404666667,7.31246666667,29.9528666667,10.4422,9.82053333333,6.48325714286,17.3427666667,10.2450666666
491.85,6.47186666667,10.203,7.34286666667,29.9517333333,10.4304666667,9.80973333333,6.50705714286,17.3197333333,10.2336
492.20,6.48566666667,10.3004666666,7.38686666667,30.0164,10.4257333333,9.82113333334,6.53379047619,17.3250333333,10.2352
492.55,6.50566666667,10.4048,7.45266666666,30.0778666667,10.4453333333,9.83193333334,6.57866666667,17.3530333333,10.2489333333
492.90,6.5282,10.5094666667,7.50993333333,30.1095333334,10.4431333333,9.83679999999,6.6096952381,17.3550666667,10.25
493.25,6.549,10.6275333333,7.57113333334,30.175,10.4639333333,9.83326666667,6.65663809524,17.3704,10.2613333333
493.60,6.58573333333,10.7682666667,7.64839999999,30.2088666667,10.4876666667,9.84753333334,6.71919047619,17.3699666667,10.2780666667
493.95,6.61313333333,10.9141333333,7.72413333333,30.2496666667,10.4864,9.85526666666,6.77253333333,17.3728333333,10.2863333333
494.30,6.6576,11.1051333333,7.81773333333,30.3298,10.5137333333,9.87000000001,6.85356190476,17.3888,10.2972
494.65,6.69593333333,11.3208666667,7.93706666667,30.3838666667,10.5229333333,9.87893333333,6.92871428571,17.3919666667,10.3076
495.00,6.73733333333,11.5322,8.05733333334,30.4654,10.5385333333,9.90513333334,7.00621904762,17.4204333333,10.3192
495.34,6.769,11.7663333333,8.1748,30.5432,10.5643333333,9.91246666666,7.08351428571,17.4254333333,10.3255333333
495.69,6.83146666667,12.0084666667,8.32026666668,30.6325333333,10.6034666667,9.935,7.18227619047,17.4803666667,10.3668
496.04,6.87566666667,12.2532666667,8.44399999999,30.6736,10.622,9.96220000001,7.29982857143,17.5007333333,10.4103333333
496.39,6.93626666667,12.5049333333,8.57086666667,30.7342,10.6450666667,9.97919999999,7.40507619047,17.5047333333,10.4514
496.74,6.96586666666,12.7033333333,8.68320000001,30.7384666667,10.6464666667,9.9692,7.48204761905,17.5238333333,10.4551333333
497.09,6.98946666667,12.9152,8.79786666666,30.7488,10.6328666667,9.96346666667,7.55393333333,17.4985666667,10.4512666667
497.44,7.03946666667,13.1442666667,8.93253333333,30.8163333333,10.6486,9.99106666667,7.65996190476,17.5229666667,10.4704666667
497.79,7.059,13.3646666667,9.03639999999,30.8782,10.6489333333,9.98666666667,7.73023809524,17.5247,10.4659333333
498.14,7.06993333333,13.5818,9.12233333334,30.9223333333,10.6530666667,9.99739999999,7.80034285714,17.5294,10.4668666667
