wavelength,Back_DacNigf,Belly_DacNigf,Breast_DacNigf,Crissum_DacNigf,Crown_DacNigf,DorTail_DacNigf,Rump_DacNigf,Throat_DacNigf,WingTip_DacNigf
651.10,14.759,46.4636666667,28.525,34.787,13.9613333333,12.467,20.6996666667,26.1796666667,10.35
651.43,14.7233333333,46.4813333333,28.468,34.8723333333,13.9646666667,12.3643333333,20.6423333333,26.161,10.5073333333
651.76,14.736,46.4323333333,28.4673333333,34.86,13.8543333333,12.3073333333,20.667,26.0636666667,10.65
652.09,14.8676666667,46.7086666667,28.6666666667,34.904,13.9383333333,12.516,20.7063333333,26.2816666667,10.7766666667
652.42,14.857,46.711,28.6276666667,34.986,13.8696666667,12.6713333333,20.604,26.3553333333,10.841
652.75,14.891,46.6733333333,28.6636666667,34.951,13.835,12.658,20.6296666667,26.3556666667,10.966
653.08,14.91,46.7083333333,28.7503333333,35.107,13.8323333333,12.6626666667,20.6666666667,26.4613333333,11.1193333333
653.41,15.0113333333,46.749,28.7906666667,35.0523333333,13.7586666667,12.628,20.6203333333,26.361,11.1213333333
653.74,14.9573333333,46.6963333333,28.8646666667,34.854,13.5773333333,12.5576666667,20.467,26.217,11.118
654.06,14.952,46.5793333333,29.0293333333,35.0263333333,13.5273333333,12.5486666667,20.3646666667,26.115,11.2673333333
654.39,15.1846666667,46.4573333333,29.094,35.0053333333,13.674,12.757,20.4673333333,26.1733333333,11.456
654.72,15.0776666667,46.335,28.979,35.0846666667,13.7256666667,12.8653333333,20.468,26.205,11.3113333333
655.05,15.2696666667,46.409,29.0513333333,35.1833333333,13.7773333333,13.1636666667,20.6286666667,26.3366666667,11.42
655.38,15.2863333333,46.214,29.0856666667,35.1616666667,13.8173333333,13.196,20.568,26.3426666667,11.234
655.71,15.265,46.0603333333,28.9963333333,35.2216666667,13.8203333333,12.9716666667,20.562,26.401,11.2026666667
656.04,15.2956666667,46.122,29.0793333333,35.204,13.916,12.9963333333,20.4693333333,26.3376666667,11.1213333333
656.37,15.244,46.0646666667,29.149,35.2183333333,14.001,13.0846666667,20.4056666667,26.2826666667,11.0993333333
656.69,15.33,45.9683333333,29.1603333333,35.3386666667,14.006,13.226,20.3813333333,26.2596666667,11.1356666667
657.02,15.3233333333,45.974,29.2716666667,35.4516666667,13.9986666667,13.2713333333,20.3546666667,26.326,11.245
657.35,15.33,45.9093333333,29.356,35.5243333333,14.2043333333,13.374,20.3806666667,26.3183333333,11.1986666667
657.68,15.2923333333,45.8813333333,29.232,35.264,14.156,13.3103333333,20.4083333333,26.3573333333,11.0653333333
658.01,15.1063333333,45.8996666667,29.132,35.209,14.1403333333,13.2043333333,20.2206666667,26.416,11.0693333333
658.34,15.2753333333,46.1533333333,29.2926666667,35.3403333333,14.1856666667,13.1856666667,20.241,26.5393333333,11.2456666667
658.66,15.2156666667,46.0186666667,29.2423333333,35.3863333333,14.1833333333,13.101,20.1886666667,26.4893333333,11.179
658.99,15.1363333333,46.071,29.2593333333,35.306,14.1733333333,13.0953333333,20.116,26.485,11.2983333333
659.32,15.1223333333,46.0726666667,29.2893333333,35.1856666667,14.1536666667,13.213,20.0883333333,26.5006666667,11.375
659.65,15.008,45.8173333333,29.191,34.9833333333,14.063,13.09,19.9646666667,26.48,11.2043333333
659.98,15.1113333333,45.8933333333,29.1643333333,34.9863333333,14.0283333333,13.087,19.949,26.4963333333,11.264
660.31,14.8903333333,45.7816666667,29.106,34.7676666667,13.8933333333,12.8643333333,19.766,26.3166666667,11.0503333333
660.63,14.9193333333,45.7566666667,29.0113333333,34.587,13.9206666667,12.875,19.697,26.2816666667,10.9616666667
660.96,14.969,45.6896666667,29.0756666667,34.765,13.9456666667,12.844,19.676,26.3846666667,11.15
661.29,15.0716666667,45.7043333333,29.261,34.8896666667,14.0933333333,12.9873333333,19.6526666667,26.499,11.3576666667
661.62,15.0863333333,45.5246666667,29.1596666667,34.759,13.9506666667,12.815,19.5456666667,26.3843333333,11.0993333333
661.94,14.9556666667,45.2973333333,28.9456666667,34.557,13.7896666667,12.7376666667,19.3353333333,26.326,11.0103333333
662.27,14.7886666667,45.037,28.678,34.1903333333,13.535,12.5853333333,19.0853333333,26.1246666667,10.876
662.60,14.7773333333,45.014,28.6843333333,34.16,13.4376666667,12.5416666667,18.978,26.132,10.702
662.93,14.965,45.1226666667,28.7546666667,34.3623333333,13.4553333333,12.6626666667,19.152,26.0823333333,10.8143333333
663.26,15.1076666667,45.391,28.7586666667,34.6126666667,13.4776666667,12.7996666667,19.2633333333,26.1506666667,11.0426666667
663.58,15.0783333333,45.2856666667,28.795,34.6116666667,13.5546666667,12.786,19.2046666667,26.1646666667,10.9153333333
663.91,15.2453333333,45.367,28.815,34.6586666667,13.6493333333,12.998,19.3663333333,26.263,11.0406666667
664.24,15.3036666667,45.5246666667,28.9676666667,34.9443333333,13.607,12.987,19.45,26.3986666667,11.0616666667
664.57,15.4236666667,45.494,28.87,34.7776666667,13.5573333333,13.221,19.527,26.3313333333,10.932
664.89,15.2143333333,45.3623333333,28.5913333333,34.681,13.309,13.052,19.4813333333,26.1286666667,10.783
665.22,14.9666666667,45.3303333333,28.6216666667,34.6246666667,13.1073333333,13.0046666667,19.4043333333,26.0333333333,10.5683333333
665.55,14.996,45.155,28.7293333333,34.7236666667,13.1243333333,12.9423333333,19.4526666667,25.9976666667,10.5443333333
665.87,15.2796666667,45.4153333333,29.148,35.283,13.4783333333,13.1283333333,19.707,26.2756666667,10.6853333333
666.20,15.3053333333,45.3896666667,29.2276666667,35.4696666667,13.4986666667,13.2723333333,19.8,26.3523333333,10.8106666667
666.53,15.1003333333,45.213,29.0556666667,35.202,13.3156666667,13.1683333333,19.639,26.2283333333,10.582
666.86,14.8656666667,45.2146666667,29.1223333333,35.2276666667,13.0693333333,13.1726666667,19.5623333333,26.1483333333,10.463
667.18,14.8163333333,45.2223333333,29.1236666667,35.2423333333,12.9513333333,13.025,19.427,26.1086666667,10.377
667.51,14.7463333333,45.385,29.1546666667,35.234,12.8453333333,12.9383333333,19.371,26.156,10.2833333333
667.84,14.7336666667,45.2623333333,29.0593333333,35.1526666667,12.9193333333,13.026,19.2646666667,25.9736666667,10.377
668.16,14.4846666667,45.4916666667,28.946,35.0033333333,12.897,12.7376666667,19.0363333333,25.9146666667,10.4156666667
668.49,14.4783333333,45.4146666667,28.9763333333,35.0053333333,12.8883333333,12.8883333333,18.9126666667,25.9403333333,10.3956666667
668.82,14.8546666667,45.825,29.3596666667,35.4616666667,13.297,13.2826666667,19.2933333333,26.3156666667,10.929
669.14,14.9876666667,46.0676666667,29.425,35.529,13.299,13.5046666667,19.3503333333,26.4973333333,11.06
669.47,15.036,46.1516666667,29.4706666667,35.3746666667,13.181,13.548,19.437,26.538,11.0536666667
669.80,15.0933333333,46.124,29.359,35.3776666667,13.3936666667,13.5563333333,19.4796666667,26.658,11.2386666667
670.13,15.1436666667,46.143,29.4453333333,35.489,13.2956666667,13.5796666667,19.3783333333,26.6683333333,11.236
670.45,15.295,46.128,29.4126666667,35.4073333333,13.3226666667,13.5023333333,19.3756666667,26.6403333333,11.2386666667
670.78,15.3886666667,46.2053333333,29.4556666667,35.406,13.5156666667,13.789,19.554,26.8023333333,11.4133333333
671.10,15.508,45.9563333333,29.444,35.5183333333,13.5633333333,13.9503333333,19.5836666667,26.8136666667,11.5353333333
671.43,15.446,45.7833333333,29.5646666667,35.5763333333,13.411,13.876,19.5363333333,26.9796666667,11.534
671.76,15.725,45.6713333333,29.732,35.826,13.4423333333,14.1616666667,19.7266666667,27.1693333333,11.7336666667
672.08,16.0206666667,45.9393333333,29.8626666667,35.951,13.4283333333,14.1746666667,19.85,27.4113333333,11.93
672.41,16.0983333333,45.8966666667,29.722,35.94,13.4306666667,14.0746666667,19.72,27.2873333333,12.0153333333
672.74,15.9346666667,45.516,29.6376666667,36.0103333333,13.3803333333,13.923,19.6103333333,27.0323333333,11.8706666667
673.06,15.7303333333,45.329,29.4746666667,36.0076666667,13.3043333333,13.8063333333,19.2736666667,27.033,11.8456666667
673.39,15.7143333333,45.4886666667,29.514,36.0446666667,13.17,13.7266666667,19.1743333333,26.9593333333,11.7756666667
673.72,15.6886666667,45.4086666667,29.4113333333,35.9636666667,13.393,13.764,19.224,27.105,11.855
674.04,15.5526666667,45.151,29.2166666667,35.771,13.486,13.737,19.1306666667,27.0926666667,11.7863333333
674.37,15.4893333333,45.2083333333,29.2133333333,35.762,13.345,13.6133333333,19.1033333333,27.069,11.87
674.69,15.518,45.2933333333,29.246,35.769,13.384,13.4583333333,19.0226666667,27.1656666667,11.9226666667
675.02,15.624,45.4916666667,29.2626666667,35.8013333333,13.5806666667,13.591,19.2483333333,27.193,12.164
675.35,15.5006666667,45.5536666667,29.292,35.8626666667,13.4716666667,13.4663333333,19.2813333333,27.146,12.1833333333
675.67,15.2753333333,45.374,29.311,35.7436666667,13.4396666667,13.3176666667,19.1806666667,27.0016666667,11.9553333333
676.00,15.0876666667,45.2473333333,29.229,35.6513333333,13.2163333333,13.2643333333,19.0483333333,26.8313333333,11.7326666667
676.32,14.9156666667,45.2926666667,29.1896666667,35.4106666667,13.1406666667,13.1616666667,18.8996666667,26.9376666667,11.5826666667
676.65,14.9636666667,45.2476666667,29.1816666667,35.2176666667,13.1053333333,13.263,18.8263333333,26.904,11.515
676.97,14.9783333333,45.1526666667,29.1356666667,35.1256666667,12.978,13.269,18.7136666667,26.917,11.4403333333
677.30,15.103,45.3096666667,29.3463333333,35.5186666667,12.979,13.353,18.7573333333,26.9766666667,11.5563333333
677.63,15.4086666667,45.6116666667,29.725,35.9353333333,13.1843333333,13.567,19.0116666667,27.1586666667,11.7853333333
677.95,15.5156666667,45.704,29.7856666667,35.9243333333,13.367,13.725,19.0883333333,27.1996666667,11.782
678.28,15.55,45.7466666667,29.8793333333,36.038,13.518,13.8973333333,19.234,27.1893333333,11.8123333333
678.60,15.4546666667,45.5713333333,29.7226666667,35.8513333333,13.3683333333,13.7386666667,19.0836666667,27.003,11.6846666667
678.93,15.4516666667,45.554,29.6296666667,35.8773333333,13.467,13.7326666667,18.8806666667,27.008,11.592
679.25,15.4723333333,45.5503333333,29.4183333333,35.7983333333,13.515,13.838,18.7813333333,26.9846666667,11.714
679.58,15.5826666667,45.631,29.47,35.7926666667,13.5206666667,13.9226666667,18.8456666667,27.2176666667,11.781
679.90,15.5603333333,45.847,29.466,36.0176666667,13.631,13.9886666667,18.921,27.2313333333,11.872
680.23,15.6866666667,46.164,29.5816666667,36.2243333333,13.6703333333,14.0766666667,19.1396666667,27.314,12.0126666667
680.55,15.7736666667,46.079,29.71,36.2793333333,13.82,14.2683333333,19.3756666667,27.2943333333,12.1506666667
680.88,15.8533333333,45.9373333333,29.6396666667,36.125,13.903,14.386,19.2536666667,27.2363333333,12.0433333333
681.20,15.7523333333,45.745,29.428,35.9743333333,13.7666666667,14.414,19.093,27.2816666667,11.9333333333
681.53,15.7533333333,45.565,29.5076666667,36.228,13.6703333333,14.3236666667,18.9036666667,27.2613333333,11.9363333333
681.85,15.8293333333,45.471,29.5433333333,36.225,13.467,14.334,18.8736666667,27.325,11.985
682.18,15.9123333333,45.5153333333,29.4433333333,36.2723333333,13.517,14.4406666667,18.788,27.3863333333,12.0546666667
682.50,15.8313333333,45.4153333333,29.4026666667,36.008,13.3943333333,14.379,18.7303333333,27.283,11.7646666667
682.83,15.974,45.5133333333,29.6303333333,36.205,13.422,14.4256666667,18.903,27.456,11.7113333333
683.15,15.971,45.497,29.7066666667,36.379,13.4813333333,14.5846666667,19.0023333333,27.51,11.8126666667
683.48,16.1803333333,45.285,29.7843333333,36.3166666667,13.525,14.7953333333,19.173,27.5163333333,11.996
683.80,16.077,45.1593333333,29.6996666667,36.314,13.5066666667,14.8323333333,19.184,27.443,12.16
684.13,16.005,45.1643333333,29.559,36.3996666667,13.39,14.7436666667,19.046,27.5536666667,12.1946666667
684.45,16.031,45.3263333333,29.5823333333,36.3763333333,13.3376666667,14.687,19.204,27.592,12.2906666667
684.78,16.096,45.4436666667,29.742,36.4406666667,13.5086666667,14.6656666667,19.2673333333,27.4333333333,12.552
685.10,16.2356666667,45.308,29.7333333333,36.1566666667,13.4866666667,14.75,19.302,27.5336666667,12.5456666667
685.43,16.195,45.542,29.5746666667,36.2486666667,13.6396666667,14.7846666667,19.2906666667,27.518,12.4996666667
685.75,16.2773333333,45.5426666667,29.7716666667,36.356,13.798,14.838,19.4126666667,27.655,12.4543333333
686.08,16.397,45.4763333333,29.9276666667,36.5943333333,13.8293333333,14.972,19.6156666667,27.793,12.8793333333
686.40,16.616,45.577,30.1123333333,36.666,14.094,15.0963333333,19.7143333333,27.8463333333,13.1176666667
686.72,16.6103333333,45.359,30.0666666667,36.5623333333,14.0536666667,14.9506666667,19.5196666667,27.6486666667,12.9646666667
687.05,16.485,45.391,30.066,36.5683333333,13.8806666667,14.918,19.3936666667,27.703,12.913
687.37,16.2633333333,45.1233333333,29.934,36.273,13.7406666667,14.767,19.0103333333,27.6413333333,12.5433333333
687.70,16.1156666667,44.9246666667,29.8456666667,36.3263333333,13.6976666667,14.751,18.9156666667,27.5673333333,12.322
688.02,15.901,44.7533333333,29.8553333333,36.3636666667,13.685,14.591,18.8073333333,27.4133333333,12.4396666667
688.34,15.8716666667,44.7596666667,29.894,36.243,13.53,14.6276666667,18.8783333333,27.3956666667,12.4703333333
688.67,15.632,44.744,29.6133333333,36.427,13.404,14.5806666667,18.8996666667,27.1243333333,12.489
688.99,15.4966666667,44.457,29.587,36.201,13.206,14.458,18.727,27.0596666667,12.3163333333
689.32,15.3553333333,44.4113333333,29.389,36.161,12.8613333333,14.3333333333,18.5166666667,26.8613333333,12.2386666667
689.64,15.2356666667,44.4706666667,29.2966666667,36.1613333333,12.8353333333,14.3586666667,18.508,26.7833333333,12.1046666667
689.96,14.821,44.3093333333,29.186,36.0146666667,12.5733333333,14.2393333333,18.341,26.5616666667,11.969
690.29,14.795,44.627,29.0716666667,36.0403333333,12.6583333333,14.369,18.521,26.7506666667,12.215
690.61,14.9143333333,44.5513333333,28.8856666667,35.8833333333,12.6556666667,14.1806666667,18.3313333333,26.592,12.0036666667
690.94,15.2873333333,44.9766666667,29.1886666667,36.2396666667,12.97,14.4616666667,18.9956666667,26.754,12.3983333333
691.26,15.4123333333,45.245,29.1546666667,35.931,12.9876666667,14.4376666667,18.9846666667,26.8423333333,12.666
691.58,15.455,45.274,29.2163333333,35.871,12.7543333333,14.4486666667,18.8006666667,26.9076666667,12.5193333333
691.91,15.3603333333,45.201,29.1553333333,35.9946666667,12.7666666667,14.3573333333,18.517,26.8916666667,12.3693333333
692.23,15.4466666667,45.2476666667,29.3496666667,35.8346666667,12.9146666667,14.366,18.5043333333,26.9536666667,12.439
692.55,15.4386666667,45.124,29.237,35.9083333333,12.8633333333,14.4033333333,18.4626666667,26.7986666667,12.4143333333
692.88,15.5496666667,45.346,29.564,36.0456666667,13.0073333333,14.65,18.5766666667,27.0843333333,12.598
693.20,15.7506666667,45.0593333333,29.5876666667,35.8563333333,13.0636666667,14.7746666667,18.5396666667,27.071,12.7843333333
693.52,15.9156666667,45.1806666667,29.7173333333,36.0833333333,13.2036666667,15.0176666667,18.71,27.2793333333,12.892
693.85,15.9076666667,44.9953333333,29.894,36.0933333333,13.0833333333,15.056,18.713,27.096,12.885
694.17,15.8093333333,45.02,30.1163333333,36.165,13.1063333333,15.09,18.9496666667,27.079,12.9516666667
694.49,15.592,44.6273333333,30.0093333333,36.05,12.7523333333,14.8306666667,18.5026666667,27.17,12.578
694.82,15.5146666667,44.673,30.2396666667,36.233,12.7056666667,14.848,18.479,27.081,12.2586666667
695.14,15.5496666667,44.7866666667,30.3416666667,36.537,12.9043333333,15.081,18.824,27.1506666667,12.2176666667
695.46,15.5216666667,44.93,30.458,36.5966666667,12.8753333333,15.0253333333,18.9186666667,27.2583333333,12.0736666667
695.79,15.5793333333,45.2983333333,30.4603333333,36.636,12.9496666667,15.056,18.9133333333,27.488,11.9523333333
696.11,15.9123333333,45.592,30.8393333333,36.8006666667,13.1903333333,15.1973333333,19.1216666667,27.7626666667,12.2586666667
696.43,15.9263333333,45.6856666667,30.6443333333,36.8493333333,13.0176666667,15.1283333333,19.2053333333,27.747,12.046
696.75,15.8346666667,45.768,30.4803333333,36.993,12.9873333333,14.994,19.124,27.7603333333,12.0526666667
697.08,15.816,45.7086666667,30.3846666667,36.921,12.8406666667,14.8646666667,18.96,27.8373333333,11.948
697.40,15.8486666667,45.6816666667,30.2676666667,36.7976666667,12.914,14.7523333333,18.8233333333,27.8886666667,11.818
697.72,16.0996666667,45.847,30.2606666667,36.8323333333,13.0563333333,15.0723333333,18.954,28.036,12.0673333333
698.05,16.1226666667,45.7953333333,30.1486666667,36.8166666667,13.1996666667,15.1936666667,18.887,28.0196666667,12.2146666667
698.37,16.1126666667,45.67,30.0206666667,36.8866666667,13.2496666667,15.0673333333,18.9293333333,28.008,12.259
698.69,16.0603333333,45.4963333333,29.8383333333,36.5733333333,13.058,14.9056666667,18.7676666667,27.986,12.243
699.01,16.2106666667,45.4626666667,29.883,36.517,13.094,15.0683333333,18.8473333333,28.1313333333,12.4673333333
699.34,16.183,45.412,29.816,36.6126666667,12.9793333333,15.1973333333,18.965,28.136,12.5626666667
699.66,16.0283333333,45.4693333333,29.767,36.716,13.0036666667,15.2393333333,18.9063333333,28.1786666667,12.522
699.98,16.025,45.2326666667,29.8546666667,36.7316666667,13.1126666667,15.321,18.9043333333,28.0606666667,12.6733333333
700.30,16.055,45.3156666667,29.9483333333,36.772,13.1516666667,15.4606666667,19.0076666667,28.2536666667,12.7093333333
700.63,15.9876666667,45.3096666667,29.8693333333,36.6783333333,13.267,15.4353333333,19.0233333333,28.1556666667,12.7303333333
700.95,16.095,45.2316666667,29.9913333333,36.79,13.314,15.5183333333,19.1323333333,28.2766666667,12.8726666667
701.27,15.9846666667,45.248,30.0613333333,36.8426666667,13.2963333333,15.3833333333,19.0486666667,28.3326666667,12.8686666667
701.59,16.279,45.4173333333,30.4453333333,36.8746666667,13.4516666667,15.375,19.393,28.2716666667,12.951
701.91,16.4383333333,45.4446666667,30.7193333333,36.9196666667,13.4956666667,15.5753333333,19.387,28.2986666667,12.91
702.24,16.6936666667,45.8706666667,31.012,37.4153333333,13.9206666667,15.911,19.6153333333,28.6366666667,13.2456666667
702.56,16.754,45.9023333333,30.825,37.3503333333,13.9386666667,15.8106666667,19.5903333333,28.4426666667,13.1066666667
702.88,16.732,45.9523333333,30.8833333333,37.3226666667,13.913,15.525,19.4133333333,28.3316666667,13.1106666667
703.20,16.6556666667,45.6213333333,30.5696666667,36.725,13.7223333333,15.3476666667,19.3453333333,28.1386666667,13.005
703.52,16.542,45.8436666667,30.497,36.533,13.698,15.3243333333,19.5673333333,28.281,13.063
703.85,16.4783333333,45.719,30.3563333333,36.4643333333,13.5933333333,15.201,19.3016666667,27.933,12.7623333333
704.17,16.542,45.4623333333,30.396,36.7443333333,13.644,15.2676666667,19.464,27.9643333333,12.751
704.49,16.1183333333,45.2543333333,30.1063333333,36.6156666667,13.436,14.9113333333,19.0926666667,27.566,12.371
